🔴 Okno na świat można zasłonić gazetą | LIVE #29
🔗 https://www.youtube.com/watch?v=x8IefhhaVxk

82:  Dzięki za uwagę!
11570:  Zajęcia są bardzo podobne jak live'y, w moim przekonaniu przynajmniej, tylko że mam wrażenie, że mówię o wiele, o wiele, o wiele, o wiele, o wiele szybciej niż tutaj.
11578:  Coś mi się, swoją drogą, z zoomem stało.
11579:  Czekajcie, muszę to szybko naprawić.
11582:  Prawdopodobnie jak tak zrobię, to się naprawi.
11583:  Dobrze, jest, okej.
11585:  Zresztą wytłumaczmy to między utopią, antyutopią, dystopią.
11587:  Już.
11588:  Utopia to jest świat idealny.
11590:  Przynajmniej tak mówi nam narrator.
11592:  Dystopia to jest świat idealny.
11594:  I tak mówi nam nie tylko narrator, ale mówi to również nam władca tego świata, który przedstawia go jako idealny, ale...
11603:  Nasz protagonista zwykle jest jakimś dziennikarzem, śledczym, detektywem i ten dziennikarz, śledczy, detektyw konfrontuje się z tym władcą utopii i udowadnia mu, że to wcale nie jest utopia, tylko to jest dystopia.
11615:  Czyli dystopia to jest najlepiej...
11619:  zamaskowana utopia, utopia, która maskuje jakieś kłamstwo stojące u jej podstaw, u jej założenia.
11625:  Dlatego się często mówi, że w dystopiach jest kłamstwo założycielskie, a w utopiach jest po prostu taki bardzo naiwnie idealistyczny obraz świata, który ma być dydaktycznym wzorem, za którym mamy podążać.
11637:  Często się mówi, że dystopia ma przestrzegać przed utopiami i dlatego utworzono termin anglosaski anti-utopia, żeby nazwać ten dyskurs
11646:  Czyli antyutopia nie jest typem świata, nie jest gatunkiem, jak się mylnie zwykło mniemać w polskich szkołach.
11651:  Niestety również przyłożył się do tego Smuszkiewicz, który jest cytowany w tej książce, ponieważ nie doczytał babań anglosaskich.
11658:  Antyutopia pojawia się tylko w zasadzie w polskiej historii literatury w latach 60.
11662:  XX wieku, ponieważ polscy literaturoznawcy nie ogarnęli, że ten termin został wymyślony dawno temu, to znaczy przez Jonathana Swifta, jak opisywał podróże Gullivera.
11672:  Jedne z tych podróży przywiodły go do dystopii.
11676:  No i tak się ten termin upowszechnił.
11678:  Więc dystopia zawsze miała maskować się i pokazywać, że jest idealna.
11682:  I wiecie, to ma sens.
11683:  Jak sobie przypomniecie Deus Ex Achiman Revolution, Remember Me, Bioshocka, zauważcie, że tam na początku ten świat jest idealny.
11690:  I dopiero potem się okazuje, że gnije od środka.
11693:  Limes Inferior też.
11694:  Ło, Limesa Inferior też polecam, ale szczerze, zacząłbym od Paradyzji Zajdla.
11698:  Zacząłem od Paradyzji, potem Limes Inferior, Cylinder Van Troffa,
11703:  Wyjście z cienia można pominąć, to jest młodzieżówka w sumie też, ale bardzo dobre jest też zbiorek opowiadań Zajdla, Utopia oraz, swoją drogą, Utopia oraz... Relacja z pierwszej ręki, tak, Relacja z pierwszej ręki, to jest zbiorek opowiadań.
11721:  Boże, te okładki kultowe, Andrzej Sapkowski też wychodził swoją drogą z takimi okładkami swego czasu.
11728:  A jak ja słyszę, że antyutopia to jest rok 1984 szkolny, to dopiero mnie szlak trafia jasny, ponieważ wiecie, kim był George Orwell i jak się go nazywa?
11738:  Otóż George Orwell był socjalistą utopijnym.
11742:  Tyle w temacie.
11742:  Autentycznie mi się zepsuł mój Zoom.
11744:  Jestem bardzo tym faktem zasmucony.
11747:  Będę musiał go później zaprawić.
11748:  Widzicie, taki jest efekt czasem montowania na żywo.
11750:  Dzieją się takie rzeczy.
11751:  Anna Andziak pisze, że ma jeszcze starsze wydania za jedna.
11753:  Proszę bardzo.
11757:  Największą wartość mają stare książki z antykwariatu, pisze Soliana, tak zakuszone i brudne, że samo tworzenie potrafi spowodować reakcję alergiczną do leczenia na trzy dni.
11765:  Absolutnie.
11769:  Czy czytałem trylogię rozbitego Imperium Marka Lawrence'a?
11772:  Nie, ale wiem, o czym piszesz.
11774:  Kojarzę.
11775:  Miasto Gwiezd jest jeszcze polecane Clarka.
11777:  Cyklicznie powracam do tej książki.
11778:  Sci-fi zahaczający aspekt nieśmiertelności.
11780:  Tak, widzę, że głównie sci-fi to jest coś, co ja kompletnie nie kojarzę.
11783:  Absolutnie.
11786:  Dobrze.
11788:  Cycykłótnik pisze, że denerwuje go, jak marudzę na design gry przez swoje śmierci.
11793:  Ja nie marudzę na design gry przez swoje śmierci, raczej marudzę na to, że są takie elementy gry, które niepotrzebnie komplikują jej...
11802:  Trudność w cudzysłowie.
11804:  Ja lubię jak trudność jest związana z wyzwaniem konkretnym.
11807:  Nie lubię jak to wyzwanie wiąże się z tym, że mam szybko klikać okna źle zaprojektowanego interfejsu.
11812:  To nie jest dla mnie wyzwanie.
11813:  Dla mnie wyzwanie musi być w treści, a nie w formie.
11817:  Lubię jak wyzwanie jest związane z ruchami przeciwnika, z dobrze zaprojektowanymi, z jakimś tańcem ostrzy, baletem.
11824:  Mogę sobie...
11825:  ile chcę usprawiedliwiać różne błędy swoje w Sekiro, ale to były błędy i w którymś momencie człowiek zrozumiał, wyczuł ruchy przeciwnika, ale na przykład będę z uporem maniaka twierdził, że erratyczne ruchy małpy w Sekiro nie są do przewidzenia w żaden sposób, te ruchy są dziwaczne, ciężko jest się do nich zaadaptować i walki z monstrami w Sekiro mi nie odpowiadały, bo bardziej wykorzystywały, wydaje mi się, to co zdziała w Bloodborne, gdzie jesteśmy przyzwyczajeni do takich walk, a w Sekiro cały czas nas uczy walki z
11855:  Przeciwnikiem ludzkim.
11856:  Jest to wszystko kwestia analizy zawsze.
11859:  Relacja z planety XI Zajdla nie jest, z tego co pamiętam, dokończona.
11863:  Ona była kończona później przez jednego z pisarzy polskich, science fiction, na konkurs nowej fantastyki i jestem przywiązany, szczerze powiedziawszy, bardziej do stylu Zajdla.
11874:  Jak mówimy o utopii dystopii przy Knightle, zastanawiam się, skąd się bierze u ludzi czasem chęć pójścia w jej strony.
11879:  Regularnie się słyszy, że ktoś chciałby żyć w świecie cyberpunka naprawdę.
11883:  Wiesz co, ja myślę, że to jest kwestia tego, że Ceredom się udało świetnie sprzedać tę estetykę i świat.
11888:  Nie sądzę, żeby ludzie na serio chcieli żyć w realiach ucisku kapitalistycznego, ponieważ...
11894:  No już w nich żyją.
11897:  Marzenie spełnione, tak?
11898:  Jeżeli chcecie zobaczyć, jak dławią was korporacje, to zatrudnijcie się w Amazonie albo w Elsevierze i zostańcie naukowcem i nie dostańcie pieniędzy za swój artykuł naukowy i zapłaćcie 2,5 tysiąca dolarów za jego opublikowanie.
11911:  Proszę bardzo!
11912:  Marzenie spełnione!
11913:  A jeżeli chcecie rzucać kulę ognia, dalej nie możecie, więc moje marzenie pozostaje niespełnione.
11921:  Może chodzi o możliwości wszczepów.
11922:  Ale to też nie jest zbyt sensowne.
11924:  Wyobrażasz sobie... Gawiedo, słuchaj, w trailerze do Deus Ex Human Revolution jest takie zdanie.
11929:  Wyobraź sobie, że korporacja wyłącza ci twoje oko, bo nie zapłaciłeś abonamentu.
11934:  I...
11935:  Niech to zdanie nam rozbrzmiewa w naszej wyobraźni cały czas.
11939:  Wszystko jest w porządku do czasu, kiedy się modele subskrypcyjne nie dopchają do naszych ciał.
11945:  To nie jest coś, co byśmy chcieli zobaczyć kiedykolwiek.
11947:  Albo wyobraź sobie, że masz zrobione coś na gwarancji, na przykład, teoretycznie, w swoim ciele, przestaje to działać, firma, która ci to zrobiła, plajtuje i co teraz, nie?
11956:  Katastrofa, przecież Deus Ex Summa Revolution jest o tym.
11959:  Super, są wszczepy, wszyscy mamy wszczepki, tak, ale równocześnie jest korporacja farmaceutyczna, która rozprowadza neuropozynę i neuropozyna sprawia, że wasze ciało nie odrzuca wszczepu.
11969:  A świetnie, w jaki sposób jesteśmy w stanie klasę średnią uczynić klasą robotniczą w ciągu jednego dnia, zwiększyć cenę neuropozyny.
11978:  I to robi korporacja, która jest w świecie Deus Ex Human Revolution.
11982:  I nagle się okazuje, że wczoraj cię było stać na wszystkie wszczepki, a teraz ci nie stać na lek, w związku z powyższym lądujesz na ulicy.
11989:  To nie jest fajny świat.
11995:  Rapture bym pozwiedzał z Biały Szok.
11996:  Dobra, to jestem w stanie zrozumieć faktycznie.
12000:  Kiedyś popełniłem książkę, pisze Jakub Miłek, proszę bardzo, nigdy jej nie wydrukowałem, do dziś żałuję, że nie wydrukowałem.
12004:  Mimo wszystko papierowe mają swój urok i nie chciałbym, żeby fizyczne książki zniknęły z rynku.
12009:  Nie znikną, ale zauważ, że gry wideo rozpoznały lepiej rynek, to znaczy masz podział bardzo wyraźny gra w segmencie dystrybucji cyfrowej i wydanie kolekcjonerskie.
12021:  Tak, dostajesz to swoje pudełko i tam masz kod do Steam'a i to jest śmieszne, ale wyobrażam sobie, że w którymś momencie też będzie renesans wytrawiania gry na płycie, kolekcjonersko.
12032:  Proszę uprzejmie, ludzie zbierają winyle.
12035:  To ma odtwarzacz do winyli.
12037:  Ja znam jedną osobę, która ma odtwarzać winyli i to jest o tyle śmieszne, że kiedyś dostałem płytę Desperados od głównego menadżera THQ Nordic i nie mogłem jej odtworzyć, bo to był winyl, swoją drogą, Desperados.
12050:  Świetna gra i świetna muzyka, no ale jak widzicie, jest rynek na to, tak?
12055:  Są ludzie, którzy mają takie gramofony, są ludzie, którzy lubią winyle i super.
12058:  Więc wyobrażam sobie, że będzie dokładnie tak samo w którymś momencie z rynkiem dystrybucji cyfrowej i rynkiem dystrybucji kolekcjonerskiej GR Video.
12065:  I teraz wracamy do książek.
12067:  Macie książkę w wydaniu kolekcjonerskim.
12069:  Dlaczego jak ja kupuję Zajdla w wydaniu kolekcjonerskim, nie mam dostać w pakiecie e-booka?
12074:  Czemu?
12074:  Kupiłem książkę, tak?
12076:  Kupiłem treść.
12077:  Czemu ja teraz nie mogę Wam pokazać fragmentu tej treści na streamie?
12080:  bo mam wydanie papierowe, bo nie jest ono kolekcjonerskie, więc rynek wydawniczy zaprzepaścił pewną szansę.
12086:  Gwarantuję Wam, że są ludzie, którzy by kupowali tego rodzaju pakiet, że macie z jednej strony książkę fizyczną, a z drugiej strony macie w wydaniu cyfrowym.
12095:  Proszę bardzo, czaty rozgadały się, że oczywiście, że są winylowcy tutaj, proszę uprzejmie.
12102:  Nie mam gramową, mam otwarć winyli.
12103:  Winyl fan here, proszę bardzo.
12106:  Jest jeszcze gdzieś opisane szerzej, co stoi za Blackwallem w sieci Cyberpunka.
12109:  Wydaje mi się tueno, że nie spotkałem się z tymi informacjami.
12114:  Najprawdopodobniej korporacje?
12117:  Strzelam, ale ktoś musiałby to sprawdzić.
12120:  Paczajkodeł, dziękuję ci serdecznie za wsparcie przy okazji i od 10 miesięcy.
12125:  Jak poznać ludzi?
12126:  Boję się rozmawiać z innymi.
12128:  Wiesz co, ja nigdy nie chciałem jakoś przełamywać tej blokady, którą mam, to znaczy ja mam taką blokadę i po prostu czekam, aż ktoś podejdzie.
12136:  I wiesz co, w którymś momencie ludzie podchodzą, to jest ciekawe.
12140:  I to wcale oczywiście nie chodzi o sytuację, że jesteś w miarę rozpoznawalny i ktoś do ciebie podchodzi.
12145:  Nie, to chodzi o sytuację, że po prostu robisz sobie swoje i nagle ktoś do ciebie zagada i coś mówi.
12150:  To jest troszeczkę taki sam psychologiczny efekt, jak idziecie ulicą i naprzeciwko idzie osoba z parasolem i was nie widzi.
12158:  Co robi każdy?
12159:  Idzie w swoją stronę, jakoś omija...
12161:  Nie ja.
12162:  Ja opuszczam swój parasol i czekam, kto pierwszy, nie?
12166:  I zwykle jest tak, że ta druga osoba w którymś momencie jednak ustępuje drogi, więc... A jak nie, to jest zabawna interakcja.
12174:  Trochę się śmieję, ale mówiąc już zupełnie poważnie i odpowiadając na to pytanie...
12179:  Wydaje mi się, że po prostu kwestia jest taka, żeby trafić na grono ludzi, które ma podobny problem jak ty, jest wbrew pozorom takich ludzi więcej niż mniej i dogadacie się właśnie od razu rozmawiając o tym, jak bardzo chcielibyście się znaleźć w innym miejscu niż w tym tłumnym otoczeniu innych osób, które są bardzo ekstrawertyczne.
12197:  I to już jest pierwszy moment, kiedy nawiązujecie kontakt, mówicie o wspólnym problemie i idziecie dalej, może się z tego rozwinąć jakaś znajomość.
12205:  Pojedynek na parasole, tak było.
12207:  Za Blackwallem stoi dzika przestrzeń, w której SI mogą zagrozić ludzkości patrząc na poziom cyprygizacji.
12212:  Tak, tak, tak, ale ja myślałem, że chodzi o metaforyczne określenie, to znaczy kto stoi za powołaniem Blackwallu i dlatego powiedziałem, że korporacje.
12220:  Czy będę oglądał problem, czy chciałem?
12221:  O tak, oglądać będę na pewno, bo chcę zobaczyć, czy są w stanie przełożyć ten bardzo dziwny, hermetyczny język książki na język serialu.
12232:  A Małanowska pisze, że by chętnie brała książki z e-bookiem.
12234:  Ja też.
12235:  Mnie by się one bardzo przydały.
12236:  Co więcej,
12238:  Uważam również, że pakiet e-bookowy, który jest EPUB i MOBI powinien obejmować PDF-a.
12243:  I zanim jakiś wydawca zacznie wyć, że ten PDF trafi do sieci, odpowiadam.
12248:  I dobrze, to znaczy twoim klientem jako wydawcy nie jest człowiek, który przeczyta twoją książkę w sieci.
12254:  Twoim klientem jest klient premium, który kupi produkt premium, którym jest książka.
12258:  Książka nie jest produktem użytkowym.
12262:  To jest produkt premium.
12265:  Ludzie opłacają za 40 złotych subskrypcję Netflixa i nie zastanawiają się, czy to jest za dużo.
12269:  Idą do księgarni, proszę bardzo, Empik, 49,99, jeden tom, a to jest cena okładkoła, więc Empik sobie dorzucił do tego marżę, jak znam życie, nie pamiętam, ale jak znam życie, to kosztowało z 50 złotych w Empiku albo 60.
12284:  To jest produkt premium.
12286:  My się w obszarze gier wideo złościmy, że o, gra kosztuje 400 złotych.
12290:  Tak, ale gra kosztuje 400 złotych i da Ci ile?
12294:  100 godzin?
12296:  120 godzin?
12297:  Baldur's Gate kosztował mniej, a daje 120 godzin, 150 godzin rozrywki.
12301:  To?
12303:  Nie wiem, ja to przeczytam w ile?
12304:  W 8 godzin?
12304:  Max?
12305:  Obydwa tony?
12307:  I co?
12308:  I tyle.
12309:  Czyli cena za godzinę jest o wiele wyższa w przypadku literatu niż w przypadku innych mediów.
12315:  Cheris pisze, że Netwatch stworzył Blackwall, żeby dzikie SI nie zadały nowej sieci.
12319:  Wiedziałem, że ktoś dopowie, ale Netwatch jest korporacją, więc się wszystko zgadza.
12324:  Dawid Kuchciński też to potwierdza.
12325:  Czy będę w tym roku na Poznań Game Arena?
12327:  Poznań Game Arena co roku mnie nie zaprasza, więc raczej wątpię.
12330:  Ja generalnie rzecz biorąc, ponieważ mam dokładnie ten sam problem, który opisał nam przed chwilą Paczajkoteł, nie jestem osobą, która...
12338:  sięga do ludzi i mówi, o, zaproście mnie, zauważcie, że nie jestem również osobą, która na przykład, no nie wiem, przechwytuje content innych youtuberów i mówi, notice me senpai, notice me, tylko ja robię po prostu swoje rzeczy, tak, są ludzie, którzy zabiegają bardzo o atencję, ja tego nie robię, więc jeżeli ktoś mnie nie zaprasza i nie robi tego intensywnie, to ja zazwyczaj nie przyjeżdżam.
12358:  I to nie jest kwestia bucerii, to jest po prostu kwestia tego, że ja bardzo tego nie lubię, bo uważam, że można zrobić o wiele więcej i lepiej, no na przykład tutaj,
12367:  Żeby nie umniejszając, ale wiecie, moja prelka na perkonie, no zobaczyło to 300 osób, z czego 200 nie mogło wejść do sali, ponieważ w sali się nie zmieściło.
12376:  Tutaj was jest przez cały ten live ponad 1000 osób.
12380:  No to chyba widzicie, co się bardziej kalkuluje, prawda?
12382:  I tutaj jestem 4 godziny na perkonie, byłem 40 minut.
12386:  Więc jeżeli ktoś mnie chce przekonać do obecności w starym świecie, w starym trybie, to musi bardzo się wysilić z argumentacją.
12395:  I musi to zrobić sam aktywnie.
12399:  Nie widziałem jeszcze, żeby ktoś przeliszał książki na godzinę złotówki, pisze, że betonowy beton, a może powinniśmy zacząć?
12405:  Naprawdę uważam, że wiecie, no ja akurat lubię kolekcjonować książki, jak widać, ale to też jest specyficzna rzecz, bo to jest głównie fantastyka i też robię to dlatego, że ja w ten sposób mapuję sobie lepiej tematy i łatwiej mi jest moją pracę wykonywać, także wykładową, ale...
12421:  Innym jest potrzebny e-book, tak?
12424:  Nikt nie ma miejsca zasadniczo na robienie księgozbiorów, większość ludzi też, ponieważ przenosi się z miasta do miasta, z miejsca zamieszkania do innego miejsca zamieszkania, to ma problem.
12433:  Ja pamiętam dobrze, jak wyglądała moja przeprowadzka z tym księgozbiorem i to jest ostatnia przeprowadzka w moim życiu, chyba, mam nadzieję, zobaczymy, jeszcze nie wiem,
12443:  Ale wolę o tym nie myśleć na razie, dobrze?
12445:  Nawet nie, poczekajcie, bo ja w tym momencie sobie to wyobraziłem i zrobiło mi się słabo, więc nie myślmy na ten temat, bo książki to jest najgorsza rzecz do przeprowadzenia.
12455:  A, i zapomnijcie o jakichś wozach przeprowadzkowych i tego typu rzeczach, przecież to są ludzie, którzy wezmą książkę...
12463:  Chyba, że to jest elektronika oczywiście, no to elektronikę to pieczołowicie tak... O boje, boje, to jest 80-calowy telewizor, ale tam książki, to furda, je, książki, szu, na plambekę i lecimy.
12474:  Więc człowiek musi sam je przenieść, tak, no i jest problem, tak, no co ja będę taki, na przykład, Souls Arts o 2 DVD, swoją drogą pokazywałem wam kiedyś, rewelacyjna książka,
12485:  kosztowała jakieś, nie wiem, 200 eurosów, no koszmar absolutny, nie wiem dlaczego ja to kupiłem, może dlatego, że zwariowałem na punkcie gier FromSoftu i chyba dlatego.
12494:  No ale jeżeli ja bym sobie wyobraził, że ktoś mi to wnosi do jakiegoś pudła i rzuca, to słabo mi się robi na samą myśl.
12500:  Adam Wiśniewski-Snelk, o!
12504:  Rzadko jest przywoływane, a słuszne, słuszne przywołanie, jak wszystko co najlepsze wydane z okładku Beksińskiego, a teraz chcecie się zdenerwować?
12514:  Cena.
12517:  Mam nadzieję, że was zdenerwowałem tym.
12519:  Kiedy to było wydane?
12520:  Zaraz sprawdzimy, kiedy ja to kupowałem.
12522:  To nie było jakoś ekstremalnie dawno temu, wiecie?
12525:  To było chyba, tak oceniam, że to jest początek lat dwutysięcznych.
12528:  Gdańsk 2005.
12532:  14,90.
12532:  W matrasie zresztą, żeby nie było, że w jakiejś taniej książce kupowano.
12537:  Nie, nie, nie, nie, nie, nie, nie, nie.
12539:  No, więc tak to.
12540:  Tyle w temacie, jeżeli chodzi o wzrost cen.
12543:  Krakus, nie ma takich książek, czuję się zdenerwowany.
12546:  Mówiłem, mówiłem, Jacek pisze, że przenosił książki z pokoju do pokoju, go to zmęczyło, bo to jest bardzo męczące, dajcie spokój.
12553:  Najpiękniej wydana książka, jaką mam, no to byłoby cholera jasna, to SOS Ads, ale to, no dobrze, pokażę wam SOS.
12574:  Bo to jest piękno najwyższe, ta książka, absolutnie.
12602:  Piękno Piękno I teraz najlepsze
12622:  To jest zrobione przez fanów gier FromSoftu na konkurs zrealizowany przez Wattie Govidie.
12630:  Ja jestem pełen podziwu, naprawdę.
12632:  To jest tak nieprawdopodobny talent ludzi.
12635:  Wow.
12637:  Nawet na poziomie wklejki.
12641:  Więc dla fanów, och, och, rewelacja.
12646:  Tylko ciężko, ciężko to pokazać do tej kamery akurat.
12648:  Powinienem mieć w tym przypadku jakąś kamerę top-down, tak, która by nam to jakoś ładnie pozwoliła ograć.
12659:  Diabelstwo ciężkie jak cholera, więc tak, moi drodzy, inwestycje w wieży, ale widzicie, twórczość fanowska, ta sama twórczość fanowska, o której się w ogóle nie mówi, ta sama twórczość fanowska, która jest w żaden sposób niedoceniona przez jakiekolwiek instytucje kultury, nóż się w kieszeni otwiera, nie?
12675:  Coś wspaniałe, sprzedaż za 14,90.
12677:  Ale ja w ogóle żałuję strasie, to są modern arty absolutnie, Agnieszko.
12683:  I co więcej, one były robione przez ludzi totalnie za darmo i bez wykorzystania AI jeszcze.
12692:  To jest wyposażenie legendarne.
12694:  No powiem wam, że to jest chyba najpiękniejszy album, jaki mam w ogóle w kolekcji i chciałbym, żeby takich inicjatyw było więcej.
12700:  Wyobraźcie sobie teraz Wiedźmina takiego, no rewelacja absolutna.
12707:  Jako fanka Soulsów i ładnych książek rozpływam się.
12709:  Moi drodzy, obiecuję Wam, że jak wreszcie zrobię ten rzut z góry kamery, tylko nie wiem, jak to zrobić technicznie, bo to jest naprawdę trudne.
12717:  To nie jest tak, że się migam od tego.
12719:  Znaczy, trochę się migam, bo ja mam nad sobą adaptację akustyczną, która jest zrobiona tak, że nie za bardzo tam jest co podwiesić, więc kombinuję, w jaki sposób zrobić ten rzut z góry.
12728:  I mam chyba jedno rozwiązanie, ale muszę je przetestować na najróżniejsze sposoby.
12733:  Bo do tego nie jest potrzebna jakaś ultradroga kamera i obiektyw, ale jest potrzebna do tego po prostu kamera.
12739:  Stała.
12740:  Bo z tej nie skorzystam w żaden sposób, to byłby overkill.
12747:  Jak zacząłem studia w Poznaniu, pisze Jeven, to nie miałem tutaj znajomych, więc czytałem namiętnie Metro.
12752:  Tak się wkręciłem, że ja kiedyś widziałem chłopaka ubranego jak Artem, myślałem, że to on.
12755:  Tak też można, absolutnie.
12757:  Jacek od 15 walczy z Aldrichem.
12760:  Jacku, zchizuj Aldricha.
12761:  Trzeba w niego strzelać zaklęciami magicznymi, jeżeli masz takie, a jak nie masz, to nawet z łuku można.
12767:  Ale o ile pamiętam, on ma jeden atak, który jest taki właśnie z góry, trochę jak ja bym chciał mieć rzut kamery, strzał i trzeba przed tym uciekać od razu, nie próbuj tego unikać i później spróbuj skrócić dystans jakoś, jeżeli walczysz wręcz, ale bardzo współczuję.
12783:  A my tu trzaskamy we wchwaloną krytyków grę MMORPG, pisze Kain.
12787:  Final Fantasy XIV.
12788:  Ja w Uniwersum Final nigdy nie wkroczyłem, ale o ile pamiętam, Filip jest dużym fanem z Bez Schematu oraz Marcin Giełzak z dwóch lewych rąk.
12794:  Ryszardowi za to dziękuję serdecznie za 26 już miesięcy wsparcia.
12798:  Zajdel był moim autorem startowym Science Fiction.
12801:  Ja od Zajdla za to zainteresowałem się dystopiami i potem się tak mocno wkręciłem, że czytałem praktycznie wszystko, co było w okolicach tego gatunku.
12809:  Kiedyś swoją drogą zrobimy sobie, moi drodzy, i to już zapowiadałem na innych live'ach,
12814:  zauważywszy, jak często wkraczamy tutaj też w tematy związane z fantastyką, osobny format naszych spotkań, gdzie plan był następujący, żebyśmy sobie właśnie opowiadali o tym, od czego fajnie jest zacząć jakiś konkretny gatunek i później sobie zmapować to.
12829:  Myślałem, żeby do tego mapowania użyć narzędzia Miro, czyli dokładnie tego samego, w którym ja pracuję ze studentami, to jest to narzędzie, w którym wam pokazywałem rzeczy przed sekundą, te rzeczy konkretnie, tak?
12841:  To jest narzędzie Miro, możecie tutaj sobie jakieś proste kształty rysować i tak dalej.
12845:  Bardzo sympatyczna sprawa, ale ma tę zaletę, że moglibyśmy mieć do tego wszyscy dostęp, przynajmniej read-only, nie?
12851:  Ja bym sobie tam rysował i mielibyśmy taką wspólną notatkę, no bo nie dałoby się tego zrobić tak, żeby w Miro
12857:  Było kilkadziesiąt czy kilkaset, a już na pewno nie kilka tysięcy osób współpracujących, bo to jest program, który umożliwia tego rodzaju fajne rzeczy, ale dopiero od subskrypcji i jak sprawdzałem ostatnio, dla 40 osób subskrypcja wynosi 1000 dolarów miesięcznie.
12873:  Nawet ja nie jestem tak szalony.
12875:  W każdym razie jakieś szalone zupełnie kwoty, bo zakłada się wtedy, że to jest dla jakichś dużych zespołów w firmach.
12880:  Natomiast moim zdaniem na takie nasze potrzeby będzie w zupełności wystarczającej, że ja będę robił za Waszego skrybę, ponieważ jak wiadomo, bycie skrybą to jest
12888:  bardzo odpowiedzialne stanowisko i znacie ten stat lepiej ode mnie.
12891:  Natomiast w ten sposób byśmy stworzyli sobie taką mapę gatunków fanpazy.
12896:  I to nie byłby właśnie canon Grimhawk, tylko to byłaby nasza wspólna mapa, na której my byśmy zamieszczali rzeczy, które my uznajemy właśnie za dobre, bo to wy wiecie na przykład, od czego fajnie się wam zaczęło jakiś gatunek.
12907:  Mnie się mogło fajnie czytać, nie wiem, od Trudy Canavan czy Miomu Miua Sitlingren, ale współcześnie niekoniecznie już.
12917:  Kiedy zrobimy ten format?
12918:  Jeszcze nie wiem.
12919:  Czy znam kanał Instytut Popkulturowy?
12920:  Znam jak najbardziej i cenię.
12922:  Bardzo jako taki głos interpretacyjny i polityczny.
12927:  Kamera na poprzecznym drążku jest już nieruchoma nad biurkiem.
12930:  Tak, jest taki właśnie statyw rozporowy.
12933:  I myślałem o tym, tylko kwestia jest taka, że ja to jeszcze muszę podpiąć do wędrującego biurka, więc to musi być zrobione inteligentnie, a jak wszystkie rzeczy, które muszą być zrobione inteligentnie, muszę nad tym trochę usiąść.
12945:  Jebakko, dzięki za wsparcie 12 miesięcy i niezmiennie za okazję wypowiadania twojego nicku.
12949:  Czy widziałeś Hogwarts Rave na YouTubie?
12952:  AI dla fanów Pottera nie widziałem.
12954:  W ogóle teraz ciekawą rzecz usłyszałem, bo Angry Joe w swoim zestawieniu za 2023 rok stwierdził, że Hogwarts Legacy powinien był dostać nagrodę i unikano nagradzania tej gry z uwagi na wiadome kwestie polityczne, które zostały moim zdaniem niesłusznie podniesione, ale
12972:  Ja finalnie nie wiem z jakiego powodu ta gra nie doczekała się nagrody, przynajmniej powinna za światotwórstwo Narrative Design zostać uhonorowana.
12980:  Szkoda wielka, bo trochę zapomnieliśmy o tym, że oprócz Baldur's Gate 3 wyszła jeszcze przynajmniej jedna dobra gra w uniwersum fantasy.
12988:  Moja pierwsza science fiction, pisze Anna Andziak, to była Proxima Borunia Trepki, era komunizmu, ale opisy obcych ras naprawdę mnie wkręciły.
12995:  Trepka był biologiem, a potem był Zajde na szczęście.
12997:  To był też moment, kiedy science fiction pisało bardzo dużo autorów z pogranicza nauk technicznych.
13004:  i inżynierów było sporo, zresztą Sam Zajdel czy Edmund Wnuk Lipiński, wspomniany tutaj wcześniej na czacie, zaliczał się do tego zaszczytnego jakże grona.
13012:  Fanfiki na Wodpadzie nie śledzę, ale polecam zawsze Wodpada ludziom, którzy właśnie chcą się jakoś rozpisać i znaleźć społeczność piszącą, oczywiście z wszystkimi zastrzeżeniami charakterystycznymi dla Wodpada, no ale pamiętajcie, że tam po prostu wszyscy ludzie, ci, którzy lubią pisać, ci, którzy powinni pisać, ci, którzy nie powinni pisać również, no jak to bywa w internecie.
13030:  polecisz jakieś anime klimatem podobne do Ergo Proxy?
13034:  Hero Mask.
13036:  Ale wiesz co, z dużymi zastrzeżeniami, bo Ergo Proxy to jest arcydzieło absolutne, ale Hero Mask jest chyba na Netflixie wciąż.
13042:  Zaraz sprawdzimy.
13044:  Jest na Netflixie, jak najbardziej.
13045:  Tylko to nie jest podobieństwo w kresce, tylko to jest raczej podobieństwo w... To jest na pewno nie podobieństwo w kresce, tylko podobieństwo w tematyce.
13054:  Nie będę zdradzał, generalnie jest to opowieść kryminalna.
13058:  Chodzi tutaj o to, że jest jakiś morderca, który się ukrywa pod tytułowymi maskami dziwnymi, nie wiadomo o co tu chodzi.
13064:  To jest cyberpunkowy świat, tak nawiasem mówiąc.
13067:  Bardzo dobrze mi się to oglądało, ciekawie zaprojektowana rzeczywistość.
13070:  Moim zdaniem winyle są kolekcjonerskim produktem, pisze Jacek Witek.
13073:  Z muzyką metalową i rockową mają problem, ponieważ nie mogą przynieść takiego bogactwa częstotliwości jak produkt cyfrowy.
13078:  Nie wiedziałem tego, ale na pewno też skłaniam się ku temu, że winyle to jest kolekcjonerska sprawa.
13086:  Kiedy ostatnio myłem okna?
13087:  Ja myję okna dość regularnie.
13089:  Bardzo prosta sprawa moi drodzy, należy mieć myjkę z ryjkiem.
