🔴 Kij bez kierunku nie będzie drogowskazem | LIVE #27
🔗 https://www.youtube.com/watch?v=N8q4yU142oY

81:  Dzięki za uwagę!
9533:  Wszystkie słowa możecie sobie wstawić, wszystkie znaczą z grubsza to samo.
9537:  Człowiekiem skoncentrowanym na sobie.
9539:  A tymczasem ta koncentracja na sobie w takich sytuacjach, kiedy mówimy o uczuciach, kiedy mówimy o światopoglądzie, jest mega ważna, bo chodzi o to po prostu, żeby nie wchodzić na głowę drugiemu człowiekowi.
9548:  Jeżeli drugi człowiek ci wchodzi na głowę, no to musisz też postawić granice.
9552:  No ja pamiętam na przykład, jak ktoś miał do mnie pretensje bardzo duże, bo ja mam duże problemy z odpowiadaniem na korespondencję i mówię to w pierwszym zdaniu dowolnej rozmowy z dowolnie nowo poznaną osobą.
9562:  I kiedyś usłyszałem, że no tak, tak, Krzysztof, ty jesteś znany z tego, ja się nie dziwię, że odmówiłeś przyjścia na ten event, bo ty jesteś znany, że odmawiasz.
9570:  Ja powiedziałem mu, oje, oje, oje, stop, stop, stop, stop, myśmy podpisywali umowę?
9575:  Nie.
9576:  Ja się zgodziłem wystąpić za darmo?
9578:  Tak.
9579:  Nie ma tematu.
9581:  Więc wiecie, czy to było brutalne?
9583:  Tak.
9583:  Czy to było asertywne?
9584:  No niestety tak.
9586:  Czy miałem rację?
9587:  W moim przekonaniu tak, bo poczułem się postawiony pod plutonem egzekucyjnym szantażysty emocjonalnego, który mi mówił, że o, jesteś znany z tego, do mnie nie przyjdziesz.
9599:  Jeszcze by tego brakowało, żeby za przecinkiem było postawione, że nie przychodzę tylko dlatego, że Bóg Ojczyzna honorarium złożył.
9605:  Gdy tymczasem nigdy to nie było moim priorytetem i do dzisiaj występuje całkowicie za bezdurno dla idei, bo uważam, że tak słusznie jest.
9613:  Jeżeli ktoś płaci, fajnie, ale nigdy to nie było warunkiem wstępnym.
9617:  Ale równocześnie, znowu, mówimy o kontraktach, tak?
9620:  Jeżeli ktoś płaci, to może wymagać.
9622:  Jeżeli ktoś nie płaci, to nie może wymagać.
9624:  Chyba, że się na coś naprawdę na sztywno umówiliście.
9626:  No ale wtedy, z drugiej strony, jeżeli ktoś będzie chory, no to nie można znowu dla towarzystwa stwierdzić, tak, że poświęcę 40 stopni gorączki, wszystko rzucam i idę, bo mnie potrzebują w, nie wiem, Ostrołęce.
9638:  No nie, tak?
9640:  Więc ten rachunek, o który pyta Lajmos,
9643:  Wydaje mi się konieczny do przeprowadzenia, zawsze razem z myślą o tym drugim człowieku, któremu chcesz pomóc, jednak o sobie, którego nie chcesz w tym wszystkim porzucić i ostatni kontekst wam podam, filozoficzny już, jest taki filozof, którego kocham absolutnie, ale nie polecam do czytania, bo jest trudny dość, Bernhard Waldenfels, jak chcecie posłuchać, to trochę o nim mówiłem i powiem już, który raz polecałem.
9664:  Na kanale Filozofia Tak Bardzo.
9666:  I tam postarałem się zrobić taki skrót Waldenfelsa dla ludzi, którzy nie chcą go czytać, zwłaszcza, że umówmy się, nie dziwię się, bo to trudna sprawa.
9678:  To się nazywało bodajże clickbaitowo, czego się boi homofob i ksenofob, więc ktoś mógł nie kliknąć.
9683:  I Waldenfels mówi z grubsza jedną rzecz, która mnie bardzo ucieszyła.
9687:  To znaczy powiedział, że zawłaszczenie kogoś jest równie złe, jak wywłaszczenie samego siebie.
9693:  I podawał to na przykładzie migrantów, więc wiecie, gorący temat, czyli złe jest jak powiemy, tak, tak, w ogóle porzucamy całe nasze dziedzictwo, od jutra myślimy tak jak książę Arabii Saudyjskiej, więcej Saudyjczyków, wszystko zmienimy, flagę zmienimy, hymn, wszystko, to jest w ogóle wasz kraj, ale jest też druga strona medalu, tak?
9714:  te murale christianitatis, zero granic, wielkie mury, strażnice i szperacze na strażnicach, żeby żaden migrant nie przeszedł, bo oni nam chcą zawłaszczyć polską kulturę i cywilizację.
9726:  I to jest druga skrajnia i Waldenfels mówi, bądź trochę pomiędzy tymi, jako tłumacz, staraj się tłumaczyć jedną kulturę drugiej, więc takiej analogii bym szukał, muszę nadrobić trybuty, bo się strasznie posypało dużo ich
9739:  Łukasz Polowczyk, dziękuję Ci za wsparcie, pisze to, co znane, przestaje być koszmarem.
9743:  To, z czym się umie walczyć, nie jest już tak groźne.
9745:  Popatrzcie, jak to dobrze też wybrzmiewa w tej kwestii migranckiej.
9750:  To znaczy, trzeba umieć zwalczyć naszą niechęć wobec innego, bo bardzo często może być ona efektem po prostu niewiedzy, a na odwrót również.
9758:  Stąd też powiedziałem Wam wcześniej o ojkofobii.
9762:  29,5, również Ci dziękuję za trybut.
9763:  Wobec takiej grupy ludzi Tobie najtrudniej jest być asertywnym, albo wobec których nie chcesz być sam, ale siebie do tego nakłaniasz.
9772:  Najtrudniej być mi asertywnym, myślę, że wobec bliskich osób, najbliższych partnerek, partnerów, osób partnerskich, chcę mówić najbardziej ogólnie,
9784:  rodziców, rodziny.
9786:  Myślę, że wobec takich osób nam jest być najtrudniej asertywnym.
9790:  I to chyba jest naturalne, bo wtedy wiecie, uczucia w to wchodzą, prawda?
9794:  Bardzo głębokie uczucia.
9795:  I też człowiek nie chce... Ja zawsze miałem ten problem, żeby moja porywczość nie została zinterpretowana jako atak.
9803:  prawda, a człowiek ma różne tendencje do obrony, do racjonalizacji i nie chce, żeby być źle odczytanym, no ale wtedy równocześnie zawsze jest to ryzyko, że jeżeli, zwłaszcza to w relacjach partnerskich, widać, że człowiek za bardzo mówi o sobie asertywnie, no to wtedy może się okazać, że jest podejrzenie, że nie myśli o partnerze, czy o osobie partnerskiej.
9822:  No więc tu tak, to jest ta grupa, gdzie zawsze jest najciężej.
9826:  Co do mnie, myślę, że tutaj się pod tym mógłbym podpisać.
9829:  Będę mieć tak dużo ludzi w tym zakresie, że to jest najtrudniejsze.
9833:  Im wyższy udział emocji, tym trudniej, dlatego też przestrzegam przed...
9837:  bardzo emocjonalnym traktowaniem kręgów zawodowych, bo wtedy łatwiej będzie wam się poddać jakiemuś szantażowi emocjonalnemu typu, no przecież nie zostawisz Ryśka na lodzie, musisz wziąć jego nadgodziny za niego, przecież jego dziecko teraz zdaje do nowej szkoły, wiesz jak teraz jest ciężko i ma kredyt, słuchaj, a co to dla ciebie?
9859:  Jeszcze nie dajcie bogowie, jeżeli prowadzący szkolenie
9863:  nauczyciele, profesorowie, menadżerowie, wasi pracodawcy wiedzą o was coś prywatnie, bardzo często mogą to wykorzystać też.
9872:  Na Healy pisze, dziękuję ci jeszcze raz za trybut, niestety większość sejmowa we wtorek, tak mi dopomóż Bóg i teraz, co Bóg ma z miejscem planetarnym, parlamentarnym, gdzie dostępny dla każdego,
9884:  Wiesz co, ja się nie staram wypowiadać na tematy polityczne, a już zwłaszcza na tematy religijne na tym kanale.
9889:  Mogę tylko powiedzieć tyle, że jeśli pamięć nie myli, w Sejmie można przysięgać tak, jak sobie ludzie wyobrażają, dowolnie.
9897:  Mogą przysięgać wobec Boga, w którego wierzą i mogą przysięgać po prostu na, nie wiem, konstytucję, własne przekonania, mówiąc słowa przysięgi.
9907:  I wydaje mi się, że taki pluralizm jest okej.
9910:  Zaczyna być problem wtedy, kiedy jedna
9913:  strefa rzeczywistości zaczyna narzucać swój światopogląd drugiej.
9917:  To jest to, czego ja się obawiam, dlatego też powiedziałem, że miejsce katechezy moim zdaniem nie jest w szkolnictwie albo miejsce mszy na rozpoczęcie roku akademickiego nie jest w oficjalnym biuletynie wysłanym do wszystkich pracowników akademickich z informacją, jest msza jednego obrządku dla wszystkich o tej, a o tej godzinie, a nie ma informacji o mszy innego obrządku dla innej denominacji religijnej podanej o alternatywnej godzinie.
9940:  Póki te rzeczy są zachowane, to jest wszystko w porządku.
9944:  Jeżeli ci jest natomiast jedna opcja prezentowana jako domyślna i żadna inna oprócz tego, to zaczynają się pola do nadużyć i też ludzie zaczynają wtedy alergicznie na to reagować.
9956:  Tak bym na to patrzył.
9956:  Natomiast oczywistością jest, że im więcej ludzi myli kwestie wiary i światopoglądu z kwestiami nauki, rządzenia, to zaczynają być problemy.
9969:  Dla mnie na przykład coś takiego jak klauzula sumienia u lekarza jest niezrozumiałe, bo lekarz od Hipokratesa w górę przysięgał chronić ludzi przede wszystkim.
9981:  a nie własne sumienie jedynie.
9983:  Dlatego też to są kwestie problematyczne bardzo od strony etycznej.
9986:  Moim zdaniem można w tej kwestii zawierać różnego rodzaju, nie wiem, umowy i tak dalej na poziomie państwowym, ale nie powinno być żadnego dyktatu ze strony żadnych grup zawodowych, zwłaszcza wtedy, kiedy wchodzi w grę życie ludzkie.
10000:  Cóż tu dużo mówić.
10003:  Nie bez powodu, moi drodzy, etyka jest trudna i jest coś takiego jak dylemat wagonika w etyce, o czym swoją drogą wspomniał Michał Idasiak na swoim ostatnim Q&A, polecam serdecznie i co możecie też obejrzeć w serialu The Good Place, tam jest pięknie przedstawiony dylemat wagonika, jeśli nie znacie serialu The Good Place, ojej, jak ja wam go polecam.
10023:  Nie wiem, czy to w tym momencie gdzieś jest na jakimś streamingu, ale jak chcecie świetne dyskusje na etyki, podane w takiej bardzo popularnej, przystępnej formie, to polecam Dobre Miejsce.
10035:  Świetnie zagrany serial.
10038:  Wydawałoby się komediowy, a tak naprawdę to nie.
10041:  Więc etyka niełatwa sprawa i może dlatego powinna być nauczana nie jako wariant, tylko jako część przedmiotu o nazwie filozofia, a nie historia filozofii, który by się przydał absolutnie wszystkim.
10052:  To jest akurat taki przedmiot, zauważcie, który dobrze prowadzony mógłby doprowadzić do tego, że mielibyśmy dyskusję.
10057:  Zauważcie, chcemy dyskutować na tematy światopoglądowe, nie?
10059:  Haha.
10060:  Filozofia się w tym specjalizuje, w dyskusjach na tematy światopoglądowe.
10064:  Macie przykład takiego migrantów i Waldenfelsa.
10067:  Waldenfels nie boi się pisać o kwestii migranckiej, wielu publicystów się boi.
10071:  A tu macie filozofię i możecie podyskutować na ten temat.
10073:  Nie ma przestrzeni dla takiej dyskusji i mnie to bardzo nie odpowiada.
10078:  Czy czytałem książki ze świata Warhammer 40 000?
10079:  Jeszcze nie, Marcinie, ale jest w planach herezja Horusa, oczywiście.
10083:  Prośba, polecajki, językowo jak Koalang w Paradyzji.
10087:  Chodzi ci o sztuczny język Filipos Konopi, dzięki ci za wsparcie przy okazji.
10092:  No to sztuczne języki, to nic prostszego, możemy na przykład wziąć sobie książkę jakiego pana Petersona, innego Petersona, The Art of Language Invention,
10104:  Czy ja to znajdę?
10105:  Znajdę to.
10106:  To jest ta książka, o. Nijaki David J. Peterson, który opisuje tutaj bardzo wiele różnych języków sztucznych i oczywiście Koalang się do grupy języków sztucznych zalicza, ale też z tego, co pamiętam, jest bardzo dobry wywiad, tylko on był robiony przez Variety czy przez Voxa?
10123:  Chyba przez Voxa, tak mi się wydaje.
10125:  Nie, nie znajdę tego.
10126:  David J. Peterson może, Vox.
10130:  Nie, to nie był Vox.
10132:  Może było Variety.
10133:  Natomiast tak jak widzicie, i tak są wywiady z nim na YouTubie, więc polecam Davida J. Petersona.
10138:  On m.in.
10139:  tworzył język do traki dla HBO od zera i inne języki sztuczne.
10145:  To się w ogóle, ta cała sztuka się nazywa ksenolingwistyka albo po prostu sztuka tworzenia języków obcych, ksenojęzyków, jak chcecie.
10157:  The Good Place is na Netflixie?
10158:  Bardzo dobra wiadomość.
10161:  W sumie co się dziwi, co to religia, jak uzupełniam notatki z polskiego, mam dosłownie napisane, że powinno się uznać tylko religią katolicką.
10167:  No tak jak wam mówiłem, wyprowadzenie katechezy ze szkół nie sprawi, że religia zniknie ze szkół, więc argument, że nagle kultura polska przesiąknięta także kulturą chrześcijańską zostanie z jakiegoś powodu zaprzepaszczona jest po prostu fałszywy, gdyż ona zapisała się w kulturze w wielu innych miejscach, no i tylko trzeba pamiętać, że jak się jest polonistą, no to się czyta Biblię jako dzieło literackie, prawda?
10189:  Jeżeli ktokolwiek próbuje to czytać jako pismo objawione, to znaczy, że się mylił, minął nomen omen z powołaniem.
10200:  Czy znam future Głuchowskiego?
10204:  W ogóle nie czytam nic Głuchowskiego oprócz metra pierwszego tomu.
10208:  A propos opodpowiadania, Krzysztof, czy podrzucisz link do plików naukowych o świadectwie, o których mówiłeś na odcinku o seminarach?
10213:  To jest śliska sprawa, Kacper, ja nie bez powodu tego nie mogłem zrobić.
10217:  Póki nie zostanie rozstrzynięta kwestia praw autorskich, to nie mogę tego zrobić.
10221:  Ja mogę wam dać narzędzia do odnajdywania tych tekstów, ale nie mogę wprost...
10225:  podesłać wam linku do prywatnej chmury, gdzie trzymam PDF-y, które pozyskuję w sposób, który jest ścigany między innymi przez korporacje Elsevier.
10233:  Znaczy, mógłbym to zrobić otwarcie, to byłby niewątpliwie akt takiego punkowego rebelstwa, pod tym bym się sam chętnie podpisał, ale jak powiadał pięknie John Cleese w Monty Pythonie, konkretnie w odcinku, który wam mega polecam, to znaczy o wioskowych idiotach.
10249:  I may be an idiot, but I'm not a fool.
10251:  Mogę być idiotą, ale nie jestem głupcem.
10254:  Więc polecam, masz narzędzia, możesz wziąć moją książkę, która jest też dostępna, nawiasem mówiąc, akurat powszechnie, w miejscu, w którym też powiedziałem, że jest dostępna, to znaczy w Library Genesis i tam w bibliografii znajdziesz praktycznie wszystko to, co jest też dostępne w necie i wiesz dlaczego to wiem?
10271:  Dlatego, że ja pisząc doktorat nie ruszyłem się z domu ani o centymetr.
10275:  Taka była idea.
10277:  pisania tego, więc no niestety, póki nie unormujemy tego i póki nie wykastrujemy korporacji, które trzymają za jaja naukowców i doją nas wszystkich z pieniędzy w sposób ponadprzeciętny absolutnie, bo przypomnę, że to jest jedyny sektor, w którym się płaci za wydawanie książek dwa razy, no to nic nie zmienimy.
10296:  Co mam na myśli, mówiąc płaci się za wydaniawanie książek dwa razy?
10299:  Wy płacicie
10301:  pieniądze na naukę, jeżeli płacicie podatki, następnie uniwersytety płacą pieniądze naukowcom, którzy robią badania naukowe i wydają za te pieniądze książki, transferując tę kasę do korporacji, która nie płaci naukowcom, nie płaci recenzentom, tylko wydaje pieniądze.
10317:  Jest artykuł w Guardianie, powiem o nim na wszelkiej badań, aby ktoś nie słyszał o tym, który mówi, że korporacja Elsevier ma większy zysk netto,
10327:  niż Apple, Google i Amazon.
10330:  A Elsevier jest monopolistą na rynku naukowym, odpowiedzialnym za bardzo dużo różnych, no, etycznie wątpliwych działań i no cóż, polecam ten artykuł.
10346:  Jeżeli mówimy o nieetycznych opłatach za dostęp do czasopism, to wiele mówi, tutaj macie dowód na to, że
10356:  Apple, Google i Amazon mają mniej, mniejszy dochód netto, to jest nienormalne, że coś takiego się dzieje i podkreślam, że Apple, Google i Amazon płacą swoim pracownikom, wprawdzie marnie jak Amazon chociażby, ale płacą, natomiast Elsevier ludziom, którzy recenzują teksty naukowe, czyli przesądzają o ich naukowości, są wyłącznymi arbitrami naukowości, nie płaci.
10380:  To nie jest normalne.
10382:  Ale ludzie się pod tym podpisują.
10384:  I to jest w ogóle też ciekawe, żeby się zastanowić dlaczego.
10387:  Wtedy odkryjecie, że punkciki, które są przyznawane za artykuły, są przyznawane wyłącznie dlatego.
10393:  Rebeko, dzięki za wsparcie.
10395:  26 miesięcy nie wydaj.
10396:  Aj, co na głupoty.
10397:  Jamnorum, kochanum.
10398:  To jest za piękne zaklęcie.
10400:  Spowiadam się od razu niniejszym, że w planach najbliższych, moi drodzy, jest kupienie obiektywu, który będzie troszeczkę jaśniejszy od obecnego obiektywu, a to nie dlatego, że ten obiektyw mam, zamierzam, nie wiem, położyć sobie na półce i się do niego nanizować.
10413:  Nie, nie, nie obawiajcie się.
10415:  On będzie służył temu, żeby być w drugiej kamerze, która zrobi nam drugi kadr.
10419:  I to jest wszystko, co aktualnie jest w planach najbliższych.
10423:  Czy Elsevier odpisało coś tutaj od twoich kanałów za recenzję?
10425:  Oczywiście, że nie, Mac.
10427:  I nie odpiszą, ponieważ w nauce, jeżeli się z kimś nie zgadzasz, albo jeżeli cię postawi pod ścianą, to niestety najskuteczniejszą strategią i taktyką jest ignorowanie.
10436:  Jakie są sposoby motywacji uczniów do nauki na egzamin maturalny bez robienia dziesiątek sprawdzonych kartków z każdego działu?
10441:  A po co musisz motywować zewnętrznie ludzi, jeżeli oni są zmotywowani wewnętrznie, myślisz, że maturzyści nie są zmotywowani wewnętrznie do tego, żeby zdać maturę?
10451:  Jeżeli ktoś nie jest zmotywowany wewnętrznie do tego, żeby zdać maturę, to trochę mi się to kłóci z obrazem ludzi zestresowanych i trzęsących się z tego, że nie zdadzą matury.
10459:  Więc ta motywacja już jest, a jeżeli chodzi o przygotowanie i sposób przygotowania, to pracujesz wspólnie.
10466:  Wspólnie osiągniesz więcej niż sam.
10470:  Anna Szulc, która będzie na tym kanale, mam nadzieję, że w przyszłym tygodniu poinformuje Was o tym w razie czego i poproszę Was o historie dotyczące swoją drogą zadań domowych i projektów, jak zawsze, żebyśmy mieli o czym rozmawiać na live z gościem, opowiadała, że właśnie w ten sposób realizuje właśnie wszystkie sprawdziane kartkówki, to znaczy...
10487:  Tu i teraz, tak, w ramach warsztatów.
10489:  Nie wyobrażam sobie, żeby nie można było tego zrobić w każdym innym przedmiocie przy przygotowaniu do matury.
10494:  Zresztą przypominam, że w ogóle idea taka, że nie, teraz zawieszamy wszystko i przygotowujemy się do matury, świadczy o tym, że szkołę się zamienia w korepetytorium przygotowujące do egzaminu państwowego, zamiast żeby po prostu dostarczało skilli i narzędzi potrzebnych do również zdania egzaminu, ale nie tylko.
10513:  Off-topic, ale wczoraj byłam w Vegan AF Ramen w Krakowie i była przy tym stoliku kartka z narysowanym jamnikiem, czy to twoja sprawa?
10520:  Nie, Sikbru, ale już kocham to miejsce.
10522:  Absolutnie.
10523:  Od pewnego czasu piszę opowiadanie, nowelę fantastyczną, jaką według ciebie najlepiej opublikować, pisze Mateusz Worek, na zgłoś do czasopisma.
10530:  Biały Kruk na przykład jest czasopismem takim, Fahrenheit, e-ziny innymi słowy, czyli e-magazines dosłownie, to jest to bijące serce fandomu, gdzie poznaje się nowe talenty.
10542:  Więc jeżeli piszesz krótkie opowiadania, super.
10545:  Nie od razu nowa fantastyka, bo tam się naprawdę ciężko dostać i możesz się zniechęcić, ale większość w tym momencie ludzi na scenie debiutanckiej w którymś momencie się pojawiło w którymś z zinów, więc bardzo to polecam, absolutnie.
10558:  Może pokażę wam jeden z tych zinów, żebyście wiedzieli, jak nie mieliście z tym nigdy do czynienia, jak to wygląda i o co chodzi.
10564:  Oczywiście jak wpisuję... Ech, to nie był biały kruk, to się jakoś inaczej nazywało.
10571:  O Boże, teraz mnie zabiją, że ja tego nie pamiętam.
10574:  E-zin.
10574:  Ech.
10577:  Nie umiem się do tego doklikać.
10578:  Postaram się to wam znaleźć w innych okresach.
10581:  Myślę, że to był kruk jakiś.
10583:  Prawdopodobnie oni są wyłącznie na fejsie.
10585:  Ja już przyzwyczaiłem się, żeby na fejsie niczego nie szukać.
10588:  Wydaje mi się, że to był kruk.
10591:  Biały kruk.
10592:  Nie był biały kruk.
10594:  Czy ktoś pamięta, jak się nazywało to czasopismo?
10596:  Czy czasopisma to są stricte fantasy czy science fiction?
10598:  One są generalnie rzecz biorąc sfokusowane na fantasy i science fiction, tak.
10602:  To jest unikatowa rzecz, jeżeli chodzi o ten nurt, bowiem nie wiadomo mi, że były takie czasopisma właśnie oddolne, fanowskie, robione w innych obszarach.
10615:  Tak, więc... Biały Kruk istnieje i właśnie ogłosił nabory na przyszły rok, pisze kimś.
10619:  Dziękuję za potwierdzenie.
10621:  Dlaczego ja nie mogę ich nigdzie znaleźć?
10625:  Jest, moi drodzy.
10626:  Wiedziałem, że to było na fejsie.
10627:  Ja nie zwariowałem jeszcze do szczętu.
10630:  Mianowicie, tak to wygląda.
10631:  Magazyn Biały Kruk.
10633:  Jak widzicie, nawet mają swoją stronę internetową.
10637:  Więc nie jest ze mną aż tak źle.
10639:  Proszę bardzo, numer 24 kwiecień, czerwiec 2023, PRL w fantastyce, magazyn Biały Kruk.
10647:  Istnieją, istnieją.
10648:  Jest też czasopismo w takiej będącej inicjatywą jednej osoby, czyli Krzysztofa Kitzmana, potem Krzysztof Zin.
10654:  I też jest tam nabór artykułów.
10657:  Nigdy nie wiadomo, moi drodzy, kto was tam przeczyta.
10659:  Może was przeczyta Kasia Sienkiewicz-Kosik, współszefowa razem z Rafałem Kosikiem PowerGrafu.
10665:  Czyli rzeczy, które wydają, no takie rzeczy na przykład, tak?
10668:  Bez przypadku Rafała Kosika.
10670:  Jeszcze widzę kolejny trybut, Wielkie Nieba od Nahili.
10673:  Ktoś mi zarzucił, że chyba robię w korpo i wydaję pieniądz na twój stream.
10678:  Parę wątków wcześniej chciałabym, żeby było wiadome, że wspieram stream, bo kataż punkt nie jestem złym człowiekiem.
10684:  Nahili, spokojnie, my nie mówimy jak w cyberpunku, nomen omen, że korposi to jest samo zło i arasace należy sprzedać bombę nuklearną.
10693:  Nie, nie, nie.
10694:  Ja twierdzę wręcz przeciwnie, że nauczyłem się na przykład o wiele więcej o zarządzaniu,
10700:  z mojego małutkiego epizodu, który miałem w dziale badawczo-rozwojowym, czyli B plus R jednej z korporacji warszawskich w IT, niż się nauczyłem przez 10 lat studiów na UJ, bo tam się nauczyłem zarządzania w korporacji turkusowego.
10716:  i poznałem, że są takie obszary innowacji w korporacjach i w biznesie, które, no nie wiem, doszły do rewolucyjnego wniosku, że jednak inwestowanie w człowieka, a nie w kapitał ludzki jest lepszą inwestycją i mądrzejszą inwestycją i zwłaszcza inwestycją długofalową, to znaczy pracownik, który jest wynagradzany i doceniany i czuje się częścią zespołu, nie musi być w sztuczny sposób motywowany tak jak my, bo potrzebujemy być często w sztuczny sposób motywowani do tego, żeby zdać maturkę.
10744:  Jak?
10747:  Ale się cieszę, że zdołałem znaleźć czasopismo Biały Kruk, moi drodzy.
10751:  Czy poznasz takie magazyny dla osób nie piszących stricte fantastyki?
10755:  Wiesz co, przypominam sobie, że był taki magazyn, no ale to jest magazyn dla horroru z kolei, histeria, ale tam też drukowano na przykład bizarro fiction, więc to już nie jest fantastyka.
10766:  Przypuszczalnie, jeżeli będziesz szukać po zinach właśnie, to znajdziesz prędzej niż jeżeli będziesz wyszukiwał jakieś czasopisma literackie czy coś takiego, bo wtedy natrafisz na rzeczy, które są finansowane z kabzy ministerialnej.
10779:  No a wiecie, jak to się wtedy kończy.
10781:  Będzie wydawane to, co jest...
10783:  Dla pożytku księcia ad usum delfini, co uczy i bawi, jest o naszej biało-czerwonej Polsce i nie żadnych brudnych światach, których nie ma.
10795:  Ta by patriotyczna literatura nie mogła być osadzona w innych światach, weźmy naszego patriotycznego Wiedźmaka chociażby.
10804:  Pada śnieg.
10805:  Mówicie, u was?
10806:  U mnie nie pada śnieg, ale to głównie dlatego, że siedzę w domu.
10808:  I wiecie co?
10809:  Lubię siedzieć w domu, ponieważ dzięki temu mogę przez szybę patrzeć, jak jest ładnie i biało, i nie jest mi zimno.
10815:  Bardzo słuszna uwaga, Kim.
10816:  Czy jest jeszcze inicjatywa wydawnicza Fantazmaty?
10819:  O niej często mówiłem, akurat przy Ezinach nie pomyślałem, żeby wspomnieć, ale tak, w Fantazmatach bardzo warto debiutować, zwłaszcza, że Fantazmaty cały czas prowadzą nabory do kolejnych antologii.
10829:  Teraz widzę Nanofantazję 3.0 jako nowsza rzecz,
10832:  Co więcej, w Fantazmatach też macie bardzo dobre materiały.
10838:  O, umowa wydawnicza, licencja, poradniki, zapisywania dialogów, jak nie wydawać swojej pierwszej książki, jak formatować teksty, więc jak jesteście goli i weseli, bo was szkoła nie nauczyła tak jak nas wszystkich pisać, bo przecież trzeba było nauczyć pisać charakterystyk, postaci, planów wydarzeń oraz innych rzeczy, które są całkowicie bezużyteczne, nie nauczyli na przykład pisać dialogów, bo po co?
10859:  Przecież to się nikomu nie przyda.
10861:  To polecam, te poradniki są pisane przez redaktorów pracujących w konkretnych wydawnictwach, zresztą w ogóle w fantazmatach pracuje sporo ludzi, którzy mają doświadczenie w różnych insignisach, fabrykach słów, powergraphach i tak dalej, i tak dalej, więc mega mogę tylko polecić.
10875:  Bardzo dziękuję Kim Chi za przypomnienie swoją drogą.
10880:  Czy polecam serial The Expanse?
10881:  Pyta Kruczycień.
10882:  Bardzo polecam serial The Expanse.
10884:  Uważam, że jest to jeden z najlepszych seriali ever science fiction, z przepiękną rolą, swoją drogą... Och Boże, Ambasadorki Ziemi, nie pamiętam nigdy jak ona się nazywa, ponieważ to jest irańska aktorka i ja nie jestem w stanie zapamiętać jej imienia i nazwiska, ale przede wszystkim Expanse ma przepiękny temat przewodni, moi drodzy.
10903:  Jeżeli kochacie muzykę, zwłaszcza właśnie taką jaka się sączy na przykład teraz u nas cały czas z głośników,
10910:  to moi drodzy polecam, tylko ja muszę nauczyć się z powrotem pisać na Spotify'u, po prostu to się nazywa The Expanse, wprowadzający utwór, on trwa aż minutę cztery sekundy, ja proszę o dużo wasszego czasu.
10926:  mówiąc o utworze odsłuchanym prawie 9 milionów razy, który trwa minutę.
10931:  Myślę, że nie.
10932:  I nawet pozwolę sobie w tym momencie skopiować wam łącze do utworu.
10935:  Odpalcie sobie to i zmutujcie mnie na jedną minutę.
10937:  Gwarantuję wam, że spędzicie lepiej minutę słuchając tego utworu, niż słuchając czegokolwiek, co mnie teraz ślina na język przyniesie.
10944:  Ponieważ utwór ten jest piękny.
10946:  Ja go sobie kiedyś zapętliłem i słuchałem w jego tle.
10950:  Znaczy, słuchając ten utwór, akurat czytałem wtedy jakąś książkę i to była książka science fiction, bo mi pasowało.
10957:  Co jak się nie umie odpoczywać, pyta Olcik.
10959:  Po kosmicznie wyczerpującym okresie pracy mam upragniony wolny, nie mam pojęcia, co ze sobą zrobić, więc nie robię nic, a jestem o ironię wciąż zmęczona.
10967:  Ha, znam to, po pierwsze.
10969:  Po drugie, jeżeli działa na ciebie przynajmniej robienie sobie różnego rodzaju list to do i robisz to w pracy, zrób to samo, co nosi do odpoczynku, zaplanuj.
10980:  Odpoczynek.
10981:  I załóż sobie, że zrobisz pewne rzeczy.
10983:  To jest pierwsza rzecz.
10983:  Druga rzecz.
10984:  Jeżeli jesteś zmęczona psychicznie, odpoczywaj fizycznie.
10987:  I odwrotnie.
10988:  Jesteś zmęczona fizycznie, odpoczywaj psychicznie.
10990:  Działa to za każdym razem, ponieważ nasze neurony potrzebują nowych bodźców.
10994:  Ten mózg, wbrew pozorom, nie jest aż tak skomplikowany, jak myślimy.
10998:  Potrzebujemy nowych bodźców.
10999:  Osobna kwestia jest, jeżeli bardzo jesteś zmęczona fizycznie, np.
11003:  boli cię kręgosłup, to jest bardzo częste itd., wtedy nie chce nam się ćwiczyć.
11007:  A prawda jest taka, że niestety powinniśmy wtedy, zwłaszcza,
11011:  No bo jeżeli nas boli kręgosłup, najczęściej to dlatego, że zła postawa, siedzący tryb życia i tak dalej, i tak dalej.
11017:  Ortopedzi już tylko wzdychają i unoszą brwi, jak ktoś mówi, że o Panie, boli mnie kręgosłup.
11022:  Dlaczego?
11022:  No wiadomo dlaczego, już nawet nie musimy robić wywiadu, żeby wiedzieć dlaczego.
11027:  Więc to jest jedyne, co Ci mogę powiedzieć i jeżeli nie lubisz wysiłku fizycznego, też nie lubiłem, ale zastrzyk i strzał dopaminowy, jaki się ma, po takich 60 basenach na przykład, albo po takim dobrym treningu cardio, jest wart wszystkiego i potem sobie możesz iść spać, iść poczytać coś.
11046:  Ja na przykład wczoraj miałem tak, że strasznie mi się chciało spać,
11050:  ale stwierdziliśmy z partnerką, że nie, idziemy do kina, idziemy odpocząć, bo Krzysztof zaśnie, tak?
