🔴 Ćwiczę pamięć, by umieć zapominać | LIVE #6
🔗 https://www.youtube.com/watch?v=SivTj36l0BQ

8:  Dziękuje za uwagę.
12668:  z którym się znamy osobiście, niezależnie od tego, że go bardzo cenię jako dydaktyka i osobę, która wypowiada się z pozycji metale do edukacji, znałem go jako specjalistę od zombie.
12678:  Mikołaj napisał książkę Monstruarium Nowoczesne o wampirach, zombie i robotach.
12684:  którą zresztą gęsto cytuję, kiedy tylko mam okazję.
12688:  Więc tak się poznaliśmy i dla mnie kontakty ze środowiskiem bardzo otwartym, inkluzywnym polonistyki na Uniwersytecie Śląskim, którą serdecznie pozdrawiam, było ratunkiem absolutnym.
12700:  Nam się dowiedziałem, że ze mną nic nie jest nie tak.
12703:  Myślę, że to jest rozwiązanie.
12706:  Na jakim polskim uniwersytecie jest sensownie prowadzona filologia angielska?
12708:  Bardzo dużo dobrego słyszałem o zarówno Uniwersytecie Gdańskim, jak i o UMK, chociaż w kontekście ostatnich sytuacji na UMK to raczej mówię sobie o Uniwersytecie Gdańskim.
12728:  czy kiedykolwiek oglądałem kanał Excerp1A.
12732:  Obawiam się, że nie.
12733:  O czym jest?
12735:  Czytałem Kresa.
12736:  O, nie właśnie.
12737:  A chciałem bardzo, bo Wegener się mocno inspirował Kresem.
12742:  Co myślą o serialach sci-fi starych?
12745:  Arfium X, Stargate.
12746:  Wszystko widziałem.
12747:  Kocham absolutnie.
12749:  Stargate bym obejrzał jeszcze raz.
12751:  Troszeczkę trącą myszką, ale taki Atlantis jeszcze... No, myślę, że już jest okej.
12759:  Grafika cyfrowa jest bardziej dostępna i bardziej przydatna, bo grafikę komputerową można wlepić praktycznie wszędzie, a obraz na ścianie tylko powiesić i co dalej.
12766:  Zgadzam się w prawach personalnych, absolutnie się z tym zgadzam, przy czym pamiętajcie, że to jest dokładnie tak samo jak z NFT, to znaczy to żyje tak długo, jak długo ludzie dają temu wartość, nadają temu wartość.
12775:  Ja na przykład bardzo się sprzeciwiam wobec argumentu, że sztuka cyfrowa to jest komercha, no bo nigdy nie dochodziło do tego rodzaju transakcji jak za sztukę fizyczną.
12786:  Teraz te sprzedaże w NFT rzeczywiście
12790:  godnie konkurują na rynku sztuki, ale to wciąż jest tylko ten niższy tire, nie?
12798:  Nawet nie doszło jeszcze do tego poziomu transakcji, które chodzą za naprawdę cenne obrazy.
12804:  Dialogi z Sapkowskim są godne do tego, żeby od nich zacząć.
12807:  Tak, ale musimy mieć na uwadze, Tomek, że Sapkowski jest bardzo meta, to znaczy on się strasznie odwołuje do fantasy.
12813:  Może opowiadania Sapkowskiego są dobre jako entry level, może, ale nie saga.
12818:  Tu przesadzę bym polemizował.
12821:  Czy nie uważasz, pyta Dawid, że polski ciemnogród stwierdzenie jest często wykorzystywane do podwyższenia samooceny wiedzy i inteligencji?
12828:  Osobiście boję się wchodzić w dyskusję właśnie z tego powodu.
12830:  Jest to pewien problem
12831:  Używanie w ogóle tego określenia jest bardzo zabawne, ponieważ ciemnogród oryginalnie to jest określenie łacińskie, amaurotum, tak właśnie tłumaczone, które się pojawia na wyspie Utopii, stolicą wyspy Utopii jest amaurotum, czyli ciemnogród.
12845:  To była ironiczna uwaga u Tomasa Mora, bo on chciał właśnie pokazać przez to, że Utopia jest niemożliwa, to znaczy, że stolicą najbardziej oświeconego kraju jest ciemnogród.
12855:  Więc to jest zabawne określenie, natomiast myślę, że to w jakim kontekście jest ono dzisiaj używane, derogatywnym, bardzo negatywnym,
12862:  Jest rzeczywiście w niektórych kontekstach używane dla podbicia sobie bębenka, jak to się ładnie mówi, ale z drugiej strony jest w nim też sporo racji, biorąc pod uwagę te nasze gorzkie opinie dotyczące tego, jak...
12878:  zachowują się niektórzy przedstawiciele naszego radosnego społeczeństwa, to znaczy myślę niestety o tych starszych pokoleniach, mocno odstają oni od wrażliwości, która jest charakterystyczna dla człowieka świata w cyfry, o tak to bym ujął.
12896:  Czy gry z uniwersum Warhammera 40 będą ogrywane?
12898:  Pyta Promet.
12899:  Raz już była, to znaczy Mechanicus i w planach jest jeszcze Inquisitor Martyr na pewno i na 1000% będzie Space Marine 2. 1000%.
12913:  Monmig pisze, że na UJ z depresją koniecznie do działu osób z niepełnosprawnościami.
12916:  Nawet nie wiedziałem, że tam jest adresowany ten problem.
12920:  Dzięki bardzo za to info.
12922:  Jak poradzić sobie z niemożnością, pyta Pay2Lose, zabrania się do nauki i pracy i dłuższym utrzymaniem uwagi, gdy się to tylko da, zgrywalizować sobie ten proces, to znaczy właśnie urządzić sobie fajne stanowisko pracy, postawić sobie coś miłego, ja na przykład zawsze jamnika przy sobie, tak?
12938:  Następnie odpalić jakąś dobrą muzykę.
12940:  Odpalić by też, oczywiście w zależności od naszego zasięgu, albo raczej albo herbatkę, albo alkohol, jeżeli taki pijamy, albo coś, co lubimy mieć przy sobie.
12952:  Jeżeli ktoś lubi słodycze, to dobrze jest mieć coś niskokalorycznego, czy nie wiem, jakieś owoce suszone, czy coś takiego, co będzie też nas pobudzać i stymulować intelektualnie na poziomie chemicznym.
12962:  No i tak, zadbać o stanowisko pracy.
12965:  To jest najważniejsza rzecz.
12966:  Ja tego nie doceniałem do momentu, w którym sobie kupiłem właściwy fotel.
12970:  I wtedy może być trochę lepiej.
12972:  Dlaczego lubimy sobie leżeć na kanapie przed telewizorem?
12975:  Bo jest nam wygodnie.
12976:  I myślę, że od tego też należy zacząć refleksję nad tym, co zrobić, żeby nam miło się i wygodnie pracowało.
12982:  Ja na przykład wprawdzie podwójny ekran mam pod streamy, ale wiecie, jak ja to doceniłem w pracy naukowej, gdzie ja mam na przykład grę wideo odpaloną i muszę sobie robić notatki do analizy.
12992:  no drugi ekran jest zbawieniem wtedy.
12994:  Ja wcześniej musiałem sobie minimalizować to albo korzystać z telefonu, to był pain in the ass, nie chciało się tego robić w żadnym stopniu.
13002:  Uniwersytet Katowicki ma dobrą energię, jak ostatnio sprawdzałem.
13004:  Pozdro ekipy stamtąd.
13005:  Pozdrowie Aleksandro, z chęcią, zwłaszcza, że jestem w kontakcie z ekipą ze sztuki pisania teraz już.
13013:  Czy planuje obejrzeć anime Attack on Titan?
13015:  Oglądałem, tylko nie najnowszy sezon.
13018:  Do game dev i IT łatwo się dostać, jeśli masz doświadczenie jako nowicjusz.
13021:  Jest ciężko.
13022:  Tak, zgadzam się absolutnie.
13023:  Jakie są zawody oparte na worldbuildingu?
13024:  Myślę, że w narrative designer czy level designer na pewno, ale także jeżeli ktoś prowadzi, mam paru takich znajomych, którzy prowadzą RPGi zawodowo, to też jak najbardziej się przydaje.
13034:  No i w pisarstwie fantastycznym pewnie.
13036:  Jak w temacie studiów doktorskich wygląda rozmowa kwalifikacyjna z komisją?
13040:  Trzeba przedstawić projekt doktorski zawsze i mieć koncepcję na to, jak będą wyglądały badania.
13045:  To jest trudne, bo nie wiemy jeszcze, jak będą wyglądały te badania, więc trzeba sporo na zmyślać i przedstawić raczej pewną ideę i umieć ją sprzedać.
13053:  To jest trochę tak jak pitch w korporacji.
13055:  Musisz sprzedać produkt i dobrze tym produktem jesteś ty ze swoim projektem.
13059:  Ewangelion znany jak najbardziej też w formie filmów, które były na Amazonie.
13062:  Bardzo polecam.
13063:  Czy słyszałem dziesiątki malera?
13065:  Ulubione malery moje to jest jedynka i piątka.
13068:  Ale dziesiątkę też słuchamy.
13070:  Zdecydowanie jednak piątka i przede wszystkim z pierwszej symfonii Mahlera, to jest coś wspaniałego po prostu, co tam się dzieje.
13077:  Gość skomponował na nowo Pani Janie, tylko że w formie marsza żałobnego.
13082:  To jest genialne absolutnie.
13084:  Iso Studio pisze, cześć, właśnie odkryłem kanał, cieszę się, to co opowiadasz w shortach jest niesamowite, bardzo podoba mi się twój kontent, oby tak dalej.
13090:  Bardzo się cieszę, musiałem przeczytać jakiś komentarz, który jest czysto po V, wybaczcie, narcyzm youtuberski, nie żartuję, bardzo się cieszę, że się wam podoba.
13097:  Shorty wprowadziłem, bo bardzo często ludzie pytali o takie sprawy, które wymagały właśnie takiego szybkiego komentarza i rozjechania kogoś walcem po ziemi w 60 sekund i uważam, że to jest bardzo potrzebne.
13109:  A nie chcę robić czasem takiego materiału na, nie wiem, 20 minut czy nawet godzinę o czymś, co da się zaadresować szybko, więc jak się to podoba, to super.
13118:  Stargate zasługuje na dobrą grę z eksploracją świata?
13120:  O, tak, zgadzam się, Doody.
13123:  Suszone owoce jako coś mało kalorycznego.
13125:  No jest mniej kaloryczne niż Snickers, tak?
13128:  Ja mówię z perspektywy człowieka, który potrafił kupić sobie gigantyczną paczkę Raffaello, po czym wpierdzielić wszystkie w ciągu jednego wieczoru.
13135:  Więc tak, z mojej perspektywy suszone owoce są mało kaloryczne.
13141:  O, Tomeks pisze, że testuje Wiedźminę jako entry level.
13144:  Dziewczynie, póki się spodoba.
13145:  Ona zero wiedzy o fantastyce.
13147:  Okej, okej.
13149:  Czyli działa.
13150:  Macie dowód, że działa.
13152:  Jak pracować nad krótkim attention span?
13155:  Haha, ja to mam.
13158:  Myślę, że jedyne, co można robić, to dostosować tryb pracy do tego, to znaczy, o, teraz się będą działy rzeczy na czatach, to znaczy doprowadzić do sytuacji, w której nasz ekosystem pracy służy naszym własnym predyspozycjom.
13174:  Nie odwrotnie, nie redukować problemu jakim jest,
13178:  za jakiś, uważa, attention span mały, tylko raczej dostosować swój system pracy.
13183:  Co mam na myśli?
13184:  Jeżeli skupiamy się krótko na jednej rzeczy, zróbmy tę jedną rzecz, ale dobrze i intensywniej.
13188:  Potem przejdźmy do następnej, zróbmy ją dobrze i intensywniej.
13190:  Potem możemy to połączyć już, okej?
13192:  Po prostu jak piszemy na przykład dłuższą pracę, to...
13195:  dyplomową, to jest dobrze widoczne, albo przygotowujemy się do jakiegoś egzaminu, to trzeba to wykorzystać po prostu i nasz mózg się naprawdę adaptował do gorszych rzeczy w cywilizacji niż do złej podzielności uwagi czy tego attention spanu, bo to jest nie do końca to.
13212:  Powrót do nauki game devowej, dzisiaj tworzenie muzyki przez Szymon.
13216:  Gratki i trzymamy kciuki absolutnie.
13218:  Czy w każdym kraju dziadkowie są tak bardzo zacofani?
13221:  Nie.
13222:  Jeżeli chcecie dowodów, to jest sporo kanałów na YouTube, które są prowadzone przez starsze osoby i nikogo to jakoś specjalnie nie dziwi.
13230:  Nawet kanały poradnikowe.
13232:  Jest taki kanał, kiedyś na niego natrafimy, oczywiście nie pamiętam jak się nazywa, jak zawsze.
13238:  w którym, no naprawdę, no siedemdziesięciolatek, co najmniej, tłumaczy jak używać oprogramowania.
13244:  Wyobrażasz Ci sobie coś takiego w realiach Polski?
13246:  Bo ja absolutnie nie.
13251:  O jamniku, to ty mnie niuchnąłeś.
13253:  To się podziało.
13257:  Jamniczan Pawlaczanu od Pawła.
13260:  Dziękuję serdecznie Pawle za memiczny 21 złotowo 37 groszowy trybut.
13263:  Bardzo ciężko wymówić ten przymiotnik.
13272:  że oglądałem film kurtkę z akt o optimistic nihilism.
13275:  Tak widziałem, bardzo mi się podoba i częściowo byłbym w stanie się podpisać pod tym, chociaż ja jestem raczej pesymistą i uważam, że pesymizm jest niedoceniony w naszej kulturze.
13289:  Często się pojawia pytanie o archipelag Guła.
13292:  Sążenicy zaczął znowu krążyć, to jest ciekawe, bo tak, to jest bardzo stara rzecz.
13296:  Czytałem to, tak samo jak czytałem Inny Świat na przykład i inne tego typu rzeczy, ale wydawało mi się, że to już nie trenduje tak mocno.
13304:  A często się to pojawia.
13307:  Pytanie od Marcina.
13308:  Czy sądzi, że należy starać się o bycie w związku, od kiedy jestem espertem w tych sprawach, żartuję, ulegając presji otoczenia, czy warto wybrać samotność, poświęcenie się pasji i pisaniu?
13319:  Nie ulegajcie presji otoczenia.
13321:  Robicie swoje.
13323:  Prędzej czy później wszystko nadchodzi.
13325:  Czy człowiek tego chce, czy nie.
13327:  Więc nie ma się co turbować tym, że jest presja otoczenia.
13330:  Wiem, że na początku jest ona bardzo silna, ale zawsze wygrywałbym to swoimi dobrymi stronami.
13336:  I żartował z siebie i nabierał dystansu w ten sposób.
13340:  Ludzie to lubią, jeżeli się jest bezpośrednim.
13343:  Ludzie wyczuwają natomiast bardzo szybko, jak ktoś się czegoś wstydzi.
13347:  Więc jeżeli gdzieś tam głęboko się tego wstydzicie i nie jesteście w stanie tego w jakiś sposób ukryć, to prędzej czy później to wyjdzie i ktoś może się zacząć wyśmiewać.
13354:  Po co?
13355:  Lepiej się wyśmiać samemu z siebie na początku.
13357:  W ten sposób się wytrąca broń oponentowi z rąk i jest święty spokój, nikt nikogo nie będzie tykał.
13362:  Nie doceniamy czasem potencjału, jaki tkwi w autoparodii.
13367:  Więc nie przejmowałbym się absolutnie presją, a presją ona w którymś momencie zniknie.
13374:  Rejli pisze, że zaczął, zaczął, dobrze mówię, rozmyślenia na temat systemu edukacji po tym kanału.
13380:  Dzięki serdeczne, to jest dobra wiadomość.
13382:  Jest już 21.38, dość, ojoj.
13386:  Ale nie, 21.37 jest memiczna, absolutnie.
13389:  Czemu nie ma wszystkich odcinków dla każdego coś przyczekającego na Spotify albo Google Podcast?
13393:  Bo mi się nie chce, Zuzanna.
13396:  czy muszę ekstrahować, wydobyć, nie wiem jak to powiedzieć po polsku, audio z poprzednich filmów, ale głupota straszna jest tego taka, że jak to zrobię, to wtedy one się pokażą jako nowe odcinki, bardzo mnie to denerwuje, więc muszę sobie znaleźć taki jeden dzień, kiedy jestem w stanie wszystkie odcinki zrzucić naraz, wtedy ludzie jakoś to będą w stanie bardziej znieść, ale nie mam możliwości niestety wpłynięcia tego, w jakiej kolejności się pojawią na Spotify przynajmniej.
13426:  Dziękuję Julio za trybut serdecznie.
13429:  Czy mam jakieś sprawdzone sposoby, jak dokonować się z osobami roszczeniowymi bez zgadzania się z nimi?
13434:  Czy to jest w ogóle możliwe?
13436:  Można się zgadzać z nimi tak jak Sokrates.
13438:  Sokrates miał dwie metody radzenia sobie z ludźmi, a Sokrates najlepiej sobie radził z ludźmi.
13442:  Do czasu jak oczywiście zginął, bo przegrał proces.
13445:  Ale nie, nie, nie, nie mówmy o tym, bo to psuje mój argument.
13449:  Więc są dwa strategie, majotyczna i elenktyczna.
13452:  Elenktyczna to jest metoda takiej ostrej polemiki i w to nie wnikamy, ale majotyczna metoda jest fajniejsza, nie tylko dlatego, że zaczyna się od maj.
13459:  Mianowicie w tej metodzie chodzi o to, żeby zaszczepić jakąś ideę, tak jak w incepcji.
13464:  I zaszczepiamy ideę w oponencie i dajemy mu do zrozumienia, że to jest zupełnie tak, jakby ta idea w nim wzrastała, stąd właśnie majotyczny, to jest od porodu, od rodzenia, od wzrastania jakiejś idei.
13475:  I to jest dobre, żeby taką osobę, która jest bardzo ekspansywna, pozornie się z nią zgodzić i wrzucić jej jakiś tam temat, w którym ona będzie sobie trawić.
13483:  Potem w ogóle coś powie, to się okaże, że jest całkowicie sprzeczne z tym, co mówiła.
13487:  To jest jedna z metod, które ja stosuję bardzo często.
13490:  Pozorna zgoda z oponentem retorycznym sprzyja.
13495:  Emoji nie przez przypadek chce zobaczyć Krzysztofa w okularach.
13499:  Krzysztof musiałby wtedy znaleźć rzeczone okulary.
13504:  Studiuję na UJ, czy mogę zadać pytanie?
13506:  Robert Karski, Boże drogi, skomponowałeś cały swój komentarz jak list, to wygląda strasznie.
13515:  Ale zadawaj oczywiście pytania, to jest tak jak z tym, czy mogę poprosić o masło?
13519:  Poproś o masło, nie pytaj, czy możesz poprosić o masło, bo jedyna odpowiedź na to brzmi, tak, możesz.
13524:  Dopóki jesteśmy niewolnikami biomaterii, pisze Interdimensional Conglomerate, to determinizm i idący za nim fatalizm oraz pesymizm są nieuniknione jako fundamentalny element ludzkiej egzystencji.
13534:  Uważam, że to wypowiedź mogłaby się spokojnie pojawić w Stellaris podczas rozmowy z obcą inteligencją, która jest zarządzana kolektywną świadomością roju.
13544:  Propsy absolutnie.
13547:  dlaczego ludzie tak bardzo lubią papaja, znaczy papaj, a papież Polak to są dwie różne rzeczy, tak, to jest mem.
13553:  Ja swoją drogą mam pewien udział w przewidzeniu tej tendencji, żartuję sobie troszeczkę, ale tylko troszeczkę, to znaczy pamiętam jak jeszcze mówiło się o Janie Pawle II, jak o Janie Pawle II, który nie miał za sobą różnych dziwnych okoliczności, o które się go obecnie podejrzewa z rosnącą słusznością i pewnością,
13573:  i był jeszcze postacią bardzo pozytywną, to ja dostawałem szału, jak widziałem te gadżety papajowe różne, które się pojawiały, typu, nie wiem, gęba papieża na majtasa, gęba papieża na brelokach i mówiłem, że to nie jest już papież, tylko to jest taki, to jest produkt popkulturowy, JP2.
13589:  No i trochę tak się stało teraz, że został już tylko JP2, tylko teraz mówimy na niego papaj.
13597:  Więc to też jest powód, dla którego strasznie mnie bawi, jak nauczyciele czy profesorowie i tak dalej mówią o szkalowaniu papieża.
13604:  Kiedyś autentycznie strona z memami z Wydziału Polonistyki UJ, który niezmiernie serdecznie pozdrawiam, pod tytułem Błoński płakał, a nie dożył, była, i to jest autentyk, przedmiotem debaty na Radzie Wydziału.
13617:  To też pokazuje, jak niewiele jest do debatowania na Radzie Wydziału, skoro to był przedmiot rozmowy.
13622:  I wiesz, to jest skandal.
13624:  że ludzie zamieszczają obrazki, które lżą naukowców i naruszają ich wizerunek.
13634:  Później ci sami ludzie, którzy mówili o naruszaniach wizerunku, mówili o tym, że trzeba dokumentować nauczanie zdalne na kamerkach, prawda?
13641:  To już nie jest wtedy naruszanie wizerunku, jak się przesyła takie nagrania.
13645:  Podwójne standardy, takie smaczne, zwłaszcza o 21.45.
13652:  Sokrates zginął, bo sam tego chciał.
13654:  Myślę, że zdarza mi się.
13656:  Bardzo ładnie to rezonuje z twoim nikiem.
13659:  Świeczki zapachowe nie są niezdrowe?
13661:  Tak, takie, które są chemiczne są niezdrowe, ale te nie są chemiczne, te są yangowe, dlatego je lubię, bo one są wytwarzane ręcznie.
13669:  Pukiz jest nad tym właśnie dlatego, ja nie lubię eksperymentować z tego rodzaju rzeczami komercyjnie sprzedawanymi, tylko wolę się udać do rzemieślnika bezpośrednio, do artysty, no bo wtedy jest szansa, że nie zostanę na przykład otruty, tak?
13685:  U mnie w liceum i teraz oczywiście mi, no świetnie, przeleciało mi ten komentarz, zacząłem go czytać.
13690:  Dziękuję Julio N. za trybut, serdecznie.
13694:  U mnie w liceum wręczono nagrody na koniec roku uczniom, którzy mieli 100% obecności.
13697:  To nie jest normalne, to jest chore, absolutnie.
13701:  jaką mam opinię o Płarocie z Davidem Satchetem w roli głównej.
13704:  Nie przestanę polecać tego serialu, jest cudowny i wspaniały.
13709:  Uwielbiam absolutnie.
13715:  Jaki jest najlepszy frymarcha w Warhammerze?
13717:  Nigdy nie pamiętam nazwisk wszystkich frymarchów, to jest przerażające.
13720:  Za każdym razem, jak oglądam jakikolwiek lore video, sobie przypominam, a, okej, on, a potem sobie wszystko zapominam oczywiście.
13729:  Funetsu no Anata chyba nie oglądałem, ale na pewno nie oglądałem, jest to dożyjąca.
13734:  Stalker na stronie, nie, nie, nie, Michale, absolutnie, wszystkie rzeczy, które są związane z jakimkolwiek horrorami, nope, nope.
13742:  Jak rozmawiać z ludźmi, pyta Damian, którzy ironizują, że plakaty Lotharota mają zbyt białe dłonieństwo, zbyt męskie, a po głosku i o dodaniu siostry Islidury jako profanacja lewicowa propaganda.
13751:  Myślę, że na razie nie mamy co mówić na temat Lotra, ponieważ prędzej czy później okaże się, że ten serial i tak będzie potworną abominacją i absolutnie nie z tych powodów, które są wymieniane, a one są wymieniane dlatego, że są najprostsze, najbardziej głośne, krzykliwe i medialne, należy to radośnie zignorować albo obśmiać, na przykład pokazując...
13769:  drugą stronę, tak?
13770:  To znaczy, że są takie przypadki w kulturze, że rzeczywiście robione są tego rodzaju zabiegi na siłę i one wychodzą źle i niedobrze dla całej produkcji, ale zdarzają się też takie przypadki, kiedy było to całkowicie przesadzone i wiecie co?
13781:  Wiecie co?
13782:  Mam taki dobry przykład pamiętny.
13784:  Na tych streamach to było.
13785:  Jest to zapisane.
13787:  Jak ludzie mówili, widziałeś ten najnowszy He-Man i tam jest baba.
13794:  Jak to jest He-Man?
13796:  MEN!
13797:  MEN!
13798:  TO DLACZEGO, BABA?
13800:  NAWET HIMENA NAM... Zapamiętałem, w drugim sezonie wraca Himen.
13805:  Jezu, jak ja się z tego śmiałem, a pamiętam, że był taki straszny, taki potworny rwetest o to w całym internecie i wszyscy o tym mówili, wszystkie kanały.
13815:  I pamiętam tylko, jak Mark Hamill uśmiechał się tak, to tylko Mark Hamill potrafił się uśmiechnąć i mówił, że zobaczycie, co będzie w drugim sezonie.
13821:  No i oczywiście, że było w drugim sezonie to, co musiało być, no bo...
13824:  Gdyby He-Man miał nie być He-Manem, to by nie było tego w tytule.
13827:  To było akurat aż na zbyt oczywiste.
13829:  Minor spoiler dla wszystkich, którzy nie oglądali już animacji.
13834:  Czy czytałem powieści Marka Krajewskiego?
13836:  Serdecznie polecam wyznania literackiego kryminalisty na Spotify.
13839:  Proszę bardzo, nie czytałem, nie czytałem kryminałów, ale przyłączam się do polecenia.
13843:  Ufam waszemu gustowi.
13845:  Jak nie przejmować się opinią innych?
13846:  Pyta pesymistka.
13850:  Wyrobić sobie selektywny słuch.
13852:  To raz.
13853:  To jest odpowiedź lapidarna.
13854:  Odpowiedź mniej lapidarna.
13856:  wiąże się bezpośrednio z tym, żeby dopytywać się, jeżeli ktoś opiniuje nas w jakimkolwiek stopniu i zwłaszcza, jeżeli robi to gwałtownie, żeby uargumentował to.
13865:  Jeżeli nie będzie potrafił uargumentować,
13869:  Po co?
13870:  Nie przejmować się fugazji, pył na wietrze.
13873:  Jeżeli uargumentuje to, solennie podziękować za krytykę i zastosować ją do siebie.
13880:  Ludzi w większości bardzo konfunduje i miesza to, jeżeli ich bezpośrednio konfrontujemy z koniecznością uargumentowania stanowiska.
13888:  Nikt nie jest do tego przyzwyczajony.
13890:  Ludzie są przyzwyczajeni do tego, że jak komuś pocisną, to on wtedy uszy po sobie i idzie się schować w swoim schowku namiotu, jak Harry Potter.
13898:  A tymczasem jak ktoś pokaże, nie, ale o co chodzi, uregumentuj, jak nie, to nie ma dyskusji, to nie jest oczekiwana reakcja, może jest to jakaś rada, która się przyda, może, ale jak zawsze jest tak, że to zależy od indywidualnej naszej predyspozycji.
13915:  Ja się bardzo późno zacząłem nie przejmować opinią na swój temat i to była jedna z tych rzeczy, które robiłem.
13920:  No druga rzecz, która mi się bardzo przydaje to gadane, to znaczy mało kto był w stanie mnie przegadać w różnych dyskusjach, więc to bardzo serdecznie i radośnie z tego korzystałem.
13934:  Czy w piosence Particle Emission z twojej playlisty też słyszysz żelazko?
13941:  Nie wiem.
13942:  Chyba nie.
13943:  Ale to na pewno nie jest moje żelazko.
13946:  Mam na maturze, piszę first drugiego nakaz, precast pisania na komputerze.
13950:  Boję się, że przez to jakoś ograniczę swoją kreatywność.
13953:  Biała kartka w Wordzie mnie zabija.
13955:  A to ciekawe.
13956:  Ale w sensie, że biel?
13958:  Czy syndrom migającego kursora?
13961:  Umiem to zrozumieć.
13962:  No to jest ciężka sprawa, ale nie wiem dlaczego jest taki nakaz.
13964:  To jest dziwne.
13965:  Generalnie wszystkie nakazy są taka bez sensu.
13967:  powinno się tego rodzaju rzeczy dostosowywać do siebie.
13970:  Na przykład George R. R. Martin pisze na czarnym ekranie z zielonymi literami.
13974:  Nie żartuję.
13974:  Tak samo pisze, swoją drogą, Rafał Kosik.
13977:  Więc tak można się uśmiechać, czy ha ha, ktoś komuś nie przeszkadza biała kartka.
13980:  Nie, faktycznie tak może być.
13984:  Co myślę o świecie wykreowanym w King of Dragon Pass i Six Ages?
13987:  Wielki nieba, chyba nie znam tego.
13989:  Ile jeszcze będzie trwała ta druga część Q&A?
13991:  Spokojnie!
13994:  Jeszcze mam dla was przygotowaną jedną rzecz.
13999:  Dlaczego Kishi ma Shadowbana?
14000:  Nie ma Shadowbana.
14002:  Widzę twój komentarz.
14004:  Jak radzić sobie z nauczycielem, który znęca się psychicznie?
14006:  Dokumentować i jeszcze raz dokumentować, tak jak tylko możecie i interweniować w tej sprawie do wszystkich, których jesteście w stanie interweniować.
14014:  Nie ma innego sposobu.
14015:  Gdzie był Gondor, kiedy upadła zachodnia bryzna?
14018:  Podoba mi się.
14019:  Czy w szkole średniej czułeś się starszy od reszty klasy?
14022:  Piszę to piąty raz, przepraszam, jest dużo pytań, prawie tysiąc.
14028:  Ja się czułem zawsze starszy, czułem się zawsze takim starym malutkim, dlatego że zawsze chciałem rozmawiać na tematy, na które moi rówieśnicy nie chcieli rozmawiać i w zasadzie jedyną taką płaszczyzną porozumienia zawsze dla mnie były gry z kolegami, tylko tyle.
14044:  Ale tak, czułem się zawsze starszy.
14045:  Ja się całe życie czułem starszy.
14046:  Do pewnego stopnia.
14047:  Ulubiona frakcja z Warhammera 40?
14049:  Zawsze w pierwszej kolejności wymieniam nekronów z uwagi na stylistykę, ale potem serce podpowiada, że Imperium.
14056:  Czy wolałbym się nauczyć płynnie po elficku, czy w czarnej mowie?
14058:  Oczywiście, że w czarnej mowie, bez żadnego chwili wahania.
14062:  Aż nask burzla ból.
14064:  Jak to brzmi?
14065:  Przepiękna sprawa.
14067:  Co byłoby dobrym punktem wejścia, czy wyjścia dla uniwersum Warhammera 41?
14072:  Świat wydaje się wielki, nie wiem od czego zacząć.
14074:  Ja zacząłem od Warhammera Mechanicus, od gry.
14077:  Można też zacząć od hack and slasha Warhammer Inquisitor Martyr.
14080:  Świetne wprowadzenie do świata.
14082:  Niektórzy też mówią, żeby zacząć po prostu od książek, od Heresii Horusa, ale... O!
14087:  Animacja Astartes też to jest dobry punkt wyjścia.
14089:  Bardzo.
14091:  To myślę o dziesiątym prawie Magdi Goodkind'a, ale już myślę, że odwracanie się od prawdy jest zdradą wobec siebie.
14096:  Nie znałem go.
14097:  Ciekawe.
14098:  Podoba mi się.
14103:  Była już ta niespodzianka?
14103:  Jeszcze nie, Monka?
14104:  Jeszcze nie.
14105:  Aaa, dobrze, dobrze.
14106:  Dobrze jest nam coś takiego zapowiedzieć.
14109:  Krzysztof miał wystarczających horror na UJ, nie potrzebuje w książkach, filmach, serialach.
14113:  Trochę tak jest, trochę tak jest.
14117:  Czy ta wiadomość mogłaby mieć 200 znaków?
14120:  Pyta ten Jacek.
14121:  Cholera jasna, nie mam na to wpływu niestety.
14124:  YouTube ogranicza liczbę znaków.
14126:  Strasznie mi przykro z tego powodu.
14128:  Nie jestem w stanie nic z tym fantem zrobić.
14132:  W kwestii pisania na komputerze pisze Wasek, to jest dostosowanie.
14134:  Sam będę w tym roku pisał na komputerze maturę i wiem, że jest to opcja, a nie nakaz.
14138:  Okej, ale w ogóle to jest ciekawe, że takie rzeczy się pojawiają.
14142:  Tomek z kolei używa ciemnego trybu w Wordzie, bo czasem jasne boli w oczu.
14145:  No właśnie.
14146:  Co myślę o wstawieniu ocen z próbnego egzaminu osmoklasisty?
14149:  To jest bardzo proste pytanie.
14151:  Uważam, że wszystkie oceny powinny zostać zlikwidowane i absolutnie skalę ocen również.
14155:  Wszystkie.
14157:  Nie żartuję w tym momencie.
14158:  Gdyby oceny miały sens, nie byłoby wartości procentowych na maturze, więc nie mają sensu.
14163:  Kiedy zauważyłeś, że system edukacji jest zepsuty?
14166:  W podstawówce.
14169:  No, w podstawówce.
14171:  Pamiętam, że... To było ciekawe.
14175:  Druga klasa bodajże, mieliśmy coś przepisać z podręcznika i ja...
14180:  ponieważ zawsze lubiłem rysować, dlatego też lubię wchodzić na holistyczną agencję eskapistyczną do działu holistyczna twórczość.
14190:  To jak przepisywałem druk z podręcznika, to odwzorowałem typografię w stu procentach.
14196:  To znaczy pisałem Times New Romanem, bo jak miałem przepisać, to przepisałem.
