🔴 Czemu w bezklasowym społeczeństwie robi się klasyfikację? | LIVE #22
🔗 https://www.youtube.com/watch?v=y8mS87EXGeg

1:  Cześć.
11591:  I niestety te mechaniki zostały później zaczerpnięte przez projektantów gier wideo 1 do 1 z kasyn.
11598:  Jamniki z Pyrkonu polewały niuchacza.
11600:  Tak, to jego wina.
11601:  To ich wina.
11604:  Co robić, jak się odkryje plagiat?
11606:  Zgłoszenie do prokuratury.
11607:  To jest przestępstwo.
11611:  Prosty temat, niezależnie od tego, kogo to dotyczy, studenta, profesora, wszystko jedno.
11616:  Plagiat jest w tym momencie jedynym deliktem, za który można odebrać doktorat w Polsce.
11623:  Nie można stracić doktoratu, nawet jeżeli, powiedzmy, ktoś, kto zna się chociażby na socjologii, naukach społecznych i tak dalej, zaczął mówić...
11634:  Takimi tak zwanymi stanowskizmami.
11637:  To są takie wyrażenia, które charakterystyczne są dla takiego chłopka roztropka, któremu się wydaje, że zjadł wszystkie rozumy i może się wypowiadać na każdy temat.
11647:  I nawet za to nie jesteście w stanie odebrać nikomu tytułu, nawet gdyby...
11654:  zadał kłam całej swojej erudycji.
11656:  Nie.
11657:  Ale jeżeli ktoś splagiatuje, to można odebrać tytuł doktorski, ale to jest bardzo długa procedura.
11663:  Nawet jeśli udowodni się komuś, kto już jest doktorem, że popełnił przestępstwo, splagiatował kogoś, Ctrl-C, Ctrl-V przepisał, a znam taką jedną sytuację, bo akurat byłem przy jednej komisji, która to badała,
11678:  blisko, znałem konkretnie szefa tej komisji, on rwał włosy z głowy absolutnie przerażony krańcowo, bo rzeczona osoba, nie ujawniam nawet płci, bo to jest wrażliwa sytuacja, po prostu wulgarnie zerżnęła nie tamże jeden tekst,
11694:  kilkadziesiąt tekstów z danej dyscypliny i wyszło to tylko dlatego, że redaktor naczelny czasopisma zagranicznego to wykrył przez absolutny przypadek, bo rzeczona osoba była na tyle głupia, żeby zgłosić na zagranicę tłumaczenie tekstu polskiego, które było plagiatem tekstu zachodniego.
11717:  I to doprowadziło do wysyłki raportu do Ministerstwa Nauki, zgłoszenia tego i później już stosowne komisje to procedowały.
11724:  Po prostu hit.
11725:  No to się może zdarzyć wyłącznie właśnie w systemie, który promuje do najwyższych stanowisk ludzi, którzy się do tego absolutnie nie nadają.
11732:  Tak, autentycznie.
11734:  Wyobraźcie sobie, skopiować z języka angielskiego coś, wydać to jako tekst polski, następnie, nie wiem, zapomnieć, że to była kopia, bo już się zrobiło tego tyle razy, i po czym wstecznie to przełożyć jeszcze raz na angielski.
11746:  No przecież, no, no, no.
11748:  I oczywiście zero przypisów, wiadoma sprawa, no ale to już takie hity mieliśmy ostatnio, przecież też krążyły te tematy ostatnio wokół doktoratu Jacka Bartosiaka, nie wiem, jak to się rozwinęło, bo jeszcze do tego nie dotarłem, no i też sprawa jest rozwojowa.
11763:  Ale ludzie mnie na przykład dopytywają, Krzysztof, jak to jest, że sobie ktoś tam walnie cytat, że jest nazwisko i rok, to to wystarcza.
11769:  No, w moim przekonaniu nie wystarcza, ale to jest moje przekonanie.
11772:  Natomiast przynajmniej cytat jest, tak, z przywołaniem.
11775:  Ale jeżeli są już parafrazy, to wtedy jest problem, bo nie wiadomo, co jest cytowane.
11779:  Hidroszkowskiego, dokładnie tak.
11780:  I to się zaczyna, zauważcie, wcześniej, bo jeżeli mamy wcześniej sytuację taką, że akceptujemy istnienie podręcznika, w którym nie ma przypisów i cytatów ze źródeł, to później jesteśmy skłonni zaakceptować coś bardzo podobnego na wyższych etapach.
11795:  Czy w przypadku, gdy nie odbył się zjazd naukowy, pisze wampirzak, wpisany plan studiów i możliwe jest niedopuszczenie do obrony magisterskiej, cofnięcie magisterium, objazd zawalił instytut.
11804:  Nie wydaje mi się, żeby to mogło być zgodne z regulaminem studiów, trzeba sprawdzić regulamin studiów i na pewno trzeba to zgłosić do dziekana do spraw nauki.
11814:  Programy antyplagiatowe do wykrywania plagiatów się mają nijak.
11818:  OSA, czyli Otwarty System Antyplagiatowy w Polsce bazuje na zamkniętej bazie tekstów, które są niedostępne dla studentów.
11824:  Czyli bear with me, nie dźwiedź ze mną.
11826:  Macie sytuację następującą.
11828:  Program sprawdza pracę studenta, który nie ma dostępu do innych prac magisterskich i dyplomowych, ponieważ są zamknięte bazy i nie ma otwartych tekstów w większości.
11838:  Pod kątem tego, czy kopiuje teksty z zamkniętych baz, do których nie ma dostępu.
11843:  Natomiast czego nie sprawdza OSA?
11847:  Czytatów z tekstów naukowych dostępnych w publicznie dostępnych bazach danych angielskich.
11858:  Good quality shit, nie?
11859:  Dobre jakościowo gówno.
11861:  Fantastyczny program, znakomity.
11863:  Więc ja jedyne plagiaty, jakie wykryłem w swojej karierze, to wykryłem dlatego, że biorę prace, na których się znam, do obrony i do recenzji.
11870:  Dlatego.
11871:  I ja widzę dobrze.
11872:  Tak samo, jeżeli recenzuję jakiekolwiek teksty do czasopism naukowych zgłaszane, to też mówię, nie no, ja się nie znam na tym, to jest regularna moja odpowiedź.
11880:  Napisz do tam Wojtka, Gosi, whatever, oni się na tym znają, to jest ekspert specjalista w dziedzinie.
11886:  A jeżeli ja się na tym znam, to gwarantuję, że ja zobaczę, czy to jest rzeczywiście wzięte skądś, czy nie.
11892:  Bo tutaj moja pamięć działa bardzo interesująco.
11894:  Znaczy, ja jakimś cudem wtedy jestem w stanie rozpoznać, od kogo zostało to pożyczone, no bo ja się tym jaram.
11900:  I jestem bardzo na bieżąco, jeżeli chodzi o mój bardzo wąski wycineczek.
11905:  I to jest właśnie ta zaleta profesjonalizacji, o której wam mówiłem, którą powinniśmy mieć także przy recenzentach tekstów albo filmów, seriali i gier.
11916:  Ludzie przeżywają moje opowieści naukowe.
11919:  Ja mówię, to, że ja wam oszczędzam różnych opowieści z takich akademickich uniwersytetów, wy się cieszcie, bo byłoby, że Krzysztof jest znacznie bardziej negatywny niż w rzeczywistości.
11927:  Tryb nocny w komputerze włącza wyświetlanie świata niebieskiego na ekranie.
11930:  A to ja mam włączony filtr świata niebieskiego na stałe.
11937:  Na szkoleniach też jest niezła patologia, pisze Marcin Jacuszek.
11939:  Przykład z życia.
11940:  Dwa dni szkolenia za 200 euro.
11941:  Trzy czwarte czasu prowadzący udowadniał, że nic nie wiem i podawał definicję z Google'a.
11945:  To samo słyszałem ostatnio o szkoleniu z Worda.
11947:  Ubolewała moja znajoma, że szkolenie z Worda, zaawansowane techniki.
11953:  A wiecie na czym polegały zaawansowane techniki?
11955:  Skorzystam z tego, że mamy Worda.
11956:  Myśmy mieli dzisiaj o stylach, prawda?
11959:  Wątek.
11960:  No to zaawansowane techniki Worda polegały na tym.
11963:  Tutaj mamy...
11966:  Jamnik to jest słowo i ja mogę zaznaczyć jam i tu mogę taka sekretna technika Ctrl B i O czerwone
11990:  Zaawansowane techniki Worda.
11993:  Tak było na uszkolenie, nie?
11994:  I wyobraźcie sobie, jak bardzo to jest urągające naszym możliwościom czasowym i intelektualnym, jeżeli dostajemy coś takiego.
12001:  No litości.
12004:  Dramat.
12005:  Absolutny dramat.
12009:  Światło niebieskie w dzień niespocznany już zorganizmu stało?
12011:  Wiem, mam dlatego w łazience, w przedpokoju, światło białe, nie pamiętam, ile to jest na kelwinów w tym momencie, natomiast w sypialni, w kuchni oraz w salonie, znaczy powiedzmy, że to jest salon, głupie słowo, w miejscu, gdzie jest telewizor i biblioteka, mam światło żółte.
12035:  takie uspokajające, kojące, takie już do spanka, tak?
12040:  A tutaj z kolei mam też światło białe, no bo potrzebuję być naenergetyzowany i tak dalej.
12044:  Tak, Miraski, jeszcze jest gadane, jeszcze jest gadane.
12047:  Krzysztof jeszcze żyje.
12050:  Co ja bym chciał?
12068:  Więc teraz utopijny Krzysztof się włącza.
12070:  Ja bym chciał, żeby studia wyglądały w ten sposób, że przychodzi ktoś i macie miesiąc pracy z tutorem, w wyniku której wyłania się wasz indywidualny plan studiowania.
12082:  Dlaczego potrzeba miesiąca?
12084:  Ponieważ miesiąc, przynajmniej dwa tygodnie są potrzebne po to, żeby zrobić pranie mózgu po szkole.
12089:  Wsteczne pranie mózgu, to znaczy trzeba uświadomić, że rozmawiamy z człowiekiem, że nie jesteśmy bezwartościowym gównem.
12096:  Wiecie, takie podstawowe rzeczy, których szkoła nas uczy, trzeba się oduczyć.
12101:  Jak to już mamy za sobą, to możemy zająć się mówieniem o planach zawodowych, o zainteresowaniach itd., itd.
12107:  Spotykamy się z różnymi ludźmi, którzy pracują sobie na uczelni, dobrze jest układany taki plan i następnie dobierane są konkretne przedmioty, konkretne kursy, które są dostępne w ogólnouczelnianej bazie, nie ma żadnych wydziałów, po prostu idziecie na taki przedmiot, który jest Wam fizycznie potrzebny, dostajecie możliwość zresztą przez miesiąc stwierdzenia, czy to jest przedmiot dla Was, czy nie, potem się możecie przepisać dalej i studiujecie tyle, ile jest potrzebne do napisania projektu.
12134:  Jeżeli ktoś potrzebuje studiować 17, studiuje 7.
12136:  Jeżeli ktoś zrobi to w 2 lata, zrobi to w 2 lata.
12140:  I to jest studiowanie indywidualne, to jest studiowanie tutorskie, to działa, to się robi na wielu uczelniach, są tego rodzaju programy, osobliwie uczelnia najlepszych.
12149:  Osobliwie również tak funkcjonują różnego rodzaju eksperymenty typu międzywydziałowe, indywidualne studia humanistyczne na przykład, albo indywidualny tok studiów tak działa, tylko że oczywiście nad tym jest nadbudowana biurokracja uczelniana, która to bardzo utrudnia.
12163:  ale coś takiego by było rozwiązaniem na dzisiejsze czasy, które są bardzo szybkie, dynamiczne, zmieniające się i taki monolit w postaci sześciu lat dezaktualizuje się w połowie bardzo często.
12174:  Zwłaszcza jeżeli mówimy o studiach technicznych, studiach, które są innowacyjne, no szybko się okazuje, że po prostu wiedza się dezaktualizuje szybciej niż nawet prowadzący ją w stanie są przyswajać.
12185:  Domyślacie się również, co to oznacza taki system.
12188:  To nie oznacza, że na uczelni jest 40 tysięcy studentów.
12194:  No więc właśnie.
12198:  Piękna utopia, prawda?
12201:  Pojawiły się głosy, pisze wam, pisze, że studia powinny się zmienić w kierunek na twarde umiejętności, które sprawdzą się później w pracy, co o tym sądzisz.
12206:  No to jest dokładnie przeciwne względem tego, co powiedziałem.
12210:  Bo studia nie mają być pracocentryczne, ani nie mają być uniwersytetocentryczne, ani nie mają być erudycjocentryczne, tylko mają być studentocentryczne.
12217:  Liczy się to, co ty chcesz zrobić, a nie liczy się to, co chce twój pracodawca.
12220:  Co mnie obchodzi, co jest potrzebne na rynku pracy?
12223:  Gdybym ja się przejmował tym, co jest potrzebne na rynku pracy, wiecie, na co bym poszedł?
12226:  Na europeistykę!
12231:  W moich czasach europeistyka była tym chod-kierunkiem!
12235:  Aha!
12236:  Chod-kierunek!
12237:  Bo wiecie, mieliśmy w szkole mojej, jak to się nazywało?
12241:  Obrońcy Pocztów Polskich w Gdańsku!
12244:  Salutowało się do sztandaru i pamiętam, że po salucie do sztandaru mieliśmy... O radości skro...
12251:  I lecieliśmy od odo do radości, bo wiecie, wtedy Unia była tematem hot i wszyscy mówili tak, to jest przyszłość, to jest sól tej ziemi, europeistyka.
12262:  No i skończyło się tak, że, no wiecie jak się to skończyło.
12266:  No więc ja bym dzisiaj był europeistą.
12269:  Gdybym patrzył na rynek pracy.
12271:  A, ha, czy nie będziemy okrutni, dobrze?
12273:  To znaczy, teraz jeżeli na przykład ktoś zobaczy taką uloteczkę i będzie, ohoho, programista 20 tysięcy, no to nie chcę was martwić, ale w tym momencie mamy falę największych zwolnień w branży IT, na przykład NetGuru zwolnił.
12289:  Tak, 130 pracowników ostatnio, o ile pamiętam, a NetGuru to jest jeden z największych klasterów IT, więc patrzcie raczej na to, co rynek mówi, a nie na to, co mówią uczelnie, że mówi rynek, okej?
12303:  Więc projektowanie swojej kariery polega na tym, że my nie uzupełniamy zapotrzebowania z 2022 rynku, ponieważ w 2023 ten rynek może zrobić siup,
12315:  i będzie w zupełnie drugą stronę, a my zostaniemy z kompetencjami, które wiecie, do czego nas uprawnią?
12321:  Do tego, żeby na portalu gazeta.pl pisać komentarz o ten wredne ejaje zabrały mi pracę.
12329:  Więc obserwować rynek, tak?
12331:  To, co się dzieje tu i teraz, ale przede wszystkim obserwować swoje umiejętności i kształtować je w taki sposób, żeby nie zamknąć się na jednym konkretnym wyspecjalizowanym zawodzie, bo w niektórych gałęziach może być to strzał w stopę.
12344:  I wiecie, obserwacja trendów jest trudna, dlatego potrzeba ludzi, którzy pomagają nam w tym.
12350:  A my nie mamy czegoś takiego jak doradztwo zawodowe w liceach, nie mamy czegoś takiego jak doradztwo zawodowe na uczelniach.
12355:  I ja też wam wszystkim, nawet gdybym chciał, kolektywnie nie doradzę,
12359:  Nie mam zielonego pojęcia, co będzie w przyszłym roku, ani co będzie za dwa lata.
12362:  Zielonego pojęcia.
12364:  Wiem, czego ja bym nie robił dzisiaj.
12365:  Na przykład, no, nie robiłbym kursu grafiki 2D, bo jest mi Jenny.
12370:  Więc robiłbym kurs grafiki 2D, który wykorzystuje mi Jenny.
12373:  O!
12375:  To bym zrobił, na przykład.
12377:  Kurs grafiki, który uczy mnie, w jaki sposób robić speedpainting z wykorzystaniem sztucznej inteligencji, wow.
12385:  To świadczy o tym, że projektujący ten kurs myśli przyszłościowo.
12389:  A pójście w takiej sytuacji, na przykład, że o, chcę zostać grafikiem w gamedev'ie, to pójdę na ASP, ono było zdezaktualizowane 15 lat temu.
12399:  No to wyobraźcie sobie, jak jest teraz.
12403:  Dlatego też ważne są, w ramach też takiego protipu, rozmowy konkretne z ludźmi, którzy aktualnie pracują.
12409:  Dowiedzcie się, jak się pracuje, jak są zwolnienia gdzieś czy coś.
12412:  Są wszelakiego rodzaju eventy, na które można w ten sposób bić.
12416:  Sami pytaliście o Poznań Game Arna.
12418:  Tam się pojawi bardzo dużo biznesu z gamedevu i można się rozpytać.
12422:  Ja też pytałem ludzi na Digital Dragon, z kogo mogłem, jakie są klimaty, co w tym momencie jest gorące i wszyscy mówili, sztuczna inteligencja.
12430:  Jak podejść do ludzi, pyta Piotr M., z wypaleniem życiowym, zawodowym, z wypaleniem z pasji, gdy wszystko ich nudzi.
12437:  Co zasugerować poza spotkaniem z psychologiem?
12438:  Psycholog nie pomoże ci na nudę.
12440:  Musisz zadać pytanie dodatkowe.
12443:  I zawsze to robię.
12444:  Co to znaczy, że cię nudzi i w jakich okolicznościach?
12447:  Dlaczego ci tak odpowiadam?
12448:  Mianowicie, wiele razy miałem taką sytuację, że studenci mówili mi, że nie mają żadnych zainteresowań.
12452:  Ja wtedy miałem takie... Oh, really?
12458:  No dobrze, to sobie rozpiszemy, co robisz w ciągu miesiąca.
12461:  Dobra, to było za trudne, bo nikt nie ma pamięci.
12464:  Dwa tygodnie ostatnie.
12465:  I wysyntetyzowaliśmy nagle siedem różnych konkretnych zainteresowań, których ten człowiek nie rozpoznał jako swoje zainteresowania.
12474:  I na podstawie tego powiedziałem, dobra, trzy z tych, które miałbyś stracić, a trzy zostawiasz.
12479:  Dobra, te trzy.
12480:  Z tych trzech, które najlepsze i najfajniejsze.
12483:  To.
12484:  To jest twoje zainteresowanie.
12485:  Lecimy z projektem.
12487:  Musisz dokładnie to samo zrobić z tą nieszczęsną nudą.
12489:  To znaczy, trzeba się dowiedzieć, jak to ktoś definiuje.
12492:  Ja uważam, że przez to, że ludzie są z gatunku ciekawi,
12496:  Nuda to jest coś, co jest takim konstruktem, który siedzi nam w głowie, że nam się wydaje, że się nudzimy, a tak naprawdę robimy różne fajne rzeczy, albo na przykład nie możemy wyjść z pętli scrollowania w telefonie chociażby.
12508:  Może to jest powód problemu, bo ładujemy do naszego mózgu tak dużo bodźców, że no on ma przesyt.
12516:  No to po co ma czymś się interesować więcej, skoro dostał już 15 pipsztylionów bodźców w ciągu jednej sesyjki na TikToku czy Insta?
12525:  To jest też ta kwestia, że musisz się dopytać, co ten człowiek robi, jak działa, żeby wiedzieć, czy można pomóc i czy w ogóle chce tej pomocy.
12532:  Sandy, dzięki za trybut, najgorzej, gdy masz umiejętnościę, nie ma się studiów i wystarczającego doświadczenia, że się robi w branży.
12537:  Ale to się kurczę zmieni, Sandy, myślę.
12539:  To znaczy, to jest mój strzał w tej chwili, ale uważam, że młode pokolenia nie przejmują się tak strasznie tym, czy masz dyplom, czy nie.
12546:  I w momencie, gdy ci ludzie osiągną stanowiska menadżerskie, czyli moje pokolenie, moje pokolenie osiąga, powiedzmy, pokolenie X już osiągnęło, pokolenie X jeszcze jest tak pomiędzy, nie?
12556:  Że oni, no, może tradycja i tak dalej.
12558:  ale wydaje mi się, że pokolenie milenialsów i niżej już ma tak, że raczej ceni skill konkretny.
12564:  Już nie mówiąc niżej, o kolejnych nowych pokoleniach, zetkach i niżej.
12568:  Więc wydaje mi się, że to się zmieni w naprawdę szybkiej perspektywie już w tym momencie, a pamiętaj, że jeżeli mówimy teraz o np.
12574:  ludziach, którzy idą na studia,
12576:  no to mówimy o perspektywie plus 5 lat.
12578:  A jeżeli mówimy o ludziach, którzy idą do liceum, to mówimy o perspektywie plus 8 lat.
12582:  Więc za 8 lat rotacja kadr jest o wiele bardziej prawdopodobna niż, nie wiem, w ciągu następnego roku i rotacja pokoleniowa.
12590:  A zatem zmierzam do tego, że cały czas ugruntowywanie się w tym przekonaniu, że tak, tak, tylko studia, może w takim razie kompromis, tak?
12598:  Może tylko licencja, żeby mieć ten jeden papier, jak już trzeba,
12603:  a potem zrób sobie coś dodatkowego, wakacyjny kurs w Stanfordzie albo w Yale, albo zrób sobie jakiś kurs z konkretnej umiejętności, nawet jakiś prywatny, wszystko jedno, ale taki, który rzeczywiście będzie nas jarał.
12615:  Może to będzie bardziej wartościowe, po prostu otwarłbym się bardziej na poszukiwanie i eksperymentowanie, niż na takie pójście po linii najmniejszego oporu, okej, sześć lat studiów, fajnie, będzie super, no najwyżej się czymś zainteresuję.
12631:  No może, oczywiście, ale to jest mniej więcej tak, ostatnio myślę dużo na ten temat, że nastawiamy się na to, że coś będzie szczęściwy, trafi nam się, uda.
12641:  No nie powinno się budować systemu na tym, że będzie szczęściwy, trafi nam się, uda.
12646:  Więc jeżeli system jest stworzony po to, żeby wszystkich równać, najlepszych w dół, a najgorszych w górę,
12653:  żeby było przeciętnie, no to dziwimy się, że mamy najmniejszy udział noblistów, jaki możemy mieć?
12660:  Jakim cudem mamy mieć wysoki udział noblistów w naukach technicznych zwłaszcza, skoro system jest nastawiony na to, że jeżeli ktoś rzeczywiście będzie wybitny, to będzie to nieprawdopodobny zbieg okoliczności, bo nie ma żadnych zachęt systemowych, by rzeczywiście mierzyć wysoko.
12675:  Tylko są zachęty systemowe, żeby mierzyć pseudowysoko, to znaczy do jakiegoś papierka, który nic nie znaczy.
12681:  Naprawdę?
12681:  Co to jest za imię, Kel?
12684:  Dlaczego ja jestem zaskakiwany takimi rzeczami?
12687:  Zawsze miałem problemy z imionami angielskimi.
12690:  Genderowe.
12707:  Czemu cisnąłeś z garniaków twardocha?
12709:  Spoko, że pisarz zarobił lepsze to niż nic biedackiego cygana literata.
12713:  Ja nie cisnąłem z garniaków twardocha, zwłaszcza, że sam bardzo lubię taki styl.
12717:  Ja cisnąłem z tego, że on uważa, że to mu nadaje status społeczny, bo nie nadaje.
12721:  Bardzo mi przykro.
12722:  Może drobnomieszczanom nadaje, tak?
12724:  Takie drobnomieszczańskie myślenie zakłada, że o, kupię sobie sygnet w Versace.
12729:  Ho, ho, ho, ho, ho!
12731:  Wysoka klasa społeczna.
12733:  Mhm.
12734:  Ziosnę, pewnie.
12737:  Tak, więc ja z tego cisnąłem raczej.
12740:  Niedobrze świadczy o intelektualiście, jeżeli przedkłada jakieś cechy osobowościowe, którymi może zainteresować, niżej, niżli to, jakim autkiem sobie popyla smrodzącym naszą planetę skądinąd.
12757:  Czy pójście, pytam Maja, na studia tylko i wyłącznie po to, żeby się usamodzielnić od rodziców i trochę poimprezować jest według ciebie dobrym pomysłem?
12763:  Nie miałem tego nigdy.
12766:  Nie wiem, dlaczego trzeba mieć do tego od razu studiów.
12769:  Można po prostu sobie wyjechać w Bieszczady przysłowiowe.
12772:  Ale dobrze wiemy, o co chodzi.
12774:  Chodzi o to, żeby wyjechać na studia pod pretekstem, że się studiuje, żeby mieć kasę od rodziców, żeby nas utrzymywali na przykład w takiej sytuacji.
12780:  No to szczerze powiedziawszy, w takiej sytuacji się nie dziwię, że ktoś chce coś takiego zrobić.
12785:  Jedyne rozwiązanie jest wtedy takie, żeby były tego rodzaju tak zaprojektowane studia, żeby się po prostu to nie opłacało.
12792:  Bo to się opłaca dlatego, że studia są
12795:  robione po linii najmniejszego oporu przez ludzi, którzy układają programy studiów.
12801:  Łatwo jest, moi drodzy, wpruć coś na pamięć.
12803:  To jest łatwe, to nie jest żadna umiejętność.
12806:  Każdy to umie zrobić, wyjąwszy mnie.
12808:  A wciąż mówię, że to jest łatwa umiejętność.
12811:  No i co?
12812:  Wprujecie na pamięć i tyle.
12814:  No i się utrzymacie na studiach.
12815:  No z żadnym
12816:  A jeżeli macie jakieś trudne zadanie do wykonania, no to automatycznie staje się to mniej opłacalne.
12821:  W Oxfordu proces aplikacyjny jest chyba siedmiostopniowy, jeśli pamięć nie myli.
12825:  W ramach jednego z tych trzeba napisać długi esej, w którym się wyjaśni, dlaczego w ogóle powinien ktokolwiek rozważyć to, że mamy być tam studentem.
12833:  Nawet napisanie takiego tekstu już byłoby dobrym odsiewem.
12838:  Więc wiecie, są różne sposoby, jak widać różne uczelnie je stosują i stosują je bardzo świadomie, właśnie po to, żeby uniknąć takiej sytuacji, bo wiecie, no to jest strata czasu dla wszystkich, prawda?
12848:  Prawda jest taka, że tracą czas w ten sposób ludzie sami, którzy się na coś takiego decydują, tracą czas wykładowcy i tracą czas inni studenci, którzy chcą się czegoś konkretnego nauczyć, a nie mieć balast, z którym się trzeba później jakoś borykać.
12859:  A nie wiemy, czy nie tracimy na przykład świetnego...
12864:  sprzedawcy, świetnego rzemieślnika, krawca, programisty, który zrobi sobie kurs i będzie świetnie programował, albo kogoś kto, nie wiem, robi cokolwiek, tak?
12874:  Zajmuje się wizualizacją parków w programie graficznym, w którym rzeźbi sobie od piątego roku życia w górę i to jest jego pasja.
12883:  Albo interesowało go modelarstwo i maluje figurki i założył sobie firmę, w której będzie malować figurki ludziom, którzy nie mają czasu na malowanie figurek.
12891:  Cokolwiek.
12891:  Tracimy takiego człowieka z rynku pracy, bo ktoś mu wmówił, że uczelnia to jest taki azyl, w którym się można przechować na 6 lat, żeby mieć fajne imprezy.
12899:  Nawiasem mówiąc, jeżeli rzeczywiście chce się mieć fajne imprezy, to nie polecałbym uczelni, które są wysoko w różnego rodzaju rankingach.
12908:  Bo po pierwsze te rankingi to jest fugazji, a po drugie zazwyczaj w tych rankingach będą ludzie, którzy idą tam z pobudek snobistycznych.
12915:  Smoczkens, witam w gronie Trybutariuszy, dziękuję Ci serdecznie za wsparcie.
12920:  Czemu Wetłan Hutao chce zmienić ten nick Skandal?
12923:  To jest przepiękny nick.
12926:  Praktyka jest lepsza od teorii, dlatego 80% szkoli i dziewczyn i uczelni, uczelnianych programów niestety też bardzo często ludzie narzekają na to, że jakieś 40% programów studiów się przydaje, a reszta nie i ludzie nie wiedzą dlaczego.
12938:  No moi kochani, prawda jest bardzo prosta.
12940:  Idzie to dlatego wszystko w gwizdek, że jak robicie program studiów, to macie kadrę.
12948:  Zastaną.
12949:  Program studiów nie polega na tym, że o, otwieramy nowy kierunek studiów, rozpisujemy 17 nowych konkursów na pracowników, bo potrzebujemy ekspertów.
12958:  Nie, to wygląda tak, okej, rozpisujemy nowy program studiów, kogo mamy spośród kadry, kto się tym zajmuje?
12965:  Potrzebujemy specjalistę od teorii kolorów.
12969:  No on zajmuje się truskawkami, truskawki są czerwone.
12974:  No, Zbyszku, poprowadziłbyś teorię kolorów, okej?
12977:  Bo ty zajmujesz się truskawkami, one są czerwone.
12979:  Dasz sobie radę, nie napisz... Ale nie, no nie dam rady.
12982:  No, Zbyszek, nie weźmiesz teorii kolorów.
12984:  Słuchaj, to nie będzie przedłużenia zatrudnienia.
12988:  O nie, ja mam kredyt, o nie!
12993:  Tak się robi programy studiów.
12996:  Wszędzie.
12997:  Ja sam mówiąc.
12998:  Nie ma programów studiów, które są otwierane i potem są rozpisywane do nich konkursy.
13003:  Bać o nauczania prywatne.
13005:  Dobry wieczór, Kontra.
13006:  Dzięki za wprawdzie 21 miesięcy.
13007:  Wykorzystuję bonusik, skoro jest słusznie jak najbardziej.
13013:  Czy słuchałem albumów Glory Hammer?
13016:  Nie, nie słuchałem.
13019:  Zabawne, ale jakże przykre.
13020:  No niestety, moi drodzy.
13021:  A zauważcie, że to jest całkowite zaprzeczenie prawa popytu i podaży.
13026:  Absolutnie.
13027:  Mamy popyt w tym momencie, potrzebujemy ludzi, którzy są specjalistami od tego, tego, tego i tego.
13032:  Rozpisujemy konkursy.
13033:  Od razu rozwiązuje się także problem taki, że jest tajne, łamane przez poufne, jak się dostać na uniwersytet i na nim wykładać.
13041:  Brandon Mool Osand, autora jego Baśniobur.
13043:  Baśniobur jest super.
13045:  Dawno temu czytałem Baśniobur, ale pamiętam, że Baśniobur i Lustrzanna mi się na równi podobały jako.
13050:  O, i Rick Giordano.
13052:  O Jezus, jak to się nazywa?
13053:  Bogowie Olimpijscy, tak.
13055:  Bardzo dobre rzeczy.
13058:  Wiedźmin Old Words?
13059:  Nie słyszałem o tym.
13060:  W Łodzi na Wydziale Informatyki przedmiotu podstawy grafiki komputerowej uczył typ, pisze Dawid, który z katedry uwaga, geometrii.
13067:  No, no, no, no, no, to tak, bo, ale absolutnie tak jest.
13070:  No, ja o tym też wiem, dlatego, że współuczestniczyłem w robieniu kilku programów studiów w życiu i widziałem, jak to wygląda.
13076:  No, jest to satyryczne, moi drodzy, miejscami.
13078:  I też, znowu,
13080:  Pamiętajcie, że to jest kwestia tego, że polityka kadrowa uczelni jest ustawiana w taki sposób, że macie właśnie etaty, które są zastane przez 40 lat, więc siłą rzeczy ta rotacja pracowników jest bardzo niewielka.
13092:  Guni dzięki za trybut, zastana kadra doskonale i nawet dosłownie oddaje problem na uczelniach.
13097:  Tak, ona jest zastana w dwóch znaczeniach tego przymiotnika, nie?
13100:  Znaczy po pierwsze zastajemy ją, a po drugie ona jest tam zastana.
13104:  I zatyka rury, którymi mogłyby płynąć innowacyjne pomysły.
13108:  Zatyka je jak dżinsy, które znalazłem w rurze w swoim domu, jak robiłem remont rany boskie, to było przerażające.
13117:  Kto spuszcza w toalecie dżinsy?
13118:  To jest anegdota znana bywalcom streamów z bezschematu.
13123:  Sprawdzam, czy nie pominąłem jakichś trybutów.
13125:  Nie pominąłem, Boże drogi.
13127:  A, Dwimus jeszcze pisze, że czystka w IT jest potrzebna, mówię to od środka.
13131:  No proszę.
13132:  Ja się tutaj nie wypowiadam, bo ja miałem zawsze bardzo idealistyczne wyobrażenie na temat sektora IT, ale wiem, że...
13138:  Długo była taka narracja, że no chcesz się to robić, to zostań programista.
13142:  Ja widziałem takie ulotki obrzydliwe zresztą różnych uczelni.
13146:  Kiedyś mnie rozwaliła jedna sytuacja, jak ktoś mi powiedział, że no tak studenci to tylko tych pieniądze.
13152:  No straszne, ludzie chcą opłacić rachunki.
13155:  Wstyd!
13155:  Hańba!
13157:  Ale z drugiej strony ci sami ludzie nie mieli problemu z tym, że w prospekcie uczelnianym było powiedziane...
13163:  Po kierunku informatyka i zarządzanie?
13166:  Siedemnaście tysięcy w sektorze IT.
13171:  Nasi absolwenci.
13173:  Absolwenci Wydziału Zarządzania Informatyki i Teorii Kolorów.
13181:  w półbucie podmokłym.
13183:  Oni właśnie, nie ten jeden, który nam zawyżył medianę, oni właśnie tyle zarabiają.
13190:  Chodź do nas się uczyć.
