SKAVENI WRACAJĄ — IKIT CLAW livestream #8
🔗 https://www.youtube.com/watch?v=f5uBVyRilCY

246:  Dziękuje.
14640:  Może teraz wszyscy będą mówić, a Krzysztof uczy źle ortografii.
14647:  Dobrze, co robi Quick?
14649:  Ja wiem, co robi Quick.
14650:  Quick będzie podbijać.
14654:  Tron to 2010?
14656:  Nie!
14658:  Nie!
14658:  Jakie dwa... Nie!
14663:  Nie!
14671:  Załamaliście mnie teraz.
14675:  Zostałem oficjalnie załamany.
14679:  Zostałem oficjalnie załamany, tak.
14684:  Czy my potrzebujemy tego ze scrollkiem?
14687:  Nie... Znaczy, potrzebujemy, żeby był dobrym tankiem.
14690:  Wszyscy się starzejemy.
14693:  A propos Red Bulla, też nie miałem nigdy takiej potrzeby, pisze Xenia, zawsze się czułem naspeedowany wystarczająco.
14698:  No, no, no, no, no, no, no, no, no, no, właśnie.
14701:  Mój kazus.
14706:  Okej, to oznacza, że wreszcie...
14709:  Możemy tworzyć nasz południowy Doomstack.
14711:  Odtwarzać.
14712:  Który zaatakuje Bretonię.
14713:  Wreszcie.
14715:  Mata szczurarii.
14716:  Sporo niestety szczurów zginęło tutaj.
14718:  To jest bardzo smutna wiadomość.
14726:  Okej...
14729:  Okej, raz i na pewno tak, scroll nieprawdopodobnie wzmacnia katapulty szponu zarazy.
14736:  Chcecie zobaczyć, co to znaczy nieprawdopodobnie?
14738:  Proszę uprzejmie.
14740:  Koszt utrzymania minus... Czy to zostało znerfione?
14754:  Czy to zostało znerfione?
14757:  To zostało znerfione!
14760:  Nie!
14760:  Nie!
14763:  Nie...
14775:  Jakiś Maciek pisze, że zrobił sobie herbatę godzinę temu i czeka dalej.
14778:  Dlatego trzeba mieć kubeczek termiczny.
14780:  Ja też zawsze to robiłem.
14782:  Błąd językowy to nieświadoma i niecelowa innowacja językowa.
14786:  Redaktor Aśku przemówił.
14788:  Żółtość jest najbardziej świadoma i celowa.
14790:  Zamykam.
14791:  Dobranoc, Alfatra.
14792:  Do zobaczenia.
14794:  Szczurze Muezzin jest zajebisty.
14796:  Znakomite po prostu.
14797:  Dobra, to Serosław Spaczyński w takim razie.
14802:  Co on może zrobić?
14802:  A, Rosol Spaczyński potrzebuje sobie rekrutnąć.
14805:  Czy w Miraliano może to uczynić?
14807:  Nie może tego uczynić w Miraliano, a zatem uczyni to tutaj.
14815:  Ciężkie życie Skavena.
14818:  Potrzebujemy jednego oddziału szczuromiotów, bo jest za mało szczuromiotów w tej armii.
14824:  że ten bełkot suszony na telemapie to śpiewy Skavenów?
14827:  Tak, tak, ja ci dam bełkot.
14829:  To jest piękny, piękne murmurando Skavenie.
14833:  Czy wokalizacja.
14846:  Śpiew sardałkarów przy tym z Dune'y to jest nic.
14855:  Eee... Dobrze.
14856:  Inżynier Zagłady, wywołaj trzęsienie ziemi.
14858:  Pff, easy.
14860:  Gdzie zrobimy trzęsienie ziemi?
14861:  No w Mordheim!
14863:  Czemu nie mogę... A, ta osada nie posiada murów.
14868:  Te osady nie posiadają murów.
14870:  Żenada!
14870:  Idziemy dalej.
14874:  Skoro w dziwnych dźwiękach mowa, pierwszy raz przesłuchałem Heilung, pisze Samuil.
14877:  Nie wiem, jak mogłoby to powtarzać, od trzech lat ta muzyka powala.
14880:  A ja nie znam!
14881:  Zostanie nadrobione.
14884:  Dobrze, Waldenhoff potrzebujemy.
14888:  O nie, co ja zrobiłem?
14889:  On nas na 1000% teraz zaatakuje.
14890:  Na 200 000% nas zaatakuje.
14891:  Tak, tego się nie spodziewałem.
14907:  No nic.
14909:  Błędy są od tego, żeby je popełniać.
14912:  Na to wygląda.
14912:  Tak, można.
14917:  Czy to się kiedykolwiek opłaca?
14918:  Nie, nigdy.
14919:  Podimperia się opłacają tylko wtedy, jeżeli masz na drugiej stronie mapy je i rozprzestrzeniają się same.
14924:  Jest taka technologia, która umożliwia rozprzestrzenianie się Podimperium.
14927:  Nie mam już żadnego Podimperium, żebym Ci to pokazał chyba.
14930:  Tak, bo tutaj... Uuu, trzeba będzie znowu wysadzić elfy, bo tu mieliśmy tylko Podimperia, memicznie czysto.
14938:  Ognisko Idzida przypomina mi o legendarnym odcinku Smurfów.
14948:  Funduję nagrodę, którą będzie mój uśmiech i gratulacje każdemu, kto wymyślił, skąd to był odcinek.
14955:  Mianowicie w Smurfach był taki odcinek z wulkanem, gdzie porwano
14959:  papę smerfa i resztę smerfów i takie dziwne istoty z jakimiś tyczkami na głowach łaziły i mówię ummatiki, ummatiki, ummatiki, um... Przysięgam, to było ummatiki.
14971:  Nie mam zielonego pojęcia dlaczego, ale pamiętam wulkan i pamiętam ummatiki, ummatiki.
14978:  To jest moja pamięć.
14981:  Nie wybierałem jej, nie prosiłem o nią, nie przydaje mi się do niczego pożytecznego w życiu.
14989:  Erin to pamię... No widzicie, było, było!
14992:  Nie przewidziało mi się to!
14994:  Erin pamięta, tak!
14998:  Tak!
15000:  Słuchaj, ja mam pod imperium to, z czego pozyskuje żywność.
15003:  Zrzadzone mi trochę mało.
15004:  Uuu, proste!
15005:  Tu macie jedno do żywności, wytwarzana żywność jeden, im więcej miast, tym więcej żywności.
15010:  I druga rzecz, z której pozyskujemy żywność, to bitwy.
15014:  Samuit też pamięta, proszę bardzo!
15017:  Umatyki, umatyki na czatach.
15019:  Wilker pamięta, no właśnie.
15023:  Umatyki, umatyki, dwa jamniki, trzy jamniki.
15026:  Tak jest.
15030:  Intryga szerzenia zaraza.
15032:  Po jaką cholerę mamy szerzyć zarazę?
15038:  To prawdopodobnie jest bardzo oburzające dla każdego skawena.
15047:  Kogo my tutaj możemy jeszcze dojechać?
15050:  Tu jest ten admirał obrzydliwy.
15055:  Zgadzam się, że on jest Ridiculous.
15058:  I we Flensburgu będziemy mieli bunt.
15061:  Czemu mnie to nie dziwi?
15064:  Ale Rad Spaccino!
15065:  O, Rad Spaccino może się ruszyć.
15071:  Okej.
15072:  Dwie tury do rakiety zakładu.
15077:  Wreszcie.
15078:  To nie było porywanie Smurfów do wulkanu, tylko pozyskiwanie żywiołów, precyzuje Flati.
15084:  Oj, oj.
15086:  Smurf Misja, o nagród pisze.
15088:  Tak!
15092:  To było to!
15096:  Smurf Misja.
15099:  U Matyki to test na starość?
15100:  Dziękuję.
15106:  Dziękuję.
15108:  Zdecydowane zwycięstwo?
15110:  Ej, to jeżeli to jest zdecydowane zwycięstwo... To ja biorę!
15118:  Dobrze.
15124:  Krugenheim zrujnowane.
15126:  Właściwa sprawa.
15129:  Nieprzeliczone zastępy.
15132:  Całkowita przemiana.
15133:  Niepojęta groza.
15134:  Utrzymanie.
15135:  Najlepsi z najlepszych.
15136:  Zapewnić całkowitą lojalność.
15138:  To robimy.
15141:  Jest nawet na YouTubie ta smurf misja.
15142:  O rany.
15143:  Na co nam rakieta zagłady?
15145:  Jak zabijemy wrogów wrogów, to nie będzie jedzenia wrogów.
15147:  Jest jedzenie z rakiety zagłady.
15149:  Jest, jest.
15150:  Tak?
15166:  Elfy zostały wysadzone.
15167:  Tak!
15167:  Nawet dzisiaj był wielki grzyb spaczeniowy nad nimi.
15174:  Mówiłem.
15182:  Teraz tak.
15184:  Muszę się skupić.
15185:  A jest sposób na to.
15197:  Wolok i Dania!
15231:  Jak to było?
15237:  Było tak, że albo trzeba było wycofać szybko wojska przed przyjściem posiłków, ale tu chyba posiłki przychodzą natychmiast.
15245:  Albo... Wiem co.
15258:  Tak!
15259:  To jest to!
15265:  To jest ten trik, który chciałem wam przy okazji pokazać.
15268:  W ten sposób ratujemy armię, która jest poza miastem.
15272:  A Emil Van Corden traci cały ruch, ponieważ podbija miasto.
15279:  A?
15279:  A?
15279:  A?
15281:  A?
15281:  A?
15287:  Czytam nauki tajemne w dawnej Polsce, pisze Sebastian Bugaja i polecam każdemu Discipulusowi arkanów magicznych.
15294:  Dobry punkt wyjścia do czerpania wiedzy o magii z wieków minionych.
15298:  Ja mogę polecić ze swojej strony czary i czarty polskie.
15302:  Mam na półce zresztą.
15304:  I parę innych rzeczy o czarostwie wspaniałych.
15307:  Red Angel upomina się o czytankę i ma rację.
15310:  Ja jeszcze nie zdecydowałem co, moi drodzy.
15317:  Pamięć do Smurfu jest jak pamięć do sterowania w Eldenringu, nie stwierdzono.
15321:  Ja i tak pamiętałem bardzo dobrze sterowanie w Eldenringu, jak na siebie.
15326:  Doszły cię słuchy, że jeden z twoich lordów, panów, którego uważałeś za nieco miejsca dzieckiego, okradł, okrabił cię.
15333:  Trafił mu się niezwykle potężny przedmiot, rzecz, i zamiast go ofiarować jako trybut, zachował go dla siebie.
15338:  Nie, nie, dobrze, źle, nie dobrze, zaplombować to, tak, tak, tak, tak, tak, ale lojalność, zła, zła lojalność.
15346:  Złoto!
15347:  Tak!
15347:  Złoto!
15348:  Szczurze w spalin!
15350:  Tak!
15360:  Ashen jest ufortyfikowany?
15361:  Jest, dobrze.
15363:  Teraz jest okazja, żeby... Aaa, dobrze.
15368:  Raz, dwa.
15369:  O nie.
15371:  Raz, dwa, trzy, cztery.
15371:  Tu jest dobrze, tu nie mamy tych... różnic.
15376:  I nie możemy zrekrutować różnic najgorzej.
15380:  Czas trwa.
15383:  W takim razie.
15389:  Co tu się dzieje się?
15390:  Okej, okej, okej.
15394:  O, jest pożywienie.
15396:  Dobrze, dobrze.
15398:  Wreszcie nasz tymczasowy lord może skolonizować górę.
15410:  Chłopie Warlocku, jeśli to się wydarzy... Ta rola broni?
15429:  Nie ma konkursu!
15430:  Niech ktoś nas powstrzyma!
15434:  Bo te brytońskie kanapki są zbyt smaczne!
15437:  Chłopie Warlocku!
15438:  Szybki mode!
15445:  Dobrze.
15447:  I teraz możemy wreszcie, wreszcie skolonizować Górę Gumbad, która jest naprawdę dobra, z tego względu, że ma tutaj skarbiec.
15459:  I jeszcze jeden skarbiec.
15461:  Więc to będzie nasze miejsce do generowania nieskończonej ilości gotowizny, powiedział Krzysztof, wydawszy wszystkie pieniądze.
15473:  Uuuu... Po długiej przerwie od gry zły czarownik zlikwidował dzisiaj Godricka i leks za pierwszym razem.
15477:  Proszę, proszę, nawet pamiętam, że to jest pierwszy boss.
15480:  Co możemy tutaj zrobić?
15482:  Wiecie, co możemy tutaj zrobić?
15483:  Ja wam powiem, co możemy tutaj zrobić.
15484:  Możemy mianowicie... To ktoś, kogo możemy zniszczyć.
15492:  I zdławić.
15502:  Stirland został zniszczony.
15504:  Ileż jamników od Krzysztofa!
15509:  Godric to jest drugi boss?
15511:  Wiedziałem, wiedziałem, żeś... Ten jeden raz, ten jeden raz!
15515:  Ten jeden raz chciałem, tak?
15517:  Jeden raz.
15522:  Bartosz...
15524:  Pisze, że cześć, bo podobno witam to wielkie fopa.
15527:  Nie, to nie jest fopa.
15528:  Ja tylko zostawię słowa.
15529:  A propos dla kontentu, świetna robota i obieta, życzę przyjemnej rozgrywki i powodzonka.
15532:  Dzięki serdeczne i podwójnie i za życzenia do rozgrywki i za miłe słowa dotyczące treści dla Was.
15541:  Witam, absolutnie nie jest żadnym fopa, chociaż to jest prywatna krucjata Michała Rusińska, ale myślę, że osoba, która pisze habilitację z marginesem na 5 cm, żeby wydawało się, że jest grubsza, nie powinna upominać innych, jak należy mówić.
15555:  To jest, nawiasem mówiąc, autentyk z tego habilitacji.
15556:  Jak ktoś mi nie wierzy, to polecam.
15559:  Jest książka wydana przez Słowo Obraz Terytoria Retoryka Obrazu.
15565:  Marlejk Obrazy.
15568:  Z...
15571:  Niestety Serosław jeszcze rekrutuje.
15573:  Fatalna wiadomość.
15579:  Mam nadzieję, że docenicie tak stanowczo liczbę żywności.
15587:  Rakieta!
15588:  Mądre!
15589:  Mądre!
15589:  Mądre!
15593:  Udało mi się!
15593:  Udało mi się!
15594:  Udało mi się!
15594:  Udało mi się!
15594:  Udało mi się!
15595:  Udało mi się!
15623:  W ten sposób zabezpieczymy sobie tutaj troszeczkę naszą flankę.
15626:  Generalnie podbój Imperium idzie.
15629:  Dobry wieczór, Dawidzie.
15629:  Witam serdecznie.
15631:  Czy autor samodzielnie składa swoją książkę, jak już jest wydawana?
15634:  Nie, nie, nie.
15635:  No tym zajmuje się składacz.
15636:  Dawniej zecer, jak były jeszcze czcionka ruchoma, ale teraz składacz, który siedzi sobie w indizajnie i dłubie.
15641:  Wiem, bo to kiedyś robiłem i to jest super zrobota.
15643:  Bardzo to lubiłem.
15646:  Nie będzie podpalony.
15646:  Na wiek wieku spaczyń, Mikałan.
15648:  Witamy serdecznie.
15649:  Jak najlepiej się uczyć angielskiego?
15651:  Pyta Helena.
15651:  Na audiobookach znanych czy nowych?
15654:  Ja bym wziął na nowych, bo wtedy jesteś zainteresowana tym, wiesz?
15657:  Jak czytasz na znanym, no to wtedy można właśnie się zdekoncentrować, pominąć coś, bo nas mniej interesuje.
15675:  O, Lordem Vakatem się nie zapomniałem.
15676:  Co?!
15677:  Co?!
15678:  Co?!
15678:  Jak?
15679:  Co to za ruch? !
15683:  Jak tak można?
15684:  Nie wolno robić takiego ruchu.
15691:  Absolutnie nie wolno.
15692:  To jest smutne, nie ma żadnego opowiadania, które byłoby odpowiednie i stosowne.
15704:  Już parę wam czytałem stąd, oj bardzo, bardzo parę wam czytałem.
15707:  Jeszcze sprawdzę o rzeczach ulotnych.
15710:  To są jednak takie mikro prozy w sumie.
15718:  No kusi mnie, kusią mnie karmiący i karmieni.
15721:  Wiecie co, przeczytam wam karmiący i karmieni.
15723:  Pasuje do skawenów.
15727:  Dobra, Volkmar the Grim.
15730:  Czas go sklepać.
15734:  Czy my potrzebujemy tego?
15737:  Tak, potrzebujemy.
15745:  Czy Spacz van der Linde tworzy plany w planach?
15747:  Absolutnie, jamnikowy pichocz, absolutnie, taka była idea.
15750:  Witamy Tektro ponownie.
15752:  Podziwiam zagrzebanie w indizajnie, nieprojektowanie i składanie publikacji przerasta.
15755:  Ja to bardzo lubiłem, to jest taka dłubalina, przy której można było słuchać sobie jakichś podcastów właśnie i tak, było radośnie.
15763:  Najbardziej nieodpowiednie i niestosowne opowiadanie Geimana to jest problem Zuzanny.
15771:  Wczoraj mi się kojarzyło z... W huty w oargoniańską pokojówkę pisze Flady.
15774:  Być może dlatego, że wczoraj i przedwczoraj oglądałem zapisy z Dishonored.
15777:  Och, tak!
15783:  To jest dobrze i źle, to co tu się dzieje.
15785:  To jest dobrze i źle.
15791:  Nie pamiętam, czy to jest armia... Tak, to jest armia konna, więc to jest źle.
15798:  Ktoś by mógł pomyśleć, ale Krzysztof, przecież tu jest... Aaaa!
15803:  Heh!
15812:  Ktoś, kto powiedziałby, ale Krzysztof miałby rację.
15816:  Tu jest ciekawa opcja strategiczna.
15823:  Możemy na tym bardzo popłynąć.
15830:  Nie, za bardzo na tym popłyniemy.
15832:  Nie, nie, nie.
15833:  Ciekawe opcje strategiczne versus bezpieczne opcje strategiczne.
15836:  Ale nie, tutaj nie ma żadnej opcji bezpiecznej.
15839:  Aaaa... tutaj?
15843:  Też nie.
15846:  We're fucked.
15849:  Tak generalnie rzecz ujmując.
15851:  We're fucked.
15856:  Więc trzeba będzie zrobić tak, żebyśmy byli unfucked.
15861:  Taka jest idea.
15864:  Formacja sera byłaby dobra.
15871:  Dobrze, teraz jest big brain time.
15873:  Naprawdę, jest big brain time.
15880:  Więc tak, jeżeli tutaj jest konnica, to konnica jest dla nas najniebezpieczniejsza.
15890:  Teraz ta konnica i tak w życiu nie pomoże nam w... Hmm.
15905:  Nie jest dobrze.
15906:  Mózgi w mózgach.
15907:  Formacja żółw, ale takie jak w przyrodzie.
15910:  Czy jestem w stanie wytłumaczyć, dlaczego książki papierowe są czasem tańsze niż e-booki?
15912:  Bardzo łatwe.
15913:  Boomerzy doprowadzili do tego, że jest wad większy na e-booki, bo to KONKUTERY!
15920:  I dlatego jest drożej.
15922:  Więc jeżeli ktoś wam wmawia, że komukolwiek zależy na czytaniu, nieprawda, nikomu nie zależy na czytaniu, bo gdyby zależało, to by olobowali zatańszymi e-bookami.
15931:  A nie zależy, bo mają w dupie czytanie.
15935:  Tak.
15937:  Dobra.
15939:  To jest nie do zrobienia, ale może się uda.
15943:  Teraz tak.
15945:  Musimy ich zbejtować tak, żeby zrobili właśnie to, co w tej chwili robią.
15965:  Boże tak!
15967:  Boże tak!
15971:  Co tu się dzieje?
15979:  Okej, tu potrzebujemy mieć...
15985:  O tak!
15999:  O tak!
16025:  Niestety musieliśmy się wycofać.
16037:  Okej, ale nie jest źle.
16048:  Palcie, palcie, wypalajcie!
16049:  Dobrze!
16058:  Co jest tutaj?
16059:  Nie wiem.
16061:  Nie wiem, ale dobre rzeczy się dzieją.
16066:  Trzeba też ich zbejtować bardzo.
16068:  Hej.
16076:  Do której strumy?
16077:  Oj, na razie się nie zanosi na koniec, na pewno.
16080:  Dobra, możemy mieć następny.
16083:  Zobaczymy, bardzo dużo wszystkiego.
16097:  Wypalaj, wypalaj, wypalaj!
16102:  Co tu się dzieje?
16103:  Niedobre rzeczy się dzieją.
16113:  Strzelajcie w ten blop!
16115:  To jest soczysty blop!
16124:  Dobra, pieprzyć to.
16124:  RETREAT!
16133:  RETREAT!
16140:  Rakieta nie spadła.
16141:  To może dobrze... Dobra, to jest zbyt ryzykowne.
16154:  Okej, trochę za duży chaos się robi.
16157:  Walka na dwa fronty z cavernami to nigdy nie jest dobry pomysł.
16164:  O!
16175:  Dobra.
16175:  Będzie trzeba rzucić atomówkę, ale w dobrym miejscu.
16216:  Uwaga!
16218:  Uwaga!
16218:  Uwaga!
16219:  Uwaga!
16228:  Uwaga!
16246:  To jest niedobra sytuacja, bardzo niedobra.
16248:  To jest twoja historia!
16249:  Nasz kilku!
16249:  O blok, Jediers!
16258:  Żal mi marnować atomówkę na coś takiego.
16260:  To jest ciepłe.
16262:  Choćkolwiek... Może sięgniemy tym zakręciem.
16267:  Możemy walczyć, księg.
16267:  Skalpa skali.
16268:  Skalpa skali.
16280:  Aaaaah... Łatwo nie jest.
16296:  Aaaaah... Aaaaah... Aaaaah... Aaaaah... Aaaaah... Aaaaah... Aaaaah... Aaaaah...
16318:  Dajcie spokój, co tu się dzieje się!
16323:  Trudna walka, ale jedna z takich, które się pamięta potem.
16336:  Wygląda na to, że oni zginęli, ale to mi się bardzo nie podoba.
16337:  Skoncerny, chodźcie!
16338:  Wygląda na to, że oni zginęli, ale to mi się bardzo nie podoba.
16339:  Wygląda na to, że oni zginęli, ale to mi się bardzo nie podoba.
16350:  Wygląda na to, że oni zginęli, ale to mi się bardzo nie podoba.
16352:  Wygląda na to, że oni zginęli, ale to mi się bardzo nie podoba.
16355:  Wygląda na to, że oni zginęli, ale to mi się bardzo nie podoba.
16357:  Wygląda na to, że oni zginęli, ale to mi się bardzo nie podoba.
16358:  Wygląda na to, że oni zginęli, ale to mi się bardzo nie podoba.
16360:  Wygląda na to, że oni zginęli, ale to mi się bardzo nie podoba.
16361:  Wygląda na to, że oni zginęli, ale to
16366:  Mamy to!
16372:  Mamy to!
16374:  Wszystkie... Wszystkie działa na Volkmara, chyba nikt nie zginął.
16390:  Dobra.
16390:  Volkmar potrzebuje zachęty małej.
16394:  Okej, jeden oddział zginie kulomiodów.
16397:  Teraz widzę.
16399:  Ale ocaliliśmy niosących zagładę.
16402:  Czy jest plan, żeby wrócić do podcastu z Mikołajem Marcelą?
16404:  Tak, niebawem będzie jego nowa książka, więc będziemy mieli okazję.
16409:  Chyba, że Ci chodzi o podcasty, ja Mikołajem niech może na Spotify'u, Bartosza.
16414:  Nie powiem o nim wszystkiego.
16414:  Zwanego także Filipem.
16423:  No dobrze, jak to nie była... Jak to nie była walka, która wszystkim powie, że Corner Camping... To nie jest jedyna strategia.
16434:  To ja nie... To ja jestem jamnik!
16443:  Wszyscy przeżyli!
16445:  Wszyscy przeżyli!
16452:  Czym jest heroiczne zwycięstwo?
16453:  Jeżeli straty nasze są nieproporcjonalnie niskie względem strat wroga.
16460:  No tak, tak, tak, Michołaj Marcela napisał książkę o patowychowaniu, więc jest idealna okazja, żeby pogadać.
16467:  I też kontynuować ten wątek, który mam już zaczęty wtedy, to znaczy tych opowieści uczniowskich.
16476:  To by się dało wygrać, ale to są rycerze Graala, więc się tego nie da wygrać.
16482:  Jest w ogóle jakaś geneza nazywania Filipa Filipem?
16484:  Będziecie bardzo zaskoczeni, ale to jest po prostu taka sytuacja, że on chce, żeby go tak nazywać.
16493:  Oczywiście, jak wiemy, współcześnie na świecie i w Polsce jest bardzo duży problem z ludźmi, którzy chcą, żeby się do nich zwracać w określony sposób, np.
16501:  z użyciem określonego zaimka.
16504:  Ale tak, czasem zdarzają się takie osoby, które nie mają z tym problemu.
16508:  Na przykład ja.
16511:  Nie, żartuję, ale to jest dobry pretekst do tego, żeby powiedzieć o tym, że jeżeli po prostu ktoś chce, żeby do niego jakoś mówić, to nie ma się co zastanawiać nad powodami.
16522:  Dajemy.
16530:  Boże, jaka herbata jest pyszna.
16531:  Jak można pozbawiać się herbaty w życiu?
16541:  Co?
16541:  Co?
16566:  Będzie jeden z tych przypadków, kiedy będziemy utrzymywać mury.
16577:  Dobra.
16578:  Mury ciśnie runą.
16597:  Tak.
16600:  Tak zrobimy.
16607:  Dobrze.
16609:  I dobrze.
16614:  Cały zapas herbaty?
16616:  Nie potwierdzam i nie zaprzeczam, że został wykupiony.
16620:  Nie potwierdzam i nie zaprzeczam.
16625:  Teraz tak, teraz będzie trzeba szybko klikać, coś dla ludzi lubiących kompetytywność.
16633:  Krzysztof, klikasz za wolno!
16641:  Dobra, teraz tak, te wieże są wbrew pozorom bardziej zdradliwe, ale damy radę.
16650:  Jezus, nawet mnie nie denerwuje.
16652:  Denerwujące jest to, że... Właśnie, wiedziałem, że wystrzeli w złą stronę.
16657:  Każda wystrzeliła w złą stronę.
16665:  Wszystkie wieże powinny runąć.
16672:  Ok, strzelamy właściwie.
16674:  O to chodzi.
16676:  Skaweńskie wieże to są jedyne, które potrafią zniszczyć wieże oblężnicze z kolei.
16687:  Na to liczyłem.
16689:  Dobra, ta wieża już jest kaput.
16691:  Możemy się skupić na niszczeniu czegokolwiek.
16696:  Dobra.
16698:  Jak tutaj sytuacja?
16700:  Tak, twierdzimy dalej.
16701:  Dobra.
16708:  Ok, świetnie.
16713:  Co jest tutaj?
16716:  Trzeba pieprznąć.
16718:  Pieprznięcie jest ważne.
16722:  Ok.
16723:  Ok, mają problem.
16724:  Dobrze.
16735:  Dobra.
16745:  Do zrobienia, moi mini.
16749:  Tu dobrze byłoby wybuchnąć ich.
16751:  Chociaż nie jest zbyt dużo w jednostkach.
16753:  Nie, nie, nie, nie.
16754:  Chyba nie, nie, nie.
16758:  Ustało.
16759:  Pff, drabina.
16771:  No okej, nie jest tak źle.
16775:  Herbatka z Five O'Clock czy whisky, wybierz mądrze.
16778:  Herbatka.
16782:  Eee, dziwne, dziwne.
16786:  Ale herbatkę piję zdecydowanie częściej.
16789:  Nie byłbym w stanie bez niej żyć.
16798:  Eee... Co jest... Tak.
16801:  Niszcz ich.
16803:  Oj, oj, oj, oj, oj, oj, oj!
16805:  Jakie piękne zgromadzenie pod murami!
16808:  Oj, oj, oj, oj, oj, oj, oj!
16811:  Nie ma.
16815:  Dobrze, co tutaj?
16817:  Ha!
16820:  Dobra.
16829:  Bardzo dobrze, bardzo dobrze.
16838:  Najlepsze połączenia jakie istnieje to byłoby Cinch i Skaveni.
16841:  Ojej, to byłoby epickie, legendarne.
16853:  Chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź,
16880:  Luka pisze, że kosztowa... No, zawsze mówiłem, że to smaczna herbatka.
16898:  Cinch, Skaveni i zombie.
16899:  Ło, jakie połączenie!
16902:  Też jest protip, jak wychodzą jednostki na mury, to zawsze się gromadzą w jednym miejscu w ten sposób, więc można przyblokować je i tymi... Właśnie.
16912:  A nie healować, w zasadzie dwa oddziały można w ten sposób naraz.
16916:  Wspaniała sprawa.
16919:  No i to jest wygrane w tym momencie.
16923:  Prawie zwyciężyliśmy, my już zwyciężyliśmy.
16929:  Strażnicy Graalat tutaj się kiszą przy bramie.
16934:  rozbita, zachwiana, raczej more like żenująca, śmieszna.
16944:  I pięknie, i się było bez atomówki.
16949:  Na jakie dodatkowe frakcje liczę w Warhammerze?
16950:  No bardzo, bardzo, bardzo, bardzo liczę na krasnoludy chaosu i chciałbym bardzo też zobaczyć coś nowego po stronie Katajów, bo Katajem mi się najmilej grało z wszystkich frakcji.
16963:  Pomijając Slaanesha oczywiście.
16965:  I w sumie haosytami dobrze mi się grało, muszę ze zdumieniem stwierdzić.
16970:  Najmniej chyba miło mi się grało Kislevę.
16975:  Zaskakująco.
16979:  Istnieje teoria, że Skaveni są właśnie wytworem cincha, pisze kolega, przez co są tacy zdradliwi, zmienni choty.
16984:  Ja czy tam zdradliwi?
16990:  Ja czy tam zdradliwi?
16990:  Od razu zdradliwi.
16997:  Szczurzew, spalin, strat 0.
16998:  Grudziak, strat 2.
17000:  Co się tutaj z tym fontem dzieje?
17001:  Dlaczego on jest taki brzydki?
17006:  O nie, a ja lubię Kislev, pisze Erin, bo Kislev jest miły, w sensie do popatrzenia, ale niedobrze się nim gra.
17014:  O, tak to jest, jak się chce odbić al haik.
17018:  Kto jest trumyk?
17023:  Czy oglądałem Buffy w Vampire Slayer?
17024:  Peeeeeewnie.
17027:  Od dawien... dawno, dawno, ten... Miałem pisać od dawien, dawno, ale już nie oglądam.
17033:  Nie chcę umowy handlowej.
17037:  Jak nawet młotka nie ogarniam, to polubiłem cafe'y.
17039:  Tak, no, no, to jest naprawdę dobra rzecz.
17042:  Widzicie, mamy bitwę za bitwą.
17048:  Co tu się dzieje?
17051:  No, do zrobienia.
17058:  Jak śmiesznie lubić grać z Kisilewem.
17060:  Przecież to Polska w świecie Warhammera.
17062:  Tak.
17062:  Panslawia w zasadzie, tak.
17068:  Nie ma czegoś takiego jak krasnoludy chaosu?
17069:  Nie bluśnij.
17070:  Uwielbiam krasnoludy chaosu.
17071:  Uwielbiam wszystko, czego nie ma.
17074:  O i teraz pytanie.
17076:  Teraz pytanie.
17079:  Czy to są chusteczki?
17080:  Czy mamy wieżę z chusteczkami do nosa?
17084:  Czy nie?
17085:  Bo jeżeli to jest wieża z chusteczkami do nosa, to mamy przerąbane.
17089:  Jeżeli to nie jest wieża z chusteczkami do nosa, to nie mamy przerąbane.
17092:  I co ja mam teraz zrobić?
17098:  Dobra, dajemy posłańców śmierci tutaj.
17104:  Nie umiem sobie wyobrazić niczego, co będzie skuteczniejsze z naszej nędznej armii i tak.
17109:  Co mamy posłańców śmierci w garnizonie?
17114:  Żebym ja to wiedział.
17126:  I po prostu tutaj tak dałem, bo to jest jednostka, która jest expendable.
17137:  I oczywiście obowiązkowo Magus, który jest kluczowy dla naszego zwycięstwa w tym momencie.
17144:  I... tak, może jest szansa, że z tego kąta pieprzniemy w te wieże.
17155:  Tak, to są chusteczki do nosa.
17157:  Dobra, to trzeba spriorytetyzować to tak, żeby trafić jak najwięcej chusteczek.
17168:  Ty, ty, ty!
17168:  W wieżę strzelaj chusteczkami do nosa, a nie...
17172:  Z kim ja pracuję?
17175:  Ojej, drżę ze strachu.
17180:  Dobrze, katapulta jakoś sobie radzi, włócznicy plan brać.
17184:  No, no, no, ta wieża to nawet, nawet.
17197:  Okej, może być różnie.
17205:  Nie umiem tego nigdy wyliczyć, ale może jak raz.
17207:  Nie umiem tego wyliczyć akurat.
