Za Sigmara! A od magii wara — BALTHASAR GELT Livestream #3
🔗 https://www.youtube.com/watch?v=tZmKi5U3UAg

3:  Witajcie.
18359:  Znaczy, magii ognia, oczywiście.
18385:  Dobra, artyleria teraz skoncentruje się na odległych celach.
18391:  Tam też wyślemy maga ognia.
18410:  Dobra.
18412:  Sytuacja się nieznacznie poprawia.
18414:  Nieznacznie.
18420:  Musimy opóźnić ich maksymalnie.
18422:  Nie wiem jeszcze jak to zrobimy.
18429:  Ale jakoś musimy.
18439:  Nie dobrze.
18450:  Musimy skierować tutaj inny czołg.
18453:  Ojej, ojej, ojej, niedobrze, niedobrze.
18490:  Zostanę mnie dlaczego nie strzelają.
18492:  Bardzo mnie to zastanawia.
18493:  Nasi cudowni.
18497:  Ale to absolutnie cudowni.
18499:  Uuuu...
18507:  Widzę, że już zaczyna się ginięcie.
18511:  Nieradosne.
18531:  A, jest ich za dużo.
18533:  A, minimalnie.
18535:  Omsknęło się.
18543:  Zostawimy!
18543:  Gotowi na wojnę!
18544:  Zobaczcie nas!
18544:  Szybka poszukiwanie!
18545:  Szybka poszukiwanie!
18546:  Szybka poszukiwanie!
18548:  Szybka poszukiwanie!
18549:  Szybka poszukiwanie!
18554:  Szybka poszukiwanie!
18555:  Szybka poszukiwanie!
18556:  Szybka poszukiwanie!
18558:  Szybka poszukiwanie!
18581:  Chyba, gdzie, gdzie strzela artyleria?
18597:  Musimy Gelta skierować do... NIEEEE!
18600:  Czołg z... Aaaaaa!
18603:  Aaaaaa!
18608:  15 tur poszło na marne.
18614:  Tragedia.
18618:  Tragedia absolutna.
18624:  W Urhamerze III będzie jedna rzecz, która ratuje takie sytuacje, a mianowicie będzie można jeszcze raz rozegrać bitwę.
18631:  Tu by się to bardzo przydało.
18634:  Niewiele zabrakło.
18637:  Bardzo niewiele.
18641:  Ale Chaosyci walczą do końca.
18662:  Tragedia.
18666:  Kiedy kampania chaosem?
18668:  W dwójce?
18668:  Nie ma żadnego sensu.
18672:  Chaos będzie w trójce.
18682:  Nie, nie ma szybkiego zapisu.
18683:  Nie, na poziomie legendarnym nie ma.
18684:  Dlatego mówiłem, nie grajcie na poziomie legendarnym!
18687:  Można się tylko wściec.
18692:  Bohaterów na szczęście... Znaczy, straciliśmy trzech bohaterów permanentnie.
18704:  A najgorsze w tym wszystkim jest to, że to są łatwe armie.
18710:  I ukształtowanie terenu nas zabiło absolutnie, bo ta flanka, która tutaj przyszła, była nie do powstrzymania.
18717:  I druga rzecz, która nas zabiła, to brak linii do utrzymania.
18726:  Czy nam kogoś to po dwuletniej przerwie po magistrze zadawało się pójść na doktorat?
18732:  Są takie, zdarzają się takie przypadki, oczywiście zdarzają się takie przypadki.
18740:  Nie planuję Bartoszu odcinków, więc nie powiem, czy będzie jakiś, czy nie będzie.
18752:  Zostało ich 400, więc naprawdę nie mam zielonego pojęcia, dlaczego się trzymali tak długo.
18757:  Zielonego pojęcia.
18759:  Wierzę w nasze porozmawianie, Julek.
18761:  Narod nazywa się...
18792:  Tragedia.
18798:  To oznacza jedno.
18803:  A my nie mamy nigdzie.
18805:  Czy my nigdzie nie możemy robić czołgów?
18808:  Nie mówcie mi, że my nigdzie nie możemy robić czołgów.
18810:  Możemy tutaj w Altdorfie.
18811:  Dobrze.
18819:  Będę marszył mężczyzn.
18841:  O Boże, to jest to!
18843:  Czyli 5 tur musimy poczekać, o Chryste Jezu.
18852:  Dobra, to wywalimy.
18857:  Ciężka sprawa, ciężka sprawa.
18862:  Nie no, restart na ten etap nie ma żadnego sensu, ale...
18867:  To mnie najbardziej doprowadza do szału, bo to jest co 15 tur.
18870:  Nie wiem, kto to wymyślił swoją drogą, żeby to było co 15 tur, ale tak, to jest co 15 tur.
18882:  Dobra, weźmy 4 oddziały, się przydadzą tak czy siak później.
18885:  Druga rzecz, którą potrzebujemy, to... Czemu nie możemy... Dobra, w Avernheim możemy.
18895:  Dobra, jest dyscyplina jeden i spryt.
18898:  Wszystko jedno.
18899:  Ja nawet nie będę komentował, jak dużo straciliśmy przedmiotów na tamtej armii.
18903:  Próbuję się nad tym nie zastanawiać.
18907:  Bo one wszystkie są stracone permanentnie.
18911:  No właśnie.
18911:  To dobrze widać, jak wiele przepadło.
18916:  Tak, to jest fatalna sytuacja.
18919:  Dlatego zawsze powtarzam...
18922:  Gracz na poziomach niższych, jeżeli człowiek chce uniknąć frustracji, które mam w tej chwili.
18930:  Dobrze, tu przynajmniej jest sytuacja jakoś opanowana.
18934:  Temple of... Dobrze, że mamy pieniądze.
18937:  To jest ta rzecz, która nas ratuje.
18941:  Niech tutaj się rozwijają prowincje.
18944:  Niech one się rozwijają jakkolwiek, bo na tym etapie to mam ochotę je raczej porzucić.
18958:  Carla Franza nie możemy zwerbować dlatego, że był zwolniony w momencie, w którym skonfederowaliśmy go.
18968:  Dobra, w Nuln potrzebujemy drugie miejsce do rekrutowania czołgów bojowych, bo dla mnie jest w tym momencie jeden sygnał.
18974:  Potrzebujemy armii, która będzie złożona wyłącznie z czołgów i Maga Życia, właśnie.
18978:  I to powiedziawszy, przestaję przejmować się tym, czy to jest Mag Życia, który ma... Dobrze, zostałem jakoś wynagrodzony.
18992:  Dobrze.
18996:  Nawet nie chcę myśleć, ile nam przepadło rezerw.
19001:  A nie, magowie nie zginęli, przynajmniej tyle.
19003:  Magowie nie zginęli, o!
19007:  Jest dobra rzecz.
19011:  Jest bardzo dobra rzecz.
19017:  Okej.
19022:  Tu tak.
19025:  Ten mag wraca do tej armii.
19027:  I jeszcze był jeden bohater, który tutaj zmierzał na pomoc.
19032:  On też idzie do tej armii, którą teraz odbudowujemy.
19034:  A... Okej.
19039:  Czyli będziemy mieli prawie komplet.
19042:  Dobrze.
19044:  Mhm.
19050:  Książki z lore Warhammera.
19052:  Gotrek i Feliks jest zwykle polecany.
19061:  Ja.
19062:  Wojna na wszystkich frontach.
19075:  Najbardziej irytujące w Inwazji Chaosu jest to, i nie wiem, czy to zmienią w Warhammerze III, ale mam nadzieję, że zmienią, to znaczy to, że AI jest zaprogramowana zawsze na burzenie wszystkiego, co napotka.
19090:  Przerażające.
19092:  Cześć, Pawle.
19094:  Ja na streamach nie rajduję innych streamerów, że tak powiem.
19098:  Dzięki ci wielkie, ogromny trybut.
19103:  Poza tym moje...
19106:  Wiecie, ja mam na co dzień walkę z pseudonauką i nauką, więc ja... Nie, ja sobie tego nie funduję od święta.
19117:  Cztalnia jest wystarczająca w razie czego.
19120:  Oby.
19123:  Oby, chociaż mam wrażenie, że czegoś jeszcze jej potrzeba.
19125:  I może, może, może byśmy zrobili tak, żeby przetransferować tych bohaterów jednak tu.
19137:  i znajdziemy jakiś sposób na to, żeby ich szybko wylewelować.
19148:  I... magowie.
19153:  Magów potrzebujemy w wielkiej liczbie.
19158:  Ci strzelcy są na razie tymczasowo, bo przekierujemy ich do armii Gelda, jak tylko Geld do nas wróci, więc raz, dwa, trzy, cztery.
19170:  Tak.
19172:  Cztery te działa i globalnie raz, dwa.
19176:  Sześć oddziałów będziemy mieć maksimum.
19183:  Obrona dla piechoty walczącej... Zaraz, zaraz, zaraz.
19188:  Tu jeszcze jest jedna rzecz, którą możemy zrobić.
19192:  Poprawić sobie stosunki dyplomatyczne z ludźmi, zanim będzie za późno.
19200:  I zanim zaczną nam wszyscy wypowiadać wojnę, co jest możliwe oczywiście, tutaj jest kolejny... kolejny bunt.
19210:  Dobra.
19211:  Chaos idzie w stronę Imperium, to jest na 1000%, że oni teraz będą atakować Imperialnych, czyli Middleland ma problem z Chaosem w tym momencie.
19219:  Ja liczę na to, że Hochland, to jest pyszne, zajmie z powrotem Herig i rozbuduje.
19231:  A nie, tego miałem nie robić.
19232:  Dobra.
19234:  Nie spodziewałem się rajdu.
19235:  Dzięki, Pawle, za trybut.
19236:  Myślałem, że live'a dzisiaj nie będzie, bo będzie już oglądać Dawida Myśliwca.
19239:  Nie no, obejrzę sobie może fragment z zapisu, nie?
19241:  Bo to... Tak, tak.
19246:  Tak myślę.
19247:  Czy piekielniki chce... Piekielniki są dobrą, dobrą artylerią.
19251:  Dobrą.
19253:  To są te konkretnie, o których Tarael mówi.
19257:  Więc bardzo dobrą.
19260:  Oboże czołgi.
19263:  Więc jeden oddział piekielników nie jest złym pomysłem.
19267:  Dobra, lecimy dalej.
19270:  Plus tego wszystkiego jest taki, że będziemy się szybciej przepalać przez tury.
19282:  Ja, jeżeli chodzi o denialistów nauki, jeżeli chodzi o ludzi, którzy urągają logice i wiedzy, to ja wiem, że to może wydać się straszne, ale taki przypadek jak Zięba to jest czubek góry lodowej.
19300:  Czy ja dobrze widzę, że ten bohater nazywa się Ty fusrat owrzodzony?
19310:  Zrobimy sprytniej.
19313:  Zrobimy o wiele sprytniej.
19318:  Zrobimy mianowicie tak.
19320:  No właśnie.
19321:  Zrobimy tak.
19329:  I tutaj przygotujemy sobie jakichś magów do levelowania.
19335:  Świetnie.
19338:  Dyscyplina mniej.
19343:  Ale to mnie bardzo cieszy.
19346:  To mnie bardzo cieszy, to co ja tutaj widzę.
19351:  W ogóle my nie powinniśmy tego budować.
19354:  Głupotę robię, bo przecież tutaj jest jedna rzecz.
19356:  Tutaj możemy kaplicę Sigmara zbudować.
19359:  Dwa i trzy.
19361:  Okej.
19364:  Dziękuję, Eres, za trybut.
19366:  To prawda, ale dzisiejsza walka z nauką w Polsce i nie tylko oznacza wystąpienie z elitami intelektualnymi, które nie korzystają z metodologii i logiki, a najczęściej mówią z pozycji chorego autorytetu.
19376:  To jest rzeczywiście mega trudna rzecz do rozróżnienia i myślę sobie, że też z mojej perspektywy najgorszą rzeczą, która dzieje się w szkole jest taka, że wbijany nam jest właśnie taki...
19389:  podziw dla autorytetu jako samego autorytetu.
19392:  I bardzo często jest też tak, że studenci na przykład są na wykładzie, słuchają tego, co jest na wykładzie, robią notatki i potem cytują te notatki jako prawdę objawioną.
19401:  A nasz odruch powinien być dokładnie inny.
19403:  Ja jak cokolwiek poznam, to mam odruch sprawdzania tego w Google Scholar.
19407:  To jest odruch warunkowy, który sobie sam wyrobiłem.
19412:  I przyzwyczaiłem się do tego, że w momencie, w którym coś takiego się dzieje, od razu sprawdzam, nawet gdybym mega ufał jakiemuś człowiekowi, na wszelki wypadek to sprawdzam.
19421:  Bo wiecie, może się okazać, że ktoś na przykład użyje jakiegoś terminu, który jest jego własny, a poda to jako termin cudzy i bardzo łatwo wtedy o problem.
19430:  W momencie, w którym mamy do czynienia z czymś takim jak medycyna, inżynieria,
19436:  przede wszystkim i w tej kolejności, to tego rodzaju błąd może kosztować czyjeś życie.
19442:  Bo pół biedy, jak to się jeszcze dzieje w humanistyce, chociaż też nie ignorujmy roli humanistyki w tym wszystkim, bo nie byłoby takiego posłuchu dla zwolenników wszystkich tych teorii spiskowych, o których dzisiaj rozmawiamy, grając w akcjami imperialnych, która nie wierzy w skawenów,
19459:  Gdyby nie fakt, że nikt nam nie dał nigdy narzędzi do tego, żeby rozpoznawać teorie spiskowe i żeby rozróżniać prawdziwe informacje od sfabrykowanych informacji, tak podanych, żeby wydawały nam się prawdziwe.
19474:  Gdybyśmy dostali takie narzędzia i takie narzędzia powinniśmy dostawać na przedmiocie, który się nazywa język polski, albo na przedmioty, które nazywa się filozofia lub logika, to nie byłoby takiego problemu na taką skalę, jak jest w tej chwili.
19485:  A w tym momencie jest tak, że uczymy się w szkole, że ktokolwiek coś do nas mówi z pozycji autorytetu, to ma rację, potem idziemy na studia, sobie gruntujemy to, albo nie idziemy na studia i włączamy YouTube albo cokolwiek innego i człowiek mówiący przed kamerą przypomina nam te wszystkie inne sytuacje, jak ktoś, kto wiedział od nas coś więcej, coś nam powiedział i myśmy tego nie sprawdzili.
19503:  To, że ktoś wie coś od was więcej, to nie oznacza, że nie należy go sprawdzić.
19507:  Widzicie, ja się denerwuję trochę za bardzo tym.
19510:  Nie mam rozwiązania na tej sytuacji.
19514:  Bo brechtać się z tego możemy w nieskończoność, ale jak z tym walczyć w momencie, w którym podstawowe techniki rozpoznawania tego rodzaju teorii spiskowych nie działają, nie mam pojęcia.
19534:  A propos braku wiar w Skavenu, było wydarzenie fabularne ze stratami towarów w magazynie w Marienburgu?
19538:  Nie było jeszcze, nie było jeszcze.
19542:  Dobrze, trybut do Kula Feniksa też się nam przyda, bardzo.
19547:  Bo chcemy mieć dobre stosunki z... O, o, o, już rosną nam stosunki z ludźmi.
19551:  Dobrze, to jest dobra wiadomość.
19553:  To jest bardzo dobra wiadomość nawet.
19563:  Wędrujemy dalej naszymi bohaterami tutaj i sprawdzamy, kto jest dostępny w Averheim.
19574:  Nikt.
19577:  Problem z logiką jest taki, że uczy się jej wąsko w kontekście matematyki.
19580:  Bingo, Krzysztof!
19582:  Właśnie, to jest problem.
19584:  Ja dostaję szału, jak bez przerwy uczy się ludzi, którzy nie ogarniają na przykład matematyki, logiki na znaczkach.
19591:  A naprawdę można to robić też w innym języku.
19593:  Matematyka jest jednym z rodzajów języka.
19596:  Bardzo uniwersalnego, ale języka.
19599:  A logiki da się też nauczyć w języku, który nie jest uniwersalny, tylko naturalny.
19608:  Biłem na streama, pisze Holly, kiedy padła fraza, rosną nam dobre stosunki z ludźmi.
19613:  To się mogło zdarzyć tylko wtedy, kiedy gramy w grę fantasy.
19616:  Absolutnie tak, tylko wtedy.
19618:  Temple of... Dobrze.
19621:  O, o, o, o, o. Rozwal Torgrimie, kogokolwiek tutaj, przydaj się na coś, nędzny krasnoludzie.
19630:  Okej.
19632:  Więc ta strata, prawda, jest taka, była głównie wizerunkowa dla mnie.
19637:  Kiedy będziemy mogli... Uuu, już jest Karl Franz.
19640:  To wiecie co?
19642:  Zmieniamy tego generała na Volkmara.
19649:  O tak.
19651:  I teraz... Jezus, ja nie mogę jak AI daje te... Straszne.
19656:  Kamerdyner jest okej.
19658:  Uczeń Czarodzieja jest okej.
19659:  Członek Milicji jest tak beznadziejny, że nawet tego nie skomentuję.
19662:  Zasięg ruchu na mapie kampanii.
19665:  Leśnik nie.
19670:  A może... mytnik.
19675:  To jest moment, w którym krasnoludy wynajdują maszyny do pisania, żeby Torgim mógł szybciej prowadzić księgę uraz.
19680:  Tak, coś w tym jest.
19681:  Jak widzę na różnych grupach pisemika czy wśród znajomych, to najwięcej fanów teorii spiskowej jest w grupie 30-40 lat.
19686:  Czy też mam takie wrażenie?
19689:  No tak, też mam takie wrażenie.
19690:  Mam...
19691:  Nie wiem, czym to jest spowodowane, ale może najmłodsze pokolenia są immunizowane troszeczkę na to w tym sensie, że już się uczą lepiej, też dzięki niektórym youtuberom, którzy na to wskazują, może, dzięki fakt checkingowym różnym stronom, że to, co widzą w internecie, to nie jest prawda objawiona, tylko traktowanie tego, co jest w internecie, jako prawdę objawione jest przejawem boomerstwa.
19714:  Wiecie, chodzi o to, że
19716:  Dużo ludzi się śmieje z tego, że ciotka czy wujek linkuje coś na fejsie, co ewidentnie wygląda jak strona sfabrykowana.
19722:  No ale jeszcze parę lat temu pamiętam, jak ludzie mojego pokolenia się na to nacinali.
19728:  Nie jest to prawda, logiki uczy się nie w kontekście matematycznym, ale uczy się logiki języka.
19732:  Już na studiach, a raczej nie w szkołach.
19734:  No tak, ale co z tego, że na studiach?
19735:  Ja mówię o szkole.
19736:  W szkole nie ma ani filozofii, ani logiki, a jest religia.
19742:  I WF.
19749:  Nie!
19750:  To...
19775:  Nieznaczne.
19776:  Ja wam dam nieznaczne zwycięstwo.
19780:  Dobrze.
19783:  I lecimy dalej.
19786:  Do Fortu Sol.
19789:  Imperialny Gryf.
19791:  Czyli imperialny Pegas.
19795:  A, Gryf.
19800:  I dalej Kometa.
19806:  Religia to głupa nazwa, ten przyczyn powinien się nazwać katechizm kościoła katolickiego, tak samo jak WF powinien się nazwać wychowanie sportowe.
19812:  Dlaczego Imperium nie wierzy w skawenów?
19814:  Pyta Dawid.
19815:  Nie rozumiem.
19816:  Walczą z nimi, ale w nich nie wierzą.
19817:  Wyobrażam sobie żołnierza siekającego skawena mieczem i chrzczącego nie istnieje.
19820:  Przypominam, że mamy satelity i niektórzy ludzie z nas, naszego cudownego społeczeństwa, uważają, że Ziemia jest płaska.
19828:  Myślę, że to wiele tłumaczy.
19829:  Druid!
19829:  The righteous hammer of Sigma!
19849:  Nieznaczne zwycięstwo to jest bardzo smutna sprawa.
19860:  Te garnizony, gdybym ja tylko mógł dozbrajać garnizony.
19868:  To byłoby wspaniałe.
19872:  Dzięki Jaros za przyjście.
19873:  Dzięki.
19873:  Trzymaj się.
19874:  Adam Maciak pisze, że na informatyce coś masz uczyć, jak się pisze dokładnie w języku programowania.
19878:  Java jest w wersji 8, a jest już w wersji 16-17.
19882:  Okej.
19882:  To profesora nie interesuje.
19884:  Świetnie.
19886:  Świetnie.
19888:  No co tam?
19889:  Co tam?
19892:  Okej.
19893:  Frakcja zniszczona Talabheim.
19896:  Wulfric Wędrowiec dostaje szału widząc Wolfenbruck.
19899:  Musi go zniszczyć absolutnie i wysadzić w powietrze, jak zawsze.
19904:  Ale dobrze, dobrze, dobrze.
19905:  Tutaj jest Hochland.
19906:  Niech sobie Hochland rozwija produkcję sera.
19909:  Nie przeszkadza mi to.
19910:  Now, Sigma heals our field of faith!
19921:  Zdecydujmy się na to.
19922:  Tak, błyszcząca jest ta akcja.
19923:  Czekamy na informacje.
19925:  Serwuję Sigma.
19945:  Tak, coś nie jest wystarczająco.
19962:  Czarodziej bitewny.
19963:  Wiedza, świetnie.
19966:  Spryt.
19967:  Dyscyplina.
19969:  Dobrze, to w takim razie, skoro jest wiedza dostępna, to tutaj go zrekrutujemy.
19977:  I będzie u Wolfganga ćwiczyć.
19981:  Dobra.
19984:  I lecimy dalej.
19997:  Tak.
19998:  Swoją drogą, świetlista Arka Hysz w tamtej armii była dużym błędem z mojej strony.
20002:  Wycofuję się z niego.
20003:  Czysto lore'owo ją wyposażyłem i jak zwykle zostałem za to okrutnie pokarany.
20011:  Ale najbardziej mi brakuje czołgów parowych.
20013:  Boże, tego mi najbardziej brakuje.
20014:  Dwie tury i możemy rekrutować czołgi parowe.
20016:  Jedna tura i będzie gniew Imperatora.
20018:  Dobra, lecimy.
20025:  Okres czasu?
20025:  To jest Tomku, z tego co wiem, kalka z języka angielskiego, time period, nie?
20032:  Więc... No jest trochę pleonastyczne, to prawda.
20038:  Cytując Markusa Krubera z Wohama Vermintide.
20042:  Z leśną elfką, krasnoludem i czarodziejką walczę ze stworzeniami, które nie istnieją.
20046:  O dziwo, skierowane do towarzyszącego łowcy czarownic.
20058:  Oj, stać nas.
20064:  Dobrze, dobrze.
20066:  Bardzo mnie cieszy to, co tutaj widzę, to znaczy ten przykłód, który mamy.
20069:  To jest dobra wiadomość, jedna z nielicznych dobrych wiadomości, jakie w ogóle się ostały u nas.
20075:  Czemu... Czemu tu nasi magowie się pojawili?
20079:  To jest niesprawiedliwe.
20083:  Co za absurd.
20085:  Bez sensu.
20087:  Czyli to by znaczyło, że tutaj mamy... Czy my tutaj chcemy rzeczywiście mieć... To jest trochę bez sensu.
20098:  Musimy nie podróżować w takim razie.
20101:  No niestety.
20104:  To podróżujemy.
20106:  I...
20109:  Tak jest.
20114:  Teraz tak.
20119:  Pierwszy!
20120:  Pierwszy czołg!
20121:  Pierwszy czołg Baltazara!
20122:  Baltazar Gelderus dostanie armię czołgów.
20126:  Samych czołgów.
20128:  I w związku z powyższym przechodzą do niego wszyscy...
20137:  leczący magowie.
20142:  Myślę, że dwóch wystarczy.
20147:  Dwóch to jest max.
20148:  Dobra.
20151:  I zrobimy sobie też bitwę kampanijną.
20157:  Dobrze, zagłada, dyscyplina, dyscyplina, nie, nie, nie, nie, nie, pakt runiczny, okład, wierność frakcji, tak, potrzebujemy tego.
20165:  Co chcesz z mną?
20169:  Widzisz mnie w trzech magach?
20171:  Pokaż mi zaklętego.
20171:  Nie wierzę w nikomu.
20172:  Nie wierzę w nikomu.
20178:  Wyłóż ich!
20184:  Czołgi parowe, a czy Imperium wynalazło już kolej, czy od razu przeszło do zabijania się maszynami parowymi?
20188:  A to jest pytanie lore'owe.
20189:  Jeżeli mamy jakiegoś loremistrza Warhammerowego z Warhammera Fantasy, który o tym pamięta, mnie się wydaje, że nie, ale trzeba byłoby zobaczyć na mapy imperialne.
20198:  A jest jedno źródło dobre map imperialnych z Warhammera Fantasy, oczywiście jest to niepraktyczny kartograf.
20210:  Dobra.
20211:  Dalej.
20216:  Co w sumie, jeśli uczeń jest kalwinistą albo luteraninem, czy szkoła zorganizuje mu lekcje religii dostosowane do jego potrzeb?
20222:  Oczywiście, że nie.
20225:  Tak samo, nie wiem, Islam, nie?
20229:  Mateusz Herman pisze, że nie ma kolei w Imperium.
20232:  No to jest ciekawe, to jest ciekawe.
20236:  Według Wiki jest zaledwie 12 egzemplarzy czołgów parowych.
20239:  Tak, my będziemy mieli bardzo nielorową armię za moment.
20243:  Tego nie potrzebujemy.
20252:  Dobra.
20254:  Jeszcze tylko 14 tur i będziemy mogli mieć czołg parowy.
20261:  Tak, tak się zaczyna teraz.
20265:  I co tutaj potrzebujemy?
20267:  Raz, dwa, trzy, cztery, pięć, sześć... Coś jeszcze dałbym Volkmarowi.
20276:  Coś bym mu jeszcze dał.
20279:  Dajmy mu jeszcze jedno działko.
20284:  Tak, zrobimy.
20292:  Znalazłem się!
20319:  Eshen będzie ufortyfikowane.
20320:  Teraz to też fortyfikujemy.
20321:  Nie możemy sobie pozwolić na stratę ani jednej prowincji już na tym etapie.
20327:  Dobra.
20328:  I to na razie tyle.
20330:  Trzy tury.
20331:  Będziemy się teraz szybko przepalać.
20333:  Po jeden czołg na każdą prowincję powstał.
20335:  Okej, okej.
20336:  Ładne.
20338:  Ja mi się podoba Lore of End Times, to znaczy po Age of Sigmar.
20341:  Nie podoba mi się w ogóle.
20343:  Witamy Krecika Simona.
20346:  Jeśli ktoś szuka logiki i spójności w Warhammerze, to krzyż na dworze.
20354:  Co ciekawe, za każdym razem jak jakiś czołg jest zniszczony, to Imperium udaje się go cudownie odbudowywać.
20358:  No, to dzięki Sigmarowi oczywiście.
20369:  Proszę jak miło, ktoś nam wreszcie pomógł.
20373:  Gniew Imperatora jest zdaj się jeden, bo tak pamiętam, że kiedyś sprawdzałem.
20379:  Okej.
20382:  Myśmy stracili jakiegoś maga.
20386:  Albo on jest tutaj?
20387:  Nie.
20388:  Co się dzieje w Behafen?
20391:  Klan Mors jest w Behafen, a to ciekawe.
20395:  Będzie trzeba się go stamtąd pozbyć?
20397:  Oj tak.
20398:  Co tu się dzieje?
20399:  Dobrze, tutaj artyleria jest prawie już na ukończeniu.
20408:  Dobra.
20410:  Sprawdźmy jeszcze, jak to jest z bohaterami.
20412:  Czy możemy mieć ich więcej?
20414:  Nie?
20416:  Wom i... Uf, co trzeba robić, nie?
20425:  Dobra, tutaj nie kombinujemy już.
20429:  Widzę rękę Sigmaru w tym.
20430:  Podążając za drogą Sigmaru.
20456:  Prawdzie tu wszędzie są mury, ale wiecie, strzeżonego i tak dalej.
20463:  Potem powiedzieliście Space Marines.
20464:  Właśnie niestety nie są połączone te uniwersy ze sobą, to jest straszna szkoda.
20468:  Battles of Argyll to jest Ludwik XIV i odmawiam nazywania go pełnym imieniem.
20478:  Nie!
20482:  Damy radę!
20485:  Damy radę.
20485:  W ogóle Kornem się bardzo ciekawie będzie grało w Warhammerze III.
20489:  Nawet mnie, który niespecjalnie lubi tego rodzaju mechaniki.
20494:  Bo Kornem trzeba nieustannie walczyć i gromadzić czaszki na tronie z czaszek, w związku z powyższym tam jest taka bardzo dynamiczna rozgrywka i wyobrażam sobie, że musi być zrobiona dobrze, żeby to się nie robiło nudne.
20508:  Oj tak, tu będziemy mieli cudowne... Cudowne rzeczy będą się tutaj działy.
20518:  Empire endures, tak.
20519:  Chyba, że uciekamy w popłochu.
20522:  Wtedy nie.
20523:  Wtedy nie endures.
20529:  Ok.
20532:  Dobra, i teraz tak.
20533:  Raz.
20536:  Dwa.
20536:  Trzy.
20541:  Nie.
20543:  Cztery.
20544:  Konkretnie będzie tutaj raz.
20547:  Tutaj raz.
20550:  Tak zwana konnica niech się ustawi tutaj.
20554:  Dobra.
20555:  Kapitan tutaj.
20557:  I... Dobra, musimy troszeczkę to zmienić, ten układ.
20571:  Wszystkie wieże są?
20574:  Chyba.
20575:  Chyba wszystkie.
20575:  Dobra, okej.
20577:  Działamy.
20584:  Była teoria, że świat Old World był planetą zamkniętą wokół terroru z Warhammera czterdziestki, a Sigmar miał być zanienionym Prymarchą, jednym z synów Imperatora, dlatego Old Ones występuje w obydwu uniwersalnych... Mnie się ta teoria, nawiasem mówiąc, bardzo podoba.
20598:  Żeby nie było.
20599:  Ale ona chyba nie została nigdy przez Games Workshop autoryzowana.
20613:  Okej.
20614:  Tu jest jakaś wieżyczka.
20615:  Nie, to jest mamut wojenny.
20616:  Mamut wojenny wygląda jak wieża!
20618:  To jest przerażające.
20620:  Dobra, napieprzamy mamuta wojennego zatem.
20624:  Wszystkim, ile fabryka dała.
20632:  Dobra.
20635:  Platyna w HD się wbita przez sekundę.
20638:  Gratki, Samuit, gratki.
20642:  Egzamin z historii języka w poniedziałek za to.
20644:  Ul, współczuję.
20648:  No, no, nie rozwalimy tej wieży.
20651:  Bardzo zabawna tak naprawdę to nie.
20660:  Teraz tak.
20674:  Dobrze, dobrze, dobrze, dobrze.
20681:  Teraz tak.
20682:  Wbijamy kapitanem.
20690:  I tu jest ścieżka zdrowia dla nich.
20691:  Eee... Cała rzecz polega na tym, żeby nie zasłaniać ostrzału.
20702:  I tak trochę zasłaniamy.
20704:  Ale da się temu przeciwdziałać.
20706:  To znaczy te namioty na przykład, one są zniszczalne, ale zasłaniają ostrzał.
20712:  Total War Warhammer zdobyty ku roka.
20714:  Nie grałem żadne poza Mediwalem.
20716:  Warto spływać?
20716:  Oczywiście, że warto.
20718:  Zobaczcie, te namioty teraz znikają jak się przejdzie jednostkami.
20722:  Warto.
20725:  Dużo to zmienia wbrew pozorom.
20732:  Mamut!
20732:  Mamut!
20732:  Mamut!
20732:  Mamut!
20733:  Mamut!
20733:  Mamut!
20733:  Mamut!
20733:  Mamut!
20733:  Mamut!
20733:  Mamut!
20733:  Mamut!
20733:  Mamut!
20734:  Mamut!
20734:  Mamut!
20734:  Mamut!
20734:  Mamut!
20734:  Mamut!
20734:  Mamut!
20734:  Mamut!
20735:  Mamut!
20735:  Mamut!
20735:  Mamut!
20735:  Mamut!
20735:  Mamut!
20735:  Mamut!
20735:  Mamut!
20736:  Mamut!
20736:  Mamut!
20736:  Mamut!
20736:  Mamut!
20736:  Mamut!
20736:  Mamut!
20736:  Mamut!
20737:  Mamut!
20737:  Mamut!
20737:  Mamut!
20737:  Mamut!
20737:  Mamut!
20737:  Mamut!
20737:  Mamut!
20738:  Mamut!
20738:  Mamut!
20738:  Mamut!
20738:  Mamut!
20738:  Mamut!
20739:  Mamut!
20739:  Mamut!
20739:  Mamut!
20739:  Mamut!
20739:  Mamut!
20739:  Mamut!
20739:  Mamut!
20740:  Mamut!
20740:  Mamut!
20740:  Mamut!
20740:  Mamut!
20740:  Mamut!
20746:  Mamut!
20746:  Mamut!
20746:  Mamut!
20746:  Mamut!
20746:  Mamut!
20746:  Mamut!
20747:  Mamut!
20747:  Mamut!
20756:  Mamut!
20757:  Mamut!
20757:  Mamut!
20757:  Mamut!
20757:  Mamut!
20757:  Mamut!
20758:  Mamut!
20758:  Mamut!
20758:  Mamut!
20758:  Mamut
20763:  Nasze sztuki są nieprzyjemne!
20769:  Wstrzymaj się!
20769:  Mamut wpadł w szał, to nigdy nie jest dobry omen.
20777:  Szał!
20781:  Wstrzymaj się!
20781:  Gotowi!
20782:  Pomocy!
20788:  Jesteśmy Zygmuntem Z!
20788:  Zatrzymaj się!
