🔴 RINGS OF POWER | Recenzja odcinek po odcinku (ze spojlerami) #1
🔗 https://www.youtube.com/watch?v=Ra4WpZINxb8

49:  muzyka muzyka muzyka
5012:  prawdopodobnie magicznego, nie wiadomo do końca co, bo jeszcze nie zostało to wytłumaczone w serialu i tutaj jest wątek Harfutów, który się przydaje, to znaczy mamy, tak jak pisze Aśku, kometę w Dolinie Muminków i przychodzą smutne muminy sprawdzić, kto jest w tej komecie i będą później próbowali się z tą kometą porozumieć, ponieważ okaże się w następnym odcinku, że jest to
5034:  Więc wiadomo, to jest potężne zagrożenie w tym świecie.
5039:  Drugi odcinek nosi tytuł Na łasce morza i rozpoczyna się praktycznie od razu od tego, znaczy wcześniej, przepraszam, wcześniej jest prawdopodobnie jedna z najbardziej odrażających sekwencji wprowadzających, jakie widziałem kiedykolwiek.
5052:  Co do Yamraja Jasnego Anielskiego, Galadriel robi w ogóle na trasie do Valinoru.
5056:  Taraelu, porzuć całą wiedzę, jaką masz z zakresu Płatcy Pierścieni, Silmarillionu i wszystkiego innego, bo ona się nie przydaje, naprawdę.
5064:  I to też jest moja absolutna rada dla wszystkich was, którzy czytaliście kiedyś Tolkiena.
5069:  Zróbcie tak jak ja, zapomnijcie o wszystkim, co przeczytaliście i starajcie się oceniać to, co widzicie.
5073:  To jest ciekawy test na to, czy ten serial faktycznie jest dobry, czy nie jest dobry.
5078:  Bo zauważcie, że to, na czym się skupialiśmy teraz, pomijając wygląd postaci i kwestie, które są już rozstrzygnięte przed oglądaniem tego serialu, nie musiałem oglądać tego serialu, żeby to wiedzieć, to była beznadziejna wątkoza.
5091:  To znaczy mamy cztery różne wątki, które się w żaden sposób nie dodają, wprowadzają przyczynkarskie postaci, wprowadzają wątki, z których następnie się wycofują gwałtownie, to znaczy wątek podróży na bezkresną północ zostaje porzucony, wątek...
5105:  jakikolwiek narad między szczepami elfów zostaje porzucony, okazuje się, że to nie jest istotne.
5111:  Wątek Harfutów niczemu nie służy ponad temu, żeby sprowadzić kontrast między biednymi, małymi Harfutami, które nie są hobbitami, a człowiekiem, który spadł z nieba.
5121:  I to jest tyle, to jest dosłownie to, co się dzieje.
5123:  Więc pierwszy odcinek to jest trailer.
5125:  To jest wydłużony trailer i nikt mi nie wmówi, że jest to dobre scenariopisarstwo.
5130:  To jest kiepskie scenariopisarstwo.
5132:  Dlaczego nie powiedziałem tego samego o otwarciu House of the Dragon?
5135:  No być może dlatego, że to jest dobrze opowiedziany serial.
5139:  Nie kometa, tylko meteor.
5140:  Słusznie mnie poprawiasz, Michale.
5141:  To jest prawda.
5146:  Czy widziałem recenzję Gaimana tego serialu?
5148:  Całą recenzję, czy to jego wypowiedzi, które były krótkie na Twitterze?
5151:  Bo to nie pasuje mi do recenzji absolutnie.
5159:  70 minut i fabuły na 8, tragedia.
5160:  Tak, no to fabuły było bardzo niewiele i w zasadzie rzekłbym, że wszystko zostało nam zaspoilowane przez trailer.
5167:  Być może to jest kwestia tego, że Amazon bardzo się bało o odbiór pierwszego odcinka, nie wykluczam tego, ale sądzę, że raczej jest tak, że mamy do czynienia z kiepskimi scenarzystami, bo dobry scenarzysta, mając do dyspozycji tak dużo sezonu, przypominam, ma być tego 5...
5182:  Dobry scenarzysta by rozbił jakoś te wątki, wprowadził na przykład, nie wiem, wątek ludzi chociażby później, albo ten wątek Harfutów później, czy tego człowieka meteorytu, whatever.
5192:  Spokojnie, tak?
5193:  A tutaj rzucono się na ekspozycję i dużo recenzentów, m.in.
5196:  jak chcecie, to też podlinkuję recenzję z Washington Post, to jest... A nie, nawet nie muszę podlinkować recenzji z Washington Post, bo dla was ją przygotowałem.
5202:  Przecież tutaj jest recenzja Washington Post.
5204:  To znaczy, jest to recenzja, która zaczyna się od cudownych słów.
5208:  To znaczy...
5211:  Czy jesteś w stanie się przebić z Władcą Pierścieni przy Grze o Tron, która akurat teraz wychodzi?
5219:  To jest próba, którą zdaje się podjął Jeff Bezos, incydentalnie drugi najbogatszy człowiek świata i właściciel Washington Post.
5226:  Więc jak ja przeczytałem to zdanie prowadzające, już wiedziałem, że ta recenzja będzie pyszna.
5231:  Podlinkuję ją wam w opisie później w pierwszym komentarzu przypiętym.
5234:  I recenzentka jedzie tutaj z góry na dół właśnie po tej pierwszej kwestii, to znaczy po nadmiernej i nieumiejętnie przeprowadzonej ekspozycji, która zakrawa o pierwszy grzech storytellingu w fantasy science fiction, czyli infodumping, zrzucanie na biednego widza mnóstwa informacji, mnóstwa nazwisk, mnóstwa postaci, mnóstwa lokacji, których on nie rozumie i nie wie nawet do czego się to wszystko ma nam przydać.
5255:  Nie mam zielonego pojęcia, dlaczego tak zrobiono, ale znowu mogę tylko ubolewać nad tym, że do tego zostało to doprowadzone.
5261:  Więc finalnie, jeżeli chodzi o moje odczucia po pierwszym odcinku, byłem raczej zdegustowany i uznałem, że chciałbym teraz zobaczyć wszystkich tych, którzy mówili, żeby poczekać z ocenianiem...
5273:  Tych aspektów, na których ja się koncentrowałem do emisji serialu, bo akurat wszystkie te aspekty, na których ja się koncentrowałem, były to aspekty światotwórcze, castingowe, związane z wyglądem postaci, lore i przede wszystkim tym, że nie da się zrobić z Appendixu do Władcy Pierścieni dobrej historii, chyba że pisze ją Quentin Tarantino.
5291:  One się sprawdziły.
5292:  No i teraz jedyne, co nam pozostaje, to przyglądać się fabule i różnym wątkom.
5296:  O czym właśnie jest ten serial?
5297:  Nie wiem, Juliusz.
5298:  Po dwóch odcinkach?
5298:  Nie wiem.
5299:  A przypominam, że dwa odcinki to jest 25%.
5301:  Jeżeli po jednej czwartej historii nie wiecie, o czym jest ta historia, to jest zwykle moment, w którym ja porzucam czytanie książki, porzucam oglądanie filmu, porzucam oglądanie serialu.
5310:  Jeżeli przez jedną czwartą autor nie był w stanie mnie zachęcić do podążania za historią i przede wszystkim wytłumaczyć mi, o co to wszystko chodzi.
5320:  Jest.
5321:  O czym to jest?
5322:  O co jest tam opowiedziane?
5323:  Nie mam zielonego pojęcia.
5324:  Na razie przynajmniej.
5325:  To był ten Tin Quarantino, a nie Quentin Tarantino.
5330:  Zauważyłeś, jak zmienił się marketing Rings of Power?
5332:  Pyta Paweł Kubryński.
5333:  Wcześniej było hasło najdroższy serial świata, a teraz jesteśmy lepsi niż House of the Dragons.
5337:  To jest gówno prawda.
5338:  House of the Dragons zjada pierwszym odcinkiem.
5341:  pierwszy odcinek na śniadanie.
5343:  Nie, przepraszam.
5344:  House of the Dragon pierwszym odcinkiem zjada dwa odcinki Rings of Power na śniadanie, jeszcze się oblizuje.
5350:  I to jest niesamowite, bo obiektywnie dużo niby dzieje, prawda?
5354:  Są spektakularne sceny, co z tego, że trwają 20 sekund.
5357:  Są spektakularne ujęcia, co z tego, że trwają jedną sekundę i wszystkie zobaczyliśmy w trailerze.
5363:  Są niesamowite pieniądze wpompowane, co z tego, skoro nie widać efektów.
5366:  A tymczasem
5368:  House of the Dragon jest w stanie przykuć mnie sceną, gdy dwóch ludzi gada na tle kominka, w którym skwierczy ogienek.
5376:  Dlaczego?
5377:  No, możemy sobie na to pytanie bardzo łatwo odpowiedzieć, ponieważ ja akurat nie czytałem pierwowzoru książkowego House of the Dragon, więc nie możecie powiedzieć, o, Krzysztof Lohr i tak dalej.
5387:  Znam natomiast bardzo dobrze Lohr i Pieśni Lodu i Ognia i świata całego Westeros, więc tak, rozpoznawałem pewne wątki, pewne mi się nie podobały, na przykład nie rozumiem kompletnie rejs słopu rodziny, która...
5399:  koligaci się z Targaryenami, bardzo często się mieszała z nimi, co spowodowałoby z oczywistych względów małżeństwa mulackie itd., mieszane rasy.
5409:  Tego tam nie ma, więc jest to pewna niekonsekwencja i mogę na to popatrywać.
5412:  Mogę popatrywać koso na to, że nie pokazali Doom of Valyria itd., ale dialogi, scenariusz, to wszystko jest zrobione spokojnie, rozwija się powoli, owszem, ale tutaj też się rozwija powoli, z tą różnicą, że tam chaosu nie ma, a tutaj macie nieprawdopodobny chaos.
5431:  Nie zjada na śniadanie House of the Dragon, tylko robi sobie z tego wykałaczkę i wybiera resztki z pomiędzy zębów.
5435:  Okrutnie, pisze Zgredek.
5437:  Dodatkowo HBO wrzuciło jeden odcinek House of the Dragon za free na kanał.
5441:  O proszę, na YouTubie.
5441:  Nawet nie wiedziałem.
5443:  Ale jak to nie ma Zagłady Valirii?
5444:  Oburza się Tarell.
5445:  Nie pokazali niestety jeszcze.
5446:  Znaczy ja mam nadzieję, że pokażą.
5448:  Oby, oby.
5450:  W każdym razie tam umieją opowiedzieć historię.
5453:  Tutaj wciąż nie wiem, co chciano nam opowiedzieć i troszeczkę jestem skonfundowany, ale wiecie, stała zasada.
5460:  Nie oceniaj, zanim nie obejrzysz.
5462:  W związku z powyższym oglądamy dalej.
5464:  I możemy przebadać się z jedną z najbardziej interesujących depikcji powstawania mrowiska.
5474:  albo, nie wiem, w takim mandali, jak to w jednym odcinku z House of Cuts, wmuchają na koreliki i one się ładnie układają.
5483:  Nie mam zielonego pojęcia, co przedstawia ta czołówka i trochę smutna sprawa, ponieważ mam wrażenie, że po Grze o Tron i innych tego typu produkcjach, po Severance, po The Boys, nauczyliśmy się robić czołówki, które są frapujące, nawet jeżeli jest to czołówka, która trwa jedną sekundę, tak jak w przypadku The Boys.
5502:  Tutaj jest ona rozdęta i niemiłosiernie pretensjonalna, tak samo jak, no, ogólne obrazowanie, które mamy w tym serialu i wygląd różnych rodzajów lokacji.
5512:  No, World War Z, yes, World War Z ma, nie, World War Z ma czołówkę, która jest u mnie w top 3 w ogóle jakichkolwiek, a ja, wiecie, wiecie, topek nie robię, więc to musi znaczyć, że mi się bardzo podoba.
5525:  No i zaczynamy od tego.
5528:  Na wypadek, gdybyście się zastanawiali, co się stanie,
5538:  Galadriela pływa żabką.
5542:  A później się przerzuca na kraula.
5544:  Pierwsza rzecz, której się nauczyliśmy dzięki wybitnym scenarzystom Rings of Power.
5549:  Jeżeli chcecie zmieniać style pływackie, to z kraula na żabkę albo z żabki na kraula.
5559:  Generalnie nie polecam kraula na długie dystanse, lepsza jest żabka kryta, natomiast myślę, że zdecydowanie na pewno złym wyborem byłby delfin, bo jest najbardziej wyczerpujący.
5571:  Ale szacun dla Galadriela silna, bo wiecie...
5574:  silna, nie tam, że siła umysłu, magii, potęga, jestestwa, nie, nie, nie, nie, nie, ona jest silna fizycznie, więc dlatego pływa kraulem.
5585:  I po mniej więcej 450 latach, licząc w latach walaryjskich oczywiście, Galadiela dopływa prawdopodobnie do wybrzeży, ale nie dowiemy się o tym prędko, ponieważ Galadiela płynie przez 3 czwarte tego odcinka.
5599:  Reszta odcinka wypełnia spotkanie z Hodorem,
5603:  z przestworzy.
5604:  Hodor z przestworzy chwyta naszego małego, biednego Harfuta, który się nazywa, jeżeli mnie pamięć nie myli, Nori.
5611:  I mały, biedny Harfut jest przerażony, ponieważ kompletnie nie rozumie, co się dzieje, ale nie bójmy się, my jesteśmy też jak ten mały Harfut Nori.
5619:  Też nie rozumiemy, co się dzieje, nikt nam tego nie wyjaśnia.
5622:  Jest przedziwna scena, w której jest taka eksplozja mocy, a raczej implozja mocy, to znaczy...
5629:  cała moc jest zbierana do tej postaci człowieka meteorytu, czyli Hodoras przestworzy, i później, jak opada z sił, ta moc wytryskuje z powrotem.
5642:  Mam zielonego pojęcia, co tu się dzieje, wiecie, ja lubię magię, znam się na magię, ale...
5647:  Czekam, aż ktoś mi to wytłumaczy.
5649:  Jeżeli to są Majarowie, to będę miał z tym duży problem, bo Majarowie, konkretnie Istari, czyli Romestamo, Morimetar, Saruman, Gandalf, Radagast, przybyli do Śródziemia po pierwsze falami, a po drugie na falach, to znaczy płynęli łodzią.
5667:  Wiecie, bo łodzią się płynie z Valinoru, z jednego kontynentu na kontynent, Gandalf i Saruman nie popylali żabką.
5678:  Ale jak wiadomo Galadriela jest od nich silniejsza, ponieważ jest silną i niezależną elfką, w związku z powyższym ma tężyznę fizyczną w Bicku i ona była w stanie kraulem całe morze przebyć.
5695:  Scena ta jest długa i jak wiemy dobrze, sceny z Harfutami są nieistotne tak długo, jak długo nie wiążą się z innymi wątkami i całe szczęście, że w którymś momencie lądujemy w miejscu, w którym zacznie się chwalenie po stronie Krzysztofa.
5712:  Długie chwalenie, to znaczy przechodzimy do najpiękniejszej części, dla której warto zobaczyć pierwszy i drugi odcinek Rings of Power.
5723:  To znaczy przechodzimy do Królestwa Eregionu.
5725:  Królestwo Eregionu jest tym samym, w którym Celebrimbor wykuł pierścienie władzy.
5729:  Swoją drogą czynił to razem z Sauronem, więc liczę na to, że niedługo go spotkamy.
5734:  Jest to pięknie architektonicznie rozwiązane.
5737:  Podoba mi się, że wreszcie mamy jakąś architekturę, która różni się od architektury, która była w Valinorze, mimo że jest wciąż architekturą elfią, ale najbardziej przypomina to, co znamy chociażby z Szarej Przystani.
5749:  Teraz jesteśmy już w Dolinie Dunajca i wprowadzona zostaje postać Celebrimbor'a, który oczywiście jest u najlepszego Berbera, jak wiadomo, w Walinorze, w związku z powyższym nie ma brzydkich, długich włosów i nie wygląda jak Celebrimbor, którego znam z Middle-earth Shadow of Mordor i smutne jest, że nie ucharakteryzowano go na Celebrimbor'a znanego z Middle-earth Shadow of Mordor, ale powiem wam szczerze mówiąc, że znowu gra aktorska mnie kupuje.
5774:  Jest świetnie zagrana to postać, grają Chance Edwards, ujęła mnie, jest wystarczająco apodyktyczny i wystarczająco pewien siebie, żebym kupił go jako jednego z najwybitniejszych elfich rzemieślników i kowali, więc zdecydowanie tutaj na plus akurat casting.
5794:  To się udało.
5795:  Na początku myślałem, że będzie źle, natomiast gra aktorska może bardzo dużo zmienić.
5800:  Czy uważam, że byłoby lepiej, gdyby został ucharakteryzowany na Celebrimbor'a, miał długie włosy i wyglądał jak Celebrimbon z Greer?
5806:  Tak, tak uważam.
5808:  Czy to sprawia, że to jest zła postać w serialu?
5811:  Nie.
5813:  Jeżeli chodzi o starego jak na elfa, to co pisze Tomex, to jest inna rzecz.
5818:  To znaczy, nie mam zielonego pojęcia, jaki jest plan w serialu na pokazywanie wieku elfów, bo elfy są długowieczne, a ja mam wrażenie, że przynajmniej widzę Numenorejczyków, którzy byli długowieczni, ale nie byli nieśmiertelni, tak jak elfy.
5834:  Więc nie wiem, jak to jest z tą starością elfią.
5837:  Ciężka sprawa.
5838:  Czy przypadkiem nie jest tak, że Elrond nie ufał Celebrimborowi?
5840:  Nie pamiętam szczegółów.
5842:  Jak widać, nie pamiętam szczegółów lore'owych, nie trzeba pamiętać wszystkich.
5850:  Krzysztof, tylko szkoda, że wyglądam trochę jak dziadek, jak jest młodszy od Galadrieli.
5853:  Tak!
5853:  Tak, to co Tomeks i to co Hao Asukara piszą jest absolutnie słuszne, to znaczy jest problem z przedstawieniem wieku w tym serialu.
5862:  Ewidentnie ten problem pozostaje nierozstrzygnięty i nierozwiązany w żaden sposób.
5867:  Ech.
5870:  Więc to są ładne sceny, jeszcze mamy w którymś momencie tutaj bodajże przedstawiony młot Feanora, czyli tego legendarnego elfiego rzemieślnika, twórcę Slimarilli, więc to jest takie ładne, wiecie, ładne mrugnięcie oczkiem w stronę fanów.
5886:  Tego rodzaju mrugnięcia oczkiem mi się podobają, bo one, zauważcie, nic nie zmieniają.
5890:  Dla widza, który nie zna Władcy Pierścieni, nie zna Smialionu, a dla fana są miłe.
5894:  Takich rzeczy mogłoby być znacznie więcej i zauważcie także, że tego rodzaju rozwiązania absolutnie nie polaryzują, prawda?
5901:  To jest miły dodatek, uzupełnienie... Dziwny ten Mjolnir.
5906:  Wiecie, mają krótkie włosy, żeby było widać uszy.
5908:  Już rozumiem dlaczego.
5909:  I główna część fabuły...
5912:  drugiego odcinka koncentruje się na planie Gil-galada i prawdopodobnie również przede wszystkim Celebrimbor'a stworzenia wielkiej kuźni, w której domniemujemy, będziemy mogli wykuć pierścienie władzy.
5927:  No i oczywiście, jeżeli trzeba coś zbudować, to jest jeden sposób, to znaczy trzeba wołać krasnoluda budowniczego i tak się szczęśliwie składa, że Elrond ma kontakty z krasnoludami budowniczymi w Morii, a to jest dla nas
5940:  To jest fantastyczna okazja, żeby powędrować do mori, która jeszcze się nie nazywa morją, znaczy nazywa się Kazadumem, czyli dosłownie salami krasnoludzkimi.
5949:  I zapamiętajcie proszę Kazadum i tłumaczenie na salę krasnoludów, bo będzie to istotny wątek.
5955:  Eregion jest blisko Kazadumu, podróżujemy do doliny, nie pamiętam jak ta dolina się nazywa, jeżeli ktoś pamięta na czatach, to chętnie przygarnę.
5963:  I ona wygląda zupełnie inaczej niż z, oczywiście, Władcy Pierścieni, pamiętajmy, i dlatego przede wszystkim, że nie ma jeszcze Wrót Durina.
5972:  Wrota Durina zostały właśnie stworzone we współpracy krasnoludów z Celebrim Borem samym.
5978:  I to, co mnie tutaj troszeczkę skonfundowało, to fakt, że skoro nie mamy sekretnych Wrót Durina, to fajnie byłoby, żeby
5989:  to wejście do Kazadumu wyglądało jak wejście do Kazadumu.
5992:  Ono zostało opisane przez Tolkiena bodajże w Ludach Śródziemia jako monumentalne.
5998:  No oddam waszej ocenie fakt, czy te drzwi z dziurą są monumentalne, czy nie.
6006:  I wiecie, ja myślę, że rozstrzygniemy to w najlepszy sposób, to znaczy demokracją.
6013:  I mamy ankietę.
6019:  I ankieta brzmi, drzwi z dziurą są.
6022:  Pierwsza opcja, monumentalne.
6025:  Druga opcja, drzwiami z dziurą.
6026:  Ciekawy jestem, jakie będzie wasza... Drzwi z Judaszem, właśnie.
6030:  Ciekawy jestem, jaka będzie wasza opinia.
6033:  Przez Judasz oczywiście w którymś momencie ukazuje się broda krasnoludzka.
6038:  I broda krasnoludzka znamionuje to, że wkrótce będziemy podróżować do Ereboru.
6041:  I to jest najpiękniej... Tutaj zaczynają się najpiękniejsze...
6046:  30 sekund mojego serialu?
6048:  That's what she said.
6051:  I teraz, nie, ja będę to liczył, okej?
6053:  Raz, dwa,
6080:  Przestań liczyć, bo patrzymy tylko.
6082:  18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30.
6106:  Idealnie 30 sekund tego ich wielkiej podróży po Ereborze.
6113:  Zobaczycie Morię taką, jaką nigdy jej nie widzieliście.
6119:  Ale szybkie cięcie, wiecie, takie ambitne cięcie sobie idzie.
6123:  O, cięcie, cięcie, cięcie.
6125:  Nie ma Morii.
6126:  I z powrotem wracamy do małej, klaustrofobicznej, ciasnej komórki pod schodami, w której kręcone są absolutnie wszystkie sceny wymagające dużych nakładów finansowych w tym serialu.
6138:  Ale, żeby oddać cesarzowi co cesarskie, a ściśle mówiąc kazadowi co kazackie,
6144:  Jest to zrobione fenomenalnie, to znaczy bardzo mnie cieszy, że wreszcie została pokazana wegetacja, nie chodzi o taką wegetację jaką ma Celebrimborn, która jest już stara, tylko chodzi o wegetację roślinną i chodzi o to także jak krasnoludy oświetlały za pomocą różnych wynalazków inżynieryjnych, soczewek, salę Kazadum, no to jest to robione przepięknie.
6164:  Bardzo mi się to podoba.
6166:  I chciałbym, żeby takie sceny trwały dłużej, to znaczy, żeby na przykład rozmowa Durina z Elrondem była w takim otoczeniu, ale nie, ona będzie tutaj, to znaczy naokoło będą zgromadzone krasnoludy w ciasnej izdepce i w tym momencie dokładnie, musicie mi uwierzyć, krasnoludy mówią KAZOO!
6196:  Teraz, żebyśmy byli na jednej stronie, dobrze?
6200:  Wyobraźcie sobie, że zostaliście zaproszeni przez głównego menadżera Ikei na spotkanie z wysokim menadżmentem, białe kołnierzyki, szampan, kawior i przychodzicie do sali konferencyjnej, w której jest menadżment Ikei zgromadzony i wyobraźcie sobie teraz picture this, ok?
6218:  To znaczy, powiedzmy, że czterech głównych menadżerów robi coś takiego.
6224:  I-K-A!
6230:  Teraz w skali 1 do 10 możecie sobie to ocenić, możecie sobie to ocenić w skali od jamnik do ***, możecie sobie to ocenić w dowolnej skali, ale w mojej skali jest to kretynizm.
6240:  Po to mamy wymyślony przez Tolkiena wielki, wielki, wspaniały system językowy, w ramach którego funkcjonuje kuzdul, czyli język krasnoludów, żebyś nie musiał kiepie i debilu wymyślać rzeczy, które są bez sensu.
6255:  To jest nazwa miejsca, w którym są ci ludzie.
6258:  Dlaczego...
6259:  Dlaczego może być tak, że w Hobbicie, jak przebywa armia krasnoludów, wykrzykuje rzeczy, które ja muszę później sprawdzać w słowniku, żeby sprawdzić, co one oznaczały, i później mi się gęba rozjeżdża, jak się okazuje, że to był jakiś pocisk w stronę elfów?
6273:  Dlaczego?
6276:  A, bo już wiem dlaczego.
6277:  Wiecie dlaczego?
6278:  Ja wam powiem dlaczego.
6279:  Ja wam powiem dlaczego.
6280:  Ja wam powiem dlaczego.
6282:  Bardzo prosty powód.
6282:  Wiecie?
6284:  To znaczy, tu jest ten powód, tak?
6285:  Jak mieliście na samym, saniuteńkim początku tej sceny... O!
6289:  Bo tutaj amerykański widz... O, tak!
6294:  Ma napisane!
6297:  Ma napisane!
6298:  Kasattum!
6299:  O, popatrzcie tu!
6302:  Tu!
6304:  I dlatego wie!
6306:  Więc wszyscy, którzy mi mówią, że Krzysztof, my chcemy ambitnego serialu, ambitne, to proszę bardzo, to jest sprzyjanie tego rodzaju prymitywnym zabiegom, które są po linii najmniejszego oporu.
6319:  Więc jestem na nie akurat, jeżeli chodzi o tę jedną rzecz.
6322:  Potem jest ciekawa sprawa, to znaczy mamy do czynienia z rytuałem, o którym nie czytałem szczerze powiedziawszy, więc nie wiem, możecie mnie poprawić na czatach, jeżeli coś takiego było.
6332:  w którym sprawdzamy tężyznę krasnoludów.
6335:  No wiadomo, że krasnolud zawsze wygra.
6337:  Chodzi tutaj o rozłupywanie skały toporem, więc bardzo mnie bawi to, jak ludzie później w tej perspektywie, wieszcie, ci, którzy stwierdzali, że będą analizować fabułę serialu na podstawie fotosów i trailerów, no to się nigdy nie udaje, ale powiedzmy, że to jest taka część fanowskiej spekulacji.
6353:  Ludzie mówili, że ważne rzeczy będą rozłupywane w tej skale, a nie, to jest wątek Harfutów, który omijamy.
6359:  I... Gdzie są ważne rzeczy w skale?
6362:  Nie pamiętam, gdzie one są.
6363:  O, tutaj są ważne rzeczy w skale, które są... I skała jest rozbijana.
6366:  Pokażę wam to, to jest kluczowe, żebyście zobaczyli, jak jest skała rozbijana.
6370:  No i oczywiście Elrond pokazuje, że jest babasem, jest w stanie rozbić skałę, ale nie jest w stanie robić tego tak długo i tak chwacko, jak krasnolud.
6377:  No nie oszukujmy się.
6378:  Oczywiście, że będzie zapis Simu, dalej jest, zawsze jest.
6381:  Natomiast w tak zwanym międzyczasie, jak już niestety wam zdążyłem zaspoilować, bo wracamy do wątku Galadrieli,
6391:  Nine thousand hours later, świetny scenariusz, fantastyczny pomysł, genialny.
6397:  Myślę, że jest na poziomie co najmniej smoków teleportujących się Daenerys, albo tej pięknej sceny, jak smoki, nie wiem, czy pamiętacie, w Game of Thrones w sezonie ósmym, jak wiadomo, to jest arcydzieło storytellingu, wychynęły za skały i za tej skały zrobiły takie puf i była taka flota wielka.
6415:  Ta flota zrobiła takie puf i Daenerys zrobiła huuu, a smok zrobił ea.
6419:  ponieważ został zabity przez Harpoon, który został wystrzelony z floty, która zmaterializowała się.
6423:  Jak wiadomo, nie ma żadnego zwiadu, jeżeli macie smoki, które latają dosłownie, to zrobienie zwiadu jest trudne.
6430:  Dlatego można was zaskoczyć, wiecie?
6432:  To znaczy, jest armia cała.
6438:  I ona się chowa.
6442:  I wy nie widzicie tej armii, bo nie macie, wiecie, widoku z góry.
6449:  Bo nie macie, a nie, przepraszam, mamy smoki.
6452:  Przepraszam.
6452:  No, więc tutaj mamy takie samo mistrzostwo storytellingu.
6455:  Jest milion różnych sposobów za pośrednictwem, których można było rozstrzygnąć wątek Galadrieli, ale jednak, ale jednak, nie oszukujmy się, Kraulik to jest to, co chcemy oglądać w Śródziemiu.
6465:  Ja, to jest, moi drodzy, Śródziemie, edycja Michael Phelps.
6470:  Po to chciałem zobaczyć to.
6472:  A co jeśli ten wątek z płynącą Galadrielą to mrugnięcie okiem do graczy World of Warcraft, którzy byli zmuszeni do takiego pływania kraulem na niedorzeczne dystanse swojego czasu?
6480:  Jeśli tak, to bardzo szanuję.
6482:  Ale przed wątkiem Galadrieli jest wątek Harfutów, które rozmawiają z Hodorem, a ściślej mówiąc, oczywiście jedzą obrzydliwe rzeczy.
6489:  Wiadomo, nie ma
6490:  dobrego przedstawienia ras fantasy bez pokazywania, jak jedzą obrzydliwe rzeczy.
6495:  Więc widzimy, jak jedzą obrzydliwe rzeczy, Hodor jest absolutnie przerażony, po czym zaczyna też jeść obrzydliwe rzeczy i w ten sposób nawiązuje się taki dialog międzygatunkowy.
6504:  Ja jem obrzydliwe rzeczy, ty jesz obrzydliwe rzeczy,
6508:  My jemy obrzydliwe rzeczy.
6511:  I w ten sposób mamy komunikację, moi drodzy.
6513:  Jesteś tym, co jesz Ludwik Feuerbach.
6515:  Absolutnie.
6515:  Cieszę się, że rozpoznajecie aluzję do wybitnych filozofów.
6521:  Na szczęście w którymś momencie Galadrieli zawody na drodze do zostania Michaelem Phelpsem przerywa randomowa tratwa meduzy, która się pojawia tutaj.
6532:  Zupełnie jak u Eugène de la Croix.
6534:  I narzeczonej tratwie meduzy są prawdopodobnie, to jest moja spekulacja, postaci, które również pochodzą z tego regionu Southlands.
6542:  W każdym razie mówią, że mieli do czynienia coś z siłami orków, więc prawdopodobnie może być to Southlands.
6550:  Chciałem tylko powiedzieć, że ankieta została rozstrzygnięta
6554:  przeważająco na korzyść tego, że drzwi z dziurą są drzwiami z dziurą, więc niestety nie są zgodne z opisem drzwi prowadzących do Khazad-dum, które swoją drogą widzimy w Hobbicie podczas jednej z bitew i także zostały opisane w historii Śródziemia, konkretnie w Peoples of Middle-earth.
6571:  No i gdyby Galadriela nie została uratowana, to mogło być z tym bardzo ciężko, ale wiecie, no, scenarzyści rozumieją jedną rzecz.
6577:  Możecie już być troszeczkę znudzeni, tak?
6579:  No bo nie oszukujmy się.
6580:  Co mieliśmy w tym serialu?
6581:  Mieliśmy usypywanie mrowiska z piasku, mieliśmy hodora,
6586:  mieliśmy Harfutów, których omijamy, mieliśmy bardzo ładną, chociaż 30-sekundową sekwencję z Ereboru, ale potem mieliśmy nudny, jakiś karczemny Brawl, prawda?
6596:  Karczemną potyczkę, która nie jest zasadniczo przesadnie interesująca.
6600:  Potem rozmawialiśmy o jedzeniu robaków, więc szału nie ma, trzeba coś wprowadzić, nie?
6605:  Ja już sobie wyobrażam ten pitch scenarzystów w Amazonie i oni mówią, nie no, słuchajcie, musimy coś w to wprowadzić.
6614:  Jest prosta zasada w przypadku pisania scenariusza, wtedy można wprowadzić Deus Ex Machina, jest Bóg z maszyny, pojawia się coś niesamowitego, no i tutaj, żebyście wiedzieli, pojawia się coś niesamowitego, czego całe śródziemie nigdy nie widziało od czasu, kiedy w Hobbicie w Pitwie Pięciu Armii
6630:  spod ziemi wychynęły czerwie pustyni, wprost z Duny i z Arrakis pustynnego, co, gdybym miał wtedy kanał na YouTubie, krytykowałbym równie żywo, jak obecne Rings of Power.
6640:  Galadriela oczywiście jest jedyną osobą, która rozumie, że coś złego się tutaj zaczyna dziać i faktycznie, to nie jest statek, nie myślcie sobie, że to jest jakiś statek, to nie jest żaden statek, moi drodzy, to... to jest wielki, o... to jest wielki morski wieprz.
6657:  To jest wielki morski wieprz, moi drodzy.
6660:  Uderzcie w bębny, zadmijcie wrogi.
6670:  Oto wieprz nadchodzi w blasku pożogi.
6679:  No i wieprz jest groźny.
6683:  Nic w zasadzie nie wiadomo o tym stworze, poza tym, że zagraża i Galadriela ponownie wpada do wody, więc powiedzielibyśmy, że to jest taka kompozycja klamrowa, bo Galadriela płynęła, potem była walka
