🔴 Ostatnia ekspedycja Yuan-bo — WARHAMMER 3 Yuan-bo #5
🔗 https://www.youtube.com/watch?v=o1FAr7-B3Fc

11:  muzyka muzyka muzyka
22878:  Czy mamy jakiś werbunek aktywny?
22879:  Nie, nie mamy.
22881:  Jedyne co to właśnie ta część.
22885:  My to musimy skończyć, moi drodzy, jeśli nie ma takiej opcji.
22889:  Dragon-Blooded Sugar Gun.
22894:  Hmm... Chyba pomyliłyśmy się uniwersał, wchodzę na Steam i słyszę Fowy Emperor, tutaj też jest Imperator!
22904:  On zniszczy Imperator, Hakuna Matata.
22907:  Last Epoch ma typ offline, to jakoś dwie godziny temu serwery zaczęły działać dobre, dlatego przeszedłem w typ słuchania w tle.
22913:  Pisze B. Hmm, nie kusicie za bardzo tym Last Epoch.
22918:  Co ja miałem jeszcze zrobić?
22921:  Aha, tutaj jest spalona sprawa.
22924:  Okej, tu jeszcze na północy teoretycznie ten puls się mógłby poruszyć.
22940:  Jak tak dalej będzie mówił Yuan Bo, to będzie musiał udać się w pilną wizytę dentystyczną i ortodontyczną jednocześnie i periodontologiczną.
22951:  Wszystkie trzy naraz na wszelki wypadek.
22954:  ponieważ takie naciskanie zębów, jak uprawia Yuan Bo, spowoduje obumarcie korzeni.
22963:  No tak, moja babcia była dentystką.
22970:  Okej.
22974:  Czy będziemy mogli ich odstrzeliwać od razu, jak tutaj przyjdą?
22976:  Prawie.
22979:  Prawie.
22984:  Dobrze.
22986:  Wiecie co?
22987:  To będzie popisowa, popisowa sytuacja.
22992:  w wykonaniu Sighthaga Wojownika, który wyeliminuje tego lorda, zanim on zdąży dostać lordozy.
22998:  Zobaczycie.
22999:  Tak będzie, nie zmyślam.
23002:  Skupmy magię.
23003:  Junkująca Junk'a niech junkuje z tej strony.
23006:  I to tyle w temacie.
23008:  Skupię w temacie Pstrąg.
23010:  Panie, zrób to, co lubisz najlepiej.
23013:  Proszę bardzo.
23018:  Jezus, jak ja to kocham, to jest wspaniałe.
23021:  Boże, on już nie żyje.
23023:  Jak to dobrze być znowu potężnym.
23024:  Dobra, bez przesady z tym.
23026:  Wy się raczej przemieśćcie w tę stronę.
23027:  Przemieszczcie.
23030:  Ażeby być w zasięgu.
23031:  Dziękuję.
23035:  Crossbowman!
23039:  Czy ten kretyn ma już... O nie, on ma znowu złego mounta.
23043:  Każda anegdota kończy się tym, że ktoś w rodzinie jest wstaw zawód.
23049:  To prawda, są zróżnicowane.
23053:  Swój komputer i klawiaturę, pisze wyznawca, rogatogoszczula składałem sam.
23056:  Bardzo Cię podziwiam, ja nigdy nie byłem w stanie.
23058:  Co do myszy, kopiuję mniej więcej kształt swojej obecnej.
23061:  W planach poprawa ergonomii przycisków pod kciukiem i dodanie przycisku pod mały palec.
23065:  Lepsza modyfikacja DPI, dociążenie tak, żeby był to układ dłoni i oparcie na wszystkie palce było.
23071:  O, proszę.
23072:  Nie no, rewelacja, absolutnie, bardzo szanuję, coś takiego.
23074:  Czy on ma siłę pocisków 1100?
23076:  Okej, ja już zaczynam rozumieć, dlaczego jest tak potężny.
23080:  O Boże, oni nie są jeszcze w zasięgu.
23082:  Debile.
23083:  Bądźcie w zasięgu.
23086:  Macie mieć ostrzał.
23087:  Ostrzał.
23091:  Ciekawa sprawa.
23092:  Możemy zakończyć bitwę lub czekać na wsparcie.
23094:  Pierwszy raz mi się coś takiego pojawiło.
23098:  To znaczy, jesteśmy tak niewiarygodnie potężni, że gra nawet tego nie przewidziała.
23103:  55 sekund.
23104:  Dobrze, zdążymy być w zasięgu.
23110:  Okej.
23115:  Panie dzieju, tutaj.
23117:  Dziękuję.
23118:  Kretyn, który ma złego małta też?
23120:  Ty się stań smokiem za to.
23122:  Yuan Bo jest znośny wyłącznie w postaci smoka, w innych postaciach jest nieznośny.
23131:  Junkująca Junker już sobie nad USA podjunkowała, ją zestrzelili.
23134:  Haha!
23134:  Haha!
23136:  Czy wiem coś odnośnie Pyrkonu poza tym, że będziesz?
23137:  Wiem, ale nie mogę mówić.
23140:  Dopiero jak będzie potwierdzone, będę mu mówić.
23143:  Więc tak, krzyż to jest częścią pewnej większej inicjatywy.
23152:  Dobra.
23154:  Good.
23155:  Ten łuk przypomina łuki golemów z Elden Ringa.
23157:  Ej, faktycznie!
23160:  To jest ściśle ten golem z Elden Ringa!
23164:  Boże, jak on pięknie biegnie!
23171:  Eliminuj kowala run.
23172:  Jezus Maria, Jezus Mar... Nie, nie, ja to muszę zobaczyć z bliska.
23191:  Wspaniałe zniszczenie dzisiaj jest, no wspaniałe zniszczenie, cudowne.
23195:  Tylko muszę zacząć kontrolować to, co tu się dzieje, ponieważ oni nie umieją sterować.
23201:  Dobra.
23203:  Walnij w tego kowala run, gdziekolwiek on jest, tutaj, swoją wspaniałą umiejętnością.
23214:  A muzyka w ogóle jak Sekiro jest teraz.
23218:  Good!
23221:  Good Anakin, good!
23223:  Hihihi!
23225:  Wspaniałości!
23227:  Dragon God!
23231:  Dobra.
23234:  Wy tu już się przygotujcie na wszelki wypadek.
23240:  Żelaźni rębacze, uwierzę jak zobaczę.
23248:  Okej, teraz tak.
23249:  Ten pół.
23251:  Idziesz wyeliminować mścicieli, dziękuję.
23258:  Żonkująca żonka minimalnie obrywa.
23264:  FOR THE MOON DWAGON!
23267:  Design golema bardziej przypomina tytana frakcji, ludzie z Spellfoss.
23270:  Nie znam Spellfoss tak dobrze.
23275:  O tak, obrona magiczna, doskonale.
23278:  Doskonale.
23280:  Tutaj widzę jakieś niedobre rzeczy, ale wiecie, oni nie wiedzą co robią.
23288:  Dobra.
23290:  Wal teraz w tego kowala run bardzo proszę, dziękuję.
23295:  Czy naprawdę Yuanbo oberwał od naszych własnych kuszników?
23298:  Tak.
23299:  Właśnie tak się stało.
23306:  Proszę, jaki chaos i entropia, cudowne zniszczenie.
23313:  Piękne, cudowne zniszczenie.
23321:  Uwielbiam.
23326:  Absolutnie uwielbiam to, co tu się dzieje.
23329:  Wyeliminować mi ten żyrobombowiec natychmiast, dziękuję.
23336:  Czyli Wanbo atakuje dobrze.
23348:  Jaka anihilacja!
23351:  Cudowne!
23352:  Boże, on nawet nie zużył.
23353:  Zobaczcie, jeszcze ma 43 strzały.
23366:  Okej.
23368:  Pewne zwycięstwo.
23371:  Good!
23374:  Statystyki nie kłamią, artyleria jest odpowiedzialna za 70% ofiar na polu walki.
23379:  Iwan Bo atakuje, brzmi jak jakiś tani film, parodia Bruce Lee, Iwan Bo atakuje.
23385:  Albo Iwan Bo, i później sequel Iwan Bo Co.
23391:  I ostatnia część, Iwan Nie Bo Co.
23396:  Czy ja wreszcie mogę opanować to miasto?
23402:  Dobrze, już nie mam na to siły.
23412:  No piękności, wspaniałości!
23414:  Uuu, astromantyczny przekaźnik, moi drodzy!
23421:  Wreszcie!
23423:  Wreszcie robimy coś, czego gra od nas oczekiwała od dawna.
23426:  Nie, to zostaje.
23430:  Wprawdzie to nie jest ten astronom antyczny przekaźnik, który mieliśmy zbudować, ale zawsze, nie?
23435:  Zawsze coś.
23439:  Dobra, i jeszcze Miao Ying, niech się przemieści.
23444:  Aha, Miao Ying już się przemieściła, doskonale po prostu.
23449:  Okej, tutaj zrobione, tu naprawić i... ...pospieszna budowa za dwie tury.
23459:  Czy kojarzę grę Heroes of Annihilated Empires?
23462:  Gra od studia, które zrobiło serię Kozaks.
23464:  Tak.
23471:  Nie no, bez przesady.
23473:  Okej, to jest silne, ale jesteśmy w stanie zrobić więcej.
23478:  Już bez przesady, naprawdę.
23486:  Heroes of Annihilated Empires to jest gra, którą wydobyłeś, Astaroth, z pomroku w mojej niepamięci.
23492:  Ja ją pamiętam.
23501:  Boże, tak.
23505:  Jak ja w to dawno grałem.
23514:  Bardzo dawno.
23518:  Dlaczego Cinch ma walkie?
23520:  Ponieważ frakcja Changelinga może przemienić się w dowolną postać.
23527:  Ooo...
23531:  Smaczny serek!
23535:  Pychotki pyszności wspaniałości, hihi!
23540:  Ktoś bardzo pożałuje ataku, oj bardzo!
23545:  Bardzo, bardzo, hehehe, kut!
23550:  Dobrze.
23552:  Ona lata?
23553:  Lata, świetnie.
23560:  Eheheh.
23561:  Kikiki.
23562:  A kaka, hu hu hu.
23564:  Eheheh.
23566:  Dobrze, dobrze, bardzo dobrze.
23569:  Bardzo, bardzo dobrze.
23573:  Co mnie atakuje?
23574:  Wszystko.
23576:  O, rycerze zagłady Cinch'a, jak miło z waszej strony się tutaj pojawiliście teraz.
23582:  Bardzo dobrze, bardzo dobrze.
23585:  Czy to jest samonaprowadzające?
23587:  Przypomniał mi się Hollow Knight wczorajszy.
23594:  Dobrze.
23598:  Gdzie Krzysztof będzie w najbliższym czasie?
23600:  Stacjonarnie?
23603:  Jest, o ile pamiętam, w Częstochowie jakieś wydarzenie.
23610:  Muszę sprawdzić w kalendarzu, jakie.
23611:  To jest ważne wydarzenie.
23613:  Teraz, moi drodzy, oberwą.
23626:  Jak to zginęło od razu?
23629:  Łoboziu!
23631:  Wspaniale, wspaniale!
23634:  Dobra, zrobimy jeszcze tak.
23638:  W wieży to Krzysztof jest permanentnie.
23640:  Czy są w tej grze walki polowe, w których nie można serzyć?
23643:  Nie.
23643:  Znaczy nie no, są oczywiście.
23647:  Ale one są kampanijne zwykle.
23654:  Okej.
23657:  Teraz tak, pyta... Ło, ło, ło, ło, ło!
23659:  Spokojnie!
23662:  No ile tego?!
23665:  Dobra, tego bohatera musimy wyeliminować i to szybko.
23672:  Jest dobrze, bo on się bardzo zainteresował naszą bohaterką z kolei.
23680:  I teraz istota polega na tym... Rzeczy.
23684:  Ażeby zwabić go w zasięg kuszników.
23687:  Świetnie.
23688:  Właśnie tak, bardzo dobrze.
23691:  Właśnie tak, Radio Rak.
23699:  Dobra, ona musi mieć odporność.
23707:  To berwał.
23709:  Artyleria, okej.
23712:  To nie są złe straty na razie.
23716:  Trzymaj ją tutaj, trzymaj ją tutaj!
23722:  Dobrze.
23722:  Kuśnicy, wszyscy w niego napieprzać!
23727:  Przestań czarować!
23732:  Jak on zginie, to już mamy 50% bitwy wygrane, dobrze.
23738:  Bardzo dobrze.
23755:  Wyznawca roga tego oszczuła doleje, że przy pustomowej myszce ma projekt 3D.
23759:  Chcesz zobaczyć projekt na etapie koncepcji, to po... to po... Słuchaj, ja bardzo chętnie, tylko problem polega na tym, że ja tego kompletnie nie docenię, ponieważ ja się nie znam na projektach 3D.
23768:  Yolo pisze, że już myślałem, że na EMFP nic nie ma.
23770:  Jakie przyjemne rozczarowanie.
23771:  Proszę bardzo!
23773:  Miło to słyszeć.
23779:  Okej, teraz tak.
23780:  Możemy się śmiało poruszyć dalej nimi.
23784:  Jezu, jak to wygląda.
23788:  Tak wyglądają Kitajczycy, którzy się niczego nie chcą przerazić.
23792:  Niczego... Są nieustraszeni.
23796:  Walk it battery!
23796:  Walk it battery!
23807:  Dobra.
23809:  Nasza Magini.
23812:  Ma się dobrze stosunkowo, a tu już napieprzają w nas.
23814:  Co to w ogóle jest?
23817:  Aezon upadły, bestia wiru.
23819:  Dobra, nie wiem co to jest, wszyscy w to strzelać.
23826:  Eee, co jest?
23831:  Okej, oberwałem od kogoś, nie wiem od kogo i muszę, muszę wylądować.
23835:  Jezus Maria, co we mnie walnęło?!
23840:  Nienawidzę walczyć z Cinchem!
23845:  Wyeliminować ich wszystkich natychmiast.
23848:  Co we mnie walnęło?
23853:  Nawet nie wiem co.
23860:  Dobra, w to walić.
23865:  Co za dramat.
23867:  Nie mamy leczenia teraz, no okropność.
23877:  Okej, obrywamy za bardzo od swoich.
23883:  No horror!
23889:  Dobra, wyeliminować miażdżyciela dusz.
23895:  Magia Boga Podstępu jest silna.
23897:  Znaczy ja nie wiedziałem, czy to była magia.
23906:  Cień fantastyki przypomniałem sobie w Częstochowie, moi drodzy.
23910:  A Krzysztof tam nieformalnie się pojawia.
23912:  Po prostu się Krzysztof tam pojawia.
23914:  Nie na zaproszenie żadne.
23915:  Jako widz i słuchacz.
23917:  Czasem tak trzeba.
23923:  Dobra.
23923:  Na szczęście miażdżyciele dusz są podatni na nasz ostrzał.
23930:  Myślę, że to jest ten moment, kiedy trzeba zacząć wykorzystywać artylerię wyłącznie do walenia w oddalone cele, ale wiecie, za tą niebiańska smocza straż sobie radzi i to pięknie.
23940:  Czy może być coś bardziej lore'owego niż Kitajczycy walczący z wojskami Cincha?
23947:  Nie sądzę.
23949:  Lore'owo adekwatne.
23958:  Czy ktoś jeszcze?
23959:  A to Pan Przemian w nas pieprznął.
23962:  To były zaklęcie Pana Przemian.
23965:  Już wszystko rozumiem.
23967:  Albo Miażdżyciel Dusz, dwie opcje.
23973:  Dobra, dobra, dobra.
23976:  Stop!
23977:  Zakończyć bitwę.
23978:  Za duże straty od naszej artylerii.
23987:  Pan przemiał.
23988:  Pan wal i pan ładuj, moi drodzy.
23996:  Co to niby za ser?
23997:  Korzystać z przewagi ogniowej, którą twoja armia ma nad przeciwnikiem.
24000:  Dziękuję, towarzyszu Tatarze.
24001:  Dziękuję, że ktoś to powiedział.
24004:  Mówiłem, że 1 marca coś jest.
24006:  Dobra, teraz musimy wymienić sobie bohatera, ewidentnie.
24009:  To się będzie na samym początku tury kolejnej.
24012:  Szeregowy Bars musiał ci zjeść wiadomość.
24022:  Przypomnę wielkiego, nieustraszonego Iwan Bospred paru godzin, to inna rzecz.
24030:  Ponownie pan rabuś sprawca cierpień sprawił ci cierpienie.
24032:  A to był ponownie ten sam?
24034:  Żartujcie sobie.
24035:  Jak się nazywa pustynna lokacja z błędami?
24037:  Pustynia Błędowska.
24047:  Czy to oznacza, że każdy event fantastyczny odbywający się na terenie Polski ma losową szansę na twój spawn?
24052:  Tak.
24053:  Właśnie tak.
24055:  Totalnie losowa i czysto chaotyczna.
24059:  Czy znam RTSa Paraworld?
24061:  Nie, Szeregowy Bart, nie kojarzę.
24069:  Żwawy.
24070:  Nibiański generał jest żywawy.
24080:  Czemu nie ma dobrych?
24085:  Dobra, będzie to żarliwy inwigilator i wdupimy tutaj więcej punktów we wszystko.
24089:  Mhm.
24094:  Tak, tak.
24096:  Teraz ona potrzebuje dla niebiańskiej smoczej straży.
24100:  Potrzebuje ognie wschodu dla artylerii.
24104:  Najbardziej.
24105:  Ostrza bastionu, tak.
24107:  I szybkie ręce, tak.
24110:  Pewne celowanie, tak.
24111:  Dobra.
24115:  No, dramat!
24117:  Tak stracić bohatera.
24119:  Horror.
24121:  Orgazm i chłosta.
24123:  Przepraszam.
24126:  Dlaczego krater bez jamników jest atakowany?
24129:  Musimy tutaj mieć, moi drodzy, kogokolwiek.
24136:  Weźmy tego, weźmy tego żwawego generała.
24139:  Ciekawi.
24141:  Co on ma?
24143:  Wow!
24145:  Czy wy to widzicie?
24146:  On ma małta niebiańskiego lwa.
24152:  Okej.
24155:  Siła broni plus 10, armia lorda.
24157:  Nie.
24159:  Premia do szarży plus 25 będzie dla nich wtedy.
24163:  Tytaniczny skutek.
24166:  Wiru, wiru.
24170:  Okej, okej.
24170:  Podniebny ogień.
24173:  Czyli w lwy idziemy.
24181:  To jest opcja.
24183:  I rekrutujemy lwy.
24189:  To się nazywa piękno.
24191:  I jeszcze jakiś... harmonium, boże, jaka tragedia.
24196:  Strateg, biurokrata, wyszkolony.
24199:  O!
24200:  Jezus Maria, jaki idealny!
24202:  Dyscyplina plus dwa i... Atak w zarciu plus dwa dla armii.
24205:  Idealnie.
24205:  W ogóle zapiszmy sobie go, bo jak jest dyscyplina, to trzeba zapisać.
24210:  Jak zapiszecie postać, to możecie ją zloadować w następnej kampanii.
24213:  To jest cudowne.
24215:  Bardzo lubię tę opcję, która została tutaj wprowadzona.
24217:  I teraz tak.
24218:  Wyszukiwanie.
24219:  Dobrze.
24219:  Piorun Uranona i, co ważne, Wielki Księżycowy Ptaszor.
24224:  Doskonale.
24225:  Ojejejej.
24226:  To będzie dobra armia.
24227:  Nie musimy się dzięki temu wracać tą armią.
24231:  God!
24232:  Dobrze, teraz tylko Miao Ying przemieszcza się tam, gdzie powinna.
24237:  Ten kretyn będzie usiłował tego zabić i mu się nie uda, bo on będzie nieustannie uciekał.
24241:  Tak właśnie i jest tyle.
24244:  Idealnie AI ma to wyliczone.
24247:  Trzy tury, moi drodzy.
24249:  I kończymy naszą kampanię.
24253:  Nie wierzę.
24255:  Może być sobie żwawe, byleby nie ględził SWIFTLY, QUICKLY NABUCHODONOZOR WZDŁUŻONY, moi drodzy, dołączę do grana wspierającego, co jest okazją do wysłania jamników, czego dawno nie było.
24265:  Nabuchodonozor wzdłużony jest wzdłużony.
24268:  Masz jamniki ponownie, ale wiesz przecież o tym, bo to dopiero odnowione wsparcie.
24272:  Nie dołączam do żadnej wojny.
24275:  Krzysztof, jak będziesz w szafie, to polecam pić coraz dobre piwo przy okazji Dnia Fantastyki.
24278:  Mowa o Częstochowie.
24281:  Tak.
24284:  Krzysztof nie zna szafy w Częstochowie.
24293:  Strasznie się czuję, bo mieszkam obok Częstochowy od 21 lat i teraz się dopiero od Dnia Fantastyki dowiaduję, pisze Pożelona.
24300:  Najgorzej.
24303:  W ogóle z Częstochowy, moi drodzy, co często z dumą podkreśla, jest Dominika Jamnik o twórczyni Klimczak.
24307:  Ja nie wierzę, myśmy ich wyeliminowali.
24310:  Kafe Belk, Kafe Belk kojarzy.
24314:  Nie wierzę, nie wierzę, nie wierzę, nie wierzę, nie wierzę, nie wierzę, nie wierzę w zwierzę.
24320:  Tak.
24322:  Jezus Maria, ja nie mam pieniędzy!
24325:  Musimy natychmiast coś podbić.
24329:  The dragon blooded.
24337:  A już wiem dlaczego, bo zrobiłem kolejny Doomstack.
24343:  który jest Doomstackiem, widzę, że nawet rozstrzygnięcie automatyczne działa.
24348:  Tak, to przestało w Doomstackach.
24351:  Doskonale, doskonale.
24355:  Wybitnie i świetnie, wiecie co?
24358:  Nie potrzebujemy w sumie tej armii.
24364:  No, tyle wystarczy.
24367:  Tam jest już taka potęga zgromadzona, że nikt nie będzie w stanie nam zagrozić.
24373:  Kolek Pożeracz Słońc?
24374:  Gdzie był Kolek Pożeracz Słońc?
24378:  O rany boskie Wiecie co?
24400:  Bo ja bardzo nie chcę tej armii stracić.
24403:  On nas w ten sposób nie dosięgnie.
24405:  My musimy się udać tutaj wylizać troszeczkę rany.
24408:  Bo monitor kaźni nam na razie nie jest potrzebny.
24410:  Monolit... Dlaczego powiem przy monitor kaźni?
24412:  Monolit kaźni nam na razie niepotrzebny aż tak.
24416:  Okej, tu się ładne rzeczy dzieją.
24420:  Dobra.
24423:  Ten pól jeszcze.
24425:  How about, żeby CA zrobiło Total War, ale w kosmozie?
24427:  Ale Andrzeju właśnie taki nadchodzi.
24429:  Rozmawialiśmy o tym, że będzie Warhammer 40 000.
24432:  Total War.
24433:  No dobrze.
24438:  No to teraz, moi drodzy, zaczyna się Legend of Auto-Resolve.
24447:  Znakomitości.
24449:  I piękności.
24453:  I możemy mieć kolejne levele dla naszego najlepszego bohatera.
24456:  Co on ma?
24457:  Harmonia wiatru, odporność na magię, blech.
24459:  Jastrzębia precyzja.
24460:  Wow!
24461:  Jastrzębia precyzja to jest coś?
24464:  Coś, co nam się bardzo przyda.
24466:  Mobilność.
24467:  Co on ma tutaj z kolei?
24468:  Biegłość w palcach, zmniejszenie czasu przeładowania, doskonale.
24471:  Zakręta amunicja plus 5% amunicji, armia bohatera.
24474:  Ja nie wierzę!
24477:  Ja nie wierzę.
24478:  Wiecie co?
24479:  On będzie OP przy Miao Ying jednak bardziej niż przy Yuan Bo.
24483:  Taka jest prawda.
24484:  Miao Ying go powinna mieć, bo on ma tak niesamowite boosty do amunicji i do ostrzału, a Miao Ying, jeżeli nie wiecie, ma cechę cudowną skądinąd.
24497:  Gdzie jest Miao Ying?
24498:  Tu jest Miao Ying.
24499:  Tu jest Miao Ying.
24504:  Imponujący zasięg i ogień ciągły.
24507:  Więc wspiera w istotny sposób, jeszcze utrzymanie minus 50% dla jednostek piechoty dystansowej, wspiera w istotny sposób tego rodzaju ostrzały.
24519:  Seromancja absolutnie rewelacja.
24523:  Same dobre rzeczy, moi drodzy, same dobre rzeczy.
24526:  Czy mamy tutaj jakąś wsepkę tajemniczą albo pieniądze gdzieś?
24531:  Nie?
24531:  Nie mamy?
24532:  Nie mamy.
24534:  Ale smutne.
24539:  Która magia jest moja ulubiona?
24540:  Oczywiście po ogniu.
24545:  Nekromancja.
24549:  Nekromancja, absolutnie.
24552:  Jak w Total Warze 40 nie będzie się dało grać tyranitami, to idę spalić z trzeźwi bez CA.
24556:  Jezu, musi się dać.
24558:  Jaka magia powietrza, Lucifer?
24559:  Jaka magia powietrza?
24561:  O, już prędzej lesbomancy, jak mówi Dilofozaura.
24563:  Absolutnie.
24565:  Czy my chcemy pakt od dnia agresji?
24569:  Nic nam się nie stanie, jak będziemy mieli.
24570:  Dostaniemy cztery tysiące.
24575:  Mam nadzieję, że w Total War 40 będzie się dało grać różowymi gwardzistami, na przykład Kriegiem.
24580:  Oj, oj, oj.
24581:  Różnymi, przepraszam, nie różowymi.
24584:  Wiecie dlaczego różowymi?
24585:  Ponieważ Michał Gołkowski ma różowy pancerz Space Marina.
24589:  I ja tak bardzo to zapamiętałem, że teraz jak słyszę o gwardzistach albo słyszę o Astartes, to myślę o różowych gwardzistach i różowych Astartes.
24599:  Michał Gołkowski mnie zniszczył.
24607:  Eee... okej.
24610:  Dobrze, musimy to mieć, niestety.
24616:  Strasznie są drogie natomiast te dumstaki z Lwów.
24619:  O, Krzysztof narzeka, że jednostka OP jest droga.
24623:  Tak.
24625:  Narzekam.
24627:  Naprawdę jeszcze dwie tury, naprawdę jeszcze dwie tury.
24630:  Ile ja muszę czekać na potęgę?
24634:  Zresztą to jest nieprawdopodobne.
24635:  Mamy już wszędzie przekaźniki.
24637:  Uuu, pospieszna budowa, pospieszna budowa.
24639:  Co możemy pospiesznie wybudować?
24640:  Gdzieś tutaj była pospieszna budowa, pamiętam, pamiętam, pamiętam, pamiętam, pamiętam, pamiętam, pamiętam.
24644:  Była gdzieś na północy.
24647:  O!
24647:  Tu zrobimy.
24650:  Doskonale.
24654:  Niezawodność dyplomatyczna twojej frakcji zostaje zresetowana do bardzo wysokiej, ale fajne.
24658:  Lord stojący na czele wybranej armii otrzymuje 5000 punktów doświadczenia.
24661:  Żenujące.
24661:  Pospieszna budowa.
24665:  Doskonale.
24667:  Uwielbiam pospieszną budowę, to jest najlepsza rzecz na świecie.
24671:  Zwłaszcza, jeżeli gdzieś jest dziesięć tur oczekiwania.
24675:  Ooo, jacy wrogowie śmieszni.
24684:  100% szans na zabójstwo, nieźle.
24688:  Good.
24690:  To w ogóle, moi drodzy, są złe ziemie.
24694:  Tereny Krasnoludów Chaosu.
24698:  Znaczy, ściśle mówiąc, to już jest Zorn Uzgul.
24707:  Nie mamy w ogóle pieniędzy.
24711:  W ogóle i absolutnie.
24714:  To jest straszne.
24715:  Chcę mieć więcej pieniędzy.
24721:  Tyle?
24722:  Chyba?
24723:  Nie, nie wiem.
24724:  Przy okazji.
24727:  28 do Konfederacji.
24729:  Oszalał kompletnie.
24732:  Co ja muszę zrobić jeszcze, żeby nas kochał?
24735:  Magia powietrza prawdziwego chińskiego smoka jest reklamowana przez Lucifera.
24739:  Dlaczego?
24744:  Trzeba posadzić wszędzie drzewa i będzie git.
24748:  To jest niewątpliwie coś, czego nie pomyślał Saruman.
24756:  Dobrze.
24758:  Będziesz się cieszyć wtedy?
24759:  Będziesz mnie bardziej kochać?
24760:  Tak.
24769:  Są mroczne ziemie, Poreatra, ale złe ziemie są na południe od Barag Var.
24772:  Tak, racja, tam są zielonoskórzy.
24775:  Posadzić drzewa to nie w Krakowie.
24776:  Mamy za dużo betonu, po prostu wszędzie został wylany beton, tak.
24780:  Nigdy nie zapomnę, jak został zrobiony jednocześnie raport o zielonym Krakowie i posadzone zostało takie jedno drzewo na Odwalsie, na Ryneczku, który jest obok Teatru Słowackiego.
24795:  Drobne zwycięstwo.
24801:  Dobrze.
24802:  Gotowość do działania, świetnie.
24805:  Miauing.
24805:  Jeszcze jedna tura.
24807:  O!
24807:  Tak.
24810:  Co tu się dzieje?
24812:  Tu jest wciąż ta rebelia, tak?
24820:  Czy to, że Zier robi Total War R40, to są wiadomości z kuluarów?
24824:  Plus jeszcze Legend of Total War to potwierdzał.
24828:  Na streamie.
24830:  Może jeszcze jedna tura, znaczy nie jedna tura, jeszcze dwie tury, bo przecież będzie trzeba tam ogarnąć rzeczy.
24836:  Dobra.
24838:  Pędzimy tutaj.
24839:  Fortyfikujemy górę Atul.
24846:  Niech i tak będzie, niech i tak będzie.
24850:  Dobrze, pójdźmy tutaj w... Pieniądze.
24854:  Pójdźmy w pieniądze.
24856:  I w replenishment.
24864:  Dobrze.
24865:  To jest opcja.
24866:  Czy widziałem trailer do czterdziestki Power Wars?
24869:  Sztos, pisze Vat Jäger.
24871:  Jeszcze nie widziałem?
24871:  O, obejrzę, już druga osami o tym mówi.
24873:  Dzięki Ci, Vat Jäger, za wsparcie od pięciu miesięcy.
24878:  Okej.
24882:  O, wiecie, co zrobimy?
24885:  Weźmiemy sobie tę osadę, następnie ją przekażemy Miao-Ingowi, bo teraz trzeba znowu... Xiao-Mingowi, przepraszam.
24890:  Teraz Xiao-Minga trzeba obłaskawiać, ale nie ma czym.
24897:  Czy on może...?
24897:  Nie, nie może.
24902:  Okej.
24902:  Szkoda, że nie można za pomocą tych edyktów państwowych poprawić lojalności jakiegoś wasala albo innej frakcji.
24910:  To byłoby cudowne.
24912:  Cieszyłbym się.
24913:  Ale oczywiście nigdy nie ma tak, żebym ja się mógł cieszyć w stu procentach czymś.
24918:  Smutne.
24920:  To jest dodatek do symulatora myjki ciśnieniowej.
24922:  Nie napalaj się.
24923:  Aha.
24926:  Naprawdę?
24927:  Powerwall rzeczywiście tak brzmi.
24933:  To żyje jeszcze to drzewo z rynku, czy uschło na tej patelni?
24935:  Oczywiście, że uschło.
24937:  Ale jak było zgłoszenie do zielonej stolicy, to proszę bardzo, to drzewo jeszcze nie uschło.
24947:  Jak masz punkty sojuszu, to pożycz od niego najmocniejszą armię i zrób ją gdzieś kamikadze.
24951:  On się kitra ze swoimi wszystkimi armiami w środku.
24955:  Pan Jacek już nie będzie prezydentem Grakoła, czy będzie... czy będzie wtedy już więcej zieleni, czy to złudne marzenia?
24961:  No, trzeba byłoby wpierw skruszyć beton.
24965:  A jak wiemy po systemie edukacji już, to nie jest prosta rzecz.
24973:  Tak?
24973:  Tak.
24977:  W ogóle nie mamy pieniędzy!
24978:  Moi drodzy, czy to jest ten moment, kiedy Miao Ying wreszcie... To jest ten moment.
24984:  ale on będzie mieć teraz przerąbane.
24988:  I wiecie, po co było nam to wszystko, co robiliśmy?
24991:  Co?
24991:  Co to jest za szaleństwo?
25011:  Czemu ja nie mogę przyłączyć się do wojny?
25014:  He?
25017:  O co w tym chodzi?
25018:  Przecież to nie ma żadnego sensu.
25031:  No przecież ja oszaleję.
25044:  Oni nie mają sojuszu wojskowego wszelako.
25050:  A jakie są inaczej?
25052:  Czekajcie, czekajcie, czekajcie, czekajcie, czekajcie.
25054:  Jest jeszcze jeden sposób.
25056:  Czyli tak.
25057:  Jeśli chodzi o Tor Elysor, to możemy znowu paktować w takim razie z zachodnimi prowincjami.
25078:  Okej.
25080:  Dobra.
25081:  Kocha nas bardziej.
25083:  Więc przynajmniej tyle!
25085:  Ale teraz tak.
25087:  Jesteśmy od dawna na terenie ich nim.
25097:  I teraz, jeżeli ja anuluję pakt o nieagresji, to oni powinni być bardzo źli.
25109:  O!
25111:  I teraz on może zerwać sojusz obronny Zitane.
25115:  Eee, prawie.
25121:  Dobrze, to się uda.
25123:  To się uda.
25123:  Kiedy jest team z Hollow Nida?
