🔴 Raj dla maga, gdy gra domaga | BALDUR'S GATE 3 Livestream #2
🔗 https://www.youtube.com/watch?v=H6W_Fsw0jpE

28:  Cześć.
18285:  To znaczy, przez to, że zginął mag, no to... Nie, w tym momencie trzy postaci zginęły.
18290:  Nie ma szans.
18292:  Nie mogę pofarmić na słabszych przeciwnika, bo my mamy gdzie dosłownie pójść, moi drodzy.
18297:  To nie jest Diablo.
18302:  Nie naciśniesz Shift, widzisz zasięg wzroku.
18304:  Nie mam zielonego pojęcia, dlaczego ja włączyłem w ogóle na początku w ustawieniu interfejsu samouczek, wiecie?
18309:  Nie mam pojęcia, po co to zrobiłem.
18311:  Ale wiem, co teraz muszę zrobić.
18314:  Muszę w obozie odpocząć.
18316:  Nie da rady inaczej.
18323:  No, tu się dzieje.
18324:  Ponieważ nie mamy zaklęć leczących.
18326:  Musimy mieć zaklęcie leczące teraz.
18334:  Whatever.
18335:  Dobra, czekajcie, bo te rozmowy są ważne.
18340:  Przez to cały czas zapominam, co my mamy robić, bo mnie dekoncentrują w obozie.
18351:  No dokładnie, w Divinity Originals 2 też się nie dało farmić słabszych przeciwników.
18354:  W tych grach nie ma słabych przeciwników.
18360:  Co to za mystrę widzę na twojej dłoni?
18362:  Nie wiem, czym jest mystra.
18363:  My.
18364:  Zaskoczyłeś mnie.
18365:  Ja... Jestem milonami daleko.
18371:  Zechcesz mi wyjaśnić, po co przywoływałeś obraz bogini?
18373:  Otóż jest to bogini.
18374:  Nie ma żadnych specjalnych powodów, naprawdę.
18376:  Byłem tylko... Praktykowując inkantację.
18382:  Mmm, myślę, że to coś więcej, patrzyłeś na nią tak... Mnie nawet nie przyszłoby do głowy.
18388:  Wiesz co, to bogini magii, dzięki.
18391:  Wciąż mam, niestety, zaległości.
18394:  Samouczyk tutaj to żart, zgadzam się.
18396:  Dosłownie każda mechanika, każda, której używamy, każda, to są wasze podpowiedzi po tym, jak albo przegraliście alfę, albo już graliście we własne gry.
18407:  Uważam i niezmiennie będę tego dowodził.
18410:  To jest nie w porządku.
18412:  Gra musi informować o tym, jak pierwszy raz czegoś używamy.
18415:  Ja dosłownie nie znałem 90% funkcji w interfejsie.
18419:  Podejrzewam, że do teraz nie wykonuję.
18421:  Co mogę powiedzieć?
18423:  Ona jest... Ona jest Mistrzą.
18423:  Nie mogę tego doskonale wyjaśnić.
18427:  Potrzeba, którą czasami czuję, żeby ją zobaczyć.
18433:  Żeby wyciągnąć filmiki fantazji do istnienia.
18438:  Żadne malowanie skulpturalne nigdy nie mogłoby jej pomóc.
18441:  Tylko ta fabryka, którą ona sama jest, i jej ciało.
18447:  Cień.
18448:  Mistra to wszystko magia.
18451:  Z tego co mnie zajmuje, ona jest całą kreacją.
18453:  Widzę, że rozumiesz.
18457:  Magia jest... moją życiem.
18459:  Byłem w kontakcie z The Weave'em przez tyle jak pamiętam.
18468:  Nie ma nic takiego.
18469:  To jest jak muzyka, poety, fizyczna piękność, wszystkie włączone w jedną i poddane ekspresji przez sensy.
18479:  Czy to samo dla Ciebie?
18483:  Nie ma porządnego tutoriala, tutaj pisze Red Pansy, wszystkiego czego się dowiadywać do źródeł trzecich.
18487:  I dare you.
18488:  Jedna gra, w której jest dobry tutorial.
18489:  Im wyjaśnia wszystko.
18490:  I jest ciekawy i imersyjny, a nie robi z nas idiotów, którzy mają się rozejrzeć w prawo i w lewo za pośrednictwem myszy i pojść w przód za pośrednictwem klawisza W. To jest debilizm, a nie tutorial.
18506:  Interesuje mnie magia, a nie melodramaty.
18508:  Tak.
18509:  You wouldn't say that if you felt what I feel.
18518:  Proszę bardzo.
18522:  Coś ciekawe rzeczy się dzieją.
18524:  O, jaki bromans ładny.
18527:  Oj, oj, oj.
18531:  Ale ma piżamkę ładną, Gale, nie to co my.
18537:  Jaki zadowolony niedomagiamnik z niedowiary.
18543:  Z łatwością naśladujesz gest, wiedza tajemna, naśladujesz gest powoli i dokładnie tak, jak potrafisz.
18551:  Tak jest.
18557:  Nie no, Wiedźminowy Samouczek bardzo dobry, jasne, chociaż też miał pewne mankamenty, jeżeli chodzi o mechaniki.
18575:  Arfan, mystra, ryl kantrachał!
18577:  Kantrach, nie kantrak.
18596:  Gęśnia dobrego tutoriala?
18597:  Tak, gęśń, w którym 90% wiedzy na temat tego, w jaki sposób komponować ze sobą drużyny i reakcje, pochodzi z YouTube'a.
18607:  Wyczuwasz w tych słowach moc, powtarzasz je dobitnym głosem.
18616:  Proszę bardzo.
18620:  Proszę bardzo.
18620:  Bardzo bardzo.
18622:  Nie domagam się, nikt jest w takim szoku, aby pierwszy raz to robił.
18638:  Tak.
18643:  Wycofaj się spokojnie do centrum swojego umysłu, jak uczono cię w Akademii.
18646:  Ojej, jakie wspaniałe!
18647:  Wreszcie quest dla magów!
18655:  Widzisz?
18655:  To jest efekt nieodziennej obecności Mystra, kobiety misterii.
18673:  Jest coś takiego jak oczekiwanie na księgę, a potem przyjemność odzyskania się w spokoju.
18687:  Jesteś bezpieczny.
18688:  Jesteś wstąpionym w kawałek mistrzowskiej ręki.
18690:  Spójrz na to.
18690:  Zmęczony w kawałku.
18692:  Jak się czujesz?
18695:  Trudno cię zaskoczyć, prawda?
18708:  Chcesz zatrzymać tę chwilę?
18710:  To dobranocna bli... Moi drodzy!
18713:  That ejakulated quickly, znaczy that escalated quickly, przepraszam.
18725:  Ja jeszcze nie poznałem tak dobrze Gale'a.
18728:  Spokojnie!
18733:  Spokojnie!
18736:  Nie domagam, niech zrobił się bardzo smutny.
18744:  A ja myślałem, że to River nam szybko wskakuje do łóżka w cyberpunku.
18754:  A moment of magic!
18758:  A moment of magic!
18761:  Żeby Scarlet... Nie, ale generalnie to jest dziwne, bo przecież trzeba było się nabiedzić strasznie, żeby rozwijać te relacje, a nie tak, że rachu ciachu i po strachu dwa ruchy i suchy.
18778:  Spokojnie.
18779:  Ale dobrze wiedzieć, że Gale nas kocha, moi drodzy.
18782:  Dobrze wiedzieć.
18785:  Widzicie?
18786:  Zbieraliśmy te marchewki nie na darmo.
18790:  Bagietuszka.
18791:  Widzicie?
18792:  Jednak bagietka.
18794:  Pełny odpoczynek.
18797:  W relacjach z Netflixa, tak.
18798:  No tak, absolutnie.
18804:  Jeszcze nie poznałem tak dobrze Gale'a.
18805:  Przy Astarionie nie byłoby żadnego zawahania.
18807:  Nie byłoby, to prawda.
18809:  A swoją drogą, jak już przy tym jesteśmy...
18813:  to ogarnijmy jedną rzecz.
18815:  To znaczy, nasza kleryczka, ona, ona ma problemy, dobra?
18820:  Używa rzeczy, które są w ogóle bezużyteczne i chujowe.
18823:  Zadawanie ran, wolni z tym.
18824:  Tarcza wiary jest okej, sanktem jest okej, uzdrowiający modlitwa jest okej, święty płomień spoko, odporność, wskazówki, to są testy, cechy, to ważne, odporność,
18836:  Aha, to sztuczka.
18838:  Przejście bez śladu?
18839:  Co?
18841:  W ogóle beznadziejne.
18843:  Pierwszy poziom.
18845:  Zguba.
18847:  Pobłogosław do trzech istot.
18850:  No to to jest dobre.
18852:  Znacznie lepsze niż ta tarcza wiary, moim zdaniem, ale co tam.
18855:  Sanktuarium.
18856:  Duchowa broń, to jest to, co mówiliście, że jest dobre.
18859:  Weźmy duchową broń za to.
18862:  Pomoc, pięć uzdrowienia, nie.
18864:  Wyciszenie emocji, wyciszenie cechy dobra.
18866:  Jest okej.
18868:  I Astariona jeszcze zobaczymy.
18870:  Czy Astarion nie ma czegoś ciekawego?
18873:  Ciekawszego!
18874:  Piórko spadanie, o święta Jezus Maria, tragedia absolutna.
18877:  Reakcje.
18878:  Ukradkowy atak.
18880:  Zapytaj?
18883:  Atak okazyjny.
18887:  Okej, ciekawe.
18889:  Ukradkowy atak, trafienie krytyczne.
18892:  Dziwne.
18894:  Nie mam zielonego pojęcia, co się dzieje, moi drodzy.
18898:  Używasz Zakręcia Krok Przez Mgłę, Game Changer dla MAGA?
18900:  Nie używałem jeszcze.
18903:  Nie używałem, ale czy jest jakaś rzecz, która mnie drażni bardzo i której używamy rzadko?
18909:  Nie.
18911:  Porażający Uścisk w sumie był rzadko używany.
18918:  I nawet nie mam jeszcze Kroku Przez Mgłę.
18922:  W ogóle tragiczne mamy te czary.
18924:  A wszystkie inne kosztują strasznie dużo.
18929:  Dobrze.
18930:  F5.
18931:  Wychodzimy z obozu.
18934:  Błogosławieństwo zamiast tarczy, mówicie?
18938:  Dla postępnego serca, tak?
18943:  Zamiast tarczy wiary.
18945:  To macie rację, bo działa na więcej postaci, mądre.
18949:  Krok przez mgłę to teleport, okej, to nie miałem tego.
18951:  Dobrze, teraz dajemy wszystkim.
18957:  Teraz zrobimy tak, żeby mieć atak okazyjny.
18964:  Ukradkowy atak z dystansu.
18973:  Teraz ukradkowy atak z dystansu.
18974:  Bardzo myśliwy jeszcze, nie?
18980:  F5.
18985:  Martwy gnoll.
18988:  Tu jest ciekawe miejsce teoretycznie.
18990:  Moglibyśmy w ogóle z tej strony... Wiecie jaki mam pomysł?
18996:  Tylko obawiam się, że coś zostanie aktywowane nagle.
19000:  Jeżeli tutaj przejdziemy, ale zobaczymy.
19004:  Może a nóż, a widelec uda nam się zająć dobrą pozycję.
19015:  Tak, żeby się rozmowa nie odpaliła.
19016:  Dokładnie to.
19018:  Dokładnie to.
19022:  Baldur's Gate 3 czy Diablo 4?
19023:  Baldur's Gate 3 bez chwili wahania, moi drodzy.
19031:  Bez chwili wahania.
19036:  Dobrze, robimy sobie zapis taktyczny.
19039:  Nowy zapis.
19042:  Głupie gnolle.
19044:  Dobrze.
19049:  Ok, ok.
19053:  Kratkowy atak z dystansu.
19059:  Nie, nie będzie w ten sposób.
19061:  Nie będzie w ten sposób.
19063:  Z reakcjami chodzi o to, że postać raz w turze może wyglądać, że akcja automatycznie nie jest w swojej turze.
19067:  Właśnie atak okazyjny.
19068:  Możesz wybrać, czy gra ma używać tego.
19070:  Okej.
19071:  Jakupie, dziękuję za wsparcie od 19 miesięcy.
19073:  Shift plus spacer to tryb turowy po zawalku, jak coś.
19075:  O!
19076:  Dziękuję.
19076:  Kolejna rzecz tutaj gra nie powiedziała.
19077:  Mhm.
19086:  Ścieżka zablokowana.
19088:  Spokojnie.
19091:  To zaraz umrze.
19092:  O już, to prawie umiera.
19095:  Mam wrażenie, że te gnolle będą się tutaj pojawiały automatycznie.
19103:  Tutaj można dawać nazwę zapisowi jak najbardziej.
19108:  Dobrze, dobrze, dobrze.
19113:  Okej, gnoll myśliwy.
19120:  O to chodziło.
19124:  Dobrze, to widzieliśmy.
19131:  Chcecie mi powiedzieć, że... Oni się przyłączyli do nich.
19144:  Towarzysze są mniej sympatyczni niż ci w Divinity?
19146:  Trudno powiedzieć na tym etapie WNT, trudno powiedzieć.
19162:  Co jest?!
19163:  Szlag trafi.
19171:  Ogólnie dawno nie widziałem gry, w której mogę nazwać zapis przy MegaFuka.
19175:  To jest zaleta staroszkolnego RPGa, moi drodzy.
19180:  You can't make a tomlet without breaking some gregs.
19184:  Tak.
19185:  Tak, moi drodzy.
19187:  Po raz 742.
19188:  Aha, co się dzieje?
19191:  Czemu teraz go nie mogę trafić?
19193:  Dobrze, teraz mogę go trafić.
19197:  Widzicie, jakie są różnice niesamowite?
19202:  To jest szok psychicznego.
19203:  Myśl lidera zespołu jest w twojej głowie.
19206:  Widzisz się przez jej oczy.
19208:  Pulsujący, czerwony kluster organów.
19212:  Żałuj!
19229:  Głupi ma zawsze szczęście.
19236:  Ili fit mądrość, użyj posiadanej mocy, żeby zmusić ją do posłuszeństwa głosowi, niech czawi czoło płomieniowi i pożywi się mięsem w jaskini.
19245:  Tak!
19249:  Stabilność 2.
19249:  Dodaj premię.
19253:  Nie mam pojęcia, co tu się podziało, Emilio.
19255:  Kompletnie.
19261:  Co jest wadło staroszkolnego RPG?
19263:  Oj Gawro, nieprosta sprawa, to znaczy bardzo duży próg wejścia.
19271:  i moim zdaniem świadome, a niepotrzebne, rezygnowanie z innowacji, które w obrębie gatunku CRPG zostało zrealizowane.
19283:  Na przykład całkowitego pominięcia tych cholernych rzutów losowych.
19291:  Jeszcze pierwszy Wiedźmin to miał, a kolejne już to ukryły.
19300:  No i pięknie.
19301:  No i pięknie.
19302:  Ja nie przeklikałem dialogów w jaskini.
19303:  To jest najzabawniejsze.
19306:  One zostały za mnie przeklikane przez grę.
19308:  Jest jakiś dziwny błąd.
19309:  Mam wrażenie, że się nałożyły dwie sytuacje.
19313:  To znaczy ta dialogowa sytuacja z zewnątrz jaskini i ta, która jest tu.
19322:  W jaki sposób wydarzenia byłyby w grze kontrolowane?
19324:  Nie musisz widzieć tych rzutów losowych.
19325:  O to mi chodzi.
19326:  Mogą być ukryte przed graczem.
19332:  Teraz on będzie potężny, ponieważ walczy przeciwko nam.
19335:  Zobaczycie.
19339:  Mówiłem?
19341:  Mówiłem?
19342:  Przepiękne to jest, absolutnie.
19344:  Absolutnie to jest przepiękne.
19345:  Nagle jest potężny.
19352:  Teraz magię możesz uczyć zakleń ze zwojów.
19354:  Szkoda tylko, że za pieniądze, których nie mam.
19366:  Nagle, nagle stał się przepotężny.
19369:  Bo walczy przeciwko nam.
19370:  Cudowne.
19372:  Odepchnięcie.
19376:  Ale zadziałało.
19379:  Włącz furię?
19380:  Nie mogłem.
19387:  Też może tak rzucać mołotowami?
19389:  Ciekawe jak.
19389:  Nikt mi tego nie powiedział w grze.
19392:  Tradycyjnie.
19394:  Moja zasada życiowa jest niezmienna.
19398:  Jeżeli mi w grze czegoś ktoś nie powiedział, to to nie istnieje.
19402:  Mam dość gier, które nie informują precyzyjnie o tym, co można zrobić.
19414:  Mam wrażenie, że ta sytuacja nic nie zmieniła.
19441:  Mhm.
19441:  Jezus ma... Masz przywoływanie broni jako dodatkowa akcja u kapłanki?
19446:  Ja nawet kapłanką się nie mogłem ruszyć.
19448:  Nie, to jest katastrofa absolutna.
19454:  Boss, który dołącza do ciebie kontra boss, kiedy z tobą walczy.
19456:  Nie mam zielonego pojęcia.
19460:  Hmm.
19461:  Nie, nie było w tutorialu, który Krzysztof przeklikał 15 godzin temu.
19468:  Jest to nieuprawniona złośliwość Taraelu, z tego względu, że tutorialu nim nie ma po prostu w tej grze.
19473:  Nie istnieje.
19479:  Musimy zrobić co innego.
19481:  To znaczy musimy odłączyć go od drużyny, bo inaczej mamy niedobrą sytuację tutaj, bardzo.
19489:  Co więcej, mam pewien plan.
19500:  Otóż czy ja mógłbym zniszczyć tę drabinę?
19503:  Mógłbym.
19507:  Naprawdę lubisz tutoriale?
19508:  Tak, bo wiem dzięki nim co robić w grze.
19514:  A jak nie wiem o istnieniu pewnych mechanik, to szlak mnie trafia.
19519:  I to była lepsza sytuacja, bo oni się tutaj nie mogą wdrapać prawdopodobnie.
19534:  Tak, to jest lepsza sytuacja, bo...
19539:  Chybienie kryty... Świetnie.
19540:  Tak.
19541:  To jest lepsza sytuacja i jedyna w tym przypadku.
19544:  Nie mamy wyjścia.
19549:  Świetnie.
19550:  Chybienie.
19550:  Doskonale.
19551:  Duchowa broń.
19552:  Aha, za mało punktów ruchu.
19553:  Duchowa broń to jest, jak się okazuje, moi drodzy... Okej.
19561:  Do walki w zwarciu.
19566:  Dobra.
19575:  Dobrze.
19576:  Nie lubię highlevelowych miejsc, Piotrze.
19577:  To nie ma takiego podziału, wiesz?
19581:  My idziemy za fabułą.
19584:  Duchowa broń jest jako jednostka?
19586:  No widzicie, to są właśnie takie rzeczy, nie?
19588:  Nie ma kiedy przyćwiczyć niektórych rzeczy.
19590:  I zakręć.
19593:  Wydaje mi się, że Lariani trochę okroili etat wprowadzający do gry, na czym ciepły właśnie samouczek, pisze UNTF.
19597:  W Divinity w ładowni pod statkiem można było przynajmniej poznać podstawę gry.
19600:  Tak, no tam był tutorial, dosłownie.
19610:  Tak, to jest korzystniejsza sytuacja w tej chwili.
19613:  Ale numer.
19616:  Bo i tak będziemy z nimi walczyć wszystkimi.
19619:  Na tym etapie.
19620:  Taumaturgia.
19621:  Cóż to jest?
19621:  Ułatwienie w zastraszaniu.
19623:  Furia.
19625:  Dobra, furię możemy mieć tak czy siak.
19629:  Okej.
19631:  Dobrze.
19634:  Za mało punktów ruchu.
19637:  Nie mogę teraz skoku.
19638:  Nie mogę teraz skoku.
19639:  Okej.
19641:  Dobrze.
19644:  Kiena.
19647:  Świetne obrażenia.
19651:  Okej, wydaje mi się, że on... Okej, źle mi się wydawało.
19658:  Oli albo on.
19662:  Flint.
19664:  W niego walimy.
19667:  Good.
19669:  Koniec tury.
19673:  Nie, walczą między sobą, o to chodzi.
19676:  Bardzo dobrze, bardzo dobrze.
19679:  Niedobrze, że Karla oberwała.
19682:  Duchowa broń, mówicie, że jest... Gdzie?
19686:  Gdzie jest duchowa broń?
19687:  Tutaj, duchowa broń.
19691:  To może być tak, trójząb, topór, miecz dwuręczny, halabarda.
19695:  Czy to nie jest coś podobnego do...
19699:  Co to się nazywało?
19701:  Mmm... Była taka latająca zbroja w Neverwinterze.
19705:  Gdy podejdziesz od strony koboldu, masz możliwość kontroli przywódcy.
19708:  Właśnie to się odpaliło ostatnio i nie zadziałało.
19713:  To jest bez znaczenia, co damy w takim razie.
19716:  Spróbujemy trójzęb, bo najfajniej brzmi.
19717:  Okej... Czemu ona musi do tego zejść?
19725:  To mnie ciekawi tylko.
19733:  A przywołamy tutaj trójząb.
19739:  Jest i duchowa broń.
19740:  Nie mam pojęcia jak się tym steruje.
19749:  Zbafujmy kogoś.
19754:  Błogosławieństwo.
19757:  Hmm...
19760:  Dobrze.
19764:  Jest pięknie.
19765:  No, duchowa broń jest super.
19767:  Podoba mi się.
19773:  Okej.
19783:  Oberwał.
19784:  Znakomicie.
19785:  Wycofujemy się.
19787:  Jimmy, taktykę partyzancką tutaj.
19791:  Chyba broń ma swoją turę, tak, tak, tak, duchowa broń ma swoją turę, jak najbardziej.
19794:  Całkiem spora wytrzymałość, 20 punktów, dajcie spokój.
19799:  Myślę, że teraz strategicznie jesteśmy w lepszej... Tego się nie spodziewałem.
19804:  ... sytuacji.
19805:  Widzicie?
19805:  Oni wszyscy atakują niedomagają amniksa.
19808:  Wszyscy.
19817:  To teraz atakują Karla, Karla z jakiegoś powodu nie zareagowała w ogóle.
19825:  Okej.
19826:  Rozjuszony rzut.
19827:  Podnieś przedmiot lub istotę i rzuć ją w cel.
19829:  Rzuć nią w cel.
19832:  Okej.
19834:  Przedmiot.
19834:  Okej.
19835:  Pancerna skrzynia.
19845:  Dobre!
19847:  Czemu ona nie może użyć leczenia?
19852:  To jest ciekawe.
19859:  fajne okej ukradkowy atak jakie chybienie ty mi z tym chybieniem nie denerwuj autentycznie moi drodzy to to się nadaje na safe scamming ja myślałem że x-com przesadzał jeżeli chodzi o nieudane ataki snajperką na poziomie 90% ale nie
19890:  Jezus, on zwariował, on zwariował w tym momencie.
19896:  Sanktuarium, nie.
19901:  23, nie.
19901:  No nic, ona może w zasadzie... Aha, 10 na 20, świetnie.
19908:  Wskazówki, sanktuarium, czy ona ma... Dobra, wyzwanie płomienia.
19911:  Użyj tego, to wszystko, co ma znaczenie.
19926:  Trzeba było tak od razu przeskocz tu, żeby nie płonąć.
19938:  Jezus Marek, te ataki.
19940:  Dajcie spokój.
19947:  Dobrze, teraz może.
19950:  Szaleńczy atak.
19952:  Chyba ten Wataszka najbardziej.
19958:  Dobrze!
19959:  Jak raz, my!
19961:  Trafienie krytyczne, jest i dobra.
19963:  Teraz zobaczymy, jak działa ten miecz.
19967:  Za mało punktów ruchu, aha.
19969:  Fenomenalnie działa.
19973:  Fajne.
19976:  Fajne, podoba mi się.
19980:  Hmm, lotu nie możemy użyć.
19983:  Postacie w szale full nie mogą się leczyć.
19985:  Ok, ok, rozumiem.
19987:  Brzmi sensownie.
19992:  Czy on może strzelić w niego?
19997:  Dziękuję, dziękuję, czuję się zaszczycony.
20016:  Dobrze.
20021:  Myślę, że ona się musi sama uleczyć w tym momencie.
20025:  I to na poziomie drugim zrobimy leczenie.
20029:  Bo jest z nią bardzo źle.
20032:  Nawet nie wiem, czy by sanktuarium nie można było użyć na niej.
20036:  Ona prawdopodobnie cały czas się podpala jeszcze.
20039:  Więc musimy się też wycofać.
20044:  Okej.
20044:  Jest Yamnix.
20048:  Wyflynda cały czas walimy.
20050:  Chociaż może w tego myśliwego on jest groźny dość.
20056:  Świetnie.
20063:  Dobrze, dobrze.
20070:  Harla sobie jakoś ładnie radzi na razie, widzę.
20073:  Szaleńczy atak, bierzemy.
20077:  Good.
20078:  Roziszczony, wściekły cios.
20085:  Dobrze!
20088:  Przyznaj, że jakbym nie grała między innymi w papierowe DnD, to bym się strasznie gubiła w Baldur's Gate.
20096:  No proste, moi drodzy, proste.
20097:  Muszą być samouczki zawsze, żeby ludzie mogli grać na spokojnie.
20102:  Ci, którzy nie znają systemu.
20106:  Ci, którzy nie znają danego gatunku gier także, nie?
20113:  Przyszywający atak.
20114:  Czy ja mogę coś zrobić?
20115:  Nie mogę nic zrobić.
20116:  Dobrze.
20119:  Okej, myślę, że na tym etapie możemy już spróbować wyeliminować wreszcie tego gnolla.
20125:  Jest, jest, dobrze.
20131:  Czy ona może uleczyć zdalnie?
20133:  Nie.
20134:  Niech leczy zatem siebie.
20136:  Medice curate ipsum.
20140:  Carla jest świętym tankiem, świetnym tankiem, to jest prawda.
20147:  Nie do magii Amix, wykończę Flinda.
20151:  Jest next level!
20153:  Dziękuję!
20155:  Dzień dobry!
20156:  Ale Krzysztof, to się nie udało.
20157:  Udało się.
20161:  Wszyscy wyleczeni.
20163:  Nie do magii Amix, awansuję!
20166:  Może nareszcie będzie potężne... Znaczy nie.
20169:  Piąty poziom, tak po 12 godzinach gry, prawda?
20173:  To jest niesamowite.
20174:  Właściwości klasy, zyskano sztuczkę.
20177:  Przeszywające zimno, krwawy rozprysk, trujący rozprysk, osłona przez orężem, przyjaźń, o Jezusu, co to zańczące światełka, no może jeszcze będziemy mieli na przykład rozrost koniczyny, tak?
20190:  O, świetny, świetny ofensywny czar.
20201:  Mhm.
20201:  Ja już wolę ten trujący rozprysk, szczerze powiedziawszy.
20206:  Czary, chmura sztyletów, mech, magiczny zamek, zabezpiecz drzwi lub pojemnik magicznym zamkiem, aha, wolałbym otwieranie zamków, ale co tam, rozmycie, lol, korona obłędu, ciemność, aha.
20223:  Ja bym chciał.
20224:  Magia to nie sama ofensywa?
20225:  Świetnie.
20226:  Tylko dajcie mi możliwość używania więcej niż dwóch czarów na raz.
20229:  Powiększenie, pomniejszenie?
20230:  Nie.
20231:  Płomienna kula?
20232:  Nie.
20232:  W Neverwinterze podobał mi się system.
20233:  Mogliście sobie przygotować cały pasek zaklęć.
20236:  Pamiętam, jak się przygotowywałem do walki w Kamieniu Dusz z Moragą.
20240:  Miałem przygotowane...
20242:  40 albo 60 zakleń wcześniej jako mag, i jak wlazłem do Kamienia Dusz i wyplułem tym wszystkim w moragę, to się przekręciła.
20249:  A, i utrudnienie polegało na tym, że właśnie nie można było odpoczywać.
20252:  W Neverwinterze była prosta sprawa, odpoczynek po prostu regenerował wszystkie czary.
20256:  A, i nie kosztował jedzenia.
20258:  Głupie pytanie, Krzysztonow pyta, czy trzeci Baldur wiąże się z fabułą dwóch poprzednich?
20261:  Robię sobie re-game starych przed nabyciem nowego.
20263:  Nie wydaje mi się, ale poprawcie mnie, poprawcie mnie, jeśli się mylę, moi drodzy.
20269:  Wydaje mi się, że nie.
20272:  Wydaje mi się, że nie.
20275:  Eee... Dziękuję ci za trybut, Chrzysztof.
20278:  Fałszywe życie, tymczasowe punkty wytrzymałości... To nie byłoby głupie, swoją drogą, dla naszego maga, bo bez przerwy jest przez wszystkich targetowany.
20285:  Kolorowy rozpłysk, a... Zauroczenie osoby, czas widzenia niewidzialnego.
20292:  Eee... Krok przez mgłę, to jest to, co mówiliście, ten teleport.
20295:  Wierzmy sobie to na wszelki wypadek.
20298:  Lustrzane odbicia.
20299:  Magiczna broń.
20301:  Nie.
20301:  Koła... Otwórz przedmiot zabezpieczony zwykłym zamkiem.
20307:  Zawsze brałem kołatkę.
20308:  Przygotuj czary.
20311:  Lodowy nóż.
20312:  Aha.
20315:  Wykrycie myśli.
20318:  Nie, nie chcę.
20319:  Nie chcę wykrycia myśli.
20321:  Ochrona przed dobrym i złym.
20323:  Piórko spadanie.
20323:  Znalezienie chowańca.
20327:  Gorące dłonie.
20328:  Atut.
20329:  O!
20331:  Kula ognia, spoko.
20332:  Tak, wiem.
20332:  Od piątego poziomu.
20334:  Zwiększenie cechy.
20336:  Atleta.
20337:  Szarża.
20339:  To się cieszę, bo część jest tych, które już znam.
20342:  Adept żywiołów.
20343:  Twoje czary ignorują odporność na wybrany przeciwtyp obrażeń.
20346:  Rzucając czary, zadając obrażenia danego typu, nie możesz wyrzucić na kościach jeden.
20349:  To jest dobry pomysł.
20351:  Szczęściarz.
20351:  Trzy punkty szczęścia.
20354:  Szczęściarz.
20356:  Mag bitewny.
20357:  Ułatwienie dorzutów obronnych na koncentrację.
20359:  Jeszcze nie.
20360:  Mistrz tarczy jeszcze nie.
20362:  To później będzie.
20364:  Adapt sztuk walki.
20365:  Wtajemniczony mag.
20366:  Poznajesz dwie sztuczki i jeden wybrany czar poziomu pierwszego z listy maga, który odnawia się po długim odpoczynku.
20373:  Twoją cechą bazową do tych czarów jest inteligencja.
20378:  To są dwie kule ognia.
20379:  Wiem, mamy jedno takiego bardzo podstawowego poziomu.
20382:  I to jest nie kula ognia, tylko to jest sztuczka.
20385:  Wtajemniczony mak bierzemy, moi drodzy.
20388:  Zmień czar.
20394:  Aha.
20400:  To jest za mądre w tej chwili na mnie.
20402:  Muszę to przeczytać później.
20404:  Dajemy tego szczęściarza na początek.
20406:  Tak, myślę, że szczęściarz na razie.
20410:  Wtajemniczony, jak nie jesteś magiem.
20412:  Dobrze, że to zrobiłem.
20413:  Zatem szczęściarz, moi drodzy, na razie.
20420:  Dobrze.
20423:  Posępne serce.
20426:  Co robisz ty?
20427:  Awans.
20429:  Ale awanse w tej grze przynajmniej są niesamowite.
20433:  To znaczy, rzeczywiście się na to bardzo czeka.
20436:  Zyskano sztuczkę.
20438:  Jakaż to będzie?
20439:  Taumaturgia?
20440:  Nie.
20440:  Światło?
20441:  Nie.
20442:  Wywołanie płomienia.
20448:  I przygotuj czary, to jest wszystko w porządku.
20450:  Atut.
20452:  Tu by trzeba było coś do leczenia.
20456:  Bardzo bym chciał, żeby była jakaś rzecz do leczenia.
20458:  Mistrz tarczy uzdolniony.
20461:  Mistyczny strzelec twardziel.
20464:  Mistrz oręża.
20466:  Ciężka sprawa w moim imieniu.
20468:  Mistrz zasłony.
20470:  Chyba nie widzę nic, co byłoby do
20474:  Zwiększenie cechy ewentualnie możemy zrobić, adept żywiołów, wtajemniczony bard, nie, ruchliwy, twoja szybkość ruchu zwiększa się, mistrz, muzykant, wytrzymałość, znawca rytuałów, brutalny napastnik, wojownik, strzelec wyborowy, to będzie dobre dla naszego skradającego się.
20495:  Przy okazji skorzystam i zmienię bateryjkę w kamerze.
20501:  uzdolniony, zyskujesz biegłość, mistyczny strzelec, uczysz się sztuczki, zabijaka, twardziel.
20508:  Nie mam zielonego pojęcia, co będzie dla niej najlepsze, szczerze powiedziawszy.
20512:  Zwiększ mądrość, mówicie, dla kleryka?
20515:  Zwiększenie cechy.
20517:  Może to nie jest głupi pomysł.
20520:  Może właśnie tego potrzebujemy.
20523:  Dwa poziomy to daje nam.
20526:  Akceptuj.
20531:  Dobrze.
20533:  I teraz tu będzie prościej, zdecydowanie prościej nawet.
20539:  Łotrzyk poziom czwarty, doskonale.
20541:  Zyskano czar, zastąp czar rzeczy.
20544:  Czary nowy, świetnie przebrany siebie, ohydny śmiech, weźmy ohydny śmiech, zastąp czar.
