🔴 Dom beznadziei | BALDUR'S GATE 3 Livestream #21
🔗 https://www.youtube.com/watch?v=FAr8-LxW6bI

11:  Dziękuje za oglądanie.
16203:  Pyszna rzecz, naprawdę.
16210:  Boże, jak zawsze tutaj są wspaniałe rzeczy.
16212:  Jestem Verilius Receptor z Inkwizycji Zariel.
16220:  To jest doskonałe.
16222:  Czy spotkałeś kiedyś nadzieję?
16228:  Na Mazowszu je się kłótnie z makaronem?
16232:  Dajcie spokój.
16234:  Zuzue pyta o intermedia.
16240:  Chodzi o to, że chciałbym pójść w stronę grafiki 3D i projektowania postaci.
16243:  To na ASP na intermediach prędzej, myślę tak.
16248:  Tak, chociaż jeszcze raz powtórzę, pamiętaj, że to nie są najczęściej ludzie, którzy mają aktualną wiedzę, czasami natrafisz na praktykę, ale jeżeli jest po prostu tylko teoretykiem, to nigdy ci nie da wiedzy, która jest w tym momencie standardem na rynku.
16267:  Przepraszam, ale dobra, wpierw popytamy o bzdury, a potem robimy... żarty.
16273:  Mokowiec japoński.
16305:  Czy spotkałeś kiedyś nadzieję?
16306:  Tak, w Rivendell.
16308:  Piękny wisior.
16311:  Kłótnia i kluski z makiem, do co innego, pisze Helena.
16316:  Namazowsze się je oba.
16317:  Okej, to klusek z makiem nigdy nie jadłem.
16320:  Jakie szperanie w archiwach.
16321:  Panie, pana powaliło sygnaturę, pan daje albo płaci za kwerendę.
16326:  Kilka słów przepraszania, o błędny prezydent Infernalnego Księdza.
16341:  Twoje mordowe oczekiwania są tak niebezpieczne, że znaleźłem je idealnie przekonujące.
16354:  Proszę, archiwisto, nie całuj moich pęcherzy.
16357:  Bardzo cię o to proszę.
16359:  Zależy mi na tym.
16361:  Moje pęcherze i twoje usta zostają w dwóch różnych sferach tego uniwersum.
16372:  Ale rudy ryj ma ten... Ale wiesz, Dominiko, że jest jednak różnica między rudym kolorem a czerwonym.
16379:  To jest czerwień, piekielna, ognista, krwista.
16383:  Nie jesteś w stanie skolonizować swoją rudomancją także piekła.
16387:  Nie ma szans.
16389:  Chciałbym obejrzeć twój młot.
16391:  That's what she said.
16392:  Czy mogę rzucić okiem na koronę Karsusa?
16395:  Być może będę musiał skonfiskować część tych artefaktów.
16398:  Jakieś nowe atrakcje w zbiorach?
16401:  To było!
16403:  To było!
16404:  Jakie für Deutschland, edzi, edzi.
16410:  Für Dachshund!
16428:  Dachshund!
16430:  Dachshund!
16434:  Niemieckiego jamnika jeszcze nie było.
16438:  Być może będę musiał skonfiskować część tych artefaktów, zostawiamy to.
16441:  Muskatnus, Herr Müller!
16458:  Zuzue pisze, że ma problem z tymi wszystkimi stronami uczelni, ponieważ nigdy nie możesz się w nich odnaleźć, a w przypadku oficjalnej strony ASP hiperłącza nie działa jak powinny.
16466:  I to być może, Zuzue, będzie dla ciebie pewną podpowiedzią odnośnie do tego, czy faktycznie jest to miejsce, gdzie poszukuje się wiedzy na temat nowoczesnej grafiki.
16478:  Dobrze.
16481:  Nie mamy niestety poprawnie wypełnionego artykułu 152.
16485:  Ja myślę, że niemiecki jamnik niestety nie zostanie przepuszczony przez cenzurę YouTube'a, moi drodzy.
16511:  Jako częścią specjalnej kolekcji ten produkt jest opierany przez słowa mistrza, których nawet ja nie znam.
16518:  Sugeruję, że poczekacie, aż Rafał wróci i porozmawiacie o tym z nim.
16523:  Wszystko w porządku, aż wtedy zrelaksujcie się w boudoirze.
16528:  To tam, gdzie Rafał prowadzi najprawiejsze sprawy biznesu i przyjemności.
16532:  Potrzebujesz tego, by otrzymać dostęp.
16539:  The resident of the boudoir will wish to explore every inch of your new form.
16545:  And I'm sure you will be happy to share.
16551:  Lore od Joglola.
16553:  Sukubi i inkuby były istotami potrafiącymi zmieniać swój wygląd.
16556:  Co ciekawe, mogły mieć potomstwo.
16558:  O, nawet z ludźmi tworzyć...
16562:  Nie wiem, co to jest Alifrendy.
16566:  Taki kambion, ale ładny i nieczerwony.
16567:  Nie wyjaśniło mi to nic.
16568:  F5 i kradni?
16570:  Czyli mówisz, że tak należy to zrobić, Squall.
16572:  Dobrze.
16575:  Jest tylko jedna osoba, która jest nieprawdopodobnie... Masz coś do ukrycia?
16590:  Hmm.
16592:  To się da zrobić, to się da zrobić prościej.
16609:  Eee, eee, eee, beka z typów, dobrze.
16615:  Cały czas na nas patrzy archiwista.
16619:  W związku z powyższym będziemy sprytni, hehehehe.
16621:  Czuap, czuap, czuap, czuap, czuap, czuap, czuap, czuap, czuap, czuap, czuap, czuap, czuap, czuap, czuap, czuap, czuap, czuap, czuap, czuap, czuap, czuap, czuap, czuap, czuap, czuap, czuap, czuap, czuap, czuap, czuap, czuap, czuap, czuap, czuap, czuap, czuap, czuap, czuap, czuap, czuap, czuap, czuap, czuap, czuap, czuap, czuap, czuap, czuap, czuap, czuap, cz
16654:  Ale adekwatnie.
16655:  Ok, chyba nie było tak proste jak myślałem.
16679:  E?
16682:  E?
16686:  On zniknął.
16687:  Nie rozbroiłeś podstawy?
16692:  Okej, nie wiedziałem, że trzeba było.
16699:  Hmm.
16709:  Powodzenia wiedza tajemna, świetnie, bo akurat sterujmy Astarionem Ależ on ma te szaty No i proszę
16730:  Wszystko mamy.
16733:  Moi drodzy.
16735:  Bamał.
16761:  Czemu bym przestać kichać?
16765:  Czemu bym przestać kichać?
16770:  Orficzny młot.
16773:  No dobra, to na pewno dla Carly będzie.
16775:  Zwiększa poziom kondycji do 23.
16777:  Hmm.
16777:  Co ma nie do magii Amnix jako... Czemu on nie ma swojego uzbrojenia?
16788:  Come on!
16792:  No przecież ja zwariuję.
16797:  To chyba było to.
16798:  To było to.
16799:  Przyjaciel Maga, na pewno.
16801:  Rozpadające się nocne buty, tak.
16803:  Chełm piekielnego zmierzchu, którego nie chcę... którego nie chcę widzieć.
16813:  Szata splotu była wprawdzie fajniejsza, no ale co, poradzimy.
16818:  Tak jest.
16819:  No i teraz on miał jakąś... jakiś amulet ważny.
16825:  Co to było?
16826:  Wysokie rzucanie czaru.
16827:  Otrzymujesz prawie plus dwa do rzutu przeciwko swoim czarom.
16831:  Zyskujesz dodatkowy ładunek aktu wiar.
16832:  Nie.
16836:  Przywrócenie komórki czaru.
16837:  On to miał.
16839:  Tak.
16841:  Wiedziałem...
16845:  A to ważna rzecz.
16847:  Pierścień rodowy, iskrowy mur, nie, nie, nie.
16854:  Nie.
16856:  Niewidzialność, nie.
16858:  Śnieżna eksplozja.
16860:  Stworzenie nieumarłego.
16862:  Nekromancja.
16865:  Chyba nie mieliśmy żadnego dobrego przedmiotu.
16869:  Nowy naszyjnik, daj komuś bezpotężny.
16871:  Tak, tak, tak, absolutnie.
16874:  Po prostu zauważyłem, że niestety nie mamy naszych wspaniałych rzeczy.
16882:  Dobra.
16884:  Naszyjnik.
16885:  Jaki tutaj jest?
16886:  I kiedy liczyła punktu wytrzymałości postaci... Nie, to w ogóle żenujący jest ten naszyjnik.
16891:  Karla też go dostaje.
16893:  Najnowsze.
16895:  A, jeszcze różdżka, oczywiście.
16896:  Kostrum Mocy Czarów.
16901:  Tak, to było to.
16904:  I tu jeszcze mamy rękawice bodajże jakieś.
16907:  Wprawny czarujący.
16910:  Tak.
16915:  Nie no, ten ekwipunek jest po prostu tak strasznie zły.
16921:  Dobra, inaczej.
16927:  Gdzie jest ten naszyjnik?
16928:  Tu jest młot naszyjnik.
16929:  Astarion go miał po prostu, dobra.
16938:  No męka ten ekwipunek!
16941:  Męneka!
16944:  Dobrze, wszystko mamy.
16947:  Białe światło daj.
16949:  Właśnie... No możemy w sumie.
16954:  Chociaż niewidzialność i rozmycie będzie lepsze.
16960:  Dobra.
16964:  Moi drodzy.
16968:  Walka teraz, co?
16972:  Zabraliśmy młot, alarm powiadomił Rafaela, powinniśmy opuścić dom nadziei.
16977:  No to opuśćmy.
16996:  Właśnie nie zobaczymy, ile Carla ma HP.
17004:  Walka będzie długa?
17005:  Dobrze.
17007:  Dluga walka dla mnie to jest 6 godzin.
17009:  Spokojnie.
17022:  Dobrze.
17022:  Spokojnie.
17023:  Spokojnie.
17032:  Wszyscy czegoś od nas chcą, no.
17034:  A tutaj jeszcze przecież są jakieś drzwi.
17040:  185 punktów życia.
17042:  No dobrze, ładnie.
17046:  No moi drodzy.
17050:  Moi drodzy.
17053:  Piękności.
17055:  Wycieczka po krainie burzy.
17060:  Spójrzcie, gdy dmie w was potężny wiatr lub bogowie smagają piorunem, czyż nie jesteście nasyceni mocą burzy?
17068:  Tak, królowa Umbel i Talo skłócą się i walczą o panowanie, lecz nawet oni wiedzą, że tak naprawdę nad burzą nie da się zapanować, można ją jedynie ukierunkować.
17077:  A i to potrafią nieliczni wybrańcy.
17079:  Podnieście dłonie do niebios, czekając aż oddech bogów zmiecie was, nieświadomych.
17083:  Błagajcie o utopienie, o rozerwanie na kawałki, o zniszczenie.
17086:  Lub być może o nadanie mocy wypowiadania słów Talosa własną dłonią.
17091:  Przypomina mi to archiwum burzowego światła.
17095:  Legend wrócił do streamowania Warhammer 3 Total War.
17097:  No proszę bardzo.
17100:  Wreszcie.
17101:  Bo denerwowały mnie te historyczne Total Wary w jego wykonaniu.
17103:  Nie jestem w stanie się przekonać do oglądania historycznych Total Warów.
17110:  A tak, teraz wszyscy chcą nas zabić.
17113:  No więc wielkie zaskoczenie to.
17123:  To mi się bardzo nie podoba.
17127:  To mi się bardzo nie podoba.
17138:  Ale Karla.
17157:  Okej.
17160:  Okej.
17162:  No to jak?
17162:  To... Myślisz, że duchowi strażnicy?
17169:  Najwyższego poziomu walniemy.
17172:  Niech będą.
17174:  Duchowa broń.
17183:  I... I wiecie co?
17186:  Tutaj raz chociaż przywołamy żywiołaka wody.
17193:  No nie uwierzycie.
17200:  Zimowe uderzenie.
17203:  Uzdrawiające opary, ciekawe.
17209:  Aha.
17210:  Czyli żywiołak wody nie zgasił kuli.
17212:  No, zdumiewające.
17215:  Czarna dziura.
17216:  Czy czarna dziura na nich obydwu zadziała?
17219:  Tak.
17224:  Dobrze, bardzo dobrze.
17227:  Krany działają, więc szale ile się da?
17229:  O, faktycznie!
17230:  Ooooooo!
17238:  Mściwy o dyniec?
17242:  Co tu się dzieje?
17247:  Gwieprz!
17251:  Uderzcie w bębny, zadmijcie wrogi.
17260:  Oto wieprz nadchodzi w blasku pożogi.
17272:  Ja nic nie mówię.
17274:  Tu się dzieją rzeczy dziwne, tajemnicze i zdumiewające.
17287:  4 godziny śmie o napisie.
17288:  Przecież ja cały czas piję, moi drodzy.
17290:  Cały czas.
17292:  Krzysztof wypił jakieś 700 ml w tym momencie.
17295:  Plus shake.
17297:  Pytanie, ile wyście w tym czasie wypili?
17298:  Haha.
17306:  Wiecie co?
17306:  Sprint.
17309:  Sprint i uszkadzanie wrogów.
17312:  Aaa, z jakiegoś powodu nie działa.
17315:  Zasmucające.
17318:  Nie zauważyłem, że przestało to działać.
17320:  Smutne.
17331:  Eksplodujący sopel.
17334:  Nie.
17344:  Czyli po zaatakowaniu to się zmienia w Diablika.
17347:  Okej, lub coś w tym stylu.
17359:  Nieziemskie uderzenie.
17360:  Sztuczka.
17365:  Nie, to Magiam nikt nie pozwoli na to.
17368:  Żeby cokolwiek takiego się przydarzyło.
17381:  To piekielna kula to w zasadzie był tylko tank.
17390:  Dosłownie, nawet to nic nie ma interesującego.
17394:  Dobrze, gdzie mamy cały czas iść, bo ja się pogubiłem.
17400:  Tutaj jest nadzieja.
17403:  Czyli na wyprost cały czas.
17407:  Ale... Wpierw kranik.
17412:  Gdzie jest kranik?
17415:  Kranik!
17416:  Cip, cip, cip, cip, cip, cip, cip, cip!
17421:  W buduarze jest kranik.
17427:  No tak, tak, to tutaj jest trochę do powalczenia, moi drodzy.
17434:  To ja może walnę.
17443:  Jakie piękności.
17450:  Moi drodzy, jak ja widzę taką szansę na walkę, to nie ma szans, żebym się nie połakomił.
17463:  Duchowi Strażnicy to czar z koncentracją.
17465:  Jeśli nie uda Ci się rzut obronny na koncentrację, to tracisz ten czar.
17468:  No niestety, to jest smutne.
17471:  Bardzo mnie to martwi.
17472:  Ej, dobry jest ten żywiołak, ale dobry jest tylko tutaj.
17479:  Nie jestem jakoś przesadnie zachwycony tym, jak walczy.
17481:  Najlepszy jest oczywiście żywiołak ognia.
17486:  Dobra, Karla.
17487:  Szał i lecisz.
17490:  Oczywiście teraz nie będziemy mogli połowy rzeczy zrobić, mimo że przez całą grę to działało inaczej.
17503:  Dobrze.
17505:  Jedno poszło.
17507:  Burza numer dwa.
17516:  A gdzie jest druga czarna dziura?
17518:  To nie wiem, bo ona gdzieś zniknęła.
17521:  Mimo że była wcześniej Sprawdź śnieżynkę na żywioł wody, tak zrobimy Dobra, strażnicy I biegniesz Albo nie biegniesz
17552:  Beka stypa.
17556:  Odparcie.
17556:  Ale tak, faktycznie, przestała się koncentrować.
17559:  Głupia pinda.
17562:  I to ma być dobry kapłan.
17564:  To nawet nie jest dobry kapłan.
17567:  Mówicie, śnieżynka mi się spodoba, tak?
17569:  Eksplodujący sopel.
17570:  No zobaczmy.
17571:  Na odyńcu.
17575:  Aaa!
17579:  Okej.
17580:  Ma sens.
17581:  Miłe i ładne.
17588:  Można kolejny raz używać czarnej dziury po trzech turach po pierwszym użyciu?
17593:  Nie spotkałem się z tym nigdy ani razu.
17598:  No proszę, jak wszystko ginie.
17601:  Cudownie.
17612:  Tak, faktycznie chyba tak jest.
17614:  Spopilające spojrzenie?
17632:  Dobrze, to do kraników.
17634:  Krzysztof ściąga posemnej zbroję, po czym maruli, że kiepski kapłan.
17642:  Bo to nie jest rewelacyjny kapłan.
17644:  Kto to jest?
17645:  Tutaj też będzie ta kula, prawda?
17648:  Dobra, musimy iść do buduaru.
17649:  Gdzie jest buduar?
17650:  Jak do niego przejść?
17654:  Mmmmm... Dobra, spróbujmy tutaj.
17668:  Dobra.
17679:  Hehehe.
17683:  Ale super!
17684:  Nie aktywowała się walka.
17688:  Świetnie.
17690:  Dobra, teraz się aktywowała.
17699:  I po odyńcu.
17700:  Doskonała, świetna taktyka.
17704:  Czy ja widzę?
17704:  Czy ja widzę boudoir?
17705:  Boudoir!
17709:  Co?
17709:  Kto?
17710:  Gdzie?
17711:  Natychmiast przestań strzec z buduaru.
17732:  Czemu jesteśmy poza... Dziwne rzeczy się dzieją.
17739:  Ona widzi.
17740:  Wciąż śpiewam, mimo wszystko.
17741:  I dalej trochę dłużej.
17768:  Absolutny wstyd.
17769:  Idź do kranu.
17771:  Pij z kranu.
17777:  Ależ kocham ten kran.
17778:  Czemu nie możemy mieć takiego kranu na stałe?
17781:  Dajcie spokój.
17793:  Co to było?
17794:  Łapka, moi drodzy.
17795:  Niedobrze.
17799:  Kula jest silna.
17804:  Carla ma trójząb, który zadaje obrażenia obszarowe?
17806:  Wiem, ale wciskanie tym trójząbem jest trudniejsze niż uzupełnienie wszystkich rodzajów pitów samodzielnie.
17814:  W związku z powyższym ja przestałem to robić, bo mnie to denerwuje.
17816:  Jeżeli by to była normalna umiejka wyświetlająca się tutaj, to byłoby spoko, ale nie, nie jest to normalna umiejka.
17834:  Myślę, że tak będzie najprościej, wszyscy będą dźgać to Dobra Najwyższy poziom Niech diabelstwo zginie Okej
17864:  Dźgaj!
17865:  Zabijaj!
17866:  Trafienie krytyczne!
17867:  Dobrze!
17875:  Tak, ja ci dam chybienie.
17881:  Cześć Red Jaga, witamy serdecznie na strumyku.
17884:  Jesteśmy w piekle.
17889:  Czy quest z Kazadorem jest robiony?
17892:  Ja już nie wiem, co to są za questy.
17894:  Pogubiłem się.
17896:  Wydaje mi się, że mamy quest Rafaela raczej.
17905:  Czyli Kazadora quest był, dobra.
17906:  No.
17923:  Ależ to kula silna.
17927:  Wszystko nie do magii, Amnix musi za was zrobić.
17936:  Dobra, to musimy jeszcze raz się wrócić do kraników.
17939:  Jaka decyzja podjęta przy Kazadorze?
17941:  O to nawet nie wiem.
17944:  Kran, albo to są dwa różne krany.
17948:  Dobrze.
17952:  Bardzo dobrze.
17953:  Nie wiem, co to jest tutaj, ale wygląda bardzo dziwnie.
17959:  Dobrze.
17960:  Czy my idziemy w ogóle do miejsca, gdzie mamy dojść?
17962:  Tak.
17964:  Super.
17967:  No zbliża się walka z Rafaelem nie inaczej.
17969:  Raczej, raczej nie inaczej.
17982:  Nooo, ładnie.
17987:  To jeszcze sopel.
17993:  Ja ci dam chybienie.
17998:  No ja ci dam chybienie!
18005:  Doskonale.
18008:  Zewnętrzne portale?
18015:  Aaa... Luskan?
18019:  Menzoberranzan?
18022:  Nie mówcie mi, że się da tutaj wszędzie przejść, pewnie nie.
18024:  Neverwinter!
18025:  Waterdeep!
18029:  Wspaniałe.
18030:  No tak muszą mieć, moi drodzy, portal wszędzie, muszą.
18035:  Szyby.
18038:  Tak.
18038:  Tak, a stary... A!
18045:  Tak, w questie z Kazadorem Astarion nie przeszedł rytuału, tak, to prawda.
18048:  Tak było.
18051:  Czy ja się zawsze muszę skrzywdzić?
18058:  Nakapałem sobie herbatą do oka, no.
18060:  Litość.
18068:  Jak można sobie to zrobić?
18072:  Jakieś rady przed walką z Lafaelem?
18076:  Okej, okej, dobrze, dobrze.
18077:  Do dzieła.
18078:  Gdzie jest, gdzie jest Rafael?
18079:  F5.
18079:  I nie wiem jak to zrobiłem Justyną, mu się chlupnęła herbata.
18104:  Co tu się podziało?
18111:  Nadzieja.
18115:  Dotarcie do celu niemożliwe.
18120:  Spektator.
18122:  Spektator.
18125:  Trzeba zniszczyć monolity i monolity są złe.
18128:  Często to słyszę.
18131:  Dobra.
18132:  Powiemy, co robimy.
18133:  Przywołujemy żywiołaka.
18134:  Nie, żywiołek jest przywołany, to dobrze.
18136:  Więc przywołamy sobie Danse Macabre, nasz.
18144:  Co z młotem?
18148:  Czyli Carla musi mieć młot, żeby rozwalić menhiry?
18156:  Aha, fajnie, że mam...
18161:  Boże, ja nie znoszę tego, tak po prostu tak potwornie nie znoszę takich sytuacji Dobra Astarionku, skaczesz
18181:  Dobrze, jak skoczyłeś ładnie, to bądź grzecznym Astarionkiem i niszczysz wszystko, co tutaj jest.
18189:  Na przykład Mściwego Diablika zniszczysz.
18191:  Pięknie, pięknie, Astarionku.
18193:  Mamy tego młotka?
18194:  Mamy, oczywiście, że mamy.
18195:  Przecież po to zrobiliśmy cały quest, żywiołowe wybaczenie.
18199:  I... o, pięknie.
18204:  Dobrze.
18212:  Jakie chybienie!
18218:  Okej, okej.
18227:  Dobrze, to wpierw idziemy do tego kryształu.
18232:  Ciekaw jestem, co one tutaj zrobią.
18233:  Naprawdę fascynujące.
18235:  Po prostu nie będą... A, okej, będą się tam... Rozumiem.
18239:  Po prostu nie przeskoczą nigdy.
18240:  Świetnie.
18241:  Niedziemskie uderzenie to jest co?
18242:  Sztuczka?
18258:  Co to za trafienia krytyczne? !
18262:  No przeskocz, durniu!
18265:  Boże, jaki durny jamochłon!
18267:  Nie wierzę!
18268:  Po prostu nie wierzę!
18276:  Chybienie krytyczne, które trafiło, moi drodzy, to jest... To jest fenomen.
18282:  To jest absolutny fenomen.
18285:  Dobrze, dobrze, dobry... Dobry... Zły żywiołak.
18292:  Przestań atakować maga.
18294:  Jak śmieszne.
18294:  Jakie przerażenie.
18300:  Dobrze, może jeszcze on tutaj przyjdzie.
18301:  Świetnie.
18303:  Walniemy w nich takim zaklęciem, że pożałują, że się urodzili.
18313:  Masowe, kojące słowo.
18323:  Teraz musimy jakoś naprawdę konkretnie uleczyć mnie do Magajamniksa.
18327:  Gdzie on jest?
18336:  Dobrze.
18337:  No to tak.
18341:  Nie można go ugryźć.
18342:  Najgorzej.
18347:  Okej, jesteśmy unieruchomieni.
18348:  Niedobrze.
18354:  A starion nawet unieruchomiony jest w stanie walczyć.
18358:  To dobra wiadomość.
18363:  Dobra.
18364:  Skaczesz tutaj.
18365:  Hop!
18367:  I walisz w kryształ.
18371:  Jest!
18371:  I jeden.
18373:  Dobrze, dobrze, dobrze, dobrze.
18379:  Dobra.
18380:  Bardzo dobrze.
18385:  Jak już uwolnisz nadzieję i zaczniesz walczyć z Rafaelem przy tej zdolności nadziei, szczególnie jedną, tę samą, która ma cieniste serce, jej użyj w potrzebie.
18398:  Warczy.
18399:  Czy niedomag Jamnix będzie już mógł w tej turze coś zrobić, czy nie?
18402:  Chyba tak.
18404:  No!
18404:  Wskoczył!
18405:  Nie wierzę!
18409:  Dobrze, dobrze.
18410:  W nią możesz walić czym chcesz, byleby nie naszego biednego niedomaga.
18415:  Czemu chybie nie trafia?
18416:  Czy ktoś mi może wytłumaczyć, co tu się dzieje?
18418:  Czemu on nie skacze, a ten skoczył?
18424:  Co tu się w ogóle dzieje?
18427:  O, świetnie!
18430:  Skarla to sobie możesz walczyć.
18432:  To są bardzo niebezpieczne jednostki.
18435:  Impy strzelają dwa razy, jeden atak trafił, a drugi chybił trytycznie.
18438:  A, rozumiem.
18442:  Uważam, że to jest bardzo nieuczciwe.
18446:  Dobrze, teraz tak.
18447:  Gdzie ich możemy najbardziej anihilować?
18451:  Łańcuch błyskawic.
18458:  Wszystko miałem wiedzieć, czy to trafi we wszystkich.
18460:  Ścieżka zablokowana, aha.
18463:  Aha.
18465:  Aha.
18467:  Może krąg śmierci zatem.
18480:  F5?
18480:  Good.
18483:  To jeszcze, to jeszcze to.
18484:  Czooo?
18507:  Co za skandal!
18512:  Co za skandal!
18521:  Hop, sasaj mi tutaj.
18525:  O nie, o nie.
18527:  Tak nie będzie.
18529:  Tak nie będzie.
18530:  Ile to cholerstwa ma?
18531:  Dużo.
18539:  Duchowi Strażnicy nie.
18540:  A może dajmy Strażnika Wiary?
18544:  Dajmy Strażnika Wiary obok nich.
18547:  Złośliwie.
18552:  Dobrze.
18555:  Tak zrobimy.
18556:  Myślę, że to jest jakieś dobre rozwiązanie.
18558:  Okej.
18559:  Spektator.
18560:  Unieruchomienie, przerażenie.
18561:  No cóż.
18563:  Zatem może Eksplodujący Sopel.
18588:  Sześć.
18591:  Sześć chybień.
18591:  Hmm?
18594:  Sześć chybień.
18596:  Naturalnie.
18599:  Nic co by mnie zdumiało.
18604:  To może teraz wreszcie kogoś zabijesz, co Karla?
18615:  Myślisz, że pięć chybień?
18616:  A nie, to mało.
18620:  To jeszcze żyje?
18621:  Jakim cudem to jeszcze żyje?
18624:  Przestań żyć.
18626:  Kupię gule.
18627:  GG.
18634:  Ile ja tych przeciwzaklęć użyłem?
18636:  Ten gul jest najdzielniejszy.
18647:  Widzę, że znak... O!
18649:  Dobrze!
18650:  Oberwał typ, świetnie!
18654:  Gdzie zniknął?
18656:  Co się stało?
18659:  Zniknął Strażnik Wiary!
18663:  Boże, jak ten Astarion obrywa.
18666:  Świetnie, oczywiście nie mieliśmy ataku okazyjnego, znakomicie.
18671:  Urok Janki nie zadziałał ani razu przez całą grę, nigdy tego nie wybierajcie.
18678:  Czyli ghoul, ghoul był w stanie walnąć, tak?
18684:  Tak.
18692:  Proszę bardzo.
18694:  Proszę bardzo!
18696:  To oznacza bycie magiem!
18705:  Tak jest.
18706:  Masowe, kojące słowo.
18711:  Doskonale.
18718:  Dobrze.
18720:  Astarionku, ja cię bardzo proszę, nie chyb.
18724:  Chociaż raz.
18727:  Dziękuję.
18732:  Nie mam pojęcia, czemu nagle nie ma podwójnego strzału.
18736:  Nie jest tak, że Astarionowi na przykład upadła...
18743:  Kusza?
18743:  Nie.
18744:  Nic nie rozumiem.
18747:  Dobrze.
18751:  Nadzieja tipouzuje?
18754:  Faktycznie.
18757:  Dobrze.
18764:  W sumie... Chlaśnij tego przychlasta.
18783:  Czy ktoś mi może wyjaśnić, co tu się dzieje?
18795:  Może jeszcze raz?
18798:  Ok.
18798:  Free!
18799:  I never thought I would be believed I could be... hooked, I might be.
18803:  Kids will rule!
18813:  Czyli to był cały czas fantom, z tym rozmawialiśmy.
18816:  A fandom of the opera!
18821:  Niezmagiamnik znowu cosplayuje jako Andrew Tate.
18830:  Ochydnie, ledwo mogę na ciebie spojrzeć.
18834:  Moi drodzy.
18836:  Chyba teraz możemy... Mamy dwie opcje.
18840:  To znaczy, albo wrócimy do buduaru,
18867:  Chyba tak.
18869:  Kraniki przed walką.
18870:  No właśnie, chcę wrócić do buduaru.
18873:  Nie domagiam niks.
18875:  Proszę uprzejmie polecieć sobie tutaj.
18879:  Zlutować tych spektatorów.
18881:  Szczerze powiedziawszy, lutowanie w tej grze przestało mieć dla mnie senet jakiegoś czasu.
18884:  Chociaż 208 sztuk złota.
18886:  Nie pogardzę.
18887:  Ooo.
18912:  Myśmy kiedyś mieli zaklęcie, które było w stanie wyeliminować to.
18921:  A już nie pamiętam w jaki sposób to się robi... stanęła.
18926:  Jaki ma status nadzieja, mówicie?
18930:  Gdzie ona jest w ogóle?
18931:  Tutaj.
18932:  Spadaj.
18934:  Okolita życia.
18935:  Gorliwość... cel odzyskuje dodatkowe punkty.
18939:  Błogosławiony uzdrowiciel.
18942:  Krasnowska odporność.
18943:  Atak okazyjny.
18946:  Zdjęcie klątwy.
18948:  Możemy spróbować.
18950:  Nie, nawet nie da się tego zrobić To był olej z bazyliszka bodajże No cóż Umrze po prostu jak to zrobi szpiczekaczy, okej, czaje Nie jestem aż tak okrutny Potrzeba wywaru z mandragory, prawda?
18972:  Prawda?
18974:  Dobra Nie wiem co to jest za dźwignia
18979:  Good.
18980:  Dobrze, moi drodzy.
18981:  Szybko, szybko, szybko, szybko do kranika i potem walczymy z tym całym diabołem.
18988:  Rozniesiemy go na strzępy.
18996:  Olej z bazyliszka mamy w razie czego.
18998:  A jak mówicie, że tam nic się nie dzieje, to nie będziemy kombinować.
19001:  Teraz pytanie tylko, gdzie mamy iść, bo tego nie wiem.
19007:  Ale to genialnie to zrobili.
19009:  To jest właśnie UX.
19010:  Dbanie o doświadczenie użytkownika.
19013:  Super.
19014:  Chcę coś takiego częściej widzieć.
19016:  Może po prostu to jest to miejsce, w którym jest on.
19020:  Tak obstawiam.
19024:  Tak obstawiam, moi drodzy.
19025:  Czyli tędy.
19028:  Trzeba po prostu iść do wyjścia.
19031:  Zaraz będzie najlepszy OST z gry.
19032:  Bardzo mnie to cieszy.
19036:  Czy jeszcze trzeba wiedzieć, gdzie jest wyjście?
19042:  Chyba w foyer.
19046:  Czy tu jest foyer?
19047:  Tu jest foyer.
19055:  Nie uleczyłem wszystkich?
19056:  A to dziwne, ponieważ... Nie rozumiem, dlaczego tak się stało.
19067:  Czemu nie uleczyłem wszystkich?
19068:  Przecież to jest jakiś absurd komplet.
19069:  No nieważne, to po prostu uży... Taki się nie u... A muszą być w sadzawce, o Boże!
19082:  Cofam to, co powiedziałem o UX-ie.
19098:  Masakra.
19104:  No to jest sensowne, to prawda.
19115:  Co nie jest sensowne, to że postaci za nami tak łażą niezgrabnie i niegramotnie.
19123:  Fontaine mentioned.
19124:  Tak jest.
19127:  Dobra, to przy okazji, jak już i tak błądzimy, bo ja już nie wiem, gdzie mam iść.
19133:  Sprawdźmy to miejsce tutaj.
19143:  O nie, tam się nie da przejść z jakiegoś względu.
19144:  Dobra, mówicie, żeby iść do foyer, idę do foyer.
19149:  Okej.
19150:  Foyer.
19154:  Nie domagam nich oczywiście na szpicy, ale wiemy, wiemy, co trzeba zrobić.
19158:  Żywiołak wody.
19168:  Dobra, weźmy tego wody.
19172:  Muzę na full przed Rafaelem, dobrze.
19175:  Tak będzie, już przygłośniłem mocno.
19177:  Więc to będzie, moi drodzy, maksimum tego, co mi daje fabryka, a daje mi sporo.
19182:  I dance macabre.
19186:  Gryząca horda jest.
19188:  F5.
19188:  A nie, jeszcze nie F5.
19191:  Przepraszam, przepraszam.
19194:  Czy może ktoś mi wytłumaczyć, co się właśnie stało?
19199:  Co się stało?
19204:  Co to było?
19233:  Nie, nie wracam do fontanny
19276:  Jest wiele rzeczy w twoim świecie, których kocham.
