🔴 Morderca bez serca w pamięć się wwierca | BALDUR'S GATE 3 Livestream #20
🔗 https://www.youtube.com/watch?v=9clKOnbf7Vw

6:  Dziękuje za uwagę.
6878:  Mogę zrobić czarną dziurę.
6887:  Spopielający cios!
6897:  No dobrze, teraz musimy, moi mini, zrobić dwie rzeczy.
6902:  To znaczy, duchowi strażnicy, światłość, poziom szósty, macie przerąbane.
6911:  I oprócz tego, kojące słowo, poziom piąty na biedną Karla.
6915:  Good.
6919:  I... Ja nic nie mówię.
6931:  Ja nic nie mówię.
6946:  Uwiebiam to, że nie do magii amnik kontraatakuje, a ktokolwiek jest raniony
6962:  Dobrze, dobrze.
6963:  Przywrócenie komórki czaru poziomu szóstego, dziękuję uprzejmie.
6969:  I spopierający cios numer dwa, nie?
6976:  Dobrze.
6983:  Ale przeżynają.
6986:  Kula ognia piekielnego poziomu szóstego, zyczy ptysiu.
6990:  Oj, oj, oj, oj, oj.
6992:  Nie jesteś w stanie pokonać niedomaga Yamnixa, jest to niemożliwe.
6998:  Możesz go zabić, tak, ale nie możesz go pokonać.
7001:  Masowe, kojące słowo.
7006:  I jeszcze Karle trzeba uzdrowić maksymalnie.
7009:  Leczenie ran, poziom czwarty, Karla.
7014:  Ja z nimi walczyłem na dziesiątym poziomie, o nieźle Jacku, o... Trudna... Trudna grupa przeciwników to Przepraszam Widzę, że oni są sprawni w walce wręcz To znaczy każdorazowo chybiamy Okej
7043:  Mmm, ale... Okej, to była zła decyzja.
7056:  Ale Karla obrywa.
7057:  Bardzo obrywa.
7059:  Niezwykle obrywa.
7062:  No gra jest przepiękna, Natalio.
7063:  Ja naprawdę mam nadzieję, że ona dostanie zasłużone laury.
7069:  Mmm...
7071:  Wiecie co, może uznacie, że jestem monotematyczny.
7077:  Ale co, ja poradzę na to.
7079:  Skoro jest to po prostu skuteczne.
7094:  Kaka!
7096:  Biedny nie do magii Amnix.
7099:  Przychodzi garbaty do lekarza, lekarz do niego,
7105:  Biedny niedomagiamnik, z czemu zawsze wszyscy go napastują?
7117:  No musi się teraz udać.
7120:  Oczywiście.
7123:  Im mniejsze szanse na trafienie, tym większe szanse na trafienie.
7135:  Ugryźć go nie możemy, ale... Dajcie spokój.
7148:  Wiecie co?
7148:  Chyba będziemy musieli odpocząć po tej walce.
7154:  Bo to jest hol Trybunału Mordu i to nie brzmi dobrze.
7157:  Zobaczmy, co oni mają tam.
7160:  Karo pisze, że za tydzień idziecie sobie wytytułować Narsin na ręce.
7164:  Przepiękny miecz.
7165:  Dziękuję ci za wsparcie od 14 miesięcy.
7169:  Przecież to ty był nowy modus.
7172:  Brak premii.
7173:  Aha, świetnie.
7175:  Tarcza niewierzących.
7176:  Uderzenie tarczą.
7177:  Boże, Karla jest przeładowana.
7179:  I co ja z tym fantem mam zrobić?
7180:  Hmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmm
7191:  No nie, nie jest dobrze, nie jest dobrze.
7195:  Jak tam twoje obciążenie, waga?
7199:  No tak, to jest po prostu potwornie ciężkie.
7202:  Torc Klauna również.
7203:  Kusza Gityanki?
7204:  Przekaż do obozu.
7207:  Drzewce Piki?
7208:  Przekaż do obozu.
7210:  No bo ona niestety nie sprzedawała bardzo długo niczego i wiecie jak to się kończy, jak się nie sprzedaje.
7215:  No właśnie tak się kończy.
7223:  Dobrze, tak zrobimy, ale to też nic nie dało.
7227:  Rejestr obserwacji, przekaż do obozu.
7230:  Szczypce, przekaż do obozu.
7232:  Lina.
7235:  Dobra, zrobimy w ten sposób.
7236:  Posłanie Sztaba Złota, przekaż do obozu.
7241:  Oginia chemiczne, którego nie użyłem ani razu, przekaż do obozu.
7244:  Dobrze, wystarczy.
7248:  Jak to szybka podróż jest w tym momencie niedostępna.
7252:  No to moi drodzy, nie ma to tamto.
7254:  Walczymy.
7259:  Walczymy w Trybunale Mordu dalej.
7262:  Z odwagą.
7265:  Nie byłem chyba w Domu Beznadziei.
7269:  Zmienić hełm Carly, a jaki ma?
7272:  Hełm Przyspieszenia, a może mieć jaki?
7275:  Hełm Przyspieszenia jest dobry, na przykład Imped.
7278:  Eeeem...
7282:  Nie widzę nic, co byłoby dla niej dobre.
7287:  Szata splotu.
7290:  Nie mamy chyba nic dobrego.
7293:  Dobrze.
7294:  Nie, nie, nie, nie, ty, nie, ty, nie, ty.
7295:  Przestań mnie oszukiwać, gro.
7297:  Nie do magii amnik zdowodzi.
7300:  Dobrze, dobrze.
7302:  Teraz tak.
7302:  F5, F5.
7310:  Wyglądasz na progeny morda, dziecko?
7313:  Jego najmocniej wierzących żołnierzy.
7316:  Jego wierzący, opuszczony... ...słowacki służby.
7327:  Każdy wrócił do tego, by żyć na wieczność.
7336:  Czy pamiętasz głównego antagonistę Baldur's Gate 1?
7338:  Nie ma szans, Garref.
7341:  On siedzi na tronie?
7350:  Okej.
7365:  Sarevok Anchev.
7366:  Boże, nic nie pamiętam.
7370:  Ale już go uwielbiam.
7371:  Co za głos.
7372:  Sarevok Anchev, jakim cudem jeszcze żyjesz?
7394:  Spódnik się denerwuje, że Sarre w ognie był Baalitą.
7407:  Nie wierzyłem.
7408:  Zbierałem kościoły, zbierając tych, którzy wciąż trzymają Baal w ich czarnych sercach.
7417:  Kult przetrwał, wstający pod miastem, razem z nami, jako potwór wiecznego pojazdu.
7427:  Riddick.
7429:  Powiedzcie mi, dlaczego nie mogło być takich questów w Diablo?
7434:  Ori?
7453:  Orin to jest piękna pani.
7455:  Good.
7468:  Gdzie możemy znaleźć Orin?
7469:  Jakie to uczucie, kiedy przerasta cię twoja własna wnuczka?
7472:  Everything is possible with family.
7482:  ...i nie mogła go podjąć.
7483:  Kiedy Arryn była tylko siedem lat... ...próbowała zablokować dziecko... ...jak ofiarę naszemu Bożemu.
7494:  Słyszałem krzyki... ...przyszedłem do pomocy... ...poczekałem na życie dziecka.
7502:  Ale krzyki nie były Orryna.
7505:  To było krew jej matki, która zmywała te szczyty.
7510:  Orryn wyciągnął rękę, która próbowała ją wziąć i zrobił z nią grę.
7516:  Guni polemizuje, że Sarevok przecież robił wszystko, żeby przemrzeć tron Baala.
7520:  Od prób doprowadzenia do rzeźby wybrzeża mieczy, po późniejszym próbę pod koniec.
7524:  Lord of Murder mówił przez dziecko.
7532:  Ja mogę go słuchać cały czas.
7550:  Trochę ciężko jest powiedzieć, jak w tym świecie działa kult boga mordu, z kolei jego wyznawcy, pisze Morsztyn, mają religijne powołanie do mordowania się na wzorce.
7558:  Szymonie, dziękuję Ci za trybut.
7559:  YouTube znowu ukrywa wiadomości.
7560:  Brzydki YouTube.
7561:  Krzysztof, zobacz na Discordzie, na DM i daj znać.
7563:  Dam.
7566:  Dam.
7567:  Łukasz G. ubolewa, że Icewind Dale 140 złotych.
7570:  Nawet na Good Old Games?
7571:  Daj spokój.
7574:  Martwa Trójca pisze Joglol.
7575:  Ci, jak rozumiem, ludzie, których teraz widzimy.
7578:  Nie jest martwa, bo zostali wskrzeszeni z całym dobrodziejstwem inwentarza.
7583:  Nie przed plagą czarów, ale też byli martwi.
7585:  To znaczy dwójka z nich.
7586:  Skomplikowanie to brzmi.
7589:  Nie jestem to po to, żeby mieszać się w twoje rodzinne dramaty.
7591:  Przychodzę poprzez Baala.
7593:  Widzicie?
7593:  Prosta sprawa.
7594:  Prosta sprawa.
7597:  Widziałeś, że twoja córka zamierza zamordować Auryn?
7599:  To swoją drogą.
7601:  Wiedziałem o ambicjach mojej córki, ale... Nie o tych, do których ona idzie.
7606:  Zastanawiała się o favor Baala więcej niż kogoś, kogo bym kiedyś znał.
7612:  Ale jej córka Auryn...
7616:  Jeszcze bardziej.
7616:  Mój ojciec zrobił jego wybór.
7619:  Obudziłem się jego słowami.
7622:  Ale Arryn nie jest tematem naszego decyzji dzisiaj.
7627:  Chcesz być niebożym asasynem Baal?
7635:  Więc przychodź i bądź uzgadniony.
7642:  Gra z najlepszym interfejsem.
7644:  Tam JD Feniks, kiedy będzie on niezauważalny i nie będzie się zastanawiał nawet, że istnieje.
7650:  To są najlepsze interfejsy.
7651:  Było takie określenie Jeffera Skinna, to jest były pracownik Microsoftu, że idealny interfejs to brak interfejsu.
7660:  To ironiczne, ponieważ w Microsoftzie interfejsy są akurat katastrofalne.
7664:  Natomiast fakt faktem jest, że są takie gry, w których się po prostu opłaca robić dobre interfejsy i najczęściej jest to segment mobilny.
7672:  To jest zabawne, ponieważ gry mobilne nie są zbyt dobre, ale w segmencie mobilnym nie możesz sobie pozwolić na to, że przez to, że człowiek nie będzie wiedział co kliknąć, ty stracisz pieniądze.
7681:  Więc interfejsy są tam wybitnie projektowane zawsze.
7684:  Czy będzie recenzja niebieskiego okiego samuraja?
7687:  Może Tomeczek.
7688:  Przychylam się do tego, co film nam bez schematu powiedział, bo ja teraz sobie spokojnie oglądam, wreszcie znalazłem troszeczkę czasu.
7695:  Ale... Zobaczymy, zobaczymy.
7698:  Nie lubię reprodukować, jeżeli ktoś na przykład zrobi recenzję, w której się pokrywają wszystkie moje opinie z nią, no to po co ja mam robić swoją?
7709:  Zbliż się, by odciąć ci łeb po kraku.
7711:  Zbliżę się, by odciąć ci łeb po kraku.
7713:  To jest dobre swoją drogą.
7716:  Ale spytajmy wpierdla o czym polega osąd Baala.
7720:  Freiren też przede mną dopiero, w gminach.
7730:  Teraz zablokuję jedną z ich dusz z abysmu, żeby oni mogli pokazać, kim jesteś.
7744:  Zacznijmy, duch oskarżony.
7748:  Wróć do nas.
7754:  Show us the truth of this murderer's intent.
7758:  And let us judge him for his bloody service.
7762:  Senka?
7763:  Czym to jest, Nadia?
7764:  His will be done.
7774:  Nie domagiam, nikt niech zawsze się przeraził.
7777:  Ojojojojojojojojojojo, moi drodzy, to jest inkantacja.
7782:  Przepraszam.
7784:  Wziąłeś życie duchu, a więc jego głos.
7787:  Więc mów o nim.
7791:  Jak to się stało, że ten szalony człowiek został zniszczony?
7804:  Najpierw zakończyłem jej żałosną egzystencję, potem odciąłem dłoń z jej igły.
7808:  Z uśmiechem na twarzy i radością w sercu.
7810:  Tak jest!
7812:  Co sądzisz o czytaniu recenzji po obejrzeniu dzieła?
7814:  Ale to ja bardzo często tak robiłem, istotę żyjącą.
7816:  Bardzo często.
7817:  Chciałem skonfrontować swoje opinie z opiniami innymi.
7820:  Coś do polecenia dla fanatologii chustyckiej.
7821:  W zeszłym roku kupiłem tacie na prezent, mega się spodobało i teraz czuję presję, by znaleźć coś równie dobrego.
7825:  Zajcew, mam dla Ciebie parę rzeczy.
7828:  Czekajcie, musimy zmienić kar na główny.
7846:  Dobra.
7847:  Po kolei.
7849:  Mek-Han Wegnera.
7851:  Bo Mek-Han.
7851:  Mek-Han jest świetny.
7853:  Są opowiadania w styl bliski Sapkowskiemu.
7856:  Brian McClellan, Jesienna Republika.
7857:  Tak, to swoją drogą egzemplarz recenzencki.
7860:  I następne tomy.
7861:  W ogóle McClellan, świetna sprawa.
7862:  Można też, nie wiem, Magów w szkłanie, ale Jesienna Republika, czyli Trilogia Magów Prochowych na pewno.
7867:  Django Wexler, Tysiąc Imion.
7870:  Też fantastyka historyczna i wreszcie coś, co ja teraz czytam, czyli Cień utraconego świata.
7874:  To jest trylogia Lickaniusa, ale każdy z tych tomów ma 900 stron, więc jeżeli tato lubi dużo czytać, to dla niego będzie dobre.
7881:  Ale tylko pod tym warunkiem.
7885:  Dużo!
7891:  Animacja nóg się zepsuła, bo w Emery'u to jest dlatego, że wkroczyła moja legendarna gnuśność i lenistwo.
7900:  Martwa Trójca to bogowie, których wybrańców pokonuje w grze Myrkul, Bane i Baal.
7906:  I odpowiednio będzie to Keftri, Gortash i Orin.
7910:  No proszę.
7911:  Czemu magowie szkła nie?
7912:  Bo są słabsi po prostu na razie.
7913:  Strasznie nie rozczołało pierwszy tom.
7918:  Jakiś fantasy oparty na mitologii słowiańskiej.
7921:  Tego jest dużo w Polsce, Lynn, ale ja tego, szczerze powiedziawszy, nigdy nie lubiłem.
7924:  To wszystko przez Andrzeja Sapkowskiego i jego pociski z tego.
7928:  Więc nie polecę ci.
7931:  Musiałbym uczciwie przeczytać wpierw przedstawicieli fantastyki słowiańskiej, żeby móc ci polecić.
7937:  Ale wpierw, moi drodzy, mówimy o żałosnej istocie, która zginęła z uśmiechem na twarzy i radością w sercu.
7946:  Proszę bardzo.
7948:  Ok.
7948:  Czyli oszukujemy i działa.
7968:  Proszę bardzo.
7970:  Widzicie, wszyscy nas kochają.
7973:  Proszę bardzo.
7975:  Proszę bardzo.
7988:  Barbarzyńcy nas kochają, ponieważ barbarzyńcom najłatwiej jest ugotować mózg.
7994:  Wystarczy im zadać jakieś zadanie magiczne do rozwiązania i barbarzyńcy od razu są na... Ej, a nie wiedzieć, co zrobić.
8005:  Dużo zabijać, ja tak.
8008:  Dziennik kamieniarza?
8011:  Przez wszystkie lata pracy nigdy nie czułem, że rzeźbie własne grób ta opancerzona łupina, którą niegdyś miałem za człowieka, uwięził mnie tu podczas renowacji.
8020:  Wszystko przez to, że to było ze środków Unii Europejskiej.
8024:  Niemcy to nam zrobili, Niemcy.
8026:  Za moich czasów i mojego dziada, jak były renowacje, nie było Unii, to dobrze było, ale teraz...
8033:  Teraz zamurowują.
8035:  Mówią, że po skończonej pracy będę mógł odejść.
8038:  Niemcy to mówią, tak?
8039:  Ilmaterze, co za okropny smród.
8041:  Pewnie Niemców.
8042:  Nie jestem głupcem w odróżnieniu od Niemców.
8046:  Wszystko wiadomo, moi drodzy.
8047:  Wszystko jasne.
8053:  Wszystko jasne.
8054:  Wypraszam sobie o lewales.
8056:  Ja nie rozwiązuję zagadek logicznych, ja rozwiązuję zagadki nielogiczne.
8061:  To może zrobimy tak, żeby sprawdzić, co jest w tych celach.
8064:  Otóż jest, moi drodzy, świetne posłanie.
8066:  Rodem z XVII-wiecznej Francji.
8069:  Każdy by chciał na nim spocząć.
8071:  Zapluty, obsrany siennik.
8074:  Wspaniałe.
8077:  Jest tu również trup, chyba.
8080:  Dobrze, jednak będziemy musieli korzystać z tego.
8082:  Pięść Orwil.
8085:  Astarion, bądź Astarionem.
8095:  Dobrze.
8097:  A w ogóle powiem wam, że trylogia Lycaniusa to jest coś, co no miażdży absolutnie, jestem zachwycony.
8105:  Ktoś polecał na czatach raz i ja jeszcze nie czytałem wtedy.
8109:  Rozmawianie z umarłymi.
8110:  Chcemy to.
8116:  Czemu zawsze jak użyję tego zaklęcia, zawsze nie działa?
8120:  To jest niesprawiedliwe.
8122:  Proszę bardzo, brelok.
8124:  Brelok, brelok, brelok.
8127:  Moje, moje, moje, moje, moje, moje, moje, moje.
8130:  To do niczego nie służy.
8136:  Cały rok polazł do drugiego pokoju?
8139:  Dobrze, niech czeka.
8140:  Kocha, to poczeka, prawda?
8143:  Musimy dbać o dobre odżywianie naszej trzutki.
8146:  Nie powiedział żaden prezes zarządu.
8151:  Dobrze.
8154:  Metalowe drzwi.
8162:  Zakiewka.
8164:  Widzicie?
8164:  Nie mielibyśmy szansy go obrabować.
8166:  Strona z księgi Saverocka.
8167:  Przeczytaj.
8169:  Krew Baala nikt nie może zostać zmarnowana, jedynie pomnożona.
8173:  Było to dla mnie oczywiste od momentu jej narodzin i stawało się coraz jaśniejsze z każdym dniem.
8180:  Widziałem, jak dziecko staje się kobietą.
8182:  Helena, moja zmiennokształtna piękności, sta moją córką i oczekującym łonem Baala.
8188:  Zasiałem w niej nasienie pana i w ten sposób spłodziłem krwawe jagnie Orin, dziecię mojej córki i nowo ofiarę Baala.
8198:  Nie miałem pojęcia, że to Orina, nie Helena, zostanie oblubienicą Baala, ale to bez znaczenia.
8206:  Napiszę jeszcze parę zdań tylko po to, by poczuć erotyczne spełnienie za każdym razem, kiedy piszę imię Baal.
8214:  Baal, Baal, Baal.
8216:  Lubię Baala, kocham Baala, czcze Baala.
8219:  Zamiast mieć Baale drewna w kominku, mam Baale drewna w kominku.
8223:  Orin pomoże stworzyć nowy świat w imieniu Baala.
8227:  Świat ochrzczony krwią, krwią wrogów Baala.
8232:  Tak było, moi drodzy.
8236:  Niech żyje Baal!
8243:  Tak, defenestrator.
8245:  Ściśle to.
8247:  Już wiemy, kogo czcili.
8249:  Śluz z żółtej garalety.
8251:  Moi drodzy, moje.
8252:  Moje, moje, moje.
8254:  Widzę śluz, biorę śluz.
8257:  Diament.
8264:  Dobrze.
8266:  Challenge.
8266:  Leci kielik za każdą stronę, jak pada słowo bal.
8269:  Tak.
8272:  Dobrze, moi drodzy, jesteśmy w Trybunale Mordu, a teraz idziemy tam, gdzie poszli nasi przyjaciele.
8279:  Fotel... Nie.
8280:  Wpierw, nie do magii amniks, siada w tym świetnym krześle.
8284:  Popatrzcie, jak seksownie wygląda.
8286:  Popatrzcie, jak seksownie wygląda, tymczasem nie do magii amniks.
8298:  Niedomag jamnik zasiadł tak, jakby się zasadził do stolca.
8302:  Niesamowite absolutnie.
8306:  Niedomag jamnik sprzesta... Niedomagu jamnik się zasadza się znowu do stolca.
8311:  No dosłownie.
8312:  Ja w ten sposób czytam w łazience.
8316:  Żeby bezwzględnie nie marnować czasu.
8322:  Czy można cię wynająć zamiast orkiestry na wesele?
8324:  Nie, proszę, nie róbcie tego.
8327:  Mocna dwója będzie, pisze Kinga.
8331:  Tak, incydentalnie to jest też coś, co mówią często poloniści.
8336:  Moi... Przepraszam?
8338:  Ja znam!
8339:  To jest fruwający olifant, moi drodzy.
8342:  Albo hefalump.
8343:  Myśmy go spotkali.
8345:  To coś było inspektorem i rozwiązywało zagadki morderstw.
8353:  Jesteś teraz na brzmieniu drogiego Dreadlorda.
8368:  Jeden zabójstwo zapewnia twoją powrót jako nieprawidłowy asesynat Baal.
8375:  Zabójstwo świętego duchu... ...zmierza!
8378:  ...zmierza!
8378:  ...zmierza!
8380:  ...zmierza!
8380:  ...zmierza!
8382:  ...zmierza!
8383:  ...zmierza!
8384:  ...zmierza!
8386:  ...zmierza!
8388:  ...zmierza!
8392:  ...zmierza!
8393:  ...zmierza!
8393:  ...zmierza!
8394:  ...zmierza!
8395:  ...zmierza!
8396:  ...zmierza!
8401:  To mi przypomina coś, czego niestety nie mogę wam puścić, ponieważ wiecie, durne copyrighty, ale proszę odtwórzcie to sobie, jeżeli tego przypadkiem nie znacie, to znaczy Winnie the Poochie, Kubuś Puchatek, pozdrowienia dla zbuntowanych prowincji Republiki Tajwanu, tylko że w wersji rammsteinowej, coś wspaniałego absolutnie, bezwzględnie polecam do obejrzenia, ale puszczam wam to dlatego, że tutaj była piękna scena z hefalumpami, o proszę bardzo,
8431:  Proszę bardzo.
8436:  Wspaniałe, wspaniałe absolutnie.
8439:  Gdzie, gdzie była scena z hefalumpami?
8441:  Gdzie była scena z hefalumpami?
8442:  Były jakieś odpały na... O, o, o, o!
8445:  To były zawsze te creepy odpały wszystkie.
8450:  To jest straszne.
8451:  Mogę puścić półtorej sekundy Rammsteina, a chciałbym puścić 20 minut Rammsteina.
8456:  Złożę tę istotę w ofierze Baalowi.
8459:  Pamiętasz, Saverock?
8460:  To jest ten sam Baal, którego tak lubisz.
8463:  Baal, Baal.
8464:  Pisałeś do Baala, dużo pisałeś do Baala.
8466:  Lubisz Baala, prawda?
8467:  Prawda?
8467:  Prawda?
8468:  Tak.
8469:  Co to jest?
8470:  Myślę, że nie mam pojęcia.
8471:  Nie znacie!
8472:  No proszę!
8473:  To jest, moi drodzy, klasyka, klasyka.
8475:  To jest tak dawno temu opublikowane na YouTubie.
8478:  To jest 16 lat temu.
8480:  Ja miałem konto 16 lat temu na YouTubie i oglądałem to wtedy.
8484:  John Bruder ma 151 subskrybentów, ale milion dziewięćset tysięcy wyświetleń tego teledysku.
8491:  Jest to wspaniałe.
8494:  Rammstein wali mocno copyrightami?
8495:  Niespodzianka.
8505:  Przy okazji, Chwalumba zabij też Saveroga?
8511:  Wszyscy zginą.
8512:  Proste.
8520:  Cels znajduje się zbyt daleko.
8529:  Ale klimat.
8535:  Wszyscy zginą.
8537:  Nie ma winnych!
8544:  F5.
8551:  Nie spodziewa się.
8557:  Profanus!
8560:  On się uzdrowił!
8577:  Niesprawiedliwe.
8579:  Ja chcę go też zabić.
8583:  Przestań!
8590:  Czemu oni śpiewają Fallus?
8606:  Tak!
8607:  Udało się!
8609:  Wszystko, wszędzie, naraz!
8620:  Dobrze!
8623:  Wszyscy zginą!
8624:  Tak!
8627:  I to jest... I to jest, moi drodzy...
8632:  To jest, moi drodzy, ofiara dla boga mordu.
8641:  A. Niedobrze.
8646:  Trzeba ich wyeliminować.
8648:  Trzeba ich wyeliminować w pierwszej kolejności.
8660:  Co to znaczy za mało zasobów akcji?
8662:  Skandal.
8669:  Dobrze.
8675:  Biedna Waleria.
8677:  Może w tej sytuacji, moi drodzy, lepiej będzie, jak
8687:  Oszczędzimy Valerię.
8688:  Oszczędzimy Hefalumpa.
8690:  W ten sposób nam pomoże.
8692:  Taki mam plan.
8699:  Nie lepiej zostać sługo bala, a potem od razu po wstąpieniu w jego szereg zamrodać wszystkich wyznawców?
8703:  Można też tak.
8705:  No właśnie, mogłeś nie zabić Hefalumpa, zostałby twoim posłusznikiem pod koniec.
8708:  Taki jest plan.
8715:  Nie ten safe.
8718:  Racja.
8720:  Standard.
8725:  Mmm... W ogóle uwielbiam te concept arty, tutaj są przepiękne.
8730:  Dlaczego jest już 18.19?
8731:  Dzisiaj musimy troszeczkę wcześniej skończyć, moi drodzy, przez tę rozmowę na bez schematu.
8735:  Czy ja wam zareklamowałem rozmowę na bez schematu?
8737:  Jest ona podpięta, ale na wszelki wypadek też... Reklama bezpośrednia, wczoraj i dziś.
8745:  Oto jak YouTube gnije i dobija twórców.
8749:  Co to za dyskusja?
8750:  Użyjesz i nie chcesz być... Czemu?
8753:  Wiem, że to ty!
8754:  Nie słuchaj tego starygo... Kurwa, wyłóż mnie na razie!
8777:  Dobrze.
8779:  I zobaczymy, na ile jest przydatny.
8782:  To jest healer prawdopodobnie, esencja pamiotu Baala, tak.
8785:  Dobra, no to healerów, moi drodzy.
8789:  Pierwsze rzekomości, nie ma sprawy.
8792:  Mmm, pięknie.
8795:  Czemu zawsze w niedomaga?
8797:  Przestań atakować niedomaga i Amniksa.
8799:  Myślę, że to jest jakiś dramat.
8813:  Dobrze.
8823:  Dobra.
8828:  Got!
8833:  Sanktuarium.
8843:  Ochronna więźnia, mam zielonego pojęcia co to jest.
8846:  Łatwiej z rogatem walczyć w tej sali tronowej?
8848:  No domyślam się.
8851:  Przyspieszenie, Jezus Maria, ale oni go buffują.
8856:  Uuuu.
8864:  Uuuu.
8864:  Duchowi strażnicy wpierw.
8870:  Tak jest.
8882:  Dobrze.
8885:  Strada!
8888:  Koniecznie!
8891:  Świetnie, zaraz będzie nie do magii Amnix.
8895:  Wiecie co robi nie do magii Amnix?
8907:  Dobrze.
8910:  I lot.
8912:  Jak to za mało zasobów akcji Biedny niedomagiamniks
8925:  Co zrobił YouTube?
8926:  Materiał wskazujący patologii YouTube Kids oznaczony jako 15+, YouTube rzucił bez zgody twórcy na Kids, potem usunął za złamanie regulaminu YouTube Kids.
8933:  To dzisiaj historia z Polski.
8934:  Piękne, prawda?
8937:  Wszyscy chybiają, cudownie.
8938:  Czy Miodożer to afrykański jamnik szturmowy?
8940:  Tak!
8941:  Miodożer to jest pszczołojamnik i to jest piękne.
8944:  Gdzie jest ten... Echo Sendai?
8948:  Chcemy je zniszczyć, ale spopierający cios... O Boże, wy... Czy wy to widzicie?
8957:  Piękności.
8961:  Czy nie raz miałem z tym nagrywany nowy Avatar?
8962:  Wychodzi w tym tygodniu?
8963:  Naprawdę?
8964:  Oto chętnie.
8967:  Oto chętnie.
8971:  Biedny Astarion.
8974:  Nie magiamnik za moment będzie się... Boże.
8977:  Przestań z tymi morderczymi ciosami.
8980:  Atak okazyjny.
8983:  Dobrze.
8986:  Bardzo dobrze, bardzo dobrze.
8988:  Teraz super byłoby mieć jakiś piruet cudowny, ale wiecie co jest lepsze?
8992:  Zephir.
9002:  Nie wiem co się stało i dlaczego wszyscy zginęli, ale to było cudowne.
9009:  Hmm, okej.
9014:  Przyszywający atak.
9018:  Rozdzierające rany, to chcemy widzieć.
9022:  Doskonale.
9025:  Oho, nowy healer.
9028:  Słonica zatrąbiła z tyłu.
9031:  Valeria ma się dobrze.
9034:  Znowu dostał przyspieszenie, co za skandal.
9038:  Odparcie, rozkaz padni, to dobrze.
9042:  Utopili się we krwi, oni nie mogą się topić we krwi, czy nie ma giam, nikt nie może kastować?
9045:  Nie.
9047:  Ale wiecie, co ona może robić.
9050:  Ona może sprintować.
9061:  Biegusiem, biegusiem!
9066:  A przepraszam, gdzie są jej duchowi strażnicy?
9068:  Czemu tego już nie ma?
9072:  Krzysztof, nie wiem.
9074:  Duchowi strażnicy zniknęli.
9078:  Czyli trzeba jej wszystkich wrzucić do zbiornika z krw... Czemu oni się nie top... Nie rozumiem.
9085:  Ma przerwaną koncentrację, bo dostała od Sawiroka... Aaa, okej.
9088:  Ale wiecie, kto nie ma przerwanej koncentracji?
9095:  Niedomak fucking Jamnix!
9100:  Dobrze, to może być rekord celów.
9115:  O!
9116:  Tak!
9116:  2440 punktów doświadczenia, wszyscy zginęli naraz!
9120:  Wszyscy!
9122:  O moi drodzy, czas na...
9125:  Mizerny występ!
9134:  Dobrze, Echo Sendai, giń.
9138:  Doskonale.
9142:  Po co punkty doświadczenia, skoro mamy maksymalny level?
9144:  Dla fejmów!
9146:  Są one tak samo bezużyteczne, jak były wcześniej.
9150:  Kto zginął?
9151:  Astarion zginął?
9154:  Jak śmiesz przerywać mi mizerny występ.
9159:  Wiecie co, wykończmy to echo wpierw.
9167:  O tak.
9173:  Dobrze.
9175:  Okaleczający cios.
9182:  Ehm, sanktuarium, pierwszopsyjoniczna reakcja tylko wystarczy.
9187:  Nie wiem co tu się dzieje.
9191:  Okej, więc możemy pomóc Astarionowi, ale... Możemy pomóc Astarionowi, myślę, że to jest dobra opcja.
9204:  I teraz my użyjemy sanktuarium.
9205:  Czy ja dobrze pamiętam, że sanktuarium nie może zostać zaatakowane?
9208:  Tak, nie może zostać zaatakowane.
9214:  Dobrze.
9221:  Okej, no to ja może... depnę się na drugą stronę wszechświata.
9228:  Głupiec!
9230:  Nędznik!
9231:  Doskonale.
9233:  Kuleńka ogniunia.
9234:  Kto oberwie tym razem?
9236:  Kto oberwie tym razem?
9239:  Myślę, że ta dwójeczka oberwie.
9246:  Znakomicie.
9248:  Znak... Słychać wycie?
9249:  Znakomicie.
9253:  Sanktory mi czarne ostrze, klęski masakra.
9255:  Nie znam tego zaklęcia.
9257:  Aha, my nie możemy... Świetnie.
9261:  Samospalenie?
9262:  Nie.
9263:  Okaleczający cios.
9269:  Doskonale.
9272:  Jeszcze oberwał.
9273:  Doskonale.
9274:  Doskonale.
9279:  Harla, to sobie możesz atakować.
9281:  Boże.
9285:  Dobre są te morderco ciosy, co by nie powiedzieć.
9291:  Ehehe, good.
9296:  Przestań mnie unikać.
9300:  Widzicie?
9300:  50% szans, czyli mniej niż wcześniej.
9303:  I już działa wszystko.
9304:  80% teraz chybi.
9306:  O, nie chybiło.
9307:  Niesamowite.
9310:  Teraz chybiło.
9318:  Wiecie, co może zrobić Astarion?
9319:  Absolutnie nic.
9321:  A on dalej jest w sanktuarium, prawda?
9323:  Tak mi się przynajmniej wydaje.
9324:  To może wypić miksturę.
