🔴 Akt drugi i jamnik długi | BALDUR'S GATE 3 Livestream #7
🔗 https://www.youtube.com/watch?v=L0SlofPtLhc

73:  Dzień dobry.
6819:  Snape.
6820:  Severus Snape.
6822:  Snape.
6823:  Snape.
6824:  Harry!
6825:  Harry!
6825:  Harry!
6826:  Harry!
6849:  Snape, Snape, Severus Snape Snape, Snape, Severus Snape Snape, Snape, Severus Snape Singing a song all day long at Hogwarts
6875:  Nie ma lepszego internetu, moi drodzy, niż ten internet.
6878:  Znaczy, nie ma absolutnie.
6879:  Snape, Snape, Severus Snape, to jest doskonałe absolutnie.
6882:  Zawsze miło do tego wrócić, prawda?
6884:  Moje uszy, biedny jamnikowy piechór.
6890:  Oj, oj, oj.
6892:  W rzeczy samej odpoczywa w obozie, tymczasem wracamy do El Ministera Aumara.
6899:  Ach, jeszcze końcówkę chcecie, proszę bardzo.
6901:  Och, jak szanuję.
6907:  To była końcówka.
6921:  Pozwolisz, że zapytam, kto taki zapytowuje?
6924:  Czy to powinno być natura naszego przyjaciela, która Cię interesuje?
6927:  Cóż, możesz bezpiecznie określić Gale i ja jako przyjaciele.
6930:  Czy to powinno być natura Twojego obecnego interlocutora, którego chcesz zabrać z niebezpieczeństwa i niebezpieczeństwa?
6938:  Jestem zadowolony, że pomogę w Twoim poszukiwaniu iluminacji i zidentyfikuję się jako Elminster.
6945:  Elminster Ormar.
6958:  Ok, kiedy widzieliście kiedykolwiek, w jakiejkolwiek grze tak dobrze przedstawionego maga?
6963:  Ja ostatnim razem widziałem tak przedstawionych magów w Divinity Ego Draconis, nie żartuję nawet, klasycznie przedstawionych magów.
6971:  Zabić go i zabrać czapkę.
6972:  Dokładnie to.
6973:  Dokładnie to, rabę.
6975:  Brontos pisze, że jeśli to Elminster, to akcja dzieje się przed Dungeons & Dragons Honor Złodzieja.
6980:  Złodzieński honor.
6981:  Kama Grimer, dzięki za trybut.
6982:  Było tyle przeróbek, że zapomniałem ten klasyk.
6984:  Snape, Snape, Severus, Snape, tak.
6986:  To absolutny klasyk, moi drodzy.
6989:  Najpotężniejszy czarodziej to z zapomnianych krain, wyjaśnia Nixios.
6993:  Jakbyś był człowiekiem przyjemnym.
6994:  Czy będzie Cię ciężko pomagać pomóc mi podczas tego małego podróży, którą chcę wytrzymać do tego wspomnianego campu?
7015:  Mighty Penguin pisze, że nie wiem, co zrobiłem, ale mam zajebiste jakość kamery ostatnimi czasy.
7021:  Światła, moi drodzy, to jest to, że jeżeli są dobre światła, to nawet kamerka internetowa będzie wyglądała dobrze, a jeśli to jest kamera 4K, jak u mnie, Sonnego, to będzie wyglądała bardzo dobrze.
7034:  A to nie są ostatnie światła, dobrze, to są ostatnie światła, będą jeszcze jakieś drobne, małe, niezauważalne, ale tak, tak.
7041:  Cieszę się, że się podoba.
7046:  Hmm... Jestem pewien, że zdołasz znaleźć nasz obóz bez mojej pomocy.
7050:  Spotkajmy się tam później.
7052:  Zrobię to z przyjemnością.
7053:  Zróbmy to z przyjemnością, moi drodzy.
7059:  To są światła ledowe budowniczy pylonów, więc energooszczędne też.
7066:  Magnilokwencja jak u Brauna.
7068:  Och, moi drodzy, jest dużo takich terminów.
7072:  Jest elokwencja, czyli kwieciste przemawianie, znaczy nie kwieciste przemawianie, no powiedzmy.
7078:  Jest grandilokwencja, czyli nazbyt kwieciste przemawianie.
7083:  To jest to, co robił Magister w Wiedźminie I.
7086:  Jest blandilokwencja, czyli kwieciste przemawianie, które tak naprawdę nic w sobie nie kryje i to jest takie bebo dla beboania.
7094:  I jeżeli chcecie zobaczyć, czym jest blandilokwencja, to polecam wykład Kultura jako czasownik.
7100:  To jest blandilokwencja.
7107:  Czy możecie mi wyjaśnić, co tutaj się od Janie Pawliło?
7111:  Dobrze, przestało się od Janie Pawlać.
7112:  Jest!
7114:  Ale popatrzcie, jaki piękny nasz obóz.
7118:  Wspaniałość.
7119:  Bardzo mi się podoba to miejsce.
7124:  Elokwencja to coś dla ziomeczków, tak.
7127:  Elminster jest nieśmiertelny.
7129:  No i to jest bycie magiem, moi drodzy.
7132:  Halsin?
7132:  Czy Halsin może do nas dołączyć?
7134:  Kurczę, ale posępne serce z drugiej strony, ale Karla z drugiej strony.
7141:  A Stariona moglibyśmy się też pozbyć.
7144:  Kurczę.
7146:  Ostatnio odpaliłem live z Mechanicusa, tak trochę inaczej to wygląda względem obecnych transmisji, pisze Radek.
7151:  Muszę sam sprawdzić.
7154:  Tylko za kogo, moi drodzy, byśmy Halsina wzięli wtedy?
7159:  Bo Halsin jest... uzdrowicielem.
7163:  A Astarion jest nam potrzebny do otwierania skrzyń.
7166:  No właśnie, kto będzie zamki otwierał?
7168:  Kto będzie pułapki rozbrajał?
7170:  A Karla... ho!
7172:  Ka... ho!
7175:  Za serce?
7176:  Kurczę, ale posępne serce to jest ważna postać, chociaż z drugiej strony jest mało memiczna.
7183:  Za Maga.
7185:  Tak, wymieńmy niedomaga Jamnixa na Halsina.
7187:  Będzie dobrze.
7189:  Halsin jest bardziej DPS jako druid.
7192:  Najpierw quest dla niego będzie.
7193:  Jeszcze pisze 505 Mirosz.
7195:  Okej.
7198:  Czy w twoim obozie wciąż są zwłoki Lezil?
7200:  Zaraz sprawdzimy.
7202:  Myślę, że można się na nie... Myślicie, że można się na nie odlać?
7214:  Niestety nie mam żadnego... To jest najbardziej, to jest najbardziej wodne zaklęcie, jakie mam.
7226:  Drapek, kochany psiunik.
7228:  Aaaaaa!
7235:  Zwłoki za każdym razem rozkładają sobie namiot, żeby nie moknąć.
7241:  Witamy Dominika Jamniko, twórczynię Klimczak!
7244:  Gdzie są emoji dominiowe?
7248:  Gdzie jest rudy jamnik?
7249:  Czemu ja nie widzę rudego jamnika?
7251:  Tu jest rudy jamnik, dobrze.
7254:  Drapek dyszy.
7257:  To zupełnie inaczej niż Lezil, która już nie żyje.
7259:  Haha!
7259:  Haha!
7264:  Dobrze.
7268:  Dumbledore!
7273:  A tamtą drogą spieram obiekt mojego poszukiwania.
7277:  Elminster?
7279:  Tego samego, Gale.
7281:  I też ma trochę miękkości.
7284:  Znajduje się zmuszony do wywołania swojego najlepszego kawałka do tak dużych mil w drodze krajowej na twoją sprawę.
7294:  Nie rozumiem.
7294:  Jak więc na moją sprawę?
7298:  Nie miałem czasu ani mojego własnego samotności, żeby cię znaleźć.
7306:  Ona mnie wysłała, Gale.
7310:  Wiesz, z kim mówię?
7312:  Ale dlaczego?
7313:  Wyjdź z tym, Elminster!
7316:  Proszę!
7317:  Mężczyzna, czy twój sojourn, od razu od bólu, wyłapał twoje dekoracje, tak jak twoje pacjenci?
7325:  Jest Dumbledore zdecydowanie zbyt mądry Dumbledore!
7352:  Niestety, takie sukcesy wymagają znaczenia czasu.
7355:  I czas, jak pewnie nasz przyjaciel tu wskazał, jest tym samym sukcesem, z którym wszyscy jesteśmy zbyt zadowoleni.
7364:  O, Panie Boże... W porządku, w porządku.
7373:  Zwrócę głębokie słoneczko do słoneczka, z którym mój skomplikowany głębokość mnie zbija.
7380:  Wszelkie sprawy są w rękach.
7382:  Mnóstwo do odczucia.
7384:  Poza tym, dobrze by było jeść, jeśli tak powiem.
7389:  Piosenki z importem powinny być smakowane, aby lepiej usłyszeć ich znaczenie.
7397:  Nie zgadzasz się?
7399:  Albinsta.
7400:  R-right.
7401:  Yyy... Widzisz...
7408:  O, teraz brzmi jak Dumbledore.
7409:  Z włoki?
7410:  Lezili jest pod namiotem.
7414:  Mówiłem.
7436:  Bardzo słuszna uwaga, Lothron, należy mordować wojowników, a nie magów, ale ja wiem, dlaczego chaty chcą mordować magów, ponieważ możemy zdobyć ich kapelusze w ten sposób i szaty.
7445:  Hehehe.
7446:  Czy przystaną cię tu jako boskiego posłańca?
7449:  Zaskoczyło mnie w ogóle, że przesłała cię do Gale'a po jego wpadce.
7452:  Mmm... To będzie złośliwe.
7457:  Thank you for that most considerate reminder.
7458:  You know where you went wrong, Gale.
7464:  No, we need to dwell on that.
7471:  Zagome zamordowało się magów.
7473:  Bardzo skomplikowane.
7476:  Wio twojej kosie z absolutem.
7502:  Jeśli sama bogini jest świadoma naszego położenia, to nie pogniewałbym się za jakąś boską interwencję, tak?
7508:  Jeśli nawet bogowie wiedzą o tym zagrożeniu, to dlaczego musimy walczyć z nim sami?
7512:  Pewnie nie znasz żadnego remedium, żadnego potężnego czarunistwie stosującego pasożyty.
7517:  Dobra, no tutaj, tutaj będzie, no idźmy w złośliwości, moi drodzy.
7521:  The very purpose of my presence.
7525:  In a roundabout sort of way.
7529:  Musisz wiedzieć, że Absolut jest bardziej niebezpieczny, niż możesz sobie wyobrazić.
7537:  Obiecał to wszystkich, którzy żyją.
7541:  Nawet tych, którzy nie umarli.
7543:  Obiecał to bogów, wierzy.
7554:  Osnowa rzeczywistości.
7557:  To jest piękne, że cały czas kamera kadruje tak, żebyśmy nie widzieli Gale'a.
7572:  Nie ma czegoś takiego jak studia bezpieczne zawodowe, chyba że idziesz na studia, które dają ci precyzyjne kwalifikacje typu na przykład studia medyczne albo typu studia prawnicze.
7580:  To one zwykle są bezpieczne zawodowe, ponieważ dają konkret.
7599:  Ekonomia to już jest bardziej rozległa dziedzina, w związku z powyższym tutaj trudno powiedzieć, co mogłoby być.
7606:  Jest bardzo dużo jamników na czatach, więc szybko sprawdzę, co się dzieje.
7609:  Ale już wiem, posłano na jutro ma egzamin, naprawkę i prosi o jamniki.
7611:  Sam się zajamniczę, w takim razie dziękując Ci bardzo za wspieranie od pięciu miesięcy.
7616:  Wszystkiego jamniczego na jutro.
7618:  Więc kontynuując wątek z kulturoznawstwem,
7621:  Trzeba mieć świadomość tego, że jeżeli się idzie na tego rodzaju kierunki, które są bardziej ogólne, nazwijmy to, to wtedy warto jest zrobić coś praktycznego na boku i wtedy będziesz mieć pieczenie na jednym ognie lub dwa ptaki za jednym kamieniem, jak mówią anglosasi.
7637:  Więc i pasja, a równocześnie dbanie o to, żeby był jakiś rozwój zawodowy.
7641:  Żadne studia nie dadzą konkretu, jeżeli chodzi o rozwój zawodowy.
7650:  Podstąpiłaby rozsądnie, gdyby takim zaufaniem obdarzyła mystra MNIE!
7655:  Powiedział Niedemagiamnik, co to jest potężny!
7668:  Dokładnie.
7670:  Mistrza zapewniła mi, że to jest... ...przeciwko, jak to było, na ruchu orbów, aby cię przemocować.
7676:  Zamiast tego, będziesz mógł... ...przeciwko wywołać jej nieruchomość.
7682:  Ciekawe.
7682:  To może być pomoc... ...albo przemoc.
7686:  Musimy to zobaczyć.
7688:  Musisz znaleźć...
7697:  Czym jest Absolut?
7698:  Pseudobóstwo i Tildów.
7702:  Pama Grimmer, dzięki za trybut, czy ktoś jeszcze utknął na Ron, Ron, Ron, Ron Weasley?
7717:  Nie?
7717:  Tylko ja?
7718:  Okej.
7718:  Ja utknąłem na Dumbledore oraz Snape.
7721:  Snape.
7722:  Severus Snape, niestety.
7725:  Masz jakieś rady, jak zerwać z nałogiem?
7727:  Oto nie do mnie pytanie, Rebeko Klaud.
7729:  Ja ci mogę tylko powiedzieć, jak można kontrolować stan taki, kiedy czujemy, że coś może nas uzależniać, to znaczy odstawić to i sprawdzić, czy rzeczywiście to nas uzależnia.
7740:  I można sobie robić tego rodzaju testy, za każdym razem, jeżeli człowiek jest zaniepokojony.
7744:  Ale jeżeli chodzi o walkę z nałogiem, tutaj musi ci pomóc specjalista, absolutnie.
7751:  Czy rozmawiałeś kiedyś z umarłymi It... Itildami.
7754:  Itlidami.
7755:  Nie nauczysz się tego wymawiać.
7757:  Itildami.
7758:  Oni by ci powiedzieli więcej o absolucie.
7761:  Chyba rozmawiałem z którymś z umarłych Ityldów, tak mi się wydaje.
7765:  Ale to bardzo na początku było.
7768:  Widzę, że idealnie przyszła na mieszanka Dumbledora z Gandalfem.
7770:  Czyli nie tylko ja, Neret, myślę, że to jest Dumbledore!
7774:  To dziwne, że Mystra domaga się takiej ofiary.
7775:  To do niej niepodobne, powiedział Niedomagiamnik, co to jest poza tym, że jest niedomagiem, także magiem.
7781:  Cieszę się, że to nie tylko ja.
7784:  Nie ma mi przyjemności mówić o tym, mój przyjacielu.
7788:  Ale tak jest wiadomość mistrzów.
7794:  Twoja może być poświęceniem, które uniknie to absolutne.
7798:  I dla twojego poświęcenia będziesz odzyskany.
7804:  Takie jest wiadomość mistrzów.
7807:  Z tego co powiedziałbym, przepraszamy o spokojne spokojnie.
7811:  Potrzebuję tylko do ciebie... Czarmę, którą zapłaciłem.
7818:  Skończono.
7820:  Wszystko, co się stało, zostało zakończone w Twojej uroczystości.
7842:  I chmakuru kuwer uczenie.
7844:  Moi drodzy, ja mam jedno do powiedzenia naszemu magowi.
7848:  Jesteś tak silny.
7866:  Prosta sprawa.
7868:  Prosta sprawa.
7870:  Nie inaczej Norax na finał.
7871:  Nowa lampa zamontowana.
7874:  Tak jest, nawet dwie.
7876:  Nie wiem dokładnie, jak pokazać tej nowej.
7878:  Wrzucę na Discorda.
7881:  Przysięgam na honor, że tak się stanie.
7882:  Nie będziemy praworządni, dobrzy!
7885:  Wciąż czeka nas daleka droga, zaniedziemy inny sposób.
7888:  Nie jestem jego opiekunem, nie przyjmuję... Kusi!
7896:  Wątróbka z majonezem?
7897:  Nic z majonezem?
7898:  Fu!
7899:  Majonez jest obrzydliwy.
7901:  Szczepek pisze, że obejrzał Honor Among Thieves.
7904:  Świetny film, humor i przede wszystkim samo wykonanie z lekkim dystansem.
7907:  Będzie powtarzane.
7908:  Dobrze!
7910:  Do it!
7914:  Prodbyk, nie szukam grafika.
7915:  Ja graficzkę znalazłem, moi drodzy, już dawno temu.
7917:  Dominika Jamnikotworczyń-Klimczak opiekuje się graficznie kanałem.
7921:  Swoją drogą będzie Dominika niebawem robiła Krzysztofowi tutaj specjalne zdjęcia, które zastąpią moje różowe, magentowe zdjęcie, które używam w social mediach od sześciu lat?
7936:  Pięciu lat?
7937:  Coś takiego.
7939:  Więc też zmieni się tło kanału.
7941:  Poważne sprawy.
7948:  Hmm... No kuzi, no ale trudno.
7951:  Magenta zostanie, ale Ryksztofa się zmieni.
7957:  A wciąż oceń, urodzony w samotnych godzinach,
7986:  Czemu nagle zaczęliśmy mówić o Księżycu?
7990:  Przecież to była Akademia Rhea Lucaria.
7995:  Zrani.
8003:  Zatem mam nową baśniową kieckę.
8004:  Głosowanie, żeby foty Krzysztofa były w tej kiecce.
8008:  Świetny pomysł, Dominiko, znakomity.
8011:  Czy zdradzę Magentę na rzecz papieskiej żółci?
8013:  Nie, moi drodzy.
8016:  Nigdy.
8018:  Czy Astarion chce z nami rozmawiać?
8019:  Czy Astarion jest już jurny?
8022:  Perfectly good Gale.
8039:  Dobrze.
8041:  Chyba z Gale'em przede wszystkim musimy porozmawiać.
8043:  Inni mają jakieś sporadyczne komentarze, Jeno.
8057:  Hobson pisze, że Elminster faktycznie jest takim Dumbledorem zapomnianym krajem.
8062:  Najpotężniejszy czarodziej i legenda.
8064:  Wszyscy go szanują, ale u niektórych ma taką reputację.
8066:  Stary dziadku do better.
8071:  Lucyfer przestrzega, że kiedyś sobie zrobi taką fryzurę, jak ma Astarion.
8074:  Już zapomniałem, jaką fryzurę ma Astarion.
8076:  Krzysztof, jesteś magiem, wciągaj szatę, nie jęcz.
8078:  Szata, akieca, różne rzeczy, tak?
8082:  Szata musi mieć przede wszystkim kaptur.
8085:  Czy widzieliście kiedyś sukienkę z kapturem?
8087:  Pewnie tak.
8089:  ponieważ współczesne wszystkie domy mody mają zasadę bardzo podstawową, to znaczy, cokolwiek nowego i dziwnego jesteśmy w stanie ze sobą połączyć, to wiecie, to jest nowa kolekcja, więc można zarobić, ale musi być, musi być kaptur.
8105:  Dlatego noszę tę bluzę, tak, między innymi, tu jest kaptur, musi być kaptur, tylko ten kaptur jest unikatowy, bo tu nie ma tych dzyndzli, które mnie wkurwiają we wszystkich bluzach.
8121:  To jest baśniowa szata, zaszła mała pomyłka.
8129:  Hmm... Co?
8135:  Stary dziad z chętką na ser?
8140:  Kto nie ma ochoty na ser?
8142:  Raczej nie przypominał wielkiego, legendarnego czarodzieja.
8146:  Żołnierz nie dotarł do wieku Elminster bez zainteresowania się swoimi komfortami w domu.
8152:  Ci, którzy szukają niebezpieczeństwa poświęcają się do niebezpieczeństwa.
8160:  Dla Mistra, który go wysłał, nie mogła być bardziej ostrożna jego proszka.
8166:  Wszyscy się na mnie wierzyli.
8168:  Czas wygląda na to, że jesteś młody.
8170:  miesiąc to wieczność, rok to wieczność.
8174:  To dziwne uczucie.
8174:  Zrozumieć, jak mało jest czegoś, czego powinienem mieć.
8177:  Oczywiście.
8177:  Dajemy najczystszą rozwiązanie do naszego problemu.
8181:  Wszystko, co muszę zrobić, to znaleźć odpowiedni miejsce i czas, zamknąć oczy i odpuścić.
8199:  Ser na czatach widzę, tak.
8201:  Bo to jest, to jest, dlatego jest, to jest Elmin Stahler.
8214:  Elmin Stahler.
8216:  Tak, absolutnie tak.
8219:  Cheese Stax, nawet mi nie przypominajcie o Cheese Stax, to jest najwspanialsza piosenka, jaka została kiedykolwiek stworzona.
8224:  Rewelacja.
8227:  Uwielbiam cheese tacks.
8229:  Nawet kiedyś zrobiłem przekład cheese tacks, ale wiesz co, kiedyś wam śpiewałem.
8234:  I nie wiem, czy to nawet nie było na tych live'ach.
8239:  Hmm... Czy masz teraz jakąś misję samobójczą?
8246:  Powiedział nie do magii Amnix, który zapragnął przeniesienia się do Mass Effecta.
8252:  Nie mam żadnych wątpliwości, że ma to potencjał, ale jeśli chodzi o pozwolenie... AO nie zajmuje się złożonymi sprawami śmierci.
8261:  Święta interwencja ma tendencję do zmniejszania rzeczy, a nie lepiej.
8265:  Jeśli chodzi o Elminster... Zabrał zemsty więcej czasów niż legendy mogą wyjaśnić.
8279:  Zabrać się na Boga nie jest łatwym wypadkiem, nawet dla niego.
8284:  Moja orba jest najlepszą szansą, którą mamy.
8287:  I tylko ja mogę ją osiągnąć.
8291:  To jest jedyna spowodowanie, Grace.
8293:  Wygląda na to, że orba jest teraz stabilna.
8296:  Mniej więcej, aż dodam się do tego, gdzie muszę być.
8300:  To pozostanie przed nami na razie.
8302:  Ciepło Absolutu musi być odnalezione, zanim mogę przestać go strzelić.
8309:  Zatrzymajmy taką pewność w momencie, w którym taka decyzja jest na nas.
8313:  Czujemy się inaczej, gdy znamy, z czym jesteśmy naprawdę przeciwni.
8338:  Magdalena cierpi Snape.
8340:  Snape.
8341:  Severus Snape.
8342:  Boże zielone, to się nie skończy, tak?
8344:  Tak to działa.
8345:  Popatrzcie, mamy pylicę płuc.
8347:  Zupełnie jak u uczniów w salach szkolnych, gdzie nie ma normalnych tablic, gdzie można pisać pisakami, tylko są tablice kredowe.
8356:  Że jednocześnie rozwiązujecie zadania matematyczne, a w pakiecie macie pylicę płuc.
8362:  Ej, czemu tu się pojawia Lezil?
8365:  Nie po to ją zabiłem!
8369:  Żeby ją teraz widzieć.
8371:  Okej.
8374:  Zwłoki nie mogą już mówić.
8375:  Pytaliście, czy można ją wskrzesić.
8377:  Chyba, że posępne serce jest w stanie ją wskrzesić.
8381:  Ożywienie.
8385:  Cel nie może być wskrzeszony.
8387:  Podejrzewam, że nawet nie bylibyśmy w stanie użyć wzwoju wskrzeszenia.
8394:  A!
8394:  Cel nie może być wskrzeszony.
8396:  Marnie może wskrzesić?
8397:  W życiu tego nie zrobię.
8400:  Zobacz skilla Gale'a Wybuchowego.
8403:  Nie!
8407:  Czwartek mój mąż ma operację resekcji jelito.
8409:  O, jak wielkie współczucie, Agnieszko.
8412:  Czy mogłem poprosić o jamniki dla niego?
8414:  Moi drodzy, potrzebujemy legendarnego zajamniczenia na tę okoliczność.
8419:  Absolutnie.
8421:  Mam nadzieję, że będzie Agnieszko pod dobrą opieką mąż.
8424:  Medyczną.
8430:  Mnie w perspektywie groziła taka operacja, ale na szczęście się okazało, że jest wszystko w porządku, bo w porę się za siebie zabrałem.
8440:  Ale strach był.
8442:  To jest jakaś perspektywa rozbudowy naszego obozu, widzę, moi drodzy.
8446:  Zwiedźmy go całego, jest przepiękne to miejsce.
8448:  To jest chyba mój ulubiony obóz w tym momencie.
8452:  Jest bardzo podobny do Firelink Shrine.
8459:  Kapliczki o-ognia?
8460:  Nie wiem jak to powiedzieć z Dark Souls.
8464:  Proszę bardzo, łóżko.
8466:  Kiepska szafa.
8469:  Elfie drewniaki, sandały gladiatora, szmaty.
8472:  I więcej sandałów gladiatora.
8474:  Co to w ogóle jest za miejsce?
8475:  To wygląda jak miejsce, w którym się zaczyna gra...
8479:  This war of mine.
8481:  200 złota za wszczeszenie lezil?
8482:  To jest o 200 sztuk złota za dużo.
8485:  Nie.
8485:  To jest o 201 sztuk złota za dużo.
8488:  Ponieważ wliczam w to złotówkę, którą bym wyceniał, na którą bym wyceniał jej usługi wcześniejsze.
8495:  Myślę, że możliwe, że możemy opuścić obóz.
8499:  o co chodzi z dramą Total War'a.
8501:  W dużym skrócie, Bodzio, chodzi o to, że Creative Assembly żądało 80 PLN za Lord Pack, znaczy Lord Pack z jednym Lordem i z paroma jednostkami.
8513:  a wciąż nie są spatchowane błędy z Warhammera Immortal Empires i generalnie cała polityka Creative Assembly polega na tym, że doimy Warhammera ile się da i z tego będziemy wypuszczać takie rzeczy jak Total War Faro, o które nikt nie prosił, których nikt nie kupuje potem i wracamy znowu do Warhammera Total War, z czego mamy przychody i Creative Assembly przerzuca coraz więcej ludzi z teamu, który pracował nad Warhammerem Total War do innych projektów.
8541:  I skutki tego są opłakane dla samego Warhammera, który jednakże jest Warhammerem i przez to ludzie go kupują.
8546:  Więc oto jest cała afera.
8550:  No, w tym momencie się zachowali bardzo podobnie do EA i Robix.
8554:  Czyli do Early Accessu.
8558:  Adept Absolutum.
8560:  No ewidentnie, moi drodzy, będziemy się więcej dowiadywać o Absolucie w tej chwili.
8564:  Zwój wypędzenia, nauka czaru, rozkazy.
8569:  Powierzono mi niezmiernie ważne zadanie oczyszczenia wejścia do Kuźni Gryma dla przyszłych ekspedycji.
8573:  Stamtąd przyszliśmy.
8574:  Gdy droga zostanie oczyszczona, przybędzie najwierniejszy Neron.
8579:  Green Caffe... Zielona Kawiarnia u Nerona, to jest Green Caffe Nero, uwielbiam.
8584:  W Green Caffe Nero, czyli w Zielonej Kawiarni u Nerona, jest najlepsza kanapka na świecie.
8589:  Mianowicie kanapka z tuńczykiem i z kaparami.
8591:  Jest przepyszna.
8592:  Przedzieramy się do wejścia i czuję narastającą ekscytację.
8595:  Jakie skarby tam znajdziemy stworzone przed wiekami przez Caterica, a potem zapieczętowane klątwą kuźnia gryma może kryć w sobie niewyobrażalne cuda, które przyczynią się do chwały absolutu.
8605:  Dlaczego tu jest cały czas chwały absolut?
8608:  Chyba, że to jest ta absolut.
8612:  Ooo...
8615:  Kontynuuję badanie terenu i będę dokumentować wszystko, co tam znajdę.
8619:  Wejście jest obecnie zablokowane przez pnącza i gruz.
8622:  Ponad wszelką wątpliwość obłożone klątwą.
8624:  Materiały wybuchowe powinny sobie poradzić, choć mam mało doświadczenia w tej materii, by stwierdzić coś na pewno.
8631:  To bogini absoluta!
8634:  To ja się wycofuję ze złościwości dotyczących odmieniania.
8637:  Rozmieściłem ładunki z najwyższą ostrożnością.
8639:  Przyznaję, że niemal obawiam się je zdetonować.
8642:  Nie wiadomo, jaką moc kryją w sobie te przeklęte pnącza.
8646:  Nie wiadomo, co kryje się za nimi.
8647:  Nie wiem nawet, czy podłożyłem ładunki prawidłowo.
8650:  Niech absolut ma mnie w opiece.
8655:  Jeden rozkaz.
8659:  Do drzwi dotknąłem klątwą cienia.
8661:  Zobaczymy, moi drodzy, co to jest.
8664:  Oczywiście, że ta Absolute jest przecież wódka Absolute.
8667:  Głupi ja.
8686:  Karla.
8688:  Daję radę.
8692:  Niespodziewany strumyk wtorkowy?
8694:  Tak, jest Tsukitsubana.
8696:  Stream, stream.
8698:  Wtorkowy stream.
8700:  We have to push into the dark.
8703:  That's what he said.
8709:  Gdzie jest więcej palenisk?
8711:  Okej, tu jest naprawdę mrocznie, moi drodzy.
8714:  Nie spodziewałem się, że jest aż tak mrocznie.
8716:  Podoba mi się to miejsce.
8720:  Klątwa cienia z poważnym zagrożeniem.
8721:  Otocz się światłem, by uniknąć jej najbardziej zabójczych efektów.
8732:  Światło dnia.
8739:  Oj, oj, oj.
8743:  Okej, wyłącz trypturowy.
8751:  Czy to zaklęcie będzie działało?
8756:  Czy nie?
8761:  Świetnie, działa.
8763:  Ochotnia też na to działa?
8766:  Okej.
8770:  Torebka cieniobulwy.
8773:  Moje!
8779:  Dobrze.
8781:  Czemu nie ma nigdzie zaznaczonego, że mamy to zaklęcie na sobie?
8784:  Światło dnia.
8786:  Trufla żołędziowa.
8788:  To nie brzmi dobrze.
8791:  To naprawdę nie brzmi dobrze.
8793:  Trufla żołędziowa brzmi jak inna nazwa na grzybnię penisa.
8799:  Dziennik martwego druida, a obok jest drąg.
8801:  Popatrzcie, tu był Vilgefortz.
8803:  Drąg.
8804:  Ej, ten drąg w ogóle jest rzeźbiony tak jak kostur Gandalfa.
8807:  Ciekawe.
8809:  Przeczytaj.
8812:  To jest spisany odręcznie dziennik, porzucony przez około półwieczem.
8815:  Należał do druidki, która podjęła próbę bliższego zbadania Klątwy Cienia.
8819:  W miarę upływu czasu kolejne wpisy są zaraz krótsze i rzadsze.
8822:  Udało mi się sprawnie przebyć góry, gdy po raz pierwszy ujrzałam Klątwę Cienia, poczułam drwogę, którą trudno opisać.
8828:  Żaden opis, nieartystyczne przedstawienie nie mogłoby przygotować mnie na to, co ukazało się mym oczom.
8833:  Arcydruid Halsin!
8835:  Niech mu niedźwiedź lekkim będzie, ostrzegł mnie, że sytuacja jest katastrofalna, ale nie jest rzeczywistość.
8839:  Przerosła wielokrotnie jego słowa.
8841:  Niedługo rozbije obóz, a rano wydłużusze dalej.
8843:  Choć prawdę mówiąc, wszelkie miary czasu w tym miejscu są pozbawione wielkiego znaczenia.
8849:  Koszmarna noc.
8850:  Musiałam dorzucić do ogniska trzy razy więcej derwa niż zazwyczaj, by podtrzymać płomień.
8855:  Z zakręgu światła dochodziły do mnie potworne hałasy.
8857:  Sen nie przywrócił sił.
8859:  Wręcz przeciwnie.
8860:  Czuję się słabsza.
8862:  Ale muszę wytrwać.
8863:  Muszę pokiadać ufność w Sylvanusie.
8865:  Iść dalej!
8867:  Stwory zmroku.
8868:  Lukawe istoty.
8870:  Jednej z nich udało się zaczepić mnie pazurem.
8872:  Ocaliła mnie tylko pochodnia.
8874:  Głębokie ciemności.
8876:  Płomień gaśnie w mgnieniu oka.
8878:  Rana piecze.
8879:  Skóra wokół niej czernieje od spaczenia.
8884:  Tak!
8885:  Spaczeń, tak, tak!
8888:  Pod imperium się rozciąga rozbrzestrzenia, a Clanscrajer przeprowadzi badania, eksperymenty nad spaczeniem, tak, tak!
8902:  Cienie rosną w siłę, rozprzestrzeniają się, muszę wrócić do światła.
8908:  Choć drewno nie chce się palić, ledwo widzę stronicę, jestem otoczona!
8916:  Agnieszka pisze, że ma nadzieję, że się dobrze zajmą mężem w szpitalu, niestety choroba genetyczna nie wybiera.
8921:  No, to jest obciążenie, obciążenie genetyczne niestety na to.
8924:  Bardzo jeszcze raz współczuję i przekaż pozdrowienia od nas mężowi.
8931:  Cieszę się, że zawitał spaczeń do tej gry, moi drodzy.
8934:  To jest wspaniała wiadomość.
8938:  Ciekaw jestem, swoją drogą, czy Warhammerowski spaczeń jakoś nawiązywał do tego, czy to jest... Nie no, to jest Warpstone, więc pewnie raczej polski tłumacz się inspirował.
8948:  Nie sądzę, żeby to było Warpstone w oryginale Forgotten Realms.
8953:  Czyli w sieci zapominanych krain.
8957:  Widzisz, że jak rzucasz czar koncentracji, to możesz przerwać go na przycisku pod portretem postaci?
