🔴 Krzątanina we Wrotach Baldura | BALDUR'S GATE 3 Livestream #17
🔗 https://www.youtube.com/watch?v=MnFn1T1_EQE

75:  Dzień dobry.
11384:  Powiedziałbym nawet, że Niedomagiamnik is feeling cocky.
11388:  Tak, widzę Mephita i strzelam od razu.
11395:  Hmm.
11395:  Pozbycie się tłuszczu nie jest takie proste, jak teraz obserwujemy, moi drodzy.
11399:  Spalanie tłuszczu też nie jest proste.
11403:  Sporo osób by powiedziało, że Carla to potwór jako diabelstwo.
11406:  Jaki potwór w życiu?
11407:  Hmm.
11410:  Ożywczy płomień ktoś na nas chce rzucić.
11413:  Tysiu!
11418:  To jest zaklęcie pierwszej gildii.
11422:  Gdzie jesteś co najwyżej w siódmej?
11427:  Dobrze, Karla.
11429:  SEPERINT!
11432:  I lecisz.
11436:  Karla może sobie lecieć tutaj, ponieważ niestraszne jej płomienie, niestraszne jej wszystko.
11442:  Jeszcze wpadniemy w szał, bo czemu by nie.
11444:  Na zaś.
11447:  Dance macabre, mhm.
11448:  Yyyy... Ja czy ja wiem, czy Astarion jest nam tutaj żywotnie potrzebny?
11455:  Nie.
11460:  Ja tylko tak mam, że jak słyszę kwestie Shadow Ha, to w uszach mam My face protects me.
11466:  To byłoby bardzo ciekawe.
11469:  Wysyłam mapkę na Discorda, jak trafić do urny, pisze Miki Limanówka.
11473:  Jakże ja ci dziękuję.
11475:  Jakże ja ci dziękuję, skorzystamy z niej.
11481:  Posępna to by się tutaj mogła przejść, wiecie?
11485:  Nawet uskutecznie sprint w tym celu.
11489:  A w ogóle nie mówiłem wam, dzisiaj będziemy musieli troszeczkę wcześniej skończyć, dlatego też wcześniej zaczęliśmy, bo o 20.40 mam audycję w radiu, więc muszę pojawić, ponieważ w przeciwnym wypadku audycja z moim udziałem mogłaby się nie odbyć.
11504:  Czy walniemy kulą ognia szóstego poziomu w nich wszystkich?
11510:  Drżyj przed potęgą niedomaga jamniksa!
11525:  Wszyscy... Wszyscy zginiecie.
11527:  Jakie jest to radio?
11528:  To się nazywa Radio Afera.
11529:  Dźwięczna nazwa, prawda?
11530:  To jest internetowe radio, mam wrażenie.
11535:  Przerzuć kość napastnika.
11536:  Przerzuć kość napastnika to jest coś, co mógłby powiedzieć każdy ortopeda.
11542:  Pierwszy krok w kierunku...
11546:  Ćwiczenia i dla zdrowia.
11547:  Pamiętam, że kiedyś o tym rozmawiałeś na streamie, pisze Jaszczur Król.
11550:  To zależy, czego potrzebujesz.
11552:  Ja zawsze uważam, że najlepsza opcja to jest coś ogólnorozwojowego, czyli nie bieganie, ale na przykład basen.
11559:  Basen, niezależnie od tego, jaką się ma tuszę, będzie Ci pomagał nabierać sprawności.
11563:  A jeżeli ktoś nosi na sobie tyle kilogramów, ile ja kiedyś nosiłem, no to sformułowanie, idź pobiegaj, można skwitować wyłącznie wybuchem śmiechu.
11579:  Przeciwzaklęcie po raz kolejny.
11581:  Dokładnie w tej sprawie Vesper będzie w Radiu Afera moja wypowiedź.
11585:  W sprawie mobbingu na Uniwersytecie Adama Mickiewicza w Poznaniu.
11594:  Dobrze.
11596:  Żywiołak tłuszczu.
11598:  Prawie zginął już.
11600:  Doskonale.
11603:  Ale jeszcze chcę uderzyć Carla.
11607:  Shall we dance?
11608:  Oh, yes we shall.
11611:  Gdzie jest sprint?
11613:  Ależ mnie denerwują te wszystkie ikonki.
11616:  Niepodpisana część, część podpisana, część ma skróty klawiszowe, część nie ma.
11624:  Na żywo pewnie audycja będzie właśnie o 20.40, dlatego musimy skończyć o 20.30.
11627:  Mówiłem wam o tym po to, żebyście mi przypomnieć.
11632:  Hmm... Trzeba sobie krzywdy nie zrobić także Dobra
11653:  No i też ja byłem, mówię też jako ktoś, kto był zły, jak ludzie mu mówili co ma robić pod kątem ruchu fizycznego, bo ja wiedziałem co mnie triggeruje mocno.
11663:  No jedną z takich rzeczy, która mnie triggerowała było to, że no nie będę robił ćwiczeń fizycznych z nadwagą, tych, które nie umiałem robić wtedy, kiedy nadwagi nie miałem, no bo dla mnie to było absurdalne po prostu.
11674:  I to jest ten moment, kiedy przełamy w żywiołaka ognia.
11681:  Dziękuję.
11683:  i użyjemy czarnej dziury, ażeby wszystkich zgromadzić i w ciemności ich związać w trainie Mordor, gdzie zaległy jelenie.
11694:  Doskonale.
11699:  Bieganie to ćwiczenie uciekania.
11702:  Ładne.
11705:  Co do sprawdzania obecności, wykładowczyni chciała zabrzmieć groźnie, więc powiedziała, że niektórzy przekroczyli limity i sprawa zostanie zgłoszona do odpowiednich służb, czyli oczywiście do straży pożarnej.
11715:  Ile tego ożywczego płomienia on jeszcze raz zarzuci?
11719:  Elis, zaakceptuj swoją porażkę.
11721:  Jesteś beznadziejny.
11722:  Co z tego, że wyglądasz jak Chrystus?
11728:  Kula tłuszczu.
11729:  Czy my zmarnujemy atak Carl na kulę tłuszczu?
11731:  Nie.
11733:  Kula tłuszczu chybi krytycznie.
11741:  Jeżeli czegoś się nauczyłem w tej grze, to że magowie mają przerąbane w ataku wręcz dupę absolut.
11750:  Dlaczego, dlaczego on jest, on jest po stronie, on jest po naszej stronie, a nie po stronie absolutu?
11755:  Ups.
11761:  Tego nie wiedziałem.
11766:  To niedobrze.
11775:  Jakie chybienie!
11779:  Strażnik wiary to naprawdę... Moi drodzy, może i to było niepotrzebne, ale to było piękne.
11792:  Dla tych wybuchów to było piękne.
11799:  To było mistycznie piękne.
11801:  Zwój lotu?
11802:  Zabierz.
11803:  Drąg plus dwa.
11805:  Drąg to jest kostur, moi drodzy.
11806:  Płaszcz popielnej ćmy.
11808:  Istota, która zadaje obrażenia postaci noszącej des... ...szatę, zostaje podpalona.
11813:  Podpalony.
11814:  To jest szkielet sarin, moi drodzy.
11819:  Mieść przedmiot.
11820:  E?
11823:  Na jakim poziomie trudności polecasz Otoń z Bałdrym?
11825:  Ja zawsze gram w gry, które... Zawsze gram w gry na poziomie normalnym.
11828:  W związku z powyższym ja gram w Souls'y, też gram na poziomie normalnym.
11831:  Jeżeli potrzebuję trudnej gry, to gram w trudną grę.
11834:  Poziom normalny to jest poziom zbalansowany.
11836:  Jeżeli potrzebujesz sztucznie go sobie jakoś podwyższyć, to możesz na wyższe, no ja na przykład grałem w Warhammera Total War na legendarnym, ponieważ na poziomie normalnym już nie miałbym żadnego wyzwania.
11845:  W związku z powyższym dlatego sobie to sztucznie podwyższam.
11850:  Poza tym prawda jest taka, że główną rzeczą, która jest trudna w poziomie legendarnym Warhammera Total War, to jest to, że nie można wczytywać save'ów, a ja bym to robił inaczej, bez przerwy.
11860:  Dobrze, nie wiem, co w tym szkielecie należy umieścić.
11862:  Coś mi mówi, że coś absolutnie bezsensownego.
11865:  Na przykład prostą szatę.
11870:  Przecież mówiłem, że są pokoje i przypomina Kasian.
11872:  No ja wiem, ja wiem, ja wiem, ja wiem, ja wiem, ale... No dobrze, nie wiem, co tutaj umieścić.
11877:  Czy ja to teraz zrobię?
11879:  Tak, zrobię to.
11879:  Szkielet Sarin.
11882:  Umieszczasz głowę, której nie masz.
11884:  Aha.
11885:  Aha, fenomenalnie.
11887:  No fenomenalnie.
11889:  Lubię nie mieć rzeczy.
11890:  A nie uważacie, że powinienem na przykład umieścić głowę Sarina tam?
11893:  To byłoby ciekawe.
11901:  Dobrze, liczę na to, że tutaj będzie... A właśnie, bo na Discordzie miała być ta mapa.
11904:  Ja odpalę mapkę może, moi drodzy.
11908:  O!
11910:  Ona jest przy przejściu.
11913:  Jest w innym miejscu niż myślałem.
11918:  Czekajcie, zaraz porównamy to z mapą, która jest w grze.
11922:  Bardzo dziękuję jeszcze raz za zamieszczenie tej mapki Discordiowej.
11928:  No tak, oczywiście, że to jest w zupełnie innym miejscu, niż myślałem.
11931:  Dlaczego mnie to kompletnie nie dziwi?
11934:  Czyli musimy iść... Stop.
11942:  A!
11944:  Musimy iść tu.
11949:  Ok.
11951:  Doable.
11953:  Umieść znacznik.
11955:  Znacznik.
11958:  Idziemy do znacznika, moi drodzy.
11961:  I nie chcę usunąć tego znacznika, do którego chcę iść.
11965:  Uuu, dźwignia, uuu, rzeczy.
11968:  Oj, oj, oj.
11969:  To jest drezyna, moi drodzy.
11973:  Tak jest.
11974:  Czy Krzysztof miał sposobność, gdyby miał za sposobność zagrać, jaki utwór zagrałby Astorionowi, żeby go uwieść?
11980:  Pieśń Solveigi.
11983:  z Erginta Griga.
11986:  Incidentalnie grałem... Grałem kiedyś pieśń z Solveigi, ale to lubiłem.
11993:  W związku z powyższym wybrałem taki utwór, którego mógłbym się szybko nauczyć, bo już go pamiętałem jakoś.
11999:  A z Astarionem jest tak, że trzeba go uwieść jak najszybciej, ponieważ potem się robi nieprzystępny.
12005:  Czy Krzysztof choć raz poszedł we właściwą stronę?
12007:  Nigdy.
12009:  Absolutnie nigdy.
12009:  Ja w światach wirtualnych mam ten sam problem co moja mama.
12012:  Moja mama zawsze się gubi w realu i jej powiedziałem kiedyś bardzo złośliwie i się tego wstydzę w perspektywie moich problemów, że jeżeli chce iść w prawo to po prostu żeby założyła, że należy iść w lewo i odwrotnie.
12024:  I najlepsze jest to, że moja biedna mama zastosowawszy się do tej zasady powiedziała, słuchaj to działa!
12029:  No ale niestety w moim przypadku nie działa.
12032:  Ja za bardzo kombinuję, fragment poprawionego dziennika.
12036:  Dlaczego nie mogę w niego kliknąć?
12039:  Aha, mogłem go podnieść, świetnie.
12044:  Przeczytaj.
12045:  Nie mamy dokąd pójść.
12046:  Bareki chciał spróbować dotrzeć do siedziby Gilii, ale kręci się tam zbyt dużo ekip różnych.
12050:  Zbyt wiele oczu i uszu, które mogłyby donieść Gortaszowi, jego przeklętemu kultowi.
12054:  Jesteśmy tylko Bareki, Elise i ja.
12057:  Faktycznie zabiliśmy kogoś ważnego.
12061:  Niedobrzy.
12063:  Wilczo-zamieć?
12064:  No to jakbym grał na harfie, to bym zagrał w Wilczo-zamieć na przykład.
12067:  O!
12068:  To byłoby piękne.
12071:  O!
12073:  Podstawą zaliczenia pierwszego semestru jest obecność na zajęciach.
12076:  To jest mniej więcej ta, by zrobić jako podstawę zaliczenia egzaminu bycie człowiekiem albo oddychanie tlenem.
12082:  Bardziej leniwie się już nie da.
12089:  Co to jest?
12090:  Masz przyjaciół w guildi?
12091:  Nie mam.
12095:  Tak!
12096:  Clan Skrajer!
12097:  Yes, yes!
12099:  Yes, yes!
12101:  Gdzie?
12101:  Gdzie?
12102:  Gdzie?
12102:  Ser i pożywienie!
12104:  Tak!
12104:  Człowiek rzecz pyta!
12105:  Obserwujemy, czekamy!
12107:  Tak!
12108:  Tak!
12108:  Na co?
12109:  Na co?
12109:  Clan Eshin!
12111:  Tak, tak!
12111:  Aha!
12112:  Czeka!
12113:  Gdzie?
12114:  Tu!
12115:  Chodź!
12116:  Chodź!
12116:  Tak!
12118:  Niestety, szczur nie odpowiada na nasze pytania, a starałem się w języku szczerzym mówić.
12124:  Jest to zasmucające.
12128:  No dobrze, tutaj są drzwi, ale wiecie co, ja ich nie otworzę, bo potem się bardziej zgubię.
12133:  Niemy pokutnik bareki.
12136:  Ktoś ma beki z pokutników bareki.
12138:  Ktoś... nie.
12140:  Tak, tak, ktoś ma dużo beki z pokutników bareki, tak.
12145:  Na coś czeka.
12149:  Może partyjkę gwinta?
12151:  Co to jest?
12153:  Groźba zwarcie.
12154:  Zbroja księżycowego blasku spowoduje przyciążenie nie do magii Amnix.
12158:  Wszystko powoduje przyciążenie nie do magii Amnix.
12163:  Piosenka I Want To Live z soundtracku Baldur's Gate i Zastarion jest cudowna, polecam, pisze Aredel.
12169:  Jak tam relacja z naszym wąpierzem?
12171:  Dziękuję, jest tragicznie.
12175:  Czy ja mogę... Czy ja mogę to zobaczyć?
12178:  Tak samo jak na poprzednim Steamie.
12182:  Kevin Greenle pisze, że znalazła ten utwór na YouTubie, Astarion approves.
12185:  I Want To Live?
12188:  Wiecie co, my w sumie możemy, teraz sobie uświadamiam, puszczać takie rzeczy.
12193:  Bo to jest z gry.
12196:  I want to live.
12199:  Baldur's Gate Original Soundtrack.
12202:  To sobie na moment wyciszymy grę i puścimy to.
12208:  Proszę bardzo.
12209:  Można tak?
12210:  Można.
12213:  O ile to będzie oczywiście to, bo to jest wiecie, ze Spotify'ów.
12218:  Więc nigdy nie wiadomo Aha, wiecie na czym polega dowcip?
12221:  Dowcip polega na tym, że mapka, którą miałem O dobrze Idziemy w tę stronę, tak Ja wam dam stream zdjęty, stream nie zostanie zdjęty Wiersz Gimlaka Czyli tu jest ta urna Dobrze
12248:  Ale wiecie co?
12248:  My powinniśmy zrobić jedną rzecz.
12254:  Jeżeli to jest piosenka o Astarionie, to należy jej słuchać przy, koniecznie, posągu Astariona, moi drodzy.
12268:  Tak jest.
12271:  Tak jest.
12277:  Czyli słuchamy remiksu According to Judgment of the Oratrice Mechanic Delenice Cardinale.
12282:  Jeszcze nie.
12285:  A gdzie jest T-Pose?
12286:  Niestety nie ma.
12290:  Mega się cieszę z Twojego udziału w podcaście Przemka Górczyka przy Agata.
12292:  Mam nadzieję, że uda się Wam jeszcze coś razem nagrać.
12295:  Doszliśmy do takiego wniosku z Przemkiem, że fajnie byłoby, ale wiecie, to jest podcast Przemka.
12299:  Ma mnóstwo gości, więc za dużo Krzysztofa w lodówce to, wiecie, zawsze problem.
12306:  Gdzie jest anti-climactic?
12308:  Wszystko jest pięknie.
12309:  Dobrze, moi drodzy, bo rzeczywiście ktoś może mieć pretensje, bo to jest jednak piosenka, a wiecie jak to jest z piosenkami.
12315:  Z piosenkami jest zawsze dramat.
12317:  Więc jeszcze raz polecam utwór I Want To Live.
12319:  Wiecie co?
12319:  Wrzucę wam... Łączę do tego utworu.
12323:  Proszę bardzo.
12326:  Opuść obóz.
12329:  Dlaczego istnieje posąg Astariona?
12331:  Co to w ogóle jest za pytanie?
12333:  Dlaczego nie istnieje posąg nagiego Astariona w każdym z waszych obozów?
12337:  To jest właściwe pytanie.
12340:  No i dobrze, czy tutaj jest słój?
12343:  Ja szukam słoja zupełnie jak... Tak!
12345:  Tu jest słój!
12347:  Szukam słoja zupełnie jak Jack Sparrow, moi drodzy.
12352:  Będziemy przytulać słój.
12353:  Ja nie mam słoja.
12355:  W związku z powyższym jedyne, co mogę robić, to przytulać jak Jack Sparrow manierkę z maną.
12360:  Moja manierka, ooo, dobra manierka, będziesz mi służyć w Dark Souls, jak tylko zaczniemy znowu grać w Dark Souls i będziemy wtedy używać manierki do tego, żeby w bardzo szybki sposób uzupełnić zdrowie lub manę w trakcie walki z bossem, co zawsze się będzie odbywało w taki piękny i mimiczny sposób.
12379:  Nawet wtedy, kiedy w niej nic nie będzie, to i tak postać wykona tę animację.
12382:  O, jest fajne echo teraz, jak mówię do tego.
12385:  He, he, he, he.
12389:  Krzysztof, odłóż zabawkę.
12391:  Krzysztof, natychmiast odkładaj zabawkę.
12396:  Niszczejące drzewce piki.
12399:  Luksusowa skrzynia.
12402:  W luksusowej skrzyni jest 14... Co tu się dzieje?
12408:  Wiekowy sł... Dlaczego wszystko chce nas zabić?
12412:  Jar of Dead.
12414:  Polecam zrobić Astarionem rozmowę z umarłym.
12417:  Jakim umarłym?
12418:  Kiedy i gdzie?
12420:  Czekajcie, wiekowy sługa musi zginąć.
12422:  To jest mumia?
12425:  Pełzający szpon?
12426:  Czy zaatakuje nas rąsia?
12432:  Dobrze.
12433:  Żywiołowe wybaczenie.
12435:  Tak jest, tak jest.
12437:  Tego chcemy.
12442:  I atak wielokrotny.
12447:  Atak wielokrotny jest dwukrotny.
12450:  Ale kosztowność.
12452:  Ojojojojojojojo.
12454:  Pięknie.
12455:  Jakie pazury, cel, żywiołak, ognia, skandal.
12461:  Jak popylają rąsie.
12463:  Dobrze, Karla.
12465:  Skarlała, jak zawsze.
12468:  Uderzenie zefiru pewnie będzie już niedostępne, a nie, jest dostępne, jest dostępne.
12477:  Biedny niedomagiamnik zoberwał, nie wiedziałem, że może.
12482:  Otóż zawsze może, jest niedomagiem.
12487:  że patrzysz to, jakie dostałeś debuffa.
12489:  Magiczny rozkład.
12490:  Jeśli nie jesteś nieumarłym, za każdym razem, gdy rzucasz czar, odnosisz... Ale ten debuff jest do zdjęcia, prawda?
12499:  Jest do zdjęcia.
12502:  Jest na pewno do zdjęcia.
12508:  Niedobrze.
12513:  Ja może zapiszę i spróbuję zdjąć klątwę.
12522:  Aha.
12524:  Czyli muszę... O Boże, muszę do każdego podejść.
12527:  Dobra, wpierdnię domach.
12531:  I teraz tak.
12533:  Masowe, kojące słowo na czwartym poziomie.
12539:  Ona później musi też rzucić zdjęcie klątwy i to tak bezwzględnie.
12545:  No dobrze, kulunia, ognunia jak zawsze.
12548:  Tylko patrz, buzioku, maksymalnie dużo.
12553:  Tak, bądź dobrą kózką, tak.
12558:  He, he, he.
12559:  Kuuuut.
12561:  I reaktywacja czaru... szóstego poziomu.
12567:  Sytać mnie!
12570:  I jeszcze, moi drodzy, Niedomag Jamnix wykona brawurowy występ pod tytułem Moc na lirze korbowej.
12579:  Dzięki temu, że lira jest korbowa, Niedomagowi Jamnixowi udało się urwać korbę.
12585:  Ale przynajmniej występ został doprowadzony do szczęśliwego finału, czego nie można powiedzieć o wszystkich stosunkach seksualnych Niedomaga Jamnixa.
12599:  Niestety.
12601:  Smutne rzeczy są smutne, a wiekowy sługa jest wiekowy.
12604:  Ta kląta jest do zdjęcia, prawda?
12606:  Jeeeez, memza mi dalo, atak!
12609:  Tak, hmm... Astarion nie jest wszelako dotknięty klątwą.
12615:  Dlatego też może strzelić w wiekowego sługę.
12618:  Poprawić ukradłym atakiem, ponieważ coś mi mówiło, że nie trafimy.
12623:  Hmm... Rąsia.
12628:  Pełzający szpon.
12631:  Raz.
12632:  Dwa.
12634:  Zniszczmy wszystkie pełzające szpony.
12636:  Trzy.
12638:  To będzie zadanie dla Astariona.
12639:  Jeszcze walniemy ostatnim pociskiem wiekowego sługa.
12646:  Wiekowe szpony zostały wyeliminowane z rozgrywki, a sługa wiekowy jest wiekowy.
12652:  Jakie chybienie krytyczne, co to w ogóle było? !
12659:  My turn?
12660:  Yes, indeed!
12663:  Większy zombie.
12666:  Większy zombie jest większy.
12670:  Okaleczający cios.
12671:  Ciekawe, czy zadziałało okaleczenie?
12674:  Proszę bardzo.
12676:  Mumie, to nieumarli strażnicy, najczęściej grobowców.
12679:  Najgorszą z ich umiejętności jest klątwa gnicie mumii, która nieleczona zabija w 4-6 miesięcy, a ofiara gnije.
12686:  Jakie to szczęście, że mamy kapłona.
12687:  Znaczy kapłana.
12690:  Kapłona ma Jack Sparrow, jeżeli ma już wreszcie swój słój.
12694:  Fleczenko!
12698:  Dobrze to.
12701:  Jeszcze tylko Carla jest z Karlała i ma klątwę, która jest klątwą, ale jakoś sobie poradzimy.
12706:  Co to jest?
12707:  Łańcuch Błyskawic?!
12710:  Dobra, dobra, ja tego jeszcze nigdy nie używałem, ale powiedzcie mi, że to jest tak spektakularne, jak myślę.
12720:  To jest tak spektakularne, jak myślę.
12725:  Chociaż mogłoby być bardziej spektakularne.
12729:  Jednak mam wrażenie, że burza lodu jest najbardziej spektakularna z wszystkich.
12734:  Ten Chińczyk z Japonii pisze, że włącza live i pierwsze, co słyszy, to fiksacje erotyczne.
12738:  Czy to były fiksacje erotyczne nie do Mageiamnixa?
12741:  Jeśli tak, daruj mu.
12744:  Ma problemy.
12747:  Liczne.
12748:  Liczne problemy erotyczne.
12753:  No, bo dobrze.
12759:  Miałem wrażenie, żeby to było jakoś ekstremalnie skuteczne akurat na mumię.
12762:  Trafienie krytyczne jest krytyczne za to, doskonale.
12769:  Siw Palpatine reference.
12770:  Oj, ten łańcuch błyskawic, prawda?
12773:  To ja może się tutaj przeteleportuję i użyjemy ataku wielokrotnego nagle.
12778:  W większym zombie, albo nie, na wiekowym słudze.
12781:  Erupcja popiału?
12783:  Stwórz ogromną kulę rozgrzanego po cie... Ja nie wiedziałem, że ten żywiołak to potrafi!
12797:  Myślałem, że to jest tylko umiejętność wcześniejszego poziomu.
12802:  Taka, że żywiołach wybuchał mianowicie, jak się je użyło.
12805:  I nie było to zbyt ekscytujące z tego właśnie względu, że wybuchał.
12811:  Proszę bardzo, wiekowy sługa może być wiekowy, ale ginie równie szybko.
12817:  Co się pojawia na naszej drodze, by nas zniszczyć?
12821:  Czy możemy użyć duchowych strażników?
12823:  Czemu by nie?
12826:  To mówię nie, przejdziemy sobie tutaj radośnie.
12828:  O, proszę bardzo.
12830:  Przejdź sobie tutaj radośnie.
12833:  Ooo, jak ładnie.
12835:  I jeszcze kojące słowa na biednej Karla.
12839:  Karla?
12840:  Karla nie może zostać ukojona, a może może?
12846:  Oczywiście, że użyłem tego źle.
12851:  Anzel pisze, że wrócił z zajęć, może się zebrać za projekt na czwartek.
12854:  Kibicuję serdecznie, ale to projekty, moi drodzy studenckie, w tym roku?
12858:  Wspaniałości.
12860:  Mówię wam.
12862:  Jak dostanę pozwolenia, mam nadzieję, że dostanę, to wam część pokażę.
12868:  Co to nonsense?
12869:  Nie do magii, Amnix nie powinien zostać uszkodzony przez ten czar.
12875:  Sprawdź Gale'a w bieliźnie?
12878:  Czemu zadajecie mi takie pytania?
12881:  Przed użyciem elektrycznym zakręć oblej wody lub inną substancją.
12886:  Domyślam się, że byłoby to godne, ale nie miałem niestety na podorędziu wody z bardzo prostego powodu.
12892:  To znaczy, nie domagam, nikt nie używa zakręć opartych na wodzie.
12896:  Ja wiem, to jest niedopatrzenie.
12903:  Dlaczego on płonie?
12904:  Dlaczego on zawsze płonie?
12905:  To jest dalej magiczny rozkład?
12907:  Ej, ej, ej, ej.
12909:  Stop, stop, stop, stop, stop.
12910:  Dlaczego jest dalej magiczny rozkład?
12913:  Eee?
12916:  Czy ja zdjąłem tę klątwę?
12920:  Ups.
12923:  Ups.
12928:  Ehm... Czym to jest spowodowane?
12930:  Trzeba wyjść z pomieszczenia, okej.
12932:  E, gdyby to był World of Warcraft, to ta zaraza mogłaby się wtedy przenieść na innych ludzi i mielibyśmy radosny incydent.
12941:  Dla tych z was, którzy nie wiedzą, o co chodzi, tak było z klątwą krwi w jednej z instancji WoWa.
12946:  I ponieważ przyzostała się ona do reszty świata, to później na tej sytuacji modelowano faktyczny sposób rozprzestrzeniania się epidemii.
12955:  Dam wam jakieś źródełko do tego.
12962:  Mam nadzieję, że znajdę to relatywnie szybko.
12970:  Z tego, co pamiętam, to kiedyś widziałem artykuł naukowy na ten temat nawet.
12974:  Tak, TV Gry robił na ten temat materiał też.
12977:  Ja wam wrzucę coś, do czego jest troszeczkę ciężej dotrzeć.
12986:  W sumie jest bardzo nawet dużo tych wątków.
12991:  Ale to będzie chyba najciekawsze.
12996:  Dobra.
12999:  Linczek wrzucony do tekstu.
13000:  Niszczające drzewce piki.
13002:  Niech to weźmie Carla.
13006:  Oszanuję TV Gry za podejmowanie takich tematów.
13009:  Incendio zwołał nas twoją stronę w Wikipedii, jup.
13013:  To się zrobiła bardzo poważna sprawa wtedy, kiedy WHO zaczęło robić modelowanie epidemii na bazie tego, jak ludzie zachowywali się w świecie w World of Warcraft.
13021:  A mianowicie chociażby, jedni stwierdzali, dobrze, my będziemy healerami i pomożemy ludziom, oczywiście to była mniejszość, inni stwierdzili, ulej dusza bez konturza, to byłby Krzysztof niestety, i zaczęli ludzi zarażać specjalnie, żeby zobaczyć jak się szerzy chaos, ponieważ chaos jest lada.
13038:  A jeszcze inni stwierdzili, że spierdalają w Bieszczady, nie będą w tym mieli udziału.
13043:  No i tak dalej, i tak dalej.
13044:  I później zaobserwowano, że ludzie się dokładnie tak samo zachowywają w normalnej rzeczywistości, co było przyczynkiem do
13050:  bardziej poważnego traktowania tego, co się dzieje w grach wideo i słusznie.
13055:  Link nie działa?
13056:  No nie żartujcie sobie nawet.
13057:  Co to się dzieje z tymi linkami ostatnio, że nic nie działa?
13060:  Nie no, powinno działać.
13061:  Chyba, że YouTube nie puszcza, ale to byłby numer.
13065:  YouTube może nie puszczać.
13067:  Aha.
13069:  Ja może jak ten link dam.
13073:  Ale ten link, który jest główny, niestety sprawia, że
13076:  Mówicie, że działa.
13077:  Dobrze, to jeszcze pokażę po prostu tytuł, żeby było prościej.
13081:  Dla tych z was, którzy nie mogą dotrzeć, to jest po prostu pierwszy tytuł, który się pojawia w tym przypadku.
13089:  czyli MMO RPGs as a way of coping during the pandemic, Stadion of War of Warcraft, plus jeszcze tutaj były Virtual Plagues and Real War Pandemics, wszędzie jest wspomniany WoW w tym kontekście, więc bardzo polecam.
13102:  O!
13102:  Corrupted Blood Incident, to jest najlepsze, wydaje mi się, ponieważ jest poświęcone ściśle temu.
13109:  Wrzucę jeszcze na Discorda, tak.
13111:  Corrupted block and public health.
13114:  Corrupted block to była dokładnie ta nazwa konkretnie tego eventu, który się pojawił.
13119:  I zdolności, która wyciekła poza instancję rajdową.
13122:  Trzecie kawa sprawa.
13125:  No widzicie, tym się można zajmować, jak się człowiek trudni groznawstwem.
13128:  Ciekawe rzeczy.
13130:  Gdzie jest słój?
13133:  No przecież ja zwariuję, myśmy po to tutaj przyszli, żeby...
13138:  Znaleźć słój.
13139:  Nie ma słoja.
13141:  Nawet w luksusowej skrzyni go nie było.
13143:  Wstąpię razem z nim.
13144:  Co to jest?
13146:  Starożytny kamień zimny i wilgotny w dotyku.
13149:  Mimo, że wyryte na nim litery są archaiczne w swej postaci, da się w nich rozpoznać język wspólny.
13154:  Mimo opieki chirurga, arcykapłan wciąż choruje.
13156:  Obawiam się, że każdy oddech może być jego ostatnim, a jednak z każdym wydechem wyszeptuje mi sposoby, dzięki którym mógłby żyć dalej i wciąż chodzić wśród nas.
13164:  Nie mówię o samej metodzie, jednak z pewnością jest ona niezawodna, czy przecież nie dokonywał już podobnych cudów dla innych w imię większego nekromantycznego celu.
13172:  To wiele wyjaśnia.
13205:  Zamknięte.
13205:  Astarion?
13207:  Użyj swojego zestawu wytrychów na tym... kamiennym portalu.
13212:  Z pewnością uda się wejść.
13222:  Otóż udało się.
13226:  Mózg Ojca Carrionera.
13228:  Dobrze, bierzemy.
13231:  Wanna dance?
13231:  Always.
13236:  Dobrze Jeszcze serce?
13250:  Nie wierzę.
13251:  Wydła pisze, że powtórzył, że byłem zainteresowany od strony na Lice of P i powiedziała, żebym wzięła Focusrite Scarlett, udało mi się pozbyć starego M-Audio i wziąć to szczerze wciąż nie domaga przy moim mikrofonie, ale za to ma większy Dynamic Range, przez co muszę wciąż ustawić Max Gain.
13264:  Potrzebujesz Cloudliftera.
13267:  Są takie, że ja Ci poleciłem interfejs, który jest, że tak powiem, entry level, ponieważ jeżeli potrzebujesz podbić gain jeszcze bardziej, to zwykle do tego służy właśnie coś, co się nazywa Cloudlifter.
13278:  Ja mam coś takiego, co się nazywa Clark-Kennig Mic Booster po prostu i to Ci podnosi o 20 dB gain, w 100% wystarczy, bo są też bardzo drogie interfejsy audio za 2800 i więcej, które mają wbudowane preampy, tak zwane podwyższające gain mikrofonu.
13296:  Ale w stu procentach, a Clark Koenig kosztuje stówkę jako booster, więc wiesz, wydaje mi się, że opłacanie dwóch tysięcy do Focusrite Scarlett po to, żeby no mieć lepszy gain, trochę nie ma sensu, o wiele bardziej się opyla kupić booster do mikrofonu.
13312:  Starta cytrynowa z Bezo u góry, czy bez?
13317:  Obojętne, szczerze powiedziawszy.
13318:  Jeżeli będzie dobra, we Włoszech jadłem tartę cytrynową, która nie miała bezy i była pyszna.
13326:  Serce jest w słudze w dokach?
13329:  Uuuu.
13331:  Niedobrze.
13333:  Wątroba ojca Carriona.
13334:  Ileż tego my znajdziele... znajdujemy?
13337:  Eliksir magicznego podtrzymania, olej, bla bla bla.
13342:  Dobrze.
13343:  Martwy półelf.
