🔴 Co się wydarzy w odlewni Stalowej Straży? | BALDUR'S GATE 3 Livestream #22
🔗 https://www.youtube.com/watch?v=7NSqKEOCfqg

12:  © PTA & TVP
15912:  Dotarcie do celu niemożliwe, okej.
15921:  Okej, ona jest unieruchomiona.
15924:  Dobra.
15933:  Jest.
15936:  I teraz drugi raz.
15941:  Nie będzie prosty, już jest druga duela.
15946:  Musi się udać.
15948:  Dobrze, bardzo dobrze.
15950:  F5.
15950:  Trzeba dać księciowi połowę własnego życia.
15954:  Okej, mamy taką zdolność w razie czego.
15958:  Good.
15961:  Szkoda, że on nie może niczym strzelić, taka prawda, ale podejdziemy tutaj blisko, żeby uwolnić ich.
15972:  Dobra.
15974:  To teraz tak.
15978:  12, tu jest ile?
15979:  My jesteśmy unieruchomieni teraz, ale czy to oznacza, że ja nie mogę użyć czasem... wrót wymiarów czy czegoś takiego?
15991:  Otóż nie mogę.
15997:  Czyli jeżeli ja tym dupnę, to ich zabiję, czy nie?
16000:  Podwójne szklane drzwi.
16003:  Okej, tutaj możemy walnąć.
16009:  Unieruchomienie, spętanie.
16012:  Czyli tu nie możemy walnąć.
16015:  Przez ile tur jestem spętany?
16016:  Jeszcze jedna tura.
16019:  Rzuć czymś w te drzwi.
16023:  Chyba nie będę mieć zasięgu, wiecie, ale... O!
16028:  Dobra, sprawdźmy.
16041:  Tak!
16043:  Dobrze!
16046:  Bardzo dobrze.
16047:  I czarna dziura.
16053:  Dobrze.
16062:  Doskonale wręcz.
16063:  Ty, ty, ty, nie zabijaj ludzi.
16071:  Powiedział Krzysztof nigdy.
16074:  Mmm, duchowa broń.
16075:  Czy tutaj czegoś potrzebujemy?
16076:  Nie.
16083:  Uciekaj.
16089:  Czy Omelum jest w więzieniu?
16090:  No właśnie go nie widziałem nigdzie.
16100:  Sprint!
16104:  Co im się stało?
16105:  Czemu oni się tam zatrzymali nagle?
16107:  Oni się potknęli?
16112:  Oho, posępne serce ma problem, dobrze, że tutaj był Astarion Krzysztof się podekscytował Dobrze, musimy tutaj moi drodzy troszeczkę safe scamować mam wrażenie Bo nie wiem czy mi się uda ich zabić od razu Okej, udało się Chomik
16140:  Ja wiem, że muszę wycofać bohaterów, właśnie wiem, wiem, wiem.
16143:  A na razie mam wrażenie, że jesteśmy bardzo oszczędni.
16153:  I teraz tak.
16158:  Co ona może zrobić?
16159:  Ona pewnie musi ją uwolnić.
16163:  Ale to jest akcja, pomoc.
16168:  Dobrze.
16173:  Dźwignia.
16175:  Jest.
16177:  I teraz zrobimy rzecz następującą.
16182:  Przyzwiemy tutaj trójząb szóstego poziomu.
16186:  Żeby walczył.
16190:  Wystarczy, że jeden bohater się wycofa, resztę możesz ożywić zwyczajnie.
16193:  W sumie mądre.
16197:  I lot.
16197:  Za mało zasobów.
16198:  Szybkość ruchu.
16203:  Przez to cholerstwo biegnie.
16205:  Chcę zabić chomika, mówię wam.
16209:  Duchowa broń zebrała agro.
16211:  Dobrze, doskonale.
16212:  Teraz tak.
16213:  Co się tutaj dzieje?
16216:  Dobrze.
16220:  Jedna cela.
16223:  Druga cela.
16227:  I tu jest Ravengard.
16233:  Teraz czy ja jestem w stanie uzdrowić Ravengarda?
16235:  Może się raz, raz chociaż, raz, raz przydarzy jakaś mikstura.
16242:  Silna mikstura leczenia.
16248:  Dobra, F5.
16259:  Okej, błagam niech to zadziała, raz.
16265:  Zadziałało, dobrze.
16268:  Ravengard uleczą.
16270:  Drugi oddech, zaczep pewnie ze swojej wytrzymałości, bo uleczyć swoje obrażenia tego nie musimy mieć.
16275:  Teraz możemy uciekać, prawdopodobnie.
16279:  Sprint.
16280:  Aha, sprintu nie mogę zrobić.
16287:  Lot.
16293:  Okej, to chyba jest jakaś dziwna akcja.
16297:  Dobra, niedomagiamniks, moi drodzy, niedomagiamniks ma... Niedomagamniksowi będzie najprościej ogarnąć wszystko z tego... z tej prostej przyczyny, że on się może teleportować w razie czego.
16322:  Dobra, zginął.
16326:  Zginął, doskonale, doskonale.
16329:  Lot.
16336:  Good.
16344:  Żywiołach będzie stróżował przy nich.
16345:  Chociaż w sumie też może zrobić żywiołowe wypaczenie za moment.
16350:  W razie czego.
16353:  Wyobraźcie sobie, aby cała gra miała taką presję na czas, nie zagrałbym.
16358:  Tutaj ta presja przynajmniej jest jakoś uzasadniona narracyjnie.
16366:  I podoba mi się ten alarm, który jest cały czas w tle.
16373:  Następny z długim językiem.
16379:  A o co chodzi z tym omeluumem?
16382:  Gdyby był o melu, mu skontraktowałby się z szczytem przed wejściem do więzienia.
16385:  O co z nim chodzi?
16388:  My Raven Guardem możemy się posuwać?
16391:  Okej.
16393:  A to dobra wiadomość akurat.
16396:  Biegniemy.
16397:  Biegusiem, biegusiem.
16401:  Oho.
16406:  Mizora nam pomaga.
16409:  Swoboda ruchu.
16415:  Proszę bardzo.
16417:  Sprint, swoboda ruchu, przyspieszenie!
16421:  Ravengard może dalej biec!
16424:  Dobra, sprint.
16427:  Moi drodzy, to jest... Ravengard jest największym gigachadem w tej chwili.
16432:  Ze wszystkich.
16434:  Gra się upewnia, żebyśmy na pewno go uratowali.
16438:  Gdybyś nie poświęcił wyla, to mizera by nam przeszkadzała.
16441:  Widzicie?
16441:  Same zalety.
16446:  Aż?
16447:  A usiądź?
16449:  Za mało punktów ruchu, żeby usiąść na tapicerowanym krześle?
16464:  O nie... Dobrze, Ravengard, uspokój się.
16471:  Kto tutaj?
16472:  Czemu posępne serce ma przerąbane akurat?
16474:  Dlaczego akurat ona ma przerąbane?
16477:  Nie spodziewałem się, że tutaj będzie tylu wrogów.
16488:  Ale to powiedziawszy, ja już Astarionem spierniczam.
16493:  Co takim językiem można robić?
16495:  Na pewno można obgadywać.
16497:  O tak.
16498:  Wiecie co?
16499:  Myślę, że nasz chomik też musi zacząć spieprzać.
16503:  Bo stąd zostali wszyscy... Tak, oswobodzeni zostali.
16506:  Dobrze.
16507:  Chomiku!
16509:  Spierniczaj!
16513:  Najważniejsze, żeby uratować chomika.
16516:  Nic innego się nie liczy.
16519:  Dramat, zatrzasnąć sobie język o bramę do celi, prawda?
16522:  W trakcie ucieczki.
16524:  Największy z pechów.
16527:  No dobra, więc tutaj bardzo dużo na nas naciera wrogów.
16532:  Rozwiązanie, które ja widzę, jest następujące.
16536:  Zrobić sus, a następnie zrobiwszy sus, sprint i biegusiem, biegusiem, biegusiem.
16554:  A w ogóle, kim jest ten Omeluum?
16555:  Bo ja go nawet nie spotkałem.
16558:  Patrzcie, jakie głupie.
16560:  Atakują wspaniale.
16561:  Atakują naszą duchową broń.
16566:  Dobra.
16567:  No to... Tutaj też, biegusiem, biegusiem.
16575:  Proszę bardzo.
16581:  Łupieszca spod mroku, spotkałeś go w pierwszym akcie.
16585:  To by tłumaczyło czemu go nie ma.
16590:  Był u grzybów?
16593:  I have no memory of that place.
16602:  Co by nie mówić o tej duchowej broni, jest potężna.
16605:  No dobrze, niedomagiamniks może zrobić rzecz, którą niedomagiamniks zawsze robi.
16611:  Mianowicie może pierdyknąć kulą ognia.
16614:  Albo rzucić przyspieszenie na kogoś.
16616:  Na przykład na siebie.
16621:  Hahaha, good.
16624:  I w ten sposób możemy pierdyknąć kulą ognia.
16628:  Ja im nie wyboczę tego.
16630:  O nie.
16634:  O nie, najgorzej.
16638:  O, o, o, o.
16645:  O. Tak niewiele zabrakło.
16649:  O!
16655:  Jak to za mało punktów ruchu.
16656:  Jak to za mało punktów ruchu!
16660:  Co to za bzdura jest?
16665:  Hmm.
16670:  Jestem zasmucony.
16672:  Chciałem jeszcze pozabijać troszeczkę.
16676:  A tak nie mogę.
16678:  Ale wiecie co mogę?
16686:  Mogę przyzwać żywiołaka.
16689:  Dobrze.
16691:  Się nie mogłem wycelować kulą ognia, bo z jakiegoś względu schody przeszkadzały.
16696:  Sprint świetnie.
16701:  Więc te drzwi sprawiały, że ja nie byłem w stanie w ogóle tym zaklęciem przycelować.
16705:  Smutne.
16706:  Nie pamiętasz kur uśpiewających bojających się grzybów?
16708:  To tak.
16709:  Ale nie pamiętam niczego więcej.
16714:  Gadzi mózg lepszy niż mózg męco.
16716:  Co tu się dzieje?
16717:  No wytłumaczcie mi.
16720:  On lewituje.
16725:  Cudowne.
16727:  Cudowne.
16730:  Wszyscy uratowani!
16732:  Jeszcze mamy tury, żeby wszystkich pozabijać, ale ła... Proszę bardzo.
16736:  Popatrz, tu są takie piękne panie u... obok pięknych pań.
16742:  Ślicznie, Ravengard!
16746:  Jaki rodzynek między pięknymi paniami, proszę bardzo.
16751:  Hihihi.
16761:  Chomik!
16763:  Ratunku!
16765:  Ratunku!
16767:  Bądź chomikiem!
16768:  Dzielny chomik!
16770:  Jak to za mało punktów ruchu.
16772:  Gnuśny chomik.
16779:  Astarion.
16785:  Astarion, proszę obok pięknej pani usiąść.
16788:  Ślicznie, Astarion.
16794:  Ale się zgromadzili tutaj.
16795:  Boże.
16796:  Kulunia ognunia na nich.
16803:  Furia krwić nic nie pomoże.
16807:  Te wszystkie wodniaki powinny zostać wyeliminowane.
16812:  Rodzynnik świąteczny.
16813:  O nie.
16814:  Tylko nie to.
16820:  Dobrze.
16821:  Posępna.
16824:  Uciekasz.
16827:  Ona tam już główkuje.
16830:  Dobrze, główkuj dalej.
16832:  Posępna teraz zwiększy liczbę pięknych pań.
16839:  Doskonale.
16841:  O tak, tak, tak.
16842:  Większe zgrupowanie, większe zgrupowanie.
16846:  Bardzo dobrze, jak was wszystkich dupnie kula ognia.
16849:  To będzie takie cudowne.
16853:  Kto jest zamknięty dalej w celi?
16855:  Nikt nie jest zamknięty w celi, wszystkich uratowaliśmy.
16864:  Czy to są dwie tury włącznie czy wyłącznie?
16868:  Proszę bardzo, następne koło pięknej pani usiądzie.
16873:  Omelum jest zamknięty, tylko nie ma znacznika?
16877:  No to trudno, jak nie ma znacznika to to już nie jest mój problem.
16888:  No.
16892:  Nie wiem co się dzieje.
16898:  Wydawało mi się, że my wszystkie cele odlokowaliśmy, ale...
16904:  Widzicie, to jest przez to, że nie miałem włączonej tyldy.
16908:  A może?
16911:  Nie, miałem włączoną tyldę.
16913:  To nie, moi drodzy, nie było.
16916:  Nie ma omeluuma.
16918:  By się zaznaczył inaczej.
16920:  Dobra.
16922:  Teraz tak, szybko.
16942:  Doskonale.
16946:  Przepraszam?
16950:  Co się stało?
16950:  Co się stało?
16951:  Dlaczego on... I mu się skończyło przyspieszenie?
16955:  Nie rozumiem.
16958:  Dziwne?
16962:  Znam coś źle.
16968:  A, koniec tury po prostu.
16969:  Błyskawica byłaby tu lepsza, szkoda, że jej nie mam.
16975:  Dobra, nie do magii amniks.
16978:  No wybrakowana kula ognia, nikt nie zginął, niestety.
16987:  Wiecie co tu możemy teraz zrobić?
17007:  Omelum potrzebuje pomocy Krzysztof.
17008:  I miss the part when it's my problem.
17011:  Poza tym go tu naprawdę nie ma.
17013:  Nawet nie zaznacza się w ten sposób jak wszyscy ci wrogowie.
17017:  Chyba mnie zgubiła chciwość.
17019:  Nie powinienem był... Chcieć ich wszystkich zabić.
17026:  Nie domagiam niks.
17031:  Ostatnia tura.
17033:  Dlaczego ta ostatnia tura jest szybciej niż mi się wydawało?
17038:  No dobrze Sprint Lecisz Jeszcze zdoła usiąść Proszę bardzo
17074:  I pięknie.
17075:  I pięknie.
17076:  I udało się.
17084:  Kłamstwo.
17085:  Astarion już... Astarion już jest w Łodzi.
17089:  Jamniks.
17109:  Jakie piękne ujęcia!
17123:  Czemu otrzymuję połączenie telefoniczne w trakcie streamu?
17127:  To niedobrze.
17134:  Czyli jeżeli myśmy nie znaleźli Omeluuma, to wtedy nie powinno go tam być.
17139:  Tak, ma to sens.
17149:  Udało się.
17151:  Jestem na każdym stronie, nie wiedziałem, że w tej grze są cutscenki.
17154:  Są, są!
17160:  Uratowani wszyscy za pierwszym razem, pomijając Omeluma, którego tam nie było.
17178:  Nie biorę tego za załatwione.
17184:  Wydawałeś się szybko, zdecydowanie i kompensacyjnie.
17191:  Wiedziałem, że wszyscy z nas oczekujemy od Ciebie nie mniej niż naszą nie umarłej gratulacji.
17198:  To tam, gdzie Gortash stoi.
17199:  Jego zabawki, jego poszukiwania.
17202:  Ale ja już nie jestem jego trzęsieniem.
17204:  Moje myśli są własne teraz.
17212:  Czas na demolkę fabryki.
17213:  Yes!
17215:  Got!
17216:  Moi drodzy, najważniejsza rzecz.
17219:  Posępna, ulecz wszystkich!
17224:  Posępna, ulecz wszystkich!
17228:  Posępna, lecz dalej, to nie NFZ!
17232:  Proszę bardzo.
17234:  Wszyscy uleczeni!
17236:  Nawet... NAWET ZUMBO PUMPO!
17242:  Dobra, co teraz?
17244:  Mój Boże!
17245:  Proszę, chcę Cię o coś zapytać!
17249:  Powinienem mówić.
17252:  Ja po prostu... Nie mogę Ci wyraźnie dziękować.
17256:  Byłam pewna, że to miejsce byłoby moim zimnym, zimnym domem.
17261:  U... Ubrali nas!
17262:  Ubrali nas wszystkich!
17264:  Myślałam, że to niemożliwe, ale... ale wy to zrobiłeś!
17268:  Byliśmy zaskoczeni, aby kontrolować nasze rodziny w Stalewodzie Stalewodzimu.
17271:  Żeby pozostawić ich w budowie maszyn do śmierci Gortasza.
17275:  Proszę!
17275:  Muszą wiedzieć, co się dzieje.
17280:  Nie mają powodów, żeby uzyskać Gortasza już.
17282:  Jeśli się zaskoczą, to włożą w Gortasza maszynę do śmierci.
17290:  Dziś obejrzałem po roku TV, pisze Julia Berezic, co ty sobie robisz?
17294:  Dowiedziałem się, że trzeba było zmienić numer autobusu na HEL z 666 na 669.
17299:  Potem odeszłam, bo jednak połączenie kościoła i telewizji nie mogło się dobrze skończyć, a zwracam uprzejmie uwagę, że zmiana na 669 jest bardzo nice.
17311:  Więc nie wiem, czy chcieli rzeczywiście to osiągnąć, co osiągnęli.
17314:  Jak myślisz... Nie mam na to czasu.
17316:  Jak myślisz, jak cię w ogóle znalazłem?
17318:  Twój ojciec mnie przysłał!
17320:  Głupia Obelio!
17329:  Oddaj części ciała klauna nekromantce.
17332:  O Boże, jeszcze to, faktycznie.
17334:  Czy ja?
17335:  Aaa!
17337:  Ta gra!
17339:  Baśń jest pokrojona czarnym krewem.
17341:  Mężczyźni Światowej szkodzą i szkodzą.
17343:  Czy ty to zrobiłeś?
17344:  Tak często Światowa Matka płaci cenę za błędów mężczyzn.
17346:  Ale ty zabiłeś Mężczyznę Światową.
17370:  Ktoś tam ryknął, jakby mu dysk wyskoczył.
17371:  Tak było.
17374:  Nie wiem skąd to.
17381:  Alandra Grace była zadowolona.
17389:  Szata matki fal.
17390:  Korekta temperatury.
17391:  Wyspiesz odporność na obrażenia od ognia i zimna.
17394:  Stworzenie lub zniszczenie wody.
17396:  Okej.
17398:  No moi drodzy, proszę bardzo, another happy landing pod miasto pomści żelaznorękich.
17407:  Czyli odlewnia straży, moi drodzy.
17410:  Co się wydarzy w odlewni stalowej straży?
17413:  A propos 666, dzisiaj wojewoda lubelski Przemorsztyn z nowego rozdania politycznego już błagał wybaczenie za przeniesienie krzyża z jednej sali, tłumaczył, że jest wierzący i nie miał nic złego na myśli.
17425:  Jezus Maria, gdzie my żyjemy?
17429:  Bardzo dużo złota.
17431:  To jest zdecydowanie za dużo.
17432:  Nie domagam nikt, nie może tyle złota nosić, ponieważ wszystko wyda.
17437:  Mnie strasznie rozbawiło, jak ktoś powiedział, że wiecie, taki standardowy argument.
17442:  Aha!
17443:  Czyli menora może być w Sejmie, czy od Chanuki, Chanukida.
17449:  A krzyża nie!
17452:  Krzyż jest przez 365 dni w roku.
17455:  Taka jedna maleńka różnica.
17457:  Taka ciupineczkę i odrobinkę.
17459:  Tyci pyci.
17461:  Uwielbiam takie argumentacje.
17464:  Kiedy symetrysta chce być symetrystą, ale nie wie, że symetria wymaga tego, żeby dwie strony były równe.
17473:  Cudowne.
17477:  Podmiasto.
17477:  Nie chcę iść do podmiasta.
17478:  Chcę wyjść stąd.
17479:  Czyli wychodziliśmy w dobrym kierunku.
17486:  Ja zawsze mylę Hanukię z Menorą.
17491:  Dobrze.
17493:  Bardzo dobrze.
17494:  Wszystko jest.
17496:  Good.
17497:  Przewozy towarowe Flynna.
17498:  Wiecie co możemy jeszcze zrobić?
17500:  Ha!
17501:  Możemy otworzyć te drzwi.
17502:  Let's crack it open.
17509:  For Huffling Barbarians jest polecany od Okoi.
17512:  O Boże, Okoi, zapomniałem, że on w ogóle istnieje, on przecież robi te filmy w oparciu o Warhammera w wielkiej liczbie.
17522:  No dobrze.
17524:  Proszę bardzo.
17525:  Myśleliście, że się nie da tutaj wejść?
17528:  Proszę bardzo.
17529:  I proved you wrong.
17535:  Teraz tak.
17537:  W ogóle nie pamiętam, gdzie jest ten cholerny klaun, tak nawiasem mówiąc, bo to chyba nie jest Uwrót Baldura, więc to zrobimy najwyżej, moi drodzy, następnym razem.
17546:  Chociaż może mi się uda zapamiętać to.
17549:  Steel.
17550:  Odlewnia Stalowej Straży, to musimy zrobić, bo ja inaczej nie zdzierżę.
17554:  No właśnie, ale gdzie jest ten cyrk?
17557:  Tak mówiła Pippi Pończoszanka, cyrk, naprawdę, nie mówiła cyrk.
17562:  Najgorsze jest to, że Carla nosi.
17564:  O Jezus, faktycznie.
17565:  Ona nosi te wszystkie rzeczy od klauna.
17567:  Dramat.
17574:  Dobrze, to zdecydowanie to zrobimy następnym razem.
17577:  Teraz... Bum, bum.
17580:  Co to jest?
17581:  Dlaczego lewitowało zero?
17585:  Czy nie do magii Amix mógłby już iść szybciej?
17589:  Hanukiya to rodzaj menory, bo menora to znaczy po prostu świecznik.
17591:  A, okej.
17592:  Ale jest też we menora, świecznik siedmioramienny, swój zamieszanie.
17595:  Najlepiej mówić świecznik.
17597:  To prawda.
17598:  Najlepiej i najwygodniej.
17600:  Ja pamiętam pipi pończoszankę, zacholernie nie wiem, co w tej historii chodziło.
17604:  Bo mam wrażenie, że to było absurdalne i tam nie miało o nic konkretnego chodzić.
17616:  Po update'cie masz dostęp do ekwipunku osób w obozie.
17618:  Tak, tak, tak, zrobimy, wykorzystamy to.
17620:  Właśnie odkryłem to dzisiaj, Roxy.
17623:  Było to dla mnie zdumiewające.
17626:  Karla uwielbia klauna.
17627:  Astarion zamordowałby go przy pierwszej okazji.
17629:  And I think it's beautiful.
17630:  No a Astarion, Astarion, ten miał ten swój występ.
17633:  Ojej, to było przepiękne, absolutnie.
17636:  Możecie mi wytłumaczyć, dlaczego tutaj ktoś nas zaatakował?
17639:  Dlaczego tu jest żelazny konsul, który się nazywa Chad?
17642:  Dlaczego on jest Chadem?
17644:  Co?
17651:  Skąd tu się wziął Chad?
17656:  Czy to nie jest jakiś błąd?
17663:  The dance macabre.
17670:  No niedobrze, moi drodzy, niedobrze.
17674:  Zabijemy wpierw Chad'a, ponieważ Astarion jest giga Chad'em.
17683:  Nazwałeś na Avangarda Gigachadę, więc ten się poczuł osobiście urażony.
17686:  Ewidentnie musiało tak być właśnie.
17693:  A wiecie co?
17694:  Mam pewien pomysł.
17695:  Czy Minx może... Nie może rzucić Astarionem, jaka szkoda.
17703:  Ale może rzucić nim.
17709:  He, he, he, he, tyle w temacie i kto jest teraz czodem?
17718:  Dobra, mmm... seterażnik wiary?
17724:  Może to nie jest głupi pomysł?
17727:  Sama opukto w ruchu, brak miejsca.
17729:  Ojej, to jest głupi pomysł jednak.
17731:  Czyli duchowa broń.
17733:  Trójząb.
17740:  Dobrze i przemieść się tutaj z łaski swej, z łaski na uciechę i walnij jeszcze tym zaklątkiem.
17748:  Bardzo proszę, traf tylko se.
17755:  Dobrze.
17756:  Czas na niedomagaj Amniksa.
17763:  Ja bardzo proszę, żeby kula ogniowa była do rzucenia.
17769:  Ja bardzo proszę, by kula ogniowa udała się niedomagowi.
17777:  Dobrze, nie zostali zabici, o to chodziło.
17784:  Można ocalić zarówno Mintarę, jak i Halcyna, ale nie wiem, kim jest Mintara, to jest najlepsze.
17788:  Mamiko.
17791:  Po załatwieniu spraw w więzieniu wysłaniesz od tej strażnicy pod znaku Bane'a.
17794:  To nie jest błąd, pisze Alvaniel.
17796:  Okej, czyli to było celowe.
17798:  Pippi to po prostu taka antywychowawcza bajka jak muminki?
17804:  Dla mnie Pippi była creepy, haha, Pippi creepy, z tego względu, że te rysunki były takie dziwne strasznie.
17812:  Wyglądały jak coś nieuporządkowanego i brudnego.
17815:  Takie miałem zawsze skojarzenia.
17816:  Okropność.
17822:  Dziwne rzeczy.
17825:  Oczywiście, że hygie, nie?
17828:  Biedny chomik!
17834:  Okej, ktoś się teraz będzie wyżywał.
17839:  Okej, w ogóle nie mamy żadnych szans, żeby trafić.
17845:  Nawet nie będę próbował.
17846:  Okej.
17846:  Jest!
17865:  Dobrze!
17867:  Wreszcie jakiś porządny magus nam pomaga.
17872:  Porażający uścisk.
17880:  Rzuć chomikiem.
17886:  Rzut.
17891:  Nie mogę rzucić chomikiem.
17894:  Nie da się tego uczynić.
17899:  On dotrze czy nie dotrze?
17900:  Dobra.
17901:  No to jakąś małą umiejkę, ale to nic nie da.
17906:  To by nic nie dało.
17915:  Good!
17917:  To teraz jeszcze wszystkich ulecz.
17926:  Dobra, teraz tak, gdzie jest ta bomba cała?
17930:  Nie wiem.
17942:  O nie!
17944:  Nie dostaliśmy ostatniego strzału.
17949:  Czy może mi ktoś wyjaśnić, co się teraz dzieje?
17952:  To ten kryształ obok NPC-a?
17955:  A to motywator!
17975:  No i co?
17986:  Za mało ruchu.
17987:  A strzelimy w to co?
17991:  Też nic.
17994:  Musimy poczekać na turę posępnej.
17999:  Albo... Tak, bo on nie... Posępna.
18009:  Okej.
18010:  Gondanie uratowani.
18013:  Doskonale, doskonale.
18022:  Wszyscy są bezpieczni.
18026:  Udało mi się wydostać wszystkich na czas.
18028:  Ta irytująca osoba niska, która bez przedmiotu mówi o Gondzie?
18031:  Tak, przeżyła.
18045:  Nie przejmuj się Gondianami, jeżeli masz bombę od gnomów żelazna ręki?
18048:  Nie rozumiem, Moniko.
18054:  Neurocontroller, zapro... Tak.
18057:  Dobrze.
18065:  Gdzie jest Padmé?
18066:  Czy jest bezpieczna?
18068:  Czy jest w porządku?
18069:  Wygląda na to, że w twojej wrogi zabijesz ją.
18074:  Mam długa droga przed nami.
18096:  Jeżeli coś się działo, moi drodzy, w akcie pierwszym, możecie śmiało założyć, że ja tego nie pamiętam.
18102:  Chyba jest za dużo autozapisów, żeby gra chciała nas w tym momencie wystruchnąć na dudka.
18110:  Okej.
18111:  Tutaj był ten typo gdzieś.
18115:  Ale go już tutaj nie ma.
18117:  Czyli schodzimy głębiej.
18122:  No nie mógłbym odpocząć, ale trochę już nam się te zapasy obozowe kończą.
18129:  Właśnie tego bardzo pożałowałem.
18132:  Przestań atakować może naszego biednego Gundanina, co?
18137:  W jaki sposób ja mam niby im pomóc?
18141:  Ciężka walka, no właśnie widzę.
18151:  Bo chciałbym bardzo ich uratować.
18155:  Bombę z ruchu runicznego za jej pomocą.
18157:  Wysażasz fabrykę i cześć.
18159:  Chyba nie mam czegoś takiego.
18161:  Nawet na pewno nie mam.
18167:  Uwielbiam tego chomika, jest cudowny.
18171:  Nienawidzę tego chomika, jest okropny.
18175:  No to moi drodzy, obawiam się, że nie da się im pomóc.
18186:  Rozmycie?
18186:  Kto to jest w ogóle?
18189:  Gondanin Zanner, okej.
18192:  Krok przez mgłę.
18193:  Uuu.
18196:  Jaki brak miejsca.
18199:  Co on w ogóle robi?
18202:  Czy musisz być kretynem?
18203:  Eee.
18213:  Dobra.
18219:  Oho, beczułka.
18226:  Coś mi mówi, że możemy zrobić wiele ciekawych rzeczy za moment.
18231:  Krok przez mgłę.
18234:  Dlaczego on ma taki krótki krok przez mgłę?
18237:  A, bo on jest ślepy.
18240:  Świetnie, moi drodzy.
18241:  Dostaliśmy... Dostaliśmy pślepca.
18245:  Świetnie.
18250:  No doskonale.
18251:  Przeciwnicy mają utrudnienie.
18254:  Super.
18262:  Nie wiem, czy będę na nim marnował sanktuarium, ale no co tam.
18267:  Żywiowe wypaczenie.
18270:  Tu im pomożemy może.
18275:  Bo tu jest trójka, więc przynajmniej ktoś może ocalać.
18287:  No i oni to powinni robić.
18294:  Przestań atakować.
18296:  Jak śmiesznie.
18300:  Monika pisze, przeszła grę 7 razy, WIELKIE NIEBA!
18308:  No ja się obawiam, że oni wszyscy zginą tutaj.
18314:  Okej.
18318:  Cudownie, a może byście na przykład właśnie to zrobili?
18320:  Świetnie, dzięki.
18323:  To ułatwia sporo.
18326:  No nawet nie jestem, nawet, wiecie, nawet nie miałem posępnej ani razu, nie mogłem ich wyleczyć.
18334:  Ślepiec może jest ślepy, ale za to ma mało zdrowia.
18339:  Przestań niszczyć Astariona.
18341:  Dobrze!
18344:  Koniec tamtego dobrego!
18356:  Doskonale, doskonale!
18359:  Schronienie umysłu jeszcze damy tutaj im.
18366:  Nie do magii, Amnix ma moce Illitidów.
18369:  Jak myśleliście, że jest potężny, to pamiętajcie, jest potężniejszy niż myślicie.
18376:  Mam wrażenie, że nasze postacie, jak na maksymalny level i końcówkę gry, są strasznie słabe.
18379:  Nie no wiecie, jeżeli byłyby potężniejsze postrona, to mielibyśmy wtedy zerowe, praktycznie, wyzwanie.
18390:  Gorzej, że właśnie AI robi durne rzeczy, jak na przykład coś takiego, nie?
18395:  Cisza.
18395:  Przeciw zaklęcie.
18399:  Żelazny konsul.
18400:  Podgryzujące.
18405:  No, nareszcie.
18406:  Posępna.
18407:  Dobra, i teraz zróbmy tak, żeby ona jak najwięcej uleczyła.
18414:  No to jest full tego, co ona może zrobić chyba.
18416:  Jeszcze może troszeczkę podejść.
18419:  Czy obejmie tego?
18420:  Nie.
18423:  Czy możesz jeszcze troszeczkę podejść?
18427:  O!
18427:  Bardzo dobrze, bardzo dobrze.
18431:  Tak jest.
18435:  Świetnie.
18437:  I następna rzecz, jaką możemy zrobić, to przyzwać duchową broń, myślę.
18444:  Niestety możemy tylko na drugim poziomie, ale nie można mieć wszystkiego.
18458:  Dobrze.
18458:  Co za tekst.
18460:  Mimo, moi drodzy, mimo uleczenia.
18472:  Uuu, niedobrze.
18474:  Co daje uciszenie?
18475:  Nie można rzucać czarów wymagających komponentu werbalnego.
18478:  Fuck.
18479:  Bardzo niedobrze.
18485:  Bardzo, bardzo niedobrze.
18488:  Czy ciszę da się jakoś zredukować?
18490:  Jeśli tak, to czym?
18500:  W jaki sposób mam zredukować ciszę?
18502:  Nie pamiętam, jak to się robiło.
18504:  I przede wszystkim, kto rzucił tę ciszę?
18507:  Bo ja tego nie wiem.
18512:  Gdzieś to zwykle było napisane.
18515:  No właśnie, wiem, że zabić tego, kto rzucił, ale skąd mam wiedzieć, kto to jest?
18519:  Uciszenie, chyba ten.
18524:  Oj, uspokój się!
18532:  Zakręcie przerwane, dobrze.
18535:  I... Dobrze.
18546:  Widzę, że Astarion teraz będzie obrywać na odmianę.
18553:  Fajnie.
18555:  Brak miejsca.
18556:  Super.
18559:  Pomoc.
18564:  Mógłbym mieć więcej tak swoją drogą tych zaklęć, ale no co tam.
18572:  Nie można mieć wszystkiego.
18579:  No to tak, po kolei.
18580:  Raz.
18585:  Dwa.
18590:  Faktycznie ten mistrz broni drzewcowej trochę słaby.
18596:  Okej, zabit.
18598:  I teraz strażnik.
18602:  Zresztą nie wiem, bawi to jak on dźga...
18608:  Tylko Starlin i Karla wydają się na poziomie.
18610:  Przepraszam najmocniej.
18612:  A niedomagam niks.
18614:  Z obiektywnie najpotężniejszą istotą w Ferunie.
18630:  Ja wam dam.
18631:  Takie niedocenianie niedomagajam niksa.
18636:  Wszystkie te głupie gnomy, właśnie miałem powiedzieć, że powinny się schronić tam, skąd ten właśnie stwierdził, że ucieknie.
