🔴 Gramy w Hollow Knight! | WIELKA POŻOGA JAMNICZEJ POMOCY 2024 (cz. 1)
🔗 https://www.youtube.com/watch?v=kr1gRn8E9YY

166:  🎵🎵🎵
6882:  Gdy zaczynałem z muzyką, zdawałem do szkoły muzycznej przy Jazz Whiteley, zabrakło mi punkcików z teorii na wstępnych.
6886:  Dyrektor się zlitoła, bo zrobiły się miejsca.
6888:  Teraz studiuję, dziewięć lat później.
6889:  Widzicie?
6889:  Tak to jest właśnie.
6891:  Okej.
6892:  Zaczerniona część mapy, czyli zwiedziliśmy coś więcej.
6895:  Nie no, moi drodzy.
6896:  Krzysztof odkrył.
6898:  Ta woda leczy?
6900:  Dobra woda.
6902:  Lubię taką wolę.
6903:  Ketrin Uzumaki pisze, że zmuszano przyjść do gry na fortepianie i zmieniłam potem na klarnet, a w chórze się przegląd do soprano, bo wysadzono mnie błędnie w altach.
6911:  Kochamy szkołę muzyczną.
6915:  Ojej!
6917:  Mój shake jest nadspodziewanie dobry.
6927:  Aha.
6929:  Nie wiedziałem, że... Aha, czy ja mam tego po prostu unikać wyłącznie?
6934:  To niedobrze.
6937:  No!
6938:  Leczyłem się, wredoto!
6944:  Ja ci dam...
6947:  Zabiłem zmrokojada Midira.
6949:  To się, to się spawnuje.
6954:  To się spawnuje.
6963:  Przestań mnie zabijać.
6965:  Stop killing Judas.
6966:  Dobrze, udało się.
6971:  Ej!
6975:  Udało się.
6977:  Złoty przycisk dla Krzysztofa za ten występ, dziękuję serdecznie Szymonie za trybut.
6984:  Okej, czy ja wygrałem?
6988:  Chyba tak.
6990:  Wygrałem życie.
6997:  Tu się też da przejść.
7000:  Okej, okej, okej, idziemy tam dalej.
7004:  Wróć się do ławeczki.
7005:  One tu dalej są!
7010:  Zmarnowałeś leczenie, proszę, proszę na mnie nie krzyczeć.
7015:  Nic nie jest marnowane.
7017:  Dobrze, jeżeli czegoś się nauczyłem w latach 90-tych to tego, że od tych ścianek się można odbijać, ale nie.
7025:  Pieniądze na dole, jest to prawda.
7031:  Doskonale.
7032:  Ej, mam już prawie na kompas.
7035:  Trzech brakuje.
7040:  Dobrze, tu są czerwie fantastyczne, które nie są fantastyczne.
7044:  Tu są czerwie niefantastyczne.
7049:  Takiego.
7050:  No i jak ja mam niby zebrać te monety?
7059:  220 to jest kompas.
7061:  Szkoda, że nie 420.
7064:  Proszę bardzo, wiedziałem, że to jest sekret.
7068:  Oddawaj mi monety.
7068:  MONETY!
7078:  Dwieście dwanaście.
7082:  Jak porównasz Hollow Knight z Hadesem z biegłego roku?
7084:  Hollow Knight mi się bardziej podoba.
7086:  W Hadesie mnie strasznie denerwuje randomizacja oręża.
7088:  Ja nie lubię jak gra nie umożliwia mi podejmowania decyzji taktyczno-strategicznych.
7094:  Silksong w razie premiery, czy będzie ogrywany?
7097:  Nie wiem, musiałbym zlisterczować grę.
7100:  Ten plujący owad to Aspit Hunter, pisze czerwony list.
7102:  To stworzenie z drapieżnikiem, polującym na ofiary, plujący na nieżrącą cieczą.
7105:  Okropność.
7110:  Szesnaście tysięcy sześćset dziewięćdziesiąt cztery, moi drodzy.
7115:  No, dwadzieścia pięć lat nie umiem śpiewać, do dzisiaj chciałbym.
7119:  Ja uważam, że w którymś momencie człowiek wszystkiego jest się w stanie nauczyć, jeżeli, jeżeli tylko jest zdeterminowany, ale czasem jest tak, że rzeczywiście się nie da, bo człowiek, no nie ma warunków wokalnych, no i wtedy się nie należy przejmować.
7130:  Tam... Boże, drogi, ja tam nie idę.
7134:  Nie przekonacie mnie.
7137:  Nie umiem skakać.
7139:  Silsong to jest sequel Hollow Knighta?
7141:  A, to tak!
7142:  O, to na pewno chętnie obadam.
7145:  Nie umiem skakać.
7148:  Ale to już ustaliliśmy.
7153:  Ale niesamowitą robotę robi ten ambient.
7155:  Powiedzcie, że nie.
7159:  223. 224.
7164:  Doskonale, doskonale.
7172:  Widzicie, co jest zabawne?
7176:  Nie mam zielonego pojęcia, jak stąd wyjść.
7191:  W tej grze jest muzyka, ale ambientowa, Jeep.
7205:  Zaraz, zaraz, zaraz, zaraz.
7206:  Jak ja mam się... Czy ja mogę się... Jeśli mogę teleportować między ławeczkami?
7212:  O nie!
7216:  Dlaczego nie można?
7218:  Od tych kolczastych robaków możesz się odbijać, uderzając w dół.
7220:  No dobrze, ale one były na górze, na tym polega problem.
7227:  Przemkie Woznicki, dzięki serdeczne za dołączenie do kanału wspierających.
7232:  Jamnik dla ciebie.
7232:  I to dosłownie, ponieważ im więcej jam... im więcej wspierających, tym więcej jamników.
7242:  Ej, no to to jest łatwe tutaj względnie.
7249:  Naprawdę, ja się rozindyczę.
7256:  Potem będzie fast travel.
7257:  No dobrze, mam nadzieję.
7259:  Ale mam wrażenie, że wszystkie mechaniki się odblokowują potem.
7263:  A na razie po prostu jest skill check.
7265:  Gra brutalnie sprawdza, czy jesteśmy w stanie zrobić... Gra brutalnie masakruje graczy.
7273:  Czuję się jak człowiek, który układa nagłówki Onetu.
7276:  Czy możemy oficjalnie współczuć osobie, która jest odpowiedzialna za nagłówki Onetu?
7280:  Boże drogi, ja się wkopałem teraz strasznie.
7282:  Nie wiem gdzie iść.
7285:  Okej, już wiem gdzie iść.
7287:  Tu są te larwy.
7289:  Larwessy.
7291:  No ja naprawdę zginę za moment.
7296:  To było tędy?
7302:  Kto wie?
7302:  Chyba tak, tak.
7309:  To nie AI pisze na główki Onetu?
7311:  Myślicie, że ich stać na AI?
7312:  Jezus, co się stało?
7319:  Krzysztof gubił się nawet we dwóch wymiarach?
7320:  Krzysztof gubił się we wszystkich wymiarach.
7322:  KOMPAS!
7326:  Potężny Hollow Knight masakruje małych graczy, właśnie.
7329:  Papanada.
7330:  Papanada.
7332:  Tapenada.
7333:  Proszę bardzo, spacja.
7336:  Tak.
7338:  Boże, teraz wszystkie moje problemy znikną.
7343:  Jaki czam, jaki czam, ja nie chcę czamu.
7346:  Zaraz, stop, moment, moment, moment, moment, moment, moment, moment.
7351:  Chwila, moment.
7352:  Czy kompas nie pokazuje mojej lokalizacji?
7356:  Nie... Nie... Nie, nie, nie, nie...
7371:  Ej, to działa!
7373:  Musisz założyć.
7375:  Equip.
7375:  Aaa.
7375:  Okej, okej, okej.
7376:  Okej, okej.
7390:  Tak!
7390:  Tak!
7390:  Tak!
7390:  Tak!
7391:  Tak!
7391:  Tak!
7391:  Tak!
7391:  Tak!
7391:  Tak!
7391:  Tak!
7391:  Tak!
7391:  Tak!
7391:  Tak!
7392:  Tak!
7392:  Tak!
7392:  Tak!
7392:  Tak!
7392:  Tak!
7392:  Tak!
7392:  Tak!
7393:  Tak!
7393:  Tak!
7393:  Tak!
7393:  Tak!
7393:  Tak!
7393:  Tak!
7393:  Tak!
7394:  Tak!
7394:  Tak!
7394:  Tak!
7394:  Tak!
7394:  Tak!
7394:  Tak!
7394:  Tak!
7395:  Tak!
7395:  Tak!
7395:  Tak!
7395:  Tak!
7395:  Tak!
7395:  Tak!
7395:  Tak!
7395:  Tak!
7396:  Tak!
7396:  Tak!
7396:  Tak!
7396:  Tak!
7396:  Tak!
7396:  Tak!
7396:  Tak!
7397:  Tak!
7397:  Tak!
7397:  Tak!
7397:  Tak!
7397:  Tak!
7398:  Tak!
7398:  Tak!
7398:  Tak!
7398:  Tak!
7398:  Tak!
7398:  Tak!
7399:  Tak!
7399:  Tak!
7399:  Tak!
7399:  Tak!
7400:  Tak!
7400:  Tak!
7400:  Tak!
7400:  Tak!
7400:  Tak!
7400:  Tak!
7400:  Tak!
7400:  Tak!
7401:  Tak!
7401:  Tak!
7401:  Tak!
7401:  Tak!
7401:  Tak!
7401:  Tak!
7401:  Tak!
7402:  Tak!
7402:  Tak!
7402:  Tak!
7402:  Tak!
7402:  Tak!
7402:  Tak!
7402:  Tak!
7402:  Tak!
7402:  Tak!
7403:  Tak!
7403:  Tak!
7403:  Tak!
7403:  Tak!
7403:  Tak!
7403:  Tak!
7403:  Tak!
7403:  Tak!
7404:  Tak!
7404:  Tak!
7404:  Tak!
7404:  Tak!
7404:  Tak!
7404:  Tak!
7404:  Tak!
7404:  Tak!
7404:  Tak!
7404:  Tak!
7404:  Tak!
7405:  Tak!
7405:  Tak!
7405:  Tak!
7405:  Tak!
7407:  Tak!
7408:  No, gdzie teraz iść?
7410:  To jest pytanie.
7411:  Wiecie oczywiście, że ja już nie pamiętam, jak się tam szło.
7413:  Ale już wiem, jak się tam szło.
7415:  Tam się szło na dół.
7417:  Ale inne dół.
7419:  Teraz w prawo?
7420:  Aha.
7422:  Czyli dobrze idę.
7424:  Idę albo nie idę.
7428:  Dokąd chcesz.
7430:  Tak, tak.
7432:  Tam teoretycznie też można spaść.
7434:  Ej, faktycznie.
7436:  Ale tutaj nie było potężnego bossa czasem, którego ja nie jestem w stanie pokonać.
7442:  Mam takie wrażenie.
7446:  No to idę.
7447:  No właśnie idę, tak.
7449:  Stwierdziłem, że jednak... Dlaczego mnie jakiś random zabija?
7458:  Tam jest zamknięte jeszcze.
7459:  Niech robale ci wskażą drogę.
7461:  Wszędzie są robale.
7464:  Nie no, tu... No przecież ja się rozindyczę!
7477:  Hmm... Gdzie pan random?
7480:  No okej.
7483:  No tak, to był ten boss, którego ja nie byłem w stanie pokonać w żaden sposób.
7487:  Jest trudny.
7505:  To nie jest zwykły przeciwnik, to jest boss dla mnie w tej chwili.
7510:  Teraz spadam.
7512:  Dosłownie.
7515:  I tak mnie tutaj nie było.
7518:  To stety lub niestety nie jest boss.
7520:  Jesteście pewni, że ja nie powinienem otrzymać jakichś potężnych narzędzi, żeby go pokonać?
7527:  O. To są kryształy.
7532:  Moi drodzy, jesteśmy w raju Gonciarza.
7539:  Chyba nie miałem tego zrobić.
7542:  To był tylko miniboss, aha.
7554:  Oh bury my mother pale and slight, bury my father with his eyes shut tight, bury my sisters two by two, and then when you're done, let's bury me too!
7573:  Czy to jest naprawdę Dark Souls?
7575:  Wszyscy tutaj się śmieją.
7577:  Siedemnaście tysięcy osiemdziesiąt dziewięć złotych w skarbonie!
7593:  To jest najdziwniejsza istota, jaką do tej pory spotkaliśmy.
7596:  Nie umiem stąd wyskoczyć.
7618:  Dzisiaj do bossa nie dotrze?
7620:  Oczywiście, że nie.
7621:  Dobrze, wracam stąd.
7622:  To jest jakieś dziwne miejsce, gdzie wszyscy mają kryształ.
7626:  Więc tutaj mapa mi mówi, że ja powinienem niedługo spaść.
7631:  Popatrzcie.
7632:  Popatrzcie, jak spadam.
7634:  O!
7635:  Ale spadłem.
7638:  Good.
7639:  Tu mnie nie było.
7653:  I tu mnie nie będzie.
7668:  Map updated.
7669:  Tam nie idź.
7671:  Ale to jest jeszcze jakiś King's Pass, zobaczcie.
7673:  Dlaczego ja tam nie byłem w ogóle?
7677:  Może byłem?
7680:  No, zezgonowałem strasznie.
7681:  Krzysztof umiera po raz trzeci.
7682:  Nie było mnie tutaj.
7684:  Popatrzcie.
7685:  Tu jest wszystko wyszarzone.
7688:  Idźmy zobaczyć, co tam jest.
7690:  Otóż nic.
7691:  Tam był samouczek.
7692:  Aha, rozumiem.
7693:  Stamtąd przyszedł... Nie pamiętałem.
7698:  Czemu?
7699:  Czemu to jest wyszarzone?
7703:  Ja nie wierzę, co się dzieje.
7705:  Kliknij mapę dwa razy.
7710:  Uczyniłem to.
7713:  Nic to nie daje.
7715:  Osiemdziesiąt procent w skarbonie!
7718:  Ale to już osiągnięte kuroi yuki kimei, nie wiem czy wiesz, po raz drugi.
7722:  Dobrze, tędy.
7725:  Tutaj chyba nic nie ma, nie?
7727:  Mam wrażenie, że już raz poszedłem.
7729:  Tak.
7730:  Wyszerzenie to pokazanie sąsiedniej lokacji.
7732:  Okej, okej, okej, okej.
7734:  Tam gdzie górniczka, byłeś w przedsionku, lokacja na nazwie Kryształowy Szczyt.
7737:  Dobrze.
7738:  Więc tak.
7741:  Tędy nie mogę spaść, już wiem.
7743:  W związku z tym muszę spaść inną stroną.
7746:  Już się uczę, już się uczę.
7747:  Jak mam już kompas, no to wiecie, to się da działać.
7753:  Zobaczcie, jaki potężny będzie Krzysztof z mapą.
7760:  Dobra.
7762:  To tak, teraz w dół.
7769:  Nie żartuj sobie ze mnie.
7774:  Eee, tam niewiele było tych pieniążków, dajcie spokój.
7780:  Dobra, tutaj jeszcze podobno można spaść.
7782:  Ładnie.
7785:  No, nie tak.
7787:  To ja może się uleczę.
7792:  Nie w tę stronę.
7795:  Mówiłem, że będzie wszystko pięknie i wszystko ładnie z mapą.
7799:  Proszę bardzo, tu mnie nie było.
7808:  Puknij, a odzyskasz duszę, masz ograniczony zbiornik many.
7813:  No, aha.
7815:  Tu jest jeden problem, ja nie wiem, gdzie jest ten mój cień.
7819:  Nie pamiętam.
7821:  Ale chyba jestem na dobrej drodze.
7825:  Nie było wiele kasy, bez przesady.
7829:  Do bossa i żebym wiedział, gdzie człowieku ten poszedł.
7841:  17614, moi drodzy.
7844:  Trzeba coś... Dobrze, moi drodzy.
7846:  Obiecałem, że będzie głos trolla wtedy.
7849:  Obiecałem.
7850:  Cień jest na mapie, ale w jaki sposób mam... A, już widzę ten cień.
7854:  Dobra, okej, widzę.
7856:  Moi drodzy, stwierdziłem, że nic nie jest lepszego od przeczytania głosem trolla,
7863:  Do przeczytania głosem trolaniźli.
7865:  Stara dobra, sztuka pierdzenia, która pojawiła się na tym kanale, zanim jeszcze zmieniłem dwie kamery.
7870:  Pierdnięcie nie narusza wcale dobrych obyczajów.
7882:  Opinia, jakoby pierdnięcie było nieprzyzwoite, wynika tylko z dąsów i kaprysów ludzi płochych.
7892:  Nie jest ono sprzeczne z dobrymi obyczajami, a zatem przyzwolenie na nim niczym nie grozi.
7899:  Ponadto posiadamy dowody, że pierdzi się swobodnie w wielu miejscach.
7908:  I w kilku rewirach wykwintnego świata i żywienie pod tym względem skrupułów, wielce wydaje się niesprawiedliwe, a nawet okrutne.
7917:  W pewnej parafii odległej od Caen, od 4 lub 5 mil, troll liczyć nie umie.
7923:  Pewien właściciel ziemski, ludziak, powołując się na prawo... Fe...
7939:  Feu... Feu danalne od długiego czasu wymagał od każdego i wymaga nadal półtora pierdnięcia rocznie.
7947:  Egipcjanie z pierdnięcia uczynili Boga, którego posążki do dzisiaj znajdują się w niektórych gabinetach.
7955:  Starożytni na podstawie dźwięku wywoływanych przez pierdnięcia wróżyli, jaka nastanie pogoda słoneczna czy też deszczowa.
7968:  To był troll, który jest głupi.
7970:  I to była równocześnie sztuka pierdzenia.
7972:  Dosłownie najlepsza książka, jaką przeczytałem w całym swoim życiu.
7975:  Autorstwa Pierre Thomas Nicolas Houtot.
7979:  Sztuka pierdzenia, esej teoriofizyczny i metodyczny na użytek konstepantów, smutasów, ponuraków, dam melancholijnych oraz wszelkich niewolników przesądu z dodaniem dziejów księdzia Piędziwiatra i królowej Amazonek, czyli początka Szambiarzy.
7995:  Co?
7997:  Takie, takie rzeczy, moi drodzy, tylko na streamach charytatywnych tutaj.
8002:  Nie było mnie tylko przez chwilę.
8006:  Postkaz to trolla o pierdzeniu.
8008:  To jest lepsze niż z kozaków, to jest genialne.
8010:  W ogóle kocham tę serię, ona jest wspaniała, absolutnie.
8017:  Rewelacja.
8018:  Idź powyżej kartografa i w prawo.
8020:  Właśnie trzeba zdobyć, moi drodzy, jeszcze raz nasze duszyczki.
8023:  To prawda.
8024:  To prawda.
8025:  Kiedy audiobook...
8028:  Teraz, teraz dopiero macie zadanie, żeby coś wymyślić na 20 tysięcy, moi drodzy.
8035:  To jest, ten gadon, autentycznie poważne podejście do Pszczółki Pierdzenia, ponieważ ta książka ma aż 100... 35 stron.
8047:  Przeczytaj głosem trollebiegunów, o nie.
8049:  Najpierw skrót od bloku i Boże, jaki skróty, czekajcie, czekajcie, spokojnie.
8053:  Tutaj w dół można było zejść, ale mówicie mi,
8056:  i Larum, na Larum bijecie, że trzeba iść wpierd do cienia.
8061:  Ale wiecie, jaki ja mam pomysł?
8063:  Pójdziemy tam i odblokujemy, odblokujemy skrót.
8068:  RedSamLig, dziękuję za wsparcie 25 miesięcy właśnie dla takiego dubbingu, nic nie robiłem.
8074:  Na 100 tysięcy subów to jest Reksia, moi drodzy, tak.
8078:  Okej, tutaj byliśmy i bardzo mi się nie podobało to miejsce.
8083:  Dwadzieścia tysięcy panny z Wikowaro.
8085:  Myślicie, że gdzieś jest radosny, radosny tekst panien z Wikowaro?
8090:  Tutaj by fajnie było się... Okej, ale tu się nie bardzo mogę się po... Boże, to jest straszne miejsce.
8098:  A już wiem, już wiem gdzie jestem, już wiem gdzie jestem.
8102:  Tu jest dziobak.
8105:  Wiem, że to nie jest dziobak, ale to jest dziobak.
8108:  Okej.
8110:  I tędy.
8114:  Jaki Stray?
8115:  Jaki Stray?
8116:  Ja się nie zgadzałem na Stray.
8118:  W Strayu nie ma jamnika.
8120:  Powiedziałem, że zagrałem w Stray, jeżeli ktoś zrobi mod, że zmienia na jamnika całość.
8127:  Może to gra jest stresująca?
8128:  Ej, Marjorie, a... A Dark Souls 2?
8131:  Dark Souls 2 to jest stresująca gra.
8134:  Czekajcie, okej, jestem tutaj.
8137:  Pełne skupienie, do góry.
8145:  Dobrze, dobrze, dobrze, dobrze, dobrze.
8151:  No nieee.
8156:  Okej, to ma... jaki hitbox?
8159:  Jestem bardzo chciwy, moi drodzy.
8162:  Bardzo.
8167:  Zresztą nawet nie mam stray.
8178:  Nienawidzę tej dżdżownicy.
8182:  Trzeba dołem, no trzeba dołem, trzeba.
8187:  O!
8188:  Ale fuks.
8189:  Ale fuks!
8195:  Okej, to jest drogowskaz.
8202:  Tak!
8202:  To jest ten skródłup.
8205:  Skródłup.
8208:  Krzysztof jest chciwy.
8209:  Ja zawsze byłem chciwy.
8211:  Mieszkam w Krakowie, moi drodzy.
8212:  Tu się nie da, nie da mieszkać, jak się nie jest chciwym.
8215:  Tędy się nie da, niestety, wyskoczyć.
8217:  Lewo ławeczka.
8218:  Dobrze.
8220:  Michale, dziękuję serdecznie za trybut.
8222:  Na dwadzieściaka proponuję zaśpiewać We all lived together.
8226:  Ławka w lewo.
8227:  Dobrze, dobrze, ale wpierw zostaniesz żyjątko zniszczone, moi drodzy.
8233:  Ale się przyjmie mnie gra w Hollow Knighta.
8235:  Kurczę!
8236:  No, nie wierzę, powiem wam.
8240:  Tu jest ta ławeczka.
8241:  Ławeczka indeed.
8245:  Krzysztof, nie grasz magiem.
8248:  Może dlatego nie ma problemów.
8255:  Jak pochylisz głowę w dół, to można zobaczyć, co jest poniżej.
8261:  Okej, coś drga.
8262:  Ekran drga.
8267:  Medalion drży, to miejsce mocy.
8275:  Tam jest fast travel?
8278:  Czyż, zaraz, zaraz, zaraz, zaraz, jaki fast travel?
8280:  Gdzie fast travel?
8286:  Wrócić się.
8292:  Inspect.
8298:  Ok, czy mnie się to opłaca zrobić?
8304:  Czy to znaczy, że jeżeli ja teraz w to wrzucę moją cenną walutę, to odblokuje fast travel, czy też będzie to oznaczało, że gdzieś mnie przeniesie?
8314:  Ok.
8316:  Warto, opłaca, dobrze.
8319:  Teraz tak...
8320:  Czy to znaczy, że jeżeli ja odpocznę tutaj, to mogę teraz się przenosić?
8324:  Nie.
8330:  W jaki sposób się mogę teraz przenieść?
8334:  Aha.
8340:  W dzwonek uderzyć trzeba.
8350:  Ta gra jest cudowna.
8352:  Czyli trzeba będzie znajdować dzwonki.
8355:  Okej.
8361:  To mi się podoba.
8362:  Lorowa podróż.
8364:  Nie żadne tam przyciski jakieś leniwe.
8367:  Lorowa podróż.
8369:  Najdłuższa lorowa podróż.
8372:  Trzeba z nim wpierd porozmawiać?
8374:  O Boże.
8377:  Jednak za dużo zakładam, że się zdarzy automatycznie.
8383:  Słuchaj.
8388:  Cześć, mały.
8388:  Było to wieczór, od kiedy ostatnio usłyszałem dzwonienie drzwi stacji.
8393:  Śpiewało się pod dźwiękami, a ja się zadzwoniłem do ciebie.
8400:  Powiedział każdy uczeń.
8402:  Nieśmieszne.
8403:  W ogóle, nie wiem czy wiecie,
8419:  Prawdopodobnie według estymacji naukowców ryk tyranozaura był usłyszalny z około 30 kilometrów.
8426:  Ja myślę, że dzwonki szkolne powinny być niezwłocznie zamienione na ryk tyranozaura, żeby wszyscy, wszyscy wokół usłyszeli, że teraz rozpoczyna się edukacja.
8437:  Tak imamowie nawołują z minaretów.
8440:  Wybudujmy przy szkołach minarety.
8442:  Niech nauczyciele z dzwonami...
8445:  emitują ryk trenozaura na 30 kilometrów, gdzie idealny pomysł uważam, bo w tym momencie jest zdecydowanie za cicho, nie?
8453:  Oczywiście pomysł zlikwidacji dzwonków nigdy nie spotka się z aprobatą, biorąc pod uwagę to, że w tym momencie środowisko nauczycielskie intensywnie debatuje, czy należy wyeliminować z nauczania relikt lat 1870 mniej więcej w postaci zadań domowych.
8468:  Myślę, że za jakieś 20 lat zorientują się, że być może warto byłoby.
8472:  To swoją drogą przypomina mi, że nauczyciele to jest trochę taki entmut, nie?
8476:  To znaczy oni przez najbliższe 5 lat będą debatować, jak wymówić sformułowanie zadania domowe
8483:  I dopiero potem zajmą się tym i w tym momencie EIA już będzie robiło absolutnie wszystko, to znaczy będzie samo nauczało uczniów, samo się uczyło i nikt nie będzie uczestniczył w edukacji.
8492:  I wtedy dotrą do konkluzji, a jednak może nie faktycznie, no trzeba byłoby.
8497:  A jeżeli myślicie, że jeżeli rząd mówi, że zlikwiduje zadania domowe, to nauczyciele zlikwidują zadania domowe, to przypominam, że Stowarzyszenie Umarłych Statutów by nie istniało, gdyby prawo w szkole było przestrzegane.
8507:  To była dygresja.
8509:  A tymczasem mamy 17 704 zł w skarbonie.
8514:  Te ścieżki rozprzestrzelają głowę bezwzględności.
8519:  Jeśli chcesz je przejechać, pochyl mnie z platformy.
8524:  Nie no, spokojnie, co?
8525:  Może nie będziemy hejlować od razu, co?
8531:  Pamiętajcie, żeby nigdy nie zamawiać taksówki w ten sposób.
8534:  I will take you where you need to go.
8537:  I'll miss you.
8541:  Franco pisze, że u niego nie ma dzwonków, a to dobrze, to się chwali akurat bardzo, naprawdę, bo dzwonki, już mówiąc zupełnie serio, są straszne dla osób, które mają jakąkolwiek nadwrażliwość audialną.
8554:  Marta przyszła ze streamem, uwaga, nałogowego bełko tubowe, przerwa.
8557:  Pozdrowienia dla Dawida Myśliwca przekaż, jak wrócisz tam.
8561:  Dzięki za przybycie.
8562:  No prawda, że piękna muzyka, Hollow Knight jest piękną grą, czyli co?
8566:  Ja tutaj się mogę po prostu w ten sposób przemieszczać.
8568:  No okej, podoba mi się.
8573:  Trzeba odblokować tamtą stację od środka?
8575:  A, okej, okej, okej, okej, okej, dobra, czaję.
8580:  Czyli muszę się tam przenieść.
8581:  Travel space.
8588:  Patatajamy do Patatajni!
8590:  Ale super!
8609:  Dlaczego ja słyszę psy?
8613:  I mam na myśli zwierzęta.
8617:  Eee, uderzyć trzeba było.
8622:  Jest ciała, ciała.
8630:  Cudownie, cudownie absolutnie.
8637:  Okej, czyli znowu muszę z nim porozmawiać.
8639:  Travel.
8642:  Dobra.
8645:  Eee, tak?
8648:  Super, podoba mi się.
8650:  Ale się, moi drodzy, przewyższyliście wszystkie przypuszczenia Krzysztofa tą zbiórką dzisiejszą.
8656:  17704.
8656:  Coś wspaniałego.
8659:  Dziękuję wam jeszcze raz przeogromnie.
8663:  Czy to znaczy, że nie będziesz serwował i teleportował się między ławkami?
8666:  To nie jest ser, to jest aktywne korzystanie z mechanik.
8673:  W Ukrainie była osobna zbiórka.
8675:  W ogóle sprawa ukraińska została trochę zapomniana przez różne organizacje charytatywne.
8679:  Myślę, że jeżeli tylko będzie taka możliwość, to ja chętnie zrobię jakąś niezależnie zbiórkę za parę miesięcy.
8688:  Powiem wam, że mam niesamowity szacunek do kanału Filosofia tak bardzo, że oni autentycznie od ponad roku, codziennie tłumaczą newsy z ukraińskiego.
8699:  Niesamowite absolutnie.
8702:  Okej.
8703:  Wygląda na to, że trzeba iść do góry tutaj.
8706:  Ten obrzydliwy żółk chce jeść moje pieniądze.
8709:  Nie sądzimy, że kiedykolwiek wypowiem takie zdanie.
8712:  Ale mam ich coraz więcej.
8715:  Rozbawiło mnie strasznie, bo jak grałem w Dark Souls, to Philips bez schematu mnie ostrzegał, oho, Krzysztof, Krzysztof.
8720:  Już od dwóch lat są te streamy na Idiozofii tak bardzo, Jezus Maria, strasznie czas leci.
8726:  Philip mi mówił, ohoho, Krzysztof, Krzysztof, zobaczysz Dark Souls, trudne, trudne.
8731:  Nie będzie ci się chciało farmić.
8733:  Po czym ludzie przychodzą na czat i mówią, Krzysztof, a dlaczego tu jest tak mało, tak mało potworów?
8739:  W Dark Souls 2, jak nie wiecie, trzeba 12 razy wszystkich wyciąć.
8743:  pień i wtedy znikają z mapy.
8746:  Coś wspaniałego.
8748:  Więc w lewo mówicie.
8750:  Wygląda na to, że w lewo jest bosidło z brzydło.
8753:  O Boże, szykujcie się.
8755:  A, i jeszcze jest jedna rzecz.
8757:  Przecież zanim bosidło, ja cały czas idę do cienia.
8761:  W ogóle ten motyw z odbijaniem cienia, powiem wam, bardzo nie przypomina czarnoksiężnika z archipelagu.
8772:  Tak, i na górze jest też skrót.
8776:  Nie.
8778:  W Czarnocieńczyku z archipelagu mianowicie gett Krogulec walczył ze swoim własnym cieniem w gruncie rzecznym.
8784:  Nie mogę wam więcej powiedzieć, bo to byłby straszny spoiler.
8788:  Skrót blokowany.
8792:  Nie chciałem tego zrobić.
8793:  A może chciałem?
8795:  Chciałem.
8796:  E, e, e. Cieszę się, że mam czegoś uzależniony?
8798:  Nie.
8799:  Wiesz co, z Carrefour miałem o tyle szczęście, że nigdy, nigdy nie potrzebowałem żadnych używek.
8806:  A ostatnia rzecz, która jakkolwiek mogła rokować, bo lubiłem bardzo whisky, no to przepadła z uwagi na diagnozę medyczne.
8814:  Jeszcze ściana po lewo.
8815:  Oj, oj, oj, oj, oj, oj.
8817:  Jaka ściana?
8819:  Skąd wy wiecie takie rzeczy?
8822:  Najwyżej ta ściana pewnie, nie?
8829:  Aaa, nie umiem skakać.
8831:  Więc dostałem diagnozę od lekarza, no i alkoholu nie do końca życia.
8836:  I ktoś mógłby się przerazić.
8837:  O Boże, Krzysztof, jak będziesz żył?
8838:  Da się.
8840:  No przecież ja się rozindyczę.
8846:  Palić może parę razy w życiu mi się zdarzyło.
8856:  Na dole?
8860:  Zupełnie na dole?
8877:  Nie.
8880:  Teraz wyżej.
8884:  Uwielbiam.
8885:  Dziękuję, dziękuję.
8894:  Na środku lokacji, good.
8899:  Dobra, to jest środek lokacji.
8902:  Tu chciałem iść w lewo.
8904:  Jedna ściana, to nie spodziewałem się.
8905:  Nie mogę jej zlokalizować!
8909:  Jestem uzależniony od bliskości.
8910:  Co masz na myśli, Friedax?
8914:  Tu w wąskim przejściu.
8917:  Nade mną.
8923:  To!
8925:  To jest niebezpieczne!
8926:  To jest niebezpieczne!
8936:  Au!
8942:  O Boże, ledwo się to udało.
8945:  I jeszcze cień do zabicia.
8948:  Artosław, dziękuję serdecznie za dołączenie do grona wspierających.
8951:  Mamy larwę, larwa, larwa, larwa, larwa, larwa, larwa, larwa.
8954:  Dobrze.
8959:  Mimo ostatniego sosowego tuptocydu jesteś postacią tuptającą.
8962:  Tak, rzeczywiście było tak, że były jakieś straszne tuptające postaci w Dark Souls 2.
8967:  Ja myślałem, że się rozindyczę i że mnie uniewinnią.
8970:  17 794.
8977:  Leguin jest świetną pisarką, dzięki Nili Sapkowskiemu bardzo przyjemnie zaliczyłem maturę ustną, ale to fajnie, Michale.
8982:  Nie wiem, czy teraz jest też tak, że można sobie wybrać, co się chce.
8985:  Podejrzewam, że może być z tym różnie.
8987:  Dobra, idziemy do tego mojego cienia.
