🔴 Gramy w Twierdzę i Hollow Knight! | WIELKA POŻOGA JAMNICZEJ POMOCY 2024 (cz. 2)
🔗 https://www.youtube.com/watch?v=DUBwMRZed1g

1:  🎵🎵🎵
10690:  Weźmy sobie w przechwytywaniu nie ekranu, tylko przechwytywanie gry będzie lepiej.
10695:  Hollow Knight, tak.
10699:  Przechwytywanie gry.
10699:  Dziękuję.
10700:  Będzie lepiej.
10704:  Krzysztof, nie wiedział, że Dominika i Miko, twórczynki bieżak, jest na czatach.
10707:  Molibdenowy Cezary wspiera od 8 miesięcy i życzy nam wszystkiego jamniczego.
10710:  Jakie to jest piękne.
10712:  Jakbyś fanowską mapę zobaczył, to byś się zachwycił.
10714:  Fanowską mapę chodzi ci postawiona o mapkę do Hollow Knighta, tak?
10717:  Hollow Knight map?
10719:  Hollow Knight fan map.
10724:  Grafika.
10728:  Nie widzę.
10732:  Czy chodzi o tę mapę?
10736:  Czy chodzi o tę mapę?
10737:  O Boże, ta jest piękna.
10738:  Dajcie spokój, to jest przepiękna mapa.
10740:  Oczywiście, że jest na reddicie, jak wszystko.
10745:  Boże, jakie to jest dokładne.
10747:  Ale przede wszystkim to jest śliczne.
10748:  Bardzo mi się podoba ta mapa.
10750:  Aha, co ciekawe...
10753:  Z jakiegoś powodu tutaj się powiększa w inny sposób niż wszędzie.
10756:  Bardzo mi się podoba ta mapa.
10757:  Nie wiem, czy to jest ta.
10758:  Spoilery.
10759:  Jakie tam spoilery?
10760:  Ja nic nie rozumiem z tego.
10770:  To ja idę w drugą stronę.
10774:  Czy znam twórczość Krzysztofa Piskorskiego?
10776:  Cienioryt znam.
10782:  Ej, skwib, przyjechałeś bezwzględnie.
10785:  Jesteś mężem jak ja.
10789:  Czujesz urządzenie, żeby zabrać, zabrać, zrozumieć?
10796:  Wtedy weź to.
10797:  Moja książka pomoże ci.
10799:  Najpierw tekst może wydawać się trudny do zrozumienia, ale nauczony chłopiec przychodzi, aby zrozumieć jego słowa.
10809:  Przejdź do głębokości jego kraju
10813:  Prove yourself worthy to bear the mark of hunter.
10818:  Czemu czytam to głosem imperatora?
10820:  Właśnie nie wiem.
10823:  W środę dostałem... Insect.
10826:  Będę czytał tak na imię Inspect Insect.
10829:  Taurandir pyta, czy gardło wysiadło.
10833:  Wiesz co?
10844:  To odpowiem.
10846:  To odpowiem.
10850:  Mówicie, że Hunter to jest Bloodborne referencja.
10852:  Jestem za wszystkim, co jest referencją do gier FromSoftu.
10856:  No dobrze, więc mamy Journal i Journal jest pod i. To mi się podoba.
10864:  W filmie z tempem, że wcisnąłem i. A, i to jest inventory.
10868:  Powinno być pod j. Generalist.
10873:  O. Ach, to są... To jest bestiariusz.
10883:  Ale fajne, podoba mi się bardzo.
10887:  Bo jesteś besteriusz, który sam uzupełniasz.
10889:  Słuchajcie, to jest bardzo ciekawa rzecz.
10891:  Zapomina mi się od razu dzienniczek Artura Morgana.
10894:  Zuzia Kędzia, witamy w gronie wspierających.
10896:  Serdeczny jamnik dla ciebie i na powitanie.
10899:  To jest serdeczny jamnik.
10900:  Nazwiskiem drzemnik.
10902:  To też oznacza, że możesz używać jamników.
10906:  Dobrze.
10907:  Podoba mi się to, powiem wam.
10909:  Czy możemy dalej iść?
10910:  Nie bardzo.
10913:  Ballady z SatuGBT przypomniałem w The Synthetican i Niewidzialnym, ten blat już puścisz.
10917:  Nie wiem, czy mogę puścić.
10918:  Pamiętajcie, że ograniczają mnie rzeczy YouTubowe, jak zawsze.
10952:  Tymczasem muzyka, lalalalala, lalalalala.
10958:  O, pieniądze, moje pieniądze, dobrze.
10965:  Kuknij, ładnie kuknij, dobrze, bo tu będzie kwas, jak znam życie.
10972:  Hubert Przybyło też może używać jamników.
10974:  No i serdecznie witam gronie wspierających.
10977:  Drzemnik się nieokazale prezentuje.
10978:  Tutaj musi być w świetle, żeby się prezentować okazalej.
10981:  Chociaż drzemnik się wtedy obudzi, moi drodzy.
10986:  niszowy zespół mi się nie obraził, to nie chodzi o to Vedex, to chodzi o to, że po prostu YouTube generalnie, jeżeli chodzi o puszczanie muzyki, zauważcie, że ja to robię głównie z... Epidemic Sound i nie bez powodu.
10996:  Znaczy, w Epidemic Sound mam... Boże, ja tam nie mogę przejść.
11000:  W Epidemic Sound mam wykupioną licencję.
11002:  To działa w ten sposób, że jak macie wykupioną licencję, to wtedy Epidemic Sound sam się dogaduje z YouTubem i YouTube nie robi problemów.
11013:  Nie umiem z tym walczyć.
11019:  Nie, absolutnie nie umiem z tym poradzić.
11021:  Kto to był?
11023:  Kto to był?
11024:  Kto to był?
11024:  Kto to był?
11024:  Kto to był?
11025:  Kto to był?
11025:  Kto to był?
11026:  Kto to był?
11026:  Kto to był?
11027:  Kto to był?
11027:  Kto to był?
11027:  Kto to był?
11035:  Kto to był?
11035:  Kto to był?
11036:  Kto to był?
11036:  Kto to był?
11036:  Kto to był?
11037:  Kto to był?
11037:  Kto to był?
11037:  Kto to był?
11038:  Kto to był?
11038:  Kto to był?
11038:  Kto to był?
11038:  Kto to był?
11039:  Kto to był?
11039:  Kto to był?
11041:  Kto to był?
11042:  Kto to był?
11042:  Kto to był?
11042:  Kto to był?
11043:  Kto to był?
11043:  Kto to był?
11043:  Kto to był?
11043:  Kto to był?
11044:  Kto to był?
11044:  Kto to był?
11044:  Kto to był?
11044:  Kto to był?
11045:  Kto to był?
11045:  Kto to był?
11045:  Kto to był?
11045:  Kto to był?
11046:  K
11048:  O Boże Tyle w temacie, skumbruję w temacie pstrąg Gimpsu bracie, skumbruję w temacie To strzela we mnie, przestań strzelać, natychmiast przestań strzelać Czy właśnie zjadło mnie coś, co było nazywane zgubą głupich?
11078:  Kalandria też dołącza do grona wspierających.
11080:  Co to się dzieje, moi drodzy?
11082:  Piękne rzeczy się dzieją.
11083:  Ja z Jamnikiem dziękuję serdecznie za wsparcie kanału, niezależnie od naszej wspaniałej zbióreczki, moi drodzy, w której, swoją drogą, widzę 46 836 zł.
11092:  Czy nie jest to, powiedzcie mi, moi drodzy, piękne?
11098:  Zbióronia nie pokazuje się wprawdzie ładnie i okazalnie, ale na koniec zaraz to zmienimy.
11103:  Muszę tutaj zjechać.
11104:  O, teraz będzie ładniej i okazalej.
11106:  A tymczasem ja prawie ginę w Hollow Knight'cie.
11108:  Nie chcę prawie zginąć w Hollow Knight'cie.
11110:  To byłoby bardzo niesympatyczne i niewskazane.
11112:  Teraz mi zniknęły czaty.
11113:  Świetnie.
11116:  Za dużo rzeczy chcę zrobić naraz.
11120:  Teraz... Mówiłem, że będzie ładniej.
11123:  Krzysztof, lecz się.
11123:  Spokojnie.
11125:  Wszystko jest pod kontrolą.
11126:  Skłamał Krzysztof.
11129:  Gdzie można wysłać zdjęcia jak jamnik ogląda live'a?
11131:  Mateuszu, jest Holistyczna Agencja Eskapistyczna i tam możesz w komentarzach do live'ów wrzucić, ja to zaraz pokażę wtedy.
11138:  Jamnik oglądający live'a to jest poważna sprawa.
11145:  Takiego.
11146:  Patrzcie jak zginął.
11148:  Zginął i prosił o łaskę, której nie daliśmy mu.
11153:  Tam nie można wskoczyć.
11155:  Dobrze.
11156:  Jak w temacie tutaj?
11159:  Okej.
11160:  Cały czas w lewo.
11162:  Przejść strzałkami przez całe inventory.
11164:  O Boże, to brzmi strasznie nudno.
11166:  Charms.
11168:  Map.
11169:  Co to jest?
11171:  Stary gwóźdź?
11172:  Focus?
11175:  Co to jest stary gwóźdź?
11180:  Bardzo dziwne.
11183:  Bardzo, bardzo, bardzo dziwne.
11188:  Chyba na górę tutaj.
11190:  Gwóźdź to mój miecz.
11193:  Widzieliście gwóźdź?
11196:  Czyli to oznacza, że jesteśmy młotkiem, ponieważ wszędzie widzimy gwoździe.
11201:  Czy oglądałem Chłopca i Czaplę?
11202:  Tak, tak, tak.
11203:  Oglądałem, chociaż nie robiłem, przyznam wam, recenzji, bo stwierdziłem, że na razie przynajmniej nie miałem weny, a ja nie lubię robić recenzji, jak nie mam weny, więc czekam na przypływ weny, moi drodzy.
11214:  Może będzie przypływ weny w tym tygodniu.
11216:  Zobaczymy.
11224:  Co to?
11224:  Co to jest?
11225:  To jest jakieś silne.
11245:  To może potrwać.
11252:  O!
11253:  Udało się!
11260:  Jesteś zawolny bez dasza?
11262:  Aha.
11265:  Przytrzymaj mi piwo, którego nie mogę pić.
11285:  Proszę bardzo.
11290:  Mówiłem.
11292:  Kowałbosolsy, może spróbuj tego.
11294:  Właśnie.
11296:  Moi drodzy, ja pokonałem zmrokojada Midira.
11299:  Wszystko w życiu mi się uda.
11300:  Pytacie się często, dlaczego się gra w Staxos.
11303:  Właśnie dlatego.
11305:  Człowiekowi potem nic nie jest straszne.
11308:  Albo wszystko jest niestraszne.
11310:  Fuck.
11314:  Myślałem, że będę sprytny.
11316:  Teraz byłem sprytny.
11319:  Dobra, to jest bait.
11321:  To jest bait.
11326:  Mail to też igła albo paznokieś.
11327:  No to swoją drogą, tak.
11328:  To byłoby... Igła byłaby fajniejsza.
11336:  Tam jest ta nasza hunterka cała.
11339:  Łowczyni.
11341:  Łowczyni to jest przepiękne słowo.
11344:  Ale tu też jest bait.
11345:  Widzicie?
11345:  Tam jest piękna pani.
11347:  Nie, nie, nie, nie.
11348:  My się nie damy zbaitować.
11350:  My idziemy na górę.
11353:  Czy ja dobrze mówię?
11355:  Tam na górze coś jest.
11358:  Iść za piękną panią.
11362:  Ja myślałem, że właśnie robię mądrzym.
11368:  Trzeba gonić Piękną Panią.
11370:  A co jeśli Piękna Pani będzie w innym zamku?
11372:  O niej w ogóle wychodzi powoli druga część Hollow Knighta.
11375:  Chaty mówiły ostatnio.
11376:  Tak, to prawda.
11377:  Piękna Pani nas prowadzi ku górze.
11381:  Na górze jest szamp, który mi się spodoba.
11383:  Dobrze.
11390:  Naprawdę podoba mi się to, że mamy magię.
11394:  Piękna pani nie jest zła, chce się zabić dla ogólnego dobra.
11397:  Właśnie tak coś sądziłem, nie?
11403:  Nie chciałem tego zrobić.
11415:  Boże, ile tu jest rzeczy.
11418:  Tam cały czas piąć się ku górze, tak?
11421:  Brzmi jak metafora kapitalizmu.
11426:  Dobrze.
11427:  Aaa!
11430:  A potem, a potem upadek.
11432:  Potem upadek.
11433:  Widzicie?
11433:  To też jest metafora kapitalizmu.
11445:  Co to było?
11447:  Co mnie zabiło?
11449:  To też jest metafora kapitalizmu.
11451:  Jezus Maria, gdzie ja jestem?
11453:  Map updated.
11455:  Przecież jestem w ogóle... Jestem w ogóle jakoś absurdalnie daleko.
11470:  Który ekonomik przyszedłem?
11471:  Bardzo prosta, prawda?
11473:  Prosta sprawa.
11478:  Nie dojdę, nie dojdę.
11483:  Jestem przekonany, że tutaj się da wskoczyć.
11487:  Ale chyba nie teraz.
11490:  Trzeba to kształtować lecznie.
11491:  To jest za późno.
11497:  Okej.
11499:  No tak, to był ten kwas.
11507:  Ja teraz... Nie pamiętam gdzie iść!
11521:  Wydaje mi się, że tędy.
11526:  Chyba w prawo, tak.
11530:  Tak, tak, tak, tak, tędy.
11536:  Musisz teraz uskoczyć, jak się jest speedrunem?
11537:  Tak sądziłem właśnie, ale teraz musimy spaść, przede wszystkim musimy przeżyć.
11543:  Powiedziałem, że musimy przeżyć.
11546:  No come on!
11554:  Znowu moskity.
11558:  I znowu puchawka pierdawka.
11561:  Won mi stąd.
11563:  Zniknij z planu mojej egzystencji, dziękuję.
11570:  Ojej, ja tutaj... Można się ruszać z włączoną mapą, opowiadacie?
11589:  Okej, jakimś cudem się udaje.
11591:  Tu był kartograf, który nie jest niepraktyczny.
11600:  Oooo... 47 tysięcy 71, moi drodzy!
11605:  W trakcie tych moich usiłowań dostania się w miejsce, w którym już byłem wcześniej.
11612:  Nie mam pojęcia, nie mam pojęcia jak tam przejść, naprawdę.
11617:  No poszedłem w złą stronę.
11623:  Tak, mam wrażenie, że poszedłem w złą stronę tędy.
11628:  Tak!
11629:  Kut.
11633:  A jaka będzie farma, moi drodzy, z tego?
11641:  Kut.
11647:  Jest.
11647:  Och.
11651:  Jak zginiesz bez duszy, to koniec gry i musisz kupić gry od nowa.
11653:  Tego się obawiałem.
11664:  Dziękuję.
11670:  Okej, okej, okej, okej.
11674:  Jesteśmy coraz bliżej.
11676:  Nie pamiętam tylko gdzie było tutaj to przejście, chyba jest na dole.
11681:  Mhm, jezioro z kwasem.
11682:  Uwielbiam.
11686:  Przepiękna rzecz, moi drodzy, ta muzyka.
11688:  Absolutnie się zgadzam.
11696:  No, come on!
11699:  Jest zabity na śmierć!
11710:  No, co, co, co, co, co, co, co, co, co, co, jak śmiesz?
11712:  Hamstr.
11716:  Rymyk pisze, że przemyślał sobie politykę Sony, że niektóre gry mają na wyłączność, wydają na PC się po pewnym czasie, zresztą mnie to cieszy, bo przynajmniej dostaję na PC te gry dopracowane.
11724:  O tak, to prawda.
11728:  Na dole jest też przejście.
11731:  Spokojnie.
11732:  Ja, ja i tak mam to totalnie nie zmapowane jeszcze w głowie.
11736:  Więc oficjalnie, moi drodzy, to jest cud, że ja gdziekolwiek trafiam.
11740:  Jak się zwie ta lokacja?
11743:  Green Path.
11743:  I zielona ścieżka.
11746:  Przyjemności.
11747:  Widzicie, że w Poznaniu mówią przyjemności na smacznego?
11749:  Bardzo mnie to rozbawiło.
11757:  To ja może, to ja może nie będę z nim walczył.
11762:  Dobra.
11763:  I zbliżamy się, zbliżamy się do kresu.
11767:  I do śmierci.
11769:  Trzy ćwierci do czarnej śmierci.
11776:  Po to ten czarm, o którym mówiłem.
11778:  Teraz na górę.
11780:  Tutaj jest ten czarm, mówisz?
11783:  W tym miejscu.
11786:  Zdecydowanie nagle przecież wcale tak nie mówimy.
11788:  Autentycznie, babeczka mi w restauracji tak powiedziała, nie?
11792:  No dobra, i tutaj mówicie, że jest ten czam, ale czy nie jest roztropne, żebym ja tutaj walczył zanim pokonam mój cień?
11800:  Widzicie?
11801:  To nie jest roztropne.
11802:  Też uważam, że za najpierw duch i ławka.
11806:  No, zdecydowanie.
11808:  Ale ja nie wiem, gdzie jest ławka.
11810:  To jest najzabawniejsze albo najsmutniejsze.
11818:  Ty, ty, ty!
11819:  Żadnych zasadzek!
11828:  Okej, okej, okej, tędy.
11830:  Tu ścigaliśmy piękną panią.
11840:  Szkoda, że ten nasz mieczyk, no ale to jest mieczyk, wiecie, no nie oczekujemy zbyt wiele.
11845:  Nie działa tak, jakby mógł działać.
11851:  Ależ to chytre.
11852:  Lata wszędzie.
11854:  47142, moi drodzy.
11857:  Nie sądziłem, że tyle zbierzemy, no autentycznie.
11861:  Blisko 50 tysięcy w dwa dni, to jest pokres absolutnie nieprawdopodobny.
11865:  Zwrócę uwagę, że my... Nie, nie umiem skakać.
11867:  My w ciągu trzech lat live'ów prawie, zebraliśmy jakieś 200 z hakiem tysięcy na różne cele charytatywne.
11876:  No ale wiecie, to było w ciągu trzech lat.
11884:  Serce rośnie.
11886:  A teraz maleje.
11890:  Masz ławki zaznaczone.
11892:  A, to jest ławka, to niebieskie coś.
11894:  Umarłem przed ławką.
11895:  Czy ktoś jest zdumiony?
11897:  Bo ja nie.
11900:  Ławeczka, ławeczka.
11902:  O nie!
11904:  Otwórz, otwórz.
11905:  Insekt.
11908:  Oczywiście, że tak.
11909:  Stać mnie.
11912:  Insekt?
11920:  Nie wierzył.
11920:  NIEWIERNY!
11922:  Tak.
11924:  W cinematyce jest Lola i inne 47,5, moi drodzy, więc już niebawem bardzo.
11933:  Bookroom, Tur się domaga, Eric Greenleaf.
11935:  Do tego muszę, moi drodzy, mieć wreszcie jakąś mobilną kamerę, gimbala, długi kabel HDMI, żeby to ogarnąć.
11943:  Nie jest takie proste.
11944:  Ja się totalnie nie znam na sprzęcie filmowym.
11947:  Wiecie, jak ja mam ustawione te dwie kamery?
11949:  To jest jakiś absolutny overkill, biorąc pod uwagę to, że u mnie to się sprowadza wyłącznie do tego, że mam jedną kamerę na statywie i jej nie ruszam, i drugą kamerę na statywie i jej nie ruszam.
11959:  47 832 nagle jest!
11965:  Moi drodzy, to w takim razie, co oprócz Astartes, słucham waszych opinii, mówicie cinematici z LoLa, poproszę jeden najlepszy, taki, abyście mieli mi pokazać grę i powiedzieć, na podstawie tego, jeżeli to zobaczysz, będziesz zachwycony.
11983:  I zadecydujesz o tym, żeby zagrać w League of Legends i to będzie najgorsza decyzja w twoim życiu.
11988:  Coś takiego potrzebuję.
11991:  Still here, mówicie.
11994:  Wciąż tutaj.
11997:  Still here.
11998:  Awaken.
11999:  Ok.
12002:  Still here ma więcej głosów na razie widzę.
12006:  I love democracy.
12009:  Still here.
12011:  Dobrze.
12013:  Poczekajcie, muszę to zrobić na innym... Tak.
12018:  Potrzebuję to zrobić na innym oknie, ponieważ będziemy mieć bałagan.
12021:  Przy tym wypadku ja nie lubię bałaganu.
12023:  Still here, League of Legends.
12027:  Awaken też ma bardzo dużo głosów, więc też sobie zobaczymy, moi drodzy.
12033:  Tiffany Eris.
12035:  Fortis, ale to nie oznacza, że to będzie jakaś muzyka, za którą mnie zbanują, moi drodzy.
12039:  League of Legends Cinematic, mam nadzieję, że to jest to.
12042:  Riot Games.
12045:  To jest chyba Riot Games.
12048:  Czy to jest to, moi drodzy?
12052:  With Champions Interaction to nie wygląda mi na to.
12056:  Wciąż tutaj film sezonu 2024, to jest chyba raczej to.
12062:  Uwielbiam.
12063:  To nie jest to.
12066:  Aha.
12068:  Warriors nie, bo to jest piosenka Imagine Dragons.
12071:  To na pewno nie, moi drodzy.
12072:  Na kanale Riotu to jest.
12074:  Tak też sądziłem.
12078:  Jutro jest nadzieję.
12122:  To jest ten poziom realizmu, który lubię.
12136:  Czy to jest muzyka, za którą ja zostanę niniejszym zbanowany?
12140:  Na wszelki wypadek ściszam, bo coś czuję, że to jest muzyka, za którą mogę zostać zbanowany.
12150:  Wiecie jak to jest?
12150:  No właśnie, to jest muzyka, za którą mogę zostać zbanowany.
12153:  Oczywiście.
12154:  Standardowo.
12155:  Ale instynkt, moi drodzy, już się włączył automatycznie.
12158:  Smuteczek wszelako.
12161:  Nie, z Hollow Knight'owo będzie dziwnie.
12163:  To nie jest muza z gry, no właśnie.
12166:  Ale dobrze, dobrze, spokojnie, ogarniemy.
12173:  Cinematyki to najlepsze, że jaka im wychodzi, jest to prawda.
12177:  To znaczy ja nigdy w gameplay Lola się nie byłem w stanie wkręcić w żaden sposób.
12181:  Bez muzyki to nie to samo.
12182:  Ale wiecie, no taka jest różnica między YouTube'em a Twitchem.
12185:  YouTube umożliwia puszczanie muzyki tylko wtedy, jeżeli to jest muzyka z gry, natomiast we wszystkich innych przypadkach, jeżeli to jest jakikolwiek zespół, jakikolwiek kompozytor, cokolwiek, co jest poza grą, to wtedy jest automatyczny ban i to jest ban na kanał cały, więc ja sobie na to nie mogę totalnie pozwolić.
12200:  Ja milczę swing.
12203:  Tak, no ja mam puszczoną muzykę, ale to wiecie, to jest kwestia tego, że u mnie nasłuch to jest co innego niż u was na live'ie.
12215:  Cinematics of the Riot Games to jest mistrzostwa.
12216:  Oni są bardzo w stylu, tak jak popatruję, Blizzarda.
12221:  Więc jest to styl, którego im niesamowicie brakuje w innych grach.
12224:  Ale pasuje to swoją drogą do tego, że im, zauważcie, bardziej jest, no powiedzmy, taki kreskówkowy, plastikowy gameplay, tym lepiej jest robić realistyczny cinematic do tego.
12237:  I ten to jest taki sam kazus StarCrafta.
12239:  StarCraft ma bardzo taki kreskówkowy gameplay i grafikę.
12244:  Bardzo podobny zresztą jak LOL.
12247:  O, try the wrath of the Lich King.
12249:  O!
12251:  To jest absolutna rewelacja.
12252:  To jest klasyczny trailer, moi drodzy.
12258:  Ale jeżeli będziemy oglądali Wrath of the Lich King, ja absolutnie włączam swoją interpelację w postaci trailera Heart of the Swarm, ponieważ ja uwielbiam, absolutnie uwielbiam to, co tam się dzieje.
12272:  To jest rewelacja i wspaniałość.
12273:  To w ogóle przypomina mi Sekiro bardzo mocno, walkę z Sową.
12277:  Walka z Sową była absolutnie niesamowita.
12281:  No ma klimat, moi drodzy, ma klimat cinematic.
12284:  Powiem wam, że gdybym nie wiedział, czym jest LOL, to bym się chętnie zainteresował tym, więc to był dobry wybór.
12288:  Słyszałem Arknights, nie kojarzę.
12292:  Cinematyki do Warcrafta z Arthasem, jak wraca do królestwa, uwielbiam.
12297:  Stare, dobre czasy Blizzarda.
12306:  To jest walka z bossem, którą bym chętnie miał.
12315:  Uuu.
12316:  W ogóle wygląda jak Hilichur, ta maska, tak nawiasem mówiąc.
12318:  To walka na śniegu, to walka za śmiercią, okej.
12320:  Rewelacyjnie to jest zrobione.
12323:  Ciekawy jestem, jak długo to powstawało.
12325:  Lortajn, ta mroczna postać to Kindred, personifikacja śmierci w świecie Lola.
12329:  Składa się z dwóch połączonych dusz, łagodnej owcy i wściekłego wilka.
12335:  Dla tych z was, którzy się martwią, że nie widzę, jak patrzę na czat, widzę, jak patrzę na czat, ponieważ Krzysztof jest sprytny i tam, gdzie mam czat, mam również podgląd na OBS-ie wszystkich scen, haha.
12344:  Czy chcesz poznać muzykę z Arknights?
12346:  No nie na streamie, ale jeżeli macie jakąś polecajkę, to chętnie posłucham na Discordzie, od tego mamy holistyczną agencję skapistyczną, link w opisie.
12355:  Raph of the Lich King.
12385:  Cinematic.
12386:  To jest tak słynny cinematic, że jest nawet polecany od razu.
12390:  Boże, to było coś wspaniałego.
12391:  Piękne czasy World of Warcraft, moi drodzy.
12403:  I tu jest jeszcze ta muzyka, och.
12409:  Mmm, piękne czasy blizzarda.
12431:  Kiedyś ten widok Blizzard Entertainment Presents spuszczał spodnie u wszystkich graczy z wrażenia.
12438:  Teraz zakładamy worek na głowę.
12469:  Dzień dobry.
12472:  Oglądałem z podziwieniem jak urodziłeś się wewnętrznym broniem sprawiedliwości.
12478:  Pamiętaj, że nasza lina zawsze rządziła z wiedzą i siłą.
12496:  I wiem, że pokazujesz się bezpośrednim, kiedy utrzymujesz swoją wielką potęgę.
12554:  Ale prawdziwa zwycięstwo, mój syn, rzuca serca twoich ludzi.
12558:  Powiem ci to, bo kiedy moje dni skończą się, ty będziesz królem.
12586:  Może człowiekowi się robi, człowiekowi się robi smutno, aż wiecie, jak sobie uświadomi, ile zostało zmarnowane.
12594:  Taki Blizzardzie wróć, prawda?
12597:  Nie no, dajcie, zrobiło mi się, zrobiło mi się teraz, zrobiło mi się teraz autentycznie smutne, jak sobie uświadomiłem, ile, ile talentów zostało zmarnowanych z Blizzarda, ilu osób zostało wyrzuconych, przecież teraz świeżo, Microsoft jeszcze zrobił ostatnie czystki, współzałożyci Blizzarda odszedł, aaa, smutne to jest.
12616:  StarCraft.
12618:  StarCraft.
12619:  Znaczy zmarnowane studio jest, wiecie, no, cinematici, gry i sztuka z nami zostaje, ale fakt, że zaszlachtowano studio troszeczkę mnie martwi.
12627:  Heart of the Swarm, moi drodzy.
12630:  Najlepszy, najlepszy kinematograficznie trailer, jaki w ogóle znam.
12634:  Znowu musimy przyciszyć muzykę z Hollow Knighta.
12641:  O Jezus, teraz ja będę mieć nerdgazm.
12648:  O!
12648:  Diablo Maltael, absolutnie!
12666:  Wikingi!
12678:  Światła.
12709:  Zatrzymaj się!
12724:  Zatrzymaj się!
12750:  Wilhelm Scream był.
12759:  To jest faleza Triumf Trailer do Heart of the Swarm Starcrafta.
12788:  O nie, tyranidzie atakują imperialną planetę, a nie, czekaj, to marny plagiat pisze Adam Orzeł.
12792:  No wiadomo, wiadomo, że Blizzard chciał zrobić Warhammera, nie dogadał się z Games Workshop, więc zrobił nowodróbkę Warhammera.
12799:  Ale i tak fanowskie serduszko się cieszy.
12802:  Wiecie, Games Workshop zrobi wreszcie RTSa Warhammerowskiego, będę grał.
12807:  Dawn of War było tak dawno temu, że to się w głowie nie mieści już.
12810:  Stało z The Old Republic.
12812:  O Boże, to są naprawdę dobre trailery.
12814:  To są naprawdę dobre.
12816:  Pamiętam jeden z tego, co pamiętam.
12818:  Jak to było?
12818:  The Old Republic.
12822:  Cinematic.
12824:  Był któryś, który uwielbiam absolutnie.
12827:  O Boże, jest jeden cinematic z Wiecznym Imperium i on jest absolutnie przecudowny, ale jest też Deceived i on chyba był moim ulubionym.
12837:  O tak.
12838:  To lecimy, moi drodzy.
12839:  Nie da rady.
12839:  I na koniec Astartes, tak?
12841:  Zgodnie z obietnicą, moi drodzy, Astartes, dużo dobra jest dzisiaj, tak?
12847:  Bardzo dużo dobra, ponieważ jest 48 tysięcy,
12851:  331 widzicie?
12852:  Chciałem powiedzieć 8331, bo mi się w głowie nie mieści, więc trzeba to uhonorować odpowiednio.
12861:  Swędzi mnie oko.
12864:  Swoją drogą uwielbiałem te cinematici i prawie, prawie tyle byłem, tyle byłem od zagrania w The Old Republic, ale potem zobaczymy, że to jest MMO, więc...
12876:  A tu będzie problem też z muzyką Drusty, bo świadomiłem, o Boże, tu będzie problem z muzyką.
12881:  Bo to jest, wiecie, to jest muzyka Johna Williamsa, więc on nie rozpozna, że to jest z gry.
12885:  O rany boskie.
12888:  Jesteśmy skończeni.
12922:  To są Gwiezdne Wojny, których chcemy, okej?
12924:  Kiedy Gwiezdne Wojny były Gwiezdnymi Wojnami, absolutnie sam Jimmy My tzw.
12935:  wejście na sit-up
12965:  W końcu, wróciliśmy.
13018:  Gdzie jest twarz?
13019:  Nie!
13038:  Ty byłeś zaskoczony.
13040:  I teraz twoja republika... ...zastanawia się.
13048:  Jezu, absolutnie Adamus!
13049:  Star Wars bez Jedi Sithów to nie Star Wars!
13051:  To jest to, co ja mówiłem!
13053:  Przy Condorze!
13061:  Dobry seria, a nie Gwiezdno-Wojenne!
13063:  Absolutnie!
13063:  Ale recenzenci nie umieją tego zrozumieć.
13065:  Będą mówić, a dobry seria, dobry seria.
13065:  Może być dobry, ale to nie jest część Uniwersum Gwiezdnych Wojen.
13069:  Zdenerwowałem się.
13070:  To jest Dov Revam.
13075:  Jedna z najlepszych postaci w ogóle.
13077:  Dav Magus to było?
13078:  Boże, myślę, że to jest Revan.
13080:  Wycofuję się!
13081:  Zawsze ich mylę.
13083:  Słowem, ja chcę więcej takich Gwiezdnych Wojen.
13085:  Moi drodzy, na sam koniec Astartes.
13088:  Musimy, absolutnie musimy.
13090:  Astartes to jest produkcja w 100% fanowska.
13092:  Zawsze mylę Revana z Magusem.
13094:  Nie wiem, dlaczego zawsze mylę Revana z Magusem.
13096:  To jest 13 minut.
13098:  W związku z powyższym
13100:  Brace yourself.
13101:  Jak wygląda Duff Revan?
13102:  Muszę sobie przypomnieć teraz.
13110:  No, już sobie przypomniałem.
13111:  On ma bardzo charakterystyczną maskę, tak nawiasem mówiąc.
13114:  A tak, piszecie o masce, tak.
13116:  To jest Duff Revan.
13117:  Żeby... Tak jest.
13117:  Tak jest.
13119:  Tak jest.
13123:  Naprawdę łatwo pomylić.
13128:  W każdym razie, moi drodzy, Astatis Project, żeby dać background krótki, to jest coś zrobionego przez fan animacja ściślej, inspirowaną Uniwersum Warhammera 40 tysięcy oczywiście i była tak dobra, że Games Workshop przejęło tego człowieka, żeby robił ich produkcję, ale niestety okazało się, że nie zrobił żadnej.
13150:  Smutne
13157:  Nie lubię początku, w związku z powyższym rozpoczniemy sobie od tej części.
13164:  Bo tak!
13175:  O, Imperatorowi Imperium Ludzkości.
13198:  Produkcja fanowska podkreśla.
13240:  Bolteryzm brzmią cudownie absolutnie.
13268:  To nie tyle produkcja fanowska, co produkcja fana.
13270:  To zrobił jeden typ, przypomina Obi-Wan bez nogi.
13272:  Tak, słuszna korekta.
13276:  Czytałem kiedyś milion lore'owych teorii, kim są ci... przeciwnicy tutaj.
13282:  Czemu oni są niezniszczalni?
13284:  To są Astartes.
13289:  Po prostu.
