🔴 Kika! | HOLLOW KNIGHT Livestream #5
🔗 https://www.youtube.com/watch?v=fBBSlGPGQxA

32:  Dziękuje za oglądanie.
17315:  To jest problem.
17319:  Czemu tak często wychodzę do menu?
17320:  Ponieważ, Joanno, w ten sposób się teleportujesz do ostatniej ławeczki i nie musisz robić backtrackingu, którego nienawidzę.
17326:  No właśnie, patrzyłem w ekwipunku i nie widziałem żadnej rudy.
17329:  Nie mam żadnej rudy.
17330:  No więc wiecie, gdzie można zdobyć rudę?
17331:  To jest pytanie.
17334:  To jest pytanie, bo w ekwipunku nie ma rud.
17343:  Nope, nic, zero.
17347:  Najłatwiejsze rudy do znalezienia to Crystal Peak i Ancient Basin.
17350:  Myśmy w Ancient Basin byli.
17352:  Można się jeszcze wybrać po Great Slash.
17354:  Tak, to też zamierzam zrobić, jak już tutaj jesteśmy.
17363:  rudy złośliwe, jak potrzeba, to nie ma.
17365:  Dobrze, że nie ma tutaj Dominiki Jemnik, otwórczyni Klimczak, bo to by ci zmyła głowę za szkalowanie rudych.
17375:  Pominąłeś w Ancient Basin?
17377:  Przecież myśmy byli przed chwilą w Ancient Basin i w Crystal Peak nie byłeś wszędzie.
17380:  No tak, bo nie miałem wszystkich zdolności.
17383:  Dobranoc, Jowu, dobranoc.
17385:  Wiecie, zejdźmy jeszcze tutaj na dół.
17388:  Un była boginią czczoną przez mochowców z Greenpath.
17390:  Gdy utraciła swoją moc, ukryła się w jaskini.
17392:  Mochowcy wciąż czekają na jej powrót.
17394:  To był lore'owy fragment od Czerwonego Lisa.
17396:  Idź po Falls of Agony.
17397:  Atakuje przeciwnika, go trzymasz damage.
17399:  Ale jeżeli to jest znowu, moi drodzy, to co ja myślę, to gorzej wtedy.
17405:  To znaczy, jeżeli to jest charm, to mi się to nie podoba.
17408:  O, pamiętam to miejsce.
17416:  Tu jest bardzo zdradliwie i miło.
17419:  To nie jest miłe miejsce.
17422:  Ławeczka.
17427:  Da radę.
17430:  Da radę.
17433:  Wszystko wprawdzie chce nas zgładzić i zabić, ale ja już jestem przyzwyczajony.
17443:  Au.
17446:  Zapomniałem o tym.
17448:  Dobrze, jeszcze raz w dół.
17460:  Tu jest parkour, o Jezu.
17477:  No właśnie, może Crystal Dash po prostu tutaj.
17489:  A. A. Zgniemy to i tak za 20 razy.
17500:  Przekonaliście mnie.
17502:  Musimy wydać kasę niestety wpierw.
17506:  Retreat!
17507:  Retreat!
17511:  Jak Demini pisze, że dość trudne, jak Hysza pisze, że jest trudno, to ja wiem, co zrobić.
17520:  Protokół?
17521:  Spierdalać.
17522:  Tam jest zaklęcie.
17523:  Aaa, to zaklęcie.
17527:  Priorytetyzujemy zaklęcie.
17532:  Jeżeli tak wracamy się, to pewnie pójdziemy do Crystal Peak.
17535:  Można kupić też maskę w DevMap.
17537:  Tak czy siak coś trzeba kupić.
17539:  Dobra rata, Tymoteuszu.
17540:  Trzeba kupić.
17542:  Im więcej wydamy, tym lepiej.
17546:  Teraz, zaraz, zaraz, zaraz.
17547:  Czegoś nie rozumiem.
17552:  Tam jest Nail Art, a nie zaklęcie?
17554:  A to tym bardziej.
17555:  Crystal Peak.
17557:  Ale mieliśmy jeszcze bossów tutaj ogarnąć.
17560:  Ja bym chciał ogarnąć bossów jakichś, wiecie?
17564:  Bo się, stęskniłem się za bossami.
17567:  Niedobrze byłoby pójść do spella.
17570:  Boss, spell, cokolwiek, Maćku.
17572:  Ale ja niestety nie wiem gdzie.
17575:  Zakręć jest między Fog Canyon a Quinn's Gardens.
17579:  Hmm.
17583:  I bossowie są przy ławce po prawej.
17588:  Ławeczka jest w dole, w dole, dobrze.
17592:  Spell jest z kolei w Fog Canyon.
17597:  Skomplikowane rzeczy są skomplikowane.
17599:  Eee!
17600:  Gdzie jest piękna pani?
17616:  Pewnie w domu.
17619:  To jest ostatni fragment maski.
17621:  Czy ja dobrze widok?
17625:  Patomas Chiyo?
17629:  No jak to, jak to brakuje tyle?
17631:  No przecież jakiś absurd.
17643:  Insect.
17647:  Myśmy to kiedyś czytali.
17651:  To był wiersz.
17656:  Why to wonder
17670:  Teraz to był nowy rozdział, a ja się przeklikałem nad tym jak jakiś głupek.
17681:  Tak to jest z tą moją pamięcią.
17684:  Dobrze.
17687:  Wschodzisz do studni, użyj double jump, tam jest sekret.
17690:  Już nie wiem gdzie.
17692:  Dobra, po kolei.
17694:  Więc Green Path tam mieliśmy, albo Queen's Station.
17697:  Gdzie to było?
17697:  Chyba Queen's Station będzie bliżej.
17701:  Jeszcze do Taty Robaczków trzeba iść po geo.
17703:  A to swoją drogą, ale to będziemy mieli więcej, bo tam będzie bardzo dużo geo, moi drodzy.
17709:  Queen's Station, Man... Nie, to nie jest tutaj.
17713:  Do Green Puff niestety trzeba.
17714:  Bafanada.
17716:  Właśnie skończone Dzieci Dune'y u Jacka Witka.
17718:  Herbert miał mózg do tworzenia dziwnych wątków.
17720:  Oj tak.
17721:  To przed tobą teraz największa zabawa, czyli Bóg Imperator.
17726:  Dobra, to teraz... Fog Canyon.
17729:  Tam też jest ławeczka.
17735:  Tak jest, zapnij pasy przed Bogiem Imperatorem.
17738:  Queen's Station lepiej mówicie?
17741:  Może będzie bliżej faktycznie.
17748:  Właśnie.
17750:  I Bapanada czy Papanada będzie wtedy, jak dotrzemy do Bapanady lub Papanady, to jest problem.
17754:  Tak, Fog Canyon jest dosłownie rzut beretem.
17760:  Oczywiście nie zauważyłem tego.
17766:  Właśnie cieszyłem, że mamy podwójny skok.
17772:  Hmm... Są jakieś rzeczy do wyeksplorowania, nawiasem mówiąc.
17776:  To byśmy się wcześniej nie wyeksplorowali.
17782:  Jeszcze żyrafa, właśnie.
17786:  Bafanata została minięta przez nas parę razy.
17788:  Tu w ogóle nie mamy mapy w Focanion!
17797:  To jest ten bank.
17803:  Okay.
17804:  Dobra, meduzy.
17810:  No to trzeba, moi drodzy, znaleźć mapę.
17812:  Nie ma opcji.
17813:  Bo bez mapy to ja tu nic nie zrobię.
17816:  Bank zła.
17824:  Okay.
17826:  Tam w ogóle nie mamy nic poeksplorowane.
17829:  Dramat!
17833:  Mapę nie znajdziesz teraz.
17836:  Dziękuję.
17838:  No to w jaki sposób wy chcecie, żebym ja cokolwiek tutaj zrobił?
17850:  Okej.
17864:  Queens Gardens, ja tu nigdy nie byłem.
17871:  Może i dobrze.
17887:  To jest endgame'owa lokacja.
17889:  Jeśli chcesz mapę Fog Canyon, idziesz na lewy dolny róg Forgotten Crossroads, skaczesz do kwasu i przechodzisz ukrytym przejściem.
17895:  Co?
17912:  Ale tu jest piękna muzyka za to.
17922:  Chciałbym, żeby przestali mnie zabijać.
17930:  No dobrze, wiele tutaj nie zdziałamy.
17941:  Najlepsze jest to, że ja cały czas idę do jakiegoś miejsca, którego nawet nie wiem, gdzie ono jest.
17949:  Bo cały czas chcę znaleźć jakieś zaklęcie, już zapomniałem po co ja tutaj przyszedłem w ogóle.
17956:  Nieee, to jest jakiś absurd.
17959:  Jak ja nie mam mapy, to to się źle kończy.
17976:  Zaklęcie jest za tą czarną ścianą, a okej.
17984:  Dobrze.
17990:  Do góry.
17991:  Wiem, idę totalnie na ślepo.
17995:  Czy UJTV jest powiązane z Uniwersytetem Nagranieckim?
17997:  Tak, brzmi.
17999:  Za moich czasów tego nie było.
18013:  Co tu się dzieje?
18014:  Gdzie ja jestem?
18017:  To tu.
18019:  Boże Boże.
18034:  Jezus Chryste.
18045:  Co to jest?
18077:  Muzyczka zasadzkowa jest.
18087:  Come on!
18091:  Nie znoszę komarów!
18098:  Odrażające!
18102:  Dobrze, teraz trzeba w dół.
18104:  Mam zlecenie, pisze Chriso94, od przyjaciółki na stronę internetową.
18107:  Opowiedziałem jej cenę, według zleceń z useme.
18110:  Jest to mniej niż ludzie zawsze tutaj biorą, ale czuję, że wciąż za dużo co robić.
18113:  Nie przejmować się tym, ponieważ... Jesteś w trybie, robię zlecenie, a nie robię przysługę przyjaciółce.
18119:  Ludzie muszą to rozumieć.
18121:  Okej, to... To jest bardzo niepokojące.
18125:  Czy to jest zaklęcie?
18131:  Moi drodzy.
18143:  Proszę bardzo.
18144:  Dream Nail.
18148:  Hear me.
18150:  Największy cheese?
18153:  Spell, dzięki któremu można bić do góry.
18154:  Brakowało mi go cokolwiek.
18159:  Nie wiem dlaczego komary pierdzą.
18160:  Skrys i skrudłup.
18164:  Okej.
18164:  Okej.
18187:  No oczywiście, że wiedziałem, że nie będzie działało.
18200:  Ten spell po ulepszeniu do czarnej wersji rozwala bossów na kawałeczki.
18203:  No mam nadzieję, wreszcie coś.
18205:  Okej, w dalszym ciągu nie mam mapy, ale przynajmniej mamy spell.
18223:  Rany boskie.
18236:  Dołem.
18249:  Dobra.
18250:  Chciałem do kwasu, no!
18255:  Powiedział nikt nigdy.
18259:  Mówiliście mi, że tutaj gdzieś trzeba płynąć tym kwasem po mapę.
18270:  Szkoda, że się nie da zabić błyskawic.
18272:  Poznaj nieśmiertelne elektryczne motyle.
18275:  Cudowne.
18282:  To nie tutaj.
18286:  Jesus Christ, co to w ogóle... Co to jest w ogóle za miejsce straszne?
18295:  Rany boskie.
18301:  Nie podoba mi się to miejsce.
18309:  Tu, tu, tu, tu, tu, tu, tu, tu, tu, tu, tu!
18314:  Tu, tu, tu, tu, tu, tu, tu, tu, tu.
18318:  Tam, tam, tam, tam, tam, tam, tam.
18320:  Tam, tam, tam, tam, tam, tam, tam, tam.
18331:  Nie wejdziesz do niego.
18332:  Czemu?
18334:  Podobno się dało.
18341:  Nie rozumiem, co się dzieje.
18342:  Nie da się od tej strony.
18343:  Okej, czuję.
18346:  Trzeba mieć ulepszenia na dalsza, dobrze Skomplikowany Crystal Peak został nam w takim razie Crystal Peak Albo mówicie od wschodu przez Fungal Wastes Jeszcze posowie w Green Path, no właśnie No właśnie
18373:  Gdzie są ci bossowie w Green Path?
18374:  To jest pytanie.
18375:  Jak już mamy zaklęcie.
18380:  Ale w Green Path mamy chyba mapę.
18384:  Więc dobrze.
18386:  Mogę?
18389:  Co się dzieje?
18393:  A, bo to jest Green Path!
18398:  No to ja nie mam zielonego pojęcia, gdzie tutaj mogą być bossowie.
18403:  Sprawdźmy.
18405:  Furnace of Agony.
18410:  Nie.
18412:  Marmu.
18414:  Traitor Lord.
18418:  Ciężka sprawa, moi drodzy.
18421:  Bardzo, bardzo ciężka sprawa dla mnie.
18425:  Możesz kupić trzeci fragment Weselu.
18426:  Ławka po prawej.
18428:  Czyli tutaj, na samym dole.
18431:  A faktycznie...
18432:  No dobra, czyli idziemy konsekwentnie w prawo Nie ma na mapie bossów, świetnie Konsekwentnie w prawo, dobrze, czyli teraz w dół Okej, okej, okej, okej Boss jest pod łowcą Tak nisko?
18455:  Czekaj Dobrze
18464:  Tędy!
18466:  Giń!
18467:  Nie pierdzi?
18473:  W Kingdom Sketch po tej lokacji blokujemy tereny pod Ancient Basin, gdzie się ulepszy dasza.
18478:  To myślę, że sobie zrobimy następnym razem, jak wrócimy do Hollow Knighta, bo dzisiaj bym chciał ogarnąć tych bossów na koniec.
18489:  Dziękuję.
18491:  Czy to był już deepness?
18492:  Był i się zmył, dokładnie, tak.
18495:  Byłem i bardzo szybko tam uciekłem stamtąd, tam było strasznie... Dobrze.
18503:  Jezus, ja pamiętam to miejsce już.
18505:  Gdzie wy mnie... Gdzie wy mnie ciągniecie?
18513:  Tramwaj nieodblokowany jeszcze, też nie wiem jak to zrobić na razie.
18518:  Dużo rzeczy dla mnie sekretnych.
18521:  Dziękuję.
18525:  A to, że Great Slash w lewo, to wiem, ale z tego zrezygnowałem na razie.
18532:  Dobra.
18532:  Możemy płynąć kwasem i to jest znakomita wiadomość.
18536:  Polecamy wejść do Deepness przez Mantis Loads, aby od razu sięgnąć po mapę przy Michałowolskim.
18540:  Ja nie mam takiej pewności, czy myśmy tego nie zrobili już, chyba.
18545:  Ale głowy nie dam.
18547:  Pominąłeś Cham.
18549:  Gdzież on był?
18551:  Czy on jest tutaj gdzieś na górze?
18556:  Oby.
18557:  Tutaj na pewno nie byłem.
18559:  Małem mapę Deepnest, okej.
18570:  Deepnest to najgorsza lokacja w grze.
18571:  Trzeba lewo i potem na górę.
18574:  Właśnie tutaj jestem.
18578:  Chyba, że jeszcze wcześniej.
18580:  Wcześniej kwasoodporność.
18581:  Znaczy nie, nie, nie.
18582:  Myśmy tutaj wrócili Ovidiuszu po długim, długim czasie.
18588:  I bardzo dobrze.
18590:  Ja nie znoszę contact damage w tej grze.
18597:  No więc nie wiem, gdzie jest ten amulet.
18601:  Mówicie, że na górze po lewej.
18609:  Lipnę, że jest złe, że ktoś ma rachunek, bo ja mam!
18616:  No tutaj wychodzimy zupełnie w inne miejsce, moi drodzy.
18623:  I mam wrażenie, że ja tutaj byłem.
18627:  Ale to może być tylko moje wrażenie.
18640:  Teraz w prawo mówicie, czyli pewnie biorąc pod uwagę opóźnienie tędy, tu gdzie kolce.
18646:  A, tak!
18650:  Prawdaż to?
18652:  Nie byłem tutaj.
18657:  Wy sobie ze mnie żartujecie w tym momencie.
18662:  Wy sobie ze mnie żartujecie.
18666:  W jaki niby sposób miałem tutaj przejść?
18672:  Prosty parkour, banalny.
18678:  Zaczyna się.
18688:  Dobra, a co tutaj?
18692:  Ja tutaj nie widzę innej opcji, tylko Crystal Dash.
18703:  Nie, krystal dasz też jest zły, bo wtedy wpadnie na tamte kolce.
18707:  Odbić się od ścian, yes.
18709:  To jest nie do wymierzenia dla mnie.
18717:  Chyba wolę krystal daszem.
18718:  Mhm, świetnie.
18728:  Jak to cofnąć?
18729:  Nie, nie da rady.
18748:  Jezus, jest!
18767:  Mamy to.
18770:  Można maszować klawisz Crystal Dash, żeby symulować trzymanie się ściany.
18773:  Nie udało mi się to jeszcze ani razu, nie wiem dlaczego.
18776:  Contact damage musi być zawsze.
18779:  Teraz ty zadajesz contact damage z tym czarmem, a o to wam chodzi.
18795:  Okej.
18797:  Ten czam jest zdradziecki i pewnie zajmuje siedem slotów, jak znam życie.
18802:  Siedem.
18803:  Prawda?
18804:  Na pewno siedem.
18806:  Siedem to taka szczęśliwa liczba.
18810:  Dziękuję.
18815:  Zajmuje jeden?!
18819:  Ooo!
18823:  No to to to jest rozmowa!
18830:  No nie, no nie, nie, nie.
18835:  Ławeczka jest bardzo blisko, a mamy bardzo niewiele żyćka.
18838:  Mamy niewiele, bardzo, bardzo niewiele.
18843:  One są zdradzieckie.
18846:  Okej.
18847:  Gut!
18849:  Czy to nie wybucha?
18849:  Nie wybucha.
18858:  Dobrze, zabity na śmierć.
18861:  Och.
18870:  Zabity.
18873:  Okej.
18883:  Gut.
18885:  Idą.
18888:  Do ławeczki, do ławeczki, do ławeczki.
18896:  Chyba tędy.
18900:  O Boże, to jest to wybuchające dziadostwo.
18909:  Ławeczka.
18911:  Ławeczka!
18913:  Ławeczka!
18916:  Boże, jaka ta mapa jest zła!
18933:  Obstawiam, że tędy może.
18939:  Może to najgorsze jest to, że ten, ten typ zasłania po prostu swoją mordą pół mapy, no.
18945:  Mapa zupdateowana, dobrze.
18947:  I boss jest w krzakach, mówicie.
18949:  Czy mogę wzi... Dziękuję.
18951:  Stone Sanctuary.
18954:  Czy to jest tam?
18957:  Wydaje mi się, że tak.
18963:  Boss trudniejszy, lecimy, trudniejszy.
18975:  Najsilniejszy boss gry.
18976:  Mówicie tak o nim, o wielu bossach.
18980:  Bosidło zbrzydło.
18984:  Widzę, że głównym problemem będzie droga do tego bossa.
18989:  Dobrze, zabity na śmierć.
18993:  Ty, ty piasz.
18997:  Dobrze.
18998:  Dużo many.
19003:  Ten boss lubi patrzeć.
19008:  Nie mówcie mi, że to jest arena z walki z bossem z kolcami.
19016:  Zawsze jak chcę użyć Dream Naila, to nigdy nie działa.
19025:  Są denerwujący raczej, okej.
19041:  Nawet nie wiem, nawet nie wiem gdzie mnie... Do bossa w dół.
19050:  Aha.
19055:  W dół to są, moi drodzy, tylko kolce.
19059:  O Jezus.
19072:  Aaa, rozumiem.
19074:  Tak się bawimy.
19084:  O co, o co tu chodzi?
19090:  Czemu walczymy z bossem animkowym nagle?
19102:  Aha, rozumiem.
19103:  Czyli ja nie mogę atakować ich, a oni mogą atakować mnie.
19107:  Zajebisty walka z bossem.
19109:  Bardzo mi się podoba.
19111:  Znakomita.
19112:  No po prostu rewelacyjna.
19114:  Fajnie, że nic nie wiem.
19121:  Mhm, czyli to jest boss, którego można po prostu nazwać Contact Damage w zasadzie i to jest cała idea.
19132:  To co lata to są ataki bossa, a rozumiem.
19134:  I ja mam wiedzieć to skąd.
19140:  Czyli nie mam możliwości pokonania tego w żaden sposób.
19147:  Mhm, super.
19148:  Tak, no to ten boss się powinien nazywać Contact Damage.
19153:  No ja oczywiście nie wiem, jak tam iść.
19154:  Chyba tędy.
19157:  Masz atakować ducha czym?
19161:  Mmm, fajnie.
19164:  Noo, zajebiście po prostu.
19168:  To się zmartwiłem.
19173:  PS5, ten boss to pain in the ass.
19175:  Słuchajcie, manę potrzebujemy.
19181:  Aaaaah.
19188:  No dobra.
19196:  No i tu jest ten kretyn.
19202:  Dobra, ogarnięte.
19207:  Mhm.
19216:  Bi te z nogami, czyli ten, tak?
19219:  Mogło być gorzej, bo mógłbyś śpiewać głosem Pajma, ale właśnie tak jest, kamo Grimbrek, dziękuję ci za trybut.
19231:  No super.
19238:  Najlepsze jest też to, że te ataki są totalnie erratyczne, nie?
19242:  O, świetnie, jakby to teraz spadał jeszcze w kolce, no pewnie.
19246:  Ja ją raz trafiłem chyba.
19250:  Dobrze, to ja może będę czekał, czy ona się tutaj pojawi, co?
19255:  Może ona się tutaj pojawi na dole, czy nie?
19258:  Tak, pojawia się.
19267:  Ważne, żeby się pojawiła blisko, nie?
19273:  No widam... Sokowirówka... Piekarnik... I toster... Dwie lodówki... Zamrażarka...
19297:  Oraz rumba.
19301:  To jest litania do AGD.
19322:  Adeptus Mechanicus, tak.
19325:  No soka mi daj!
19337:  To jest kantyczka do Omnisjasha, nie inaczej.
19342:  Dobra, nie no, do duabu.
19344:  Jak odkryłem, co należy tutaj robić, to tak.
19347:  Natomiast prawdziwym bossem tutaj jest muzyka.
19351:  Teraz jaka będzie druga faza, założę się, że to będzie napieprzanie we wszystkie strony i wtedy kolce ożyją i kolce zaczną mnie też atakować, mówię wam.
19380:  Czuję, że... Sangono miya.
19385:  Sangono miya kokomi.
19396:  Plan jest taki... Au.
19398:  To nie był plan.
19398:  Plan jest taki, że śpiewamy wszystkie imiona postaci z Genshin'a.
19404:  Di-lu-dzi-in Hu-ta-o Dwa razy Hu I-ta-o Bo jest najlepsza Raiden Shogun
19432:  baj... bajżu... kli... nachida... niwlet... furina...
19464:  Arlecino bardzo droga Arturzemo tyka dzięki za wsparcie od trzech miesięcy.
19487:  W ten sposób się czyta dłużej.
19494:  Artur pisze.
19498:  Nie zapominaj o Paimon.
19510:  Kandylęda według świętego gęśniarza.
19516:  O nie.
19521:  Jezus Chryst.
19522:  Gdzie jest...
19524:  Jeszcze reverb do tego włączyć, tak, absolutnie.
19526:  Oratrizm!
19528:  Mechanik!
19532:  Danalize!
19536:  Kardinal!
19542:  Ja mówcie mi, że to będzie druga faza.
19548:  Jednym po drugim ich oczy zakończyły się w końcu.
19552:  Ciężka spokojna spokojność czuła się wokół nas.
19556:  I'm sorry I was frightened of you.
19559:  You were always protecting us, even when we couldn't see you.
19564:  Łuwciża cieszy się Vesper.
19568:  A jest to najbardziej makabryczna historia w Hollow Knight.
19570:  Wojowniczka była świadoma, że źródłem zarazy są sny.
19573:  By chronić przed siebie, przed nią siebie i swoje dzieci, przed śmiercią wyłupiła oczy swoim dzieciom, a potem sobie i miejscem spoczynku stało się kamienne sanktuarium.
19581:  To jest creepy.
19593:  Jak to sny są źródłem zarazy?
19595:  To jest straszne, co mówicie.
19598:  Insekt.
19603:  Ryj.
19605:  Ryj z kamienia.
19606:  Kamienioryj.
19610:  Stulryj.
19613:  No dobrze.
19614:  To oznacza, że możemy iść do ławeczki.
19626:  Nick Cage wtedy nawiedzał nas w snach.
19627:  Albo moi drodzy, nawiedzały nas w snach najgorsze lekcje matematyki.
19634:  Tam była maska.
19636:  Aha, fajnie.
19640:  Fajnie.
19644:  Faf, fajnie.
19647:  Czemu ja zawsze popełniam złe... podejmuję złe decyzje?
19650:  Czemu tak jest?
19652:  A może to jest tak dlatego, że w tej grze trzeba ją wcześniej znać i wcześniej w nią zagrać, żeby wiedzieć, co tam się dzieje.
19659:  Totalnie nie widzę nigdy... rzeczy tutaj.
19665:  To znaczy, ja wiem, że to są takie lśniące punkciki, ale one są dla mnie totalnie niewidoczne.
19671:  Jednak nie zapominajcie, moi drodzy, że...
19678:  Krzysztof jest bardzo stary.
19681:  Nic nie widzi.
19683:  Jak coś się błyszczy, to myśli, że to nie jest znajdźka.
19688:  Tylko, że to jest światełko w tunelu tuż przed śmiercią.
19692:  Albo świecący się szczyt najbliższej apteki.
19697:  Lub NFZ-u.
19701:  Żartuję.
19704:  Na NFZ nikt nie idzie, ponieważ...
19708:  Nie ma wizyt i nie ma terminów.
19713:  Dzisiaj właśnie słyszałem taką rozmowę.
19715:  No, no, no, mamy termin na czerwiec.
19717:  Ale wiecie, co jest najlepsze?
19720:  To był lekarz prywatny.
19724:  Nieśmieszne.
19725:  Dobra, gdzie jest ta wasza maska?
19728:  No przecież kliknąłem to siedem razy.
19731:  Chyba, że to jest gdzieś dalej.
19735:  Aha, to by wiele wyjaśniało.
19739:  What now?
19743:  Nie no, nie żartujcie sobie nawet.
19744:  Przysiadł to ja nie wyskoczę.
19764:  Dobra.
19770:  Okej.
19777:  Tutaj.
19778:  To jest straszne.
19779:  Znaczy wiecie...
19787:  Nie, że mi poleca, ale są takie strony na szczęście, które pozwalają na szybką e-konsultację i wystawienie recepty.
19793:  Ja szczerze powiedziawszy wiele razy z tego korzystałem.
19796:  Dobrze, zniszczę tutaj każdą rzecz.
19798:  Wszystko kliknę, żeby nie musieć już wracać.
19800:  Mam nadzieję.
19802:  Jak dawać dobry feedback, nie chcę dać wody pochwalając, krytykując innych, to nie rób tego.
19807:  Zastanów się zawsze, Lajmos, nad tym, co tobie byłoby najbardziej potrzebne do poprawy twojej pracy.
19813:  I jak już będziesz wiedzieć, w jakim stylu uwaga będzie ci najbardziej pasowała, to będziesz umieć dawać dobry feedback.
19820:  Okej.
19826:  Chciałem oznajmić, że nienawidzę swoich umiejętności eksploracyjnych.
19829:  Ja mam dermatologa na 29 kwietnia umówioną, a pod koniec lutego.
19832:  To jest okropne, moi drodzy.
19835:  To jest absolutnie okropne.
19837:  Mam nadzieję, że te kolejki nieszczęsne się naprawdę skończą, bo to już jest nie do wytrzymania.
19844:  Receptoman nie daje recept... A, to niedobrze.
19848:  Teraz ser.
19849:  Wiecie co?
19849:  Tak.
19849:  Tak.
19853:  Melemu ma nowy prezent?
19854:  Uuuu... Jeszcze szybki bosik.
19858:  Jeden jest.
19859:  Nie w korzyść, że wpisują recepty, że starczy leków na miesiąc lub dwa i tak się pierdoli co dwa miesiące.
19864:  No tak, no to jest pewnie po to, żeby ludzie nie mogli przydawkować, wiesz?
19868:  Tymczasem mój ojciec, tobie to się nie da nic krytycznie powiedzieć, nie dostałem w życiu pochwały.
19872:  No właśnie, a to cała kwestia jest taka, że zawsze trzeba i jedno i drugie.
19877:  Sensownie.
19878:  Pamiętacie ten cytat o symetrii w proporcjach z ostatniego filmu?
19882:  To okazało się Penny Lane, że to nie są słowa Arystotelesa, że to jest jedna z takich skrzydlatych słów, które nie ma przypisanego autora.
19891:  Głupia sprawa, wziąłem to z kogoś, tak to się później kończy.
19895:  W każdym razie symetria jest estetyką głupców.
19898:  Z Michałem Idasiakiem z kanału Michał Idasiak doszliśmy do wniosku, że chyba wszyscy to już powiedzieli, włącznie z Bertrandem Russellem i Fireabendem.
19909:  Teraz na lewo, dobrze.
19910:  Idę, idę, idę, idę.
19915:  Co nie zmienia faktu, że wciąż uważam, że Arystoteles był na tyle bucerski, żeby powiedzieć coś takiego.
19921:  Na lewo na mapie jest wyjście, ale to jest nieprawda, ta mapa nie działa, no!
19924:  Tu jest lewo i tutaj jest to wejście, a ono nie działa i go nie ma!
19930:  No przecież dramat!
19934:  Chyba, że tędy.
19942:  Jakiś to ma czarmy?
19943:  Za mało, Ravy, za mało.
19945:  Nie mam noczy przede wszystkim.
19965:  Już nienawidzę tej walki.
19971:  Jezu, jakie to jest wielkie!
19977:  Co mam zrobić?
19980:  Ja mogę tylko uciekać przed tym, wiecie?
19984:  To już jest ten boss?
19996:  Ale dziwne.
20000:  Zabić dziadu, no wiadomo.
20005:  Spróbujemy w niego walnąć tym.
20018:  To jest boss?
20020:  Żaden boss.
20026:  Co to w ogóle było?
20029:  To niezły boss, prawda?
20031:  Boss i po bossie.
20032:  To jest boss, ale wiecie, z Lords of the Fallen.
20039:  Nie przestanę szydzić z Lords of the Fallen, przepraszam.
20043:  Zmini boss na wczesny etap gry.
20045:  Na wczesny etap gry to tutaj jest tak trudny parkour, że rany bosskie.
20053:  Nie, dojście tutaj zajęło więcej czasu niż walka z tym bossem, taka prawda.
20059:  Dobrze, ale tutaj dalej nie mam mapy.
20060:  Czy mam mapę?
20061:  Nie mam.
20063:  Bycie następnym razem Grima.
20065:  Nie mam zielonego pojęcia, gdzie jest Grim i kim jest Grim po Solona, ale... Jeżeli do niego dotrzemy, to super.
20077:  Dobrze.
20080:  Czy ja tu jeszcze mam coś ważnego do zdobycia, czy ta eksploracja nie jest konieczna?
20091:  Co to było?
20102:  Tego się nie da zabić.
20115:  Eee?
20119:  Da się zaklęciami go zabić, okej.
20121:  Tutaj w ogóle jeszcze jest jakieś ukryte miejsce, do którego można wskoczyć, ja nie wiem jak.
20129:  Już widzę jak, o Boże.
20138:  Eee, eee, eee, jest!
20143:  Good.
20147:  Dobra.
20151:  I płynąć po prawo.
20153:  W prawą stronę, tak?
20157:  Niestety.
20162:  Czy zacząłem ostatnio wykład od Papanada?
20164:  Zapomniałem, Julio.
20165:  Powinienem był.
20167:  Dziękuję, że mi przypominasz, bo mam wykład w piątek.
20170:  Więc wtedy muszę to zrobić.
20172:  I dziękuję Ci jeszcze raz za trybut.
20177:  Byłeś u niego, zdobyłeś chama na sidequest, płomyki na apie, po ich zebraniu jest walka z grimmem i cham notch, okej.
20183:  Nic mi to nie mówi, posolona.
20184:  Przepraszam cię najmocniej, ale niestety jest duża wada tego, jak się zmnął.
20190:  I nie ogarnia się.
20191:  Dobrze, ale tutaj na pewno nie byłem.
20195:  Pamiętałbym.
20197:  Eee, eee, eee, eee, eee.
20201:  Ooo!
20203:  Pieniądze, skarby, rzeczy!
20206:  Coraz więcej mamy tych pieniędzy, powiem wam.
20209:  O!
20210:  Robaczek w słoiku!
20212:  Łukaszu, jak to o 5 pobudka?
20214:  Strasznie wcześnie.
20220:  Urszulo Giewont, dziękuję ci serdecznie za trybut.
20222:  Paulina Handel, świetne fantasy.
20225:  A jaki tytuł?
20228:  Nie no, pięknie, robaczek za robaczkiem.
20230:  Mlekołek, dzięki za wsparcie od 8 miesięcy.
20232:  Jakieś rady dla początek dla studenta?
20234:  Tak!
20235:  Najważniejsza rada, uczysz się sam, nie czekasz na to, co ci powiedzą inni.
20240:  To wszystko, co sam sobie zdobędziesz, będziesz pamiętać 7 razy lepiej niż jakikolwiek wykład.
20246:  I wykłady to nie są lekcje.
20249:  Czyli na wykładach sobie spokojnie ogarniasz swoje rzeczy, jeżeli Cię coś interesuje, to słuchasz, jak Cię nie interesuje, to nie słuchasz.
20255:  Czy słyszałeś o tym, że Horner był kobietą?
20256:  Oczywiście przenośna.
20257:  Iliada, Homer.
20258:  Boże, Horner, bo wiesz, gramy w Hollow Knighta.
