🔴 Hakana segamos! | HOLLOW KNIGHT Livestream #8
🔗 https://www.youtube.com/watch?v=SE_lGCzj65M

19:  © PTA & TVP
17904:  No, nie wiedziałem, że będę mógł.
17908:  Nie wiedziałem w ogóle, że tam jest boss.
17913:  Wrret, no spróbuj nawet cokolwiek zrobić!
17919:  Brzdliwy cień.
17922:  Dobra, teraz jest git.
17933:  Farmimy, farmimy.
17941:  Dobra.
17971:  Przestań mnie... Przestań mnie niszczyć!
17998:  Tak, oczywiście, bo Shadow Dash nie może zadziałać nigdy.
18000:  Naturalna sprawa.
18002:  Naturalna sprawa.
18003:  Mhm.
18004:  Tak, oczywiście, oczywiście.
18005:  Mhm.
18013:  Jesus Christ.
18013:  Boss ten został znacząco zbuffowany w połowie do wersji Pierojemierowej, gdzie był za 1 HP.
18017:  Ciekawy jestem, po co ktoś buffuje bossów w wersji singleplayerowej, a już wiem dlaczego, ponieważ... Balance!
18026:  Ja mam czarn do walki.
18028:  Ja bardzo zostawiam ten czarn sobie.
18036:  No i zarabiamy na tym tutaj.
18038:  Całkiem nieźle nawet.
18040:  Ten contact damage po prostu to jest jakaś satyra kompletna.
18077:  To wyczuwanie, jaki tym razem będzie hitbox, to szału mnie doprowadza.
18094:  Po prostu nie mogę tego wytrzymać, nie jestem w stanie tego wytrzymać, nawet nie mam co z nim robić, nic nie mogę zrobić, mam quick slash, tyle mam.
18102:  To na tę walkę chyba mi się przyda bardziej Soul Catcher.
18105:  Znaczy nie Soul Catcher, tylko Shaman Stone.
18107:  Gdzie jest Shaman Stone?
18108:  Nie pamiętam.
18109:  Tu jest... Właśnie dlatego nie znoszę tego zmieniać tutaj.
18115:  Nie, nie wywalam Hiveblood, ponieważ on mnie ratuje tutaj kompletnie.
18123:  No jak widać, to nie był kiedyś najbardziej frustrujący boss w grze.
18136:  Nienawidzę, nienawidzę tego choleństwa głupiego!
18140:  Właśnie po to jest Hiveblood, nie?
18142:  Bo w ten sposób nie tracę maski przy zdradzieckim ataku cienia kolejnym.
18164:  To samo tutaj, cały czas się regeneruje, a tak musiałbym się leczyć.
18198:  Ktoś atakuje go i on momentalnie... Jesus Christ, po prostu.
18219:  To jest jakoś kapino.
18230:  Nie, nie cztery noce za jedną maskę, tylko straciłem w sumie siedem masek.
18234:  Tak bym dochodził do jednej, może trzeciej tej walki.
18245:  Tak to musiałbym perfekcyjnie unikać ich wszystkich ataków, bo ja nie mam siły na razie, bo znam tego przeciwnika od pięciu minut.
18250:  Dobra, pewnie by tak.
18264:  Dobra.
18286:  Co to jest?
18286:  Co to jest?
18287:  Co mam zrobić?
18305:  Rany boskie... Tu nie są pojedynki Olmar nawet, to są właśnie... cała rzecz polega na tym, i znoszę walk z bossami, które są walką z milionem przeciwników, a nie z bossem.
18337:  Nie da się zabić tego bossa, nie da się... Zauważyłem.
18340:  Tylko że ten dash czasem działa, czasem nie działa i to też zauważyłem.
18355:  Jakie bezczelne.
18359:  Contact damage razy cztery po prostu.
18376:  Mhm.
18376:  Zawsze.
18378:  Mhm.
18382:  Może, może zacznij go atakować, co?!
18384:  Może zacznij go do cholery jasnej atakować!
18392:  Odprowadza mnie to do szału, naprawdę mnie to doprowadza do szału, doprowadza mnie to do absolutnego szału.
18401:  Nawet nie wiem, gdzie jest ten...
18407:  Amulet, o którym cały czas mówicie.
18408:  Nie mam zielonego pojęcia, gdzie on jest.
18411:  Nigdy w życiu go nie użyłem.
18416:  No ani jednego amuletu to się nazywa Shapshadow, przynajmniej ja go nie widzę na razie.
18426:  Może ja go nie mam!
18428:  Hehe!
18430:  Ten czarny na dole.
18431:  Jest!
18432:  Jezus, wreszcie!
18436:  No, brzmi sensownie.
18436:  Dobra, próbujemy.
18454:  Tylko, że ja nie widzę tego, jeżeli chodzi o zdrowie.
18457:  Tak, i wymienię kompas na co?
18460:  Na co mam dać?
18461:  Na co mam dać?
18461:  W jeden notch?
18462:  Jak tutaj jest, nie wiem, może jest jeden amulet na jeden notch?
18476:  Nie widzę kompletnie skrócenia czasu, castu, ale widzę za to.
18482:  J jest dłuższy, to tak.
18485:  Ten odskok, tak.
18487:  Parry weszło z wściekłości.
18489:  Nienawidzę cienia.
18512:  Mhm, ale pewne rzeczy się nie zmieniają jednak.
18532:  Dobra.
18532:  Mhm.
18536:  Oczywiście, idealnie wymierzone jak zawsze.
18541:  Naturalnie.
18544:  Zapomniałem, że mi się nie wolno leczyć.
18552:  Zostaw mnie!
18555:  Anti-player bias!
18556:  Walczę z nim!
18571:  Tak, bo widziałem, że to zrobi.
18573:  Mhm.
18580:  To jest znacznie lepiej.
18582:  W sumie znaczy, że jest dobrze.
18590:  Daj mi się wyleczyć.
18594:  Biłtasz!
18595:  Do cholery ciężkiej!
18599:  ale równocześnie była pieprzona animacja leczenia, która się nie skończyła.
18608:  Dash Master pozwala częściej dashować, ale nie przyspiesza tej czynistej formy, okej.
18614:  Zauważyłem niestety, ze smutkiem.
18617:  Tak, ale zdecydowanie przy tej... Nie lubię gimmick fightów.
18620:  To znaczy, że... O, musisz użyć tego charma akurat!
18623:  Strasznie tego nie lubię.
18627:  No ale co zrobić.
18632:  Chyba bardziej tylko nie lubię kontakt demedżu, tak, zdecydowanie.
18651:  Dobra.
18665:  Przestań na mnie napierać bez przerwy.
18666:  Mhm.
18680:  Mhm.
18683:  A moje klatki nieśmiertelności to co? !
18688:  Oj, koniec.
18688:  Koniec.
18692:  No nie mogę, nie mogę polegać na tym, że zaklęcie zadziała.
18695:  Nigdy, zawsze nie mogę, zawsze jestem nieprawdopodobnym z nim.
18699:  Tak, ja obrywam w ciągu jednej sekundy wtedy, w momencie, w którym nie zadziała zaklęcie tak, jak chciałbym, żeby zadziałało.
18712:  Jak używasz magii, zaczynasz rzucać tymi pomarańczowymi?
18715:  Pewnie.
18718:  Zaskoczenie.
18719:  Użytkownik magii ma trudniej.
18721:  Niesamowite.
18723:  I akurat w tej grze jest potężna magia, przynajmniej tyle.
18731:  Dobra.
18737:  Dobra.
18743:  Fuck.
18743:  Dobra, jest.
18746:  Teraz atakuj jego, atakuj jego, jego atakuj, daj mi spokój na jedną sekundę!
18753:  Nie no, to jest nieprawdopodobne po prostu, jakie było teraz RNG!
18763:  Dobra, teraz się wyleczę przynajmniej częściowo, nie, no nie, no oczywiście, że nie, nie!
18769:  Nie można się dać wyleczyć, nie, nie, nie, no skąd, skąd?
18774:  Nie można się leczyć!
18776:  Tak, trzymaj się bliżej niego.
18777:  Bardzo dobry pomysł.
18778:  On tylko robi dwa ataki.
18779:  Tak, w związku z powyższym zginę w ciągu jednej sekundy.
18785:  Jesus Christ po prostu.
18794:  Masakra absolutna ta walka jest.
18796:  To masakra.
18798:  Bardzo mi się nie podoba.
18799:  Głównie przez tych przeciwników, którzy są wcześniej.
18802:  I przez to, że jest gimmick walką.
18804:  To mi się nie podoba.
18807:  i że jest contact damage, no ale to już wiecie, jakby stały mój problem w tej grze.
18818:  Wiesz, nie przewidzisz, nie?
18820:  Nie przewidzisz, czy oni tym razem będą mi robić z dupy jesień średniowiecza, czy nie.
18824:  Nie do przewidzenia po prostu ten pattern adaków jest.
18840:  częściej używa tych ataków, niż ja mam dash.
18845:  O. To jest problem.
18853:  Problem to jest również hitbox tego pomarańczowego guwienka.
18855:  To jest też problem.
18873:  Jezus, no przecież to jest komedia, no!
18876:  Daj mi się wyleczyć, gościu!
18890:  No.
18890:  Raz i raz strzelił jednokrotnie tą falę uderzeniową, a raz dwukrotnie.
18894:  Nie da się tego w żaden sposób... Nie da się tego w żaden sposób przewidzieć.
18899:  Dlaczego jest to wszystko zrandomizowane?
18907:  W ogóle to nie jest gaming walka, tylko że musisz użyć konkretnego amuletu, ponieważ wtedy ją trywializujesz.
18912:  W ogóle to nie jest gaming walka.
18913:  Kompletnie nie przypomina to walki z Jormem, gdzie musisz użyć jednego miecza, żeby trywializować walkę.
18918:  No, chyba że chcesz walczyć 4,5 godziny.
18920:  No to wtedy spokojnie, to tak.
18923:  W ogóle nie jest gaming walka.
18929:  Jezu Chryste...
18963:  To jest pierwsza walka z bossem w klonacie, która mi się nie podoba w ogóle.
18968:  Jak mówicie, że został zbuffowany, to ja już wiem dlaczego mi się nie podoba.
18991:  Jesus Christ.
19002:  Wystarczy zapamiętać, gdzie są te bezpieczne miejsca.
19007:  Przy tych cholernych obręczach.
19010:  Będzie git.
19076:  No nie!
19079:  Ler na obręcz.
19081:  Postanowiłem, że będę używać wyłącznie tego amuletu, żeby był dowodni, że to jest gimmick walka.
19094:  Chciałem tylko zaznaczyć, że Kacper stwierdził, żeby wziąć Hiveblood, to tak na marginesie, który miałem przed sekundą.
19113:  Dobra.
19117:  Jest.
19130:  No dobra.
19131:  O!
19131:  Gut!
19146:  No dobra.
19146:  Okej.
19164:  Krzysztof, jak stoisz blisko, to on nie będzie używał tego ataku.
19170:  Mhm.
19170:  Oczywiście.
19173:  Będzie tylko szarżował z bliska, Krzysztof.
19176:  On tylko wtedy szarżuje.
19178:  Nie używa.
19179:  Galanonim, piszesz to po raz szósty i piszesz bzdurę.
19190:  Bo jak widać, jeżeli się trzymamy blisko, to używa ataku, który absolutnie nie jest do uniknięcia od razu, ponieważ jeżeli unikniesz tej fali uderzeniowej, to ty wpadniesz na niego i nie masz już drugiego uniku.
19209:  To jest problem.
19219:  Trzeba być przynajmniej raz w tej walce?
19221:  No, ale czasem jest dwa razy.
19223:  Co wtedy?
19225:  O, właśnie to się może zdarzyć, jak jesteśmy za blisko.
19230:  Jesus Christ, jak ja nie znoszę tej walki.
19234:  Dramat absolutny.
19234:  Mhm.
19292:  Nieprawdopodobne.
19294:  Nie powiedziałem, że walka jest zepsuta na fundamentalnym poziomie, tylko powiedziałem, że to jest gimmick walka, to jest różnica.
19306:  Nie lubię takich rzeczy.
19307:  Aha.
19312:  Jezus, to co robi po prostu ten cień, to jest jakiś absurd kompletny.
19324:  Ja myślę, że bardzo wam pomoże, jak przestaniecie traktować cywilną gimmick walkę jako obelgę.
19329:  Wtedy być może zrozumiecie, że można to tak nazwać.
19339:  Bo już z tym, żeby przekonywać do traktowania, sformułowania zły design jako obelgę, to już, to już tu się poddałem.
19346:  Już wiem, że to jest niemożliwe.
19354:  Dobra.
19362:  Wreszcie się udało.
19373:  Mhm.
19373:  No właśnie.
19384:  Może skin już wreszcie, ile on ma tego HP? !
19420:  Jak można?
19420:  Jak mo... JAK MOŻNA?
19451:  Więc jest to gaming fight, ponieważ jedna konkretna strategia jest tutaj OP.
19458:  Ja nie mówię, że nikt ktokolwiek karze.
19459:  Powiedziałem, że bronię nazwy określonego, określonego typu i tyle.
19465:  Nic więcej.
19467:  Czyli to on ma 800 HP?
19469:  Rany boskie.
19474:  Rany boskie.
19475:  Znaczy, polega gaming w tej walce na użyciu tych dwóch konkretnych
19481:  właśnie, amuletów, które sprawiają, że ten schodzi na dwa hity.
19493:  Jesus Christ.
19495:  Zgiń wreszcie!
19499:  Dramat.
19531:  Au!
19534:  Źle wymierzyłem.
19547:  Dramat.
19551:  Dramat!
19570:  Właśnie robiłem ten atak od podłogi, Aniu, tylko że problem polega na tym, że wtedy on zaczyna szaleć ze swoimi atakami magicznymi.
19579:  Można go spróbować przeskoczyć?
19581:  A, to też nie wpadłem.
19582:  Może.
19583:  Nie wiem.
19587:  Mam wrażenie, że nie po czym ja ta walka była buffowana, a nawet jestem tego pewien.
19611:  Jest strasznie źle.
19613:  Chyba można się tutaj skakać.
19629:  Jak próbuję tego ataku w dół, to niestety dzieją się niedobre rzeczy, tak jak ta.
19646:  Dobra.
19657:  Niedobrze, teraz będą obręcze.
19667:  Jezus Chryst.
19687:  Dramat.
19688:  Absolu... A, przygięte, to jest naprawdę, to jest przygięte.
19707:  Przecież ja bym miał drugą godzinę w Hollow Knight'cie, a nie 46 godzinę w Hollow Knight'cie.
19712:  Przy tej walce.
19712:  Czy bym przylokował Dream Gate?
19717:  No nie mogę przylokować Dream Gate.
19720:  Nic nie mo... Nic nie mogę z tym Funtem zrobić.
19724:  Najgorsze... Ja straciłem całe życie przez tego cholernego cienia tutaj.
19737:  Może geniusz?
19738:  GENIUSZ!
19749:  No po co mam przylokowywać Dream Gate?
19751:  Nie rozumiem, nie rozumiem szczerze powiedziawszy, czemu mam to zrobić.
19755:  Przecież cienić, z tego co wiem, on się spalnyje w różnych miejscach.
19761:  Zero-notchowy chan, który zniknie na pasywnym.
19763:  Nie, czy ja już będę wtedy tylko zdenerwowany, szczerze powiedziawszy, bo cień mi tak strasznie napsuł krwi, jak nic w tej grze, no dosłownie, nic mnie tak nie zdenerwowało, jak cień cholerny, który psuje mi przyjemność gry nieustannie po prostu.
19778:  80% gry i ja cały czas się muszę przechować jego atakami.
19781:  Ofrotne to jest!
19796:  No tak, ale problem z cieniem jest taki, że jest właśnie contact damage, nie?
19798:  Gdyby nie było contact damage na przykład przy cieniu, to to jeszcze okej, tak?
19801:  Ale ja się na niego nadziewam tutaj za każdym razem.
19804:  Gdyby Steel Soul nie ma cienia, no to są inne problemy.
19815:  No, się teraz nie złapał contact damage, bo byłem w niewłaściwą stronę odwróconej, to wystarczy.
19828:  Rzuca obręczy tylko wtedy, kiedy jest w oddali, ale absolutnie, ale absolutnie tak.
19832:  O Jezusa... Masakra.
19856:  Ale się mi nie zadaje teraz obrażeń, nie?
19858:  W tym momencie.
19859:  On mi zadaje obrażenia wtedy, kiedy na przykład wymyśli RNG tej gry, że on teraz będzie sobie zadawał obrażenia zaklęciem.
19865:  A czasem tego nie ma, nie?
19866:  I to potrafi bardzo dużo zmienić.
19875:  Dramat!
19883:  Najlepiej jest to, że postaci zdają sobie sprawę z tego, że jest kontakt damage i celowo na nas nachodzą, nie?
19888:  To jest cudowne.
19894:  Boże!
19897:  Kini.
19902:  Po uderzeniu zawsze dwa razy robi.
19905:  No, też nie.
19907:  Nie ma jakiejś reguły, zauważyłem, przy nim.
19916:  Chyba, że chodzi ci o to, że robi fale uderzeniowe w dwie strony.
19932:  Że jedną w jedną, a drugą w drugą.
19933:  To tak, rzeczywiście.
19936:  Ja wtedy się nadziwiam na dwie naraz.
19946:  Au!
19947:  Jest.
19957:  Ostatni.
19961:  Wiedziałem, że musi być już blisko.
19966:  Wiedziałem, że musi być już blisko i użyłem dwóch zaklęć.
19971:  Jezus Maria.
19972:  Najgorsza walka tej gry.
19974:  Absolutnie.
19983:  Najmniej satysfakcjonująca, okropna.
19988:  Uratował cię kontakt, a wiesz, bo on bije po jeden, a nie po dwa jak jego ataki, a to swoją drogą, nie?
19993:  Jezus, powiedzcie mi, że tutaj nie będzie żadnych kolców, albo czegoś w tym stylu.
19996:  Aaaa!
19998:  Dramat!
20001:  Wiem, to jak bierzesz karę?
20002:  Ja nie, najmniej ulubiona walka z całej gry.
20005:  Eeeem, mapędy.
20016:  Boże, co tu się podziało?
20026:  Okej, wiedziałem.
20027:  Wiedziałem, że tu będzie coś niebezpiecznego.
20040:  Uczeń Krzysztof poprawnie nauczył się interpretować ataki wroga, unikać ich, a także zadawać tons of damage.
20044:  Jezus.
20047:  Co ciekawe walka z trzałamą odliszkami, bo jedno rozwalone krzesełko na tronie, właśnie od tego traitor bossa.
20052:  Nie dziwię się.
20055:  Jezus Maria, ja się zmęczyłem.
20061:  Czy ja będę miał możliwość wyleczenia się tutaj gdzieś, czy nie?
20070:  Czemu tutaj nie ma żab, że jak jakiejś... jakiejś cudownej rzeczy, która nas leczy?
20076:  Na przykład sadzaweczka, o!
20083:  Czy jest jednak... Jednak jest piękna pani.
20087:  Czy ja mogę ją zdream nailować, czy lepiej nie?
20089:  Ako mania.
20095:  One arrives, ferret walks to find me.
20098:  Did it seek my aid?
20100:  Było warto?
20102:  Or did the path carry it by chance to so pertinent a place?
20108:  It is true.
20109:  True that you were awaited.
20112:  No, perhaps that is inaccurate.
20114:  True one like you was awaited.
20117:  Czy jesteśmy specjalni?
20120:  I have a gift held long for one of your kind half a whole.
20124:  When I unite it, great power is granted and on the path ahead, great power it will need.
20133:  Proszę, proszę.
20135:  Niech to będzie coś dobrego.
20142:  White fragment.
20148:  Tu trzeba było przyjść.
20160:  Natalia upolewa, czy ta gra się w ogóle kiedyś kończy?
20162:  Niech się nie kończy!
20164:  Bardzo dobrze!
20166:  Filip dzisiaj przeżył koszma w Dark Souls.
20167:  Mówiłem!
20168:  Nameless King.
20169:  Nameless King.
20171:  Dramat.
20172:  Ona mówi o Hornet teraz?
20174:  Hornet to jest gendered child?
20176:  Jezus, skąd wy to wiecie?
20179:  Biała Pani jest niemal kompletnie niewidoma, ona wyczuwa Twoją obecność, ale Cię nie widzi, pisze Czerwony Lis.
20185:  Pici w pępty, to Boy Walker znowu atakuje.
20188:  Gender Child, prawda?
20190:  She's a fierce foe, strong in mind and body, striking reflection of her mother, though the two were permitted little time together.
20197:  I never begrudged the worm's dalliance as Bergen.
20201:  Wszystko wiecie od Mosbaga, jasna sprawa, nie?
20203:  In fact, I feel some affection for the creature birthed.
20207:  Ja miałem... zacząłem oglądać ten jego film lore'owy, ale przerywałem w połowie, jak zobaczyłem, że się spoili bardzo dużo.
20214:  If your paths were ever to align, I imagine you might gain yourself a powerful ally.
20220:  Okej.
20223:  A!
20243:  To jest to, co nam się stało.
20248:  Ale zaraz, ale zaraz.
20250:  Przecież to się już zdarzyło!
20253:  Czy gra nie powinna tego uwzględnić?
20261:  Chyba, że rzeczywiście cofnęło nas w czasie, to wtedy to ma sens.
20266:  Tutaj wesel to Hollow Knight.
20268:  No to tak, to już wszystko rozumiem.
20271:  Nie zdarzyło się to jeszcze, git.
20274:  I will offer fair warning.
20276:  The vessel may itself be weak, but it is much empowered by the force within.
20282:  In the timeline, to claim its role requires strength of some magnitude.
20288:  Prepare yourself well before attempting the task.
20293:  Przygotuj się zanim spróbujesz qua.
20298:  prepare well, but don't dally.
20300:  Were the vessel to break prematurely, that plague would unleash with rage and power built of ages chained.
20306:  To może to było to złe zakończenie, że my uwolniliśmy wesel przedwcześnie?
20315:  White lady to nasza matka?
20319:  Co?
20324:  So it can ax the mind.
20335:  Okej.
20339:  Jeśli przyjdziesz do White Lady z czamem od Dunk Defendera, ten śmierdzący, to ona cię pomili z rycerzem.
20347:  Tak, ona mówi do nas per id, macie rację.
20352:  Ale smutne.
20356:  The Seals to są ci trzej goście, którzy zostali przez nas chłonięci.
20359:  Rozumiem.
20362:  Ale jak to jest, jeżeli Hornet... Czyli Hornet nie jest naszą siostrą.
20367:  Kim jest Hornet?
20368:  Co się dzieje?
20369:  Nic nie rozumiem.
20371:  Dobrze, czy to znaczy, że ja tutaj już mam wszystko ogarnięte, czy znowu tu jest jakiś sekret?
20376:  Vessel so genderless.
20380:  O. Przy wejściu do abysu Hornet mówiła ci, że możesz albo przedłużyć containment zaraz, albo zduść się w środku.
20388:  To pierwsze zrobiłeś.
20390:  Czyli przedłużyłem containment.
20393:  Okej.
20400:  O!
20401:  Męczyło mnie to.
20405:  Hornet i nasza postać mają wspólnego ojca, inne matki... Dali... Dajcie spokój.
20412:  O Boże, było trudno, powiem wam.
20414:  Jeszcze mówiliście, że jest jakiś ukryty boss w Hidden Crossroads.
20419:  Nie sądzę, żebyśmy dzisiaj zaczęli Pantheon.
20421:  Nie Pantheon, tylko Koloseum.
20423:  O, map updated, dziękuję!
20431:  Okej.
20432:  Tu jest coś jeszcze?
20433:  Nie, tutaj mamy... Nie, jeszcze coś jest.
20436:  Po prawej stronie coś jest jeszcze.
20443:  Klucz.
20447:  Prawo na dół, tam jest ten klucz.
20456:  Przynieś się Dream Gate'em na Arenę Traitora, tam jest NPC.
20459:  Eee?
20469:  Ale Grim pewnie ma cholernie długi ten quest, nie wiem czy zdążymy.
20473:  No faktycznie jest NPC.
20476:  On nam pomógł.
20476:  Gloff, dobry.
20497:  Kim jest ta Nola?
20500:  Gloff, to ona?
20507:  Przepraszam, nie poznałem w kapturze.
20512:  Powiedzmy, że było warto.
20513:  Grimm ma długi quest, ale możesz to zrobić na jeden etap zbierania pomyków.
20516:  Okej.
20520:  Ja mam zawsze problem z genderami w imionach angielskich i innych podobnych.
20525:  No dobrze, ale wpierw trzeba ten kluczyk, moi drodzy, kluczyk, kluczyk.
20531:  Teraz na prawo było wyjście.
20534:  Jakie wyjście?
20535:  Mówiliście, że na dole, w prawo.
20542:  Claw, takie ładne imię dla dziewczynki, prawda?
20547:  Chyba tędy.
20555:  Aha, tutaj był robaczek.
20558:  Nie umiem zejść w dół.
20560:  Dlaczego tak jest?
20561:  O Boże, naprawdę?
20568:  Litości.
20574:  Na dół i prosto.
20576:  Staram się.
20579:  Dlaczego nie mogę drugi raz podskoczyć tam?
20581:  Co się dzieje?
20583:  Aha, mogę.
20584:  Świetnie.
20590:  Tak, wiesz, szap, szat, wach, Jezus Maria, faktycznie.
20594:  Ja się dziwię, co się dzieje, że ja nic nie rozumiem.
20604:  Dobra.
20605:  Przyda się na razie.
20616:  No, he he, tak.
20617:  Ale to tylko, tylko pokazuje.
20620:  jak pamięć mechaniczna się wyrabia.
20622:  To jest niesamowite, absolutnie.
20627:  No, to jest niesamowite.
20634:  Oj, pamiętam go.
20635:  Oj, pamiętam go!
20639:  Bardzo dobrze go pamiętam.
20647:  Dobra.
20649:  Ja na wszelki wypadek może ogarnę tu jakąś ławeczkę, czy coś, no chyba tak.
20670:  Zabijam ich za... od razu, od razu, jak widzę.
20674:  Obrzydlistwa paskudne.
20676:  Kiedy był Kapitan Puzzle, Dark Souls wśród platformówek?
20679:  Ej, ja grałem w Kapitana Puzzle'a.
20681:  Zanim grałem w Dark Souls.
20685:  To jest... Nie mam problemu z tymi platformówkami z tamtych lat, ponieważ one były sztucznie wydłużane.
20690:  Po to, żeby... można było dłużej grać, mimo że... nie było technicznej możliwości, żeby zrobić tak długie gry, jak dzisiejsze.
20700:  drażniące.
20700:  Moja polonistka mówi, że pamięć mechaniczna działa tak, że jak kartkujesz rzeczy, to ci się automatycznie przypomina, co w nim pisałeś.
20707:  Nie.
20708:  Pamięć mechaniczna działa w ten sposób, że jeżeli coś swoją ręką napiszesz albo narysujesz, to wtedy faktycznie można lepiej zapamiętać, chociaż wcale to nie jest reguła.
20719:  Jakie wredne.
20721:  Więc fajnie jest robić notatki rzeczywiście odręcznie.
20726:  Można też zrobić to w ten sposób.
20730:  że w dowolnym, nie wiem, edytorze... O Boże, nie edytorze tekstu, tylko jakimś programie do robienia notatek, typu Miro właśnie, można sobie robić radosną notatkę.
20741:  Czemu nie ma podwójnego skoku, jak wciskam?
20743:  Podwójny skok.
20744:  Czemu za to są one?
20752:  Ja polecam bardzo robienie takich notatek, nie?
20754:  Zwariuję po prostu w tym przejściu.
20760:  Dobrze, dziękuję.
20761:  Cały czas chciałem to zrobić.
20765:  Czy ja to tu z Kapitanem Pazurem nie orzekłem?
20767:  Nie pamiętam tej gry, nie?
20769:  Pamiętam tylko, że miała absurdalny poziom trudności.
20771:  Tak zwana Król Lew.
20772:  Ja Króla Lwa zobaczyłem w całości dopiero na współczesnych streamach, bo nikt nigdy z moich znajomych nie był w stanie tej gry przejść, i wyłącznie ze mną.
20782:  Nikt.
20788:  Oczywiście były kody wtedy.
20791:  Boże drogi, gdyby dzisiaj były kody, ludzie byliby... Jezus ma, ja sobie nie jestem w stanie wyobrazić, jakie to byłoby zesranie.
20798:  Chryste, panie.
20800:  Przede wszystkim najbardziej mnie bawi to, że różnego rodzaju stimy i inne blokują kody, bo nie oszukuj w grze, boże drogi.
20808:  Co ci to przeszkadza?
20810:  Co to zmieni?
20812:  Strasznie mnie to bawi.
20815:  No tak, tak, ale za używanie tego rodzaju trainerów właśnie bardzo często są bany w grach, to jest chore.
20819:  Ja jeszcze rozumiem, oczywiście, jeżeli to jest gra multiplayer, nie?
20822:  No to wtedy tak.
20824:  Teraz są kody w formie mikrotransakcji.
20825:  No, to jest smutna uwaga, niestety.
20829:  To jest, to jest smutna uwaga.
20831:  Masz rację.
20834:  No.
20835:  Masz rację, Rafał.
20837:  No i teraz mi się zrobiło przykro.
20839:  Tak faktycznie jest.
20841:  Ja do dzisiaj pamiętam kod na wampiry w Heroes 4.
20843:  NWC, blach, blach.
20852:  Co, pocholona i tak go skończymy?
20853:  Nie, nie planuję.
20858:  Lawki!
20859:  Jest!
20868:  Przynajmniej tamta walka nauczyła mnie z nimi walczyć, nie?
20871:  Zawsze, zawsze coś jest.
20874:  Więc lawki właśnie jest w tej Fize brane, Arturze.
20876:  Good.
20879:  No no, idzie Ori, proszę.
20880:  Żebyśmy dokończyli Oriego.
20882:  Tylko nie jest taki zły pomysł.
20886:  Patrzymy, co tutaj jest na dole.
20888:  Aaa, na dole coś jeszcze jest.
20891:  Mhm, przeciwnik.
20892:  Skrup, skrup!
20901:  Insekt.
20918:  No, Plague Tale Innocence to jest dobry pomysł.
20921:  A, to tutaj byliśmy.
20922:  Ale wiecie co, my w ten sposób chyba wyjdziemy do Queen's Station szybciej, więc dobrze.
20929:  Olicia odstresuje tyle, że nie ma tam cienia.
20931:  Bardzo dobrze, pieprzony cień, hędorzony cień, nienawidzę cienia.
20936:  Byliśmy tutaj.
20939:  O Plague Tale Innocence rozmawialiśmy faktycznie, że jest do ogrania.
20943:  Tak.
20955:  Nie, nie chciałem tutaj zejść.
20961:  Stanowczo nie chciałem tutaj zejść, chciałem tutaj iść.
20965:  Tak.
20967:  Deep nest, a boat, a boat, tak!
20972:  Mhm.
20986:  Chyba się nigdy nie nauczę potem skakać.
20992:  Dobra, czy tędy?
20994:  Tak.
20996:  Najlepsze grzyby, a tak, fantastyczne grzyby.
20999:  Wspaniałości.
21009:  Tutaj?
21012:  Dobra.
21015:  Grzybowy czam jest ważny tutaj.
21027:  Przedni pokój po lewej.
21032:  Po lewej?
21036:  Ja stamtąd przybyłem, chyba że na dole.
21041:  Nie?
21048:  Gdzie wy macie ten czalm?
21056:  On chyba ma tego czalma?
21058:  O jakim mówicie?
21061:  To jest u góry za cierniowym konarem.
21064:  Zapomniałem, że nie ma mapy.
21071:  Jeszcze poprzedni pokój?
21076:  Okej.
21098:  Dobra.
21102:  Tutaj?
21111:  W lewo na dole?
21113:  Aaa!
21120:  Boże, faktycznie, ale pominięte z Polshroom.
21126:  Ale strasznie pominięte.
21130:  A tam to tak łatwo było dotrzeć.
21133:  Aaaa, bo kwas, faktycznie.
21136:  Dlatego ja tutaj nie byłem.
21137:  Iiii, ma to sens.
21139:  Ma to sens, ma to sens.
21141:  Najgorsze czampe to było.
21144:  Krzyś Czarmów nie jest jakaś obezwładniająco dobra.
21148:  Ma na górę.
21152:  Teraz możesz czytać język grzybów, jak go założysz?
21154:  Okej.
21161:  Pierdzisz przy leczeniu?
21164:  Nie wiem, co mnie bardziej cieszy.
21168:  Czy ja idę w dobrym kierunku?
21170:  Nie, teraz w górę.
21178:  O, jak ja dobrze pamiętam to wyjście.
21180:  O Boże, jak ja je pamiętam.
21186:  żeby to człowiek na początku, który narzekał strasznie na to, że trzeba się odbijać od grzybów,
21204:  No tak, tutaj myśmy znaleźli tego pana grzyba już raz.
21208:  Tylko, że nie mamy tego czarmu i nie możemy go oczywiście założyć, bo wiecie, powody.
21215:  Więc musielibyśmy tutaj... Zrobimy sobie po prostu quest grzybi w całości i tyle.
21230:  Następnym razem... Dream Gate... No mógłbym, ale wolę zrobić cały quest naraz i wtedy sobie będziemy szukać tego grzyba po wszystkich miejscach, skoro mówiliście, że jest to konieczne.
21239:  Lisanal Grzyb, tak.
21242:  O, tak jest, tak, tutaj.
21244:  Ta wędorka z Fogotem Crossroads będzie miała dodatkową rzecz w sklepie ze zebrania wszystkich czamów, bardzo dobrze.
21249:  Okej.
21251:  Fuuu... Ja dlaczegoś potrzebowałem ten Love Key.
21259:  Pozdrowienia z Malty dla całej społeczności jamników, pisze guardiat.
21261:  Proszę bardzo.
