🔴 Ścieżka bólu i nadziei | HOLLOW KNIGHT (ft. Filip @BezSchematu) Livestream #11
🔗 https://www.youtube.com/watch?v=9Ib_mHT0870

22:  Dzień dobry.
7988:  Umberta Eco o protokołach mędrców Syjonu w książce Sześć przechadzek po lesie fikcji.
7993:  Jak chcecie zobaczyć, jak działają teorie spiskowe, wystarczy ten jeden esej.
8003:  Ja nie umiem monetyzować contentu na YouTube.
8005:  Ja powinienem zrobić film pod tytułem Chcesz zrozumieć, jak działają teorie spiskowe?
8009:  Obejrzyj ten jeden esej.
8011:  Po czym ukraść wszystko Umbertowi Eco.
8014:  Boże, jaki jestem głupi.
8016:  No właśnie.
8025:  Fajnie, że jest tam odrzucony w bok, ale Krzysztof, on odrzuca wyłącznie w górę!
8035:  Czy Okonablulu z małymi jamnikami, czy to cię odrzuca?
8037:  Mnie odrzuca.
8039:  Ja nie mogę oglądać świeżo narodzonych istot.
8042:  Czekam, aż dorosną.
8047:  Jestem nieszczęśliwy, bo straciłem możliwość oglądania kanału LuluAndFriends na razie.
8059:  Powodzenia bardzo złośliwych człowieków, redakcji eseju, co to za esej?
8068:  Aaaah!
8077:  No jamniczyk kaszojadu, jak widać, też nie lubię.
8080:  No bo co to jest zbyt beznadziejne?
8081:  Śpi tylko, jest krótkie, nie wygląda jak jamnik.
8089:  Dramat.
8092:  A najgorsze jest to, że jeszcze ta Ewelin, która prowadzi kanał Luland Friends, zrobiła zdjęcia porodu i to już w ogóle było... Czemu, czemu znowu się to dzieje?
8110:  Nie wiesz.
8122:  Ech... 21. raz nie było skoku podwójnego.
8129:  Dobra.
8137:  Mmm...
8143:  Dobra.
8144:  Na końcu czeka walki, ja bym się ucieszył.
8151:  No przecież dajcie mi szansę na to, żeby to walnąć!
8155:  Ale jak to zrobić?
8158:  Nie wiem, kto to jest Kierwiński, Just Whitely.
8170:  Ja generalnie, nie wiem czy zauważyliście, raczej śledzę to co się dzieje w sektorze, który mnie interesuje, to znaczy edukacyjny, a cała reszta może nie istnieć.
8178:  Bo i tak jedzie milion osób, które to skomentują, zmonetyzują, wyplują i wyrzygają.
8194:  I czemu, czemu to nie mogło, czemu to nie może się tak szybko zamykać, tak żeby można było robić na tempogo?
8201:  Minister przemawiał, aby był pijany.
8203:  Wśród nich wszyscy są zawsze pijani.
8205:  Myślicie, że dlaczego w Polsce nigdy nie został rozwiązany problem sprzedaży alkoholu 24 na 7, 7 dni w tygodniu wszędzie?
8211:  Jedyne miejsce, w którym nie ma jeszcze alkoholu, to są kościoły, co jest ironiczne.
8216:  Myślę, że sprzedaż alkoholu w kościołach powinna zostać też wznowiona, bo to jedno miejsce, gdzie nie ma, a jeszcze żłobki.
8223:  Ważne, żeby tam było.
8224:  Przecież, kurde, no nie, rodzic odwozi do żłobka swoje dzieciaki, tak?
8230:  Jedzie do pracy.
8230:  No i gdzie ma kupić?
8232:  Ja się pytam, gdzie ma kupić pół litra?
8236:  No, problem.
8238:  Kościołek z winą strzela, ale nie dla wszystkich.
8243:  Ten esej to run na 16 tysięcy znaków, pisze bardzo złośliwy człowiek odnośnie betonozy w małych miasteczkach.
8248:  A dlaczego sobie odpuściłeś Kraków?
8250:  Betonoza w Krakowie, ciekawszy temat.
8257:  Trzeci raz słyszymy, elektroswing jamniczy, klasyczny.
8261:  O, o, o, uwielbiam, uwielbiam.
8263:  SHIFT, SHIFT, SHIFT, SHIFT, SHIFT, SHIFT, SHIFT!
8265:  Tak tu działa shift, tu działa, co 6 sekund działa, ale nie jak jesteś w powietrzu, wtedy usuwamy ci tę mechanikę, bo po co?
8281:  Wiecie, że ja widziałem już każdy speed rampa w Open?
8283:  Nie widziałem tylko tego, który wrzuciła Foxy Gwen i bardzo chętnie obejrzę za moment.
8292:  Ja przede wszystkim obejrzałem speedruny Path of Painth z przyczyn estetycznych, bo w speedrunach pięknie widać te... Boże, słychać tę muzykę i synchronizację wspaniałej muzyki w Path of Painth, tego crescendo aż do tutti, z poszczególnymi etapami progresu.
8309:  Co się... Co się dzieje?
8310:  Co się dzieje z tymi... Co się dzieje z tymi skokami nagle?
8314:  Skok, gdy nie ma kolców.
8318:  Skok, gdy są kolce.
8319:  Skok, gdy nie ma kolców.
8326:  Skoki, gdy są kolce.
8352:  Niebywałe, no niebywałe po prostu.
8366:  Dobra.
8366:  AAAAAAAA!
8377:  Jak mam to zrobić, żeby nie trafić w niego? !
8397:  Dwudziesty drugi raz, kiedy nie zadziałał podwójny skok, z tego względu, że postać nie przykleiła się do ściany.
8402:  Dwudziesty trzeci raz, kiedy nie zadziałał podwójny skok, z tego względu, że postać się nie przykleiła do ściany.
8407:  Dwudziesty czwarty raz... O, przepraszam.
8409:  Dwudziesty czwarty raz cofam.
8410:  Były tylko 23 takie przypadki.
8421:  Jaka afera z Helldivers jest znowu w Zdzisławie?
8423:  Nie słyszałem nic o tym.
8428:  Mhm.
8442:  Meanwhile czasem się dzieje tak, że postać przykleja się do ściany i jest wszystko w porządku.
8449:  Dobra i nagle coś co sprawia trudność trudne nie jest.
8452:  I wonder why?
8456:  Dobra, teraz trudne, bo nie wiem, co tu się będzie działo.
8460:  Za nisko.
8471:  Zmuszają do założenia konta PSN Now, który jest niedostępny w wielu krajach, więc ludzie nie mogą grać w retro kupini.
8479:  Meanwhile, łudzenie się, że gra multiplayer będzie działała zawsze dobrze.
8488:  Ja uważam, że ludzie i tak się powinni cieszyć, że Helldivers nie ma tego rodzaju obrzydliwych mechanik różnych mikrotransakcyjnych, które nie działały w post-facjach, które mają wszystkie inne gry.
8498:  Czy daleko do checkpointa?
8499:  Nawet nie jesteśmy w połowie checkpointa, doody.
8501:  Dobra.
8516:  Ja uważam, że i tak to, że jestem w stanie tutaj wchodzić, to jest szczyt mojej umiejętności platformerskiej, haha.
8527:  Aaaa!
8528:  Czemu on mnie odbija w bok? !
8545:  To jest po prostu nieprawdopodobne.
8546:  Co trzeba zrobić, żeby on mnie tam nie odbijał w bok?
8552:  Czy boli mnie już ręka od klikania?
8553:  Tak.
8555:  Głównie spacji, którą muszę przytrzymać dłużej, by jakiś debil wymyślił, że będzie różny skok z niewiadomego względu.
8569:  Jeden przycisk, jedna akcja!
8574:  Sprawiedliwe.
8594:  Fuck.
8594:  W różnym składu daje głębi mechanisty, aby powiedzieć, że głębokość kieliszka nadaje wyrazu winu.
8611:  A ja tymczasem wolę sobie, o, taką malusieńku lampeczkę, ale pysznego wina, do jakiegoś stek, o tak.
8618:  Niestety to można, to można rzadko i tylko na pastylka, jak się jest w moim stanie.
8625:  Czemu, czemu ja, czemu ja to zrobiłem, czemu ja to zrobiłem, czemu ja to zrobiłem?!
8634:  Nie powiedział żaden egzaminator sprawdzający matury ever.
8639:  Jak się zdaje na egzaminatora matur, to pytają was na rozmowie kwalifikacyjnych.
8643:  Żartuję, tam nie ma rozmów kwalifikacyjnych.
8645:  Więc pytają was na rozmowach kwalifikacyjnych.
8648:  Mam pytanie, czy... Jak oceni pan swoją zdolność do autorefleksji?
8651:  Egzaminator maturalny wtedy pyta, ej, ale przepraszam, ja mogę to wyrazić procentowo?
8656:  No nie no, proszę pana, no rekrutuje się pan do CKE, no jak pan chciał wyrażać swoje niemierzalne oznaki, no przecież oczywiście, że procentowo, no jasna sprawa.
8665:  No to, to w takim razie ja by pan ocenił na skali od 0 punkcików do 21, on już ma takie... Dobrze, przynajmniej mogę wyrażać swoje emocje w skali punktowej, no to mówi, że moja zdolność autorefleksji to jest tak między 0 a 1.
8679:  Przyjęty, idealnie, będzie pan idealnym egzaminatorem.
8683:  Tak jest.
8685:  Zawsze.
8688:  Zdolność, to jest trochę tak w dowcipie Dema o antysemityzmie, że żeby być antysemitą nie trzeba nienawidzić Żydów, ale to może być bardzo pomocne.
8695:  W przypadku egzaminatorów maturalnych, żeby być egzaminatorem maturalnym nie trzeba nie mieć autoreflekcji, ale na pewno jej brak może być bardzo pomocny.
8703:  Pierniczący pierników, witamy w gronie wspierających.
8709:  Pierniczący piernik, uwielbiam.
8712:  Czy mogę prosić o moc jamników dla pierniczącego piernika?
8716:  Ponieważ ja niestety w tym momencie jestem zajęty bardzo intelektualną czynnością szybkiego wciskania spacji i nie mogę sam się zajamniczyć.
8727:  Stokrotnie dzięki.
8732:  Teraz już mogę się zajamniczyć, ponieważ wpieprzyłem się w kolce.
8738:  Zapierniczamy się, tak.
8740:  Dobry zwyczaj, zapierniczaj, o Boże, powiedział każdy pracodawca w Polsce.
8749:  My nie powinniśmy takich rzeczy wymyślać, bo oni potem to podchwycą i zrobią ulotki.
8754:  I będzie znowu funkcjonariusz wizytuj wręczający ulotki wyjaśniające.
8761:  Pozdrawiam wszystkich, którzy czytali Pratchetta i lubią postać funkcjonariusza wizytuj, chociaż szczerze powiedziawszy, dla mnie zawsze był lepszy i śmieszniejszy gardło sobie podżynam dibler.
8769:  Gardło sobie podżynam dibler sprzedawał kiełbaski, które zawsze były niesamowicie stare, ale on mówił gardło sobie podżynam, że one są pyszne.
8776:  No gardło sobie podżynam...
8778:  Takiej ceny w całym Ankh-Porpork nie znajdziecie.
8781:  Stąd gardło sobie podżynam Dibbler.
8785:  Trzeba przyznać... Świetnie.
8786:  Trzeba przyznać Pratchettowi, że genialne wymyślał zawsze imiona.
8791:  Nigdy nie zapomnę imienia żeńskiego.
8793:  To było chyba w naglinianych nogach.
8795:  Mianowicie Jodyna.
8798:  Top imion żeńskich.
8799:  Jodyna.
8802:  Boże drogi.
8808:  W sumie Jodyna by pasowała do Galadrielii z Ring of Power, ponieważ też jest tak samo kaustyczna.
8815:  Marchewa następny, tak?
8817:  Albo Kapral Cudotyłeczek, też taka była.
8823:  Matko Boska, proszę, zero zapierniczanie przy Marek Babież, po półtora miesiąca chorobowego wracam do roboty, zastanawiam się, czy nie rozwalić sobie drugiej nogi.
8829:  Wiecie, to jest straszne zawsze, że jest taki mindset, że okej, okej, pochorowało się, a teraz natrafię i zaległości, nie?
8837:  To samo było w szkole.
8838:  Ja nigdy nie zapomnę, jakie miałem...
8840:  A taki paniki, jak byłem chory i tłumaczyłem mamie, że musi mi koniecznie pożyczyć od, znaczy w moim imieniu, od rodziców koleżanki jakiejś czy kolegi zeszyty, najczęściej koleżanki, bo kolegów się nie dało rozczytać, żebym mógł przepisać zeszyty, bo jeżeli bym nie przepisał zeszytów, to miałbym gorsze FOMO niż...
8863:  Przeciętny pięćdziesięciolatek odcięty od Facebooka, gdzie nie może postować na temat teorii spiskowych i tego, że COVID to był spisek Big Farmy.
8870:  Wyobrażacie sobie?
8871:  Wyobrażacie sobie, jakie to jest nieszczęście?
8875:  Dobra, teraz skupienie, bo trudny fragment dla mnie.
8879:  Okej.
8883:  Sztek jaki wysmażony.
8885:  Albo średni, albo jeżeli jest naprawdę dobre miejsce, to oczko poniżej średniego.
8891:  To sobie nazwę medium rare.
8897:  Jesus Christ.
8901:  Co ma piernik do wiatraka?
8902:  Nawet wiatrak może się spierniczyć.
8903:  O!
8904:  Dobre.
8905:  Na ramieniu byłoby najgorsze, pisze Magda M1.
8907:  Szczególnie, że nie byłam w ani jednej klasie, gdyby ktoś dał dodatki bez męczenia.
8910:  Właśnie, jak to jest dzisiaj?
8911:  Czy dzisiaj też się poczyta zeszyty?
8918:  Każdy fragment Pawła w pełni jest trudny?
8919:  Nie, ten fragment Pawła w pełni jest trudny.
8925:  ponieważ jest dla mnie tak samo trudny jak wszystkie inne fragmenty, gdzie były ściany, z których opadała mi postać i ja nie byłem w stanie nic z tym fantem zrobić.
8939:  Natomiast tamto skakanie po tych latających podfruwajkach jest ciekawe, tak?
8948:  I chciałbym móc to robić od checkpointu!
8962:  Dajcie spokój.
8969:  Ten uczuć zestrania się przed ocenką o tendencie wciąż mi się śni, że siedzę na lekcji, zostania z matmy, co jeszcze bardziej bezsensowne niż gandar popierdzielający za wielkim kasztanem za oknem.
8977:  Jup.
8981:  To Michał Pęksa, ten sam rocznik co ja.
8983:  Przynajmniej raz na tydzień ktoś sterował na ptaki w lasie.
8985:  To tak, tak.
8987:  Dzisiaj się zdjęcia z tą zeszycie wysyła.
8988:  No brzmi sensownie, nie?
8990:  Ale jakby mechanika dalej ta sama, tak?
8992:  Zmieniła się grafika, ale mechanika jest dalej chujowa.
8998:  To jest, wiecie, jakby tutaj zrobić na przykład filtr graficzny, ale w dalszym ciągu będzie beznadziejne przypinanie się do ścian, z których się opada.
9007:  Pamiętajmy, co mówiła Magda Gessler, kolejny tytan intelektu w Polsce.
9010:  Stoi, nie opada, tak?
9013:  To jest jakość pizzy według Magdy Gessler.
9016:  Zapomnijcie o jakichkolwiek innych wrażeniach smakowych.
9020:  Stoi, nie opada.
9026:  Ciekawe jestem, na ile jest uniwersalna ta rada Magdy Gessler.
9034:  Ale safe w ostatniej chwili.
9037:  To chyba jeszcze... Boże, to jest archiwum YouTube'a.
9041:  Niekryty Krytyk jeszcze się z tego śmiał.
9044:  Czy Niekryty w ogóle coś jeszcze nagrywa?
9045:  To jest pytanie.
9046:  Jak pizza stoi, nieopatent ma za mało dodatków.
9048:  Polać Krzysztofowi Chlebowskiemu, absolutnie.
9056:  Znaczy, ja nie jestem w stanie się przestać w niego wpieprzać.
9058:  Dobra, moment.
9060:  Ja tutaj mam...
9063:  Ja tutaj mam guide człowieka, complete path of pain guide.
9067:  Ja sprawdzę, jak on to robi.
9070:  Nie, nie, to fascynuje.
9072:  Dobrze, jak tutaj doszedłeś, spryciarzu?
9075:  Też oszczędzam wam narracji, ponieważ on za każdym razem tutaj mówi...
9080:  Co? !
9104:  No już nie szpanuj tym.
9106:  No, no, no, no, no, no, no, no.
9109:  Jakim cudem on się odbił od... Zaraz, jakim cudem on się odbił od tego dwa razy?
9116:  He?
9118:  Tak można?
9121:  A, czyli jeżeli się wymierzy... Jeżeli się wymierzy, moi drodzy... Z tymi skrzydełkami, to można w nieskończoność się tak odbijać.
9133:  Tego nie wiedziałem.
9136:  Ale Steel... Okej, czyli on przerywa... Przerywa dash swój.
9151:  Tak, przerywa dash przed końcem.
9156:  Jezus Maria, dramat.
9159:  Jakim dołem?
9161:  A o to wam chodzi, że dołem?
9171:  No widzę, że tu jest szczelina w dole, ale co?
9173:  Jak?
9175:  Przecież tu mi się kończy dash.
9176:  Co ja mogę zrobić?
9177:  Nic nie mogę zrobić.
9179:  Co wy mówicie?
9187:  No ale dash nie kończy.
9189:  Nie można zrobić dwa razy dasha.
9194:  Odbić od robaka, spaść, dash i double jump.
9201:  Nie, nie wymierzę tego, nie ma szans.
9206:  No tak, po odbiciu się resetuje, mądre.
9208:  Do Emleco speedrunnerzy, no domyślam się.
9212:  Fajnie, że mi taktyki speedrunnerskie dajecie.
9214:  Ja potrzebuję taktyki pod tytułem przejść cholerstwo, a nie przejść szybko.
9223:  Boże, używam czasownika przejść do gry komputera i naprawdę się cofnąłem do lat 90.
9228:  Co też Hollow Knight robi z człowiekiem?
9229:  Dwudziesty piąty raz, kiedy nie było skoku po daszu.
9240:  Widzicie, w kontrolowanym środowisku nie mam skoków i daszy, to co dopiero w środowisku, gdzie wszędzie są kolce?
9250:  To jest nieprzyjazne środowisko, jak są kolce.
9256:  Dobra, dobra, teraz skupienie.
9263:  Okej, czyli da się rzeczywiście na nim pogować, ale to jest strasznie trudne.
9277:  Słuszczelnia musi być jak luk niszczący gwiazdę śmierci, no co najmniej.
9281:  Tego rodzaju rzeczy mnie zachwycają.
9283:  Mówiłem, że Path of Pain będzie dla mnie przyjemniejszy niż White Palace z tego względu.
9287:  I jest.
9288:  Nie stresuję się w ogóle maną.
9291:  To jest super.
9311:  Dobry wieczór Mateuszu, witamy serdecznie na streamie z Rzeczy Strasznych.
9318:  Ale przynajmniej zostaliście ostrzeżeni w tytule.
9322:  Drobak w animacji obrywania jest, to można przez niego przelecieć i ja zauważyłem jak Skyr, że jak robak jest w animacji obrywania, to ja jestem teleportowany gdzieś w inne miejsce.
9331:  Ale to chyba jest lore'owo wyjaśnione dlatego, że w Robaku jest ciennie.
9339:  Usiłowałem uratować sytuację.
9343:  Nie widziałem z jasno na oko, ale przestałem śledzić Balrogów 72, w ogóle Gwiezdne Wojny.
9347:  W ogóle przestałem śledzić.
9349:  Nie wiem, co musiałoby się stać, żebym zaczął znowu.
9353:  Może jakiś film dobry.
9355:  Już to widzę.
9357:  Czy język polski lepiej się nadaje do tworzenia humorystycznej fantazy?
9360:  Stworzenie kart na nazwie Żłopek?
9362:  Wiesz co, z bardzo siły człowieku myślę, że niewielu polskich pisarzy i pisarek próbuje i to jest niewątpliwie błąd, bo polszczyzna się bardzo fajnie nadaje do celów satyrycznych.
9372:  Głównie z uwagi na możliwości słowotwórcze polszczyzny, które są bardzo duże.
9376:  Więc jeżeli ktoś do tych możliwości słowotwórczych dołączy dobre możliwości światotwórcze, to mam przepis na coś lepszego niż Pratchett nawet potencjalnie.
9390:  Czemu to się dzieje?
9391:  Czy czasem jest, że fajne, czy niefajne Michela?
9395:  Bardzo fajne.
9399:  Teraz znowu, znowu, znowu.
9402:  Znowu to samo będzie.
9420:  Dobra.
9422:  Najgorsze za nami jak zawsze.
9426:  Teraz potencjalnie łatwy fragment, który wszelako się może spieprzyć.
9441:  Czy jak ja oberwę, to też mogę wtedy daszować?
9445:  To jest pytanie.
9448:  Nie wiem.
9452:  Ma być hot-peat do Elspeth w Total War Hammer 3.
9454:  Gra jak w naszym momencie, gdy wąpierze zajmują osadę z okładami Morra, więc jej zaleca porzucenie osady Turę przed zajęciem.
9460:  Aha, zajebiście.
9461:  Tomasz z Zanzibaru.
9463:  Witam w gronie wspierających.
9464:  Jamniki dla Tomasza na powitanie.
9468:  Walaszek w Kapitanie w Bombie ma piękne nazwy polskich kosmitów.
9470:  Skurwol, Kurwinoks i C. Kurwozaur.
9475:  Po oberwaniu próbuj double jump.
9481:  Udinus będę grał w Manorlands jak wyjdzie.
9485:  Ja podziwiam graczy, nie?
9487:  W Manorlands grze o budowaniu średniowiecznej osady, nie ma murów, twórca mówi, mury będą, gracze grają i tak i robią mury na własną rękę.
9498:  A potem będzie ryk, że ojej, nie da się wczytać, save'a i gra kraszuje.
9508:  Dajmy spokojnie człowiekowi skończyć grę.
9514:  Wtedy chętnie ogram.
9518:  Czwarty raz słyszę tę muzykę.
9519:  Jezus, to jest straszne.
9525:  Lenu pisze, że się zakocha w legioniście Sandersona.
9528:  W bibliotece jest tylko od niego droga królów.
9530:  Lecieć w to, czy zakupić coś innego od niego.
9532:  Droga królów to jest początek archiwum burzowego świata, które jest kontynuowane, niedokończone jeszcze, ale jest to najlepszy rzecz, jaką Sanderson napisał kiedykolwiek.
9538:  Masz sens, Ibaru?
9539:  Dziękuję serdecznie za trybut.
9541:  Jesteśmy w pętli czasowej, moi drodzy.
9543:  Nigdy stąd nie wyjdziemy już.
9545:  Ten stream się nigdy nie skończy.
9553:  A w ogóle mam bardzo miłe skojarzenia z Electro Swingiem, bo pamiętam, że zawsze był na początku, jako muzyka czekadełkowa, jak graliśmy w Red Dead Redemption 2.
9565:  Tak, i Archiwum Burzowego Świata ma mieć 10 tomów, tak jest.
9569:  A jest na razie 5.
9572:  Z czego jeden jest niewydany w Polsce.
9574:  Rytmy wojny są wydane w Polsce tylko.
9596:  Tandandadam.
9599:  Tandandadandam.
9600:  Fuck!
9602:  No buźcie randomowe rzeczy dzieją.
9603:  Jak myślisz, ile czasu dojdziesz do 3 pointa?
9605:  Około 36 godzin.
9611:  Marsha Zanzibaru pisze, że to jest jak walka w Hollow Knight.
9614:  Daj twice, tak!
9616:  Dosłownie.
9617:  Położę je z Sekiro, dziękuję ci za trybut.
9619:  Ale powiem wam, że walka z Isshin Ashino do dzisiaj budzi we mnie panikę.
9627:  Żaden egzamin nie był trudniejszy.
9635:  Zwłaszcza, że ta walka dokładnie trwała 45 minut, więc to spokojnie jak egzamin.
9643:  Tak, za wcześnie.
9646:  Mangetsu, witam serdecznie.
9647:  Na pociążenie powiem, że pierwsza sekcja jest jedną z trudniejszych, żeby zryć psykę na dzień dobry.
9650:  Moja psyka jest już zryta.
9662:  Tan, tan, da, dan, dan.
9664:  Tan, tan, da, dan.
9665:  Nie, nie, nie, nie!
9666:  Tan, da, dan, dan.
9669:  Jakiś mały egzamin do Pawła w pełni.
9670:  Każdy egzamin łatwiejszy.
9675:  Dobrze.
9681:  Piąty domarkium burzowego świata będzie w USA po koniec roku.
9684:  Chyba tak.
9685:  Więc możemy się w 2026 roku spodziewać polskiego tłumaczenia, jak znam życie.
9693:  Dobra, najtrudniejszy moment dla mnie.
9699:  Źle, źle.
9702:  Elektroswing jest dobry.
9703:  Elektroswing to jest jedyna rzecz, która mnie ratuje psychicznie.
9713:  Dobra.
9713:  Jest.
9717:  Pyramida amerykańska jest już ustalona na 100%, pisze Tara, ale już ustalona na 2024, okej.
9724:  No to grudzień 2025, moi drodzy, najwcześniej!
9730:  F**k, pomyliłem się.
9732:  Ja przez Sekiro będę żył krócej na pewno, jeszcze przez Sifu, pisze Zenzi Freak.
9737:  Co ci w Sekiro napsuło tak krwi?
9742:  Mnie chyba najbardziej sowa, druga walka z sową w Sekiro, jak ja się przy niej nakląłem.
9752:  Za wcześnie.
9755:  Przynajmniej wiem już, kiedy jest za wcześnie.
9759:  Nie, żebym tego nie wiedział, 4 godziny temu.
9781:  Nie.
9781:  Nie, nie, nie.
9782:  Za wcześnie.
9782:  Musiałem uratować, nie udało się.
9785:  Najmniej najtrudniejszy, boc jakiego spotkałem, to Three Sentinel w Elden Ringu.
9788:  Three Sentinel?
9789:  Trzy godziny go męczyłem, tak sobie wgryłem.
9790:  Fajnie, że muszę go pokonać teraz po starcie gry.
9793:  Aaa!
9794:  I jeszcze z Machugą.
9795:  O Boże, to musiało być straszne.
9797:  Bo na Three Sentinel jest jeden sposób.
9800:  To znaczy biega się konno wszędzie i strzela się zaklęciami.
9814:  Nie.
9817:  Jezus, straszne to jest.
9819:  Denerwuje mnie to potwornie, że progres cały, który jest zrobiony później, jest anulowany i trzeba wrócić do tych sekwencji i potem jak wrócę do skakania po fruwadłach, to już nie będę wiedział, co zrobić i spanikuję i wrócę tutaj na początek.
9852:  I teraz ciężko, znowu.
9857:  Czemu on tam upadł?
9878:  Dobra, dobra, dobra, dobra.
9891:  Nie, czemu... Znowu za nisko skoczył.
9906:  No i... Już wiemy, moi drodzy, że dzisiaj to się nie uda.
9923:  Zapomniałem, że tu jest piła.
9925:  To też jest problematyczne, że moja pamięć mi tu naprawdę nie pomaga.
9928:  Ja w tym momencie nie wiem już, co jest dalej.
9931:  Kompletnie.
9932:  Nie wiem.
9934:  Nie wiem, co ja tam robiłem, nie wiem, jaka strategia działała, nie wiem nic.
9938:  Bo znowu pamiętam, co jest na początku.
9942:  I to ledwo.
9945:  Więc wy wszyscy szczęśliwcy, którzy macie dobrą pamięć, cieszcie się.
9958:  Już jest ten moment, kiedy muszę wytrzeć ręce, spotniałe.
9962:  Sanderson w odpowiedzi odwiozł nadchodzące eleny Mist-Bone, Space Opera i Cyberpunk.
9965:  Niech on się skupi na robieniu Archiwum Burzowego Światła, już mnie wkurwiają te tajne projekty Sandersona.
9971:  Zaczyna kolejne książki, których nie kończy.
9974:  Syndrom George'a Martina, że robi wszystko, tylko nie pieśń lodu i ognia.
9978:  Sanderson robi wszystko, tylko nie Archiwum Burzowego Światła.
9980:  Nawet buduje sobie cholerny zamek w tym momencie, nie żartuję.
9986:  Ale Sandersonowi wczoraj wybaczę, bo pięknie pisze.
9990:  Więc cokolwiek on pisze, to my zyskujemy!
9995:  Ja wiem, Grim Lukas, wyda znam na pamięć całą Path of Pain, bo obejrzałem wszystkie możliwe filmy na ten temat.
10001:  Włącznie z dwoma 50-godzinnymi guide'ami, nic mi to nie pomogło.
10008:  Ponieważ mój problem, jak jeszcze raz powiem, jeszcze raz to podkreślę, jest tu.
10012:  Tu jest mój jeden... Mangetsu, dzisiaj nie dwie godziny minęły!
10017:  Cztery godziny wcześniej były treningów, żebym w ogóle w stanie był skakać tutaj po tym, bo ja mam gigantyczny problem z odbijaniem się od ściany.
10026:  Metaforycznie i dosłownie.
10030:  Do jakiego miejsca się udało dotrzeć w tym pokoju?
10032:  Wyłącznie do tych fruwadą latających.
10045:  Więc dzisiaj?
10047:  No tak od 13, od 14 coś takiego.
10056:  Ja jestem anty-talencie platformowe, dlatego uznałem, że jeżeli to zrobię, to nigdy w życiu już nie zrobię żadnego innego etapu platformowego w żadnej grze.
10068:  Traktuję to jako moje platformowe rozdziewiczenie.
10070:  Raz a dobrze.
10079:  Ja nie oszalałem wyłącznie dlatego, że uznałem, że to się nie uda.
10083:  Więc jeżeli się uda, będę łagodnie zdumiony.
10094:  To jest właśnie ten moment, do którego mi się udało najdalej dotrzeć.
10097:  Odbijam się za każdym razem od boku tego fruwadła.
10108:  Tak, dip z Crystal Dashem u mnie nie działa.
10110:  Nawet nie próbowałem.
10111:  Znaczy parę razy robię to, natomiast nie jestem w stanie tego opanować, tak żeby to było niezawodne.
10118:  A idea jest taka, żebym przechodził przez tę etapę w miarę, w podobny sposób, bo jeżeli będę zmieniał strategię co 5 minut, to pamięć mechaniczna mi szlag trafi.
10130:  Właśnie na przykład teraz.
10136:  Już zapomniałem, co tu się robi, ponieważ byłem przygotowany na fruwadła.
10139:  No i tak to leci.
10149:  Nie możesz panikować, jak dostajesz od nich DM, gdzie nie panikuję, a ginę.
10151:  To jest o wiele prostsze.
10156:  To jest o wiele prostsze.
10158:  Nie muszę panikować, bo ja się nawet nie orientuję, kiedy one mnie zabijają.
10161:  To jest jakaś nanosekunda mniej więcej.
10167:  Tam są jednocześnie kolce i nie wiadomo co jeszcze.
10176:  Natomiast bardzo mnie denerwuje, że Prince of Persia zachował tę mechanikę zjeżdżania ze ściany.
10180:  To jest najbardziej idiotyczna rzecz, jaką widziałem w życiu.
10189:  Piąty raz słyszymy to.
10190:  To oznacza, że bardzo długo czasu już tutaj, bardzo długo już tu jesteśmy.
10200:  Właśnie, czemu on nie przykleja się do ściany w takim momencie?
10203:  Czemu on tego nie robi?
10204:  Czemu?
10212:  Ja też nie potrafię uratować się od Troubadou, bo przyszedłem parwa w pełni trzy razy przy Rusty Adventure.
10216:  Ja nie przyszedłem nawet raz.
10218:  A jak spotkałem je po raz pierwszy w White Palace, to napsły mi najwięcej krwi.
10227:  Ale wciąż uważam, że ten moment jest najbardziej bullshitowy.
10232:  Mangelcu pisze, że zerwał dzisiaj nockę, oglądając innego streama na FB robię od 21.30 do 10.00 rano i na końcówce trasy zakończył streama.
10242:  Ja nie mogę, bo dzisiaj Filip przyjeżdża bez schematu i nie mogę siedzieć do 10.00 rano, ale ja byłbym skłonny to zrobić, tylko że to by źle wpłynęło, podejrzewam, na wszystkich, na wszystkich nas.
10259:  Na wszystkich nas by to źle wpłynęło.
10262:  Biorąc pod uwagę, że autentycznie pod jednym ze Steamów z Hollow Knighta, to nie jest żart, siedmiogodzinnym bodajże, jest komentarz w stylu, jak ja śmiem normalizować takie zachowanie?
10276:  Jak ja śmiem wykorzystywać swój wolny czas na to, żeby grać w grę komputerową i jeszcze się dobrze bawić?
10285:  Jaki to jest wzór?
10289:  Jak ja śmiem to robić?
10290:  To jest autentycznie pod jednym z komentarzy komentarza.
10292:  Ja tam polemizowałem przez dwa komentarze bardzo grzecznie.
10295:  Usiłowałem znaleźć różne grzeczne zdania synonimizujące wypowiedź, którą bym zredukował do...
10303:  Co cię obchodzi, jak ktoś swój wolny czas spędza?
10308:  Zwłaszcza biorąc pod uwagę fakt, że w życiu robił rzeczy, które całkowicie tłumaczą to, że teraz sobie chce na różne sposoby odpoczywać.
10317:  To po pierwsze, to była bardzo grzeczna wersja tej wypowiedzi.
10319:  Natomiast na drugim krańcu spektrum tego, co się pojawiło w mojej głowie, było spierdalaj.
