🔴 Co robić, gdy nauka i praca nas przytłacza? (ft. @BezSchematu) | ROZMOWA #4
🔗 https://www.youtube.com/watch?v=eueWEwF4KCo
BFP (Bartosz Filip Malinowski, Bez/Schematu)
KMM (Krzysztof M. Maj)

6:  S05 - Muzyka Muzyka
15734:  KMM - Mam dyskalkulię.
15736:  KMM - Wiecie co, myślę sobie również, że Filip potrzebuje tutaj bunkrów, ponieważ w mojej wizji jest tutaj gigantyczny atak i wizję tę poprzedza piszczący Filip, który wrzeszczy uratuj mnie.
15751:  BFP - Ja mam już czerwia, ja mogę postawić czerwia, on będzie atakował.
15754:  BFP - Dobrze.
15755:  BFP - Postawiłem przy twojej bazie, żebym cisnął moim bogactwem w twarz.
15762:  KMM - Masz, kurde, patrz.
15765:  KMM - Dzień jak codzień w życiu naukowców, nie martw się.
15767:  BFP - To jest tak zwana teoria sygnalizacji.
15769:  KMM - O, zabrzmiało bardzo poważnie.
15774:  BFP - O nie, nie mam zainfekowanej zbrojowni.
15778:  BFP - Sam walczę z panem pociągiem.
15780:  BFP - Spokojnie.
15783:  BFP - Nawet ewoluowałem dzięki temu.
15786:  KMM - Dobrze, już wysyłam apokaliska.
15789:  KMM - Niech potem nie będzie, że Filip nie robi.
15792:  KMM - Bo ja w tak zwanym międzyczasie usiłuję zniszczyć drugi pociąg, który tam jest, ale... A, okej.
15797:  KMM - Tak.
15800:  KMM - Ale generalnie robi się ciężko, robi się ciężko.
15803:  KMM - No, ale jeszcze walczę.
15804:  KMM - Damy radę, damy radę.
15808:  KMM - Nasze wojska są zawsze atakowane.
15811:  S01 - O, panie złoty.
15812:  KMM - No, nie ma łatwo.
15815:  KMM - Dobrze, teraz zmieniam strategię.
15818:  KMM - Buduję mnóstwo koszar.
15821:  KMM - Powinienem był to zrobić już dawno.
15825:  KMM - Tak, buduję mnóstwo koszar.
15830:  KMM - To nie dobrze, że niszczą naszą bazę.
15833:  KMM - Ale ja ich załatwiłem.
15835:  KMM - Bardzo dobrze.
15836:  KMM - Teraz tak, jest szansa i jest jeszcze szansa, że to zrobimy.
15840:  KMM - Jest jeszcze szansa, że to zrobimy.
15842:  BFP - Uważaj, bo coś tu leci.
15843:  BFP - Wysyłam tam wojsko.
15845:  BFP - Ale masz bunkry, to dobrze.
15848:  KMM - Bałem się, że może nam się nie udać doścignąć tego pociągu.
15851:  KMM - Moje zombiaki są zbyt wolne.
15854:  BFP - A ja nie nadążam na tym, co się dzieje, ale udaję, że wciąż jestem zaangażowanym streamerem.
15859:  KMM - Tak jest.
15862:  KMM - Dobrze, nie poddajemy się, nie poddajemy się czaty.
15864:  KMM - Jeszcze będzie można to zniszczyć.
15866:  BFP - Znaczy, ty wziąłeś mnie z basenika dla dzieci do Rowu Mariańskiego.
15873:  KMM - Zniszczyć, zniszczyć pociąg!
15876:  KMM - Psiakrew, nie zdążymy.
15880:  KMM - Trudno.
15881:  KMM - Mówi się trudno, moi drodzy.
15883:  KMM - Trzeba z godnością znieść to, że... Dobrze, priorytetyzujemy.
15890:  KMM - Optymalizacja.
15895:  KMM - Tak jest.
15897:  KMM - Bardzo dużo zombiaków.
15898:  KMM - Na szczęście ja jestem na to przygotowany.
15903:  KMM - Czy możemy jeszcze coś zrobić interesującego?
15905:  KMM - Tak, możemy.
15907:  KMM - Ile mamy...
15908:  KMM - Dobrze, mamy coraz więcej zbrojowni, świetnie, to oznacza mnóstwo, mnóstwo zombiaków.
15914:  KMM - Wysyłać zombiaki na drugi, do drugiego pociągu natychmiast i niezwłocznie.
15920:  KMM - Jak czerpać inspiracje?
15920:  KMM - Pyta dygresywny wik, żeby nie złapać się na kopiowaniu swoich autorytetów.
15923:  KMM - Przez to usuwam duże części swojej pracy, a potem nie chce mi się kontynuować robienia swoich utworów.
15929:  KMM - A nie ma nic złego po pierwsze w kopiowaniu, to tak po pierwsze i najważniejsze.
15933:  KMM - Wszystkie najważniejsze dzieła sztuki powstały dlatego, że ktoś kogoś dobrze kopiował.
15937:  BFP - Cała rzecz właśnie... Albo robisz to nieświadomie.
15939:  KMM - Tak.
15940:  KMM - Cała rzecz właśnie polega na tym, żeby kopiować twórczo.
15943:  KMM - Więc myślę, że to jest pierwsza kwestia.
15946:  KMM - No i dwa, pamiętać o tym, że ten twój autorytet też kiedyś zaczynał, prawda?
15949:  KMM - To jest najprostsza rzecz, którą sobie można powiedzieć.
15954:  KMM - Wystarczy przytrzymać.
15957:  S04 - Ojojoj, ile się wykluło moich dzieci!
15962:  S04 - Moich zombiowych dzieci!
15964:  KMM - Te gnoje atakują twoje siły!
15967:  KMM - Wspaniale.
15969:  KMM - Jak tam ul Fil... ul... Ja nawet nie mogę robić większości rzeczy, bo mam pierwszy poziom!
15974:  KMM - Wiem, wiem Filip, nie, nie, nie turbuj się, ale... Zmienię się w Krzysztofa na moment.
15978:  KMM - Sugerowałem ci, sugerowałbym ci tylko, żebyś przesunął swój ul w tym miejscu, bliżej minerałów.
15986:  KMM - Przyznaj się, że nie sądziłeś, że kiedykolwiek usłyszysz takie zdanie.
15995:  KMM - Dobrze.
15997:  KMM - Potrzebujemy jeszcze więcej.
15999:  KMM - A czy ja mogę podnosić swój ul?
16000:  BFP - Mogę, wykorzenić, dobra.
16001:  BFP - Tak, Filip, możesz podnosić swój ul.
16004:  BFP - No tak, bo ja nie grałem jeszcze nigdy w koopie pierwotnymi.
16009:  KMM - To powiem ci, że jak na fakt, że nie grałeś w koopie pierwotnymi, radzisz sobie zdumiewająco dobrze.
16016:  BFP - Bawiąc się tym swoim błotkiem.
16018:  KMM - Tak jest.
16019:  KMM - Aaa, jak dużo zombiaków!
16022:  KMM - O, jak będzie pięknie i fantasty... Fantastycznie będzie, mówię wam.
16026:  KMM - Dobra, ja muszę gdzieś inaczej skierować produkcję swoich jednostek, bo ja już się po prostu... Myślę, że to już jest ten etap, kiedy... No dobrze, to jeszcze nie jest ten etap, kiedy jestem bardzo pewny siebie, ale... Mutacja gotowa!
16037:  KMM - Mutacja gotowa, dobrze.
16039:  KMM - Ale dlaczego cały czas Stetman do mnie mówi zamiast Stiukow?
16042:  KMM - Bo jest jakiś błąd czaty.
16044:  KMM - Przecież to Stjukow zawsze mówił.
16049:  KMM - A teraz mówi Stetman.
16051:  KMM - Jestem oburzony tym faktem.
16054:  KMM - Przecież Stjukow mówi o wiele sympatyczniej niż Stetman.
16060:  KMM - Chciałem wynagrodzić osobę na czacie, która poinformowała mnie, że można przyciskać przycisk myszy, zamiast żeby jak ostatni kretyn klikać.
16069:  KMM - Chciałem oznajmić, że osiągnąłem 277 poziomów mistrzowskich, nie wiedząc o tym fakcie.
16076:  KMM - Jak to się stało?
16078:  KMM - Gdzie chcesz mnie wysłać?
16080:  KMM - Słyszę?
16081:  KMM - Tutaj masz falę ataku.
16085:  KMM - Tam, gdzie już walczysz?
16086:  KMM - Nie, nie, nie.
16087:  KMM - Tam, gdzie mnie nie ma.
16089:  S01 - O kurde, widzę.
16093:  KMM - Ale Musa wjechała za to.
16097:  KMM - Dobrze, może sobie poradzimy.
16100:  KMM - Ale proszę, jaki Filip jest już duży.
16104:  KMM - THK ROŚNIE!
16105:  KMM - AHA!
16106:  KMM - TAK!
16108:  KMM - To dlatego, że zbiera esencje.
16110:  KMM - Dobrze, moje zombiaki już tak napierdzielają, że obawiam się, że jestem zbyt potężny.
16117:  KMM - Muszę przestać, ponieważ jestem za bardzo potężny.
16122:  KMM - Przenieś swój ulb bliżej minerałów, to jest rozmowa między geologiem a pszczelarzem.
16127:  KMM - Czaty dowożą jak zawsze.
16132:  BFP - Oni pierwotną szarańczę, to one nie muszą się wbijać w ziemię, tak jak oryginalne jednostki Zergów?
16137:  BFP - Nie muszą.
16138:  BFP - God damn!
16140:  BFP - No.
16140:  KMM - Czuję się jakbym, nie wiem, odkrył sushi.
16143:  KMM - Okej, jest drugi pociąg.
16149:  KMM - wojska.
16151:  KMM - Dużo wojsk, świetnie.
16153:  S01 - Jamnikowy piechurze.
16154:  KMM - Nie wiem, czy ty się cieszysz, czy nadepnąłeś na Lego.
16157:  KMM - Jamnikowy piechurze, dziękuję ci za trybut.
16159:  KMM - Co myślisz o tym, że firmy jak Google czy Amazon zatrudniają wysoko wykwalifikowanych specjalistów, płacąc im wcale nie tak dużo, otrzymując tam gigantyczne zyski?
16166:  KMM - No, ja jestem bardzo przeciwny temu.
16168:  KMM - W pewnym sensie państwo ich dotuje.
16171:  KMM - Ja mam wrażenie, że to jest reguła wtedy, kiedy no wiesz, no nie myśli się o pracowniku, tylko myśli się wyłącznie o zysku i to jest... Absolutnie.
16178:  KMM - To jest coś, o czym za rzadko moim zdaniem mówi lewica, to znaczy nie jest rozwiązaniem mówienia, ojebać kapitalizm, tylko powiedzenie, co w nim nie działa, nie?
16186:  KMM - To jest precyzyjnie rzecz, która ekstremalnie nie działa w kapitalizmie, który mamy dzisiaj i może czas byłoby wreszcie dojrzeć.
16193:  BFP - Mamy problem ze skorporacjonalizowanym kapitalizmem, to znaczy takim, w którym nieproporcjonalnie ogromna ilość zasobów jest w rękach niewielu.
16203:  BFP - I nie mówię tylko i wyłącznie o jednostkach, o miliarderach, ale mowa także o monopolizujących rynek albo oligopolizujących rynek korporacjach, których fundamentem egzystencji jest budowanie barier nie do przekroczenia dla przyszłych konkurentów i obecnych.
16220:  KMM - Jakby na potwierdzenie Marta F. pisze, że właśnie przyjechała z korpo.
16225:  S01 - Witamy cię Marto.
16226:  S01 - Korporacja korporacji nierówna, tak?
16228:  S01 - My mówimy o tych chorych, ogromnych... Tak.
16231:  KMM - Ale wiesz, też myślę, że większość ludzi, która używa tego słowa, ma to samo na myśli.
16237:  KMM - Tak, tak.
16238:  KMM - Okej, okej.
16239:  BFP - Dobra, to idziemy znowu do pociągu, tak?
16241:  BFP - Ja już jestem przy pociągu.
16243:  BFP - Ja już jestem przy pociągu.
16244:  BFP - Jezus Maria, ty jesteś wszędzie.
16247:  KMM - Tak!
16248:  KMM - Krzysztof jest wszędzie!
16250:  KMM - Wszystko jest zainfekowane, o to chodzi.
16251:  BFP - Jesteś jak Roy Kent z serialu Ted Lasso, któremu skandowali na trybunach, he is here, he is there, he is everywhere.
16260:  KMM - Jakie ładne!
16263:  KMM - To są trivia, których byście nigdy nie usłyszeli, gdyby Filip do nas nie wpadł.
16267:  BFP - No prawda.
16270:  KMM - Wykrztuciu Filip, walcząc z przeciwnym naturze wrogiem.
16273:  KMM - Ty masz takie wojsko, że mi komputer zwalnia.
16280:  S04 - That's what fucking she said!
16286:  KMM - Zobacz na moją dagę!
16289:  KMM - Tak, ty nadrabiasz wielkością, zdecydowanie.
16293:  KMM - Chciałem spalić twoją wojsko.
16294:  KMM - Bardzo mi przykro, że moje wojsko jest odporne na twoją dagę.
16297:  KMM - Widziałeś to, widziałeś to.
16302:  KMM - Oj tak, Stukow i cokolwiek, czym gra Filip, to jest dobre połączenie.
16307:  S01 - Tak, tak.
16312:  KMM - W ten sposób też Filip będzie poznawał nowych komandorów.
16317:  KMM - To co, jedziemy dalej?
16318:  KMM - No pewnie.
16319:  KMM - Mówiłem.
16320:  KMM - To tak działa.
16322:  BFP - To tak działa.
16323:  BFP - W 23 możemy posiedzieć, myślę.
16324:  KMM - Widzicie, człowiek, który ma ograniczenia czasowe, no w głowie się po prostu nie mieści.
16329:  KMM - Co ja mam teraz zrobić?
16330:  KMM - Ewakuacja górników to jest fajna misja.
16335:  KMM - Czy nie?
16336:  BFP - To może ja już, jak się przyzwyczaiłem do The Haki, to będę grał nią dalej.
16339:  KMM - O, ja wiem!
16340:  KMM - Ja wiem!
16341:  KMM - Problem Vermiliona, czaty będą zachwycone.
16344:  KMM - Ty, to brzmi jak jakaś dobra książka sci-fi.
16346:  KMM - Tylko że do problemu Vermiliona ja potrzebuję mieć lotnictwo.
16352:  KMM - Alarak.
16353:  KMM - Oho.
16354:  KMM - Oho.
16355:  KMM - Ha ha ha.
16356:  KMM - Vorazun.
16357:  KMM - Będzie.
16358:  KMM - Vorazun, moi drodzy.
16359:  BFP - Nie, ja pozostanę przy The Hace, bo chcę zobaczyć, jak to jest, kiedy już mam drugi level.
16363:  BFP - Tak.
16367:  KMM - Ojojoj.
16369:  KMM - Lecimy.
16372:  KMM - Musisz odciszyć głos, a to jest prawda, w tej misji będzie trzeba odciszyć głos.
16377:  KMM - Bo ona jest kluczowa.
16380:  BFP - Ja już dostałem rwy kulszowej swej lewej ręce.
16384:  BFP - Od grania, w sensie.
16387:  KMM - Przypominam, że gramy może od godziny.
16392:  KMM - Jak potrzebujesz lotnictwa, zagrać naszą kochaną parą.
16394:  KMM - Matt Horner i... Nie wiem, jak ona się nazywa.
16396:  KMM - Matt Horner i... Boże, uciekło mi z głowy.
16397:  KMM - A mówisz o tym krasnoludzie?
16398:  KMM - Nie, nie, absolutnie... Jim Raynor, Matt Horner... Nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie
16412:  KMM - I to nie był krasnolud, tylko to był po prostu niskorosły.
16415:  KMM - No do... Mirakhan, dziękuję czaty.
16423:  KMM - Dobrze, to ja wiem, ja wiem Filip, ja wiem.
16428:  KMM - Mógłbyś, mógłbyś oficjalnie jeszcze trochę i mógłbyś zacząć ekranizować Rings of Power spokojnie, z takim przygotowaniem lore'owym.
16437:  KMM - O i Krzysztofie jesteś dzisiaj w ogniu.
16439:  KMM - Tak.
16441:  KMM - Boże drogi, boże drogi, ten krasnolud.
16445:  KMM - Ach.
16447:  KMM - Zagraj rzecz sobie w Starcrafta drugiego.
16448:  BFP - No przecież miał brodę, przecież wyglądał jak krasnolud, był wzięty ze świata fantasy, tylko wrzucony w mechę.
16453:  BFP - I tyle.
16460:  KMM - To ja przygłośnię Vermiliona.
16464:  S07 - Wygląda na to, że lawaj już się podnosi.
16466:  S07 - Przyjrzyjmy się, jak dowódcy na dole szukają schronienia na podwyższeniach.
16471:  BFP - Czy możesz powiedzieć, jaki jest cel naszej misji?
16473:  KMM - Mamy zbierać kryształy jakieś?
16476:  KMM - Tak.
16476:  KMM - I masz czas do eksplozji planety i musisz zbierać kryształy w tym stabilizatorze środowiskowym, a zatem to jest twoja rola.
16483:  KMM - Ty przenosisz się wszędzie, a ja wypalam lotnictwem.
16489:  KMM - Dobrze.
16489:  KMM - Będzie się podnosił poziom?
16494:  KMM - Nie.
16496:  KMM - To jest odcinek z cyklu Clueless Gamer.
16506:  KMM - O Boże, ale Clueless Gamer to była piękna seria, czemu jej już nie ma?
16509:  BFP - Wspaniała seria.
16510:  KMM - Czyżbym miał pylon, który sprawia, że wszystko jest niewidzialne?
16514:  KMM - Tak.
16516:  KMM - Więc miej sobie jednego, próbnikiem musisz, czyli tym swoim glutem, który ci wzbiera kryształy.
16522:  KMM - Tak, to wiem.
16533:  KMM - Vermilion jest cudowny.
16536:  KMM - Vermilion jest... Czy tylko ja tak cierpię, że ten pylon jest większy od tego pylonu?
16544:  S07 - Najprawdopodobniej tak.
16546:  KMM - No niestety.
16550:  KMM - Dobrze, myślę, że jest czas na rozbudowę lotnictwa.
16558:  KMM - Stabilizator stabilizuje wszystko jasne, prawda?
16561:  KMM - Czy myślisz, że Filip będzie bardzo rozgniewany, jeżeli osłonie polami siłowymi wyłącznie siebie?
16568:  KMM - Dobrze.
16570:  KMM - Zostań tutaj, będziesz mnie bronił.
16585:  KMM - No jest większy ten pylon, no widzicie, ale najgorsze jest to, że ten pylon nie pasuje do siatki.
16596:  KMM - Filip, Filip, Filip, Filip.
16598:  KMM - Jestem, jestem, jestem.
16601:  KMM - Mój pylon się nie regeneruje.
16608:  KMM - Dobrze, teraz będzie trzeba zbierać kryształy.
16611:  KMM - Jednostką robotniczą.
16614:  KMM - Druga zaś ma jednostka robotnicza.
16618:  KMM - Stworzy absurdalną flotę.
16621:  KMM - Tak będzie.
16624:  KMM - Dobranoc Cezary, dobranoc.
16627:  KMM - Lava się podnosi.
16628:  BFP - Więcej Vespennu jest potrzebne.
16630:  BFP - O tak.
16633:  KMM - Wiesz co, a czemu nie atakujemy tutaj?
16638:  KMM - A mam?
16638:  KMM - No.
16639:  KMM - No nie wiem, bo ty tłumasz misje mam robić w tej grze.
16642:  KMM - Tam jest nasza ekspansja, więc koniecznie i bezwzględnie.
16644:  KMM - Dobrze.
16647:  BFP - Pamiętaj, ty znasz te misje, a ja nie.
16648:  KMM - Wiem, wiem, ja generalnie zaakceptowałem fakt, że jeżeli będziemy robili wszystko tak jak ja mówię, to będzie wszystko okej.
16655:  KMM - Tak.
16656:  KMM - Zupełnie inaczej niż rzeczywistość.
16659:  KMM - To prawda.
16660:  KMM - Zupełnie.
16665:  S01 - To jest ten rzadki moment, kiedy ja naprawdę mogę w 100% ci zaufać.
16669:  S01 - Tu!
16670:  KMM - Na rampę!
16672:  KMM - Oczywiście, że mnie atakują.
16674:  KMM - Czekaj, wracać tam mam?
16675:  KMM - Nie, nie, nie, idź na rampę, bo tylko na rampie jesteś bezpieczny.
16680:  KMM - Czyżbym miał zatrzymanie czasu?
16681:  KMM - Nie może być.
16682:  KMM - ... w oceanie stopionych skał i ognia.
16688:  BFP - Dobra, ja już tam niszczę bazę, chociaż mam bardzo mały jednostek, ale po prostu rzuciłem się na hałas.
16692:  KMM - Spokojnie.
16692:  KMM - Czyżbym miał przyzywane jednostki, które ci pomogą?
16695:  KMM - Oczywiście.
16698:  BFP - Ale słuchaj, czy chcesz tam... bo ja mam tam wojsko jakieś.
16703:  BFP - Czy ja mogę teraz iść gdzieś czy nie, bo się podniesie poziom na przykład i będzie lava.
16707:  BFP - Nie możesz być... Ooo, dziękuję za informację.
16710:  KMM - Nie możesz być wyłącznie na tych... Musisz być na górze.
16717:  BFP - Tak, zauważyłem właśnie.
16722:  BFP - Ale to za chwilę opadnie, tak?
16726:  KMM - Zwracam uwagę, że powiedziałem, musisz być na górze, a Filip na to, ale to zaraz opadnie.
16732:  KMM - Ja tylko chciałem tę jedną rzecz zaznaczyć.
16736:  KMM - Ale opadnie poziom lawy.
16738:  KMM - Tak, tak, tak, on cyklicznie opada.
16741:  KMM - Tak jest.
16744:  KMM - Dobra, zrobimy pauzę na moment, bo widzę, że Helena ma pytanie, które jest ważne.
16750:  KMM - Jak uciec z zakrętego kręgu korpo?
16752:  KMM - 10 lat w obsłudze klienta, pisze Helena i sprzedaży.
16754:  KMM - Wypaliłem się w tym, rozwijałem się pod kątem hotelu dla psów, ale jeszcze nie mogę.
16757:  KMM - Rzućcie tatuał, wypaliłem się zawodowo.
16759:  KMM - Miałem aplikowania, nie mogę dostać się nigdzie indziej.
16764:  KMM - Chcesz zacząć?
16768:  KMM - Wiesz co, ja bym powiedział w ten sposób.
16773:  KMM - rozpisałbym sobie albo w myślach, albo nawet na papierze jakiś plan swój na robienie tego, nie wiem, zaczął projektować, nawet zaprojektowanie loga, czy czegokolwiek, co ci zmaterializuje te twoje marzenie w głowie, już może pomóc w jakiś sposób, więc podszedłbym do tego światotwórczo, tak jak ja lubię.
16790:  KMM - To jest ta rada moja, natomiast jeżeli chodzi o samo wypalenie zawodowe, to trudno powiedzieć.
16796:  BFP - Ja je przeszedłem, więc mogę powiedzieć to, co już dzisiaj mówiłem na streamie.
16799:  BFP - Nie wiem, czy słyszałaś, czy nie, ale z przyjemnością to powtórzę.
16802:  BFP - Mnie bardzo pomogło całkowite zresetowanie się.
16805:  BFP - I to też mój przyjaciel Marcin w tym momencie to przechodzi, gdzie zakończył pracę w jednej organizacji i nie rzuca się do nowej pracy.
16814:  BFP - To znaczy, jeżeli masz jakąkolwiek poduszkę finansową, która pozwoli ci przynajmniej dwa miesiące przetrwać,
16820:  BFP - bez konieczności pracy, to daj sobie te dwa miesiące.
16825:  BFP - Zresetuj się, naprawdę zresetuj swój umysł, a będziesz zaskoczona, jak lepsze decyzje zawodowe będziesz podejmować, kiedy już przyjdzie do wyboru pracy.
16836:  BFP - Bo jeżeli zdecydujesz się przejść z jednego w drugie od razu, bez przerwy, to będzie brakowało czystości myśli i umysłu.
16843:  BFP - Tym bardziej, że to jest wypalenie, tu się trzeba zregenerować.
16847:  BFP - Wypalenie oznacza, że straciłaś jakiś zasób, że spadł ci pasek energii do zera.
16856:  BFP - I teraz musisz poczekać, aż to się stopniowo zregeneruje.
16859:  BFP - I nie da się tego zrobić znajdując nową pracę, chyba że to będzie praca po prostu
16863:  BFP - wiesz, wolontaryjna z miłymi pieskami pluszowymi, które będą do ciebie podbiegały i będą, wiesz, traktowały cię jakbyś była centrum ich świata, to wtedy może pasek energii od razu ci skoczy do góry.
16875:  KMM - Tomasz pyta równocześnie, zresetuj, ale jak?
16878:  KMM - Wiesz no, zresetowanie oznacza, że... Nie pracując.
16881:  KMM - Nie pracujesz w ogóle, to znaczy nawet jeżeli człowiek nie będzie robił nic przysłowiowego... Tak.
16886:  KMM - To jest reset.
16888:  KMM - Detoks jest innym określeniem na to, że się... Pasje.
16891:  BFP - Dzisiaj wracały te wątki pasji, ale chyba za mało je akcentowaliśmy.
16895:  BFP - Pasje.
16896:  BFP - Mnie podczas wypalenia zawodowego, poza tym, że nie robiłem nic, to pomogło bez schematu.
16901:  BFP - Praca twórcza.
16902:  BFP - To, co zawsze chciałem robić.
16904:  BFP - Absolutnie.
16905:  KMM - YouTube bardzo pomaga też.
16907:  KMM - Absolutnie się z tym zgadzam.
16909:  KMM - Dobra, wznawiamy.
16910:  KMM - Znów.
16912:  KMM - Więc tak, moje potężne statki już idą Ci na ratunek, nie martw się.
16916:  KMM - To ja mam tam wysłać i postawić bazę?
16918:  KMM - No ale absolutnie, nawet ja też to powinienem zrobić, ale wcześniej by wypadało te kryształy zebrać, wiesz?
16924:  KMM - Gdzie są kryształy?
16926:  KMM - Tutaj.
16928:  KMM - Dobra, widzę.
16932:  KMM - Tak, mamy mało czasu.
16938:  KMM - Widzisz co?
16939:  KMM - Wyślę nawet dwa.
16941:  KMM - Nie tu, nie tu, nie tu!
16943:  KMM - O Boże, nie!
16944:  KMM - Ja?
16945:  KMM - Moje cenne statki!
16948:  KMM - Nie strasz mnie, już bałem się, że chodzi o mnie.
16950:  KMM - Dobra, to zniszczmy kryształy stąd, bo za moment będzie bardzo źle.
16954:  KMM - Po prostu przegrywamy, jeżeli ten pasek się wypełni.
16957:  KMM - Więc musisz teraz te kryształy zabezpieczyć.
16960:  BFP - Już je biorę, tylko z człowieku, bo ty po prostu wysyłasz mi sygnały, które sprawiają, że... Rozumiem.
16966:  KMM - Dostaję palpitacji.
16967:  KMM - Dobrze, potrzebuję korsarzy, to jest ważne.
16969:  S04 - Ja nie chcę cię po prostu zabić, Krzysztof, do jasnej cholery.
16972:  KMM - Maskowanie wszystkim korsarzom na stałe, tak, to się przyda.
16976:  KMM - Potrzebujemy tej ekspansji, bardzo potrzebujemy tej ekspansji O, bogowie Wracam tam do ciebie Nie, kryształ ważniejszy Kryształ ważniejszy, dobra Tak
16990:  KMM - Jeżeli ci się uda jeszcze tamte dwa zniszczyć, z drugiej strony, ten na minimapie, to będzie dobrze.
16995:  KMM - Jeżeli nie, to trudno.
16997:  KMM - Zniszczyć?
16998:  KMM - Znaczy, zabezpieczyć tak, żeby można było je wziąć, bo tam jest wszystkie kryształy.
17003:  KMM - Te wszystkie kryształy są stróżowane.
17005:  KMM - Dwa pięćdziesiąt jeden, tak?
17007:  KMM - Do zniszczenia.
17007:  KMM - Nie wiadomo, ile jest do następnego przypływu lawy.
17011:  S01 - Dobra, dobra, dobra, dobra, dobra.
17013:  KMM - Pan Mimil widział dwa jamy.
17014:  KMM - Nie wiadomo, ile do przypływu lawy?
17015:  KMM - Przecież ja zaraz stracę armię.
17020:  KMM - Dobra.
17022:  KMM - Dlatego wziąłem worazun, bo można zatrzymywać czas.
17026:  KMM - Dobra, ja biorę te kryształy.
17027:  KMM - Good.
17029:  KMM - Pożyczam sobie od ciebie jeden wespan, bo będzie mi bardzo potrzebny.
17032:  BFP - Bardzo proszę.
17038:  BFP - Okej.
17038:  BFP - O, chyba przesadziłem.
17040:  BFP - I próbuję zjeść więcej, niż jestem w stanie zmieścić w brzuszku.
17045:  KMM - Filip, zbuntuj się.
17046:  KMM - Co on tak sobą dyreguje?
17049:  KMM - Możemy zrobić eksperyment, w którym przestanę, ale nie wiem, czy chcecie oglądać wyniki tego eksperymentu.
17054:  KMM - A gdybyś co przestał robić?
17055:  KMM - Doradzać ci.
17058:  KMM - Chaty się za bardzo zaopiekowały tobą, a przecież sam prosiłeś o doradzanie.
17064:  KMM - Oczywiście.
17064:  KMM - Tak to jest właśnie.
17065:  KMM - Nie no, ja nie znam tych misji.
17067:  KMM - Proszę, zrozumcie, ja nie znam tych misji.
17069:  KMM - Spanikował Filip jednak.
17074:  KMM - Dobrze, ja się tutaj muszę zabezpieczyć.
17078:  KMM - Co tu się dzieje?
17081:  KMM - Wiemy o wybuchach Lawy Dony, wiemy.
17084:  KMM - Dlaczego tu wszystko jest takie drogie?
17086:  KMM - Okej, masz atak tutaj, ale ja się nim zajmę.
17089:  KMM - A tymczasem... Tu jest baza, którą możemy zniszczyć.
17092:  S01 - Dobra, dobra, dobra, ja już łapię.
17096:  KMM - Nie, bo jest moim polem bitwy, świetnie, ale korsarze potrzebują przecież ulepszeń teraz.
17101:  S01 - Drażę korsarze.
17102:  KMM - Drażę korsarze, ojej!
17105:  KMM - Ale to... Ale zdupiłem.
17108:  BFP - Kiedy?
17109:  BFP - Zostawiłem sobie bazę kompletnie bez żadnej ochrony.
17111:  KMM - Spokojnie, ja już mam, dlatego mam lotnictwo.
17114:  KMM - Dobra, dzięki.
17116:  KMM - Wiesz co, zrobiłem sobie więcej.
17120:  KMM - Co więcej, ja mogę jeszcze zrobić to.
17121:  BFP - Aha, ja już mogę proceed robić.
17123:  BFP - Tak.
17124:  BFP - Dobra, to ja idę po kolejne kryształy.
17125:  KMM - Absolutnie, ja ochraniam.
17128:  KMM - Stawiamy czoła wrogowi!
17138:  KMM - Gra wideo bez muzyki to nie jest gra.
17142:  KMM - U mnie leci muzyka.
17143:  KMM - No u mnie też, ba.
17144:  KMM - U mnie działa.
17146:  KMM - Dobra, tutaj lecimy.
17148:  KMM - Tę bazę trzeba zniszczyć.
17150:  KMM - Mam 50 sekund zatrzymania czasu, więc przygotowuję już próbniki.
17160:  KMM - O Boże, znowu przypływ lawy.
17161:  KMM - One są za często.
17163:  KMM - To musimy wejść.
17164:  KMM - Tak.
17165:  KMM - Chyba, że ktoś ma lotnictwo.
17168:  KMM - Co ja tu będę robił?
17171:  KMM - Co więcej, lotnictwo nie jest wcale tak bezpieczne.
17177:  KMM - Okej, gdzie są moje próbni... O nie!
17179:  KMM - Nie zdążę przejść próbnikami.
17184:  S07 - Dobrze.
17184:  KMM - Niedobrze.
17190:  KMM - Jaki poziom trudności?
17191:  KMM - Teraz jest wysoki.
17192:  KMM - Jak Filip będzie na wyższym poziomie dowódców, to wtedy poszalejemy z brutalnym.
17197:  KMM - Na brutalnym się robi ciekawie, naprawdę.
17199:  KMM - Ja nie dałbym rady, no chyba dzięki tobie może dalej.
17203:  KMM - Brutalne się sprowadza do tego, że trzeba po prostu znać na pamięć misje, jak zawsze.
17207:  BFP - To ja tak ogrywałem kampanię, powtarzałem dwa, trzy, cztery razy, aż nie zapamiętałem wszystkiego.
17213:  BFP - Ale nigdy bym nie dał rady na brutalne.
