Niedomag Iamnix cierpi na niestrawność | ELDEN RING Livestream #10
🔗 https://www.youtube.com/watch?v=4ZUALCepF2g

77:  Dzień dobry.
17558:  Patataj, patataj, patataj, patataj, patataj, patataj, patataj, patataj.
17571:  Jezus Maria!
17620:  O, come on!
17631:  O, come on!
17638:  O, come on!
17648:  Okej, odmrożenie jest najpotężniejszym efektem w tej grze chyba obok krwawienia.
17659:  Ty, ty, ty, ty, ty, ty!
17660:  Żadne... Nie wiem co to jest, nie wiem co to jest.
17667:  I nie mamy...
17689:  O boi, o boi, o boi, o boi!
17713:  Nie w stopę!
17726:  Nie domagam niks.
17728:  Wykazuje niewywałą dzielność w starciu z Borealisem.
17735:  Który w ostatniej chwili jeszcze musiał mu...
17746:  Pokazać swą supremację.
17752:  Proszę Państwa, oto Finkrach, lodowy smok z Khorinis.
17758:  Magia to potęga.
17760:  Cytując pewnego czarodzieja, wcale nie kontrowersyjnego.
17762:  Za pierwszym razem na serio!
17764:  Tym razem tak.
17765:  Ale muszę powiedzieć, że to przejście przez mgłę... Wow.
17768:  Jakby ktoś mi to na czatach zaspoilował, autentycznie bym bił.
17774:  Dostaliśmy za to dużo run.
17777:  Jestem usatysfakcjonowany.
17779:  Mandarynka w nagrodę!
17783:  Uuu, obelisk!
17786:  Dobra.
17787:  Level, level, level, level, level, level, level, level, level, level, level, level, level, level, level.
17792:  Chciałem napisać, pisze Aquarel, że ten boss to bardziej Bosch, bo potrafi dobrze sprać.
17796:  Myślałem, że dlatego, że potrafi dobrze chłodzić.
17799:  Haha!
17805:  Nawet nie wyobrażam sobie walki wręcz z tym gadem.
17807:  Ja też na szczęście nie muszę.
17815:  Bardzo mnie cieszy ten level.
17816:  Dobra, kochani, to teraz myślę sobie w ten sposób.
17818:  Idziemy do drzewa.
17822:  Czy da się do niego przejść?
17830:  Okej, a w ogóle tutaj jest...
17834:  Tutaj coś było.
17836:  Chyba do drzewa w tę stronę.
17839:  Krzysztof ogarnął.
17850:  To jest moje nowe ulubione zakręcie.
17853:  Tak, tak, mapa jest ważna.
17856:  Dlaczego atakuje nas Nazgul?
17859:  To jest Nazgul, który jest spieszony.
17875:  Krzysztof ogarnął, tak.
17878:  Wiecie, w pewnym sensie pomaga mi w ogarnianiu to, że mamy gigantyczne drzewo na horyzoncie.
17890:  Użyjemy, użyjemy tej spirali
17903:  O Boże, to się regeneruje.
17909:  Nazgul stracił konika.
17910:  Sauron dał mu nowego.
17912:  Nie dał mu nowego, biedny Nazgul!
17915:  Okej, celują w nas.
17919:  Nie zamierzam walczyć z tymi wrogami.
17922:  Zamierzam od razu pędzić w stronę drzewa.
17928:  Tak będzie.
17929:  Ale tu jest pięknie.
17936:  Pięknie, pięknie, pięknie, pięknie, pięknie, pięknie, pięknie.
17940:  Ten kontrast złota z białym.
17945:  Zachwycił się Krzysztof przywołując dosłownie najbardziej tantetne skojarzenie kolorystyczne ever.
17955:  Okej, nie wiem co tu się dzieje.
17957:  Co to jest?
17957:  Co to jest?
17958:  To się toczy.
17961:  Czy to są roztocza?
17968:  Jesteśmy pod drzewem.
17969:  Chyba.
17970:  Nie.
17973:  Okej, jesteśmy gdzieś.
17975:  Tak!
17977:  Avatar!
17977:  Dawno się nie widzieliśmy!
17979:  Powiedział James Cameron od dwóch lat.
18003:  Szybciej, ja mam, ja mam, ja mam ciepło?
18008:  Siupu, rupu, dlaczego?
18009:  Dobra.
18040:  Oj, oj, oj, oj, oj, oj!
18045:  Że co?
18047:  Teleportuję się!
18061:  Nie!
18061:  Nie!
18092:  Co to jest?
18095:  Zdecydowanie to był glitch.
18097:  Woda to zło i ani Sauron, ani ja z ogóle jej nie lubię, szczególnie Sauron.
18099:  Woda to koszmar, zło wcielone.
18102:  A!
18104:  Ale to nie tylko woda wtedy pokonała nauzulę, tak nawiasem mówiąc, które zmierzały do Rivendell, tylko moc pierścienia ronda.
18118:  To nie glitch.
18121:  To nie glitch.
18126:  Krzysztof jest przerażony.
18127:  Dobra, byliśmy przy drzewie.
18135:  Tu jest jakiś most.
18137:  O, popatrzcie.
18138:  Ten most dokądś wjedzie.
18142:  Niech was nie zwiedzie, dokąd ten most wjedzie.
18153:  Okej, myśmy tam nie byli.
18155:  Prawda?
18155:  Nie byliśmy tam.
18160:  Krzysztof jak zwykle nie wie, dlaczego w każdej części, bo teraz zmienia się nauczyciel obrony przed czarną magią, a to akurat jest wyjaśnione.
18166:  Dlatego, że Voldemort nie dostał etatu w Hogwarcie.
18171:  Wystrzegać się trzeba ludzi, którzy nie dostają etatu.
18175:  I przeklął pozycję.
18178:  I za każdym razem, jak ktoś próbował aplikować na to stanowisko, to miał umierać albo miał go spotykać ciężki los.
18191:  Jak się chcesz dostać do wnętrza wiedzy, to polecam nauczyć się lewitacji.
18195:  Rozumiem, rozumiem tę kaustyczną uwagę grzybniopierwotną, to oznacza, że nie mogę się tam dostać.
18200:  Krzysztof zatem spokojnie wróci tam, gdzie był.
18206:  I pojedziemy w stronę... Pojedziemy w stronę obelisku.
18215:  To była mechanika w tym bossianie, błąd?
18216:  Dobrze.
18217:  I stand corrected.
18220:  Możesz, ale lewitacja.
18223:  Podtajamy.
18230:  Ooo.
18230:  Ależ mi się podoba ten rejon, jest wspaniały.
18233:  Red Dead Redemption 2, Marysiu, wróci po Elden Ring'u.
18237:  Przypuszczam, że to jest do jakichś dwóch, trzech tygodni, coś takiego.
18241:  To zależy, jak wiele nam zejdzie na ostatnim bossie i wtedy możliwe jest, że jeżeli bardzo on mi dokuczy,
18250:  To, że Elden Ring będzie przetykany Eldenem.
18254:  Znaczy, Elden Ring będzie przetykany w Elden Redemption 2.
18259:  Dobrze.
18260:  To na razie, moi drodzy, odblokowujemy sobie miejsce, które jest radosne.
18265:  Popatrzcie, niedomagi Amnix znalazł jaskinię.
18269:  Popatrzcie, jaka piękna jaskinia.
18273:  Sam pisze, że powoli kończymy Elden Ring i tak.
18276:  To bardzo zasmucająca wiadomość.
18278:  Nie chcę nigdy skończyć tej gry.
18280:  Niech to będzie dla was, wahających się przed zakupem, ostateczną rekomendacją.
18286:  Nie powiedziałem tego jak dotąd nigdy.
18289:  Wyjąwszy Wiedźmina.
18299:  A nowa gra plus będzie niezależnie.
18300:  Na pewno będzie nowa gra plus w Elden Ring'u.
18307:  Zostaw!
18308:  Nie rusz!
18309:  Nie rusz!
18310:  Trzeba zniszczyć wstrętny ślimak!
18321:  Elden Ring versus Wiedźmin.
18324:  Wiedźmin nieznacznie lepszy, ponieważ fabuła.
18328:  Ale mechanicznie Elden Ring zjada Wiedźmina na śniadanie.
18334:  Przecież te walki z bossami, które są w Wiedźminie, są tak denerwujące właśnie przez to, jeżeli ktoś chce zmienić build, że jak?
18341:  Redzi ewidentnie nie radzili sobie z tym jeszcze wtedy.
18346:  Zrobiłem praprzodków prajamników?
18349:  A tam, czy wolę Souls'y czy Skyrima?
18353:  Ciężko porównać, bo Skyrim jednak pozwala na jeszcze większą swobodę.
18359:  FromSoftware myślę, że jeszcze ma przed sobą takiego pełnoprawnego RPGa.
18362:  Jeżeliby poprawił elementy narracyjne tutaj, a to są jedyne, co do których mam zastrzeżenia, naprawdę będzie rewelacyjnie.
18370:  Wiedźmin 4 będzie z Sons Like'iem, jakieś predykcje?
18372:  Nie sądzę.
18372:  Nie sądzę na naszą.
18373:  Dzięki za trybut, ale myślę, że Wiedźmin 4 zdecydowanie pójdzie raczej w ten pełen open world.
18383:  I bardzo, bardzo liczę na to,
18386:  że będą różne szkoły wiedźmińskie i że będzie można nie tylko grać Wiedźminem, bo to jest dla mnie system salary.
18392:  Jeżeli będę mógł grać magiem w Wiedźminie, ale takim legitnym magiem, nie moim Wiedźminem, który jest magiem... I'm in.
18402:  FromSoft ma problemy z zarządem, nie płacą im zbyt dobrze.
18404:  Wyopisałeś w tym momencie, Raph, trzy czwarte całego przemysłu gamingowego.
18410:  Wszędzie jest ten problem w tym momencie.
18413:  To jest bardzo duży problem.
18419:  Zaraz, zaraz, zaraz, zaraz Co?
18426:  O ile miódlą gier poszło w podrabianie u Wiedźmina III, to znaczy mało kto chce zrobić w grę AAA podobną do Soulsów, a to jest prawda akurat.
18435:  Gamedev to po prostu piekiełko ID, co trochę tak jest.
18438:  Czy Warhammer wróci, kiedy będzie połączona mapa?
18440:  Tak, precyzyjnie wtedy.
18442:  Jak będzie Mortal Empires, wróci nawet mimo tych błędów, które są.
18445:  No chociaż obecny stan gry nie pozwala nam na streamowanie, ponieważ nie jestem w stanie share'ować ekranu.
18452:  Więc, no, come on.
18454:  Czy ja się wracam?
18457:  Nie!
18458:  Nie!
18459:  Nie!
18470:  Nie!
18471:  Nie wróciliśmy się!
18474:  No moim imieniem... Moim imieniem...
18485:  Aśku pisze, że ma nadzieję, iż u czatów brzuszki pełne serniczków i sałatek, i że wszyscy chociaż trochę odpoczęli.
18490:  A tak!
18491:  Ja też mam serdeczną nadzieję, że odpoczęliście.
18495:  To jest najważniejsze.
18497:  A jak nie?
18501:  To jeszcze jest jeden dzień na nadrobienie tego przynajmniej.
18503:  Okej, tu jest ślepa uliczka.
18506:  Chyba.
18506:  Albo może nie.
18507:  Tędy zeszliśmy.
18509:  Dun bohatera daje 15 tysięcy.
18511:  Dobra wiadomość.
18514:  Okej.
18518:  Okej, czyli już się ucieszyłem.
18527:  Już się ucieszyłem, że idę dobrze, ale nie.
18531:  Kiedy premiera Wiedźmina IV?
18534:  Ja słyszałem, że oddział we Wrocławiu zaczął pracę tak półtora roku temu mniej więcej nad Wiedźminą IV, więc nie spodziewam się, żeby to było wcześniej niż... O!
18549:  niż w jakimś 2025?
18550:  Tak bym odstawiał.
18556:  O!
18557:  Ktoś się urwał z Sekiro.
18560:  Dzień dobry, witaj w świecie, w którym jest magia i nie ma szczęku mieczem.
18567:  Inba.
18569:  A nie, przepraszam, Inaba.
18576:  Pokonaliśmy Inbę.
18579:  Pierniczyć samuraja?
18580:  Mówiłeś coś sam?
18588:  Tak... Tak... Tak...
18629:  O, nie mamany, nie mamany!
18634:  Gdzie jest ślimak?
18634:  Gdzie jest ślimak?
18635:  Gdzie jest ślimak?
18637:  Ślimak, ślimak, pokaż rogi!
18638:  Dam ci za na napie rogi!
18649:  O tak.
18650:  Tego jest więcej.
18657:  Nie widzę, gdzie jest ślimak.
18661:  O nie, o nie, o nie, o nie, o nie, o nie, o nie, o nie, o nie, o nie, o nie, o nie, o nie, o nie, o nie, o nie, o nie, o nie, o nie, o nie, o nie, o nie, o nie, o nie, o nie, o nie, o nie, o nie, o nie, o nie, o nie, o nie, o nie, o nie, o nie, o nie, o nie, o nie, o nie, o nie, o nie, o nie, o nie, o nie, o nie, o nie, o nie, o nie, o nie, o nie, o nie, o nie, o nie, o nie, o nie, o nie, o nie, o nie, o nie, o nie, o nie, o nie, o nie, o nie, o nie, o nie, o nie, o nie, o nie, o nie, o nie, o
18688:  Niedobrze.
18689:  Niedobrze.
18699:  Co to było?
18706:  Co, co to, co to było?
18716:  Co, co to było?
18718:  Tak, 77 tysięcy run w pizdu.
18722:  Jakim cudem!
18726:  Jakim cudem!
18731:  Jezus, nie wierzę i myśmy tego nie zauważyli wcześniej?
18735:  Nieee!
18737:  Okej, to wyjebane.
18738:  Teraz po prostu biegnę.
18748:  Teraz wyjeba nam się.
18753:  W jakimś momencie przestali nas ścigać.
18755:  Okej, jestem zasmucony, nie ukrywam.
18770:  To jest swój syn.
18794:  Boże, jak to daje mało run.
18812:  Tak, zostaw, zostaw, nie rusz.
18815:  Nie rusz, nie rusz!
18817:  Nie rusz!
18819:  Jezus Maria, nie, ja stąd wychodzę.
18835:  Ja stąd wychodzę.
18835:  Nie, to jest po prostu jakaś, to jest jakaś tragedia.
18839:  To jest jakaś tragedia.
18846:  Czemu nikt mnie nie ostrzegł, że to jest tak strasznie?
18847:  Oczywiście, że mnie ostrzegaliście.
18851:  Dobra.
18851:  Trzeba to zrobić na poważnie.
18861:  Zostaw!
18862:  Zostaw!
18862:  Nie rusz!
18868:  O Boże.
18868:  Pozdrowodzenia z bossem?
18870:  Hmm.
18872:  Już się przekonałem wiele razy, że to, co jest uważane za trudne, dla mnie nie jest trudne, a ja się wykładam na najprostszych rzeczach.
18878:  Swoją drogą, śmierć.
18886:  Nie no, gdyby nie to, że tam nas przeszpiliły do ściany, to byłoby wszystko w porządku, no ale wiadomo, jak jest.
18898:  Okej, nie będziemy się pierniczyć.
18903:  Raz... dwa... Biegnij!
18926:  Dobra, jest.
18929:  Raz...
18931:  Dzięki Muminak za trybut.
18933:  Ostatni ślimak został.
18935:  Nie.
18936:  Tutaj jest ostatni ślimak, tu jest ostatni ślimak, tu jest ostatni ślimak!
18939:  Raz, dwa, trzy, cztery!
18941:  KAK?!
18949:  Dobrze, idziemy dalej.
18952:  Tak to jest, jak się pluje na Sekiro?
18953:  Dajcie spokój.
18954:  Magdo, dobranoc, odpocznij, odpocznij.
18958:  NIE!
18959:  TO BYŁO TU!
18960:  NAPRAWDĘ?!
18965:  Nie wiesz... A to ten!
18973:  Kojarzę go przecież.
18989:  Ma piękną cechę, mianowicie zawsze mioda z zakręciem wtedy, kiedy się pije miksturę.
18999:  O właśnie, to jest ta piękna cecha.
19007:  Jest piękna muzyka za to.
19046:  Tak, mówiłem.
19060:  Hej, nie.
19065:  Okej, okej.
19065:  Już widzę nas... Okej.
19067:  Czajem.
19067:  Summon!
19070:  Summon!
19070:  Rzekomo da się oszukać AI z tym Fireballem, jeśli w trakcie rola od razu się wciśnie piknie mikstury.
19081:  Ej, moment, moment, moment, moment.
19082:  Co?
19085:  Nie ma Mariki?
19095:  Tu nie ma Mariki?
19101:  Okej, bo wiecie, co to zwykle oznacza, jeżeli tutaj nie ma Mariki?
19105:  Okej.
19107:  To oznacza to automatycznie.
19117:  Bez chwili zastanowienia.
19122:  Eee... Tak.
19124:  Nie wracać!
19132:  Dlaczego nie używasz salmonów?
19134:  No... Gdybym wiedział!
19140:  Idziemy odkryć mapę.
19147:  Nie Ameryki, ponieważ to jest miejsce na 100% poza zasięgiem gracza w ciągu dwóch godzin, które przysługuje refundacja na Steam.
19155:  Nie, to takich rzeczy się nie robi.
19158:  Drugi raz jest takie miejsce dopiero, chyba, w grze, kiedy automatycznie i w 100% uważam, że brak checkpointu jest błędem.
19166:  I to jest dokładnie to.
19170:  Idziemy do ruin.
19171:  Tu jest kościółek.
19182:  Dobra.
19187:  To jest pierwszy kościół.
19188:  Uuu, łza.
19190:  Bierzemy.
19190:  To już została ostatnia łza.
19196:  Biorę smak chipsów.
19197:  Nie wiem chipsów.
19204:  Wzmocnienie.
19209:  Tam jest dosłownie półtorej minuty biegiem do tego bossa.
19211:  Nieważne.
19212:  No nie no, nie jest półtorej minuty biegiem, bo trzeba pokonać miliard przeciwników po drodze.
19216:  To nie jest istotne, ile jest.
19218:  Ważne, że jest backtracking.
19219:  Ja nie uznaję backtrackingu w grach.
19224:  W stu procentach się nie zgadzam z wszystkimi, którzy mówią, że jest za dużo checkpointów w Elderniku.
19231:  Dla mnie to jest system seller tej gry.
19236:  Porozmawiać z Meliną, mówicie?
19239:  Rozmawiane dźwięki Królowej Mariky też znajdują się tutaj.
19251:  Czy mogę je podzielić z wami?
19258:  W słowach Marika... Hark, mądrzy wojownicy.
19264:  Hark, mój panie Godfrey.
19265:  Współpracujemy z twoimi działaniami.
19267:  Współpraca dostarczyłaś przez każdego ordełu do miejsca, w którym staliście się.
19274:  Włożycie gigantów do księdza i zamknijcie płomień na górze.
19279:  Zacznijmy nową epokę.
19281:  Epokę, która się rozprzestrzeniła z żywnością.
19285:  Zmarnujcie Elton Ring.
19298:  Powodzenia z pewnym smokiem później.
19312:  Powiem tak, wytrzymałem Midira, jeżeli chodzi o bieganie.
19319:  Co za piękna liczba run.
19323:  Myślę, że ten argument za dużo checkpointu odnosi się do tego, że dawniej by zrobili dużo połączonych skrótów.
19327:  Może tak, ale wciąż dużo połączonych skrótów to dalej był backtracking.
19332:  Całkowicie niepotrzebny.
19333:  Moim zdaniem psujące emocje.
19335:  Tutaj obstaję przy swoim zdaniu.
19338:  Ja mam większe emocje przy bossach z Elden League'u dlatego, że nie mam takich przerw między tym, jak słyszę muzykę, a bieganiem.
19349:  Gry prawem czy towarem, dzięki tomaszu za trybut... Yyy... Towar.
19354:  Zdecydowanie towar.
19355:  Chyba, że mówimy o rzeczach, które zostały wydane dawniej już, to wtedy uważam, że powinno jednak być tak, żebyśmy mieli taką możliwość, na przykład, nie wiem, jako krytycy, badacze gier też, nie?
19368:  Albo po prostu czytelnicy, żeby móc je wypożyczyć, nie?
19371:  I w tym sensie różnego rodzaju instytucje powinny nam to ułatwiać.
19379:  Na przykład w ten sposób, żeby wykupywać gry.
19384:  Stęsknieni walki z bossem.
19386:  Nadchodzi.
19387:  Jeszcze raz dzięki za trybut, Tomaszu.
19388:  Okej.
19425:  Ktoś widzę... stosuje te same cudowne taktyki co my.
19454:  Nie ma już miksturki.
19456:  Przykro mi!
19458:  A tak naprawdę to nie.
19462:  Dobra, wykończę ci mieczem.
19464:  No to i nie.
19465:  No tak, spas wziął się poważnie.
19481:  Zachciało się honorowej walki.
19495:  Myśleliśmy o puszkowo... o puszkowy hełm, czymkolwiek.
19521:  Jakiś smoczy piorun, dobra, żebym to zapamiętał.
19525:  Tak, opuszkowy hełm.
19529:  Jest prośba o zajamniczenie na czatach, potwierdzam.
19533:  Opuszkowy hełm.
19534:  A ja tymczasem będę wam czytał o opuszkowym hełmie.
19537:  Jak go znajdę, oczywiście.
19539:  Jest takie proste.
19545:  Opuszkowy hełm.
19547:  Jest!
19549:  Żaden z matowiniec nie był tak blisko religijnieńskiego tronu władcy jak Vyke, ten jednak niespodzianie udał się głęboko pod stolicę, gdzie spalił go płomień szału.
19557:  Czy dokonał wyboru dla swojej służki, czy może pokierowała nim jakaś inna siła?
19567:  75 tysięcy, let's go!
19569:  Dobrze.
19571:  Teraz tak.
19573:  Okej, okej, nie... wiem, straciliśmy niby level, ale git.
19588:  Łasunia?
19589:  ŁASUNIA!
19592:  ŁASUNIA!
19597:  Ta postać jest na okładce Eldeniga z Matowienia, z tym mu prawie udało się naprawić Eldeniga.
19602:  A!
19602:  Ten, którego mamy tuż pod glifem Niedomaga Janiksa.
19606:  Dobranoc, Natalio, przy okazji.
19610:  Dusze leżą?
19611:  O nie, Skadi, to są stare dusze.
19613:  Te dusze są w dungeonie, do którego nigdy nie wrócę.
19627:  Dobrze.
19631:  15 tysięcy?
19632:  12 tysięcy?
19634:  15 tysięcy.
19636:  Dobrze.
19640:  Zabraknie, nie wiem, 12.
19645:  Okej, 102 tysiące.
19646:  Ile mamy?
19649:  104... Dobra, 105 tysięcy prawie.
19652:  Nie wiem, ile to daje jedno.
19657:  Trochę za dużo, ale... Dusze leżą koło ślimorów, do których nigdy nie wrócę.
19663:  Dobrze, 40 umy, zresztą pakujemy wzręczność, jest fantastycznie.
19668:  Teraz tak, widzę tu jakiegoś psiuncia.
19671:  Mam jedną zasadę, jak widzę psiuncia.
19674:  Używam łuku Lorety.
19679:  To jest ten sam psiuncio, który jest w celit.
19686:  Oho, ten sam.
19693:  Wiedziałem.
19696:  Niebezpieczny psiuncio.
19699:  Bardzo niebezpieczny psiuncio.
19709:  Aha, super.
19719:  Tak, sprytny Krzysztof.
19720:  Dobrze, chyba w drugą stronę, a nawet na pewno.
19726:  W drugą stronę jest... Dobrze, tam jest mapa.
19730:  Psiunciozaurereks.
19736:  Dobrze.
19736:  Dobrze.
19745:  Moi kochani.
19747:  Zbliżamy się do zamku.
19749:  W którym?
19751:  O nie.
19752:  Znowu Dolores Miednica.
19755:  Uciekajmy od niej.
19756:  Dolores jest bardzo niebezpieczna.
19758:  To jest Dolores Umbridge na sterydach.
19768:  Co to leciało?
19782:  Eee... Eee... Eee... Eee... Eee... Eee... Eee... Eee... Eee... Eee... Eee... Eee... Eee... Eee...
19807:  Witam w tę ciemną noc.
19808:  Witamy, Pemonie.
19811:  Bardzo niebezpieczna kobieta.
19813:  Ale jak zwykle dobił nas Psiuncio.
19816:  Psiuncie, niezależnie od tego, jakich rozmiarów, w tej grze są niesłychanie niebezpieczne.
19822:  Krzysztof, ale dlaczego nie pójdziesz na zamek?
19824:  To jest piękna lokacja.
19827:  Śliczna.
19830:  Taka niezbyt groźna.
19834:  Gdzie był ten Psiuncio niby?
19842:  Ojejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejejeje
19869:  Czy zagram w Sekiro lepsza gra od Eldena?
19873:  Okej, odważne słowa, bo tam nie ma magii.
19876:  A dla mnie każda gra, która ma magię, jest od razu lepsza od innej, która nie ma magii.
19882:  Ale tak, może kiedyś rozważa, aczkolwiek... Specjaliści od Soulsów na czatach mówili mi wiele razy, że to nie jest zbyt dobry pomysł.
19890:  W moim przypadku...
19900:  Co tu się dzieje się?
19905:  Świetnie, że mi nie dajecie nawet rzucić... Zaklęcia.
19912:  Na północy jest duży zamek, który mam wyjść.
19915:  Dobrze, ale najpierw muszę ich wszystkich wyeliminować.
19918:  Ponieważ nie wolno mnie niszczyć ogniem!
19927:  Odmawiam!
19935:  Da się samo?
19936:  No da się samo.
19938:  Ale są pewne zniewagi, których ja nie odpuszczam.
19943:  Po kolei.
19945:  Na początku ten kretyn.
19978:  Tak się kończy, jak ośmielasz się.
19986:  Tak się kończy, jak ośmielasz się podnosić rękę na swojego pana, władcę.
19998:  Strażnicy płomienia, my ass!
20003:  Tak!
20003:  Upokorzyłem ich magią lodu!
20007:  Właśnie tak!
20008:  Tak się kończy!
20010:  Rumakowanie!
20019:  Szczur!
20019:  Zabić szczura!
20022:  Przyjaciel?
20024:  Tak!
20025:  Skaven!
20026:  Yes, yes!
20027:  Friend!
20028:  Friend!
20028:  Nasty human things!
20031:  Rat friend!
20037:  W Nioh'u jest magia, jeżeli chce się... Tak, tak, tak, tak.
20040:  Nioh to jest dobry kompromis między Soulslike'iem a Japonią, to prawda.
20046:  Wiem, moja dyplomatka akurat pisze o Nioh'u.
20049:  Chociaż niu mi się zawsze kojarzy z niuch.
20053:  Po pierwsze, świetna książka Pratchetta.
20054:  Po drugie, niuchanie jest dobre.
20059:  Witamy z Gretka.
20060:  Long time no see.
20066:  Nie mam pojęcia, jak tutaj wyjść.
20069:  Zielonego.
20070:  Chcecie mi powiedzieć, że nawet nie mogę wejść tutaj na mury obronne?
20076:  Niemożliwe.
20096:  Wiem, załamałem się sam sobą.
20100:  Po prostu załamałem się sam sobą na tym etapie już.
20103:  To tak.
20107:  Ooo.
20113:  Przepraszam, tak szybko giniesz, że nie zdołałeś nawet pokazać braku umiejętności we władaniu magią ognia.
20120:  Jak mi przykro!
20133:  Dobrze.
20135:  Teraz możemy wszystkich wyeliminować.
20138:  Wpierw zaczniemy od Dolory z Miednicy.
20143:  Tak będzie.
20145:  Nie, Elden Ring nie dyskryminuje magów.
20147:  To jest gra, w której... To jest jedna... To jest gra, w której prawdopodobnie mam najlepszy feeling walki magiem ever.
20161:  W tej grze mogę być nie tylko magiem, ale i snajperem.
20163:  I mean...
20174:  Ojej, ojej, ojej, ojej, ojej.
20207:  Przyjmijmy, że obsada tego garnizonu jest wyeliminowana.
20217:  Przyjmijmy, że obsada tego garnizonu jest wyeliminowana.
20220:  I idziemy do zamek.
20222:  Jestem usatysfakcjonowany, ponieważ magowie płomieni zostali przynajmniej wyeliminowani.
20228:  Gdzie są runy?
20235:  tutaj.
20241:  Okej, to nie jest miejsce, w którym chciałem się znaleźć.
20254:  Krzysztof robił już parkour w katakumbach pod Leyendę.
20257:  Od tego dzisiaj zaczęliśmy stream.
20258:  He, he, he, he.
20262:  Czy przydałaby się wolno-pasywna regeneracja many?
20265:  Uważam, że w tej grze to doprowadziłoby do braku balansu.
20270:  W tej grze jest to niepotrzebne.
20272:  Jest tak dużo rozwiązaną ten problem.
20275:  Mianowicie jest tak, że jeżeli pokonamy jakiegoś silnego przeciwnika albo grupę przeciwników, to automatycznie regenerują się flaszencje.
20283:  O nic więcej nie prosiłem.
20303:  Takiego.
20306:  Takiego.
20310:  Ale złośliwe.
20312:  To jest po to, żeby każdy tam spadł.
20317:  Chad napisał o katakumbach i Krzysztof spadł w przepaść.
20320:  Czy to przypadek?
20321:  Nie sądzę.
20325:  Spieprzamy stąd.
20326:  My stąd... My stąd... My stąd royalnie spieprzamy.
20336:  Przyjdzie kiedyś dzień, w którym będziemy mieli Dolores Miednicy na hita.
20339:  Ale to nie jest ten dzień.
20347:  Ok, ok, ok, ok, ok.
20349:  Okej.
20350:  To zacznie w nas strzelać.
20352:  To jest gra FromSoftu.
20353:  To zacznie w nas strzelać.
20357:  Czemu w nas nikt nie strzela?
20358:  Jestem rozczarowany.
20361:  Światłostostrajnie?
20361:  Nie kojarzę.
20368:  Jeśli upadek Krzysztofa do klasyka, my się w tym lubujemy, pyta Nadia Lewi, to czy jesteśmy klasistami?
20377:  Mapa!
20380:  No wyrażę cię!
20383:  Jakie to wielkie!
20389:  Okej.
20392:  Gdzie jest ten wasz zamek?
20394:  On jest tutaj.
20396:  Aaa!
20397:  Czyli my poje... Czyli my w zupełnie inną stronę pojechaliśmy, niż powinniśmy byli.
20402:  Aaa.
20402:  Jedna z tych wysp to bossssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssss
20419:  Bliżej i fajniej do bossa.
20421:  Chodźmy do bossa.
20427:  Ażeby godnie skończyć stream.
20432:  Tutaj lecę z wątkiem fabularnym?
20435:  To mnie przekonało.
20435:  Natychmiast wracamy do zamku na północ.
20443:  No wiek wieków, spaczeń Bartku, witaj serdecznie.
20448:  Jak idzie kurs obskakiwania w pierdolu przez wszelakie otoczenie.
20452:  Myślę, że bardzo dobrze.
20458:  Dobra, teraz pytanie tak.
20460:  Czwórka, czyli w tę stronę.
20471:  Okej.
20478:  Znaczy kończymy stream na godnym akcencie, to nie oznacza, że kończymy teraz, dajcie spokój.
20483:  Teraz po prostu przejeżdżamy koło wielkich kolosów.
20486:  Jeśli chodzi o klasizm, pisze Aquarelle, na zajęciach literatury staropolskiej profesor powiedział, że księżna Diana była głupia, bo się zadawała z projekatami i piosenkarzami, a nie uczonymi.
20500:  Tak z pewnością, gdyby się zadawała z tym profesorem, jej życie by się odmieniło.
20505:  Na przykład zorientowałaby się, że wcale nie otaczali jej wcześniej kretyni.
20515:  Niesamowite.
20519:  Nieprawdopodobne.
20521:  Niezwykłe.
20525:  Widzicie już, dlaczego zbieramy tyle roślinek?
20527:  Ja po prostu maniakalnie wciskam E jak przejeżdżam i wszystko zabieram.
20531:  To jest nawyk, który mi pozostał z Genshin'a.
20534:  Okej, a tam mamy darmowe runy.
20536:  Jak się cieszę, że to wszystko siebie atakuje nawzajem.
20539:  To jest pytanie, gdzie jest zamek?
20542:  A już wiem, dlaczego nie pojechaliśmy na zamek.
20544:  Bo ja nie wiem, jak to zrobić.
20548:  Ja już chciałem jechać raz na zamek.
20550:  I się nie udało.
20551:  Chyba, że tędy.
20552:  Nie.
20553:  A może tak?
20563:  Uiii!
20575:  Czy tędy?
20577:  Tak!
20580:  Zlecenia z wulkanicznego dworu już są zrobione, Kassian.
