Niedomag Iamnix jest szczęśliwy | ELDEN RING Livestream #5
🔗 https://www.youtube.com/watch?v=b-IJ3UyPu6w

26:  Dziękuje.
24576:  Nie, mistrz Miriam dalej napierdziela, tylko że z innej strony.
24583:  Mistrz Miriam jest... Mistrz Miriam jest kobietą?
24586:  Czemu ja tego nie wiedziałem?
24589:  Przepraszam mistrzu Miriam za misgenderowanie...
24625:  Zobaczcie, co się dzieje.
24655:  Zostaw, zostaw!
24672:  Nawet nie chcę wiedzieć, ile straciliśmy dusz.
24678:  Nawet nie chcę tego wiedzieć, ale może i dobrze.
24692:  Może i dobrze.
24707:  Dwa tysiące tylko straciliśmy.
24708:  Okej, dobra.
24715:  O nie.
24718:  Miriam?
24720:  Gin.
24721:  To powinna być mistrzyni Miriam w takim razie.
24724:  Jestem niewinny.
24737:  Duel of Fates!
24746:  Gdzie nie strzelisz z tego uchu?
24748:  Ej!
24750:  Czemu znika?
24757:  Boże drogi.
24758:  Dziękuję czaty.
24760:  Za okazywanie afektów.
24766:  mimo przepotwornego lamienia z mojej strony.
24771:  Okej, nie dole... nie doleci.
24781:  Tak, właśnie używam najpotężniejszego zaklęcia w grze przeciwko słabym mobkom.
24788:  Andrea Pastora pisze, że w refrakcie Stima napisał więcej znaków tutaj na czacie niż do sprawozdania.
24793:  Nie taki był plan.
24795:  Plany są od tego, by je łamać.
24800:  Z czym ty walczyłeś tutaj?
24806:  Dobra, jest plan.
24815:  Ale popatrzcie, jaki jest piękny design tej wieżni.
24818:  Ja jestem zachwycony tym, co tu się dzieje.
24826:  Bardzo złośliwy człowiek chce się pochwalić, że udało mu się znaleźć jedną z 50 konceptów dobrej wersji.
24830:  No pewnie wrzucań na muzykę na Discordzie, jasne.
24837:  Jak się ma YouTube Premium, to można zmniejszać streama na telefonie?
24840:  Tak.
24841:  YouTube Premium umożliwia minimalizowanie wszystkich treści.
24845:  I przy okazji wyłącza reklamę.
24847:  No.
24848:  Ile lepsze.
24848:  Dobra.
24851:  Co tu jest na górze?
24863:  Teraz stop, stop, stop, stop, stop.
24867:  Ta wieża jest do góry nogami!
24875:  Ta wieża jest do góry nogami!
24880:  Teraz to zauważyłem dopiero!
24882:  To jest tak cudownie, cudaczna architektura.
24885:  A tam jest Mistrz Miriam.
24890:  Mistrzu Miriam, jest pewien problem.
24895:  I have a high ground!
24901:  Hello there!
24908:  Otrzymaliśmy klarowność.
24911:  Wiecie, to i tak jest sukces, że ja dopiero teraz to zauważyłem.
24916:  Tak, YouTube Premium w opcji rodzinnej to jest coś, co ja też mam i bardzo sobie chwalę.
24923:  Dobrze, gdzie są jeszcze jacyś przeciwni, w naturze przeciwnicy?
24930:  Dosłownie, widzieliście gdziekolwiek taką lokację?
24932:  Bo ja nigdy w życiu.
24934:  Zaraz będziesz jechał na spodzie windy, którą wcześniej mogłeś obserwować z dołu, to jest gnialne.
24939:  Normalny wariant wieży też trzeba zwiedzić, tam jest spel.
24943:  To dobrze.
24946:  Bardzo dobrze.
24956:  Maska pewności siebie.
24959:  To się przyda.
24962:  Byłoby straszne, gdybyśmy tutaj coś zobaczyli.
24967:  Maska pewności siebie.
24969:  Maska pewności siebie.
24971:  Kiedy Radagon poślubił Rennale, nakazał karyjskim nauczycielom magii nosić te maski.
24976:  W ten sposób wszystkie ich sprawy miały pozostać prywatne.
24982:  Bardzo ładne kasetony?
24983:  Bardzo.
24984:  To prawda.
24986:  Jezus, jak teraz nie zginąć?
24990:  To jest pytanie.
24991:  Niedomagiamniks w kapeluszu z bananem kroczył dostojnie o sklepieniu.
24999:  To jest dobry początek opowiadania.
25002:  Ja bym czytał.
25008:  Kompletnie sobie nie ufam, jeżeli chodzi o spadanie.
25013:  Mhm.
25019:  Tu-du-du-dum!
25020:  Tu-du-du-dum!
25021:  Tu-du-du-dum!
25022:  Tu-du-du-dum!
25024:  Oooo!
25025:  Obocik!
25037:  Fuck.
25037:  Widzisz, co jest najlepsze?
25041:  Najlepsze jest to, że... Ojej, ja...
25044:  ma usunąć i zablokować YouTube'a.
25047:  Wszystkie te boty wtedy znikną, bo one wszystkie mają końcówkę "-ru", jakimś cudem.
25052:  O nie.
25094:  Okej, potrzebujemy bardzo łaski w tym momencie już.
25098:  Bardzo jej potrzebujemy.
25101:  Okej.
25102:  Aha.
25107:  Aha.
25108:  Dlaczego on zrezygnował?
25109:  Ja dokładnie tutaj chciałem zeskoczyć.
25123:  Od czego jest dotykanie plamy farby?
25125:  Można w ten sposób zobaczyć, jak zginął inny gracz, jeżeli jest się kimś podatnym na Schadenfreude.
25136:  Co więcej, to również była bananowa młodzież.
25144:  Chaty są bardziej pesymistyczne, jeżeli chodzi o obecność troli.
25148:  Małe trolle i duża powódź.
25150:  Dobra, tędy.
25158:  Jestem na Żerandolu!
25161:  Nie chcę być na Żerandolu!
25163:  To mi przypomina wszystkie levele z Tomb Raidera.
25168:  Jezus, jak ja mam tam zejść na dół?
25170:  Czy ja w ogóle idę w dobrym kierunku?
25172:  To jest pytanie.
25176:  Na rusztowanie.
25180:  Ilu bossów pokonał krzyż?
25181:  Nie mam zielonego pojęcia, nieproszony.
25187:  Jezus Maria.
25189:  Jak ja mam... Dlaczego ja mam dzisiaj taki ciężki dzień?
25194:  Dobra, na tysiąc procent.
25196:  Na tysiąc procent to będzie...
25208:  Wygląda jak krypt w Assassin's Creed 2 i Brotherhood.
25210:  Nie!
25211:  Ja bardzo nie lubię być na świeczniku.
25213:  Ja jestem człowiekiem, który się spełnia jako szara eminencja.
25223:  Błyskamienny świetlik.
25225:  Mmm, jak fajnie!
25228:  Dobra, i teraz pyta... Ojej, tam jeszcze idziemy.
25231:  Może, żebym nie zgubiła chciwość.
25237:  Nie do magii, Amnix.
25239:  Przesuwa się w dziwny sposób.
25252:  Niedomagiamniks wygląda teraz jak gejsza, drepcze.
25255:  Bardzo powolutku.
25261:  Albo jak hatifnaty.
25264:  To są drgawki przedśmiertne, tak!
25273:  Najważniejsze, że jest skuteczne.
25276:  Dobrze, czy tam jeszcze są jakieś świecidełka?
25278:  Gdzieś, gdzieś, gdzieś, gdzieś... Nie widzę świecidełek.
25283:  To się jakoś nazywało, te takie skurcze podśmiertne.
25289:  Nie patrz w dół, nie patrz w dół.
25290:  Nie no, ale teraz musimy zejść w dół, no już nie ma innej opcji.
25303:  Nie, nie będę ryzykował.
25309:  Jesteśmy na spodzie windy.
25312:  Nie mamy w ogóle many.
25315:  I generalnie mamy przejebane.
25320:  Konwulsje to raz, ale jest takie łacińskie określenie.
25323:  Żebym ja sobie przypomniał je.
25329:  Czy to góra, czy to dół?
25331:  To jest dobra uwaga.
25338:  Stęż... Rigor mortis!
25339:  Tak, Tomeks, dokładnie to!
25341:  Stężenie kataleptyczne to jest coś, czego Bruxo nie znałem nawet.
25353:  Nie!
25354:  Pajęczyny!
25355:  Fuuu!
25359:  Fuuu!
25363:  Jedna, jedyna rzecz, która jest gorsza od pająków.
25365:  Pajęczyny.
25373:  Nie, naprawdę, z moją głową dzieją się teraz dziwne rzeczy.
25382:  Nie, to magiamnik spłożył swoje strudzone, spracowane dłonie na drzwiach.
25393:  Jego oczom ukazała się zima.
25396:  Zupełnie tak jak czatom.
25399:  Dzisiaj, 2 kwietnia.
25402:  Czy warto zabolić tyle pieniędzy na Elden Ringa?
25404:  Nie żałuję żadnej złotówki.
25408:  Najmniejszej złotówki nie żałuję.
25410:  Grosika nie żałuję jednego.
25417:  Pająki jedzą komary, czyli nasi naturalni sojusznicy.
25420:  Skaweni są podobno moimi naturalnymi sojusznikami, a w tej grze próbowały już mnie zabić, zgwałcić, obrabować.
25427:  Przypominam dzisiejsze kradzież czterech tysięcy dusz co najmniej.
25432:  No.
25434:  Tak.
25437:  Dobrze, nie wiem, gdzie jestem.
25439:  Aaa... Aaa... Wiem, gdzie jestem.
25458:  Nie chcę tu być.
25481:  Okej, on jest potężny, ale się tchórzliwie cofa.
25499:  Tylko ja mogę używać magii.
25503:  To jest kula ognia, której używałem w Dark Souls 2, jak śmiesz!
25536:  Jezus... Jezus...
25557:  Złej baletnicy przeszkadza rąbek u spódnicy!
25564:  Jestem pewien, że się uchyliłem przed tym.
25583:  Co to się dzieje?
25586:  Co tu się dzieje?
25591:  Ja nie wiem.
25593:  Ja nie wiem, co tu się dzieje.
25600:  Ciężki miniboss.
25602:  O, tak, to prawda!
25604:  Nie da się ukryć.
25608:  Ale to mu nie zadało praktycznie żadnych obrażeń.
25611:  Dobra, ale musimy... Wiecie co?
25612:  Mam pomysł.
25621:  Mój pomysł jest następujący.
25625:  Nie, nie, żeby go ominąć.
25627:  Co to w ogóle wiło?
25628:  A to jest dobre, to jest dobre pytanie, Bobby Bobiński.
25630:  Nie mam pojęcia, co to było.
25654:  Więc plan jest następujący.
25667:  Za długi jest cast-cast tego.
25673:  Ej!
25674:  Uff.
25696:  Dobra, i się teraz wycofuję.
25699:  Jeszcze z tłustym magiem nie walczyłem.
25710:  Witamy Alicję Pilitowską.
25711:  Chyba cię pierwszy raz witam na czatach.
25714:  Zgadzamy się już, jeżeli chodzi o wstręt do pająków i pajęczyn.
25721:  Ja dorzucam do tego wstręt przed dziwnymi korpulentnymi strażnikami, którzy używają mojej Majki z Dark Souls 3!
25729:  Mojej!
25732:  To była moja mroczna magia ognia!
25756:  Czemu on... Czemu on to robi?!
25762:  Gdzie ja jestem? !
25766:  Jezus Maria, zostaw mnie!
25776:  To jest członek jakiejś sekty, mówicie?
25779:  Nie wiem.
25780:  Mam tylko jedno marzenie, żeby zostawił mnie w spokoju.
25792:  Na koniu? !
25798:  Boże, drogi, ten przeciwnik to szlak cic polskiej skóry, członek organizacji, która używając mrocznego pomienia zabijała bogów i obdzierała ich ze skóry, a następnie nosić ją jako odzienie.
25806:  Jak?
25807:  Okropne.
25811:  Dajcie spokój.
25813:  Jakie to jest silne.
25815:  Nie mam pojęcia, jak z nim walczyć.
25817:  Dobra, spróbujmy tylko z konia.
25821:  Nie można też przyzwać nikogo.
25825:  A co mu dawało największe obrażenia?
25833:  Unikać tylko tych kul ognia na koni.
25836:  A, w ten sposób po prostu, dobra.
25854:  Ej!
25859:  Co to jest?
25904:  Idzie!
25912:  Ojej!
25913:  Upadł!
25926:  No!
25926:  Er!
25926:  Eeeer!
25952:  Nie będę wbiegać w niego, jak on się turla, to jest nielogiczne.
25959:  O Boże.
25961:  Dramat!
25974:  Nie bawi mnie w ogóle ten otyły magus.
25977:  W ogóle mnie on nie bawi.
25979:  Come on, jak mam tego uniknąć?
25990:  Wracam do swego pierwotnego planu.
25994:  Przynajmniej na początku.
26000:  Plan jest następujący.
26001:  Aha.
26007:  Aha.
26014:  Czemu on się teraz w tamtą stronę cofa?
26018:  Witamy Dominika na czatach znowu.
26029:  O!
26029:  Czyżbym wymyślił sposób?
26031:  Czyżbym wymyślił sposób?!
26036:  Prawie.
26040:  Czemu on się cofa zawsze w drugą stronę mostu?
26043:  To jest ciekawe.
26055:  Zatrzymaj się!
26068:  Zatrzymaj!
26083:  złej paletnicy przeszkadza rąbek u spódnicy.
26090:  Tak!
26094:  Ser górą zawsze!
26097:  Dobra, teraz o nich poczytamy.
26098:  Kaptur szlachcica boskiej skóry.
26102:  Och!
26106:  Szlachta ta jest najprawdawniejszymi apostołami, o których powiada się, bez przecinka przed o których, iż przyjęli nieludzką fizjologię.
26114:  Nieróżni od tygla są złotym drzewem w najczystszej postaci.
26122:  Dobra, to kusi.
26130:  Ale udźwig nam bardzo zwiększy.
26138:  Nie!
26139:  Błagam, nie!
26143:  To jest jakiś dramat!
26148:  To jest dramat!
26151:  Szata władcy?
26151:  Tego nie mieliśmy jeszcze.
26153:  Ale!
26154:  Ale!
26155:  Ale!
26157:  Ale!
26160:  Są jeszcze spodnie.
26165:  Ale są też brzydkie.
26169:  Dramat.
26171:  Horrendalny dramat.
26174:  Ale... Nie, nie, nie, nie, nie, nie, nie.
26181:  Zdecydowanie zostaje... Zdecydowanie zostaje banan.
26185:  Banan jest bardziej mimiczny.
26187:  Festiwal idiotycznych ubrań.
26189:  Nie mogę tego założyć, bo to mi zwiększa udźwig, nie będę mógł rolować się szybko.
26195:  Załóż to i tak idź na multiplayer, ktoś się mocno zdziwi.
26197:  Tak by było.
26199:  Oni zabijali też bogów tymi czarnymi nożami, czarnych noży to ten sam kult.
26202:  Okej.
26203:  Nie żebym wiedział o co chodzi jeszcze, bo się gubię bardzo w tym świecie, ale powoli zaczynam rozumieć przynajmniej jakie frakcje ze sobą walczyły.
26210:  To znaczy ludzie, którzy czcili drzewo i ludzie, którzy nie czcili drzewa.
26214:  Tyle wiem.
26218:  Tak, będę mógł się rolować jak Salceson wtedy w tym stroju.
26222:  U, wunsz.
26264:  Strój Stłuszczu to jedyny strój, w którym można godnie wejść do Świętego Drzewa.
26271:  Odwrócić wieżę do normalnej postaci?
26272:  Zrobimy tak.
26274:  A na razie gdzieś wyjeżdżamy.
26283:  Krzysztof pisze, że obejrzał ostatni materiał, skojarzył mu się powiązany z tematem żart o Battlestar Galactica.
26288:  W Battlestar Galactica są trzy frakcje.
26289:  Ludzie, Cylonie i Gaius Baltar.
26291:  Różnie bywa z tym, po której stronie są różne postacie.
26293:  Poza Baltarem on zawsze był po stronie Baltara, tak.
26297:  Niedomagiamnik zawsze był opalony.
26309:  Chwila moment.
26311:  Czy myśmy tu kiedyś nie byli?
26315:  Mam deja vu.
26318:  Ja rzadko mam deja vu.
26349:  Jest kilka takich wieży.
26351:  Okej.
26355:  Okej.
26358:  A chciałbym zobaczyć... Gdzie są rzeczy, które za się zdobyłem?
26365:  Ale chyba nie będzie mi to dane.
26367:  Nie.
26369:  Aż się nie było w kluczowych!
26377:  Jest!
26379:  Znamie klątwy wycięte na porzuconym ciele wiedźmy... Jakim porzuconym ciele wiedźmy rani?
26385:  Kto zniszczył rani?
26386:  Kto śmiał ją zranić?
26388:  Zranić, haha, przepraszam.
26390:  Nazywa się je też półkolistą raną stonogi.
26392:  To znamie klątwy zostało wycięte w chwili śmierci pierwszego półboga i powinno mieć kształt okręgu.
26397:  Jednak w tej samej chwili zginęli dwa półbogowie, co rozbiło znamie klątwy na dwa półokręgi.
26405:  Rani była pierwszą w gronie półbogów, której ciała zginęło, a książę śmierci stracił tylko duszę.
26417:  Bardzo tajemnicze rzeczy tu się dzieją.
26423:  Bardzo tajemnicze rzeczy.
26424:  Okej, wracamy do wieży wtedy.
26433:  I w rzeczonej wieży...
26435:  Robimy odwyrtkę.
26440:  Dlaczego ta Rani, z którą rozmawiam, nie żyje?
26442:  To jest niesprawiedliwe.
26444:  Jest to ciało Rani, która oddzieliła je od świadomości, by uniknąć losu królowej Lant Betwix.
26448:  Ona zabiła swoje ciało, a zabójcy robili duszę synowi królowej, mówicie.
26489:  Szukamy.
26492:  Suki stała się elektrokotem, pisze Joanna.
26494:  Właśnie ją głaszczę za łukiem i sypie elektryczne iskry.
26498:  Czy to boss?
26499:  Nie wiem, ale chciałbym.
26505:  Niedomagiamniks rusza na podbój wieży.
26512:  Niedomagiamniks jest w wieży.
26515:  Niedomagiamniks rozkoszuje się stołem.
26520:  Skakanie nie stoi na twojej drodze.
26521:  Wiecie, jaka jest zaleta audiobooków ponad zwykłymi książkami?
26537:  Następująca.
26562:  To są inni przeciwnicy.
26570:  Hu hu!
26574:  Teraz dopiero to zauważyłem.
26581:  Oni są dokładnie w... Wow.
26584:  W Elden Ringu nie... Nie, w Elden Ringu jest lepsza rzecz niż piromancja.
26587:  Magia, błysk, kamienni.
26591:  Czemu mam grać czymś, co znam?
26593:  Skoro to jest nowa dziedzina magii.
26604:  O nie!
26605:  Ja go już zabiłem!
26610:  Zatrzymaj się!
26620:  Zatrzymaj się!
26651:  Miło.
26652:  Dżon jest, Dżon jest, Dżon jest, Dżon jest, Dżon jest, Dżon jest, Dżon jest, Dżon jest, Dżon jest, Dżon jest, Dżon jest, Dżon jest, Dżon jest, Dżon jest, Dżon jest, Dżon jest, Dżon jest, Dżon jest, Dżon jest, Dżon jest, Dżon jest, Dżon jest, Dżon jest, Dżon jest, Dżon jest, Dżon jest, Dżon jest, Dżon jest, Dżon jest, Dżon jest, Dżon jest, Dżon jest, Dżon jest, Dżon jest, Dżon jest, Dżon jest, Dżon jest, Dżon jest, Dżon jest, Dżon jest, Dżon jest, Dżon jest, Dżon jest, Dżon jest, D
26669:  W mojej stronie nie wskazuje mi żadnych błędów.
26681:  Okej.
26682:  Mam wrażenie, że teraz jest jakby ciężej.
26692:  Ojojojojojoj!
26705:  Miść Miriam jest niebezpieczny.
26722:  Dobra, teraz jest zwycięstwo.
26738:  Mistrz Mirion jest tchórzliwy.
26741:  Magów ognia z animacji Avatar, a legenda Anga.
26743:  Bardzo lubiłem i kibicowałem magom ognia w Avatarze.
26746:  Nawet na początku, kiedy nie było komu kibicować za bardzo.
26750:  W tak zwanym międzyczasie walczymy sobie z przeciwnikami, którzy są słabsi.
26757:  Igulisty Kashaor mówi, że może założyć duży brzuch, będę się mieścił w zakresie normalnego rola.
26766:  Wolę nie ryzykować.
26769:  Potem będą jeszcze inne elementy tego setu.
26773:  Poza tym nasz mag już wystarczająco cierpi.
26779:  O nie.
26779:  Cóż...
26794:  Bardzo typowa walka mapów.
26809:  Mistrz... Mistrz Miriam jest potężna!
26825:  Ale jej minioni nie.
26829:  No właśnie, że oni się lewo trzymają na nogach.
26836:  Kanaryjski błyskamienny kostur.
26838:  Sprawdzamy.
26839:  Mmm.
26849:  Ma lepsze skalowanie niż kostur, który my ma... Nie, nie mam lepszego skalowania niż nasz kostur.
26854:  152, ale i tak go czytamy.
26855:  Kostur ozdobiony błękitnym błyskamieniem, używanym przez czarodziejów pełniących rolę rycerzy, wzmacnia karyjską magię miecza.
26864:  O, wuj Airo przecież był wspaniały w Avatarze, absolutnie.
26872:  Tu się przyda trucizna.
26874:  Broń miotająca, może spróbuj tego.
26889:  Netflixowy Avatar?
26891:  No... Powiedzmy tak.
26894:  Konkurencją bezpośrednio jest Knight Shyamalan i ostatni Władca Wiatrów.
26899:  Więc... tak.
26917:  Mmm.
26921:  Batonik jest pyszny.
26922:  Dziękuję za życzenia smacznego.
26924:  Tak, tak jest.
26925:  Okej.
26931:  Ostatni etap walki z obrzydliwym magiem.
26938:  Okej, przegrał.
26939:  W tym momencie przegrał.
26943:  I have a high ground!
26960:  Magiczna ulewa, dostaliśmy zaklęcie!
26965:  Gdzie są moje zaklęcia?
26970:  Przyzywa falę magii, która wystrzeliwuje pociski na dużym obszarze.
26973:  Ten czar można stosować podczas ruchu.
26976:  Podobno nauczyli go krysztalnicy na znak przysięgi dawnego porozumienia.
26979:  Bierzemy ten czar.
26982:  Będziemy go wykorzystywać, przynajmniej czasem.
26984:  Dużo jeszcze sił na granicę?
26985:  Nie, pewnie.
26989:  Easy.
27000:  Czy ja naprawdę go nie wyeliminowałem?
27002:  Naprawdę.
27020:  Widziałem w tej lokacji na to do siebie, że jak się podejdzie, to się teleportuje na drugi koniec pokoju i tak fukło.
27025:  Walcząc mieczem zajęło mi to 20-30 minut.
27027:  Wielkie nieba!
27029:  Nie no, Night Shyamalan i Ostatni Władca Wichrów to była najgorsza rzecz.
27033:  Przecież pamiętacie, tam jest ta słynna scena, przez którą ja mam odwieczny już uraz do magów Ziemi, mimo że magowie Ziemi w Avatarze są przedstawieni świetnie, mają jedno z najlepszych fortez.
27045:  No przecież tam jest ta scena, jak czworobok magów robi i taki kamyczek leci na pierwszym planie.
27051:  To jest jakiś koszmar, jak nie robi się tak?
27053:  Jak można tak upokorzyć maga?
27061:  Ciach, ciach.
27066:  Kocham te nieznikające informacje, które na ekranie, które sprawiają, że nie można walczyć.
27075:  Misz Miriam, a nie mistrzni Miriam, dlatego, że się pomylili w tłumaczeniu.
27080:  Wydaje mi się, że to jest wszystko.
27084:  Haaaaaa!
27094:  Piedny, jak spadł.
27098:  Na wyższy poziom wejść.
27101:  Proste to to nie będzie.
27105:  Tylko jak?
27108:  Jak tu wyjść na wyższy poziom?
27111:  Gdzieś tu widziałem drabiny.
27115:  Hej, tam jest jeszcze jeden szczur.
27118:  Miejmy najszybszy czar wyekwipowany.
27131:  A wiesz o tym serialu, który ma wyjść?
27132:  Legenda Anga, oryginalni twórcy.
27134:  Już zostali wysiudani z projektu, oczywiście.
27136:  No to nie wróżę Avatarowi w takim razie dobrej przyszłości.
27144:  Eliminowanie ludzi, którzy się znają na danej świecie czy franczyzy, stage'e, jest najgłupszą rzeczą, jaką można zrobić.
27153:  Skąd tu są szczury?
27154:  Jak one się tu wydostały?
27165:  Gdzieś jest jeszcze jakiś szczur?
27171:  O, drabina.
27175:  Boże, czy ja biegam?
27176:  Czy ja biegam po stropie?
27177:  Krzysztof postradał zmysły.
27190:  Okej, dalej są szczury.
27194:  Dużo szczurów.
27197:  Faktycznie tutaj jest zupełnie inny lód niż był.
27202:  Po pierwsze wysoki punkt.
27204:  Jaki wysoki punkt.
27217:  Talizman Modrego Nasiona.
27218:  Zaraz sprawdzimy, co to jest.
27222:  Teraz sprawdzimy, co to jest.
27227:  Talizman Modrego Nasiona.
27230:  Ja go, jak zawsze, nie widzę.
27232:  Tutaj.
27233:  Zwiększa odnowę punktów skupienia przez butelkę modrych łez.
27244:  Imagine wyjebać Jacksona z Lotra i Hobbita, chociaż po Hobbicie... No, miał być, swoją drogą, też Guillermo del Toro w Hobbicie oryginalnym, ale no, skończyło się to, jak się to skończyło.
27253:  Dobra, chyba mamy wieżę za sobą, moi drodzy.
27256:  To oznacza, że są dwie opcje.
27261:  Katakumby czarnego noża mam oznaczone cały czas jako nieodkryte.
27268:  Idziemy tam.
27269:  Katakumby.
27270:  Mało katakumb.
27275:  To automatycznie zaznaczyła tamtego przeciwnika?
27277:  Bo przez wycentrowanie na nim kamery prawdziwe spadłeś.
27280:  Tak, automatycznie.
27284:  Nie kończymy quest'a rani?
27287:  Ja już zapomniałem, co było w ramach tego quest'a.
27289:  Jak ja nie mam dziennika zadań, to ja nie wiem, co się dzieje.
27296:  Tu są nekromanci?
27297:  O nie!
27299:  Idziemy stąd.
27300:  Idziemy do rani w takim razie.
27303:  Witamy Grzegorz, pa!
27313:  Czemu nie mogę stąd się teleportnąć cały czas?
27353:  Co to za husarz?
27355:  Dobre pytanie.
27361:  Jakim cudem?
27362:  Tysiąc jeszcze?
27364:  O nie.
27367:  Co teraz?
27383:  Właśnie to się dzieje jak kamera zaczyna wariować.
27389:  Do stolicy idź lub do wieży w Smoczych Kurhanach.
27393:  Nie wiem co to jest wieża w Smoczych Kurhanach, chyba nigdy tam nie byłem mam wrażenie.
27429:  406 to i tak nam daje za mało.
27432:  Tu jest miniboss po zmroku?
27433:  Uuu.
27434:  Uuu.
27434:  Uuu.
27449:  Ja myślę, że sobie pójdziemy na północ teraz.
27452:  Bo ja generalnie rzecz biorąc mam tak, że tych questów totalnie nie ogarniam.
27459:  Oj, coś tu się rzeczywiście pojawiło.
27479:  Dobra.
27485:  Teraz pośpiech.
27492:  Ok, dzieją się tu dziwne rzeczy.
27499:  Strasznie dużo rzeczy nas chce zaatakować i chyba nie ma tutaj żadnego minibosa.
27504:  Tak mi się wydaje.
27509:  Wieża renny obok wieży ranni.
27511:  Okej.
27512:  Uczynię to i jedna jedyna rzecz, którą trzeba zrobić, to przedostać się w miejsce, gdzie nie będzie takiego mrowa jak przeciwniku, mam wrażenie.
27521:  Dobra.
27522:  Wieża renny.
27525:  Czy to jest ta wieża?
27527:  Wieża Sylviusa.
27536:  Albo mam ją nieodkrytą, albo czegoś nie ogarniam.
27545:  Nie jest zaznaczona.
27547:  Nie mogę poziomu, niestety.
27548:  Łukaszu, już za długo kosztuje.
27551:  W wieży Renny nie byliśmy?
27553:  Skandal.
27554:  Czy ja właśnie wypiłem eliksir?
27561:  Tak się właśnie stało.
27565:  Czas na tratowanie koniem wszystkiego w pomieszczeniach.
27570:  Okej, teraz... Ta wieża.
27580:  Jadymy.
27585:  Okej, widzę ją.
27592:  Aaa, była zapieczętowa... Aaa... Lubię.
27599:  Lubię magiczne pieczęcie.
27600:  To jest fajna rzecz.
27601:  Pięknie.
27612:  Dobry wieczór, krócy psie.
27617:  Tu jeszcze live?
27618:  Zawsze zadajecie pytania, na które nie umiem znaleźć odpowiedzi.
27628:  Sam Elden Ring jest już trzy razy za tobą?
27631:  Nie żartuj, poważnie?
27638:  Można nie tylko niszczyć rzeczy, ale także znaleźć skrzynię!
27653:  I to rozumiem.
27657:  Spiczasty kapelusz wiedźmy, sztywny i zamrożony.
27662:  W stylu kojarzony z członkami heretyckiego stowarzyszenia wzmacnia magię zimna.
27666:  Noszony kiedyś przez śnieżną wiedźmę, którą młoda ranni napotkała głęboko w lesie.
27670:  Ta czarownica dobrze znała magię zimna.
27672:  Ponoć wzorowano na niej lalkę, z której znajduje się dusza ranni.
27696:  Wyglądamy tak, jakbyśmy mieli halkę na sobie!
27700:  To nie wygląda dobrze!
27703:  Najgorszy cosplay ever!
27708:  Jamnik z biały!
27711:  Znaczy, jest tutaj parę poważnych problemów.
27720:  Znacznie lepiej!
27722:  Znacznie lepiej!
27724:  Tak!
27726:  Teraz, teraz jest, teraz jest dziwacznie.
27738:  Teraz niedomagiamnik wygląda tak, jakby ktoś go obudził 2.30 powiedzmy i on zerwał się, ubrał taką skórę tylko na wierzch i założył swoją czapkę, nic więcej nie zmieniał w swoim stroju i wybiegł.
27758:  Wspaniałe.
27760:  Absolutnie wspaniałe.
27763:  Kapelusz jest ważny ten, który mamy.
27766:  A to z tego względu, że on regeneruje rzeczy.
27769:  Chanel Gucci Armani to jest armatni.
27776:  Oczywiście, że o drugiej po południu, Kamilu.
27778:  Chyba nie uważasz, że można byłoby spać o drugiej w nocy.
27783:  Magia.
27786:  Ale dziura.
27789:  Dobre.
27795:  Ta sukienka ma bose stópki, hu-hu!
27799:  Hu-hu, Scuddy, proszę!
27806:  Główne koryto rzeki.
27809:  No faktycznie tuptamy.
27811:  No dobrze, tak, faktycznie!
27814:  Nie domagiam niks boso przez świat!
27835:  Nie można niestety bucików założyć.
27838:  Taki ból.
27844:  Krzysztof tu nie był.
27849:  Tu jest jakaś trumienka.
27864:  Sen.
27867:  Siadaj przy łasce i gadaj do lalki.
27870:  Już!
27871:  Już biegnę!
27873:  Już bie... Spokojnie!
27875:  Eksplorowałem pustą lokację!
27882:  Bogowie, jaka lalka!
27893:  Co?
27898:  Nie mogę porozmawiać z ranni.
27908:  Podniosłem lalkę i nawet nie patrzyłem... Co wy mówicie?
27911:  Moment, spokojnie, spokojnie.
27913:  Pierw inteligencja.
27925:  Jaka lalka?
27934:  Miniatura Ranni.
27937:  Lalka przypominająca Wiedźmy Ranni.
27939:  Idealnie odwzorowano wszystkie szczegóły.
27949:  Boże, bot?
27950:  Naprawdę?
27956:  Ech... Mam nadzieję, że się udało.
27961:  Tak, udało się.
27963:  Muszę powiedzieć, że coraz bardziej kreatywne są te bo... Nie, tak naprawdę to nie.
27975:  Ten to przynajmniej po polsku mówił, to prawda.
27980:  Tymczasem, tymczasem wszyscy... Ale liczba subskrybentów bardzo się liczy.
27990:  Mam dalej rozmawiać z Lalką, naprawdę?
27996:  O... Jesteśmy chłopcami, czy nie?
27997:  Czy to tylko twoja radość rozmawiać z dziewczynami?
28000:  Dobrze.
28000:  Dobrze.
28001:  Nie oczekiwałam, żeby jakaś duchowa osoba mnie zauważyła w tym zakresie.
28007:  Ale teraz kawałek jest z tyłu.
28010:  Nie mogę ci pozwolić twojej wolności.
28014:  Pracuj dla mnie jako służbę, jako zaopatrzenie.
28018:  Nie splamiła mnie czyjego imienia!
28033:  Z niedomagiem i amniksem jest bardzo źle.
28063:  Pani robot z fotowoltaiki powiedziała, że ma rozmiar buta 38.
