🔴 Baśń o dwóch Rannich, co ukradły księżyc — ELDEN RING: SHADOW OF THE ERDTREE Livestream #5
🔗 https://www.youtube.com/watch?v=K2IKluPDI78

144:  Dzięki za uwagę!
23441:  Super sprawa.
23443:  Dyktoforcja nie dość, że moderuje, to jeszcze jam Nikołai.
23447:  Dziękuję najserdeczniej.
23449:  Julia Z. otrzymuje wsparcie, stała widzka nasza, Rediaga Takosz, Kalor Wojnarowski, Matt Peterson, Rasha Dogna, w samych stałych widzów padło, moi drodzy.
23456:  Niuch!
23457:  Dziękuję serdecznie.
23459:  Czy widzimy tutaj wielkiej dziury w biomie z niebieskimi kwiatami, gdzie była pierzeń Mikeli?
23462:  W środę?
23466:  Tak myślę.
23469:  Jeszcze siłę dzisiaj mam, ale nie wiem, czy mam siłę na wskakiwanie do wielkiej dziury.
23475:  No więc, to jest lokacja, która robi dobrze environmental storytelling, wiecie?
23480:  Patrzycie na to i myślicie sobie... Jezus, co tu się działo?
23484:  To były jakieś eksperymenty.
23486:  To jest bardzo niepokojące.
23492:  Solsy to chyba najbardziej życiowa gra, jeżeli chodzi o uczenie się, żeby się nie poddać miłym upadku i iść dalej próbować.
23496:  Tak, tak, tak, tak, ksan, właśnie dlatego ja jestem tak grąco przeciwny toksyczności, ponieważ istotą nauki właśnie jest to, że zauważcie, gra jak umieracie, tutaj mówi you died, ona nie mówi lamisz, jesteś frajerem albo jesteś beznadziejny, nie nadajesz się, ona mówi you died, elo, była memiczna kamera w dół, no spadłeś, no tak czy nie, nie?
23522:  Proste.
23525:  Uwielbiam to.
23537:  Bardzo niemiłe miejsce.
23546:  Barlock się nie może doczekać obiecanego Mankind Divided.
23548:  Wiesz co, ja też, tylko problem polega na tym, że tam się strasznie zastarzało sterowanie.
23552:  Będę musiał sobie zrobić całą sesję przyzwyczajającą mnie do tego sterowania, żeby nie mówić przez cały stream, że się nie da.
23561:  Bardzo się cieszę grafiguj czy tego co piszesz, bardzo.
23564:  Czy oglądam Made in Abyss?
23565:  Jeszcze przede mną jest.
23567:  Czy z tych słoi wychodzą konfitury?
23568:  Wy byście chcieli, żeby to były konfitury.
23572:  To nie jest słój, który nam zagraża.
23575:  Dobra.
23576:  Nie wiem, gdzie jest ta winda, o której mówiliście.
23578:  Czy tak wyglądał Aleksander od środka?
23579:  Tak!
23580:  Aleksander to też był... Była postać ze słoja.
23583:  Straszne.
23587:  Ale wtedy jeszcze słoje nam nie zagrażały.
23593:  Dużo konfitury, jeżeli jesteś odważny.
23599:  O Jezu, brakuje mi lornetki do samonaprowadzania Melancholia XF.
23603:  Bardzo.
23605:  Co, co, co, co, co, co, co, co?
23607:  A tak, w biegu może spróbuj tego, a potem patrz drzwi.
23611:  Ty, ty, ty, ty, ty, tu jeszcze coś widzę.
23619:  Moi drodzy, drugi raz społeczność dowiozła.
23629:  Drugi raz!
23630:  Karol pisze, że dzięki mnie zaczęła grać w Dark Souls 3.
23632:  Pierwszy boss zajął jakieś 70-80%.
23634:  Ale się udało, prawda?
23636:  A to cię bardzo podziwiam.
23637:  Ja miałem podobną liczbę, jeżeli chodzi o Dark Souls 3.
23640:  To był w ogóle mój pierwszy Souls-like.
23642:  Tak, chyba teraz się wracam wreszcie do tej windy.
23648:  Okej.
23650:  Dobra.
23651:  Coś, co może pójść nie tak.
23655:  Dlaczego ty i twoi znajomini umiecie wymawiać angielski imion Viserys Aegon Rhaenyra Rhaenys?
23659:  Wiesz, że to są wszystko nie angielskie imiona Azrael, tylko one są wszystkie wymyślone w ksenojęzyku, to znaczy konkretnie języku wysokowaleryjskim, w związku z powyższym wymawiasz, że dokładnie tak ci intuicja mówi?
23671:  Dlaczego to zaczęło samo zjeżdżać?
23674:  To jest trochę tak, jak ja na przykład wymawiałem postać maga w Heroesach 3, w lochach, Jeddite, mimo że prawdopodobnie to był jakiś Jedi, ale mówię Jeddite.
23688:  Język wysokowalerijski jest na Duolingu.
23689:  Język wysokowalerijski został stworzony przez, zawsze się mylę, nie Jordana Petersona, bo wiadomo, tylko Davida Petersona, Davida J. Petersona, który jest ksenonikwistą.
23707:  Wszyscy mówią grzechu, że ten ostatni boss w dodatku jest nieśmiesznym żartem.
23714:  Jak powinniśmy wymawiać?
23715:  Jam niks.
23715:  No właśnie.
23716:  Chcę kiedyś spać.
23717:  Dzisiaj na przykład spałem od godziny 6 do godziny 14.20.
23723:  Bardzo dobrze mi się spało.
23728:  No dobra, więc jestem window tam, gdzie byłem wcześniej.
23735:  Jesus Christ.
23736:  Czyli pewnie boss jest tędy.
23738:  Tak.
23742:  Absolutnie tak wygląda, jakby tutaj był boss.
23763:  Udało się!
23766:  I bez magii!
23773:  Nie umiem zasnąć, jak jest jasno za oknem przy Nefuzo.
23776:  Ja się nauczyłem, ale bardzo pomagają w tym czarne rolety, wiesz?
23781:  Mam rolety bardzo ciemne.
23782:  Jak spytał mnie człowiek, który przygotował mi rolety, czy chce mieć rolety czarne czy ciemniejsze, to powiedziałem tak.
23792:  Dobra.
23793:  Ja wiem, że zasada prosta, iść pod górę, ale to w ogóle mi przypomina archiwa z Daxos.
23800:  Czy jestem jedyną osobą, której to przypomina archiwa z Daxos?
23802:  Bo to jest dokładnie to.
23803:  Oczywiście z jedynki, nie?
23804:  Archiwa Duke'a to były?
23808:  Czekałem na to, czy kiedyś wchodzą te backstaby.
23815:  Lokacja jest duża, bossa prędko nie zobaczysz.
23819:  Spokojnie.
23822:  Rzecz jest zniszczona.
23823:  Było trochę czasu.
23824:  Po unabudowaniu twojej duszy, mam nadzieję, że zrobię nowy początek.
23833:  Ale miałem jedno myślenie, które nie mogłem odzyskać z mojej myśli.
23840:  Więc... tutaj jestem.
23842:  Zbyt niemożliwy do przeszkody.
23852:  Jezu, Aragorn pyta, czy Mak w Elden Ringu to taki typowy tchórz, który musi się trzymać z tyłu, bo się boi podejść do bossa.
23858:  Wiesz co, Mak nie musi podchodzić do bossa, ponieważ w tej grze boss ląduje nad tobie brzuchem, więc jak się nie nauczysz rolować, nieważne jaka klasa postaci, masz przerąbane.
23868:  To mój mój mój mój mój mój mój mój mój mój mój
23894:  Boże, teraz dopiero to zauważyłem, ależ to jest epickie.
23898:  Oprócz tego są tutaj szczątki wszędzie.
23908:  Chciałeś powiedzieć NPC.
23911:  Najbardziej bawi określenie NPC, bo mi się zawsze z pecetem kojarzy.
23918:  A też z takim przykładem się spotkałem.
23924:  Okej.
23924:  Też zapominam, że tutaj są dialogi.
23929:  Bardzo są rozproszeni bohaterowie niezależni.
23933:  Bardzo.
23935:  Dobra, no konsekwentnie idziemy do góry w takim razie.
23940:  Zapodajemy backstaby.
23947:  Fajne byłoby to, gdybyśmy odzyskiwali życie za te backstaby, jak w Sekiro.
23950:  Kurczę.
23952:  Z biegiem czasu dopiero nauczyłem się doceniać tę mechanikę!
23959:  Sekiro się w ogóle docenia z biegiem czasu, powiem wam.
23961:  Pytacie często, jaki Soulstrike jest przeze mnie najbardziej ceniony jako uczciwy.
23965:  I chyba z biegiem czasu muszę powiedzieć, że Sekiro.
23968:  No i Daxos.
23969:  No Daxos jeden miejscami, chociaż ma czasem bzdurne momenty.
23975:  Ale ma ich bardzo niewiele, nie?
23978:  Pamiętam, że się strasznie męczyłem przy Gravelordzie Nito.
23981:  Jezus, jak ja się przy nim męczyłem.
23982:  A to nie jest boss, który ludziom przesparza trudności jakoś specjalnie.
23986:  Dwa.
23987:  Calamity.
23990:  Myśli się, że jemu zapodamy też backstaba?
23994:  Jak najbardziej.
24005:  Teraz żałuję, że go potraktowałem uczciwie.
24017:  Oj, oj, oj.
24020:  Jest talisman, który odnawia zdrowie przy backstabach?
24023:  O kurczę, to musi być OP dla ludzi, którzy z tego korzystają stale.
24028:  Okej, weźmy sobie nocną kometę.
24032:  I zostało gry?
24033:  Trudno powiedzieć.
24036:  Ja unikam spoilerów, maniakalnie.
24039:  Nie oglądałem w ogóle nikogo, jak w to gra.
24043:  Nie chcę widzieć walki z Mesmerem.
24046:  Znam tylko to imię, bo wszyscy je powtarzają.
24049:  Nie chcę.
24050:  Nie chcę sobie zaspoilować.
24055:  Czy myślałem nad Monster Hunter'em?
24056:  Chyba nie dla mnie.
24057:  Jeżeli mi się Horizon nie podobał, to chyba to nie jest dla mnie, wiecie?
24062:  A tu jest jeszcze ten typ.
24065:  Chciałem manę na niego, nie.
24067:  Musimy sobie podarować go.
24075:  O Boże.
24077:  Samonaprowadzające dziadostwo.
24082:  Dobra, musimy mieć księżycowe ostrze na niego.
24085:  Jezus.
24094:  Przydałaby się już łaska.
24095:  Oj, bardzo by się przydała.
24099:  A tu są sami wrogowie wszędzie.
24101:  O, czekajcie.
24108:  Aha.
24111:  Naprawdę ktoś napisał wiadomość, niech będzie chwała.
24134:  Jezus, nie wiem jak to się udało, ale się udało.
24141:  O, dajcie spokój.
24144:  Davby go spociesza, że natrafił na fajnego, opcjonalnego bossa.
24148:  Dobrze!
24151:  Co jeśli ten talizman jest tak OP dla osób korzystających z backstaba, jak OP jest talizman regenerujący manę?
24155:  Talizman regenerujący manę!
24159:  Teraz to się naprawdę nam może przydać akurat.
24179:  W brutalu.
24180:  Oni się uczą do sesji.
24192:  To nie ten talisman?
24196:  O Jezus, faktycznie.
24204:  To ten.
24212:  O nie, zauważył nas, zauważył nas, niedobrze.
24214:  Rzucił zakręciem samonaprowadzającym.
24220:  O bogowie, tu jest następny.
24239:  Jezus, jakie to jest głupie.
24246:  Co się to dzieje z tą kamerą?
24252:  Wiesz, to jest satyryczne po prostu.
24271:  Dobra, nie mam życia.
24274:  Nie mam money.
24277:  Chyba jeszcze nigdy w żadnej lokacji nie było tak ciężko pod tym względem.
24282:  Czy spotkał mnie mój koszmar?
24284:  Do tego jeszcze tu nic nie ma.
24288:  Drzwi otwórz.
24289:  Jakie drzwi?
24292:  Gdzie drzwi?
24296:  Tu są jakieś drzwi?
24300:  Zawróć.
24300:  Szczerze mówiąc po... To są bardzo słuszne ostrzeżenia.
24310:  skrót tam, gdzie kucałeś, no to słabo, ponieważ wiadomość jest tak zamieszczona, że się nie da otworzyć drzwi.
24317:  Nic nie zrobicie.
24322:  No nie, no nie da się.
24327:  Nie ma, nie ma niestety.
24331:  Niech się nie da otworzyć.
24333:  No to co można tutaj innego zrobić?
24334:  Chryste, Jezu.
24336:  Ta drzwi otwiera się w inny sposób, aha.
24341:  Tutaj cokolwiek było w takim razie do znalezienia.
24348:  Jezus, jeszcze możemy tu wejść teoretycznie.
24352:  Żeby on nas nie zauważył.
24357:  Rany boskie.
24362:  O rany boskie.
24368:  Tam się czają już
24379:  Jakie stopy?
24380:  Na pomniku jest droga do łaski?
24382:  W jakim pomniku?
24384:  Idź do tej wiszącej postaci.
24390:  Jesus Christ, oni mnie szukają.
24394:  Dobra, ja ich jestem w stanie w razie czego zgładzić.
24410:  Właśnie w ten sposób.
24414:  Jezus Maria, jak ja nie znoszę tych pasków życia niewidocznych, no.
24422:  Rany boskie.
24434:  Wiecie, co jest, wiecie, jak zawsze wiecie, co jest najgorsze.
24437:  Ja nie wiem, gdzie to było.
24440:  Ja po prostu nie wiem, gdzie to było.
24442:  Ja nie wiem, jak ja mam tam wrócić.
24446:  Autentycznie nie wiem.
24449:  Będę teraz biegał jak kot z pęcherzem, bo nie będę wiedział, gdzie iść.
24456:  No właśnie, zajebiście.
24458:  Już zabij mnie.
24458:  Przecież ja nie wiem, gdzie iść.
24461:  Nie wiem, gdzie iść.
24462:  To nie jest moja wina, że nie wiem, gdzie iść.
24465:  Nie mam mapy, nie mogę wiedzieć, gdzie iść.
24471:  Ja tego nie znoszę, po prostu.
24474:  Jestem penalizowany za coś, na co nie mam wpływu, po prostu.
24480:  Tak, cały czas w górę, ale trzeba wiedzieć, gdzie iść w górę, to jest labirynt, no.
24485:  To jest labirynt.
24492:  Przecież wszędzie są drogi.
24493:  W prawo, w lewo, po przekątnej.
24495:  Przecież w każdym miejscu.
24497:  Nie wiesz, gdzie iść.
24498:  Czy iść w prawo, czy iść w lewo.
24499:  Nie wiesz.
24500:  Nie wiesz.
24501:  Nie masz zielonego pojęcia, gdzie iść. ...
24518:  30 razy mnie zabijecie, nieważne.
24521:  W dalszym ciągu nie rozwiążecie mojego pierwotnego problemu.
24524:  Nie wiem gdzie iść.
24526:  Musicie sobie mnie zabijać ile chcecie.
24529:  Bo nie jesteście bossem tego regionu.
24531:  Bossem tego regionu jest moje... Moja nieumiejętność trafienia.
24536:  To jest boss tego regionu dla mnie.
24546:  I brak money.
24549:  Jezus, tak, to nieodnawianie many przy takiej liczbie przeciwników, to jest masakra.
24556:  I brak alternatywnych możliwości odnawiania tej many, nie?
24559:  Jeszcze.
24565:  Czy idealnym Xan, co znakiem na początek jest Elden Ring, to wiele razy już wyrażałem wątpliwości.
24572:  Jest na pewno dobry dla ludzi, którzy lubią
24579:  gry openworldowe.
24584:  Tak to nie ma żadnego znaczenia.
24587:  Dobra, nic nie widzę.
24588:  Znowu mi gasi ten... Zawsze mi musi gasić tę lampę, to jest tak irytujące.
24594:  Dobra, tutaj był ten.
24597:  To.
24616:  Nawet pośmiertnie mnie te zaklęcia samo naprowadzają.
24622:  Nie, nie... Darw Bigos, mój problem to lega nawet nie w tym momencie na tym, że zastanawiam się gdzie pójść, tylko zastanawiam się w jaki sposób stąd wyjść.
24630:  Chciałem znaleźć sobie bossa na koniec, ale oczywiście nie mogę sobie znaleźć bossa, nie, bo ktoś musiał zaprojektować następną labiryntową lokację,
24640:  Nie, to jest jakaś masakra absolutna, no.
24644:  Nienawidzę tego, ja tego strasznie nie znoszę.
24649:  Po co to jest?
24650:  Po co to komu?
24660:  O. Proszę bardzo.
24665:  Tego nie wiedziałem, że to można zrobić.
24666:  O, bić!
24668:  Dobrze, i może słusznie.
24674:  Nie no, masakra absolutna.
24678:  Dobra, tam wcześniej nie poszedłem, bo bałem się o manę.
24683:  Teraz go wyeliminuję.
24701:  Tylko tak można walczyć z tymi samonaprowadzającymi pociskami.
24707:  Lóg bestii, czymkolwiek to jest.
24710:  To jest tak, człowiek chce zajrzeć w każdy kąt, nie?
24719:  Zabicie bossa lokacji blokuje część wątku, jeżeli ich nie zrobisz, ale mam wrażenie, że wszystkie zrobiłem, nie?
24732:  Myślałem, że inaczej.
24734:  Trudno.
24735:  Wtedy ten zapis streamu będzie ostrzeżeniem dla wszystkich, żeby tego nie robić.
24742:  Po prostu.
24764:  Raz mnie podkusi, żeby powalczyć trochę mieczem i potem natychmiast tego żałuję.
24770:  Mówiliście, żeby tam iść po tych stopach.
24772:  No to tak, to ja wcześniej tak chciałem pójść, tylko że zostałem zdjęty przez tych dwóch strażników tutaj.
24782:  O, tych.
24800:  Dobra.
24804:  Co się tutaj dzieje?
24805:  Tutaj nie przejdę, jak tędy... Ach, już nie wrócę stąd.
24810:  Jezus Maria.
24811:  I tam jest łaska oczywiście, nie?
24812:  No tak, naturalnie.
24815:  Coś tutaj jeszcze jest.
24819:  Tutaj jest jeszcze, wiedziałem, że będą, wiedziałem.
24826:  Trucizna.
24828:  Oj nie, super.
24830:  Czy ja mam jakieś piguły?
24831:  Tak, mam ostatnie i jedyne.
24837:  Tutaj coś jest.
24847:  w górę.
24848:  Tak planuję, tylko jeszcze sprawdzam, czy tutaj niczego nie ma.
24854:  Bloodborne na początek.
24855:  No to dla ludzi, którzy mają konsolę, na pewno.
24861:  O nie!
24863:  Zły pomysł.
24868:  Bardzo zły pomysł.
24884:  Ja nienawidzę tego Lokonu po prostu.
24891:  Przestań kłócać!
24902:  Tak, też nie lubię, towarzyszu Tatarze, tego, że każdy czar przeciwników skręca o 180 stopni, żeby mnie tylko trafić.
24910:  Też tego nie lubię.
24911:  Zauważyłem to.
24913:  Zauważyłem to.
24914:  Zauważyłem, że zawsze im to wychodzi.
24917:  Ja nie mam takich czarów.
24919:  Przypuszczam, że gdybym kupił nawet taką zdolność, samo naprowadzanie, to by nie działała.
24927:  Na to liczyłem.
24931:  Jezus...
24939:  Dobra.
24941:  Jak na to wskoczyć?
24942:  Po prostu w ten sposób.
24948:  Nie sądziłem, że... Nie sądziłem, że... Jezus, jest ta łaska, cholerna.
24956:  Ale bym się załamał, gdybym tam spadł.
24961:  Ooo... Gdzie?
24964:  Przez ścianę?
24965:  Nie, po prostu hitbox naszego miecza był dłuższy niż ta przeszkoda.
24969:  Nie była ściana.
24972:  Jesus Christ.
24976:  Przez ścianę chyba mi się nigdy nie udało nikogo zabić.
24982:  Porzucam tu moją prawicę.
24983:  Dobrze.
24984:  Ale, czyli jest tak, że jeżeli zabijemy bossa w tej lokacji, to wtedy się coś blokuje, więc jeżeli go nie zabiję, to się nic nie stanie, tak?
24992:  Na pewno go nie zabiję.
24997:  Aha.
24997:  W ogóle myślałem, że tutaj już będzie arena z bossem, ale nie.
25001:  Widzisz, to taki model, ale potem.
25002:  Teraz idź, jak się gra prowadzi do wstrząsu.
25004:  Na średniej piętro, wtedy szukaj dźwigni.
25008:  Sprawdziłeś, czy możesz tę mega katanę założyć?
25011:  Zapomniałem o tym.
25013:  Zapomniałem o tym.
25015:  Oczywiście, że nie mogę.
25017:  Oczywiście, że nie mogę.
25018:  Zręczność 27 jest wymagana do tej katany, czyli ona nie skaluje się z inteligencją.
25022:  Skaluje się naturalnie z czym?
25024:  Jakżeby inaczej, z siłą i zręcznością.
25026:  Niesamowite.
25027:  Kolejna broń, która nie jest dla magów. ...
25038:  Jezus, to jest niesamowite po prostu z tymi... To jest niesamowite z tym samonaprowadzaniem.
25043:  To jest nieprawdopodobne po prostu.
25046:  Wracam do łaski.
25052:  Mechanizmy uczenia maszynowego w projektowaniu przeciwników w grach wideo.
25055:  Oj, bałbym się tego.
25056:  Ba... Bardzo bym się tego bał.
25060:  Muszę zwiększyć liczbę leczenia, bo to jest za mało.
25067:  Czy po walce z Rakaszu mówiłeś, że chcesz wywalić falangę?
25069:  Jezu, dziękuję, to tylko mówiłem.
25072:  I nie pamiętam tylko za co.
25074:  Tak, chciałem to wywalić, absolutnie jest bezużyteczne kompletnie.
25078:  Chyba chciałem... O, już wiem.
25080:  Mistrzostwo Loreto, oczywiście.
25083:  W zasadzie jedyne zaklęcie, które mam, nowe, to jest Nocna Kometa, która jest z podstawki.
25089:  On cię zauważył dlatego, że twój banan wystaje?
25093:  Nie, on mnie zauważył dlatego, że ma... jest snajperem, wiesz?
25097:  To jest nowa klasa w Elden Ringu, nazywa się Snajper.
25105:  Jaki mam sposób unikać zaklęć, które się samo naprowadzają?
25108:  Powiedzcie mi.
25132:  I tutaj już nie.
25141:  Tak coś czułem, że ta przeszkoda nie będzie mu przeszkadzać w nieskończoność.
25144:  No głupio.
25154:  Czy znalazł się już Freyja?
25155:  Nie wydaje mi się.
25158:  Nie wydaje mi się, moi drodzy.
25163:  Jak oceniam granie magiem w Enderlingu?
25165:  Właśnie mi się to podoba, nie?
25167:  Jest bardzo sympatyczny system kastowania zaklęć.
25170:  Tylko to nie działa, no!
25172:  Nie działa tak, jak bym chciał, żeby działało.
25177:  To jest strasznie smutne, że jak widzisz wersję zaklęcia, którego ty używasz w wykonaniu bossa, to ona nagle działa dobrze.
25186:  To jest jedyne zakręcie w zasadzie, to, którego teraz używam, które było używane przez Renalę wcześniej i naprawdę jest OP.
25195:  Także w naszych rękach.
25198:  I to jest akurat miły szczegół.
25199:  O, widzicie.
25201:  Krzysztof Najrzydziura jednak coś znalazł.
25203:  Cudownie jest to zwój z tajemnym rytuałem, który mi na cholerę w odróżnieniu od Ostrodrzewu, czy jak to się dziwnie nazywa.
25210:  No ale co zrobić.
25216:  Nie wiem, czy ja lubię masochin, ja lubię wygrać magiem.
25220:  Wygrać magiem do tego stopnia, że mi nie przeszkadza, to się coś dzieje czasem.
25224:  Myślicie, że jesteśmy w stanie to łatwo pokonać?
25228:  Tak.
25229:  Nie.
25232:  To są nietoperze, to są nietoperze.
25233:  Nie wiem, jaki mam tu pattern ataków.
25234:  Ale właśnie, kto ma taki pattern ataków?
25262:  Ja się dlatego lubię to zdejmować z oddali.
25266:  Polecam MAGA na pierwszy raz gry w Elden Ringa.
25267:  Czy występujące problemy są za duże?
25269:  Na dodatek nie polecam.
25270:  To już Ci mogę od razu powiedzieć.
25272:  Na dodatek nie polecam MAGA.
25273:  Będziesz się męczył.
25275:  Chyba, że będziesz mieć, nie wiem, milion HP, milion many, milion wszystkiego, tak?
25280:  Poziom 1484.
25281:  Może wtedy, nie?
25284:  Inaczej to jest męka.
25286:  Weź sobie build na siłę i będziesz szczęśliwym człowiekiem.
25290:  Dużo wytrzymałości, dużo odporności i wtedy się jakoś da grać.
25302:  To jest parodia, to co tu się dzieje, nie?
25313:  Przecież to jest komedia, nie?
25314:  To jest komedia.
25315:  Dla mnie to jest walka z bossem.
25319:  Mimo, że nie powinna.
25321:  Poza tym, zobacz, masz dwie flaszki, nie?
25323:  Musisz się przełączać między nimi co 15 sekund.
25326:  Jest to irytujące.
25328:  W przypadku, gdy masz jakikolwiek inny build, używasz tej mocy niebieskiej, czyli focusu raz na 17 godzin.
25336:  Na zrobienie jakiegoś fajnego finishera.
25338:  Do tego się to sprowadza.
25340:  Krótko mówiąc, DLC zepsuł grę Magiem z jedynki.
25345:  Po prostu zepsuł ją.
25350:  Aby była super.
25353:  Bo jedną z fajniejszych w grach.
25357:  Jezus Maria.
25358:  No już to pomijając właśnie takie rzeczy, które ja mam.
25361:  Połowę gry prześladują.
25363:  Czyli zmienianie tych nieszczęsnych zaklęć.
25366:  Tak, to masz, wiesz, jeden weapon art, którego będziesz używać radośnie sobie i tyle.
25370:  No widzicie, to jednak rzeczywiście są nietoperze.
25374:  Tak, granie magiem w takich chwilach...
25378:  Ma zalety.
25379:  Ale to nie jest gra o zabijaniu nietoperzy, które są na suficie, tylko to jest gra o walce z bossami.
25394:  Więc dla bezpieczeństwa i też zwłaszcza dla poznania mechanik growych,
25399:  Raczej bym postawił na przetrwanie, wytrzymałość, żebyś też mógł się łatwo uczyć ruchów bossa.
25405:  No jak ja mam się uczyć ruchów bossa, jak ja ginę na jeden hit, nie?
25412:  Ale Elden Ring do Ramsey jest w którymś momencie już, zauważyłem, pushowany przez FromSoft'a jako gra do koopu.
25423:  Jak dzisiaj odkryliśmy tę miksturę, która odnawia życie sojuszników, to ja już zrozumiałem wszystko.
25428:  Oni naprawdę zakładają, że ludzie tego nie będą grali inaczej niż z Samonem.
25433:  Chyba, że chcą mieć bardzo hardkorowe doświadczenie.
25448:  Dobra.
25450:  Zresztą są moje ulubione.
25452:  Daxos 3 dodatek.
25453:  Uwielbiam.
25453:  Jest wspaniały.
25456:  No bo w ogóle Daxos 3.
25458:  Jak dla mnie... O nie, no ten znowu.
25460:  Ja nim nie walczę.
25462:  Jak dla mnie idealny balans między teatralnością i epickością, także pod względem graficznym, a wyzwaniem.
25472:  Ja tu muszę iść.
25473:  To jest najgorsze.
25473:  Ja nie mam wyjścia.
25474:  Tu muszę iść.
25483:  Zasadzka, cholerniku!
25485:  Zasadzka!
25487:  Ja też umiem zasadzki.
25493:  Good.
25495:  Ktoś jeszcze?
25497:  Na pewno, na pewno.
25499:  Nie ma tak dobrze.
25509:  Yes!
25510:  Bardzo dobre!
25512:  Najbardziej rozdąbali w tym dodatku HP bossów i szybkość ataków.
25519:  Konkretnie brak przerw między sekwencjami ataków.
25523:  Dwie rzeczy do naprawienia i jest git.
25529:  Co więcej, myślę, że nikt by się nie obraził, niezależnie od tego, od poziomu gry, od poziomu skilla, za takie uczciwe potraktowanie.
25540:  O Boże, miałem iframesy na szczęście, to jest widzicie plus... ...backstabów, iframesy.
25556:  Nie no, hipek to w ogóle wiecie, to jest... ...boss, boss żart.
25572:  Piotr Wawrzyniak pisze, że samony są w grze.
25574:  Kolekcjonujesz je i ulepszasz.
25575:  Uznawanie tego za noobskie jest moim zdaniem debilizmem.
25577:  Czym to się różni od zaklęć?
25579:  Moim zdaniem niczym, więc ode mnie nie usłyszycie, że granie z samonami jest złe.
25582:  Co więcej, uważam, że to jest pod wieloma zdaniami interesujące, bo są różne właśnie.
25587:  Możecie dopasować do tego swoją taktykę.
25590:  Możecie mieć samona, który jest, nie wiem, zadaje na przykład obrażenia z oddali, podczas gdy wy zadajecie obrażenia nie z oddali.
25597:  No i super.
25601:  Teraz, Freya, nie pozwól, żeby to się spędziło.
25607:  Zostaw to spędzone.
25607:  Zostaw to spędzone.
25626:  Dzień dobry, panie prezesie.
25631:  O, cześć.
25633:  Jestem bezpośrednio zaangażowana w to, że nie miałam pojęcia.
25637:  Powinnaś zapytać Annes-Bach o jego wiedzę, kiedy miałam szansę.
25643:  Nie uważasz za niesprawiedliwy fakt, że podczas backstabu są iframes, a podczas zaklęć nie?
25647:  To byłoby zbyt opak, gdybyś miał podczas każdego castu iframes.
25650:  To musiałoby być tylko podczas jakichś wyjątkowo, na przykład zaklęć ładowanych, nie?
25654:  O!
25655:  To jest dobry przykład.
25656:  Żeby była równoległość i balans między mechanikami.
25659:  Jak masz zaklęcie ładowane, no to tracisz czas w walce.
25662:  W związku z tym gra trochę rekompensuje Ci to, że straciłeś czas w walce, no i masz iframes powiedzmy wtedy.
25668:  Może.
25669:  Ale generalnie myślę, że to nie byłoby potrzebne.
25679:  O nie, Dorian de Krume pisze, że stracił 1,5 miliona runów.
25682:  To boli.
25688:  Ale pocieszę cię, w dodatku nie ma to znaczenia.
25693:  Żadnego.
25696:  Absolutnie żadnego.
25698:  Dobra, już wyczerpaliśmy dialog, widzę.
25705:  Co tu się dzieje?
25710:  A. Okej.
25717:  Jaki szybki.
25719:  Szybki Bill.
25720:  O Jezu Sławie po prostu.
25735:  Dobrze, że odblokowałem tę łaskę.
25737:  Dobrze, że odblokowałem tę łaskę.
25741:  No, oczywiście, że gra się dobrze, nerdo, ale ja kocham setting, kocham estetykę.
25746:  I nie narzekałbym, gdyby mi nie zależało.
25748:  Widzieliście dobrze, co ja zrobiłem, jak mi nie zależy.
25753:  Widzieliście to przy Dragon's Dogmie.
25755:  Przestałem grać.
25757:  Wymienię się między sałatki prosto w dół do dźwigni.
25761:  Ej, widzę.
25764:  To nie jest dźwignia.
25766:  Cholera jasna, to nie jest dźwignia.
25775:  Ja nie mogę tego przeciwnika, po prostu jest jakiś przerąbany kompletnie.
25781:  On cały czas... Taką rzecz jest, cały czas poprawia sobie magią, nie?
25784:  Żeby gra wiedziała, co teoretycznie powinno być OPE.
25789:  Ale nie jest.
25795:  Czemu nie używasz zdolności swojego miecza?
25796:  Jest chujowa.
25800:  Zaraz wam pokażę, ile ja muszę zrobić, żeby ją włączyć.
25802:  Jak przestanę uciekać!
25805:  W poszukiwaniu cholernej dźwigni!
25808:  Jest!
25811:  Bardzo dobrze.
25840:  Nie zamierzam z nim walczyć, to nie ma żadnego sensu.
25847:  Teraz tak.
25848:  Pokażę wam, dlaczego nie używam zdolności mojego miecza.
25856:  Muszę przypomnieć, jak to się robi w ogóle.
25861:  Otóż dlatego.
25863:  Liczba sekwencji, które muszę wykonać, jest niesamowita.
25866:  Teraz możemy przetestować to na tym wrogu, nie?
25868:  Który mi przysparza tyle problemów.
25871:  Czy ja w ogóle będę w stanie to wykonać?
25883:  Więc to jest taka zdolność, którą możecie wykorzystać po to, żeby się pochwalić mamie.
25888:  Kurczę, patrz, jak ładnie zrobiłem, nie?
25891:  I to jest wszystko.
25895:  Znerfione into Oblivion.
25907:  Masz jeszcze jeden wariant, bez shifta jest AOA szybszy?
25909:  Nie mam pojęcia, jak go użyć.
25915:  Nie mam pojęcia.
25919:  Ponieważ tu jest błąd, jeżeli chodzi o keybinding.
25922:  Miałem ten problem już.
25924:  Ja muszę to zrobić z shiftem.
25926:  Nie ma wyboru.
25930:  To jest jedyny ruch, który ja jestem w stanie wykonać.
25933:  Chyba że... A, trzeba puścić shift.
