🔴 WIEDŹMIN (SEZON 3) — odcinek 1-2 | Recenzja ze spojlerami #1
🔗 https://www.youtube.com/watch?v=ZaSTOY_r21E

12:  Dziękuje za oglądanie.
4617:  Miecz odpowiedni dla cesarza kontynentu.
4624:  To jest smutne, wiecie?
4627:  To jest po prostu smutne.
4631:  Mnie autentycznie smuci fakt, że wyrzuca się z powieści Andrzeja Sapkowskiego to, co jest absolutnie najlepsze w niej, nie?
4640:  To znaczy dialogi, relacje między postaciami.
4643:  I no nie mogę się nie denerwować z tego względu.
4648:  Krasnolidzica akurat została tu przedstawiona, nie mam żadnego problemu z tym.
4652:  Cóż się dzieje następnie?
4654:  To jest scena, której kompletnie nie zrozumiałem.
4656:  Jeżeli ktoś oglądał i rozumie, co tutaj się dzieje, ja nie mam zielonego pojęcia, jesteśmy nagle w lochach i jakaś postać sprawdza, czy napitki nie są zatrute.
4666:  Nie wiem, po co jest ta scena, ale razem z poprzednią
4669:  Trwa już 4 minuty.
4671:  Więc to są 4 minuty, które można byłoby wyrżnąć z serialu i uzupełnić treścią z książek.
4675:  Czy to jest Triss?
4677:  Nie, to nie jest Triss.
4678:  Nie mam pojęcia, ale jest podobna, bo przypomnijmy sobie.
4682:  Triss, Triss.
4684:  To jest Triss.
4685:  Triss, Triss, Triss.
4687:  Jest okej, jest okej.
4688:  Natomiast nie mam pojęcia, o co chodzi w tej scenie.
4691:  Zielonego.
4691:  To jest Fringilla?
4693:  To jest Fringilla?
4696:  Ehm.
4702:  Muzyka
4706:  Wiecie, rozmawiacie z człowiekiem, który ma prozopagnozję, więc ja nie wiem, czy to jest wciąż Fringilla.
4713:  Jeżeli to jest Fringilla, to jest ciężko doświadczona w takim razie.
4716:  Jeżeli ktoś pamięta, co się stało wcześniej z Fringillą, to ja nie mam zielonego pojęcia.
4720:  Smutne jest to, że wiemy prawie od samego początku, że biały płomień tańczący po kurhanach wrogów to jest ojciec Ciri.
4725:  Tak to prowadzono w drugiej sezonie, całkowicie niwecząc plot twist, który jest w powieści o pięcioksięgu Andrzeja Sapkowskiego.
4733:  Nie mam bladego pojęcia, dlaczego się tak dzieje.
4737:  Ech... Ringillan, otóż.
4739:  Ale po co jest ta scena?
4740:  Nie mam zielonego pojęcia.
4741:  Wracamy później do tropienia Rinsa.
4744:  Nie wiem, z jakiego powodu tutaj w którymś momencie Geralt mówi, żeby wycelowano w niego jakiegoś rodzaju shurikenem, ale właśnie to się dzieje i po tym, tuż jak celuje się w niego shurikenem, to Geralt przekonuje do tego, żeby zdradzić mu wszelkie informacje za darmochę.
4761:  Ech...
4765:  Przypominam, że jesteśmy na poziomie 11 minut odcinka kolejnego, nie, przepraszam, 12 minut, nie, przepraszam, 12 minut 53 sekund i zdarzyło się właśnie tyle, to znaczy mamy trzy małe wydarzenia.
4779:  Szczelna z Shriekerem była w książce, nie pamiętałem jej.
4782:  W każdym razie...
4784:  Tuż po tym przechodzimy do... Nie wiem wątku, którym znowu jest bonding Yen i Ciri.
4792:  Ja już się kompletnie gubię, co się tutaj dzieje, nie rozpoznaję postaci, które się tutaj pojawiają.
4797:  Ostrzegałem was, ostrzegałem, że tak będzie.
4800:  Nie znam tej postaci.
4801:  Jeżeli ktoś mi jest w stanie powiedzieć, kim jest ta postać, będę bardzo wdzięczny.
4804:  W książce Codringen miał oriony, okej.
4808:  Z rzucaniem orionem.
4809:  Tutaj był shuriken.
4812:  Straszne.
4814:  W niektórych scenach jest mgła, w niektórych jest całkowicie czysto.
4817:  To jest... To jest Keira Metz?
4820:  To jest Keira Metz naprawdę?
4822:  Nie żartujcie sobie.
4825:  Wiecie co, w takich sytuacjach ja dokonuję testu Google'a.
4829:  Mianowicie wpisuję w Google'u Keira Metz.
4833:  I teraz... Świętym prawem Internetu dostajemy następującą stronę wyszukiwania.
4840:  To jest postać, która wygląda jak Keira... To są wszystko postaci, które wyglądają jak Keira Metz.
4846:  Nawet w trzecim rządku, w czwartym rządku, w piątym rządku, w szóstym, wciąż nie ma postaci z Netflixa.
4854:  Eee... Aha.
4859:  Więc gdyby nie wy, o, macie rację, macie absolutną rację, jest to Keira Metz.
4865:  Który rządek?
4866:  Oj, oj, oj, oj, bardzo odległy rządek wyszukiwania, żeby nie było, nie jestem zalogowany.
4870:  Więc to moim zdaniem dobrze pokazuje problem, jaki mamy z Netflixem i nikt mi nie może teraz powiedzieć, że Netflix nie wzoruje się na Wiedźminie, odkąd, przypominam, wzięto, co wzięto, mianowicie zespół Percival Schuttenbach, wprost z Wiedźmina, odkąd inspirowano się również wyglądem Geralda,
4887:  Geralt, przepraszam, Geralt, ale Wiedźmiński Netflixowy to jest Geralt, nie oszukujmy się.
4892:  I nikt już teraz nie może powiedzieć, że ta część uniwersum, którą są gry, nie jest częścią szerszego uniwersum Wiedźmińskiego.
4900:  A zatem wszyscy, którzy twierdzili, że to jest samodzielna wizja artystyczna i adaptacja, już nie mogą tego stwierdzić, z tego względu, że serial przyznaje się w 100% do tego, że inspiruje się grami.
4910:  A jeżeli inspiruje się grami, to już nie możemy mieć do czynienia z taką sytuacją, jak mieliśmy chociażby na...
4915:  wiedźmińskim Witcherconie, który jest ciekawym case'em tak swoją drogą, ponieważ jak przyjrzycie się logu Witchercona, ja lubię patrzeć na takie rzeczy, to zwróćcie uwagę, że tutaj była ewidentnie próba merge'owania dwóch marek, tak?
4927:  To jest jedna część loga, która jest bardzo taka wiedźmińsko-netflixowa, a druga growa.
4932:  I chodziło tutaj o to, żeby pokazać, że tak, że to są dwa uniwersa i dwóch Geraltów i one są niby niesprzeczne, ale tak naprawdę to jest troszeczkę tak, jakby to było multiwersum.
4944:  Ale teraz już widzimy, że tak naprawdę to wszystko jest jeden świat i jedno uniwersum, a zatem cała ta argumentacja, zgodnie z którą ta produkcja Netflixowa jest całkowicie osobna, jest bezsensowna, moi drodzy.
4957:  A zatem Keira Metz.
4958:  No musimy się przyzwyczaić do tego, moi drodzy, że to jest Keira Metz i jakoś to przeżyć.
4963:  Co się dzieje następnie?
4964:  Następnie, moi drodzy, teleportujemy się do to, co jest chyba Aretuza.
4968:  Aretuzę poznaje po tym, że ma takie dziwne...
4972:  Kamienie różowe?
4974:  Chyba?
4975:  Tak mi się wydaje.
4976:  Więc teleportujemy się do Aretuzy, w której cały czas są przygotowania do, no oczywiście, zlotu na Tanet, który się pojawi w którymś momencie.
4985:  Domyślacie się, że skoro Henry Cavill odchodzi z serialu, to teraz wrzucam też moją własną fanowską teorię, no dojdzie do tego, że jak Wilgelworts go posieka,
4994:  To potem Geralta odmienią jakoś, będzie mu się miał odmieniony wygląd po tym, jak diady z Brooklynu, przepraszam, z Brochilonu nad nim popracują i zmienią mu fizjognomię, bo nie będzie to fizjonomia.
5006:  I Geralt zmieni się magicznie z Geralta granego przez...
5011:  Henry'ego Cavill'a, który pójdzie do uniwersum Warhammera 40 tysięcy, nieść tam dobrą nowinę i światło imperatora, zmieni się w Geralda, granego przez Lyama Hemswortha.
5021:  To jest jedyne sensowne rozwiązanie, ale ja podejrzewam, po tym co powiedział Bagiński, że oni zrobią coś z multiwersum.
5026:  Jestem głęboko przekonany, że tak to się będzie działo.
5029:  Więc jak widzicie, pojawia się tutaj znowu Stregobor, który nie ma prawa się tutaj pojawić, ponieważ imię Stregobor nie występuje w książce, którą podobno adaptuje Lauren Schmidt-Histrich, właśnie Trashpanda, co tutaj robi Stregobor.
5040:  Dla tych z was, którzy nie pamiętają, Stregobor pod koniec jednego z opowiadań, jakie to było opowiadanie, tło mniejsze, zło, prawda?
5045:  On się po prostu teleportował do Koviru i tyle go widzieli.
5047:  Viru, Viru, to waria stara jest z Koviru.
5049:  Jak głosi mądrość z naszych wspaniałych live'ów wiedźmińskich, pozdrawiam wszystkich, którzy na nich byli, jak jeszcze Wiedźminę ogrywaliśmy.
5055:  W związku z powyższym, rola Stregobora się sprowadza w nadprzestrzeni tych wszystkich odcinków do tego, że on będzie prowadził eksperymenty nad starszą krwią i nad elfami.
5065:  I to będą dziwaczne różnego rodzaju eksperymenty, przynajmniej tak jest do piątego odcinka.
5070:  Coś się zmieni na kanwie tego, ale nie mam zielonego pojęcia, czy finalnie zostanie to utrzymane, czy nie.
5076:  Chciałbym też zwrócić waszą uwagę niezmiennie.
5078:  Swoją drogą, Tissaia de Vries z wszystkich czarodziejek, chyba oprócz Sabiny Glewisik, jest portretowana najlepiej.
5084:  Chciałbym zwrócić uwagę waszą na wspaniałe światotwórstwo, to znaczy to jest właśnie taki plan, który krytykowałem, jak robiłem recenzję amazonowego...
5093:  No nie tylko R.I.P., ale tylko koła czasu.
5095:  To znaczy macie takie sterylne wnętrze, które w żaden sposób nie wygląda, jakby było faktycznym wnętrzem zamku, no i w tym sterylnym wnętrzu sobie przechadzają się aktorzy i nic więcej.
5105:  Czekam na Magritte L'Ontil.
5108:  Ona się będzie pojawiała tutaj, chyba, jeśli mnie pamięć nie myli, ale w późniejszych odcinkach.
5113:  I teraz, moi drodzy, przygotujcie się, dobrze?
5115:  Dobrze?
5115:  Bo ja już wam to troszeczkę zaspoilowałem, ale przypominam, że mamy 19 minut serialu i Loren...
5121:  Wtedy na poziomie drugiej połowy odcinka, wiecie, już się trochę nudziła i powiedziała do swoich scenarzystów, no słuchajcie, jest problem.
5128:  To znaczy, ja już zaadaptowałem tak dużo z tej powieści, że nic nie zostało, w związku z powyższym musimy na szybko wymyślić jakąś scenę.
5136:  No i wtedy różni ludzie mówili, proponujemy na przykład, żeby zrobić scenę, jak wszyscy nasi bohaterowie idą do Ikei.
5141:  Na to Loren mówi, ej, ale czekaj, to jest Królestwa Północy, tam nie ma Ikei.
5145:  Kurczę, faktycznie, zapomniałem, nie czytaliśmy książek, więc nie wiem.
5148:  Dobra, to może zrobimy taką scenę, w której wszyscy się naćpią fistechów w Mahakanie.
5152:  Nie, bo wtedy damy podpowiedź wszystkim interpretatorom tego serialu, że myśmy też ćpali fistech, jak to pisaliśmy.
5157:  Faktycznie, nie, zły pomysł.
5159:  Co w takim razie?
5160:  I wtedy zgłosił się Matthew.
5162:  Pamiętacie, to Matthew to był ten, który zamiatał scenografię i zdecydował o tym, żeby pecynę błota dać w którymś momencie, żeby ruiny wyglądały bardziej realistycznie.
5171:  I Matthew, nasz bohater, powiedział, słuchajcie, ja mam pomysł, ja mam pomysł, zróbmy tak, to będzie bardzo fajne, podoba się na pewno też graczom, zróbmy tak, żeby Fringilla Vigo miała scenę BDSM z Dick Stroh.
5194:  Zróbmy tak, żeby Fringilla Vigo knucikiem flagellacyjnym mianowicie traktowała biednego Dijkstra, Sigismunda Dijkstra, któremu troll zabrał całą Torfunę, po pleckach i żeby Sigismund Dijkstra doznawał orgazmu na ten uroczy prospekt.
5215:  Dlaczego?
5216:  No bo Matthew to zaproponował.
5218:  Dlaczego się pytacie o takie rzeczy?
5220:  No przecież wyjaśniłem wam wszystko, prawda?
5223:  To była Filipa, nie Fringilla.
5224:  Nie ma to żadnego znaczenia, moi drodzy.
5226:  To i tak się nie zdarzyło.
5229:  Więc tak, Filipa Eilhart, nie Fringilla Vigo, mylę je ze sobą, ponieważ nie wyglądają jak bohaterki, które portretują.
5236:  A zatem Filipa Eilhart ćwiczy knucikiem flagellacyjnym Sigismunda Dijkstra.
5241:  Rozumiem, że teraz jest wszystko w porządku.
5243:  Czaty be like, a nie, nie, nie, Krzysztof, to w porządku.
5247:  Jak to Filipa Eilhart ćwiczy knucikiem flagellacyjnym Sigismunda Dijkstra, to wszystko jest w porządku.
5255:  Nie, no to co innego?
5259:  Nie wiem po co jest ta scena, ale później jest callback do niej, to znaczy wyobraźcie sobie, jak Zygmunt Dijkstra potem się przeciąga w foteliku, to bolą go plecki, nie?
5274:  Zygmunt Dijkstra mówi zresztą Filipie Eichardt, że ona troszeczkę przesadziła, więc wiecie, mogła go tak tym knucikiem flagelacyjnym troszeczkę mniej oćwiczyć, to nie byłoby takich problemów.
5285:  Potem jest scena, która cały czas rozbudowuje nam bardzo ważny wątek romansowy Jaskra i Radowida, bez którego absolutnie nie byłoby tego serialu.
5292:  Przypominam, że mamy dopiero 23 minuty 46 sekund, a na stole montażowym musi się znaleźć jeszcze jakieś 30, więc kiepska sprawa.
5301:  Trzeba było coś doszyć, no więc doszyto tę scenę.
5304:  Wspaniale.
5308:  Ja nic nie mówię.
5312:  W każdym razie, idąc dalej, mamy przecudowną scenę, która pokaże wam to, co jest najważniejsze w Wiedźminie, a mianowicie najważniejsze są potwory.
5324:  A skoro wiemy, że w Wiedźminie oprócz serca, rodziny, najważniejsze są również potwory, to wiecie, co dostaniemy.
5331:  Loren dowozi, prawda?
5333:  I w którymś momencie, ja pozwolę sobie przeskoczyć od razu do tej sceny, bo jest absolutnie przecudowna.
5338:  Czy ja będę musiał do niej przeskoczyć aż tak daleko?
5340:  No nie mówcie mi, że będę musiał do niej przeskoczyć aż tak daleko.
5342:  To jest kontekst, to jest ważny kontekst.
5344:  Potem się cofniemy z powrotem, okej?
5346:  Ale chciałem, żebyście zobaczyli drugi najpiękniejszy, drugi najpiękniejszy projekt Monstrum, który się pojawia tutaj.
5353:  To nie jest Monstrum albo Wiedźmina opisanie, nie, moi drodzy.
5357:  Teraz ogłaszam nieformalny konkurs na nazwanie
5361:  nazwanie tegoż potwora wspaniałego.
5364:  Wygląda, wygląda to następująco, przyjrzyjmy się temu w kontekście.
5368:  Ja nawet, wiecie co, myślę, że nawet mogę na momencik zniknąć, żebyście zobaczyli w pełnej krasie tą wspaniałą scenę, kiedy ksenomorf wychodzi ze ściany, nie spodziewaliście się tego, ale, ale tak.
5390:  Ja myślę sobie, że to jest szczerber.
5393:  Szczerber to jest taki cerber, który jest szczerbaty.
5397:  To jest moja propozycja.
5398:  Ewentualnie może być to jakiś rodzaj hydry lerneńskiej, ale szczerber chyba bardziej.
5407:  Głowościej, straszna, głowokrzew, głoworyje, głoworyje są przepiękne, absolutnie.
5412:  Ja na wszelki wypadek spytam, czy ja zwariowałem i coś takiego jest u Andrzeja Sapkowskiego, czy nie, ale wydaje mi się, że chyba nie ma lepszej ilustracji na kutasoidalne mycelium, niż właśnie to, co się tutaj pojawiło w ścianie.
5426:  Ja wiem, że jest bardzo źle z CGI, o tym mówił Marcin Łukański w swojej ostatniej recenzji od openingu do Secret War bodajże, prawda, że jest problem z CGI, ale nie wiedziałem, że aż taki.
5438:  Ta scena wygląda jak inspirowana zamkiem Riesberg z sezonu Bush, tam też magicy bawili się w takie eksperymenty, szczególnie Alzur, straszny miszmasz.
5444:  No i właśnie nie wiem, skąd to już jest, moi drodzy.
5447:  Serial zdaje się nam sugerować, że są to eksperymenty albo Stregobora, nie wiadomo z jakiego powodu, albo Vilgefortza.
5456:  Więc tak, no Geralt oczywiście radzi sobie z kutasoidalnym mycelium bardzo dobrze, albo z Szczerberem, jak wolicie.
5463:  I okazuje się, że to są wszystko wyniki eksperymentów na starszej krwi, które są prowadzone przez magów.
5470:  Tutaj macie niedoszłą ofiarę tychże eksperymentów.
5473:  Nie mam pojęcia, jak się nazywa, ponieważ nie ma to żadnego znaczenia.
5476:  A chyba słusznie ominąłem te sceny, które były wcześniej, ponieważ to były sceny z Koyatel, a jak pamiętamy, najważniejszym przesłaniem tego serialu jest to, że elfowie nienawidzą ludzi, a ludzie nienawidzą elfów.
5488:  W związku z powyższym tutaj mamy wyjaśnienia tych ważnych słów.
5491:  Potem mamy, jak widzę, ponownie fringille, to tym razem chyba rzeczywiście jest fringilla.
5496:  Aaa!
5498:  I wiem, co pominąłem, moi drodzy, Hydry Kronenberga.
5501:  Mianowicie pominąłem wspaniały śpiew.
5504:  Oj, moi drodzy, nie ma to tamto, nie ma to tamto.
5506:  My tego posłuchamy.
5508:  It's not a want, it's a need.
5509:  It is pain, no heed to what others say to sing.
5519:  Przepiękne, prawda?
5522:  Myślę sobie, że Wiedźmin Netflixowy jest ofiarą sukcesu jednego przeboju, który zdołał wylansować, mianowicie Tosekoin Tyuewecie.
5529:  Oni próbowali zrobić coś podobnego za każdym razem, ale niestety się nie udało.
5534:  Na szczęście udały się wszystkie inne rzeczy, jak na przykład bardzo adekwatna adaptacja wiedźmińskiej sagi.
5540:  Żeby nie było, ja naprawdę kiepsko pamiętam sagę wiedźmińską, zresztą poprawiacie mnie na bieżąco na live'ach w różnych kwestiach i bardzo słusznie, że to robicie.
5547:  Tutaj chodzi o pewien ogólny vibe, o atmosferę.
5550:  Dla niego nawet szczegularstwo fabularne.
5552:  Tu po prostu tego nie ma.
5554:  Tu nie ma w ogóle żadnych scen wziętych z czasu Pogardy.
5557:  Nie mam zielonego pojęcia, dlaczego ta piosenka Jaskra została tutaj wrzucona, pomijając oczywiście to jedno wyjaśnienie, na które od razu wpadłem,
5564:  a mianowicie to, że chodziło o zaprowadzenie tej continuity, czyli ciągłości w obrębie tego Netflixowego uniwersum, tak?
5569:  Że mamy potwory, mamy serce, mamy rodzinę, mamy babę Jagę, mamy menhiry, przez które nie da się przechodzić, ale jednak działają akto teleporty i oczywiście mamy również śpiewającego jaskra.
5580:  I jeżeli te wszystkie elementy będą, to Loren Hissrich, którą będziemy nazywać za każdym razem Fistech, myśli sobie, okej, mamy Wiedźmina.
5588:  Tylko problem polega na tym, że na świat Wiedźmina składa się znacznie więcej, więcej różnego rodzaju elementów.
5595:  Ja wiem, że też Filipa lubiła tego rodzaju gierki i tak dalej, ale wiecie, czym innym jest zrobienie z tego długiej sceny, w której jest to bardzo mocno eksponowane, a czym innym pokazanie tego z subtelnością właściwe Andrzejowi Sapkowskiemu.
5612:  No i tak, i macie oczywiście te swoje ukochane sceny Jaskra i Radowida.
5616:  Ja bym się kompletnie w zasadzie nie miał żadnych problemów z tym, żeby Jaskra potraktować jako promiskuistycznego barda, który, bo ten przymiotnik właśnie to oznacza, chce z każdym i w każdych okolicznościach.
5629:  Nie ma najmniejszego problemu.
5630:  Natomiast niech to jeszcze ma jakiś sens polityczny.
5633:  Jeżeli ktoś wie, jaki ma sens polityczny cały ten wątek Jaskra i...
5645:  Ja nie rozpoznaję tych aktorów.
5647:  To chyba jest Radovit?
5650:  Mam taką nadzieję.
5652:  Jeżeli ktoś wie, jaki miał sens ta cała scena, to ja nie wiem.
5657:  Oni są w Radovicach, tak.
5662:  Ech, więc cóż, tutaj była ta walka, o której sobie wcześniej wspomnieliśmy, a coś, cóż się dzieje dalej?
5668:  Dalej są spiski polityczne, jeśli mnie pamięć nie myli, tak, wracamy, moi drodzy, znowu do Redanii i jest cały czas budowany konflikt między Radowidem a Wizymirem Redańskim, moi drodzy, o to Radowid ma 13 lat, piszecie, wsadzę, no tutaj nie ma ewidentnie 13 lat, a zatem, a zatem tak, ogromnie mi przykro.
5688:  Tak czy inaczej, problem cały czas, który mnie nurtuje, to to, w jaki sposób wyglądają tutaj kostiumy, w jaki sposób jest ta Redania sportretowana, no nie wygląda to wszystko, moi drodzy, zbyt dobrze.
5698:  To jest Dziadowid, a nie Radowid.
5700:  Jest to prawda.
5701:  Radowid ma 13 lat.
5704:  Czym są menhiry?
5704:  Menhiry to są słupy, nie widzieliście?
5706:  Obietnicy, przepraszam, rodowodu krwi.
5709:  Wstydźcie się!
5710:  W Rodowodzie Krwi było powiedziane, że przez Menhiry, czyli Wielkie Słupy z Czarnego Kamienia, przechodzi się do innych światów w multiwersum Wiedźmińskim Andrzeja Sapkowskiego.
5720:  Jestem, moi drodzy, oburzony, że nie znacie lore serialu Netflixa.
5724:  Jest to absolutny skandal.
5726:  Skandalem jest również to, że w którymś momencie do naszych starych znajomych trafia sam Rins.
5732:  I wiecie, co będzie Rins chciał zrobić?
5734:  Jakby Loren miała za mało wrogów, to Loren stwierdziła, że jeszcze będzie chciała przypalić kitku.
5739:  Wydaje mi się, że już gorzej być nie może, nie, niż przypalanie kitku, więc o to jeszcze pokażę wam jeszcze raz, żebyście się wystrzegali absolutnie tego serialu i równocześnie wszystkich innych, w których giną zwierzątka, więc tak tutaj się dzieje, to kotu w każdym razie.
5754:  Nie pamiętam, czy on finalnie zostaje spalony, czy nie, ale nie wydaje mi się, żeby... A, nie, przepraszam, przepraszam, zostaje oswobodzony.
5761:  Na to się Loren nie poważyła, moi drodzy, w każdym razie.
5765:  Puszczony z dłem została cała reszta.
5767:  I tutaj wraca, moi drodzy, mag.
5775:  Enmak, czyli Vilgefortz z Rogwen, który ewidentnie wygląda jak Vilgefortz, bo od razu go rozpoznałem.
5785:  Cóż było w tej scenie?
5787:  Nie mam zielonego pojęcia, cóż było w tej scenie.
5790:  Zielonego.
5790:  A już wiem, knucie dotyczące zlotu na Tanen tu się pojawia po raz pierwszy i oczywiście dialog z Radosną Tisają.
5798:  Nie mam zielonego pojęcia, znowu, co się w tej scenie dzieje.
5802:  Ostrzegałem was, że moja pamięć w stosunku do tego, co się zdarzyło w drugim odcinku, jest infinityzymalna.
5809:  Powiedzieli, żeby zostawić kota w pokoju.
5811:  Ewidentnie tak się stało, moi drodzy.
5812:  Podpalanie i maltretowanie zwierząt to dwie trzecie z zapowiedzi, że ktoś będzie niedostosowany społecznie.
5817:  Prawda, moi drodzy?
5818:  Prawda.
5818:  Nie robi się takich rzeczy, absolutnie.
5821:  Jestem bardzo mocno, jak widzicie, rozczarowany tym, co się dzieje w tymże jeszcze drugim odcinku Wiedźmina i uważam, że jest zdecydowanie gorszy od odcinka pierwszego.
5830:  Kończy go totalnie zastępowalna, żeby jeszcze uczynić zadość tej wspaniałej fabule scena rozmowy Yennefer z Ciri.
5839:  I tyle.
5840:  Więc jak widzicie, rzeczy, które się wydarzają takie brzemienne fabularnie tutaj na początku, to jest co?
5846:  To, że Ciri jest ścigana przez Rinsa, co już wiemy od dawna, to koniecznie od drugiego sezonu.
5851:  To, że Ciri jest ścigana przez Dziki Gon, co wiemy od zakończenia drugiego sezonu i od motomyszy z Marsa na powierzchni rzeczonego Marsa, który tak naprawdę jest planetą ojczystą Enel.
5863:  Co jeszcze?
5866:  a że są eksperymenty mutagenne i inne na starszej krwi, i że jest jakaś kotłowanina polityczna i Nilfgaard chce podbić Królestwa Północy, co wiemy z sezonu pierwszego.
5880:  Czyli dwa pierwsze odcinki, które powinny wam budować w każdym razie atmosferę tego sezonu i rozbudzić apetyt na kolejne trzy, nie wprowadzają absolutnie niczego.
5892:  Jestem zmartwiony, krótko mówiąc bardzo, tym, co się dzieje.
5895:  Spodziewałem się, moi drodzy, że będzie źle, nie spodziewałem się, że będzie aż tak źle i mój smutek jest tym większy, że następne trzy odcinki nie będę wiedział, w jaki sposób wam przedstawić, żeby chociaż budziło te cieni zainteresowania tudzież śmiechu z bardzo prostego powodu.
5911:  Dzieje się tam jeszcze mniej.
5913:  Tempo fabuły jest szaleńcze.
5914:  I dopiero w ostatnim odcinku, piątym, więc prawdopodobnie zrobimy sobie trzy naraz, bo nie umiem sobie tego inaczej wyobrazić, rzeczywiście jest coś, co przypomina czas pogardy, to znaczy pojawia się tam ten bal, bardzo charakterystycznie dobrze zrobiony, z fajną muzyką nawet i przygotowania do zlotu na tanet.
5932:  I to jest przygotowane dość dobrze, nomen omen.
5935:  Ale nie powiedziałbym absolutnie, że piąty odcinek jest spektakularny, więc jeszcze raz, jeżeli chcecie oglądać serial, proszę poczekajcie do 27 lipca.
5943:  Bardzo was o to proszę.
5945:  I teraz poruszmy jeszcze sprawę Henry'ego Cavilla, tak?
5947:  Zauważcie, że Henry nie ma praktycznie tutaj w ogóle czasu ekranowego.
5951:  Przez zarówno te dwa pierwsze odcinki, jak i następne trzy też mogę wam powiedzieć.
5955:  Daje się mu jakieś dziwne sceny walki, w których on naprawdę stara się być Wiedźminem na miarę swoich możliwości.
5962:  wspaniałym, równocześnie dostaje walki z potworami, gdzie jest o wiele gorzej niż w przypadku walk z ludźmi, ponieważ dostaje obrzydliwe CGI i nie widzę tutaj tego godnego pożegnania.
5972:  Zostały trzy odcinki dla was jeszcze, a potem zostaną jeszcze trzy odcinki dla mnie i dla nas, czyli razem sześć na to, żeby zbudować to godne odejście Geralta.
5982:  Mamy przed nami
5984:  scenę, która jest jedną z najlepszych z całej sagi, mianowicie walki Vilgefortza z Roggeven z Geraltem.
5990:  Vilgefortza kochałem zawsze jako postać.
5993:  Nie mam zielonego pojęcia, w jaki sposób zostanie to zrealizowane, ale mam złe przeczucia co do tego.
5998:  Może już nie chciał grać, aby to był taki warunek?
6000:  Bardzo możliwe, że kończył mu się kontrakt, moi mili.
6004:  Karol pisze, że to absolutnie obrzydliwe, jak potraktowano władców w tym serialu Łosapkowskiego.
6008:  Królowie byli świadomi wpływu tego, jaki mieli na nich mago i próbowali temu przeciwdziałać.
6012:  Tu nie ma władców, moi drodzy, zauważcie, że cały czas dostawaliśmy sceny w tych dwóch odcinkach z jednym królem, z jednym monarchą, mianowicie Wizimirem Redańskim.
6021:  Natomiast nie mieliśmy...
6022:  Ani słowa na temat Temerii, Edyn, Koviru, nic praktycznie, prawda?
6027:  Nie dowiadujemy się w ogóle o wszystkich monarchach, a przecież cały czas pogardy przepełniały sceny właśnie, knowań politycznych, magowie zjeżdżali się z różnych dworów, wiedzieliśmy, kto jest kim, kto jest czyim nadwornym magiem.
6042:  Tutaj tego po prostu nie ma, zauważcie, że ten świat się nagle skurczył i mówię cały czas z perspektywy pięciu już odcinków, pamiętajcie, więc no nie ma szans, żeby nagle w ostatnich trzech się pojawiły inne Królestwa Północy.
6052:  Mamy tylko Redanie, z tego względu, że trzeba było wybić postać Radowida dla romansu z Jaskrem i z tego względu, że trzeba było wybić postać Dixty, granią faktycznie przez dobrego aktora, więc może dlatego.
6062:  Czyli macie jedną Redanię, Cintra praktycznie zniknęła, pojawia się tam Emer Van Emreis tylko po to, żeby powiedzieć, że chce mieć wykuty miecz dla Królestw Północy i nic więcej.
6070:  Jeżeli chodzi o Scoia'tael, nie wiadomo w zasadzie, gdzie one są, a pamiętajcie, że geografia w świecie Wiedźmina jest jednak ciupinkę ważna.
6075:  Jeśli chodzi o samo Tanet, żeby było śmieszniej, jest ono przedstawione w taki sposób, będziemy o tym mówić za tydzień, że ja mylę Tanet w 100% z Aretuzą, nie jestem w stanie rozróżnić jednego od drugiego.
6087:  Być może mój błąd polega na tym, że Aretuza ma kamienie, które są błękitno-szare,
6091:  a ta net już nie.
6092:  Nie wiem, nie mam zielonego pojęcia.
6094:  Zobaczymy.
6095:  Nadrabiam dalej czaty.
6097:  Kiedy Krzysztof mówi, że nie ma materiału na Steam, kończy się to trzygodzinnym Steamem.
6100:  Nie no, bez przesady, moi drodzy, półtorej godziny dopiero gadamy, a teraz jeszcze nadrabiam czaty, żeby nie było tak, że nie rozmawiałem z wami praktycznie w ogóle.
6106:  Czy jest gorzej niż w drugim sezonie?
6108:  Niemożliwe.
6108:  Na razie Cytrus jest tak, że jest po prostu nudno.
6111:  I moim zdaniem, to jest mój główny take, który będę mieć też w recenzji, którą dla was wypuszcza, to jest gorzej.
6116:  Jeżeli mieliśmy się przynajmniej czymś oburzać w sezonie drugim, typu właśnie, jak to je nazwaliście, Eskel, który jest Leszym, Leszkel, albo Eskelem, który zmienia się w Entołaka, moja wersja, to przynajmniej wokół tego się coś działo, tam była jakaś dynamiczna sekwencja walki, było by nie było, tak?
6135:  Możemy się z tym nie zgadzać, wściekle nie podobało się to kretyńskie rozwiązanie, coś się działo.
6140:  Natomiast tutaj się nie dzieje absolutnie nic.
6142:  Mam trzy czwarte serialu za sobą i ja się po prostu śmiertelnie nudziłem.
6146:  Cały czas siedziałem na Messengerze, pisałem elaboraty na temat tego, jak mi się ten serial nie podoba, robiłem zdjęcia różnym śmiesznym kadrom.
6154:  No nie w ten sposób, moi drodzy, wygląda imersja.
