🔴 Ucieczka z Aquantanamo | GENSHIN IMPACT Livestream #9
🔗 https://www.youtube.com/watch?v=NDXLEV8Fe7s

12:  muzyka muzyka muzyka
13896:  Jedynie znalazłeś, że jednym lub dwoma ludziom przeszło.
13899:  Czekaj, nie byłeś tym, kto to napisał?
13901:  Dlaczego nagle jest to moja idea?
13905:  Muzyczne rzeczy się dzieją.
13908:  Potrzebny jamnik z popcornem?
13910:  Jezus, prawda, nie mamy.
13932:  Błagam, niech ktoś z wspierających trybutariuszy zamieści taką sugestię na Discordzie, mamy taki kanał od wspierających, żebym nie zapomniał o tym, bo to jest ważne.
13942:  Dominika ostatnio mnie pytała, jakie janniki są potrzebne.
13947:  Tak, Jankorn.
13947:  Bardzo ważna
13960:  Wiadomość od Piotra Pokraśko.
13965:  Podobno w więzieniu Aquan Tomano dzieją się złe rzeczy.
13974:  Powiedziano mi na prompterze, że mam przeczytać tę wiadomość.
13982:  Lady Aribeth razem z drużyną Jamnika z Hongliego i Faruzan oraz
13991:  Kedę, Hara, Kazucha nie wiedzą gdzie iść.
14002:  Jakie jamniki są potrzebne?
14004:  Tak!
14008:  To prawda.
14009:  Tak, rozmawiam z Dominiką.
14010:  Jesteśmy w biurze, ale to nie tutaj mieliśmy się znaleźć.
14014:  Ja widzicie, jestem w stanie zawsze pójść w złą stronę, to jest niesamowite.
14017:  To zło.
14028:  Jezu, dlaczego niż wszystko zgasło?
14029:  Tak jak mówiłam.
14031:  Co się stało?
14032:  Tylko masz czas.
14042:  Ale bądź gotowa do ruchu.
14059:  Dobra.
14094:  Trzy... Dwa... Jeden... To się nie zatrzyma za długo.
14118:  Znajdź Nu'villette.
14119:  Powiedz mu, że defensy są w porządku zniszczenia.
14123:  Czemu nie wzywają ni Wileta, a nie Furinę?
14126:  Moi drodzy... No dla takich rzeczy się gra.
14158:  Co?
14158:  Better call Nivlet.
14159:  Widzę, że Nivlet jest bardziej ogarnięty.
14160:  Ach.
14162:  No dobrze.
14192:  Zobacz, tu jest sporo ludzi z Fatalii i Palais Mermonia.
14204:  Uwaga, nabójstwo pewnie już tu jest.
14208:  Jesteście dwoma podróżnikami w Hymonie?
14211:  Panie Nervolet zostawił instrukcje.
14213:  Proszę, Fal... Chociaż jestem pewna, że on już to wyjaśnił, powinno to być główna rozmowa, niemożliwa do wywołania nieruchomości.
14221:  Oczywiście, że zawsze chronimy Lady Furinę.
14232:  Proszę nie nazywać Furiny bezużytecznym archonem, wydałem na nią nieprawdopodobnie dużo primodżemów.
14243:  Okej, Furina nie wygląda na zachwyconą.
14249:  Oh, więc tymi dwoma jesteś zainteresowanymi gościami, o których wspominała Miss Farina.
14256:  Oczywiście, oczywiście!
14257:  Jak nie mogłyby nie spotkać się w takich spotkaniach?
14260:  Zawsze muszę mieć dwóch lub więcej gości na mojej tabliczce.
14264:  Albo okazja byłaby zbyt samotna i bezwzględna dla mojego stacjonu.
14269:  Czemu ja nie mam takiego ciastka?
14297:  Niech mi ktoś natychmiast wytłumaczy, dlaczego ja nie mam takiego ciastka.
14301:  Ono ma wisienkę.
14303:  To jest wisienka na torcie.
14305:  Metaforyczna i dosłowna.
14307:  I ja jej nie mam.
14309:  Jedyne, co mi bardzo nie odpowiada, to fakt, że nadzienie tego tortu jest zielone i wygląda to na szpinak.
14315:  To wygląda, jakby był tort, który je papaj.
14319:  Levioras pisze, że na początku nie lubiła Furiny, ale przekonała się do jej osoby po questie.
14323:  Podobał mi się ten wątek.
14324:  Będziemy na pewno grać też w story quest poszczególnych postaci.
14330:  Wygląda jak krem z maczy, albo galaretka z kiwi, albo pistacja.
14339:  Wszystkie z tych rzeczy, wyjąwszy macze, to jest coś, co by sprawiło, że bym nie zjadł tego ciasta.
14343:  Chwała ciastu!
14346:  Wspaniałemu, smacznemu, cudownemu, ukochanemu, niesamowitemu i pysznemu!
14350:  Jaka entuzjastyczna reakcja Magdo.
14354:  Hmm.
14366:  Traveller, co myślisz o tym dziecku?
14367:  Tak jest, Rhaena.
14368:  Więc to co dziecko powiedziało, to wszystko.
14370:  Wszyscy dzielą się smakami i deserami z Faryna i ja.
14374:  Cieszę się, jak teraz to robi.
14377:  Musiałeś słyszeć, prawda?
14378:  Nagle uciekł.
14391:  I'm really worried about his safety, you know?
14392:  Here's to hoping that he's an excellent swimmer.
14397:  No nie no no, to jak jest zaprojektowana Alekina to jest coś niesamowitego.
14400:  Ja pamiętam jak się zażegnywałem, że absolutnie nie będę mieć żadnego sfatui, no i po czym wylądowałem z Wandererem.
14408:  No i tak to się kończy.
14410:  Cake is a lie.
14411:  Hahaha, tak.
14413:  Magda kontynuuje, że ciasto jest dobre, cudowne, przepyszne, przesmaczne, przekochane i cudowne.
14417:  Każde ciasto.
14420:  No właśnie, też mogę tylko takie bez cukru muminak jeść niestety, więc wszystkie kawiarnie na mnie odpadają, bo do Polski jeszcze nie zawitały za bardzo kawiarnie, w których robiono rzeczy bezcukrowe.
14431:  Coś, no najwyżej jest jakaś jedna opcja, która zazwyczaj jest niesmaczna.
14434:  Yyy, po tym, że rozmawiamy o nim, wydaje mi się, że powinnam coś dodać.
14439:  Jego marszałkowy potencjał naprawdę wyglądał... pewnie dość impresywnie, tak.
14447:  O, więc też jesteś zrozumiałym z jego zdolnością do walczącego, Pani Farina.
14462:  Mmm, był.
14463:  O!
14463:  Gravick Witch i Anna piszą, że jest fit cake w Krakowie.
14469:  Smaczne ciasto małe i bez cukru.
14472:  O!
14472:  O!
14472:  Nie znam fit cake.
14490:  Jak wskrzeszą Signiorę?
14491:  W Natlan, to jest moja teoria, którą ja się trzymam kurczowo jak pijany płotu.
14496:  Przecież Child też bez przerwy ginie, znaczy on nie ginie fabularnie, ale ginie w domenze.
14502:  A zobaczcie tutaj, jak rozwiązali to z tym, właśnie z Wandererem.
14507:  Milion opcji, które mogło zrobić.
14509:  Mogliśmy na przykład zabić marionetkę, a nie prawdziwą Signiorę.
14518:  Hmm, pochodząc od ciebie, to nie jest zaskakujące.
14520:  Ale... Myślałam, że będziesz była szczęśliwa, gdy słyszymy informacje.
14528:  Oczywiście, ale to jest wciąż trochę szkoda.
14531:  Widzisz, byłabym znacznie szczęśliwa, gdybym otrzymała te informacje trochę wcześniej.
14536:  Jak dobrze wiesz, długi czas przeszedł, od kiedy dziecko zniszczyło się.
14555:  No w każdym razie, nie trzeba się martwić.
14556:  Wiemy na pewno, że dziecko jest wciąż żywe.
14559:  I jak to wiesz o tym?
14559:  Bo... Bo znaleźliśmy dowody, które pokazują, że uciekał z Fortresu Maripiki.
14567:  I gdzie uciekł po uciekaniu z Fortresu?
14573:  Fortrace Meripede jest głęboko pod łóżkami.
14577:  Bez tego, by on się wyrzucił z góry, musiałby się za nim uciekać.
14579:  Czy masz pewne dowody, że on się uciekł bezpiecznie?
14588:  To jest dobre wiadomość.
14589:  Jego siostra Tonya wysłała pisar do Fontany niedawno.
14593:  Ponieważ niestety nie był dostępny, znalazłam to na jego sprawie.
14599:  Czy masz jakiś pomysł, w jaki zwykle napisałeś do swojej rodziny?
14603:  Drodzy Tonya, twoja wiadomość zrobiła mi się czuć, jakbyśmy nadal spodobały się naszą czasem w Sneznaje razem.
14610:  W tej chwili cieszę się scenariuszem na ulicach, w pobliżu opery.
14616:  Czy to coś takiego?
14621:  W zjazdunie Fatui był pogrzeb seniory.
14624:  Jest na kanale Genshin na filmie, gdzie wszyscy Fatui są na pogrzebie.
14628:  A tam, a tam, zwodzą nas.
14632:  No i wzgaziła Paimon, tak.
14639:  Wszystkie słowa są podobne w kilku formacjach, prawda?
14642:  Jak tylko są dokładne, to nie ma znaczenia, jak są napisane, czy jak są wywołane.
14655:  Dawid pisze, że widział podcast, super wyszło, cieszę się bardzo, że się podobało.
14660:  Przemek Górczyk naprawdę ma talent do tego, żeby sprawiać, że goście nie tylko się tak otwierają i chętnie mówią o rzeczach nawet bardziej prywatnych, ale jest zainteresowanym słuchaczem.
14671:  Możecie różne rzeczy powiedzieć o Joe Roganie, bo miał on swoje różne słabsze momenty, tak delikatnie rzecz ujmując, zwłaszcza te covidowe, ale...
14680:  Joe Rogan uważnie słucha, to jest człowiek, który jest autentycznie zainteresowany i tego się nie da udawać.
14686:  On jest autentycznie zainteresowany swoimi gośćmi i ja to samo zobaczyłem u Przemka.
14690:  Znaczy, zobaczyłem człowieka, kto jest autentycznie zainteresowany rozmową, dopytuje się ciekawie i nie jest to wszystko
14697:  przygotowane w jakimś scenariuszu z bullet pointami, jeśli jest nawet, to chapeau bas, ale to jest sztuka, żeby rzeczywiście w ten sposób mówić i są ludzie rzeczywiście ekstrawertyczni, utalentowani i lubiący po prostu innych ludzi z nimi rozmawiać i oni są uradzonymi podcasterami, to jest kazus Przemka Górczyka, byłem w szoku, jak bardzo poczułem to jako uczestnik podcastu, to czułem jako widz tych podcastów, więc duże propsy.
14725:  Poczekajcie, woda i kawałek teatru się rąkają.
14730:  Wydaje mi się, że to też jest oczywiste do przyszłości, Pani Farina.
14740:  Nie zrozumiałam, o czym chcesz powiedzieć.
14743:  Czy weszliśmy w kolejny etap profecji?
14751:  Moje drodzy, nie wletnę.
14753:  Dziękuję wam dwójce.
14758:  Zostawię to tutaj.
14760:  Zobaczcie.
14760:  Jesteś pewien, że nie potrzebujesz ręki?
14768:  Jestem całkiem pewien.
14772:  Łał.
14774:  Więc, jaka jest twoja tajemnica?
14776:  Zobaczcie.
14779:  Eee, kto wie.
14781:  Może to tylko twój sens odpowiedzialności.
14783:  Hmm, brzmi dokładnie tak.
14786:  Eee, on się nawet nie ruszył.
14818:  Czas może przyjść, kiedy propozycja jest ukończona, a wody powstają.
14824:  Ale nie jest to ten czas!
14829:  Ta starożytna moc mogłaby łatwo obliczyć całą rodzinę.
14835:  Tsunami bólu wywołuje konieczne katastrofy.
14854:  Ja chcę tę potęgę!
14855:  To jest wspaniałe!
14857:  Powiedział jak Aragorn, but it is not this day!
14880:  Zgadnijmy.
14881:  Jesteśmy bezpieczni na razie.
14886:  Tak.
14887:  Ale tylko na razie.
14888:  Gdybym wygrał ten bet, to wywołasz mi prezent.
14897:  Bardzo dobrze.
14898:  Tak było, tak jak powiedziałeś.
14900:  Wygrałeś bet?
14910:  You could actually learn this power.
14912:  Taki jest plan, złoczarowniku.
14914:  Plan jest taki, żeby mieć Nivleta i jego broń.
14917:  Boże drogi.
14918:  Jesus Christ, that Jason Bourne!
14924:  Tak, tego tylko brakowało.
14926:  We made a bet on the size of your entourage.
14929:  Cloran thought you wouldn't come down by yourself.
14932:  Serdeczne pozdrowienia i smacznej herbatki dla wszystkich przy Justyna, poza tymi, którzy skipnęli misję Nivleta dla Lady Furiny.
14939:  Nie ogrywałem story questów żadnych Michelangelo, w ogóle z całego Fontaine, więc i Nivlet i Lady Furina będą na live'ie.
14946:  Hmm.
14969:  Już ma mnóstwo kawałków w oficie.
14971:  Pomyślałam o zestawie praktycznych kodysów.
14976:  To by nie było zaskoczeniem mojego braku świadectwa praktycznego, czyż nie?
14983:  Cóż, jestem pewna, że jego błogosławieństwo nie uważa, że Fortress jest poza prawem.
14988:  Wydawało mi się, że mieszkańcy tego miejsca nie będą zainteresowani praktycznymi kodysami.
14992:  Oczywiście to była żart.
14998:  A, Bogowie.
15029:  Muszę powiedzieć, że spędziliśmy dużo czasu grając w dom.
15037:  Pani Farina, jako Hydro-Archon jestem pewna, że rozumiesz dokładne znaczenie tego fenomenu, którego ostatnio widzieliśmy.
15047:  Czy powinnam powiedzieć, że to było to, o czym myślałam?
15051:  Ale patrząc na twoje wypowiedzi... Tak?
15054:  Byłam nieprawda?
15055:  A ty nie masz kłopotu?
15058:  Co ty próbujesz powiedzieć?
15060:  W tej chwili myślę, że nie ma więcej potrzeby mówić jako dyplomatycznych reprezentantów.
15065:  Pozwól mi mówić teraz jak tylko fontanian.
15068:  Wiesz o profecji przez serce.
15072:  I też, że każda część z niej jest prawdziwa.
15074:  Jednak tu jesteś, relaksujący, pijąc piwo i jadąc deserki, jak gdyby to nie było nic więcej niż kilka starych ptaszków w twoim sklepie.
15084:  Czy naprawdę myślisz, że to jest akceptowalne?
15087:  Profesje pływają obok nas jak giełdina.
15090:  Każda faccja szuka jednej rzeczy, która może odwrócić to zniszczenie, albo uratować własną.
15096:  Nawet orfany z Domu Świątyni Świątyni skończyli wszystko, by uratować ich mieszkanie.
15101:  Ale ty... Błogosławie, wierzę w to, jak nieszalentny i bezwzględny byłeś.
15106:  Od samego początku, ty, Boże Fossilor, całkowicie przesadziłeś.
15111:  Nie masz racji.
15122:  Nigdy nie zgubiłam tej profecji, ani nie spędziłam czasu na samopoczucie.
15128:  Wyczekaj twojej zakazówki i zaczekaj od wątpliwości o wiedzę bogów z tak absurdymi konjecturami!
15137:  Nie jestem jedyną w moich wątpliwościach, wiesz.
15139:  Wszyscy dzieci Afonteina mogą mieć dokładnie te same myśli teraz.
15150:  O wielki Hydro-Archon, jak będziesz ich uratował?
15156:  Nas uratować?
15158:  Jak ludzie, których zamierzałeś ochronić, powinni żyć w ziemi, która wkrótce zniszczy się pod łóżkami?
15164:  Mam swoje łóżki.
15167:  I pracowałam nad nimi przez cały ten czas.
15172:  Nawet jeśli patrzysz na mnie, nie masz prawa mnie uznać!
15178:  Fontaine zostanie uratowany.
15181:  Nawet... Nawet jeśli wciąż nie mogę zobaczyć prawdziwej przyszłości teraz!
15185:  Jak długo będę się kontynuował jak jestem, to będę w stanie trzymać głowę w górę!
15203:  Pytam Cię, Pani Farina, na czym pracowałaś?
15205:  Gdzie widzimy to i co to robi, aby pomóc?
15209:  Ja... Moje machynacje są tak samo jak proposta.
15221:  Tylko się wyjaśnią podczas wydarzeń.
15234:  Możliwe, Aredel, że będę na Pyrkonie.
15237:  Jestem po rozmowach wstępnych.
15239:  Wszystko zależy od tego, jak będzie z uczelnią, jak zawsze.
15244:  Akt piąty w przyszłym tygodniu, Artie.
15246:  Na spokojnie.
15256:  Dominika Zientara potrzebuje naszych jamników, moi drodzy, ponieważ choruje, walczy z przeziębieniem.
15278:  Mamy jemniki na te okoliczności, szczęśliwie.
15282:  Życzę ci dużo zdrówka.
15284:  Mam nadzieję, że masz dobrą opiekę medyczną.
15287:  Eee... plan ubezpieczeń?
15289:  O, ten wygląd w twoich oczach... Czy nie przygotowałeś nawet jednego z nich?
15299:  Sprytna Lady Furino.
15301:  Hmm, więc też nie masz pojęcia.
15329:  Zgadza się.
15330:  Ktoś użyje tego do przygotowania do czegoś.
15333:  Ale niestety, wygląda na to, że to nie jesteś ty, Pani Farina.
15337:  Najpierw się o to wstrzymałam, kiedy Lini próbowała zainwestować Oratrice w Opera House.
15346:  Widzisz?
15347:  Nawet zbliżenie się do Cora skontaminowało go z ogromną ilością indemnitium.
15356:  Indemnitium.
15357:  Indemnitium kojarzy mi się z czymś... Hmm.
15362:  Z osądzeniem na pewno.
15364:  Czyli nieosądzenie.
15367:  Indemnitium.
15368:  Interesujące.
15373:  Hmm.
15373:  Ale nawet jeśli to nie ma nic do związania z tobą, to na co mogłabyś pracować, o wielki Hydro-Archon?
15385:  Oh, prawda.
15386:  Prawie zapomniałam.
15388:  Udex Nuvillette nie jest z nami dzisiaj na partii.
15393:  Miss Farina, I suppose you must have ordered him away to take care of some troublesome business.
15399:  No tak, to tak zrozumiałem właśnie, że ona jest gromadzona jakoś, akumulowana.
15402:  Tylko z tego, co mówi w Naive, czyli Arlequino, coś jest z tym nie tak.
15411:  A, yeah, yes, that's exactly right.
15413:  Please keep it a secret for me.
15415:  Aha.
15417:  Wiesz jaki to jest projekt cudowny.
15421:  Paimon nie powinna dostać, za wysoko dzisiaj mówiła.
15443:  Posłana uspokaja, że na 10 tysięcy procent nie będę żałować wujszowania po Furinę, to dobrze.
15450:  Ale powiem wam, że jestem bardzo zaciekawiony w tej chwili.
15453:  Traveller, słyszałam, że ostatnio zostałeś zaprowadzony do kontroli użytkowników w sprawie UDEX.
15458:  Dlaczego nie bierzesz dodatkowego kawałka kawki?
15460:  Ci, którzy pracują ciężko, osiągną gratulacje i święto.
15464:  Ty też, Paimon.
15479:  Tak, trzeba po tytule, bo jak szukałem akt 5, to nic nie wyszło.
15483:  Dobra.
15491:  Ooo, ja jestem super pełna, ta kawałka była świetna!
15494:  Mhm, mhm.
15495:  Jeśli to moja kawałka, to musi być najwyższej jakości.
15499:  Tak, i musimy podziękować Nave za to, że przywieźliście je też.
15504:  Zapraszamy.
15504:  Jestem pewna, że kawałek również czuł się bardzo zadowolony, że został udostępniony na kawałce Pani Farinas.
15513:  I ja tylko skupiłam się na smakach Pani Farinas, szukając szansy porozmawiać o kawie.
15522:  Hmm, jest trochę późno.
15523:  Dlaczego nie nazywamy to dzień?
15526:  Wciąż są kilka rzeczy, które muszę zajmować, więc muszę teraz wyjechać.
15528:  Bardzo dobrze.
15529:  Zakończymy to tutaj.
15530:  Zajmij się słuchaniem, podróżniku.
15533:  Możemy użyć okazji, by porozmawiać z dzieckiem, zanim muszę iść na drogę.
15539:  Paimon przychodzi też!
15555:  Zapomniałem, że zrobiłem herbatę i teraz jest zimna.
15557:  Adamek.
15560:  Kubek termiczny twoim przyjacielem.
15562:  Nie żartuję, to jest najlepsze życie, jaką kupisz sobie w życiu.
15567:  Fulina chce z nami porozmawiać jeszcze, czy nie?
15572:  Ehm, czemu patrzysz na mnie tak?
15574:  Czy coś się dzieje?
15576:  Jeśli nie ma nic uratującego, to będę się teraz odpoczywała.
15583:  Eee... w pomowy naive.
15585:  Oczywiście nie wiem gdzie to jest, zakładam, że tędy.
15589:  Ta... Czemu musimy chodzić nieszczęsną potwórwajką, która nie umie chodzić, która nie ma żadnych zdolności, a może co najwyżej plunąć jakimiś roślinkami?
15603:  Myślę, że to jest jakiś dramat.
15608:  Słuchaj Michelangelo, psuje pokazując za dużo fabuły.
15612:  Tym bardziej, nie, ja uniknąłem spoilerów moi drodzy tak długo, to wytrzymam jeszcze tydzień.
15616:  Cieszę się, że byłeś w stanie przyjść ze mną.
15627:  Oczywiście, dziecko było tylko przeproszeniem.
15629:  Nie mam interesu w twoim porozumieniu z nim.
15631:  To o czym Pajmont myślał!
15637:  Hmm...
15659:  Wiem, że po prostu wróciłeś z fortressu Meripid.
15661:  Zatrzymaj się.
15661:  Nie mam intencji, żebyś próbował coś z ciebie wyrzucić.
15665:  Lini, Lynette i Fremeny wciąż tam są.
15667:  I wierzę w ich decyzje i umiejętności.
15668:  Wszyscy pracowali bardzo ciężko i zawsze robili wszystko, by walczyć przeciwko wszystkim, kto próbował ich zatrzymać.
15678:  Szczególnie Lini.
15681:  Nie zdążymy, Adamku, traileru aktu piątego, bo muszę zjeść, a poza tym jutro jest i pojutrze i Mladris, więc muszę zadbać o to, żeby ludzie dostali jakościowy content in person, więc będę kończył prezentację i może jeszcze popracuję sobie.
15698:  Więc no niestety, ten minus.
15701:  Ale nie wiem, czy nie zrobimy tak, że wcześniej sobie nie odpalimy gęsia, na przykład w środę.
15708:  Muszę to przemyśleć.
15714:  Mamy jeszcze jeden tydzień, w sumie listopada, do grudnia, a w grudniu się zobowiązałem do Warhammera.
15723:  W niedzielę nie ma streamu, niestety, Arty.
15733:  Jesteś poza naszymi dysputacjami.
15735:  I najprawiejszym osobą w Allafonteinie.
15737:  Mogąc najczęściej przejechać.
15743:  I to wszystko co się stało podczas testu.
15744:  Święty Dzieciak został uznany za błędny i natychmiast przenoszony do fortressu Merupea.
15747:  Nie mówił, że przyjechał tu na wakacje?
15748:  Czy nie czuje szaleństwa za wszystkie problemy, które wywołał?
15750:  Yyy... ja... ja...
15771:  Zapomnij o tym.
15772:  Zrobił nam okazję.
15773:  Będę spotkała kogoś krócej.
15776:  Potrzebujesz pomocy z jakimiś przygotowaniami?
15778:  Nie ma potrzeby.
15778:  Zobaczę to sam.
15789:  Potrzebuję spotkać się z Fariną, hydroarkoną.
15793:  Ona jest w sercu Fontany.
15794:  Ale to, co jej fascynuje, to to, że często wygląda na niej bardziej jak celebrytę, niż działającą arkoną.
15805:  O, przyjdź tutaj, ty mały krytyk!
15812:  Chcesz uciekać od mnie?
15815:  Zatrzymaj się w ten instant!
15817:  Moim celem jest tylko odnalezienie lokacji Gnosis.
15820:  Ale nie oczekiwałam szansy, żeby przyjechać do Farina, żeby mi przydać srebrną płatkę.
15825:  Jako, że wszystko, co zostało nieodziennie, to zwykle tylko kawałek.
15829:  Ale... nikt nie będzie kłócił kogoś za to, że wziął kawałek.
15833:  Poza tym, od momentu, kiedy kawałek został przyzwyczajony do ściany, kawałek powinien zostać skarbowany.
15846:  To tak samo, jak wiedziałam przed tym, jak się zniszczyłam.
15849:  Hidronosis nie jest obecnie podjęta przez archonów.
15852:  W rzeczywistości, ten archon nie wygląda jak Bóg.
15856:  I czuję, że jest pod jakąś krzywdą.
15858:  Kto jesteś?
15858:  I... i... co ty próbujesz zrobić?
15860:  Proszę, nie zabij mnie!
15861:  Błagam cię, proszę!
15874:  Chciałabym powiedzieć, że strach w jej piłkach jest prawdziwy, więc może nie jest zbyt zadowolona.
15879:  W każdym razie, skupienie się na niej nie ma znaczenia.
15885:  Hmm... Zostawiłam scenę z spokojem.
15887:  Nikt nie szedł na mnie szukać i nie wiedział, że mógł służyć jako oczywistość do mojej bliskiej zabawy w Fossilor.
15894:  Wydaje mi się, że nawet Farina nie daje się dodać tego wydarzenia do kogoś.
15898:  Nie tak długo później, moje informacje zauważyły to, co zauważyłam.
15904:  Po wróceniu do swoich kłopotów, Verena śpiewała samotnie.
15907:  Była tak strachowana, że nie mogła śpiewać, a nawet nie mogła przynieść sobie kawałka do jedzenia.
15914:  Nie ma wątpliwości, że coś jest z nią nie tak.
15917:  Zaczęłam podziwiać możliwość, że nie jest prawdziwym archonem Hydro.
15922:  Może Eudex Nuvillette jest prawdziwym artykułem.
15941:  Coś niebieskiego, tylko cóże, cieszę się, że podcast się podobał.
15948:  Musisz obejrzeć temu.
15949:  Musimy znaleźć, jeżeli ktoś ma link do tego nieszczęsnego, to jest character teaser Furina, to myśmy go widzieli, albo ja to widziałem dwa tygodnie temu.
15959:  Jeżeli chodzi wam o charakter teaser Furina, to, to tak, spoko.
15962:  Yes, father.
15964:  Czy charakter, aha, charakter demo jest jeszcze, okej, dobra.
15970:  My dear children, please speak.
15974:  Czy Pyra Archon będzie jednocześnie kultystą Korna?
15978:  Mam nadzieję, właśnie czegoś takiego oczekuję.
15982:  Master Child has gone missing.
15984:  On top of that, the contacts and guards we bribed at the fortress have all gone quiet as well.
15990:  Prawdopodobnie to przydatne robienie tego Ridesley'a.
15995:  Mam nadzieję, że tak.
15997:  To jest dobra możliwość.
15999:  Wartość Harbingera jest znacznie wyższa, niż większość się to wyobraża.
16003:  Mamy teraz wypowiedź, aby wywołać dyplomatyczne presje na rządów Fountain.
16007:  Zbudujcie dla mnie spotkanie.
16010:  Chciałabym poznać Hydro Archon i Udex Neville.
16016:  Oh, i mam dodatkową misję dla was trzech.
16025:  Tak, ojciec.
16026:  Zniszczenie Tartaglia nie było częścią mojego planu, ale mogę użyć tego, by zrobić rozkaz.
16032:  Z tym, jak moją przeprosiną, mogę prosić o oficjalną audiencję i kontynuować mój wniosek o Farinę i Udex Muvilet.
16040:  Inicjatywa pochodzi z domu Harthu.
16043:  Mój wniosek o wniosek o wieżę Meripiedii będzie obciążony.
16048:  Linnie i jego grupa będą odpowiedzialni za prawdziwe spotkanie inteligencji.
16053:  Zaczyna się wszystko łączyć.
16055:  Powolutku.
16064:  Powinnaś wiedzieć o resztce.
16065:  Grupa Linnys jest bardzo blisko ciebie, więc nigdy nie zginęły by ci nic od ciebie.
16070:  Ty... Zatakowałaś Hydroarkon?
16075:  Nie oznacza to nic, nawet gdybyś go śpiewała z góry.
16078:  Poza tym, nawet Farina sama nadal pretenduje, że nic takiego nigdy się nie stało.
16083:  Yyy, w porządku.
16092:  Teraz mam dwa okazje, żeby pojechać na piwo z Fariną.
16096:  Muszę powiedzieć, że liderstwo Fontany jest jeszcze bardziej nieprzyjemne, niż się to wyobrażało.
16102:  Kiedyś stwierdziłam, że Udex Nuvillette musi być Hydro-Archonem.
16106:  Ale teraz... To też nie wydaje się mi dobrze.
16111:  Jestem służbą jej władzy, Czarstwa.
16114:  Podczas moich lat służby, nauczyłam się, jak prawdziwy archon prowadzi i przechowywa się.
16120:  Alcz, jestem ciekaw Carycy.
16121:  Dajcie spokój.
16122:  Oczywiście.
16122:  To wszystko jest tak, jak się czuję.
16124:  Często uczucie duchu nie wymaga sprawiedliwości.
16138:  Jest mi jednak całkiem zabawne, że po całych latach pracy w spotkaniach inteligentnych, przyzwyczaiłam się do tego, że jestem w całkowitym straceniu względu na identyfikację Boga z kraju, w którym urodziłam się.
16151:  Nie myślisz, że Fontaine jest całkiem zaskakująca?
16155:  Katastrofa się wywołuje, a mnóstwo sekretów wciąż nie wstaje na powierzchnię.
16161:  Czekam na jej konfrontację.
16189:  Zdecydowanie wrócił szybko.
16191:  Musisz chcieć poznać się ze sobą, więc zostawię cię do niego.
16195:  Nivlet?
16195:  Czy on jest w porządku?
16203:  Na razie tak.
16204:  Ale ten problem w dłuższym ciągu pokaże się zbyt niebezpieczny.
16210:  Jestem zaskoczony, że wkrótce, czy później, wydarzenia zapowiedziane będą się pojawiać.
16214:  Dziękuję, że ubezpieczyłaś Farinę.
16218:  Żeby to wyraźnie powiedzieć, użyłem mojego mocy, by odwrócić Przymordialne Wschód i odzyskać drzwi Sluz.
16230:  Tak więc, jak oczekiwałem, narzędzie zmieniło presję na Farinę.
16234:  Dostaję jej pozwolenie.
16240:  Nie może być, że jesteś prawdziwym Hydro Archonem, prawda?
16243:  Ale to tylko spekulacja na naszą stronę.
16245:  Nie... możesz nam to powiedzieć?
16247:  To... to w porządku.
16251:  Możemy porozmawiać o czymś innym.
16256:  Nie spróbujemy cię zmuszać.
16260:  Gdybyś nazywał mnie i Farinę słowami, to mimo, że nie jestem pewien, co chcesz oznaczać, muszę wyjaśnić, że nie dzielę jej pozycji na wielu tematach.
16274:  Nie odpowiedział na pytanie Nivlet.
16277:  Smok płacze.
16308:  Możesz być bliżej prawdy niż myślisz.
16310:  O?
16310:  I o czym myślisz?
16310:  Dragon... co?
16326:  Proszę, nie bądź tak zaskoczony.
16333:  Farina?
16337:  Nawet lepiej niż myślałem.
16340:  Novelette?
16341:  Novelette, czy słyszysz?
16347:  Wybaczcie.
16348:  Gdybyśmy nie wiedzieli, nie wiedzieliśmy.
16350:  Nie wiedzieliśmy, prawda?
16352:  Nie jesteś w rzeczywistości drogą przewodniczącą wody, prawda?
16355:  No, jeśli nie chcesz jej zaskoczyć, to... Wy wiedzieliście dokładnie.
16358:  Serdecznie mam nadzieję, że wytrzymasz dla mnie to sekret.
16369:  Mówiłem wam już wiele razy, że ja jestem tym typem odbiorcy, który ogląda kryminał, wszyscy wiedzą, kto zabił, wszyscy, a ja jestem na samym końcu, jak ten Herkules Poirot wychodzi i mówi, kto zabił, a do samego końca... Kto?
16386:  Gdzie?
16386:  Naprawdę?
16387:  On zabił?
16388:  Niemożliwe, wszyscy by już wyszli z pokoju, zostałby tylko morderca i Poirot i ja miałbym takie... To on?
16393:  Niemożliwe!
16399:  Smok zapowiedziany w enkanomii.
16406:  Hydrosmok płacze, gdy pada deszcz, a w trakcie rozpraw sądowych pada?
16410:  Przecież w trakcie rozpraw sądowych byliśmy wewnątrz!
16414:  Aha, to nie ma smoka.
16418:  Było mówione, że smok jest reinkarnowany jako człowiek?
16420:  Aha, rozumiem, w tych dialogach, które przeklikuje.
16423:  Zawsze podczas procesów w operze pada deszcz.
16425:  Okej, no to tak, to jest rzeczywiście foreshadowing.
16430:  Jest jeszcze coś, co Paimon chciał byś zapytał.
16433:  Proszę, idź dalej.
