Każdy. Pytajnik. Na. Południu. Skellige — WITCHER 3 Livestream #23
🔗 https://www.youtube.com/watch?v=2H4-hKZWIMM

3:  Witajcie.
18934:  Chyba, że to nam coś zablokuje.
18939:  Mam nadzieję, że tam nic Ciebie nie blokuje.
18941:  Cza ty?
18942:  Byście mnie nie wkręcili.
18952:  Muszą być tam, pan.
18954:  Zabarykadowali się.
18956:  Okej, fleter.
18961:  Fleter niebezpieczny.
18965:  Szkoda tylko, że jest tak łatwo palny.
18982:  Zabiłeś go?
18983:  W pojedynkę?
18984:  Ten skurwysyn wytłukł połowę mojego oddziału.
18987:  Widzę, że mało brakowało, a dopadłyby też ciebie.
18992:  Musisz się wycofać.
18994:  Natychmiast.
18995:  Mam obowiązki wobec tego miasta.
18997:  Nie pomożesz mu, prowadząc żołnierzy na rzeź.
19001:  Damien, pamiętasz naszą rozmowę w pałacu.
19004:  Powtarzam, nie macie żadnych szans.
19014:  No zobaczymy, czy to blokuje, czy nie blokuje.
19016:  Mam nadzieję, że nie.
19023:  Vampire The Masquerade Bloodline, jedna z moich ulubionych gier.
19028:  Oddział.
19030:  Opatrzyć rannych i przygotować się do wymarszu.
19032:  Mądra decyzja.
19037:  I jeszcze jedno.
19039:  W walce z wampirami używajcie wyłącznie srebra.
19043:  Każ alchemikom wyprodukować jak najwięcej oleju przeciw wampirom.
19048:  Nakładajcie go na miecze.
19050:  Uważajcie szczególnie na Alpy i Bruksy.
19053:  To te o sylwetkach kobiet.
19056:  Potrafią znikać.
19058:  W walce z nimi sprawdzają się petardy z opiłkami zebra.
19063:  Dzięki, Wiedźminie.
19065:  Mam nadzieję, że jesteś wart pieniędzy, jakie obiecała ci księżna.
19069:  I że przyniesiesz łeb tego drania, który za to odpowiada.
19072:  Nabity na hak.
19073:  Mam inny plan.
19087:  Hmm.
19087:  Niby jaki.
19089:  Na razie musi wystarczyć ci tyle, że potrzebuje Siany.
19093:  Przecież znasz decyzję księżnej.
19095:  Siana ma oczekiwać na proces.
19097:  W zamknięciu.
19098:  Obawiam się, że to zblokuje nam opcję.
19101:  Ale to nie znaczy, że się z nią zgadzam.
19104:  Ty może masz taki luksus.
19106:  Ja niestety go nie mam.
19108:  Przesiąłem wierność i miłości.
19114:  Damian, nie będę naciskać, ale zadaj sobie pytanie.
19119:  Jak będziesz się czuł, kiedy jutro pochowasz kolejnych żołnierzy?
19124:  Nie zblokuję?
19124:  Wiedząc, że nie zapobiegłeś ich śmierci, choć miałeś taką możliwość.
19128:  Jeszcze nie daliśmy instrukcji, jak radzić sobie z wampirami.
19132:  Widzę, że marnuję tu czas.
19134:  Czekaj.
19140:  Kiedy... Kiedy ostatni raz widziałem Sianę.
19144:  I miłość prowadziła ją do pałacowego pokoju dziecięcego.
19147:  Pokoju dziecięcego?
19150:  Jesteś tego pewien?
19151:  Przestań.
19153:  Służę na dworze od lat, znam tam każdy kąt.
19156:  Więc tak, jestem pewien do ciężkiej cholery.
19159:  To co, księżna zamknęła ją w domku dla laleń?
19163:  Szczerze, nie mam pojęcia.
19166:  Ale powiedziałem ci wszystko, co widziałem.
19169:  A co ty z tym zrobisz?
19171:  To już nie moja sprawa.
19173:  Rozumiem.
19175:  Sprawdzę to.
19177:  A ty wracaj do garnizonu.
19178:  Najlepiej po moich śladach.
19180:  To przetarty szlak.
19183:  Ten metalowy kwiat to jest kotylion.
19184:  Myślę, że to jest symbol Gwardii Książęcej Królewskiej.
19190:  Trzeba dać znać Regisowi, żeby do mnie dołączył.
19193:  Dobra.
19195:  Wracamy do... Wracamy do naszego wątku.
19203:  Piękne jest to.
19204:  Bokler zaatakowany przez wampiry.
19207:  Wspaniałości.
19209:  O nie, tu już zabiliśmy wszystkich.
19215:  Może tam jeszcze kogoś mamy do zabicia?
19220:  Bardzo mi się podoba ten efekt chmary atakujących wampirów.
19227:  Długa noc.
19230:  I'm in, right?
19232:  Bruxa!
19233:  Bruxa!
19235:  Świetnie!
19236:  Gdzie jest czarna krew?
19244:  Okej.
19252:  Ruxa nas... Dobra.
19255:  Quen.
19257:  Tu jest.
19260:  Jest!
19270:  Okej.
19271:  Jesteśmy przygotowani.
19283:  Łoń.
19288:  Oj, niedobry pomysł, niedobry.
19290:  Bardzo niedobry pomysł.
19292:  Powinno większe obrażenia to zadawać na co tam.
19302:  Bruxa jest świetnie zaprojektowaną postacią.
19305:  O, jeszcze Bruxa Verena sekunduje na czatach, proszę bardzo.
19311:  Jak imersywnie, jak imersywnie.
19318:  Bardzo złośliwy człowiek twierdzi, że ten kotylion to jest taki typowy element dla zbroi typu włoskiego.
19323:  No więc widzicie, jak zawsze czaty uczą i bawią.
19328:  Tędy, chyba tędy.
19329:  Oj tak.
19332:  Te schodeczki.
19333:  Swoją drogą, szkoda, że nie ma większej liczby strażników, którzy by tutaj walczyli na ulicach, byłoby bardziej imersywnie.
19341:  No dobra, właśnie w tym momencie się pojawili strażnicy.
19344:  Podoba mi się to.
19352:  Ładne.
19354:  To mi się podoba, ten dialog.
19356:  Oddział Klementa rozbity, rzeź.
19357:  Fajne.
19360:  Vasek mówi, że prawdopodobne, że ten kotylion na zbroi to tarcza... tarczka opachowa, czyli coś, co ma chronić przed ześlizgnięciem się uderzenia pod pachwinę.
19369:  Super.
19369:  Nie widziałem.
19370:  O tak.
19382:  Aaaa!
19382:  Aaa, tutaj jesteś.
19393:  Co tu się dzieje?
19395:  To jest jakaś bardzo dziwna... Eee, co oni robią?
19407:  Aaa!
19410:  Tak.
19410:  To jest właśnie to, co byli, robili kapłani w sytuacji, gdyby zaatakowały nas wampiry.
19415:  Zamiast przyłączyć się do walki, bałamucą ludzi.
19418:  Super.
19422:  Lepiodyści, tak.
19430:  Wspieszysz się gdzieś?
19433:  Nawet bardzo.
19434:  Więc bądź łaskaw zejść mi z drogi.
19437:  Wiesz, co się dzieje w mieście?
19439:  Oczywiście, że wiem.
19441:  To irytujące.
19447:  Żeś na ulicach.
19449:  To dla ciebie irytujące?
19451:  Ja bym użył silniejszego słowa.
19454:  Cóż, jakby ci to powiedzieć.
19457:  Mam już swoje lata.
19459:  Naprawdę sporo trzeba, żeby zrobić na mnie wrażenie.
19462:  Oczywiście, że tak.
19464:  Niełatwo zrobić wrażenie na wampirzycy.
19467:  Podejrzewałam, że się domyślisz.
19470:  Nie próbowałaś tego specjalnie ukryć.
19473:  A powinnam.
19474:  Jestem wiedźminem.
19476:  Czyli wrogiem.
19478:  To zależy już tylko od ciebie.
19485:  Tak, to ewidentnie kara boska.
19487:  Muszę się spotkać z Ukrytym i przekonać go, żeby powstrzymał Detlafa.
19492:  Podobno możesz mi w tym pomóc.
19494:  No, no.
19494:  Widzę, że powinnam napomnieć Regisa.
19505:  Stał się bardzo niedyskretny.
19506:  A ty, jeśli chcesz popełnić samobójstwo, są prostsze sposoby.
19509:  Możesz skoczyć z mostu na przykład.
19511:  Chcę z nim tylko porozmawiać.
19517:  Porozmawiać.
19517:  Dobre sobie.
19519:  Ukryty rozszarpię cię, nim otworzysz usta.
19522:  Spalimy ukrytego, nim zdążę rozszarpać.
19524:  Pomożesz mi czy nie?
19525:  Też wolałabym, żeby sytuacja w mieście się uspokoiła, ale zdradzać taką tajemnicę Wiedźminowi... Wiesz co?
19534:  Pojedź ze mną.
19535:  Załatwię swoje sprawy, wtedy pogadamy.
19541:  W umieraniu od upadku akurat Gerwand jest specjalistą, nie da się ukryć.
19551:  Nie no, bez przesady.
19553:  Oriana, nie mam na to czasu.
19556:  Giną ludzie.
19557:  A ja właśnie wsiadam na konia.
19559:  I albo pojedziesz ze mną, albo dokończysz ten poruszający monolog w samotności.
19564:  To jest ten moment, kiedy redzi nauczyli się robić wybory moralne w cyberpunku.
19569:  To znaczy, wybieramy jedną opcję albo drugą, ale obydwie prowadzą do pierwszej.
19574:  Niedaleko.
19575:  Hmm.
19576:  Hmm.
19600:  To już jest Uncharted Territory dla mnie.
19603:  Nigdy tego nie rozgrywałem.
19604:  Na pewno nie robiłem wersji z Ukrytym.
19606:  Chyba zawsze wybierałem jednak Księstwo Bajki.
19609:  Bajkowe, czy jak to się tam nazywa.
19612:  La Compassion.
19615:  Współczucie.
19624:  Prawdopodobnie w takim, że są smaczne dla niej jako wampirzycy.
19635:  Ten kontrast między tym rozświetlonym, pięknym, a ciemnym z czasu ataku wąpierzy jest znaczący.
19645:  Płagam!
19665:  Ale ten rękopis znaleziony w Sprawiedliwej Jaskini powinien być przypięty w fantastyce.
19669:  Jak nie jest przypięty, to przypięty.
19686:  Spokojnie, mały.
19688:  Nic ci nie grozi.
19692:  Gdzie jest doświadczenie?
19702:  Czy nie za bałamucenie ludzi?
19704:  Tak się bał.
19705:  Tak się bałem.
19707:  Czego?
19708:  Powiedz nam, powoli.
19714:  O, obudziły nas dzwony.
19714:  Potem krzyki.
19716:  Schowałam się pod kołdrę, żeby nie słyszeć.
19721:  Ale były bardzo głośne.
19723:  Bardzo głośne.
19726:  I coś zaczęło walić o dach.
19729:  Łup, łup, mocniej i mocniej.
19733:  Wtedy wujek Arno przyszedł i powiedział.
19736:  Siedźcie cicho, cichuteńko.
19742:  To nic się nie stanie.
19744:  Zostawił je z sukien sen.
19748:  Zostawił i uciekł.
19758:  Kim jest ten Arno?
19760:  Opiekun.
19761:  Zajmował się sierocińcem razem z żoną.
19764:  Za sowitą opłatą.
19767:  Nie widzę ich tu.
19770:  Nie czuję.
19770:  Co tu się dzieje?
19772:  Wyjechali i zostawili dzieci.
19774:  Na przynętę.
19776:  Wujek Arno mówił, bądźcie cichoteńko jak myszki, to potwór nie przyjdzie.
19782:  Ale przyszedł.
19787:  I co było dalej?
19788:  Barthes, Nive, Maura i inni uciekli.
19794:  Moja siostra, Ania i ja schowaliśmy się tu obok w pokoju.
19799:  Ale Ania zaczęła płakać.
19802:  Zasłoniłem jej usta i szeptałem.
19804:  Długo, aż w końcu ucichła.
19812:  Chcesz powiedzieć, że ty... Nie dopytuj.
19817:  Wiem już dość.
19818:  Ja też.
19820:  Coś pozabijało moje dzieci.
19824:  Zajmę się tym małym.
19825:  Nie można go zostawić samego.
19826:  A ty... Wytrop to bydle i przynieś mi jego łeb.
19831:  To pomogę ci z ukrytym.
19837:  Dobrze.
19838:  Podejmę trop.
19840:  Wybornie.
19841:  To do roboty.
19848:  Chodź maluszku, zaśpiewam ci coś.
19857:  Wiatr kołysze w locie ćmy, wilki śpią mocno, że aż strach.
19871:  I tylko ty nie śpisz, duszko ma.
19876:  Boisz się nocnic, złych wietrzyc i zjaw.
19879:  Boże, ciary.
19890:  Duszko ma.
19907:  Ładna melodia.
19916:  Ja nie wiedziałem, że to, czym ja się zachwycam w menu, to jest to, co pierwszy raz w życiu usłyszałem.
19926:  Daję ci spokój.
19938:  Ślady łap.
19939:  Potwór dwunożny.
19941:  Chodzi pochylony do przodu.
19942:  Krew nie zdążyła jeszcze okrzepnąć.
19944:  Rana bez postrzępień.
19963:  Pazury przeszłych batku.
19965:  Młode, cienkie kości.
19966:  Nie stawiały oporu.
19968:  Potwór pozabijał dzieci, ale nie żerował na nich.
19974:  Uciekł.
19974:  Coś odwróciło jego uwagę.
19976:  Cała rzecz na tym polega, że ja znałem oczywiście te opcje, że ona jest, ale nie wiedziałem, co się w niej kryje.
19984:  I druga rzecz, oczywiście znałem też ten temat, ale też nie wiedziałem, że tu jest.
19990:  Niesamowite.
19991:  Rany na głowie, ramionach, szyi.
19994:  Potwór zaatakował z góry.
19996:  Pewnie zeskoczył z dachu.
19999:  Tak całe pięć lat mi to zajęło, no.
20002:  Gardło rozszarpane.
20003:  Krytań zmiażdżona.
20006:  Też swoją drogą radzi... To jest nieliczne studio, które się odważa taki temat pokazać.
20013:  Mordu na dzieciach w sierocińcu?
20015:  Come on.
20017:  Zanim by coś takiego przeszło na zebraniu Ubisoftu, to zostałyby zawetowane pięć razy.
20026:  Ślady pazurów.
20028:  Haczykowate, ostre.
20030:  Potwór użył ich, żeby wspiąć się na dach.
20036:  Jeszcze tutaj.
20040:  Zostało rzucone o ścianę.
20043:  Czaszka pękła.
20045:  Śmierć.
20046:  Na miejscu.
20051:  Powłoka brzuszna rozcięta w trzech miejscach.
20055:  Uszkodzone organy, arterie.
20056:  Okej.
20061:  Coś jeszcze tutaj jest w środku, czy jeszcze nic?
20064:  Chyba nic w środku już.
20067:  Dobra.
20074:  Tu jeszcze.
20080:  Ten zapach... To nie krew.
20082:  Trzeba to sprawdzić.
20083:  Okej.
20089:  Czyli podążamy za zapachem, to adycyjnie.
20092:  Yyy... Co?
20098:  Okej.
20105:  Ta maś.
20108:  To trucizna.
20109:  Hm.
20111:  Grono podejrzanych się zawęża.
20114:  Gruczoły jadowe.
20115:  Pije krew.
20117:  Długie pazury.
20119:  Tak, to musi być Garkain.
20122:  Przewodnik stada.
20124:  Garkainy zawijają dla przyjemności.
20127:  Dzieci.
20128:  Oczywiście, że przeczytamy wpis o Garkainie zawsze.
20133:  Wampiry.
20136:  Garkain przywódca stala.
20138:  Kiedy wampir daje wiedźminowi zlecenie na zabicie innego wampira, możecie być pewni, że ani jeden z nich nie jest zwyczajny.
20146:  Zdawać by się mogło, że zlecenie jest dość proste, wszak Geralt wiedział, że jego celem jest wampir, jednak należy pamiętać, że wampiry są bardzo niejednorodną grupą i występują wśród nich gatunki bardzo różne.
20157:  Widźmin ustalił, że poszukiwany osobnie ma długie, haczykowato zakończone pazury, którymi może łatwo rozszarpać ciało, zostawiając w ranie jad, utrudniający krzepnięcie krwi.
20166:  Co więcej, przy pomocy pazurów może się bardzo sprawnie wspinać, wejdzie nawet na gładką ścianę budynku, przez co sprawia wrażenie, jakby dysponował nad przyrodzoną mocą.
20174:  Geralt zdawał sobie również sprawę z tego, że jego przeciwnik jest doświadczonym drapieżcą, zdolnym zaczalić się na ofiarę w ukryciu i zaatakować z nienacka.
20182:  Jeszcze podstawowy wpis, żebyśmy wiedzieli o co chodzi.
20186:  Krew na suficie, flaki na ścianie, tu musiał być Garngrin, Jans Lan Exeter, śledczy to za strażą miejską.
20196:  Garkajny, podobnie jak Fledery, należą do szczególnie niebezpiecznych wampirów, które swoją siłą czasem przewyższają nawet biesy, które się łatwo płoną.
20203:  Spotkanie z nimi prawie zawsze kończy się śmiercią, dlatego niewiele jest świadectw naocznych świadków.
20206:  Z raportów straży w Lannexeter, która opisuje sprawę z 1144 roku, kiedy to w mieście grasowały trzy osobniki ubite przez niejakiego Oliwia z Gulety.
20215:  O, jedźmina.
20218:  Wynika natomiast, że te straszliwe potwory nie zadowalają się jedynie wypiciem krwi z ofiary.
20222:  Według śledczych, ociekające krwią i flakami miejsca, zbrodnie dowodziły niechybnie, że Garkajny z lubością rozrywają ofiary na kawałki, toplając się w ich zakrwawionych wnętrznościach.
20239:  Ok.
20244:  Szukamy śladów wozu.
20249:  Dobra.
20250:  Mam wrażenie, że nie możemy tego robić na płotce.
20258:  Okej.
20260:  Ślady Garkajna i wozu zbiegają się.
20263:  Ciekawe, czy ich dogonił.
20266:  Płotka!
20269:  O!
20269:  Teraz możemy na płotce być, świetnie!
20273:  A klocik?
20285:  Okej.
20286:  Wąwozem teraz, dobrze.
20288:  Jesteśmy.
20316:  Ale ślad się ulewa.
20318:  Trzeba się rozejrzeć.
20320:  Paskudne rany.
20322:  Biedny koń.
20322:  Przynajmniej nie cierpiał długo.
20331:  Ok.
20331:  Rozszarpana na strzępy.
20334:  Krew wychłeptana do ostatniej kropli.
20337:  Clark Ain się to pożywił.
20340:  Potem pewnie zaszył się gdzieś niedaleko i trawi.
20346:  Niedaleko, to znaczy gdzie?
20347:  Geralt, twój zmysł holmsowski musi być bardziej precyzyjny, okej.
20353:  Och tak, Van Helsing, mhm.
20355:  Mnie na Castlevania znowu naszła ochota.
20358:  Kto wie, czy sobie jej nie powtórzę w całości.
20361:  Ale dziś w pierwszej kolejności sukcesja.
20369:  Ten quest jest dużo mocniejszy niż trailer Dead Island Zombies, a wszyscy strasznie krzyczeli, że to było za mocne.
20386:  Geralt?
20388:  Geralt?
20388:  Do góry.
20389:  Geralt?
20409:  Powieszę sobie twój łeb u siodła, submissor.
20415:  Aaaa!
20420:  Chłem.
20421:  O!
20421:  Nieźle.
20423:  Dobra, yrden.
20426:  Drugi yrden.
20443:  I zaczynamy.
20449:  Jeszcze czarna krew na wszelki wypadek.
20454:  Na wszelki wypadek.
20455:  Gdzie jest czarna krew tutaj?
20456:  Nie.
20498:  Na rośle mu strasznie upoczął.
20501:  Listo od Oriany.
20502:  Arnold, nic mnie nie interesuje, że brukiew jest najtańsza, skoro krew robi się po niej cienka i gorzkawa.
20507:  Mówiłem ci już wiele razy, koszty nie grają roli.
20509:  Nie oszczędzaj już więc, bo zacznę podejrzewać, że próbujesz odłożyć pieniądze do własnej sakiewki, a nie z troski o moje finanse.
20514:  Moje dzieci mają jeść dużo i zdrowo.
20516:  Dopilnuj też, żeby po każdym posiłku był deser.
20518:  Nie przywożę tu słodyczy bez powodu.
20520:  A, jeszcze jedno.
20521:  Jeśli jeszcze kiedyś zauważasz ślady pobiciu, będziesz miał kłopoty poważne.
20527:  Te dzieci... Oriana je hodowała.
20533:  Zaraza.
20533:  No cóż.
20535:  Trofeum z Garkaina.
20537:  Mówiłem wam, że wampiry płoną.
20540:  Dobranoc, iPhoneGamer, dobranoc.
20544:  Wiktorio, teraz rzeczywiście łapiemy rden i to skutecznie.
20552:  Aż, swoją drogą, znakomita jest ta... ten temat walki w Toussaint z Akordeonem, jest świetny.
20567:  Tak.
20567:  Kto by się spodziewał?
20568:  Wampiry i hodowla na krew.
20574:  Będziemy musieli się bardzo zainteresować Orioną.
20580:  To jest ten moment, kiedy brak muzyki znaczy.
20587:  Przepiękne dźwięki otoczenia są.
20591:  Czuć napięcie.
20594:  Okej.
20597:  Jak odczytać teraz tej relację z tym dzieciakiem, w tym kontekście tego co wiemy?
20601:  O mój Boże.
20621:  Oriana?
20625:  Zostaw to.
20636:  Natychmiast.
20637:  Myślałam, że dłużej ci zajdę.
20638:  Nigdzie mi się nie śpieszy.
20641:  Bo nim pojadę dalej.
20643:  Zajmę się tobą.
20646:  Ten sierociniec to była dla ciebie taka piwniczka z winem, tak?
20651:  Spiżarka.
20652:  syndrom sztokholmski
20681:  Widzisz, Wiedźminie, świat nie jest czarno-biały.
20684:  Piłam z tych dzieci, to prawda, ale nigdy tyle, żeby zabić.
20693:  I daję im sporo w zamian.
20693:  Tak, co na przykład?
20694:  To, że mają jedzenie?
20699:  Często znajduję się w sytuacji, kiedy ciężko mi coś jednoznacznie ocenić.
20704:  Podjąć decyzję.
20706:  To nie jest taki przypadek.
20709:  Jesteś obrzydliwa i powinnaś zginąć.
20714:  Ale?
20716:  Zasłaniasz się dzieckiem, a ja się śpieszę.
20721:  Odpuszczę ci.
20721:  Co?
20722:  Tym razem.
20724:  Nie chcę ją spalić!
20726:  Zrobiłem co chciałaś.
20728:  Rzezi dokonał ten Garkain, jeden z wampirów wezwanych przez Detlaffa.
20733:  Miał zaatakować miasto, ale pewnie zwabił go tu zapach dzieci.
20736:  Tak... W trailerze spaliłem.
20740:  Jest słodki.
20740:  Drażni nozdrza.
20748:  Mów, gdzie znajdę ukrytego.
20755:  Ma swoje leże na zachód od miasta, po drugiej stronie jeziora.
20759:  Szuka jej jaskini przy brzegu, a ten kamień otworzy ukryte drzwi.
20765:  Nie możesz mnie tam zaprowadzić?
20768:  Odwiedzam ukrytego tylko kiedy naprawdę muszę.
20772:  Zobaczysz czemu.
20780:  Zdajesz sobie sprawę, że któregoś dnia do ciebie wrócę?
20783:  W takim razie będę cię wyglądać.
20792:  No właśnie, Holly Lonewill pisze, wteczna mutna, bo jest maneskrypt o wolnym chowie ludzi, czytaliśmy go.
20799:  Jak się jej czyta, trzymaj się w normalnych warunkach, karmi.
20802:  To jej krew lepiej smakuje.
20805:  I Oriana zastosowała ten sposób w praktyce, dlatego właśnie mówię, że to jest syndrom sztokomski.
20809:  Tak, mogliby umrzeć na ulicy, ale z drugiej strony, no sorry, potwór na nich żeruje i nie jest tak, że one z tym mogą uciec.
20819:  Wyobraźmy sobie, że wszystkie te dzieciaki w którymś momencie z sierocińca się wychodzi, nagle uciekają i ona nie ma na kim żerować.
20827:  Ciężka sprawa.
20836:  Czy mi się różnią te dzieci od tych z Afryki i Chin i Indii?
20839:  Świat nie jest sprawiedliwy i straszny, to prawda.
20845:  Aj, cieszę.
20848:  Jest mod z misją Pamiętna Nos, którym się poluje na orianę?
20850:  O, dobrze wiedzieć.
20853:  Dobra.
20854:  Do ukrytego, moi drodzy.
20859:  Robię dużo zapisów, mi się przydadzą na przyszłości.
20864:  Nie zdziwiłbym się, gdyby dorosłe dzieci nie wychodziły na wolność.
20866:  Ja właśnie też, Bartku, takie mam zdanie.
20872:  Ale to jest to, co pisała chyba Marta F. z tego, co widziałem, że to jest taki typowy dylemat w stylu Redów, że chce się o tym dyskutować, nie jest to jednoznaczne, nie można jednoznacznie potępić Loriany, nie można jednoznacznie przyznać jej racji w 100%,
20890:  Tak, a równocześnie dowiadujemy się, że gry pozbawiają refleksji moralnej.
20893:  To jest, widzicie, ja na tym spotkaniu na AGH mówiłem, że gry to jest nie tylko przestrzeń, czyli topos, nie tylko legendarium, bestiariusze i tak dalej, czyli mytos, mity, słowiańskość i tak dalej, to co jest w Wiedźminie, ale też jest etos, wybory moralne i system filozoficzny, który funkcjonuje w świecie, co jest piękne.
20917:  Spokojnie młot, będziemy do krainy baśni, ale na następnym streamie, od tego zaczniemy.
20931:  Ukryty to jest finał dzisiejszego streamu.
20939:  Powtórzcie Regisowi, że będę na niego czekał.
20944:  Na przystani, przy pałacu.
20959:  Idziemy.
20962:  Dzisiaj kończymy na ukrytym, tak.
20967:  Po to sobie zrobiliśmy zapis, że Krainy Tysiąca Baśni też zobaczymy.
20981:  Próbna matura z angielskiego o siódmej.
20983:  Widzę, że ktoś ocipiał i to zdrowo.
20986:  Nie mogłoby to być o piętnastej?
20989:  Trzymamy kciuki, bardzo złośliwy człowieku.
20992:  Trybutariusze, zajamniczajcie.
20995:  Zajamniczajcie.
21002:  U Palitki o dziewiątej.
21004:  Zajamniczajcie dla wszystkich, którzy jutro się zmagają z tym.
21007:  Dramat jakiś absolutny.
21015:  Jak poszło spotkanie z Corianą?
21020:  Źle.
21022:  O, nie zdradziła gdzie szukać ukrytego?
21026:  Zdradziła.
21028:  Zdradziła też zamiłowanie do krwi małych dzieci.
21031:  O, przyznam, że słyszałem pewne plotki, ale nie dawałem im wiary.
21038:  Nie chcę o tym rozmawiać.
21040:  Jaskinie na zachód od miasta, po drugiej stronie jeziora.
21044:  Tam mamy płynąć.
21046:  Rozumiem.
21047:  Możemy ruszyć w każdej chwili, ale... Tak wiem.
21051:  Wolałbyś, żebym jednak uwolnił Sianę.
21054:  Ze względu na Detlafa.
21056:  Ze względu na was obu.
21057:  Proszę cię.
21059:  To Detlaf jest winien temu, co zdarzyło się w sierocińcu.
21063:  Miasto spływa krwią przez niego, a ty martwisz się jego zranionymi uczuciami?
21069:  Nie żartowałem, mówiąc, że spotkanie z ukrytym może być śmiertelnie niebezpieczne.
21076:  Geralt, jesteś moim przyjacielem.
21080:  To chyba oczywiste, że wolałbym, żebyś się niepotrzebnie nie narażał.
21084:  Mamy przecież drugą opcję.
21086:  Rozsądniejszą.
21092:  Wiktorio może będzie kiedyś z team z Wiedźmina I i II, ale pod jednym warunkiem.
21097:  Redzi muszą zrobić sensowny remaster.
21101:  Szczerze, nie miałbym imersji.
21106:  Jestem Wiedźminem, Regis.
21108:  Ja się nie układam z potworami.
21110:  Ja je zabijam, choćby to było nie wiem jak ryzykowne.
21114:  Cóż, rozumiem.
21117:  I obiecuję już do tego nie wracać.
21119:  Dziękuję.
21123:  Idziemy.
21125:  Jestem Ryszarda na czatach.
21127:  To prawda.
21143:  Będzie alternatywne zakończenie na kolejnym strimie, nie martwcie się.
21146:  Ja uważam, że zakończenie z baśniową krainą jest o wiele lepsze.
21150:  Po prostu tego nie znam, a spektakularna walka zawsze dobrze wygląda na koniec streamu.
21156:  Wiesz coś o tym ukrytym?
21158:  Że nie lubi gości, zwłaszcza niezapowiedzianych.
21162:  To nam świetnie wróży.
21164:  Masz plan, jak go ugłaskać?
21168:  Zwykle przed ukrytymi składa się w darze taki kamień symbolizujący pokój
21173:  Ale on występuje tylko w paklandzie.
21176:  Nie masz go przy sobie, zgaduję.
21179:  Nie mam.
21180:  Cała nadzieja w moim uroku osobistym.
21182:  A skąd u ukrytego uraz do odwiedzeń?
21185:  Ktoś mu wszedł do jaskini bez wycierania butu?
21189:  To nieco bardziej złożone.
21191:  Mów powoli i bez trudnych słów.
21193:  To może zrozumiem.
21195:  Nie wątpię w twoją inteligencję, ale...
21199:  Ciężko to wytłumaczyć człowiekowi.
21201:  Wasz świat jest dla nas obcy.
21204:  Nieprzyjazny, wrogi.
21206:  Ukryty robi co może, żeby się od niego odciąć, a my mu w tym przeszkodzimy.
21213:  Polecę przodem.
21214:  Na zwiady.
21217:  Okej.
21219:  Teraz ujawni się moja neuroza, to znaczy będę zapisywać co 15 sekund.
21229:  Chcesz usłyszeć fraszkę?
21231:  Przypomniało się.
21232:  Pamiętna żegluga po jeziorze z wiedźminem.
21237:  Byliśmy tutaj.
21240:  Myśmy tutaj kiedyś byli.
21241:  Tutaj są te wąwozy, które ja chromolę.
21249:  O Boże, w co my się pakujemy?
21258:  Geralt, tutaj!
21259:  Sugeruję, żebyś użył klucza od Oriany.
21290:  Regis trollował.
21295:  Czaty lepsze, Regis gorszy.
21297:  Tak.
21305:  Agnieszko, to był rękopis znaleziony w Smoczej Jaskini.
21307:  Znajdziesz go i wszyscy, którzy nas słuchają na folistycznej agencji eskapistycznej.
21312:  Link do Discorda na dole, na kanale Fantastyka jest w przypiętym poście.
21317:  Więc wystarczy kliknąć tę pineskę, która tam jest, to wtedy to znajdziecie.
21323:  Już na wszelki wypadek.
21324:  Wiecie co?
21325:  Druga rzecz, którą na wszelki wypadek zrobię.
21329:  Jak to?
21330:  Co?
21331:  Niemożliwe.
21334:  Co?
21336:  Jak to nie możemy... Co to za bzdura jest?
21338:  Przecież jesteśmy w otwartym świecie.
21339:  Eee...
21349:  Okej, mamy przynajmniej eliksiry.
21353:  Dobra, F5.
21361:  Regis.
21363:  Szytnaćce czy Szytnańce?
21371:  Muzyka jak w Skyrimie.
21374:  Czy wy to widzicie?
21374:  Przepiękne.
21382:  Wspaniałość.
21390:  Ło.
21397:  Okej, yy... Czas na orkę.
21403:  Mroczne bractwo, vibe.
21408:  No to mówiliście, że gdzieś jest zbroja jakaś ważna.
21415:  Okej.
21415:  Na pewno jej nie znajdę, ale... Nie oznacza, że nie można spróbować, prawda?
21426:  Okej.
21427:  Tutaj nic nie zrobimy.
21436:  Mam wrażenie, że jak popłynę w drugą stronę,
21441:  Jest, ale po konfrontacji z ukrytym.
21443:  Okej, okej, okej.
21445:  Co tu jest?
21450:  Starożytne monety!
21454:  Co to są starożytne monety?
21456:  Urządzenie o niewiadomym przeznaczeniu?
21461:  Co to są za interesujące rzeczy?
21468:  Pewnie ukryty pan.
21469:  Grywa czasem w Gwinda?
21470:  Tak.
21471:  Te same znaki klanów, co w Tesha Mutna.
21473:  O!
21474:  Oczywiście nie pamiętałem już tych znaków klanów Tesha Mutna.
21477:  Skąd się tutaj Regis nagle wziął?
21478:  Okej.
21483:  Ale to jest klimatyczna lokacja.
21492:  Musimy być blisko.
21494:  Skąd wiesz?
21495:  Odstaw ucha.
21499:  Ja... nic nie słyszę.
21502:  Żadnego szczura.
21504:  Nie toperza.
21506:  Nic.
21507:  Martwa cisza.
21508:  Mówiłem ci.
21510:  Nie lubi gości.
21549:  Łacina.
21573:  Zeple!
21576:  Zostaw... Zostaw... Zostaw Regisa.
