O jedną balladę Jaskra za dużo — WITCHER 3 Livestream #7
🔗 https://www.youtube.com/watch?v=zaFDbGcnqS0

2:  Witajcie.
18884:  Jaskier mówił, że był bardziej przekonujący niż oryginał.
18887:  Do tego stopnia, że Vivaldi dał mu pożyczkę na parę tysięcy koron bez mrugnięcia okiem.
18892:  Tak, tyle, że on się ukrywa.
18894:  Może Priscilla będzie wiedzieć coś więcej.
18897:  Trzymam kciuki.
18904:  Nie wiem o Politechnice Wrocławskiej nic, szczerze powiedziawszy, więc tu nie mogę polecić nic.
18912:  A teraz, że wybierała się na UEM w tym roku, a ja średnio to widzę, bo się nie zakwalifikowałem do Akademika przez kryteria wnioskowania.
18918:  Na mieszkanie nie stać.
18919:  No właśnie, typowy przykład.
18920:  Czyli to nie chodzi o to, że chcemy zaoferować edukację równą dla wszystkich, tylko jak zawsze jest tak, że dla ludzi, których na to stać, nie?
18931:  Wygląda jak żywy.
18934:  Jak żywy?
18938:  Ej!
18942:  Ej!
18942:  Ja chcę go zabić!
18944:  Czemu go nie mogę zabić?
18947:  Spokojnie, spokojnie.
18948:  Są metody.
18951:  Nie no, bez przesady.
18978:  Cholera.
18980:  Geralt sam się podpalił, ale nie zdołał wyeliminować włosy żarownic.
18987:  Insight info z upe, bo była mała burza medialna?
18992:  Wiecie dlaczego była burza medialna?
18997:  Bo jak się zwalnia profesorów, to wtedy robią burzę medialną.
19002:  Dotyczyło to kogokolwiek, jakiegokolwiek młodego pracownika, to nawet by się jakakolwiek prasa nie zająknęła na ten temat.
19012:  Ale oczywiście cała sprawa rozbijała się o to, że były dwie ustawy.
19020:  Obydwie w mocy, żadna nie anulowała przepisów poprzedniej w zakresie tego, kiedy się odchodzi na emeryturę.
19026:  I wszystko zależało od życzliwej interpretacji.
19029:  No więc zinterpretowano nieżyczliwie dla profesorów.
19033:  Dlatego była burza medialna.
19034:  Ale to nie jest tak, że ktoś złamał prawo.
19037:  Nie złamał.
19037:  W tej sprawie nie.
19040:  No aczkolwiek myśmy wszyscy jako środowisko zajmowali stanowisko w tej sprawie, ja też podpisywałem podanie.
19049:  Da się pracować jako programista bez angielskiego?
19052:  Tak, ale po co?
19054:  Znaczy wiesz, no po prostu łatwiej jest, wydaje mi się, rozumieć różne rzeczy.
19058:  No wiecie, to tak jak z układem określonym pierwiastków, człowiek zaczyna rozumieć, o co chodzi, jak zna trochę łaciny.
19066:  To jest tak jak z wszystkimi symbolami matematycznymi.
19070:  Jak nagle robicie matematykę po angielsku, to rozumiecie, dlaczego niektóre rzeczy są H, na przykład.
19075:  Ja, jak byłem mały i się uczyłem matematyki w szkole, to myślałem sobie, wysokość trójkąta, dlaczego to jest H?
19082:  Dlatego, że jakiś debil w szkole stwierdził, że będą uczyli osobno angielskiego i osobno matematyki, nikt nie powie mi, że H to jest height, tak?
19093:  Prosty przykład.
19095:  Więc łatwiej jest.
19098:  Jakie słodycze jadam i polecam.
19101:  Lubię owoce w czekoladzie.
19102:  W ogóle już wszystkie rzeczy w czekoladzie.
19104:  Bardzo polecam.
19109:  No, to chyba jest rzecz, którą najczęściej jem.
19111:  Oprócz tego zawsze jest taka jedna dobra czekolada wedla gorzka, ale ze słonym karmelem.
19117:  Świetna, absolutnie.
19118:  Z czego tu będziesz żył, jak potworów nie ma?
19124:  Rodzynki w czekoladzie dobre, aczkolwiek rodzynki to są stroskane winogrona, jak mówił Oscar Wilde.
19129:  I to jest powód, dla których ich nie lubię.
19131:  Ja lubię winogrona, które nie są stroskane i są zawarte w winie.
19145:  Powiedz mi, jak w ogóle poznałaś Jaskra?
19149:  Na turnieju poetyckim Wellander.
19151:  Oczywiście już wcześniej sporo słyszałam o mistrzu Jaskrze.
19154:  I rzeczywiście w pierwszej chwili wydał się mężem i narcystycznym bufonem.
19159:  Tylko w pierwszej chwili?
19160:  Cóż, zmieniłam zdanie, kiedy podszedł mi pogratulować.
19164:  Nie spodziewałam się, że z takim wdziękiem przyjmie przegraną.
19170:  Jaskier bywa irytujący, ale są chwile, kiedy przekonuje się, że potrafi być sprawiedliwy i szlachetny.
19186:  Wiem, gdzie jest Jaskier.
19187:  Gdzie?
19199:  W lochach, na wyspie świątynnej.
19202:  To jakiś żart?
19205:  Nie żartuję.
19207:  Ale spokojnie.
19208:  Triss wymyśliła, jak go wyciągnąć.
19210:  Musimy tylko znaleźć Dudu.
19212:  Twierdzisz, że musicie znaleźć Dudu, żeby znaleźć Jaskra, żeby znaleźć Ciri?
19219:  Brzmi jak strasznie dużo szukania, ale życzę wam powodzenia.
19223:  Nie mam wyboru.
19224:  Muszę się spotkać ze skurwianym juniorem.
19226:  Może on będzie coś wiedział.
19229:  Ale to jest długi, fajny quest.
19231:  Do zobaczenia.
19235:  Piszecie o zajęciach zdalnych i hybrydowych i tak dalej, że nic nie wiadomo.
19238:  Tak, to jest zabawne.
19239:  Ja wykorzystałbym całą tę sytuację do tego, żeby większość zajęć uczynić zdalnymi.
19244:  Wykłady wszystkie zmienić na podcasty, bo nie ma sensu.
19247:  Jeżeli wykład polega na tym, że gość siedzi albo gościni, albo stoi i mówi rzeczy, albo czyta, nie dajcie bogowie, czyta jeszcze z kartki, to naprawdę lepiej to zrobić w formie podcastowej, wrzucić na Spotify, a jeszcze więcej ludzi na tym skorzysta.
19264:  No, ale wiadomo, jest jak jest.
19268:  Więc uczelnie w tym momencie stwierdzają, że... Wiecie, tak jak Leslie Nielsen na tym GIFie, gdzie wszystko pali się z tyłu i tak mniej więcej uczelnie myślą o pandemii w tej chwili, więc jak jebnie czwarta fala, to aż się nogami nakryjemy.
19289:  Zapomniałem, że gra nas wysyła na Skellige, więc teraz chodźmy dorwać Juniora.
19298:  O, jeszcze... Co?
19305:  Co?
19307:  Drup w opałach?
19313:  Okej, po kolei.
19318:  Drup w opałach.
19320:  Drup w opałach brzmi fantastycznie.
19323:  Piję kawę.
19323:  Tak, codziennie.
19326:  Codziennie piję kawę.
19328:  Albo Latte, albo Olé.
19331:  Tu jest drup w opałach.
19333:  Dlaczego myśmy tam nie trafili wcześniej?
19340:  Ale nigdy nie pojmę energetyków, co ciekawe.
19342:  Chociaż nie miałem potrzeby.
19350:  Mamy wybór, tak?
19352:  Skurwiel Junior, bijatyki, gwint, pomóc Triss Merigold w jej opałach z czarodziejami i łowcami czarownic, czy drób w opałach.
19362:  No umówmy się.
19364:  To jest oczywiste.
19378:  Okej, coś widzę na minimapie.
19383:  Zbadaj.
19385:  Zbadaj.
19386:  Zbadaj.
19386:  A właśnie, że mogę to teraz zrobić.
19401:  Ja wiem, dlaczegośmy tego wcześniej nie mieli, bo tak, rozmawialiśmy z nią, ale był chyba za wysoki poziom.
19416:  No, mamy jakąś chęć na walkę na pięści później, dlatego myślałem o Skurwielu Juniorze, zwłaszcza, że Skurwiel Junior nas zaprowadzi do Oxenfurtu, ale z drugiej strony Triss, nie?
19427:  Trzeba pomóc Triss.
19431:  Piotruś, uważaj!
19432:  On ma miecz!
19438:  To żołnierz!
19439:  Kafe au lait!
19443:  Nic wam nie zrobię.
19445:  To po co przyszedłeś?
19447:  Przysłał cię ten kapitan z czarnymi wąsami.
19450:  Nie znam żadnego kapitana.
19452:  Przyszedłem tu po śladach stworzeń, które kradły kury.
19456:  Tyle rabanu o kilka chudych kur?
19460:  Ta pani wcale ich nie lubiła, ciągle na nie krzyczała.
19463:  I wygląda jak czarownica.
19469:  Co tu robicie sami w lesie?
19470:  Gdzie wasi rodzice?
19472:  Żołnierze ich złapali.
19474:  Przeprawialiśmy się przez rzekę, ale nas przeuważyli.
19477:  Biegliśmy, ale tatko i matura mieli toboły.
19480:  Kazali uciekać.
19482:  Od tej pory mieszkacie sami w lesie?
19484:  Tu coś znajdziemy, tu coś zwędzimy i jakoś idzie.
19490:  Pomysł z podcastami przy naukach technicznych chyba by się nie sprawdził.
19493:  No tak, no to wtedy forma wizualna też, nie?
19497:  I tyle, znaczy mamy film nagrany i git.
19500:  A reszta warsztaty, same warsztaty.
19503:  Warsztaty, laboratoria, to ma sens rzeczywiście na uczelniach, głęboki.
19509:  Skąd się wzięły te wilcze ślady?
19511:  Kiedyś tatko upolował wilka i dał każdemu z nas łapę na szczęście.
19515:  Przywiązaliśmy je pod butami.
19518:  Bo przecież wilki porywają kury, prawda?
19521:  Tak, ale bardzo rzadko po jednym.
19525:  Czym się różnią studia indywidualne od zwykłych?
19527:  W indywidualnych samemu sobie dorybieramy program i wybieramy te przedmioty, które nas interesują.
19533:  Tak nawiasem mówiąc, uważam, że każde studia powinny tak wyglądać, że mamy pulę przedmiotów opisanych sensownie i właśnie też w formie podcastów dostępnych, żeby sobie można było sprawdzić, czy nas coś interesuje i później dobieramy.
19547:  Takim wyższym poziomem, bardziej zorganizowanym studiów indywidualnych są takie rzeczy jak obszarowe studia, gdzie możemy między wydziałami wybierać przedmioty.
19556:  Radzicie sobie, bo okradacie innych.
19558:  To się źle skończy.
19560:  Lepiej poszukajcie pomocy.
19562:  U kogo niby?
19563:  Kto nas weźmie?
19565:  Zabierzemy wszystkie kury, a potem... Znam taką jedną kikimorę, myślę, że... ...że będziemy polować, ubierać się w zwierzęce z kury, uszyjemy namiot z liści i nigdy nie dorośniemy.
19575:  To ostatnie jest akurat bardzo prawdopodobne.
19579:  Uważajcie na siebie.
19586:  Po!
19587:  Mamy przekonać staruszkę, by przygarnęła dzieci, a niby dlaczego ona ma na sieję brać utrzymanie trzech kaszojadów?
19605:  No nie, ja jej tego nie doradzam.
19607:  No i co tam, Wiedźminie?
19612:  Znalazłem w lesie grupę dzieci.
19613:  Kul ma otworzyć kierunek lekarski?
19615:  Serio?
19615:  Dzieci?
19616:  I co, na oklep na wilkach jeździły?
19619:  Nigdy nie było tu żadnych wilków.
19621:  To bardzo sprytne dzieciaki.
19623:  Jeśli rzeczywiście mają trochę oleju w głowie, to teraz będą się trzymać z daleka od mojego kurnika.
19631:  Właśnie.
19632:  Lepsza opcja to byłoby wysłać te dzieciaki do Kaer Morhen, bo jak będą nas atakować, to wtedy rzucimy je na pierwszy front, one przyjmą na siebie pierwsze obrażenia i magowie, którzy będą się chować z tyłu, zdążą wyczarować Kulę Ognia.
19650:  To ma sens.
19653:  Przygarnij je, to przestaną kraść.
19656:  Przestaną kraść, bo je będę karmić.
19659:  To dla mnie nie interes.
19663:  A, ale dobrze, pomyślę o tym.
19667:  Co sądzę o chińskim systemie walki z uzależnieniem od gier komputerowych?
19671:  Nie ma czegoś takiego jak uzależnienie od gier komputerowych.
19674:  Więc możecie sobie z tego dośpiewać, co myślę o takich wszelkich biopolitykach.
19680:  Każda biopolityka jest zła, nawiasem mówiąc, aczkolwiek uważam, że
19684:  robienie burzy medialnej akurat z tego jest dość zabawne, ponieważ burzy medialnej nie robi się z innych rzeczy, które się dzieją w Chinach, włącznie z obozami koncentracyjnymi, ponieważ wielu autyletom medialnym się to po prostu nie opłaca.
19695:  Zresztą przypominam, jak Blizzard tańczył, dokładnie tak, jak im Chińczycy zagrali swego czasu.
19707:  Nie, nie, nie, nie, jeszcze nie.
19713:  Triss.
19714:  Teraz Triss.
19724:  Czy poruszałem temat Zmory Wilka i oglądałem?
19726:  Tak, jest recenzja na kanale.
19728:  Bardzo mi się podobała.
19729:  Nawet mieliśmy jeden stream, gdzie dyskutowaliśmy trochę więcej na ten temat.
19740:  W ogóle za każdym razem cieszę, jak marka Wiedźmińska się rozrasta, bo bardzo się bałem, że po tych akcjach, które odstawiał Andrzej Sapkowski, że będzie to zmarnowane.
19750:  Bardzo się tego obawiałem.
19753:  Ale na szczęście kapitalizm nam sprzyja, przynajmniej w tym.
19760:  Zagramy z nim w gwinta.
19764:  Zwłaszcza, że ten gość nie ma nic, co by nas mogło zainteresować.
19767:  Chyba, że możemy mu coś obchnąć.
19772:  Tak, brzytwę, grabie.
19774:  Dlaczego my mamy takie rzeczy?
19776:  Tylko nas obciążają.
19779:  Dobra.
19783:  Jeżeli będziemy mogli zagrać też w karty, to niczego mi już nie sprawi.
19786:  Randka z Triss, absolutnie.
19787:  Ale stopniujemy napięcie, moi drodzy.
19789:  Gość na nas spojrzał.
19792:  W ten sposób, dziwne.
19802:  Czy rozpoznaje książkę Złotogór Czarnych Szklarscy?
19814:  Chyba ten Knypek nam nic nie da.
19816:  Ta Knypkini nam da za to bardzo dużo.
19821:  I... Detmold też, nigdy nie lubiłem go.
19829:  Psianek nie ma u kupców niestety, psianki są tylko w Toussaint.
19840:  Babcia dostanie tanią siłę roboczą w postaci dzieciaków, tak.
19843:  Przynajmniej tyle.
19844:  Czy czytałem coś Wasylija Mahanienko?
19846:  Nie Marto, nie czytałem.
19847:  Warto?
19857:  I can live with that.
19862:  Serio?
19863:  CD Projekt Red wszedł we współpracę z Oshii i będą sprzedawać izotoniki pod nazwami Wiedźmińskich Eliksirów?
19869:  Boże drogi.
19870:  To ja już wolę te, które są ze współpracy na przykład, nie wiem, z Angry Joe Show czy coś takiego.
19876:  Przynajmniej mają vibe gamerski, taki szczery.
19883:  A, i było jeszcze pytanie dotyczące gier wideo i książek.
19888:  Dzięki Marcie mi się przypomniało wcześniej.
19890:  Polecam zawsze Krew, Pot i Piksele Jasona Skraera.
19894:  Można się dużo dowiedzieć na temat branży z niej.
19896:  Na wyższym poziomie trochę są gry wideo z aryspoetyki Piotrka Kubińskiego.
19900:  A oprócz tego polecam Video Game Theory Reader.
19903:  To jest taka dwutomowa seria.
19908:  Mmm...
19915:  Dużo pasów mamy, za dużo.
19921:  Biała mewa na kaca.
19921:  Walczymy.
19921:  Musimy zwyciężyć.
19941:  Nie będzie to proste.
19943:  Liczę na to, że... A, mamy szpiega.
19953:  Ale kretyn.
19958:  Znaczy nie, teraz nie zagramy szpiega, zagramy go potem.
19965:  Dziedzinnie proste.
19976:  Nam jakiś szpieg zginął?
19984:  O, Level Up, The Art of Game Design też znam i podpinam się pod to, dobre rzeczy.
19996:  Co myśl o Radku Kotarskim?
19997:  Super sprawa, bardzo fajną robotę robi.
20003:  Przy czym Polimaty 1 wolałem od Polimatów 2.
20006:  Bardziej mi odpowiada ta formuła mniej heheszkowa.
20011:  Mieliście rację, był Sigismund Dijkstra.
20015:  Czemu ja tego nie pamiętam?
20016:  Czemu ja nic nie pamiętam?
20038:  UMCS?
20039:  Bardzo dużo tam fajnych znajomych.
20044:  W Lublinie są... W Lublinie formalnie jest wiele uczelni, z czego dwie najbardziej znane, ale tylko jedna jest uniwersytetem i to jest UMCS.
20059:  Czy znam anime Bungu, jeżeli to się tak czyta, z Trade Dogs, bezpańscy literaci.
20065:  Miano bohaterów pochodzą od sławnych japońskich autorów literackich, którzy dysponują mocami bazującymi na ich najsławniejszych dziełach.
20070:  Fajna sprawa, przefantastycznie to brzmi.
20079:  No okej.
20080:  Zagramy chytrze.
20083:  Czytałem książki Radka Kotarskiego, myślicie o Włam się do Mózgu i tak dalej?
20087:  Nie, z tych książek youtuberów przeczytałem tylko i wyłącznie Otwórz Oczy chyba.
20094:  To było autorstwa Radka Gębury z 7 metrów pod ziemią, które uważam za... Inaczej, ja uważam, że jest jeden w Polsce dziennikarz, oprócz oczywiście Sekielskich, ale taki, który prowadzi wywiady.
20109:  Jest to Rafał Gębura.
20112:  Jeszcze Paciorek w Imponderabiliach robi dobrą robotę, ale takie dziennikarskie typowe wywiady, bo to są bardziej podcasty, mam wrażenie, ale takie wywiady, wywiady dziennikarskie, dobre takie, jak powinny być w telewizji, robi Gębura.
20126:  Jest znaczące, że nie jest w telewizji.
20130:  Ba, ja przez pewien czas nie znałem jego imienia i nazwiska.
20133:  Kojarzyłem po prostu jego wywiady, bo to jest dziennikarz, który zostawia przestrzeń rozmówcy.
20139:  Natomiast wszystkie Piotry Pokraśko i Tomasze Polisy tego świata,
20144:  Popatrzcie na mnie, jestem, albo Moniki Olejnik, ja jestem dziennikarzem, mam miliony i samochody i o, i drogie ciuchy, a tam gość mój to jest nieważne, on jest tylko środkiem do tego, żebym ja miał więcej milionów.
20158:  Nie znoszę tego, to jest to celebryckie amerykańskie dziennikarstwo.
20166:  Monika Jaruzelska też się w to, moim zdaniem, wpisuje.
20169:  Ilekroć włączę jej film,
20171:  Ja tylko cały czas skipuję.
20173:  Ok, kiedy skończy mówić?
20175:  Kiedy skończy?
20176:  O, teraz.
20176:  A nie, jednak nie.
20179:  O, już może mówi... A, ok, jeszcze dalej.
20182:  Nie jest dziennikarstwem.
20186:  Moim zdaniem.
20190:  A wskrzyśmy sobie kogoś jeszcze.
20201:  W ogóle naukowy bełkot spróbuję od dawna.
20206:  Bardzo cenię.
20208:  Zresztą ja zmartwiłem się jak była ta sprawa, wiecie, z YouTube'em, że były tam problemy z kanałem.
20215:  Ale dobrze, że to się skończyło.
20219:  Spektakularne zwycięstwo z przydrożnym kupczykiem.
20224:  Czas do tris.
20226:  Och, olbrzymi krałopająk, świetna sprawa.
20230:  No właśnie, Nadia pisze, właśnie się dowiedziałam, jak ma na imię Rafał Gębura.
20234:  No właśnie.
20238:  A potraficie wymienić jedną rozmowę Piotra Kraśki, która zapadła w pamięć, albo jego jednego gościa?
20244:  Nie.
20244:  A ja potrafię wymienić gości siedmiu metrów pod ziemią, którzy mnie absolutnie wstrząsnęli.
20252:  Mimo, że mam kiepską pamięć.
20256:  Swoją drogą, nawet pamiętam, że do siedmiu metrów pod ziemią grałem sobie w świetny tower defense, który się nazywa Death Trap.
20268:  Czy wziąłem sobie sugestie dwóch typów podcast w części częstszego używania słowa dupa?
20273:  Nie.
20274:  Dupa.
20278:  Spokojnie, na pewno nie zostanę tu długo.
20284:  Zapisujemy, bo to bardzo ważne rzeczy teraz.
20289:  Kamieniczniczka, jakie piękne słowo.
20295:  Te emocje.
20299:  Aż nawet nie będziemy niczego lutować.
20302:  Czy ten dom jest krzywy?
20305:  Czuję się strasznie nieswojo.
20310:  Triss, oczywiście.
20311:  Tak, Geralt?
20315:  Syphon i serii o płaskiej ziemi, no to wiem, oglądałem na bieżąco.
20319:  Nakomita sprawa.
20323:  Podziwiam determinację.
20325:  Nie by się nie chciało.
20328:  Wydaje się, że to było tak dawno.
20335:  Chyba dlatego, że tyle się zmieniło.
20337:  Czyli zatrzymałaś ją z sentymentu?
20340:  Częściowo, ale przede wszystkim dla przestrogi.
20346:  Jak się czujesz?
20353:  Tak sobie.
20356:  A czemu pytasz?
20364:  Zastanawiałem się, jak twoja ręka, paznokcie... Odrosną.
20369:  Słuchaj, to był mój pomysł.
20371:  Wiedziałam, na co się decyduję.
20373:  Nie musisz się o mnie martwić.
20377:  Najzabawniejsze jest to, że płaska ziemia to dość nowa idea, wbrew pozorom.
20380:  No, konkretnie XVII wiek.
20384:  Wiesz, może porozmawiamy o czymś innym?
20387:  Chętnie.
20389:  Sama miałam to zaproponować.
20394:  Długo jesteś w Nowigradzie?
20395:  Wystarczająco długo, żeby nauczyć się jak tu przeżyć i nie dać się złapać.
20399:  A przedtem gdzie byłaś?
20401:  Przedtem też jakoś udawało mi się radzić sobie bez twojej pomocy.
20405:  Co nie znaczy, że nie cieszę się na twój widok.
20410:  O czym chciałaś porozmawiać?
20412:  Dostałam dość dziwną wiadomość i nie wiem, co o tym myśleć.
20415:  Kto ją przysłał?
20417:  Służący Ingrid Wegelbud.
20419:  Podobno jego pani jest gotowa przekazać sporą kwotę, by ułatwić czarodziejom ucieczkę z Nowigradu.
20424:  Nie wiem, do której stricte.
20426:  Domyślam się, że nie będzie to bezinteresowna darowina.
20429:  Nie.
20429:  I właśnie tutaj pojawia się problem.
20431:  Wegelbud chce mnie o coś prosić, ale w tym liście nie podano żadnych szczegółów.
20436:  Mam się spotkać z tym sługą na targu rybnym, a on mi wszystko wyjaśni.
20440:  Tylko nie wiem, czy to dobry pomysł.
20446:  Nadia pisze, jakby ziemia była płaska, arcymagos już dawno by z niej spadł.
20456:  Tak by było, to jest prawda.
20460:  Czy noszę jakiś inny kolor niż biały?
20463:  Ja wiedziałem, że ktoś kiedyś o to spyta.
20465:  Widzicie, ja jestem bardzo takim, jestem człowiekiem przywiązanym do tradycji.
20472:  I z pewnych rzeczy trudno mi zrezygnować.
20477:  Ale tak, tak, poza kamerą oczywiście.
20480:  Co zabawne, poza kamerą zwykle na czarno się noszę.
20487:  Spytajmy jeszcze, dlaczego się boisz.
20488:  Dlaczego się boisz?
20489:  A co jeśli to zasadzka?
20492:  Z jednej strony nie chciałabym zmarnować takiej szansy, bo potrzebujemy tych pieniędzy, a z drugiej...
20497:  Nikt nie wymaga od ciebie, żebyś się narażała.
20500:  Ja sama tego od siebie wymagam.
20502:  Rzecz w tym, że przedtem było mi łatwiej.
20505:  Kiedy nie wiedziałam, jak to jest znaleźć się w łapach łowców czarownic.
20510:  Przecież mogłaś uciec w każdej chwili.
20512:  Wiem, ale i tak byłam przerażona.
20515:  A co jeśli zakują mnie w prawdziwy dwimeryt?
20517:  Przecież nie zawsze będziesz w pobliżu.
20520:  Dlaczego akurat Dwimeryt działa jako blokada magii?
20523:  Czy to jest po prostu gimik, który wymyślił Sapkowski?
20526:  Czy jest to jakoś wyjaśnione w lore?
20527:  Bo ja się nie doczytałem.
20530:  Nie podoba mi się to wszystko, ale skoro się uparłaś, nie zostawię cię z tym samej.
20534:  Dziękuję.
20535:  W jaki sposób masz się skontaktować z tym sługą?
20538:  Napisał, że rozpoznam go po niebieskim kaftanie i pęku kluczy przytoczonym do pasa.
20543:  Mam go zaczepić i zapytać o cenę pstrągów.
20552:  Okej.
20553:  Chyba żartujesz.
20554:  A tobie kazał przyjść z czerwoną różą?
20557:  Nie było mowy o kwiatach, ale jeśli chcesz mi jakieś podarować, to nie mam nic przeciwko.
20562:  To targ rybny, Tyis.
20564:  Mogę ci najwyżej kupić dorodnego sztokisza.
20566:  Chyba lepiej będzie, jeśli to ja porozmawiam z tajemniczym mężczyzną w niebieskim kaftanie.
20571:  Ale on spodziewa się, że ja tam przyjdę.
20573:  Wystarczy, że poczekasz gdzieś w pobliżu, aż sprawdzę, czy to nie był liścik od łowców czarownic.
20579:  Dobrze.
20580:  Zobaczymy się na miejscu.
20584:  Naprawdę, ta kamienica jest krzywa.
20586:  Triss, stać się na coś lepszego, no.
20590:  O, zwierciadło Ein Engarb.
20592:  Uuu, uuu, uuu, uuu, uuu, uuu, uuu, uuu, uuu, uuu, uuu, uuu, uuu, uuu, uuu, uuu, uuu, uuu, uuu, uuu, uuu, uuu, uuu, uuu, uuu, uuu, uuu, uuu, uuu, uuu, uuu, uuu, uuu, uuu, uuu, uuu, uuu, uuu, uuu, uuu, uuu, uuu, uuu, uuu, uuu, uuu, uuu, uuu, uuu, uuu, uuu, uuu, uuu, uuu, uuu, uuu, uuu, uuu, uuu, uuu, uuu, uuu, u
20613:  Spotykamy się z służącym na targu rybnych coś, co miało być ram, tylko skończy się na targu rybnym.
20623:  O cóż.
20625:  Mieszkanie studenckie w Nowigradzie, no.
20628:  Zły pomysł.
20630:  Ale cieszy mnie to, że nieustannie napadają nas bandyci, bo w momencie, w którym już się martwię, że nie paliłem długo,
20641:  A to wiecie, to jest uzależnienie i dość poważne.
20646:  To ludzie z Kurwiela Juniora przychodzą mi z pomocą.
20651:  Fantastyczne uczucie.
20658:  Przytulna, budżetowa mini kawalerka w okolicach Nowigradu.
20662:  Tak jest, blisko do rynku, znakomite warunki sanitarne, świetne otoczenie.
20670:  Oczywiście media w cenie, tak?
20675:  Czyli Megaskop w tym wypadku.
20683:  Bigos z mandarynkami?
20685:  Nie mówcie mi o takich rzeczach.
20689:  Bigos z dodatkowym bekonem na przykład, o. To bym zjadł.
20694:  Wszystko z dodatkowym bekonem jest dobre.
20703:  No używam biedźmińskich zmysłów.
20706:  Nie widzę sługi.
20708:  Wegelbudów.
20712:  Widzę ubogich mieszczan.
20715:  O. Tak?
20729:  Przytulny mikroapartament, oczywiście, oczywiście.
20733:  Czy byłem na czymś w kinie ostatnio?
20735:  Nie widziałem może Green Knighta.
20738:  Nie, przestałem chodzić do kina ostatnimi czasy, przyznaję.
20744:  W okolicach covidowych przestałem i cancelowałem swój abonament, który miałem w Cinema City i jakoś nie mam potrzeby wrócić na razie.
20756:  Zielona herbata z dodatkowym bekonem też jest dobra.
20758:  Oczywiście.
20759:  Dodatkowy bekon dajesz na kanapkę i wbijesz do tego herbatę.
20762:  To jest rewelacja.
20765:  Ja wam dam gotowany jamnik.
20768:  Z dodatkowym bekonem.
20768:  Wiesz, gdzie mogę kupić najtańsze pstrągi?
20772:  Jamnik nie musi mieć dodatkowego bekonu bez hot dogiem.
20775:  Jeśli chcesz porozmawiać z adresatką listu, to tylko w moim towarzystwie.
20779:  Okej.
20780:  Niedaleko.
20780:  Zawsze wszyscy tak mówią.
20797:  gdzie byłem z moim przyjacielem w Kanadzie na konferencji i to jego obecna żona powiedziała nam, o słuchajcie, znalazłam taką świetną burgerownię, jak ja słyszę gdzieś świetny burger, to wiadomo od razu, i słuchajcie, niedaleko, my byliśmy po praktycznie całym dniu konferencji, na pewno niedaleko, tak, tak, tak, niedaleko, zobaczycie, chwileczkę stąd.
20822:  Chodźmy.
20824:  Pół godziny później zapytaliśmy, słuchaj, na pewno jest niedaleko.
20829:  Tak, tak, tak.
20830:  Pierwszy raz ich na oczy widziałem.
20831:  Półtorej godziny to trwało.
20833:  To niedaleko.
20833:  Ostatnio ktoś próbował wypytywać naszych gońców o panicza.
20838:  Ale zaraz, gdzie jest pani Merigold?
20843:  Miała pani przyjść sama.
20844:  Gdyby nie on, tamci trzej pewnie już by cię prowadzili na przesłuchanie.
20848:  Ten wysoki to Waldo Muris, pracuje dla łowców czarownic.
20852:  Pewnie ma pani rację.
20854:  Ja... Ja po prostu nie spodziewałem się, bo pani Wegelbud... Whisky in the Jaw, potwierdzam.
20862:  Specjalnie do Wrocławia mi się zdarzało na nie jeździć.
20864:  Zwłaszcza przy tych koncertach z muzyki z gier wideo można było przekąsić.
20868:  Znakomita sprawa, absolutnie potwierdzam.
20872:  I tak, nie ma jej w Krakowie.
20873:  Oczywiście, że nie ma jej w Krakowie.
20874:  Natomiast na te burgery w Kanadzie... Zresztą było.
20877:  Zresztą, że jeszcze serwowali do nich poutine, czy jak to się cholerstwo czyta, czyli frytki po kanadyjsku.
20883:  Skoro już jesteśmy po wstępnych uprzejmościach, może powiesz, ktoś ty?
20887:  Jestem pokojowcem pani Wegelbutt.
20890:  Nie chciałem was niczym urazić, panie.
20892:  Dlaczego pani Wegelbutt nie chciała spotkać się ze mną osobiście?
20895:  Bała się, że będą ją śledzić.
20897:  Ostatnio jest strzępkiem nerwów.
20902:  Mów, w czym rzecz.
20903:  Powiedział Geralt z nabrzmiałymi żyłami.
20905:  Panicz Albert interesuje się alchemią i dowiedzieli się o nim strażnicy świątynni.
20912:  Strażnikami bym się nie przejmowała, ale skoro próbowali cię dopaść pomocnicy łowców, sprawa wygląda poważnie.
20918:  Tak, pani Fegelbud udało się przekupić straż, ale łowcy płacą za każdego schwytanego czarodzieja, więc chyba... Strażnicy najpierw wzięli łapówkę od wystraszonej rodziny, a potem i tak szepnęli słówko łowcom.
20934:  Jakowie dobre burgery są w Moaburger między innymi.
20937:  Tam jest burger z jagnięciną.
20939:  O, pyszny.
20940:  Czy grałem w Gwinta lub w Thronebreaker'a?
20942:  Tak, miękkale nawet na tym streamie widać, jak gram w Gwinta i czat bardzo, bardzo stara się samodyscyplinować, żeby nie umrzeć ze śmiechu.
20951:  Natomiast grałem też niezależnie chwilę w tego samodzielnego i w Thronebreaker'a, ale to not my cup of tea.
20959:  Skąd Ingrid Wegelbud wiedziała, że powinna zwrócić się właśnie do Trips?
20963:  Dowiedzieliśmy się, że to pani Merigold pomogła zniknąć myrze Bays, kiedy łowcy zaczęli jej deptać po piętach.
20969:  Myra kilka razy udzielała pani Ingrid magicznej pomocy w jej... dolegliwościach.
