Wszystkie drogi prowadzą na Skellige — WITCHER 3 Livestream #10
🔗 https://www.youtube.com/watch?v=sIOwatSu__w

2:  Witajcie.
17662:  Zdzierstwo.
17667:  W Arin Zbiorn jest dużo dobrych kart.
17674:  No to właśnie do Arin Zbiorn zmierzamy, tak mi się wydawało.
17679:  O, tutaj.
17685:  Czy ja mam Księgę Gwinta?
17688:  Rashodak pyta.
17689:  Nie wiem.
17691:  Absolutnie nie wiem.
17698:  Jeśli to jest coś, co jest ingame, to mi się nie wydaje, a jeżeli jest poza grą, to tym bardziej nie.
17710:  Wielkie nieba.
17711:  Strasznie drogie te glify są.
17714:  Proszę bardzo, pasterz.
17716:  Pasterz z owcami.
17718:  Na pewno ma coś ciekawego do powiedzenia.
17723:  A czy on zareaguje, jak zacznie mu palić stado?
17728:  Nie.
17730:  Ciekawe.
17731:  Ma to niewielki sens.
17738:  Trzeba pogrindować kasę na muszlach, żeby aktyował się quest z powrotem podatkowym.
17746:  Wielkie nieba.
17749:  Wielkie nieba.
17751:  Księga gwinta w ekwipunku powiadacie.
17754:  Książki.
17760:  Przydałaby się jakaś wyszukiwarka tak swoją drogą.
17767:  Ostatnie życzenie.
17775:  To była jedna z pierwszych rzeczy, które dostaliśmy.
17778:  A i tak to jej nie widzę.
17779:  No możliwe, że wy zobaczyliście, bo ja jestem niespostrzegawczy.
17791:  Czego nie widzę i co mi umyka?
17792:  Witam Wilkasa.
17796:  Oho, bandyci.
17807:  To kaszlenie nie jest dobre w momencie, w którym się walczy.
17818:  Pytacie, czemu wymachuję frenetycznie mieszem?
17820:  Właśnie dlatego!
17831:  W krwi i winie w Oxenfurcie quest jest, że znajduję Mniepoborca, okej.
17837:  Okej.
17844:  A czemu tutaj nagle znaleźli się ludzie?
17849:  Rybak mówi do nas wprost.
17851:  Hark.
17853:  Fascynujące.
17853:  Dobra.
17856:  Nie chciałem tego zrobić.
17856:  Chciałem otworzyć mapę.
17859:  O zatem.
17859:  Obozowisko bandytów za nami.
17861:  Tu jest jakaś wioska, ewidentnie.
17863:  Podróżujemy do wioski.
17864:  Okej.
17879:  Ależ tutaj jest dużo rzeczy.
17882:  Także nie oznaczonych w żaden sposób na mapie, co smutne.
17888:  Tu coś było.
17891:  Coś mi się mygliście kojarzy.
17893:  Jakiś quest tutaj był.
17902:  Tak, to był quest.
17907:  To nic.
17916:  Bies na mnie straszny.
17920:  Bies to nie jest stado wilków.
17933:  Co się dzieje?
17935:  Okej.
17936:  Dziwne.
17945:  A, to jest to zlecenie Zaginiony Syn.
17953:  Wprawdzie nie porozmawialiśmy z Odenem z Rannweig, ale co tam.
17960:  I dlaczego to jest oznaczone w taki sposób?
17966:  Ale jest niedal... Czy przecież byliśmy tam przed sekundą?
17969:  Dobra, to wrócimy tam szybko porozmawiać.
17974:  Bies się zbiesił.
17976:  Nie da się ukryć.
17977:  Woda!
17978:  Słusznie, macie rację.
17984:  Porozmawiajmy z nim, to jeszcze jesteśmy w stanie wycyganić od niego więcej złota.
17995:  Pierwszy grobowiec w Mechanicusie skrewiony.
17998:  Moi Magosi nie przetrwali, mówi Robert.
18001:  Nikt nie mówił, że będzie prosto.
18002:  To jest wściekle trudna gra.
18009:  O, tak liczyłem, że tutaj będzie znacznik.
18012:  Powiedział Krzysztof, który wcale na to nie liczył.
18016:  I wróćmy oto do wsi Rannweig.
18021:  Schemat w murach jest
18024:  Wiecie, ja do schematu podejdę metodycznie, jak weźmiemy quest z tego.
18030:  Dlaczego nie chce z nami rozmawiać?
18034:  Dlaczego Oden nie chce z nami rozmawiać?
18037:  Co?
18039:  Co się sta... Jak?
18040:  Dlaczego?
18043:  Quest jest zbugowany?
18052:  Oden nie może z nami rozmawiać.
18055:  Wiecie co, aż zapiszę i zloaduję z ciekawości.
18058:  Może to jest kwestia jakiegoś dziwnego błędu.
18063:  Pomedytujemy, tak.
18065:  ...szukać śladów dziewczyny.
18078:  Na miejscu okazało się, że druid Myszowór nie zamierza pozwolić czarodziejce na badanie zniszczonego lasu, ale z pomocą jarla Krahan Kraid udało się go przekonać.
18090:  Właśnie mam pytanie co do zajęć.
18091:  Czy napisem, który będzie prowadzony w ramach humanistycznych AS dla drugiego stopnia też się może zapisać na pierwszym stopniu?
18097:  Myślę, że tak, jeżeli nie będzie miał nikt z administracji nic przeciwko, bo to jest realna władza na uczelniach zawsze.
18105:  Zobaczymy.
18105:  Medytacja też nic nie działa.
18107:  Ewidentnie jest skrewione zadanie.
18111:  A to mnie irytuje, bardzo nie lubię takich sytuacji, ponieważ idea otwartego świata jest taka, że ja mogę natrafić na coś i zacząć tropić, a potem porozmawiać.
18120:  Ej, słuchaj, zacząłem tropić zwierzynę, czy to przypadkiem nie jest to, o co ci we wzleceniu chodziło?
18126:  No, no, no, tak, absolutnie.
18127:  I już macie rozwiązany problem.
18130:  To jest kwestia napisania dodatkowej ścieżki dialogowej.
18139:  Potrzebujemy klucza.
18142:  Nic nie rozumiem.
18144:  A!
18146:  Już rozumiem.
18156:  To jest jeden z tych generycznych questów.
18163:  Nie, to już nie wczytamy zanim spotkałem biesa, to troszeczkę się nie opłaca, wiecie.
18171:  Okej.
18174:  Pytanie, w jaki sposób wrócić na tamtą skałę.
18177:  Chyba tędy.
18183:  Myśmy jeszcze nie ubili, bies uciekł.
18191:  W tym cała rzecz.
18191:  Okej.
18196:  Błagam, czy... Nie, nie, nie da się.
18200:  Tu ewidentnie jest tak, że trzeba zawsze w określonym miejscu wejść i jabapa.
18208:  Okej.
18212:  Tak jak mówiliście, jest schemat.
18238:  Rano tkłów i pazurów na całym ciele, ale to już ślady żerowania.
18243:  Zginął od uderzenia w głowę.
18245:  Ja bardzo właśnie lubię takie wsteczne robienie questów.
18249:  Sprawia mi to dużą frajdę, bo powtarzalne i monotonne jest cały czas podchodzenie do jakiegoś gościa, o, mam zlecenie, spoko, masz zlecenie, dobra, zrealizuję zlecenie, nie?
18263:  Nie mam pojęcia, gdzie jest ten schemat.
18267:  AR też nic nie zadziała.
18269:  Jak już ja używam AR to znaczy, że jestem bardzo zdeterminowany.
18278:  Okej.
18280:  Nie, to też nie tutaj.
18282:  Dziwne.
18291:  Może tu jest?
18292:  Nie, bez sensu, tutaj nie mam prawa robić schemat.
18295:  Który z Imperialnych Adeptów z Warhammera 40 lubię najbardziej po Adeptus Mechanicus?
18300:  Oczywiście, że brat Jeremiasz, który się okazał bardzo potężny, nawiasem mówiąc.
18306:  Chociaż Skewola też mnie zawsze cieszył.
18313:  Szczerze wam powiem, że nie wiem jak znaleźć ten schemat.
18318:  Bardzo to jest dziwne.
18328:  Tędy nie przejdziemy.
18332:  Dziwne.
18336:  Tam coś widzę na górze.
18337:  O, o, o!
18341:  Czy tu się da wejść?
18342:  Aaa!
18343:  To jest ten jeden wyjątkowy przypadek, kiedy się da wejść.
18347:  Dobra.
18349:  Eee, okej.
18353:  I to jest jeszcze, a nie, to jest cek wilka, to nam i tak nic nie da, ale spoko.
18358:  Tu coś widzę.
18363:  Questy z tropieniem zdecydowanie są dla mnie najmniej ekscytujące.
18371:  Chciałem zaproponować na temat odcinek o tym, jak pracownicy naukowi fałszują wyniki swoich badań, aby dopasować się do podstawionych tez.
18377:  Zainteresują takie rzeczy?
18378:  Myślałem, że to jest nudne i oczywiste.
18382:  Nie mam wiedzy w większym stopniu na temat tego, co się dzieje, ale jak zabiorę takie materiały, to na pewno coś takiego zrobię.
18396:  Off top.
18397:  Jak się zabrać do Szekspira w oryginalnym zapisie?
18398:  Język mocno archaiczny.
18400:  Bardzo rozumiem wszystkich zwrotów.
18402:  Musisz rozumieć.
18403:  Tak mi się wydaje.
18406:  Ja się nigdy nie przejmowałem tym, co rozumiem, jak czytałem po angielsku.
18411:  Zwykle właśnie miałem tak, że nie rozumiałem większości.
18414:  I spoko.
18417:  Ale jeśli się chce, to najpewno dobrze jest wziąć sobie po angielsku w edycję, ale tak zwaną krytyczną.
18423:  Jest wtedy szansa, że tam będą różnego rodzaju wyjaśnienia.
18436:  Dobra, jesteśmy.
18438:  Chociaż nie, oczywiście gra nie sczytała tego, że tu jesteśmy.
18442:  Trzeba gdzieś znaleźć ten ślad, który odpala akurat cutscenę.
18450:  Wielkie nieba.
18460:  No ewidentnie jest problem z tym, widzę.
18468:  No nic, mam nadzieję, że ten jeden, jedyny raz odpali się samo.
18481:  Albo i nie.
18495:  Te ślady są kompletnie nieinteraktywne, nie da się z nimi nic zrobić.
18499:  Jestem zasmucony.
18508:  Przeszedł na drugą stronę, super.
18528:  Nie znoszę misji tropiących.
18530:  O Boże, jak ja ich nie znoszę.
18532:  Nie znoszę, patologicznie nienawidzę, ale chwała Wam za to, bo i tak wskazaliście mi sposób na to, żeby były te ślady na minimapie, bo inaczej byśmy tutaj błądzili przez rok.
18546:  O tak.
18553:  Czy mamy coś interesującego?
18554:  Nie.
18562:  Ja zawsze idę w odwrotną stronę od przewidzianego, byłbym znakomitym testerem.
18566:  Robiłbym rzeczy, które projektanci w życiu nie przewidzieli.
18575:  Boże, nie zrobiłem zapisu. ...
18594:  Tym razem mi nie ucieknie.
18598:  I tak.
18600:  Ciekawe jestem, czy północny... Nie, północny wiatr na pewno nie zadziała na to cholerstwo, więc od razu olej przeciwko reliktom.
18613:  Gwiazda tańcząca.
18615:  O tak.
18630:  Błoń.
18631:  Dobrze.
18633:  Czyli wiemy już, że jesteśmy na hita, jeżeli chodzi o biesa.
18638:  A to oznacza, że trzeba trzymać go na dystans.
18641:  Ognia.
18653:  Pięknie.
18662:  Najwyraźniej, pisze Antico, żyłem w bańce naiwności, że naukowcy dążą za wszelką cenę do prawdy i kiedy dowiedziałem się o tym w rozmowie z koleżanką, będącą wykładowcą jednej z państwowych aczynek, było dla mnie to przerażające.
18672:  No tak, no ja trochę nie wkalkulowuję w to tego, że ja ten mój czas, kiedy mi łuski spadły z oczu, mam bardzo za sobą.
18686:  bardzo za sobą.
18688:  I to nie jest tylko kwestia, wiecie, takich przestrzeni, w których rzeczywiście jest przestrzeń do nadużyć.
18694:  Na przykład, ja wiem, medycyna, tak?
18699:  Czy biologia, chemia.
18701:  Bo takie nauki, w których rzeczywiście można zbić majątek na zachowaniu nieetycznym.
18705:  Nie, bardzo często też to jest humanistyka.
18707:  Wiem kiedyś taką sytuację, że wygłosiłem referat
18710:  Po czym profesor sobie przywłaszczył wszystko to, co powiedziałem i szybko to opublikował.
18715:  I co?
18715:  Nawet nie mogłem zgłosić plagiatu.
18718:  Nigdzie.
18718:  No bo plagiat myśli to nie jest coś, co respektują polskie sądy.
18723:  Łatwiej udowodnić plagiat słów niż plagiat myśli.
18729:  Więc cóż.
18737:  Ale to jest ciekawe, ja nie pamiętam w ogóle questów, nie pamiętam co się gdzie dzieje, ale pamiętam bardzo dobrze ten strumień.
18747:  Dotarliśmy do nowej wsi.
18764:  Masz szczęście, bo nie jestem znany z wyrozumiałości.
18768:  Tak czy inaczej, radziłbym Ci znaleźć sobie inne zajęcie.
18773:  Proszę bardzo.
18775:  Wspaniale.
18777:  Podzięcę bogom.
18779:  Pierwsza wyprawa.
18781:  Okej, narodziny, okej.
18783:  Zlecenie, smok!
18785:  W okolicach Fyrestal zalągł się najprawdziwszy smok, niby żywcem wyjęty z pieśni skaldów.
18791:  Długi jest na pięćdziesiąt stóp, szeroki na sto, a ogniem zieje na dwieścia, może i więcej.
18797:  Ciężko dokładnie rzec, jako że nikt, kto z bliska go widział, ujść z życiem nie zdołał.
18803:  Potrzebny wiedźmin.
18804:  Bardzo dużo się rzeczy dzieje.
18805:  Nie mogą się bez nas obyć.
18809:  Od razu widzę wykrzyknik, więc zahaczam o niego.
18813:  Dziwna rozmowa.
18815:  O co chodzi?
18836:  Potwór na mnie napadł.
18837:  Na mnie i mojego towarzysza.
18839:  Dorwiemy go.
18841:  Tak, tak.
18842:  Ale nie my.
18843:  Wiedźmin.
18845:  A po cóż Wiedźmina kłopotać?
18848:  To pewnie stwora wilków cię napadła.
18851:  Tylko żeś się przestraszył i ci się przewidziało.
18855:  Skrzyka zaraz tutaj kilku dzielnych chłopaków i... Obejdzie się!
18862:  Wiedźminie, pomożesz?
18864:  W tobie nadzieja.
18869:  No dobra, mów w czym rzecz.
18880:  Jechałem z druhem tu, do Firesdal.
18883:  Wóz miałem cały wyładowany skórami.
18887:  Nagle usłyszeliśmy wrzask.
18888:  Goń się spłoszył i zaczął wjeżdżać, a z krzaków wyskoczyły potwory.
18894:  Mój towarzysz miał pecha.
18896:  Do niego najpierw doskoczyły.
18898:  Ja cudem uciekłem.
18900:  Co to były za potwory?
18902:  Nekuchy, ani chemii.
18905:  Co?
18907:  No, no wiesz, takie z ostrymi szponami i czaszkami zwierząt na głowach.
18912:  Stadami atakują.
18914:  Nekery?
18916:  No tak, nekery, nekery.
18917:  A, te do palenia.
18918:  To jak?
18920:  Pomożesz?
18921:  Wybijesz je?
18922:  Nie.
18924:  Wolę, żeby droga była czysta, jak będę tamtędy jechał następnym razem.
18930:  Rozmawiamy o nagrodzie.
18932:  No nie wiem.
18933:  Twój transport przepadł.
18935:  Nie będziesz miał z czego zapłacić.
18936:  A ja nie pracuję za darmo.
18938:  Mam trochę oszczędności.
18940:  Na pewno się jakoś dogadamy.
18941:  O, tak.
18944:  Wszystko.
18944:  Mówiliście, że można 100% uzyskać.
18946:  Proszę uprzejmie.
18948:  Uczciwa oferta.
18950:  To jak będzie?
18951:  Chaty wiedzą.
18953:  czat wiedzą.
18954:  Pięknie.
18955:  No już.
18982:  Basia pisze, że fragment muzyki w tle, podobny do partii lutni z pieśni Prisciilli, to prawda i to bardzo, przepiękny jest.
18989:  Mamy długą historię od Adriana.
18991:  Promotorka mojej znajomej, historyczka sztuki, specjalizowała się w polskiej sztuce sakralnej.
18996:  Podobno prowadziła przełomowe badania, ciężko mnie ocenić, w zakresie sztuki XV-wiecznej.
19000:  Na recenzenta jej książki habilitacyjnej dostała gościa z Muzeum Narodowego w Krakowie.
19004:  O Boże.
19007:  No.
19007:  Ile razy usłyszałem, że zajmuję się pierdołami w postaci gier wideo.
19009:  Tylko, że problem polega na tym, że te pierdoły w postaci gier wideo dałyby humanistom to, nad czym chwilą, że nie mają.
19013:  Pieniądze.
19037:  I to pieniądze na badania B plus R i wdrożenia.
19040:  B plus R, czyli badania plus rozwój.
19043:  Hmm, okej, ale... Podejrzewam, że to zlecenie na niekery będzie bliżej, nie?
19055:  To jest tu?
19058:  Tak.
19059:  Musimy ze starszym porozmawiać.
19064:  To wygląda mężnie.
19069:  Nie to co ten mój Ladacos ten.
19071:  Ohoho, Wiedźmin!
19074:  Przychodzicie w sprawie Smoka, co?
19077:  Powiedz coś o tym... Smoku.
19080:  Jak wygląda na przykład.
19082:  A wy nie wiecie?
19083:  To co z was za zabójca potworu?
19086:  No, łuski ma, skrzydła, pazury, smok jak smok.
19089:  Nie ma co tu gadać, tylko ubić go trzeba, zanim będzie więcej trupu.
19097:  Ale mamy zleceń.
19098:  Rozmawiajmy o nagrodzie.
19099:  Bo tyle, co dajesz za smoka, biorę zwykle za Neckera.
19104:  Jaka mina!
19107:  Pieniądze?
19108:  Nie, nie, nie, nie.
19110:  Nie mam.
19114:  Jakiś dobry dzień jest dziś
19122:  Wiedźmini nie mają w zwyczaju zabijać smoków, ale przyjrzyj się tej sprawie.
19126:  Mówiłeś coś o ofiarach, zgadza się?
19128:  Dwóch braci, Askel i Nilas, poszli na polowanie i sami skończyli jako zwierzyna.
19134:  Takie mieli paskudne rany, że nawet mnie się słabo zrobiło, jak ich przynieśli, a nie jedno widziałem.
19140:  Byłem na trzydziestu dwóch wyprawach, od Powis po góry.
19145:  To na pewno bardzo ciekawe, ale w tej chwili bardziej interesują mnie te rany.
19149:  Mogłoby się opisać?
19150:  A sami sobie obejrzyjcie.
19152:  Rodzina dopiero szykuje chłopakom pochówek.
19155:  Leżą jeszcze w domu na północnym skraju wioski.
19158:  Tylko obchodźcie się z ciałami z szacunkiem, jak tradycja nakazuje.
19162:  Tak, na Skellige nas szanują.
19163:  Mimo, że wyglądamy jak kretyn, to dostajemy najlepsze stawki.
19167:  A może właśnie dlatego?
19169:  Musimy jeszcze porozmawiać z matką ofiar.
19170:  Ja już chcę zabijać i wypalać!
19172:  Bez przerwy każą mi rozmawiać.
19176:  O, proszę, kolejny przyszedł obejrzeć ofiary smoka.
19180:  Może powinnam zacząć pobierać opłaty?
19183:  Może, ale ja bym nie zapłacił.
19185:  Widuję dość trupów przy pracy.
19190:  Jestem Wiedźminem.
19191:  Przyszedłem tu, bo wziąłem zlecenie na tego waszego smoka.
19195:  Wybaczcie, nie wiedziałam.
19198:  Jak... jak mogę wam pomóc?
19202:  Przestań przyciągać sylaby jak każdy aktor grający starca w Polsce.
19208:  Wiem, że to nie jest dla ciebie łatwe, ale muszę obejrzeć ich rany.
19213:  Przynajmniej spytałeś mnie o zgodę, nie to co inni.
19217:  Jeśli to ma ci pomóc w ubiciu bestii... Dobrze, niech będzie.
19225:  Gdzie znaleziono ciała?
19227:  Na polanie, za rzeką.
19230:  Chłopcy lubili to miejsce od dziecka.
19231:  Chodzili tam łapać zające.
19235:  To wszystko.
19236:  Dziękuję za pomoc i obiecuję, że ich pomszczę.
19239:  Muszę wam powiedzieć, że tak się przyzwyczaiłem do tego, że w Wiedźminie są wszystkie nagrane kwestie dialogowe, bo to jest prawda taka, że Wiedźmin wyznaczył ten standard, że strasznie mi jest ciężko grać w gry, gdzie tego nie ma.
19251:  Nie mam kompletnie imersji.
19252:  Przeklikuję się przez dialogi.
19254:  Lady pazurów, zębów, ale nie ma obrażeń od ognia.
19257:  Ciekawe.
19261:  Slay or lay with dragon.
19265:  O, to mi się podoba.
19266:  Krótkie oględziny, bez żadnego.
19268:  Obejrzyj plecy, obejrzyj nogę, obejrzyj rękę, obejrzyj plecy, obejrzyj nogę jeszcze raz, obejrzyj szyję.
19276:  O, zdaj raport koronerowi.
19277:  Jakby nie można tego było załatwić jedną cutsceną.
19283:  Oho, tropienie.
19286:  Jakiś mizerny ten smok.
19288:  Nawet krowy z pola nie uniósł, tylko poszarpał i zostawił.
19293:  Ślady krowi i krwi.
19295:  Może poprowadzą u niedoleża.
19299:  Jest magia zwana Tyromanciu, która polega na wróżeniu z sera.
19302:  Filip, znakomita dykteryjka.
19304:  Uwielbiam.
19305:  To prawda, Tomek, że to rozleniwia trochę, bo nie każdy ma taki budżet.
19311:  Zdaję sobie z tego sprawę.
19312:  No ale co poradzić?
19316:  To jest, wiecie, kwestia tego, że przeczytałem w swoim życiu wystarczająco dużo i w grach wideo chciałbym, żeby ktoś do mnie mówił, a nie, żebym musiał wszystko czytać sam.
19324:  Czasem sobie lubię poczytać, jak widzicie, przepisach z Bestiariusza, ale nie jest to regułą.
19330:  Pogruchotane kości spadą z wysoka.
19336:  To może być Gryf.
19337:  Mamy zbroję Gryfa, więc adekwatnie rzekłbym.
19340:  Gniazdo widłogona zdaje się, ale puste.
19343:  Nie ma na co czekać, muszę wykombinować jakąś przynętę.
19348:  Powiedział Geralt, wciąż wyglądając jak palant.
19354:  Dobra, jedźmy konno.
19358:  Geralt wskoczył na koń prawie jak Legolas.
19365:  No wiecie, tak właśnie wywołujecie cyberpunka.
19369:  Ja naprawdę liczyłem, jak były te śledztwa w sprawie psycho... psychozy cyber... cyberpsychozy, o. Że one się zakończą w jakiś sposób, że dowiemy się, co było jej źródłem, że jest jakiś spisek korposów za tym stojące, a dostaliśmy zakończenie questu na zasadzie... O, Elo!
19387:  Skończyłeś wszystkie zlecenia cyberpsychozy.
19389:  Super.
19390:  A umiesz wrzucać toporem?
19393:  Nie, nie umiem.
19393:  No to położycie ze smokiem, czy nie?
19398:  No właśnie, to samo miałem co Iwanus, że nie byłem w stanie się przebić przez pilarsów właśnie z uwagi na ścianę tekstu.
19404:  Nawet Tyranny, która ma lore taki, że mnie zachwycił absolutnie.
19408:  Jasne, pograłem w tę grę paręnaście godzin, parędziesiąt nawet, ale nie byłem w stanie jej ukończyć.
19414:  Znalazłem gniazdo waszego smoka, ale żeby go ubić potrzebuję przynęty.
19418:  Owcy na przykład.
19420:  Aaa, rozumiem.
19422:  Siarką ją wypchacie, co?
19426:  Nie, obędzie się bez siarki.
19430:  Po prostu owca, bez dodatków.
19433:  Dobrze, dam wam taką jedną.
19435:  Trochę parchata, ale się nada.
19438:  Wiecie, co trzeba zrobić, żeby owca szła gdzie chcecie?
19441:  Musicie ją zaganiać jak pies pasterski.
19445:  Jakby z lewej, to ona na prawo.
19447:  A jak z prawej, to... Ona na lewo.
19450:  Skoro pies to rozgryzł, to i ja sobie poradzę.
19452:  Nie, nie poradzimy sobie z tym.
19454:  Dobrze to wiem.
19455:  Nic nie pobije Legolasa ślizgającego się na olifantach, powiedział Erin, no.
19459:  Prawda, piękne.
19464:  Tak, łowcę się woła ej baranie.
19473:  Gdzie ona ma iść?
19474:  Ja nie wiem, gdzie mam iść, co dopiero owca.
19478:  Słuchajcie, to potrwa bardzo długo.
19484:  To potrwa niesamowicie długo.
19489:  To jest klasyczna ilustracja powiedzenia, prowadził ślepy kulawego.
19498:  Owca?
19500:  Owca?
19501:  Dobrze.
19503:  Owca, owca!
19505:  Tam.
19511:  Żebym tylko nie użył igni przez przypadek.
19514:  O, owca też... Owca ma problem, bo ona nie umie tak samo jak my.
19522:  Ona nie radzi sobie kompletnie.
19526:  Boże, ta wiwerna się naprawdę nazywa smog.
19528:  Znaczy, to jest widłogon.
19532:  Harad, harad, harad!
19535:  Boże, z wrażenia nie użyłem mikstur.
19544:  Nie gryź!
19558:  To jeden... Przypadek jeden na tysiąc, żeby tak trafić petardą.
19564:  Jak jeden raz auto-aim zadziałał?
19575:  Owca, idź pobrykać.
19576:  Zasłużyłaś sobie.
19604:  Który jest ślepy, a który kulawy?
19605:  Ja myślę, że kulawa była owca, a ślepy był Geralt.
19609:  Ta owca przeży... Owca przeżyła!
19617:  Owca została przez nas skonfundowana.
19623:  Takie zlecenia to lubię.
19625:  Dlaczego ten smok jest oznaczony czaszunią, skoro zjedliśmy go z łatwością na śniadanie?
19631:  Pojęcia nie mam.
19634:  Długi na 50 stóp, szeroki na 100, tak.
19652:  Nie dam ci potrzymać miecza.
19658:  No to pomożecie ze smokiem, czy nie?
19663:  Rozwiązałem wasz problem.
19665:  I co?
19665:  Tyle?
19666:  Opowiedzcie coś więcej.
19668:  Smok ział ogniem?
19669:  Jadem strzykał?
19671:  To nie był smok, tylko widłogon.
19677:  Wygląda podobnie, ale jest mniejszy i mniej niebezpieczny.
19681:  Ale wdupiłem!
19681:  O nie!
19681:  O nie!
19682:  O nie!
19682:  Jaki ze mnie kretyn!
19682:  Poczekamy sobie do złotej godziny.
19709:  To jest tak, wyszedł ze mnie... Wyszedł ze mnie nauczyciel, tak?
19713:  Chciałem pouczyć tego gościa.
19715:  I dostałem po dupie.
19717:  Słusznie.
19720:  Zamiast się my wymądzać, trzeba było udawać, że nie, no we mnie to smog, ach, smog, jaki panie!
19726:  On tutaj, ja miałem tutaj fiordy z ręki jadły i tam smog nad nimi fruwał, on był złoty.
19731:  Mu skapywały diamenty ze stóp.
19734:  Krzysztof, gdzie ty?
19735:  Ogarnij się, Krzysztof, ogarnij się.
19748:  Ruszamy dalej.
19750:  Cały czas w stronę tej wioski, gdzie mamy następne zlecenie.
19752:  Gdzie jest płotka?
19759:  Tak jest, to był typowy Janusz Biznesu.
19766:  Dobra, mówiliście, że to jest to gniazdo.
19769:  Red Engine mówiła konkretniej.
19773:  Czy ja tu będę w stanie wejść?
19776:  Odpowiedź na to pytanie jest niejednoznaczna.
19778:  Absolutnie nie będę.
19783:  To jest w ogóle wieża oblężnicza.
19785:  Ciekawe.
19792:  Ooo.
19795:  Góry.
19796:  Płotka nie chce wjeżdżać pod górę.
19799:  Bardzo dobrze Płotkę rozumiem.
19807:  Będzie ciężko tutaj.
19809:  Pamiętam, że się strasznie męczyłem jeżdżąc właśnie po górach skeligijskich.
19816:  A w ogóle z tym zdaniem o smoku zabawna sprawa, mianowicie w tej książce, w której jest to zdanie słynne, koniaki jest każdy widzi, jest też mniej znane hasło smoku w Nowych Atenach Benedykta Chmielowskiego.
19833:  Smoka pokonać trudno, ale próbować trzeba.
19835:  Uwielbiam to zdanie.
19839:  Czego nie uwielbiam, to harpii.
19843:  Jest ich za dużo.
19847:  To była najgorzej rzucona petarda w historii wszystkich petard.
19861:  Boże, jak one się wydzierają!
19863:  Cicho!
19865:  Wydarł się Krzysztof.
19879:  Harpię pamiętam z Wiedźmina II.
19881:  Boże, jak była irytujący strasznie quest pt.
19885:  Wór pełen piór.
19887:  Wszelako z fantastycznym zakończeniem.
19897:  Trzeba było zebrać jakąś absurdalną liczbę piór Harpii, po czym się okazało, że gość uszł sobie z tego śmieszny kubrak.
19910:  Ruszamy dalej.
19912:  Tu widzę, że następne harpie latają.
19914:  W ogóle, czy mamy wyekwipowaną kuszę?
19916:  Nie chciałem sobie podejrzeć Steama, chciałem podejrzeć kuszę.
19919:  Dobra, jest kusza, ale ma złe bełty.
19925:  Uuu, nie mamy już wybuchowych?
19927:  Fatalnie.
19930:  Chyba je da się skraftować, nawiasem mówiąc.
19935:  To było zadanie dla rzekomego kolekcjonera.
19938:  Tak, tak, to zebranie wora pełnego piór.
19941:  Piękna sprawa.
19943:  Geralt postanowił bardzo wolno chodzić.
19950:  Świetnie.
19952:  Założę się, że wejście jest i tak w innym miejscu.
19957:  Ale Krzysztof w swej przenikliwości nie jest w stanie go znaleźć.
19961:  Przypuszczam, że to będzie tam, gdzie jest taka zaznaczona dróżka na mapie.
19966:  Hmm, zdecydowanie.
19971:  Więcej harpi.
19981:  Filtr Petriego wyposażony, dobrze.
19985:  Tak!
19986:  Płońcie wszystkie, świetnie!
19991:  Ale tak na raz proszę!
19992:  I pięknie tańcować mi tutaj!
20017:  Świadomo, do której dzisiaj wgramy.
20019:  Póki nie spytałeś, nie wiedziałem.
20022:  Możliwe, że do 24.
20032:  Dobrze, gniazdo oczyszczone, pozostaje medytacja.
20037:  W tym sforcie jest schemat na część setu niedźwiedzia.
20040:  Ja set niedźwiedzia mam kompletny.
20044:  Nie ma go tutaj, ale to jest set, z którym skończyłem grę, więc on jest arcymistrzowski.
20049:  Jeszcze jedna harpia?
20062:  Gniazdo!
20064:  Nie jestem w stanie zapamiętać lutowania gniazda, po prostu to jest tak wbrew mnie.
20070:  Geralt, przestań używać kuszy.
20077:  Nie, nie resetuję setów.
20079:  Zostajesz z tym setem w nowej grze Plus, z którym kończyłeś grę.
20083:  Cała reszta jest resetowana.
20085:  Czyli w moim przypadku arcymistrzowski set niedźwiedzia jest z grzywki, dlatego teraz kompletujemy arcymistrzowski set gryfa.
20094:  Ależ tych harpii tu dużo.
20104:  No, Red Dead Redemption to jest gra na moim celowniku, bo chciałem w nią zagrać bardzo na pececie, jak już będzie, a że wyszła, to jest powód.
20115:  Harpia zniszczona.
20116:  Dzięki Pawole za trybut.
20122:  Podróżujemy konsekwentnie do Arin Bjorn, więc pytajniczek ten nas interesuje.
20136:  W nowej grze Plus są legendarne sety, a arcymistrzowski jest wyższy?
20141:  Nie no, najwyższy był... Wiecie, możecie sobie sprawdzić na początkowych Steama, że graliśmy na secie niedźwiedzia i on się skalował, jeśli mnie pamięć nie myli.
20150:  Dość dobrze.
20152:  Więc na pewno go nie będę zbierał z tego względu, że on boostuje też Quena, a plan jest taki, żeby grać wyłącznie na buildzie z Igni i o dziwo z Rdenem, którego wtedy będziemy częściej używać, jak już będzie set gotowy i skompletowany, ale do tego potrzebujemy iść do Toussaint.
20177:  Gdzie my jesteśmy?
20180:  Okej, tutaj było ciężko się dostać.
20190:  Ja wiem po prostu, że w Red Deadzie można utkwić na, jak się zmnął, na kilkaset godzin mocne, więc... Och, jak tu jest pięknie.
