Aż poleje się krew | RED DEAD REDEMPTION 2 Livestream #13
🔗 https://www.youtube.com/watch?v=bdrxTeJEYD8

168:  © PTA & TVP
14679:  Znęcanie się na Rings of Power będzie tak, jak zapowiadałem, będzie stream po każdym odcinku.
14686:  2 września, czyli pełnia wakacji mojej mini.
14691:  Przedtem zdążymy poznać prawdziwego Tolkiena.
14695:  Potem na HBO planuje sequel do gry Oswald.
14698:  Tak słyszałem, sequel jak sequel, to ma być... Znaczy tak, dosłownie sequel, ale story arku, czyli łuku postaci Johna Snow.
14708:  Co nie jest głupim pomysłem, muszę powiedzieć, że jak bardzo jestem sceptyczny względem... Fire and Blood, jakkolwiek nazwa jest cudowna,
14717:  to Jon Snow?
14719:  Chciałbym zobaczyć, co się dzieje za murem, no nie ukrywam.
14721:  Zwłaszcza, że zakończenie serialu jest sensowne.
14724:  Jaki prequel do Wiedźmina?
14725:  Jak to, jaki prequel do Wiedźmina?
14727:  Był przecież zapowiedziany na samym końcu ostatniego sezonu.
14734:  Niestety.
14737:  I to jest prequel, który ma nas przenosić do czasu wojny elfów i ludzi na kontynencie.
14741:  To co się stało w Sandinie?
14743:  Czy Abigail jest w porządku?
14745:  Jest w porządku.
14746:  Jack też jest.
14747:  Udało się jej uciec, kiedy otrzymali Hosea.
14751:  Hosea... To wciąż nie wygląda na prawdziwe, w jakiś sposób.
14755:  Wszystkie te lata... Arthur... On był jak...
14761:  Jak rodzina.
14764:  Tak, straciliśmy młodego Lenny też.
14767:  Nie... Co za cholerna krzywda.
14769:  I czy my... Co jeśli... To... to pieniądze.
14774:  Straciliśmy gdzieś na podłodzie oceanu.
14776:  Co?
14776:  Jak to się stało?
14777:  Zatknęliśmy na samochodzie.
14780:  To nasza jedyna droga stąd.
14785:  Samochód spadł w górę i...
14789:  Zakończyliśmy się na pustyni na pustyni gdzieś w pobliżu Kuby.
14795:  Kuby?
14795:  Czekaj, musisz mi to jeszcze raz opowiedzieć.
14799:  To długa historia, ale... rzeczy nie były dobre, John.
14805:  Mówisz mi.
14805:  Jesteśmy teraz w górach, w południu, w pobliżu Rhone'a Grange'a.
14811:  Tam są jakieś krewy.
14812:  Pinkerton się z nami powstrzymał i musieliśmy się ruszać.
14817:  Tak.
14818:  Wygląda na to, że Molly uciekła na nas, ty kurwa.
14821:  Więc ona też jest śmierdząca.
14822:  Może powinieneś mi po prostu wyjechać.
14824:  I... Powinienem cię oczekiwać.
14825:  Dutch nie chciał, żebyśmy cię rozprzestrzelili.
14832:  Powiedział, że nie było odpowiedniego czasu, więc...
14838:  To może nie być przywódca, jak się to wyobrażasz.
14843:  To za dużo dla tego, że nikogo nie zostawiłem.
14846:  Nie mogę przestać myśleć o tym.
14848:  W banku?
14849:  Kiedy mnie zabrali, to go widzieli.
14852:  Wyglądało na to, że miał moment, żeby coś zrobić, a nie.
14856:  Dutch nie jest sam teraz.
14858:  Może on nie jest tym, kim myśleliśmy, że był.
14861:  Wydaje się, że nie musimy się martwić o to, kto już nie jest jego ulubionym.
14869:  Jedyna cecha, która się utrzyma przy daczu, to bycie planistą.
14877:  Blood Origin, tak, tak się nazywa ten prequel Wiedźmina, racja Red Angel.
14881:  Dziecię Krwi, o Jezus, takie jest tłumaczenie oficjalne?
14886:  Premiera Rings of Power, pisze Maciej, jest rocznica śmierci Tolkiena.
14890:  Świetnie, to będzie jak skakanie po jego grobie.
14895:  Z brudnymi butami.
14900:  Myślałam, że to zrobimy.
14903:  John!
14904:  Co ty tu robisz?
14907:  Miło cię widzieć, partnerze.
14910:  Mówiłem, że jeszcze cię nie wysłałem.
14914:  Poszedłem.
14916:  Ale powiedziałem to.
14919:  Wiem, co powiedziałeś.
14919:  Czuję się inny.
14920:  Czy tak?
14926:  Tak.
14927:  I kiedy Spring i John przywołują prawo na nas wszystkich.
14931:  Co wtedy, Arthur?
14933:  Chyba będziemy mieli kolejną walkę na rękach.
14938:  Łojalność, Arthur.
14940:  To nie jest... Miałem cholerny plan!
14945:  John.
14947:  John.
14948:  Jesteś moim bratem.
14952:  Ty jesteś moim synem.
14954:  Byłem tu dla ciebie.
14955:  Oni... Oni mówili, że będą mnie ścierać, Dutch.
14958:  Oni mówili.
14959:  Oni mówili.
14961:  I teraz oni mogą przyjść i nas wszystkich ścierać.
14967:  Byli.
14983:  Arthur!
14983:  Arthur!
15009:  O, przepraszamy.
15009:  Byłem kilku kilometrów od ciebie.
15012:  Myślałem o... nie wiem.
15015:  Duch powiedział ci, że on i Mike poszli do Annesburg.
15018:  Coś o panie Cornwallu.
15019:  Cornwall... Okej.
15024:  Dzięki, Mary Beth.
15032:  Dziękuję.
15032:  Dziękuję bardzo.
15033:  Nie jest już skończony, Abigail.
15034:  Wydaje mi się, że... Że straciłeś jego myśl?
15037:  Nie.
15037:  Bądź ostrożny.
15038:  Nie muszę być ostrożnym.
15068:  Tak, myślę, że Auburn Martell wbrew pozorom najbardziej.
15073:  On tylko na pozór był takim wysokowatym głupkiem, świetnie został zagrany swoją drogą.
15081:  Zaraz sobie przypomnę nazwę.
15082:  Pedro Pascal.
15084:  Warto obejrzeć... O, pewnie, tak, absolutnie.
15087:  Do siódmego sezonu, jak nie widziałeś DJ Ozaru, obejrzyj sobie do siódmego sezonu, będziesz zadowolony.
15092:  Cała reszta ci jest niepotrzebna, bo Martin i tak nie skończył fabuły, więc tak bym radził, że sobie podarować sezon ósmy.
15100:  Oberyn umarł, bo zamiast dokończyć robotę, odwalał popisówkę.
15103:  Po prawdzie każdy mógł...
15105:  mieć wrażenie już, że góra zginął, więc powiedzmy, ale no cóż, no ja szanuję, ja szanuję odwalanie popisówki, bo ja mam taki operetkowy i dramatyczny styl bycia, więc prawdopodobnie robimy dokładnie coś podobnego.
15119:  Ojej, ile mamy rzeczy do zrobienia.
15123:  Hejmisz Sinclair, wiecie co, to w takim razie zrobimy tak czaty, że ogarniemy sobie jeszcze ten quest, o.
15132:  Właśnie, Gry o Tron warto zobaczyć dla tych scen.
15135:  Pojedynek Oberna Martella z górą.
15138:  Dyskusje Tywina Lannistera z Lady Oleną.
15141:  Jezu, w ogóle każda scena z Lady Oleną.
15145:  Obowiązkowo.
15147:  Przyszedł do Ciebie Lizdruś do obozu, o Boże.
15150:  Następnie większość scen z Tywinem Lannisterem.
15155:  Relacje Tywina Lannistera i Tyriona Lannistera.
15160:  Proces Tyriona, absolutnie
15166:  Okej, Arthur.
15172:  To są już tak kultowe sceny i tropy kulturowe w zasadzie, że szkoda tego nie znać.
15180:  Do hejmisza też mówicie, żeby wrócić.
15182:  Mogę się z tobą porozmawiać?
15185:  Oczywiście.
15185:  Ciężko mnie o Karen, Arthur.
15189:  Dlaczego?
15191:  Wiesz dlaczego.
15191:  Będzie śmierdziła, kiedy się zniszczy.
15204:  Ja kochałem Littlefingera jako postać i jego koniec serialowy był dla mnie tragiczny.
15211:  Nix Nix, który chyba z tego co widzę ma na awatarze Littlefingera pisze, że musi wrzucić do fabuły Red Dead Redemption 2.
15219:  Stanowczo, zrób tak.
15223:  Dobra, mamy list.
15230:  Panie srzu, kiedyś byłeś bardzo przyjemny do mnie i Bo, i mnie, i to mnie boi zaprosić, byś pokazał nam więcej przyjemności.
15238:  Ale nie mam gdzie jeszcze się odwrócić, i nikt inny, na kogo mogę się wdrażać.
15243:  Oczywiście zapłacę za twoje kłopoty.
15246:  Moja rodzina się zaskoczyła i przestała mnie wysłać, żeby przestać mojego pracy, którą mówią, że jest ich niebezpiecznością.
15253:  Jak gdyby ich historia absolutnej niebezpieczeństwa, niebezpieczności i ciągłej niebezpieczności nie była dla nich wystarczająco niebezpieczna.
15260:  Muszę uciec.
15262:  Jednak tu zostałam więźniakiem.
15264:  Możesz mi pomóc?
15266:  Większość czasów znajdowałam się w kabinach na plantacji.
15269:  Kto to jest?
15269:  Główny dom i wszystko, dla którego to stało się, dzięki temu już nie ma.
15273:  Twój zaufanie, Penelope Braithwaite.
15280:  Nie mam pojęcia kto to jest.
15282:  Witamy Darka na chatach.
15286:  Odłóż.
15288:  Dwójka ze zwaśnionych domów.
15295:  Okej, pamiętam już.
15303:  Co?
15303:  Ktoś zniszczył kawałek!
15312:  Kawałek co?
15314:  Kawałek pieniędzy!
15338:  Próbuję wymówić Arthur jako postać.
15353:  To jest niewykonalne, pisze Anka.
15355:  Czy można sprawdzić dane... Rozstrzał waszych pytań jest niesamowity.
15359:  Czy można sprawdzić dane książeczki wojskowe przez internet?
15365:  Ja uważam, że powinno się dać, ale z drugiej strony wiem, jak wszystko funkcjonuje w tym kraju, więc zapewne nie.
15374:  Dobrze.
15375:  Zobaczmy, jak się nam zakłościło ładnie.
15379:  No jest Penelope.
15382:  Prawdziwa miłość część czwarta.
15386:  To były wcześniej trzy?
15388:  Niesamowite.
15391:  O nie, tu musimy uważać, bo tu jest potok, nad którym prawie zginęła malaria.
15402:  Dowody i prawko w aplikacji jest spoko, powiedział Krzysztof, to nie ma prawa jazdy, ale za to ma różnego rodzaju karty medyczne i bardzo się cieszy z tego, że jest ta integracja.
15414:  To prawda.
15416:  Ale przydałoby się tego więcej w 2022 roku.
15433:  Pamiętam jaki był problem zawsze w polskich kolejach losu, zwanych także prędzej kurwa pieszo, kiedy próbowało się pokazać właśnie
15444:  Polowanie jest nagonką.
15446:  Kiedy próbowało się pokazać dowód osobisty w wersji cyfrowej i konduktorzy nie chcieli go brać pod uwagę, co było podwójnym pogwałceniem prawa, bo nie dość, że podważali autentyczność dokumentu urzędowego, poświadczonego cyfrowo, to jeszcze łamali prawo, legitymując obywatela, do czego nie mają uprawnień.
15468:  Prawie malaria zginęła, bo na czym jedziemy?
15475:  Jak się nazywa ten koń?
15478:  Który je teraz kukurydzę?
15483:  Proszę bardzo.
15486:  Co tu jest napisane?
15487:  Malaria.
15489:  Hmm?
15491:  Mi przypomina, jak jest piękna scena w... Też Tartaku Tortur, chyba to jest moja ulubiona część w serii Niefortunnych Zdarzeń, jak Wioletka i Klaus Bodler usiłują wytłumaczyć doktor Orwell, że każdy sobie może wydrukować wizytówkę z napisem, jaki sobie wydrukowała jej sekretarka, która jest w oczywisty sposób hrabią Olafem.
15510:  Doktor Orwell mówi na to, że dzieci się kompletnie nie znają, że wizytówka to jest prawda, bo to jest wydrukowane.
15517:  Zawsze sobie przypominam tę scenę, jak ktoś mówi dokładnie to samo, tylko że jest profesorem i mówi tak w odniesieniu do książek, które są podobno lepsze od internetu e-booków, bo są bardziej autentyczne.
15532:  Ostatnio mojego zioma, pisze Lee Klugan-Mugan, nie obsłużyli w urzędzie, bo miałem przy sobie plastikowy dowód, tylko cyfrowy, w urzędzie.
15537:  No nieźle.
15542:  Nieźle.
15544:  Malaria miała epizod śpiączkowy.
15545:  O, możemy tak to... Dobra, teraz pełne skupienie.
15556:  Okej, jesteśmy uratowani.
15565:  E-dowód dopiero zaraz ma być równy plastikowi, na pewno.
15578:  Z tym legitymowaniem pisze Red Angel jest różnie.
15580:  Pracuje w windykacji zanim udzielę informacji do rodziny.
15582:  Proszę o dokument, jeśli nie znam delikwenta.
15584:  No nie no, ale to taka praca zobowiązuje, nie?
15587:  W tej sytuacji.
15589:  Zapis nie jest złym pomysłem.
15591:  Zapis nigdy nie jest złym pomysłem.
15593:  Wprawdzie musimy częściej zapisywać w Warhammerze Chaos Gate.
15600:  Ale... Strzyżonego... Fryzjer strzyże.
15614:  Cholera, cholera, nie tylko jedna.
15618:  Nie, nie tylko jedna.
15618:  Nie, nie tylko jedna.
15619:  Nie, nie tylko jedna.
15619:  Nie, nie tylko jedna.
15621:  Nie, nie tylko jedna.
15622:  Nie, nie tylko jedna.
15623:  Nie, nie tylko jedna.
15624:  Nie, nie tylko jedna.
15624:  Nie, nie tylko jedna.
15624:  Nie, nie tylko jedna.
15625:  Nie, nie tylko jedna.
15627:  Nie, nie tylko jedna.
15628:  Nie, nie tylko jedna.
15630:  Nie, nie tylko jedna.
15631:  Nie, nie tylko jedna.
15631:  Nie, nie tylko jedna.
15632:  Nie, nie tylko jedna.
15633:  Nie, nie tylko jedna.
15633:  Nie, nie tylko jedna.
15633:  Nie, nie tylko jedna.
15634:  Nie, nie tylko jedna.
15634:  Nie, nie tylko jedna.
15635:  Nie, nie tylko jedna.
15635:  Nie, nie tylko jedna.
15636:  Nie, nie tylko jedna.
15636:  Nie, nie tylko jedna.
15637:  Nie, nie tylko jedna.
15637:  Nie, nie tylko jedna.
15638:  Nie, nie tylko jedna.
15638:  Nie, nie tylko jedna.
15639:  Nie,
15640:  Wyglądasz lepiej.
15642:  Lepiej i zdecydowanie.
15644:  Dzięki ci.
15644:  A jeśli będę nauczyła się jeździć, to będzie czas, by się dobrze nauczyłam jak używać Kal's Gun.
15649:  I jak to się dla ciebie się wydarzyło?
15652:  No, powiedzmy, że moja uroczystość wygląda zdecydowanie bezpośrednio.
15659:  Ale koniec pracy to uzyskanie leśnienia.
15661:  Czy to nie tak, co powiedział Aristotle?
15663:  No, nie wiem dużo o Aristotele, ale...
15669:  Wyceluj.
15669:  Weź głęboki oddech.
15670:  I otwórz poetyka Aristotelesa.
15700:  No to idźcie.
15701:  Wyglądasz tak łatwo.
15701:  Dobra, spróbuj teraz.
15702:  Pamiętaj, żeby odpocząć.
15730:  Musimy odpocząć.
15731:  Musimy odpocząć.
15732:  Wygląda na to, że jestem tak blisko przez cały dzień.
15740:  Nieźle.
15740:  Zatrzymaj się na odpoczynku.
15741:  Zatrzymaj się na odpoczynku.
15746:  Moja turniej.
15748:  Zatrzymam się jeszcze kilka razy.
15755:  A myśmy mieli trzy butelki, więc...
15768:  Uważaj, że nie zauważyłem.
15769:  Oto tam, widzisz?
15770:  Był tam torb na mojej stronie od czasu, kiedy się tu zmieniłam.
15772:  Zabij go, proszę.
15773:  Uważaj na dom, proszę.
15774:  Uciekł.
15774:  Powiedziałabym, że był szybki.
15776:  W każdym razie, moja turniej.
15777:  Chodź, chodź.
15803:  Przepraszam, nie patrzyłem akurat.
15804:  Możesz jeszcze raz?
15808:  Co mogę powiedzieć?
15809:  Dziękuję.
15810:  Mam jeszcze trochę rabitu, które spłynęłam.
15816:  Czy mógłbyś przyjąć mnie na jedzenie?
15818:  To jest najgorsze, co mogłabym zrobić.
15832:  Dostaliśmy osiągnięcie.
15834:  Ekstremalna osobowość za osiągnięcie maksymalnego poziomu honoru.
15848:  Proszę uprzejmie.
15851:  Proszę uprzejmie.
15862:  Coś mi mówi, żeby teraz zrobić zapis.
15866:  Krzysztof, człowiek honoru.
15868:  Oczywiście, że tak.
15869:  W odróżnieniu na przykład od Krzysztofów z alternatywnych rzeczywistości, którzy doprowadzili by do śmierci ukochanego konia.
15880:  Fomka pisze, że ogródek tej pani jest bardziej zorganizowany niż jej życie.
15892:  Przed tobą krzesło, więc przysiad.
15899:  Przyzorna kobieta otwarła drzwi, bo bym się jej wyjebał z zawiasów, tak by było.
15919:  To nie było nic.
15920:  Jesteś dobrym człowiekiem.
15921:  Nie, naprawdę mnie nie znasz.
15925:  Tylko mówię język pieniędzy.
15927:  Zawsze jest więcej czego znaleźć w sobie.
15931:  Pomogłeś mi to zobaczyć.
15933:  Mój żołnierz Cal był takim optymistą.
15937:  Odkryłam, że to bardzo kontagiozne.
15940:  Ale jest świetna linię pomiędzy optymizmem i naiwetą.
15945:  Byłyśmy... urodzeni w sierpniu.
15949:  Banquety, butlerzy, valets.
15952:  Brzmi strasznie.
15953:  Było tylko... tak wielu ludzi, tak wielu rzeczy.
15956:  Zostawiłam się w innych.
15958:  Najpierw mnie.
15958:  Mój ojciec był bardzo... zaskoczony.
15962:  Potem wyszedliśmy stąd i mnie zniszczyło przez to.
15971:  Pomyślałam sobie, że wybieram nowe warunki, zbieram domowy wino, piszę świetną nowelkę.
15975:  Ale ja urodziłam się na to, że jestem znacznie bardziej antyheroniczna od każdego, co mogłabym napisać.
15982:  No, no.
15982:  Myślę, że będziesz w porządku.
15991:  A nie, przepraszam.
15991:  To nie te czasy.
16027:  Mogła mu ściągnąć buty przynajmniej i pas z nabojami.
16033:  Malaria dzwoni na pogotowie, właśnie.
16038:  Nie ten kraj, gdzie karetka w USA.
16040:  Właśnie, dajcie pier 5 tysięcy, a potem będzie karetka.
16058:  Czyli zgryźliwym gruźlikiem mamy pozostać.
16061:  Dobrze.
16061:  To może być proste niestety.
16063:  Prawdziwi mężczyźni śpią w ubraniu.
16066:  Tak, należy mieć piżamę i szlafmycę.
16091:  Niech mnie ktoś powstrzyma.
16099:  Dobra, czego oczy nie widzą tego sercu nie żal.
16113:  Nothing to see here.
16121:  Udało się.
16123:  Udało się.
16126:  Ściągnięcie Morganowi butu byłoby zagrożeniem biologicznym.
16129:  Sądzę o Skyrimie Prestigi, uważający go za najbardziej przeszacowaną grę wszech czasów.
16136:  Najbardziej przeszacowaną grą przez czasów jest bez dwóch zdań Cyberpunk 2077, ponieważ żadna inna gra nie miała tak przesadzonego marketingu w historii gier wideo.
16147:  I dotyczy to wszystkich produkcji Bethesdy, Ubisoftu i EA.
16151:  W tym, w tym, każdej części Fify i nie skończyłem, także tych, jak się nazywają te gry bejsbolowe, futbol amerykański, słynna seria, także tych
16169:  Cyberpunk, na pierwszym miejscu, zawsze.
16174:  Dobrze, czas wyjąć lampę.
16178:  Old habits die hard.
16179:  Stare habity ubierają twardo.
16183:  Tak, tak właśnie jest.
16184:  Gdzie jest ta Penelope?
16185:  A, Penelope jest na końcu świata.
16187:  Wiecie co?
16188:  Trzeba będzie chyba tutaj wziąć jakiś pociąg.
16191:  Tak, the roads.
16195:  Let's take a train to roads.
16204:  Madden, tak.
16205:  To jest za imieniem i nazwiskiem Johna Maddena, który był słynnym amerykańskim futbolistą.
16213:  Bejsbol to nie futbol amerykański?
16216:  I couldn't care less.
16228:  I couldn't care less.
16231:  Jedno i drugie rozumieją wyłącznie Amerykanie i jedno i drugie polega na tym, że jest piłka i piłką się gra.
16239:  Uwaga skarpa, słuszna uwaga.
16244:  Słuszna uwaga, gdyż JP Morgan nie domaga.
16249:  Omijamy skarpy.
16254:  Widzicie?
16255:  Po prostu gra nas źle prowadziła wcześniej.
16257:  Taka prawda.
16261:  Sądzę o Mass Effect jako serii.
16262:  Nie wiem, czy to mi tak podpasowało, praktycznie nie spotykam ludzi, którzy by tę serię grali.
16266:  Naprawdę?
16267:  O Jezus Maria.
16268:  Myśmy nawet mieli na streamach w którymś momencie Mass Effecta.
16273:  Ja bardzo lubię tę serię, ale aż się zdziwiłem, jak bardzo się zestarzała.
16277:  To mnie, muszę przyznać, zaskoczyło i to mocno.
16280:  Kompletnie się tego nie spodziewałem.
16282:  I też nie będę ukrywać, że w którymś momencie straciłem przyjemność z gry, czego się nie spodziewałem, kompletnie się tego nie spodziewałem, ale still jest to niewątpliwa klasyka i warto poznać.
16295:  Na pewno w całości.
16298:  I nie zrażać się tym, że jedynka jest troszeczkę drewniana już z tej perspektywy.
16303:  I dwójka niestety nieznacznie też, pewnymi miejscami.
16307:  Mass Effect jest typem gry, które ma wybitną fabułę, rewelacyjnie zrealizowany system lojalnościowy, w których zadzierzgamy autentyczne i znaczące kontakty i relacje między postaciami i przerażająco drewniane mechaniki i gameplay.
16330:  Masz problem z czymś?
16331:  Czy mogłeś zabrać kogoś?
16332:  Okej, dziewczyno.
16367:  Co tu się dzieje?
16371:  Co tu się dzieje?
16375:  Okej, malaria jest inteligentna, więc my sobie po prostu poradzimy z tym.
16383:  Mam wrażenie, że to jest związane z fabułą.
16389:  Tak, to jest związane z fabułą, okej.
16400:  Dominika pisze, że Mass Effect jest super, chyba że X tak się nią zachwycał, że obrzydził.
16404:  O nie.
16407:  Rzeczy, które obrzydzili nam X. Najgorsza rzecz.
16411:  Malaria.
16412:  Czy ty mnie przestaniesz wreszcie denerwować?
16418:  No dobra, dobra malaria.
16421:  Nie pokaż informacje.
16425:  Czemu nie mogę?
16426:  Nie wiem.
16434:  Nie!
16438:  Poszukiwany żywy lub martwy i zero grzywny.
16444:  Dobrze, kup bilet na pociąg.
16460:  Rhodes, moi mili.
16462:  Rhodes.
16463:  Chuck Rhodes.
16465:  Przypomina się Billions od razu.
16477:  Gothiczki były grywane, tylko bardzo dawno temu i w trybie kolega gra, a ja patrzę.
16481:  Koszmar.
16487:  The Wanted jest fabularne i nie zniknie, już pisze Wolfie, okej.
16490:  Czy grałem w Beyond Good and Evil?
16491:  Nie.
16493:  Okej, Martyna też sekunduje, że poszukiwany jest zadania z misji fabularnej, dobra, czaję.
16502:  Aśku, pisze mrocznie, cieszę się, że to ja jestem tą osobą, która obrzydziła cokolwiek innym.
16508:  Ja to nie mam nic do swoich ex, najwyżej oni mają coś do mnie.
16516:  Co ten koń wyprawia?
16561:  Zadanie z krzesłem elektrycznym?
16563:  Chyba było, albo... Coś było z elektrycznością, bo to pamiętam.
16569:  Co jeszcze możemy zrobić?
16570:  Nie będziemy karmić, bo już za dużo zjadła ciastek, więc możemy poklepać.
16578:  Ale to mnie cieszycie, że to nie jest końcówka, bardzo mnie to cieszy.
16582:  Malaria chciała zatrzymać pociąg, bo chce ciasteczka owsiane.
16584:  To jest bardzo możliwe, ten koń jest niewiarygodnie łakomy.
16589:  Ale wybacza mnie jej dzisiaj łakomstwo, ponieważ każdy, kto powrócił z martwych do świata żywych, może odczuwać głód.
16604:  Aaaa!
16606:  To jest świetnym jeźdźcem.
16615:  O!
16616:  Automatyczny skok, to mnie cieszy.
16627:  Nie wiedziałem, że drzewa w tej grze są pancerne!
16644:  No był wcześniej automatyczny skok!
16648:  Po głównym wodku w Abulary jest długi epilog?
16650:  Bardzo mnie to cieszy.
16653:  Nie chcę opuszczać Red Deada.
16656:  Absolutnie nie.
16664:  Cześć Penelopee.
16667:  Przyszedłem zarazić cię gruźlicą.
16670:  That's what she said.
16672:  Dobrze, spokojnie, pani.
16675:  O, chodźmy, nie mamy czasu do stracenia.
16677:  Zabili ją!
16678:  Zabili panią Calhoun!
16679:  Wszystko, co chciała, było lepsze dla kobiet, i zabili ją te ptaki.
16684:  Kto zabili ją?
16685:  Nie wiem.
16686:  Moich córków, prawdopodobnie, albo... albo Bows.
16690:  No, poznaliście ich.
16691:  One są zwierzętami.
16693:  Nawet zwierzętami.
16694:  Monstry.
16694:  Monstry, jeśli Bóg stracił wszystkie siły wyobraźni.
16698:  Czy możesz...
16701:  Czy możesz zabrać mnie do stacji samochodu?
16703:  Bo będzie czekał.
16705:  Bo?
16706:  Dlaczego on nie mógłby przyjechać i cię uratować?
16708:  No, gdyby zobaczyli mnie i go razem, to byśmy go wylęczili i wysłał mnie do szpitala.
16714:  Albo może byśmy się wylęczili obie.
16716:  Nie jestem pewna, czy oni są w porządku.
16720:  Gdzie chodzisz?
16721:  Do Bostonu.
16723:  Dobrze.
16723:  Tak, lubię cię tam.
16725:  Chodź.
16729:  Zabili literkę lokalnych sufrażystek?
16732:  Przecież myśmy sprzyjali tutaj sufrażystkom, nawet oklepaliśmy jakiegoś zwyrola, który miał z nimi problem.
16739:  Zauważyliście, jak wyraźnie powtórzyła?
16741:  Żebyśmy nie mieli żadnej wątpliwości.
16744:  Ona czuła.
16754:  Bo jest po prostu czekając na zaskoczenie, w szansie, że pojawisz się.
16758:  Albo ja pojawię się, żeby pomóc ci pojawić się.
16765:  Idzie tam, każdego dnia, kiedy może.
16767:  Zrób jakiś błąd czy inny.
16767:  Powiedziałabym, że będzie mnie tam wkrótce, a dzisiaj będzie.
16770:  Błogosławie.
16772:  No, no.
16772:  Jeśli jest tam, to prawdziwa miłość, w porządku.
16778:  Nigdy nie widziałam go od ralejów.
16780:  Obejrzały mnie tak ostrożnie.
16782:  I on czekał, czy... Tak jak pisze w książkach, nasza rodzina nie pozwala nam wyjść.
16788:  I wtedy ta sprawa z Katarzyną i moimi córkami... Widziałaś dom.
16794:  Lee Gray i tych chłopaków zabitych... Jestem zbyt błyszcząca.
16799:  Myślisz, że to może być nowy początek?
16802:  Ale wszyscy zostali żywi.
16804:  Są jeszcze bardziej wdzięczni.
16806:  Może wątpliwość jest czymś skomplikowanym, czego trzeba odpuścić.
16813:  Coś dobrego musi się stworzyć z tej strasznej, strasznej konferencji.
16819:  To jest to, o czym mam nadzieję.
16820:  Bo i ja musimy być lepsi.
16821:  Nasze rodziny były tu od lat i lat.
16823:  Czasami czuję, że nie możemy zostawić śmierci, bólu i zniszczenia za nas.
16826:  Mnóstwo wcześniej masz.
16828:  Mnóstwo będzie jeszcze.
16832:  Ale... Tak.
16834:  Jak to idzie, uciekaj.
16837:  Nie patrz na powrot.
16839:  Zrób coś decydującego w swoich życiach.
16842:  Jest dobrym człowiekiem, prawda, Bo?
16845:  Są nieco gorsze.
16849:  Jest miłośny, przyjemny i silny.
16851:  Przepraszam, nie chciałem się uśmiechnąć.
16856:  Jest dużo rzeczy, ale...
16861:  I nie silny jak ty, ale silny w porównaniu do swojej rodziny.
16867:  Żeby być innym.
16888:  Fogg, nie wiesz, jak ciężko jest powiedzieć, że coś jest nie tak, kiedy każdy z ciebie uważa, że jest to prawda.
16896:  Nie, może nie.
16896:  Ale on jest dobrym człowiekiem i szczęśliwy.
16897:  Wszyscy jesteście szczęśliwi, że macie się z nimi.
16909:  To może być najlepszy dzień w moim życiu, albo najgorszy.
16913:  Nie mogę się doczekać, że nikt go nie zna.
16914:  Poczekaj.
16917:  Będzie oczywiste wkrótce.
16925:  Uwielbiam te dialogi konne.
16930:  Widziałabym dłużej błądził w poszukiwaniu tej wygódki niż realizując cały ten quest.
16948:  Tu jest on!
16948:  O, to on!
16949:  Będziesz z nami pojechać na samolot?
16951:  Do pierwszego stopu?
16951:  Dobrze.
16982:  Wreszcie!
17010:  Tak mi zapłacicie, że ja wam funduję bilety?
17015:  Tak, dziękuję.
17015:  Widzę was na platformie.
17018:  Czy mogę mieć trzy bilety, żeby podjąć potrzebę, proszę pana?
17023:  Oczywiście.
17024:  O, cześć, panie.
17024:  Cześć, Alden.
17025:  Mam nadzieję, że wszystko jest w porządku?
17031:  Nie strasznie, ale miło cię widzieć.
17037:  Chodźcie na samochód i zabierzcie wasze bagaże, panie, mam to.
17044:  Chodźcie, Jankie.
17051:  Z przyjemnością, ty cholerny żołnierz.
17052:  Nie chciałbym wrócić tutaj bez dać wam broni.
17054:  Wczoraj byłeś szczęśliwy.
17072:  Co jest?
17102:  Uff!
17107:  W porządku, w porządku.
17108:  To jest sporo rodziny, które masz tam, córku.
17110:  Wiem.
17110:  Czarny do końca.
17112:  Kiedyś mój ojciec trzymał swojego brata jako sławego, więc co on oczekiwał?
17116:  Dobrej mężczyzny?
17118:  Mój ojciec mówił, że rzeczy były lepiej tak jak były, kiedy mógł zabić i zabić bezpośrednio i nie musiał pracować na dzień w swoim życiu.
17124:  Obie nasze rodziny... Jest w tym miasteczku dobrych ludzi, ale nasze rodziny zablokowali ich i wyrzucali większość z nich.
17129:  Biedni tak samo jak czarni.
17131:  Wszelkie w tym dziwnym wypadku.
17140:  Cóż, jak się żyje?
17141:  O mój Boże.
17148:  Co?
17148:  Myślę, że to mój drugi kuzyn!
17154:  Co się dzieje z tymi cholernymi kuzynami?
17155:  Myślę, że dowiedzieli się o żółciach.
17156:  Trzymaj się głowy.
17157:  Nie zrób tego.
17157:  Żółta!
17158:  Musisz mieć wszystkie żółta w tym...
17193:  O Bogowie.
17201:  Dobrze dla niej, myślę.
17226:  Co jest?
17226:  Czemu nie mogę wycelować?
17238:  Fajnie.
17257:  Oni są na górze!
17260:  Panie Gray!
17265:  Jestem tutaj!
17287:  Ja myślałem, że ktoś do nas ściga, a strzeliłem do malarii.
17300:  Respekt dla malarii za ciągły bieg za pociągiem, prawda?
17304:  Możemy być ciówcią!
17322:  Okej.
17330:  Bardzo prosta sprawa.
17333:  Zawsze chciałem to zrobić.
