Wielki powrót J.P. Morgana | RED DEAD REDEMPTION 2 Livestream #9
🔗 https://www.youtube.com/watch?v=_5x8opsofRU

330:  🎵🎵🎵
8931:  Nie widzę różnicy zresztą między jednym a drugim rodzajem amunicji.
8961:  Jak ja pamiętam, gdzie mieszkam, to prosto nie wychodzę z domu, a jak wychodzę, mam Google Maps.
8964:  Ha!
8964:  Dutch will fix it.
8969:  Dutch will come up with a big plan.
8973:  Right now, every plan gets us into worse trouble.
8974:  We're getting further from where we're meant to be going.
8978:  No, you can't put all this on Dutch.
8980:  You're worked up.
8982:  And rightly so.
8984:  Nie idź zbyt daleko w głowie z tym wszystkim.
8987:  Nigdy nie wyjdziesz.
8989:  To jest cholerna kawałek.
8989:  Taki biedny chłopiec... Chodziło nam o to życie, a on nie.
8994:  Nie wiem, myślę, że... Cześć, hej!
8996:  Nie chcesz uciec?
8996:  Okej, hmm...
9010:  Co?
9010:  O czym mówiłeś wcześniej?
9012:  Nie wiem.
9013:  Myślę, że to życie wybrało nas.
9016:  Ty, ja, Dutch, Hosea.
9017:  Dało nam się dużo czasu.
9020:  Tak, dużo się zmieniło.
9040:  JP Morgan zapomniał zapiąć pasy.
9042:  Tak, dokładnie tak.
9048:  O!
9055:  Ale nie widziałem, że malaria zostawiaja krwawe ślady przy uderzeniu.
9062:  Patrz.
9071:  Jesteś tu teraz.
9072:  I to miejsce, w którym idziemy, jest blisko pustyni.
9077:  W porządku.
9077:  Powinienem się rozładować telefonem w zasadzie spaceru, to byłbym bezdomny?
9080:  Nie, mam... Zawsze mam powerbanka ze sobą.
9082:  Jak odbędziemy drugie bezpieczeństwo, znajdziemy ten Bronte i odbędziemy Jacka.
9088:  Więc co to za miejsce?
9088:  Lenny to znalazł.
9089:  Duży, stary, zbierany dom z plantacjami.
9093:  Kolejna drużyna została tam na chwilę.
9095:  Wysłałem ich na ich drogę.
9098:  To wszystko, przed nami... Eee, byłem tu!
9106:  Przechodzimy do świata!
9106:  Jeszcze nie widziałeś się tam w środku.
9110:  Chodź.
9110:  Zobacz, co tu się dzieje.
9115:  Zobacz, co tu się dzieje.
9116:  Chodź.
9121:  Nie wiem, zapomniałam wziąć powerbanka?
9123:  Tu mam drugi, zawsze mam dwa.
9127:  Proste.
9127:  Zawsze mam wszystko zduplikowane.
9129:  Całą parasolę, ostatnio zgubiłem kolejny.
9134:  Agnieszka pisze, że wie dlaczego mam zajęcia zdalne, ponieważ potrafiłem się zgubić na uczelni.
9140:  To nie jest zabawne, wiele razy się zgubiłem na uczelni.
9144:  Czy w realu kiedyś pomykałem na koniu?
9148:  O cholera!
9151:  Jeszcze coś tu.
9152:  Widzę to.
9152:  Myślisz, że jest ich więcej?
9154:  Sprawdzę dom.
9159:  Bądź ostrożny.
9183:  Nie płacisz za każdą pracę, którą robisz!
9190:  Ty, żołnierz, powinieneś zostać, gdybyś miał szansę!
9192:  Ktoś jeszcze jest w górach?
9199:  Idę za tobą!
9200:  Słyszałeś mnie?
9201:  Chodź!
9201:  Mam kogoś tutaj, czekając na ciebie!
9207:  Chodź z rękami!
9210:  Wciąż możesz wyjść z tutaj!
9224:  Kiepskie... Kiepska kryjówka.
9243:  Współpracujemy.
9279:  Próbowałem.
9281:  Spóźniłem się.
9290:  Malownicze.
9298:  Leny!
9300:  Gdzie jest Leny?
9304:  Tu, daj mi rękę w prędkości tych ciał.
9307:  Nie chcę, żeby inni chodzili przez to.
9309:  Gdzie jesteś?
9310:  Czuj mnie.
9341:  W porządku, w tę stronę.
9349:  Zabijemy ciało w tamtym szafie.
9351:  Okej.
9352:  W porządku, w porządku, w porządku, w porządku.
9355:  W porządku, w porządku, w porządku, w porządku.
9374:  O Jezus, naprawdę, będziemy teraz wszędzie łazić?
9378:  Witamy Brukse w Irenę!
9381:  Lena, dlaczego jesteś piecykiem?
9382:  Właśnie!
9383:  Wciąż nie wiemy.
9386:  Czy ja mogę na przykład wyrzucić ich przez okno?
9388:  Nie byłoby tak prościej.
9391:  Jaką furą jeżdżę.
9392:  Jestem anty-samochodem, jestem przeciwnikiem samochodu.
9394:  Uważam, że powinny zostać zlikwidowane, chyba że elektryczne.
9398:  A w Krakowie... Nie, to jest w ogóle generalnie zły pomysł, żeby jeździć w Krakowie samochodem.
9403:  Wszędzie w Krakowie chodzę.
9406:  Zadbałem o to, żeby moje mieszkanie było w odległości 40 minut z buta od kina, 20 minut z buta od najbliższego supermarketu, 20 minut z buta od uczelni,
9419:  Pół godziny z buta od rektoratu uczelni.
9425:  To są wszystkie miejsca, które potrzebuję.
9428:  Żadnych nie potrzebuję do życia innych.
9438:  To bardzo długa cutscena jak na... Okej.
9444:  Na rowerze nie mogę jeździć niestety, nad czym bardzo ubolewam.
9458:  Na rowerze nie mogę, mam złamaną kość ogonową.
9483:  Taki tropiażdżek.
9485:  A uwielbiam jeździć na rowerze zawsze.
9487:  To jest rzecz, która mnie najbardziej zasmuca ze wszystkiego.
9492:  Dobra, nic tutaj nie widzę.
9503:  Widzicie, ja mam ból dupy metaforyczny i fizyczny.
9509:  Jeden wzmaga drugi.
9513:  Tak, to by był czarower.
9522:  Nie macie wrażenia, że tu jest za dużo bluszczu?
9529:  Nie ma żadnych głębocznych.
9530:  A John?
9530:  O tym, o czym byś się spodziewał.
9534:  Zbiera to ciężko!
9540:  Cokolwiek to wymaga, chcę, żebyś zaczął pytać w miasteczku o bronte.
9549:  Możesz się ruszać, Arthur?
9550:  Możemy się teraz po prostu pojechać razem?
9552:  Więc gdzie to będzie?
9553:  Chcę, żebyś zaczął pytać w miasteczku o bronte.
9574:  Może zacznijmy od saloonu.
9577:  Ktoś, kto może nas złożyć w kontakcie z warkoczem.
9578:  A co o Pankertu?
9579:  Nie wiem, czy ktoś nas podążał.
9580:  Przechodziliśmy szybko.
9580:  Powinniśmy być bezpieczni na kilka dni tutaj.
9582:  A potem?
9582:  Myślę, że musimy przejść trochę dalej.
9583:  Włożyć trochę oceanu pomiędzy nami i wszystkim.
9598:  Zuzanna pyta, co się dzieje, jak jeżdżę na rowerze z tą dolegliwością.
9606:  Należałoby raczej powiedzieć, co się dzieje potem.
9612:  Potem ból jest taki, że nie można leżeć nawet, więc to jest pewien konkretny problem.
9620:  Będę musiał kiedyś to jakoś rehabilitować, ale w Polsce jest z tym ciężko.
9628:  Tak.
9630:  Powiedziałeś cały czas napierniczasz!
9632:  Przez długi czas wierzyłem, że paradizm znajduje się gdzieś na wschód dla nas.
9645:  Ale ja... już nic nie wiem.
9645:  Więc teraz wychodzisz z kraju?
9646:  Płagam!
9650:  Jeszcze się o to myślę.
9654:  Cokolwiek zrobimy, potrzebujemy więcej pieniędzy.
9655:  W każdym razie mamy jeszcze bardziej ciężkie sprawy, do których przyjeżdżamy najpierw.
9662:  Czekajcie, czekajcie!
9665:  Trzy.
9666:  Cztery.
9667:  Pięć.
9668:  Sześć.
9670:  Siedem.
9671:  Osiem.
9672:  Dziewięć.
9674:  Dziesięć.
9675:  Jedenaście.
9677:  Dwanaście sekund wytrzymał.
9681:  To brzmiło bardzo ironicznie.
9693:  Panie i panowie, Manchester.
9703:  Bytkość!
9705:  Rozdział 4
9723:  Są dni.
9735:  Właśnie, Dutch nie wie o tym, że my jesteśmy regularnymi wydarcami tutaj, absolutnie.
9745:  Mamy Łódź, elektrownia Kozienice, nowa huta.
9749:  O tak, od nowej huty trzymamy się z dala.
9751:  To jest dla mnie no-go zone w Krakowie.
9758:  Gutz Warehouse.
9760:  Wheeler Raphson.
9762:  Nie wiem, co to jest.
9764:  Nic tutaj nie byłem.
9765:  Nie da się przejść.
9767:  O, oni mają takie same prace obozowe jak ja.
9771:  Nie wiem, chcę po prostu wyjechać.
9781:  O!
9782:  Mamy nagle więcej questów!
9784:  I to mi się podoba!
9788:  A gdzie jest... No dobrze, nawet nie będę próbował znaleźć tego naszego obozu.
9799:  Tu jest dom, w którym się myje.
9802:  Prawdopodobnie nazywa się to myjnia.
9810:  Okej.
9811:  Tu jest niebezpiecznie, bo wszyscy chcą nas zabić.
9814:  Mają pretensje do naszego erratycznego stylu jazdy.
9818:  Jakie obecnie mam problemy z nową hutą?
9821:  O!
9821:  Właśnie, właśnie!
9822:  To się dzieje!
9823:  To się bez przerwy tu dzieje!
9839:  To zawsze się dzieje w Sound Any.
9843:  Ilekroć tutaj jesteśmy, tylekroć to się dzieje.
9852:  Sound and E nas tak przywitało na samym początku gry.
9863:  Ile tu jest tej policji?
9869:  Grzywna 7,50.
9869:  Damy radę.
9882:  Nigdy się nie poddaję!
9922:  Było mnie ścigać?
9945:  Zdenerwowali mnie.
9948:  Stać nas na grzywnę.
9958:  Morgan Boga... Stać nas.
9965:  150.
9965:  Jak dla mnie... Okej.
9968:  Wystarczająca zemsta za jakichś idiotów gliniarzy, którzy nie dali nam normalnie jechać konno.
9974:  Skandal.
9975:  Ciekawy jestem, czy inni również, którzy bez przerwy strzelają do nas, popychają nas, również otrzymują takie grzywny.
9984:  Czy malaria przeżyła?
9985:  Tak, tak.
9995:  Słuchaj!
9995:  Zatrzymaj go, cowboy.
9996:  Będziesz biedny!
9996:  Tak, naprawdę śmieszny, Dutch.
9998:  Myślałem, że tak.
10023:  JP Morgan przytula się do życi Malarii, która układa... To jest najbardziej imersyjna scena tej gry.
10044:  Powinienem go po prostu zabrać?
10045:  Myślę, że tak.
10046:  Po prostu trzymaj go.
10046:  Rozumiesz mnie?
10049:  Do zobaczenia z powrotem.
10058:  Koniec!
10059:  Koniec!
10062:  Malaria została odepchnięta przez J.P.
10066:  Morgana!
10072:  Biedna malaria stoi sobie J.P.
10075:  Morgan!
10079:  O nie!
10083:  Piękne!
10087:  Nic, tu się nic nie zdarzyło, panowie, panie, nic, absolutnie.
10092:  O!
10093:  Założę się, że ja nie mogę zamówić takiego dobrego jedzenia.
10106:  Okej.
10116:  ARGH!
10121:  Dokładnie.
10125:  I co, jeśli nie masz pieniędzy?
10131:  Dla whisky?
10132:  Dokładnie, to rzeczy prawdziwe, z Skali.
10134:  Okej.
10136:  Zobacz, masz jeden sam.
10137:  Dzięki.
10138:  Pytanie, czy kiedyś słyszałeś o tym człowieku pod nazwą Bronte?
10140:  Kto mnie pytał?
10144:  Ja, zapytałem.
10145:  Nie, zostaw to, przyjacielu.
10146:  Co masz na myśli, zostaw to?
10148:  Spójrz, nie wiem z czego chodzi, ale zostaw to, przyjacielu.
10150:  Ty i twój kolega, który był tu wcześniej.
10152:  Bronte?
10152:  Angelo Bronte?
10163:  Mr. Big.
10164:  Mr. Spaghetti Italian eating long streak of piss, Big.
10169:  He makes my skin quad.
10171:  I'm so swirly a cocksucker.
10173:  You know what I mean, friend?
10176:  You mean he sucks a cock.
10180:  Well, I reckon you talk to them kids in the alley, they'll know what I get.
10186:  Okay, musimy iść do bocznej uliczki.
10188:  Immigrants!
10189:  They're not to be trusted!
10203:  Pytanie, czy tutaj jest... Uuu, witraż.
10207:  Jest biel i jest złoto.
10209:  Już wygląda jak Filharmonia Krakowska.
10213:  O!
10215:  Ten typ mebla nazywał się sekretnik.
10219:  Można było siedzieć do siebie plecami i szeptać sekrety.
10224:  Nie żartuję.
10225:  Były różne typy sekretników.
10230:  Sztuka!
10231:  Wreszcie!
10234:  Wreszcie!
10235:  Ileż można było czekać?
10238:  Dobrze, gdzie jest boczna uliczka?
10240:  Chyba tam.
10241:  Czy jesteśmy w stanie stąd szybko wy... Tak!
10246:  JP Morgan, zeskakuj.
10250:  Uspokój się.
10258:  Czy to jest boczna uliczka?
10260:  To jest boczny podwórzec.
10269:  To wygląda na boczną uliczkę, ale nie jest nią.
10278:  Naprawdę jest to dosyć szaleństwo.
10280:  Więc po prostu przyjeżdżasz do jakiegoś człowieka z przyciskiem na ręce i wyrzucesz go trzy razy?
10286:  Tak!
10286:  I potem po 24 mężczyznach znajdziesz jakiegoś mężczyznę, mężczyznę czy kobietę, biorąc przycisk do świątyni, wyrzucesz ten przycisk dwa razy, a potem następny człowiek, z którym rzucesz ręce, zostanie twoim mężczyzną.
10297:  Co to jest?
10297:  Nie bierzesz mojego słowa na to wtedy.
10308:  Nie wszystkie zjadłyśmy.
10314:  Okej.
10315:  Nic więcej się nie dowiemy.
10319:  Tu jest pięknie, jest pięknie.
10322:  Czy Krzysztof już zrozumiał, jak działają paskierce?
10325:  Nie, nie.
10327:  Ja w dalszym ciągu nie akceptuję tego wyjaśnienia.
10331:  Mhm.
10335:  Słuchaj, masz cigaretkę, panie?
10337:  Może.
10337:  Szukam kogoś nazywającego się Angelo Bronte.
10340:  Italo.
10341:  Znam go.
10342:  Wszyscy go znają.
10342:  Gdzie jest on?
10343:  Weźmy go.
10343:  Co on kosztuje?
10344:  Myślę, że mogę zapłacić.
10345:  Pięć dolarów.
10347:  Gdzie żyje?
10348:  Jestem przedsiębiorcą.
10350:  Jeśli nie chcesz zapłacić, to nie chcę iść.
10353:  O, mój Boże.
10353:  To jest czarny brud.
10354:  Tutaj.
10361:  Chodź.
10361:  Poczekaj.
10362:  Chodźmy, panie.
10362:  Chodźmy, panie.
10363:  Chodźmy, panie.
10367:  No time, no see.
10368:  Witamy Wolfie i jego natchatach.
10370:  Junior, Szkarlatyna, Żona Gorączka, o bogowie!
10377:  Kochani trybutariusze, trzeba się zajamniczyć dla Juniora i Żony i Wolfiego.
10381:  Tak trzeba.
10385:  Czy używam specjalnego urządzenia do przechwytania czy streamuję z karty graficznej?
10390:  To nie jest konsola, więc normalnie przez OBSa.
10392:  Nie.
10396:  Obraziłem się.
10400:  Popatrzcie, taki niby młody, a już ma zakola.
10407:  Dobrze, Oliver, idziemy za tobą, ale nie dostaniesz więcej jedzenia.
10412:  Oliver przekręt.
10415:  Kocham to, jak Rockstar dba o to, żeby nawet nalepione randomowe plakaty były piękne.
10426:  O, jak się ładnie zajamniczyło i zazwierzęciło.
10430:  No niestety nie mogę zastrzelić.
10435:  Boże drogi, kaszojat i przewodnik w jednym.
10452:  Mój koszmar na jawie.
10454:  No idź, idzie, idź!
10456:  Hej, hej!
10480:  O, nie!
10481:  Mówiłem!
10482:  I dwa tysiące ukradł?!
10486:  Malaria, do mnie!
10489:  Nie mogę przyzwać Malarii!
10496:  Przejedź go, przejedź go, przejedź go!
10498:  Nie?!
10499:  Co?!
10506:  Krnąbrna Malaria!
10519:  Dzięki za pomoc, przyjacielu.
10552:  A!
10553:  Tam jest!
10553:  Tam jest!
10554:  Wracaj z moimi pieniędzmi!
10556:  Potrzebuję ich na opłacanie grzywien za zabijanie ludzi!
10560:  Malaria!
10561:  Do mnie!
10562:  Do mnie!
10563:  Co za krąbrny koń!
10565:  Jak śmiecie jej bronić!
10570:  Ty, ty, ty!
10571:  Ty!
10572:  O!
10573:  Co za gówniak!
10574:  O nie!
10579:  No i co?
10580:  Nie mogę tu wskoczyć!
10589:  Chodźcie na mnie, panie.
10590:  Jestem dobrym chłopcem.
10593:  Chodźcie na mnie, panie.
10593:  Jestem dobrym chłopcem.
10594:  Chodźcie na mnie, panie.
10594:  Jestem dobrym chłopcem.
10595:  Chodźcie na mnie, panie.
10596:  Jestem dobrym chłopcem.
10602:  Chodźcie na mnie, panie.
10602:  Jestem dobrym chłopcem.
10603:  Chodźcie na mnie, panie.
10604:  Jestem dobrym chłopcem.
10604:  Chodźcie na mnie, panie.
10605:  Jestem dobrym chłopcem.
10605:  Chodźcie na mnie, panie.
10606:  Jestem dobrym chłopcem.
10606:  Chodźcie na mnie, panie.
10607:  Jestem dobrym chłopcem.
10609:  Chodźcie na mnie, panie.
10613:  Jestem dobrym chłopcem.
10615:  Chodźcie na mnie, panie.
10616:  Jestem dobrym chłopcem.
10616:  Chodźcie na mnie, panie.
10617:  Jestem dobrym ch
10630:  Byłem zdesperowany, aż nauczyłem się... Gdzie on zniknął?!
10643:  Co za skandal.
10650:  Odkryłem świetny sposób na otwieranie drzwi.
10653:  Będę robił tak zawsze.
10663:  I właśnie, gdzie jest malaria?
10665:  Złapanie dzierżawiaka przy pierwszym podejściu nie każdemu się udaje?
10669:  Ja byłem bardzo zdesperowany.
10671:  Gdzie ten koń?
10675:  Gnośny, krnąbrny koń.
10679:  Znaczy nie, technicznie 33 kończy 16, ale już się oswajam z tą myślą.
10689:  No jest!
10690:  Wreszcie!
10690:  Ile mogę czekać?
10698:  Malaria nie dostanie przez najbliższe pół godziny nic.
10705:  Okej, teraz nie ma jeszcze rdzenia.
10715:  Trzeba coś, co...
10734:  Jesteś w wieku Włodka Markowicza.
10736:  Włodek Markowicz to jest sposób na, rozumiem, dostosowanie, znaczy to jest nowa skala, po prostu wzorzec sewryjski wieku.
10750:  Krzysztof zobaczył, że pieniądze mu z przedoczu chcieli zajmować, to odpalił się gamer mode od razu.
10755:  Stać!
10759:  Co? !
10761:  Dlaczego?
10762:  Dla... Co się dzieje?
10766:  Co się... Nie!
10769:  Zostaw mojego konia!
10772:  Dla... Co?
10774:  Gdzie?
10778:  Malaria!
10779:  Jak to nie żyję?
10782:  Znowu?
10803:  Czy to jest to?
10807:  Zaraz, moment.
10808:  3 maja, tak, to jest jedyny sejf.
10818:  Ale ja myślałem, że dało się odsucić konia wtedy.
10846:  Nie wiem co się dzieje teraz i nie wiem kiedy wylądujemy.
10853:  Ok.
10861:  Malaria żyje.
10865:  To jest najważniejsze.
10867:  Dobrze.
10869:  Dobrze.
10871:  Czy się bezstrzelnie śmieje?
10872:  No bo to była bardzo komiczna scena obiektywnie.
10876:  Ja nie wiem, dlaczego ten tramwaj się nie zatrzymał.
10880:  No.
10882:  Żyje.
10882:  Magia.
10883:  Dobrze.
10884:  Musimy teraz bardziej uważać.
10896:  Nie, konie się nie respio w Red Deadzie, absolutnie.
10899:  Idziemy teraz do BR, czymkolwiek jest BR.
10907:  Uwielbiam to, że Elden Ring przyzwyczają mnie do tego, że Q to jest wyjście zewsząd.
10915:  Kolejka się nie zatrzymała, bo USA, free for all mode, no tak.
10926:  Przepraszam, próbuję znaleźć człowieka nazywającego się Bronte.
10934:  Wiesz jego imię?
10936:  Bronte?
10936:  Nie, nie sądzę, przepraszam.
10941:  Okej, dziękuję.
10957:  Ile razy zabiłem malarię?
10961:  Nie wiem, czaty będą wiedzieć, ale to było wiele razy.
10966:  Na pewno powyżej dziesięciu.
10968:  We Wrocławiu konie przejeżdżają tramwaje.
10985:  We Wrocławiu najbardziej mnie rozbawiło, że jest budynek, który wszyscy nazywają sedesowiec.
10990:  Ponieważ elewacja jest z czegoś, co bardzo przypomina muszle klozetowe.
10997:  Dlaczego JP Morgan wyciera nos zamiast wejść na malarię?
11007:  Trzeba będzie licznik śmierci dla malarii zrobić, to prawda.
11013:  Eee, okej.
11014:  Angelo Bronte!
11018:  Macaroni Spinacci!
11024:  Czemu wszyscy mówią, what is wrong with you?
11027:  My tylko i się poruszamy.
11032:  Co to jest?
11034:  To jest bardzo śmieszne.
11039:  Diamonds, fine watches and jewelry.
11043:  Corners on Nicholas Street and Courtney Street.
11046:  Saint Denis.
11047:  Repairing chronometers and fine watches.
11051:  O nie, kapitalizm się smuci.
11053:  Jak można naprawiać, skoro można kupić nowe?
11056:  Rozbawił mnie sedesowiec, kiedy moje miasto ma wiadro i trumnę.
11059:  Jakie wiadro i jaką trumnę, Aśku?
11062:  Nie wiem, o czym mówisz.
11064:  Wiem, jak nazywają Sky Tower, nawet wiem, dlaczego się mówi, że Wrocław i Rzeszów to powinny być miasta partnerskie.
11076:  Zgadzam się, że to ten.
11076:  Zgadzam się, że to ten.
11080:  Zgadzam się, że to ten.
11081:  Zgadzam się, że to ten.
11084:  Zgadzam się, że to ten.
11087:  Zgadzam się, że to ten.
11088:  Zgadzam się, że to ten.
11088:  Zgadzam się, że to ten.
11090:  Zgadzam się, że to ten.
11090:  Zgadzam się, że to ten.
11092:  Zgadzam się, że to ten.
11093:  Zgadzam się, że to ten.
11093:  Zgadzam się, że to ten.
11094:  Zgadzam się, że to ten.
11095:  Zgadzam się, że to ten.
11095:  Zgadzam się, że to ten.
11097:  Zgadzam się, że to ten.
11097:  Zgadzam się, że to ten.
11098:  Zgadzam się, że to ten.
11098:  Zgadzam się, że to ten.
11099:  Zgadzam się, że to ten.
11099:  Zgadzam się, że to ten.
11100:  Zgadzam
11109:  Nie zapisało misji?
11111:  Dlaczego?
11116:  Okej, teraz przynajmniej mogę się skupić na tym, co on mówi.
11122:  Co za niesprawiedliwe... Czy będę musiał znowu kaszojada gonić?
11126:  O nie!
11127:  Won stąd!
11132:  Malaria musiała być uratowana, nie ma rady.
11139:  Kościół!
11154:  Przepraszam, poproszę przeprosić.
11155:  Wygląda na to, że mam bardzo nieprzyjacielskich klientów.
11158:  Wyglądasz jak mężczyzna na whisky.
11160:  Oczywiście.
11161:  Dobra, proszę.
11161:  Na whisky?
11162:  Tak, to rzeczy prawdziwe.
11165:  Z Skotlandu.
11167:  Tak, naprawdę.
11169:  Zobacz, masz jeden dla siebie.
11171:  Dzięki.
11172:  Więc, panie.
11172:  Czy mogę zapytać cię o coś?
11176:  Nigdy nie słyszałeś o tym człowieku pod nazwą...
11185:  Nigdy nie miałem takiej tragedii!
11186:  Kto pyta?
11188:  Ja.
11188:  Pytam.
11190:  Nie, zostaw to, przyjacielu.
11191:  Co masz na myśli?
11191:  Zostaw to.
11192:  Słuchaj, nie wiem co ty robisz, ale zostaw to, przyjacielu.
11194:  Ty i twój kolega, który był tu wcześniej.
11201:  Wiatru to jest Radio Kraków, a Trumna to jest dom profesorów ***.
11205:  Okej.
11206:  Nie widziałem.
11208:  Mr. Big.
11209:  Mr. Italian.
11210:  Spaghetti eatin' long streak of piss big.
11213:  He makes my skin quad.
11215:  I'm some squally cocksucker.
11218:  You know what I mean, friend?
11222:  Where can I find him?
11224:  Well, I reckon you talk to them kids in the alley, they'll know I guess.
11229:  Znajdź tę uliczkę po raz drugi.
11231:  Znajdź tę uliczkę po raz drugi.
11232:  Znajdź tę uliczkę po raz drugi.
11254:  Hej!
11254:  Masz cigaretkę, panie?
11258:  Może.
11258:  Chciałem znaleźć jego nazwisko.
11260:  Nie mam pojęcia.
11261:  Wiem o nim.
11261:  Wszyscy go wiedzą.
11262:  Gdzie jest on?
11262:  Weźmy go do niego.
11263:  Co on kosztuje?
11264:  Nie mogę niestety go zabić.
11279:  Wiesz co mówisz, panie?
11281:  Prawie.
11281:  Nie martw się, nikt nie wie jak dobry jestem w klatce.
11285:  Czy to prawda?
11292:  Mam nadzieję, że nie potrzebujesz swoich serwisów, ale masz doktora na okolicy.
11294:  W porządku, Bellamy.
11294:  To jest bardzo spodziewany panem Skorpionem, Żabcią i Krokodylem, który jest księdzem, ale to sedesowiec jest dziwny.
11300:  Jednak on jest prawdziwym księdzem sztuki.
11302:  To jest kościół Bożej Bożą, panie.
11305:  Model na znanym kościele w Toulouse, w Francji.
11310:  Salomon Asmod, dzięki za wskoczenie na drugi poziom wsparcia.
11313:  Trzeci poziom.
11314:  Zapić.
11334:  Biegnie w inną stronę, po prostu ja nie pamiętałem.
11369:  Będziesz sobie załatwiać!
11370:  Lepiej zacznijmy teraz!
11371:  To już do końca.
11371:  O cholera, straszna straszna straszna.
11386:  To już wystarczy.
11392:  Dzięki za ochotę, przyjacielu.
11393:  Wiesz, mi się trochę pomylił stary Bob Tails.
11396:  Tak, tak.
11396:  Jeszcze nie jesteś zmęczony, stary człowieku?
11426:  Chłopiec się rozprzestrzenił!
11433:  Zostaw to na zewnątrz!
11435:  Zostaw to na zewnątrz, farmbo... Ty mały chłopiec!
11437:  Ja tylko grałam!
11438:  Zostaw moje rzeczy na zewnątrz!
11438:  Zostaw mnie, panie!
11439:  Jestem dobrym chłopcem!
11440:  Wysyłam!
11440:  Zostaw moje rzeczy.
11443:  Tutaj!
11444:  Bronte?
11457:  Jak się stąd wydostać?
11458:  JAK SIĘ STĄD WYDOSTAĆ?!
11471:  Dobrze.
11475:  F5.
11477:  Racja.
11478:  Zapomniałem, że w tej grze można zapisywać.
11481:  Poważna sp... Nie no, chyba zadziałało.
11486:  Nie, teraz nie będziemy wykorzystywać malarii, ponieważ ta misja jest spaprana ewidentnie i nie ma tutaj autosave'a, więc po prostu idziemy do następnej.
11493:  Dlaczego mam grzywne?!
11497:  Przecież ja opłaciłem te grzywne!
11508:  Aśku, back in Krakow?
11509:  Skąd ta smutna mina, Aśku?
11512:  Uzupełnisz w płucach odpowiednią ilość smogu.
11521:  No i co teraz?
11524:  Nie jesteś czymś.
11525:  Gdzie byłeś?
11526:  Byłem zabity.
11526:  Kto?
11550:  Mnóstwo dzieci.
11551:  Już nie pytam o to.
11552:  Ale znalazłem pana Bronte.
11554:  Wygląda na to, że jest to jakiś italiński pan Biggintown.
11558:  Wszyscy go wiedzą, ale nikt nie chce o nim rozmawiać.
11562:  Okazało się, że mieszka w wielkim domu na ulicy Flavianowskiej, przeciwko parku.
11569:  Dobre robienie.
11569:  Więc co teraz?
11570:  Będziemy go zapłacić na wizytę.
11573:  Zajmę się Johnem, a ty się tam spotykaj.
11575:  Cokolwiek to wymaga, musimy odnieść tego chłopaka.
11581:  Nie mogę zdecydować, co mi się mniej podoba.
11584:  Świątynie, czy miasto.
11585:  Obie są pełne... ...parasyzmów, reptili i sztuki.
11595:  Jesteśmy na dłuższej drodze do kraju, którego wiemy.
11605:  I daleko od prawdziwego, otwartego kraju.
11616:  F6 to nie jest quicksave.
11617:  F5 to jest quicksave.
11620:  W związku z powyższym, na wszelki wypadek zrobimy też save manualny.
11624:  Nie ufam innym.
11626:  Wolne miejsce.
11628:  Nie, nie chcę.
11629:  Przez parę minut krknąłem.
11637:  Dobrze.
11638:  To oznacza, że idziemy... Wróciły pytajniczki!
11643:  Wróciły!
11645:  Nieznajoma osoba, ruszamy.
11653:  Pomnik pięknej pani z Daxos, mijamy.
11658:  Łaziocham!
11662:  Tu jest ten obrzydliwy tramwajarz.
11667:  Ok.
11677:  Friendly Service.
11680:  Kamera, macie rację.
11681:  Gdzie jest Friendly Service?
11686:  Zaraz, co tu się z dźwiękiem podziało?
11691:  Dziwne rzeczy się dzisiaj dzieją.
11700:  Nie wiem, czy u was też to jest, ale ja mam nieprzyjemne efekty akustyczne.
11710:  No... Tak, rwie się, ale to u mnie się rwie, to nie jest względem... O, dobrze, że zapisaliśmy.
11722:  Co tu się dzieje z tym Red Deadem dzisiaj?
11724:  Jezus, teraz tak, 21.04 to było to chyba.
11759:  No, jest problem.
11761:  Nie wiem z czym to jest ten problem.
11767:  Bardzo mnie to zmartwiło, że jest taki problem.
11776:  Sprawdzę, co może to powodować, ale nie mam zielonego pojęcia.
11783:  Zresetować komputer raczej nie mogę w trakcie streamu, ale zrobimy w ten sposób, że zrobię małą przerwę i zresetuję samą grę.
11794:  Tak to ogarniemy, moi kochani.
12042:  Dobra, moi drodzy, mam nadzieję, że jest w porządku, wracamy po krótkiej przerwie technicznej.
12048:  Teraz 3, 2, 1, czy będzie działało w Red Dead dobrze, mam taką ogromną nadzieję.
12054:  Sprawdziłem na 1000%, że to nie była kwestia OBS-a, tylko to była kwestia gry, to znaczy w momencie, w którym mieliśmy włączoną muzę i włączyłem w tle grę, to zaraz się zaczęło przerywać.
12066:  Wiem, Sadre, właśnie wiem, też to słyszałem, bo ja mam nadsług cały czas streamu, więc wiem, co się dzieje.
12071:  Więc dziwna sprawa.
12073:  A równocześnie nie było żadnych wskazań od procesora.
12077:  Procesor na poziomie 7%.
12079:  A, pamiętajcie, co się stało.
12089:  Możliwe, że to jest kwestia tego miejsca fabularnego.
12093:  Nigdy się coś takiego nie stało.
12107:  Flashbacks to szkolna dyskoteka?
12109:  O, dajcie spokój, nie.
12112:  No, działa.
12115:  Uuuu, Rockstar, Rockstar, nieładnie.
12120:  Not so much Rockstar anymore!
12122:  Ha, ha, ha!
12126:  Tak, gra się wykrzaczała.
