🔴 Helheim i pierwsza z Walkirii — GOD OF WAR Livestream #3
🔗 https://www.youtube.com/watch?v=dD4akk7gd6Y

50:  Muzyka Muzyka Muzyka
23552:  Zdroweńko!
23557:  A, świe... bardzo intuicyjne.
23559:  Skrzynia?
23560:  Gdzie macie skrzynię?
23563:  A tu!
23568:  No jak mam to wziąć z tej strony?
23572:  He?
23577:  Coś się, coś się podziało?
23581:  Coś się stanęło?
23591:  Gorczyń, możesz przejść górą?
23594:  Mogę.
23597:  Mogę, istotnie, okej, ma sens.
23602:  Dobra, dobra, szybko, szybko, szybko, ale szybko, Krzysztof, szybko, bo czas!
23609:  Moje!
23611:  Sztachetne zdrowie Kelsey nie dowie.
23614:  Teraz pielgrzymka nakładana na jasną górę za nieogranię tej gry wcześniej.
23618:  Do Częstochowy lubię wracać.
23629:  No i teraz dupa.
23633:  Tak coś sądziłem.
23634:  Trzeba to zrobić ultraszybko.
23636:  Ja nie lubię robić rzeczy szybko.
23640:  To jest najdalej, dobrze.
23645:  Nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie,
23676:  Chciałem powiedzieć, że się myliliście chyba.
23681:  No potrzeba, potrzeba.
23688:  A może nie?
23695:  Jest.
23702:  Mamy to.
23706:  Aaaa, jaka lokacja.
23710:  Z tej strony wygląda cudownie.
23714:  Dalej nie mam zdróweńka, o nie.
23720:  Czy to jest boss?
23722:  Wiedziałem!
23730:  Rany boss.
23745:  No.
23746:  Tak myślałem o tym, że nie dostaję zdrowia przez ostatnie 6,5 godziny w grze!
23757:  Dobrze.
23775:  Aaa, dajcie mi grać!
23779:  Czemu nie mam nigdzie tu zdrowia, cholera jasna?
23789:  No, come on!
23796:  Nie, nie wszystko u mnie w porządku, bo atakują mnie jakieś cholerne monstra, których nie mogę pokonać!
23807:  Szał!
23807:  Szał!
23808:  Dobra, to mnie uratowało.
23824:  Ooo...
23827:  Ale mało wypada tutaj zdrowia, dramat No i tam dalej jest ten typiarz A ja tutaj chciałem pootwierać rzeczy
23856:  Au.
23866:  Znajdź coś do uleczenia!
23867:  Tak, znajdź coś do uleczenia, nie wkurwiaj mnie nawet!
23871:  Znajdź coś do uleczenia, przez cały korytarz cholerny nie ma nic!
23882:  Jeszcze mam tam 10 sekund, żeby przebiec.
23894:  Dobra, i tak tego chyba nie mogę stąd wziąć, tak mi się wydaje.
23913:  Ale wredne!
23914:  I co, on się teleportował za mną? !
23922:  No się teleportował normalnie, przecież to jest nieprawdopodobne.
23925:  Ja teraz nie wiem, gdzie ja jestem.
23929:  Tak, biegł za mną, biegł za mną.
23930:  Ociężały papafian, który nie był w stanie podbiec nawet.
23934:  Mhm, jasne.
23935:  Dostał skrzydeł nagle.
23938:  Topór na niego działa?
23939:  No nie za bardzo.
23944:  Bo o ile wiem, go nie mam.
23946:  Chyba, że go mam i mogę go się przełączyć.
23948:  Anywho, muszę ćwiczyć tę nową broń.
23953:  Z tego powodu głównie.
23957:  Dobra.
23961:  Jest.
23966:  Dobra, dobra, dobra, dobra.
23970:  Ale to coś dało, czy nie dało?
23974:  Ja to chciałem strasznie zrobić, ale chyba to nic nie daje.
23987:  Dobra.
23989:  Po lewej od tych drzwi masz skrzynkę?
23993:  Olera jasna, gdzie po lewej?
23995:  Gdzie po lewej?!
23997:  Ja nienawidzę timingów!
24002:  Gdzie macie skrzynkę po lewej od drzwi?
24006:  Nie ma żadnej skrzynki!
24013:  Jaka skrzynka?
24016:  A dalej, no to... To nie brzmi jak po lewej od drzwi.
24024:  Dobra, gdzie to mogę zostawić?
24025:  Gdzie to jest?
24029:  No i dupa.
24034:  Co jest?
24035:  Czemu goń?
24035:  No, ale jest.
24036:  Za tobą!
24058:  Dobra.
24060:  Teraz tak.
24061:  Tutaj nigdzie nie mogę tego przenieść.
24064:  Za posągiem jest miejsce na ten wiatr.
24067:  No nie byłem w stanie tego tak szybko stwierdzić, jak tutaj biegłem.
24071:  Tam jest skrzynka.
24072:  Teraz ją widzę.
24076:  Ale gdzie za posągiem?
24077:  Tu są cztery posągi!
24082:  Czy to się wróciło do tego miejsca, w którym byłem wcześniej?
24085:  Tutaj tak.
24086:  Tak.
24086:  Jest.
24089:  Okej, tędy spróbujemy.
24093:  Kruchać kruka, pieprzyć kruki.
24097:  Bardziej bezużyteczna znajdźka ever.
24101:  Dobrze, już widzę teraz.
24104:  Jest.
24106:  Dobrze!
24111:  Idziemy.
24116:  Where now?
24118:  Where now?
24124:  Teraz widzę cholernego kruka, ale to jest dokładnie w tym miejscu, gdzie i tak mam zanieść wiatry, dobra.
24132:  Dobrze.
24138:  Bierzemy.
24140:  I na górę.
24141:  No nie ułatwili tego zadania, ale mam nadzieję, że nagroda będzie tego warta.
24146:  Dobrze, teraz sprawdzamy dalej.
24153:  Zobacz, trzeba idealnie wycelować w nie, jest jednym problem.
24157:  Ooo, ładnie!
24162:  Good!
24171:  Zamknij ryj, Mimir!
24172:  Mimir mnie denerwuje.
24174:  Z twojej prawej!
24178:  Widzisz, że ważne to światełko?
24179:  No tak, tak sądziłem.
24183:  Iiii... Gdzie?
24190:  Hmm... To jest daleko.
24194:  To nie jest... To jest... To jest daleko.
24197:  Okej, tutaj!
24201:  Lepsza niż srebro nagroda.
24204:  Dajcie spokój.
24208:  Idemy.
24210:  Idemy, idemy, idemy, idemy.
24213:  Pięć sekund, Krzysztof, tylko pięć sekund, bez presji!
24216:  Ludzie się dziwią, można celować na padzie, jak widać może być ciężko zmysły klawiatur, ale... A, absolutnie, też.
24225:  Zwłaszcza jeżeli jest się szaleńcem takim jak ja i ma się na stałe 3 albo 4 tysiące dpi.
24231:  Dobra, więc stąd to pobieram, to wymyśliłem już.
24236:  I gdzie z tym biegnę?
24237:  Tu nie, tu nie.
24240:  Nie no, nie mówcie mi, że tutaj aż.
24243:  Rany boskie.
24246:  Bardzo daleko.
24250:  Z 650 dpi ja bym nie był w stanie tak funkcjonować w ogóle.
24255:  No dobra, to jest strasznie mały ten zasięg.
24261:  To nie jest 10 sekund, to nie jest 10 sekund.
24264:  Jakie na górze?
24273:  Jakie na górze?
24275:  Gdzie na górze?
24275:  Co na górze?
24277:  Nie ma żadnego na górze.
24282:  Zdążyłbym.
24292:  Tak, właśnie, nie mogę się zatrzymać, żeby sprawdzić, gdzie na górze.
24300:  Cholera jasna, czemu nie?
24304:  Tak, na górze, na dole, w lewo i w bok, dokładnie.
24308:  Tu jest na górze.
24308:  To jest jedyne na górze, które tu jest.
24310:  I tu nic nie ma.
24320:  Tutaj też nic nie ma.
24329:  Ja pierdzielę po prostu.
24335:  Tu nic, tu nic.
24342:  Teraz jest leczenie na odmianę, mhm.
24345:  Tu też nic nie ma.
24349:  No przecież to jest jakaś parodia kompletna.
24350:  O czym wy mówicie?
24352:  Ach, o tym, bo... To jest na górze?
24358:  In what fucking universe to jest na górze?
24365:  Za schodami.
24370:  Ale to wyliczone to jest idiotycznie, powiem wam.
24377:  Dobra, teraz bez problemu.
24379:  Mamy to.
24379:  Boże drogi, trudniejsze od Valkyrii, jak słowo daję.
24384:  Oby to było dobre.
24391:  Kolisty atak powalający, który pozwala pozbyć się wszystkich wrogów dobrze.
24397:  Cyklon chaosu.
24398:  No i to rozumiem.
24401:  Czyli co, zrobimy sobie cyklon chaosu?
24403:  Może nie, nie, nie.
24404:  Zostawimy sobie spartańską szarżę.
24406:  Albo nie.
24407:  Spartańska szarża będzie... He?
24411:  Okej.
24419:  No i to rozumiem.
24421:  To jest sympatyczny.
24423:  Cyklon chaosu dobry.
24424:  Ktoś od rugby to wymusił.
24426:  Amerykańce i rugby.
24429:  Dramat.
24432:  Fuuu.
24435:  Siś.
24436:  Dobrze, że nie cyklon B, zaiste.
24437:  To jest cyklon A. Jestem.
24441:  Ulepsz mi, ulepsz mi.
24443:  Ulepsz mi moją broń.
24449:  Właśnie to chcę zrobić.
24453:  ulepszyć ten spell Wiru-Wiru.
24455:  Dobre jest Wiru-Wiru, mówicie?
24458:  Zobaczymy.
24459:  Mam bardzo mało expa.
24465:  Dobra.
24467:  Kupiłem kamień?
24468:  Tak, kupiłem kamień.
24472:  Nie planuję ginąć na razie.
24473:  Dobra.
24480:  W końcu to wszystko rozumiem.
24481:  Kto by się spodziewał, że dymdam sobie u pasa ducha z parmi.
24492:  Nie nazywaj mnie tak głowo.
24505:  Z tego co wiem, Pantheon sam się o to prosił.
24508:  Mimo wszystko, to niemałe zaskoczenie.
24511:  Nie znosisz bogów, ale całkiem sporo cię z nimi łączy, prawda?
24515:  Nie wolno mówić o tym chłopcu.
24517:  On nie może się dowiedzieć.
24520:  Pstura, bracie.
24521:  Z całym szacunkiem.
24523:  Musi się dowiedzieć.
24524:  Nie znając prawdy, nie pozna siebie.
24528:  Dobra, rozumiem.
24530:  Nienawidzisz bogów, wszystkich bez wyjątku.
24533:  Nieprzypadkowo włączając i ciebie, a także twojego syna.
24537:  Nie rozumiesz?
24539:  On to wyczuwa.
24540:  Nie ma wpływu na to, kim jest.
24542:  Nic nawet nie poradzi, bo nie raczyłeś powiedzieć mu prawdy.
24546:  To wszystko się ze sobą wiąże.
24548:  Zabraniam ci o tym mówić.
24552:  Tu widzimy reakcję Kiszaka na Mufim.
24553:  Nie oglądam reakcji, niezależnie od tego, czy są pozytywne, czy negatywne.
24556:  Bo ja sam nie bawię się w reakcji na kanale.
24558:  Rozumiem, jeżeli ktoś tak steamuje, absolutnie.
24561:  Cieszę się, jeżeli mogę dać kontakt.
24566:  Hej, kojarzysz tamten skrót między światami?
24569:  Ulepszyłeś.
24569:  Jak go ulepszyłeś?
24571:  Albo żem go popsuł.
24572:  Jest nam potrzebny.
24574:  Przecież wiem.
24575:  Słuchaj, zapnąłem kilka haustów wichrów Hel, co by nie był tylko jednostronny.
24580:  Teraz możesz podróżować tam i nazad.
24583:  Jak żem nie skiepścił.
24585:  No to chodźmy do Freji.
24586:  Doskonała myśl, brat.
24588:  W ogóle, moi drodzy, będziemy mieli takie ledy na tych streamach o fantastyce, które się już zbliżają.
24593:  Bardzo się zbliżają.
24594:  Tylko weźmiemy sobie tak, żeby było więcej świeczuch.
24597:  Jeszcze wciąż kombinuję, jak zrobić, żeby była przy mnie widoczna przez cały czas.
24600:  Prawdopodobnie muszę użyć czegoś, co się nazywa stojak.
24605:  A dlaczego ja tutaj niby nie mogę przejść?
24608:  Muszę iść do Freji?
24610:  Muszę iść do Freji.
24615:  Ułatwił teraz szybko podróż, okej, czaję.
24617:  Czyli nam pokazują znowu rzeczy, dobra.
24621:  Tutaj, tutaj, tutaj, tutaj, tutaj, tak?
24623:  O, tak, tak, tak, idealnie jest, potwierdź.
24628:  Czy oglądałem Invincible?
24630:  Tak, Destiny, bardzo lubię ten serial, jest znakomity.
24633:  Walnij se candelabr.
24635:  Tylko ja bym chciał taki candelabr w znaczeniu, wiesz, że mam tam świeczki ledowe, bo inaczej to...
24643:  Świeczki prawdziwe, koszmar.
24645:  Ale nic to.
24646:  Wspomniał o dziwach.
24648:  Śpieszmy się.
24650:  Ooo, proszę, proszę, już mamy tę mechanikę, cudownie.
24656:  Komiks, im więcej, był jeszcze lepszy, pisze Michał Kaczmarek.
24658:  Dobra.
24662:  Jest.
24667:  Co to też z tym naszym chłopakiem się dzieje?
24669:  Tak.
24680:  Grzbietem dłoni.
24687:  Wciąż jest chory.
24690:  Mogę zbić gorączkę.
24693:  Ale by wyzdrowiał... Musi poznać prawdę o swym pochodzeniu?
24697:  Tak.
24697:  To nie takie proste.
24699:  Pomóż mi go podnieść.
24708:  Złupka z serca?
24709:  Przez żołądek do serca, moi drodzy, nie ma żartów.
24711:  I, jak widać, przez serce do żołądka.
24715:  Per dzięki za 21 miesięcy wsparcia.
24722:  Taka jest natura dzieci.
24736:  Wiedziałam, że zrobię wszystko, by je chronić.
24741:  Jezu, jak on wygląda!
24748:  Oczywiście wszystko to zrobiłam dla siebie.
24752:  Moje pragnienia i obawy stały się ważniejsze niż on.
24760:  I nie dojrzałam jego pogardy, dopóki nie było za późno.
24764:  Montuje osłonę przeciwspoilerową.
24768:  To przekleństwo.
24769:  Chłopiec jest przeklęty.
24796:  Opiec przeklęty w kaszojada zaklęty.
24798:  Nie odejdę.
24810:  Czuję się lepiej.
24811:  Wyglądasz też lepiej.
24812:  Widzę.
24814:  Widzę.
24815:  Czy możesz dalej podróżować?
24818:  Na razie tak.
24819:  Kratos dowozi.
24822:  To się nie powtórzy.
24850:  Szanuję, że to nie był amerykański uścisk dłoni.
24855:  Choroba ukończona.
24856:  Freja, nie zapomnę o tym.
24858:  Następny quest, leczenie i zapłata za NFZ i na ZUS.
24864:  To zasługa twojego ojca.
24866:  Zostań jeszcze, odpocznij.
24868:  Dość już pomogłaś.
24869:  Wiedzę, że zawsze jesteście tu mile widziani.
24875:  Na czatach czytam, że kasza jad po prostu ma anemię kaszową.
24880:  I wreszcie dostanie kaszę.
24881:  To będzie koniec God of War.
24886:  Co wygląda jak co?
24887:  Kratos nie rozumieć.
24902:  To, co się stało w Alfheimie.
24904:  Ty utknęłaś w Midgardzie, prawda?
24907:  Taki dar otrzymałam od męża w chwili naszej rozłąki.
24912:  Dlaczego Oden cię uwięził?
24914:  Zrobiłby to i dla samego okrucieństwa.
24917:  Ale wszystkie jego pochopne decyzje mają źródło w strachu.
24921:  Wanowie stanowili dla asów zagrożenie, nim nasz ślub zapewnił pokój.
24926:  Wielu vanów sądzi teraz, że ich zdradziłam.
24930:  Owoc mojego poświęcenia.
24932:  Nienawiść własnego ludu.
24934:  Wierząc mnie tutaj, upewnia się, że tego nie naprawię.
24942:  Uwielbiam, jak bohaterowie rozmawiają ze sobą po prostu przechadzając się po jakiejś chatce albo po jakimś miejscu, a nie ma sztucznie rejestrowanej sceny dialogowej.
24951:  Dobra, pytanie, co teraz?
24956:  Tak się zastanawiałem.
24958:  Dlaczego mieszkasz pod żółwiem?
24962:  Był moim pierwszym przyjacielem w Midgardzie.
24965:  Zaoferował mi schronienie, a w zamian ja ochraniam go przed zagrożeniami z lasu.
24970:  To jest piękna symbioza.
24971:  Złoty dzik, wielki żółw.
24974:  Masz bardzo interesujących przyjaciół.
24991:  No dobrze.
24992:  Zanim Modi nie uprzejmie nam przerwa, umieliśmy zacząć zwiedzanie Skarbca Tyra.
24997:  Tak.
24998:  I znaleźć Czarną Runę.
25000:  Chłopcze, znasz dalszą drogę?
25002:  No nie wiem.
25004:  Pewnie, że wiesz.
25005:  Znajdźmy łódź.
25006:  Niech będzie.
25008:  Poszukajmy łodzi.
25009:  No dobrze.
25012:  Jeśli mnie pamięć nie myli, myśmy tu już szukali łodzi w którymś momencie, dobrze.
25016:  Pytanie, czy ja mogę tutaj już dostać się w miejsca, w których chciałem się... Mogę!
25024:  Mogę, trzeba tylko znaleźć runę.
25026:  Ooo!
25028:  Pomocny kaszojad pomoże!
25032:  Doskonale, wreszcie jest Atreus.
25035:  Nie sądziłem, że to powiem.
25038:  Nie sądziłem, że to powiem.
25040:  Stęskniłem się za Atreusem.
25046:  Okej.
25049:  Nie, nie, a może?
25055:  Yyy... Jest.
25056:  Proszę bardzo.
25063:  Proszę bardzo.
25063:  Jeszcze cofniesz te słowa.
25065:  Co ta gra ci robi?
25067:  Dobre pytanie.
25069:  Dobre pytanie, ale jeśli pamięć nie myli tutaj, skłamał Krzysztof, którego zawsze pamięć myli, gdzieś trzeba znaleźć te nieszczęsne... No właśnie.
25079:  Rzeczy.
25079:  A dobra, nieważne.
25080:  Uuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuu
25091:  Tędy się nie da prze... a może tędy?
25094:  Zagadka.
25097:  Zagadka nielogiczna.
25098:  Moje, moje, moje, moje, moje, moje, moje, moje, moje, moje, moje, moje, moje, moje, moje, moje, moje, moje, moje, moje, moje, moje, moje, moje, moje, moje, moje, moje, moje, moje, moje, moje, moje, moje, moje, moje, moje, moje, moje, moje, moje, moje, moje, moje, moje, moje, moje, moje, moje, moje, moje, moje, moje, moje, moje, moje, moje, moje, moje, moje, moje, moje, moje, moje, moje, moje, moje, moje, moje, moje, moje, moje, moje, moje, moje, moje, moje, moje, moje, moje, moje, moje, moje, moje, moje, moje, moje, moje, moje, moje, moje, moje, moje, moje, moje, moje, moje, moje
25122:  Pomyślałem, że to turkusowe, to seli z gęścina.
25123:  Wygląda podobnie.
25124:  Rysław gra w Dragon Dawn od ponad dwóch godzin, a razie mu się podoba.
25127:  Mam nadzieję, że jego nie odsubskrybujesz.
25129:  Póki nie będzie chwalić, to nie.
25133:  Z drugiej strony Rysław gra czasem w takie drewno, że się w głowie nie mieści.
25136:  Musi mieć dużą odporność.
25138:  Ja nie mam.
25140:  Ja sobie to mnożę przez 300 złotych i przez rok 2024 i wychodzi mi z tego stinking pile of shit.
25147:  I nie jestem w stanie nic na to równanie poradzić.
25150:  Otóż prawdopodobnie tutaj można było zejść wcześniej.
25153:  Dokładnie tak samo jak we wszystkich grach FromSoftu, gdzie trzeba zbiegać z drabin.
25158:  A widzisz?
25159:  Łódź jest na brzegu.
25160:  Ktoś faktycznie wezwał męża.
25165:  Dobrze.
25167:  Łódź.
25169:  A!
25171:  Nie, coś nie tak.
25173:  Wsiadaj, wyciągnę ją.
25179:  Tak, tutaj zachwalasz mi wiatru, że właśnie zakupiłem cały cykl Kronik Królobójcy.
25183:  Daj znać, Michał, jak ci się podoba.
25184:  Dla mnie zrobiło to niesamowite wrażenie.
25187:  Tak.
25187:  Jesteś przeklęty w kasze zaklętych.
25188:  Nie.
25207:  Nigdy nie byłem taki, jak chciałeś.
25210:  Ale po tym wszystkim myślałem, że będzie inaczej.
25220:  Nie wiesz wszystkiego, chłopcze.
25224:  Nie.
25226:  Ale teraz przynajmniej znam prawdę.
25227:  Pojawiają się toksyny w relacji.
25229:  Prawda.
25229:  Prawda.
25238:  Jestem Bogiem, chłopcze.
25240:  Z innej krainy, daleko stąd.
25246:  Gdy tu przybyłem, postanowiłem żyć jak człowiek.
25250:  Ale tak naprawdę... urodziłem się Bogiem.
25255:  I ty również.
25259:  Teraz z pewnością Atreusowi będzie łatwiej... Chłopcze.
25263:  Nie masz nic do powiedzenia?
25270:  Czy mogę zmienić się w zwierzę?
25275:  Czy możesz zmienić się?
25279:  Czy może to być jamnik?
25282:  Proszę.
25282:  Nie.
25285:  Nie, nie wydaje mi się.
25288:  To nigdy nie może być jamnik.
25291:  Jestem Bogiem.
25293:  Mama wiedziała?
25295:  Też była boginią?
25297:  Nie.
25298:  Była śmiertelniczką, ale znała prawdę.
25302:  Jestem Bogiem.
25305:  Czemu dopiero teraz mi to mówisz?
25311:  Chciałem ci tego oszczędzić.
25315:  Będzie każdy w Krakowie i w Poznaniu.
25320:  Bywa nieustającym pasmem bólu i smutku.
25322:  Nasze przekleństwo
25330:  Co dokładnie potrafię robić?
25333:  Mogę latać?
25335:  Być niewidzialnym?
25338:  Nie.
25339:  Czuję się jak Bóg.
25343:  Nie wiem, jakimi mocami dysponujesz, ale z czasem dowiemy się.
25350:  Atreus słuchał za dużo Jakubiaka, Łukasza Jakubiaka.
25354:  Teraz będzie projektował sobie, że jest Bogiem i ubryda sobie, że będzie u Ellen DeGeneres.
25359:  Możesz spróbować mnie zaskoczyć.
25361:  O, lasery z oczu, dokładnie.
25363:  The Boys, niech już będzie kolejny sezon.
25364:  Ty na pewno nigdy ich nie słyszałeś?
25366:  Nie tak jak ty.
25369:  Nic dziwnego.
25370:  Każdy Bóg jest inny.
25374:  Więc może nie będę siłaczem, ale zyskam jakieś inne moce.
25377:  Już je masz, chłopcze.
25379:  Pokaż mi drugiego młodzieńca z taką smykałką do języku.
25383:  A kto wie, jakie inne talenty chowasz w Zanadrzu.
25387:  Więc widziałeś od początku.
25389:  Owszem, ale poznałem w życiu wielu bogów.
25393:  Ja właściwie też.
25396:  Ej, Izraelici na pustyni mieli mannę z nieba.
25400:  Jest kasza manna.
25407:  W naszym lore są kaszojadzi.
25412:  Poważna sprawa.
25413:  Właśnie to odkryłem.
25414:  To jest cudowne.
25417:  Wszystko jest połączone.
25418:  Everything is connected.
25421:  To dlatego on mówi, to Atreus im ją zesłał.
25425:  Tak!
25426:  Tak!
25428:  Tak właśnie.
25429:  I dlatego teraz nie ma kaszy i musi ją odzyskać.
25433:  Na pewno Freya, Brokk i Sindri?
25438:  Tak.
25440:  Czy jedka, czy nie?
25443:  Czy ja wyglądam na Izraelitę?
25446:  Na pustyni.
25446:  Bez jedzenia.
25447:  O Boże.
25447:  Aha.
25447:  Atreus dobrze myśli.
25464:  Atreus jako bóg teraz może mieć apartamentowiec na złotej i mówić ludziom, że oni też mogą, wystarczy, że będą grindować i dobrze zarabiać.
25474:  Tak jest.
25476:  Mam pytanie.
25477:  Skoro Ymir był pierwszym gigantem, skąd się wziął?
25481:  Na początku był Ginungagap, wielka pustka.
25484:  To było już, ja to pamiętam.
25485:  Nie było jeszcze żadnych światów, tylko pierwotne siły.
25488:  Był ogień i lód.
25491:  I gdy spotkały się w pustce, stworzyły...
25495:  O!
25495:  Dobrze, bo znamy tę historię.
25497:  Bzdura, na początku była krowa.
25522:  I dzięki temu możemy stwierdzić, że są dwa kulty, tak?
25527:  Jeden to jest kult wyznawców laktozy, a drugi bezlaktozowców.
25531:  Bezlaktozowcy to są heretycy i muszą zostać spaleni, ponieważ nasza święta krowa nie pozwala na to, żeby bezlaktozowcy istnieli.
25541:  I w ten sposób robi się lore.
25543:  Nieprawda, na początku była kasza, na początku był jamnik.
25546:  Jamnik opasywał cały świat, to był jamnioboros.
25550:  Czy ja widzę?
25552:  Kolejną z komnat.
25555:  Na początku były 42 pierogi i żaden nie miał cebuli.
25566:  Coraz mniej toleruje laktozę, pisze pan Skorpion.
25569:  Witaj w gronie ludzi starych.
25571:  To się niestety z wiekiem robi.
25574:  Ja się zastanawiałem, dlaczego się tak źle czuję bardzo często.
25577:  Po zjedzeniu na przykład ciacha i się okazywało, że nie bardzo.
25580:  Co ja mam zrobić?
25585:  Wskazówki były niewyraźne.
25591:  Otóż nic.
25596:  Ale jednak.
25601:  Moim marzeniem jest dowiedzieć się, skąd u Krzysztofa kult jamnika, pisze Paulina.
25605:  To dość proste.
25608:  Kiedyś była jamniczka Sonia, którą mieli moi sąsiedzi.
25610:  Bardzo lubię jamniczkę Sonię.
25613:  Koniec.
25615:  Okej.
25615:  Myślałem, że czegoś nie posłuchałem, ale ewidentnie posłuchałem.
25629:  Okej.
25631:  Tu jest napisane sierp.
25635:  Rodzi życie, znakomicie!
25655:  Szkoda, że w Alfheimie nie wiedziałam, kim jestem.
25657:  Nie czułbym się tak źle zabijając elfy.
25659:  Nie mam pewności, czy to właściwy wniosek.
25662:  Zabijanie elfy to jest... Elfy wciągnęły nas w swoje sprawy.
25666:  Nie, już rozumiem.
25668:  Mieliśmy tam boskie sprawy, a one nam przeszkadzały.
25671:  Zajmowały nas drobnostkami.
25673:  No i znowu zostawimy to bez komentarza?
25675:  Po prostu odkąd wiem, że jesteśmy bogami, czuję się silniejszy.
25680:  Chyba poczułeś się nieco zbyt pewnie.
25682:  Potęga stawia cię przed trudnym wyborem.
25685:  Możesz służyć sobie samemu albo korzystać z boskości w służbie innym, tak jak Tyr.
25689:  Jakie to piękne.
25690:  Ludzie go kochali, co?
25692:  Ano.
25693:  Był bogiem wojny, ale walczył o pokój.
25697:  Słynął z niezwykłego heroizmu i prawości.
25700:  Potęga i wiedza pomagały mu kończyć wojny, a nie je wszczynać.
25704:  Więc bogowie mogą być dobrzy.
25706:  Teraz na jakiś czas się taki trafia.
25708:  Fakt.
25715:  Są tu wzmianki o miejscach, których nie znam.
25718:  Tyr chyba lubił podróżować.
25719:  Tyr wierzył, że remedium na wojny i chaos jest mądrość, a nie siła.
25727:  Wiedział też, że kontakt z innymi kulturami daje perspektywę, jakiej nie ma się, gdy żyje się w izolacji.
25733:  Odent zawsze gromadził wiedzę i zachłannie jej strzegł.
25735:  Zaś Tyr otwarcie się nią dzielił w imię wspólnego dobra.
25740:  Śmiertelnicy go za to kochali.
25742:  Zasypywali go podarkami, gdziekolwiek się nie pojawił.
25745:  Atreus?
25753:  Więc co się z nim stało?
25754:  Z czasem Odyn zaczął w nim dostrzegać zagrożenie.
25757:  Podejrzewał go o to, że skrycie pomaga gigantom, zamiast wykradać ich sekrety dla asów.
25762:  Szczerze mówiąc, mnie oskarżał o to samo.
25764:  Ale myślę, że w przypadku Tyra się nie ma.
25765:  Myślisz, że Tyr pomagał gigantom?
25768:  Owszem.
25769:  Czuł się współodpowiedzialny za cierpienie, które zesłał na nich Odyn.
25775:  Podejrzewam, że pomógł im zatrzeć za sobą wszelkie ślady.
25778:  Wieża łącząca światy.
25780:  Dokładnie.
25781:  Nie wiem, co się z nią stało, ale czuję, że maczali w tym palce zarówno giganci, jak i sam ty.
25796:  Da się zrobić dobrze ekspozycję światotwórczą?
25799:  Da się?
25801:  Wrzucić piękne freski, muzykę i nawet zniosę tę autobiografię.
25812:  A jeżeli chodzi o przygarnięcie jamniczka, pewnie rozważałem to, ale to nie jest możliwe, póki pracuję.
25817:  To będzie 100% koncentracji wtedy.
25822:  Bo przy moim obecnym życiu to zwierzę by ucierpiało bardzo.
25832:  Co tu się... Tak mnie na każdym kroku zachwyca.
25845:  Co tu się dzieje?
25847:  Przypomina mi się tworzenie w Skyrimie takiego gigantycznego astrolabium dwemerów.
25860:  Dajcie spokój.
25863:  Nigdy nie rozważałem zajcew przejścia wyłącznie na YouTube'a, z tego względu, że ja muszę w swoim życiu mieć wiele zajęć, bo ja inaczej się bardzo szybko wypalam.
25871:  Bracie, na górze to wichry Hel.
25873:  Wichry czego?
25873:  O, nie powiedzieliśmy ci.
25874:  Kiedy byłeś chory, zdaliśmy się po ratunek uznania.
25876:  Naprawdę?
25876:  W skrócie, było okropnie, ale twój ojciec poznał nową sztuczkę z drobną pomocą Brocka.
25882:  Brock też tam był?
25884:  Ale ja... Podpiszyłam się.
25890:  Jeszcze o tym pogadamy.
25894:  Okej, już wiem gdzie.
25898:  I to jest moje zabezpieczenie, które mam.
25903:  Także dlatego praca na uczelni mi odpowiada, bo jak wypalam się dydaktyką, to mam pisanie tekstu naukowego.
