🔴 Ciężkie próby w Muspelheimie — GOD OF WAR Livestream #6
🔗 https://www.youtube.com/watch?v=ER53xJaRijw

92:  Dzień dobry.
18104:  Dobra, bierzmy to.
18106:  Teraz, gdybym ja mógł rozkazać mu,
18113:  Jak stoję tyłem, żeby coś zrobił.
18115:  O Boże, to byłoby cudowne.
18127:  Nie, jest za mało po prostu.
18131:  Za mało obrażeń zadajemy.
18132:  Przecież ja nie jestem w stanie jej w tym momencie na 75% zjechać.
18137:  Dlatego mówię, że to jest randomowe, bo ja jej daję dokładnie taką samą liczbę ataków, natomiast to, co jest tutaj w tej grze randomowe, w tej konkretnej walce, nie w tej grze, to fakt, że ona czasem otrzymuje te obrażenia, czasem nie.
18149:  Czasem uniknie, czasem nie.
18150:  Czasem jest stagger, czasem nie.
18152:  Niech to będzie konsekwentne.
18155:  A!
18158:  Czemu to nie jest konsekwentne?
18175:  Dobrze, ściągnąłem ją przynajmniej.
18184:  Beznadziejne zupy ataki!
18186:  Nic to mi to nie daje!
18193:  To jest jakaś komedia to, co on robi, no.
18258:  Było e cholero jedno.
18261:  Chciałem zdobyć zdrowie.
18264:  Czemu, Gro, mi to uniemożliwiasz, żeby zdobyć za przeciwnikiem w cztery centymetry ode mnie zdrowie?
18287:  No i koniec.
18300:  Masakra.
18301:  God of War Ragnarok wychodzi na PC-ty pod koniec tego roku.
18304:  Oczywiście nikt, że jestem zawzięty.
18306:  Muszę być zawzięty.
18307:  Przy takich walkach nic innego nie pomaga, tylko zawziętość.
18312:  Będę tak robił, że ktoś zadam więcej obrażeń, cholera wie.
18321:  Co?!
18323:  W takiej odległości?!
18326:  A w tej odległości mi to nic nie zrobiło?!
18328:  No mówię, że to jest losowe!
18330:  No przecież to jest tak losowe, że to się w głowie nie mieści!
18334:  Nie ma żadnego sensu!
18346:  Przepraszam, przepraszam, że w złą stronę uniknąłem.
18349:  Przepraszam, nie mam... nie mam... nie mam prekognicji.
18353:  Nie wiem, w którą... gdzie lądujesz.
18362:  Oczywiście uwielbiam momenty, kiedy mi się kończy szar, że nic z tym nie mogę zrobić.
18369:  Zdrowot jak się wszedł.
18373:  Dzięki Krzysztofowi znienawidziłem kolor pomarańczowy.
18375:  Myślałem, że praca przy rybie włosy się to sprawi, ale jednak nie.
18378:  Czemu znienawidziłeś kolor pomarańczowy w Rxet?
18381:  To nadal można przerwać tylko rzucając toporem, ale toporem można rzucać na określoną odległość, no.
18387:  Jeżeli... Dobra, rzucać toporem.
18392:  Widzicie, gdzie doleciał topór?
18394:  Dziękuję.
18395:  On nie doletuje na koniec areny, nie ma szans.
18398:  On daletuje przed końcem areny, bo gdyby doleciał na koniec areny, to by trafił w Valkyrię.
18410:  Na Starbuck była blisko, bo to jest RMG!
18413:  Na ten rzut polega, jest totalnie losowe to, co tu się zdarzy.
18423:  Na przykład ona mogła ten atak przerwać, nie?
18426:  O tak, ten.
18428:  Tamtego ataku nie przerwała, ten przerwała.
18431:  Jakie są przyczyny?
18431:  Nie mam pojęcia.
18434:  Ten atak mnie nie sięgnął, a atak z przeciwnej strony areny, dokładnie ten sam, mnie sięgnął.
18439:  Nie rozumiem.
18442:  O, zobaczymy, jak będzie przy tym.
18443:  Dla mnie to jest zawsze zagadka, czy coś mnie trafi, czy nie.
18467:  Naprawdę podczas szału powinno być zatrzymanie czasu.
18471:  Bo to nie jest moja wina, że przeciwnik sobie coś ubrda.
18474:  Jeszcze chwila.
18490:  Ja widzę, że to są dwa różne ataki, ale to nie ma żadnego znaczenia, że to są dwa różne ataki, bo jeden się paruje, a drugiego się nie paruje i na tym polega problem.
18503:  Czyż ja umiem obserwować, co się tutaj dzieje?
18505:  To nie jest kwestia tego, że ja nie widzę, co się tutaj dzieje, to jest kwestia tego, że ja tego nie umiem przewidzieć, jak zareaguje model wroga.
18512:  Czasem reaguje zgodnie z tym, co reagował wcześniej, a czasem nie.
18519:  Wow, dwa różne ataki.
18521:  Nie do wiary, no.
18526:  Trzy w zasadzie ataki są konkretnie.
18531:  Uwaga z tyłu!
18534:  Wiem.
18535:  Zawsze jest z tyłu jak atakuje.
18542:  Dobra, teraz spróbujemy.
18557:  W tej walce się nie paruje.
18560:  Żółte ataki są parowalne.
18569:  No nie do wiary!
18570:  Hahaha!
18583:  Nie miałem wyjścia, i tak bym zginął w tym etapie.
18587:  Poziom trudny.
18591:  Daweist nie ominęło nic fabularnego, dzisiaj nie robiliśmy fabuły.
18595:  Głównej robiliśmy fabułę poboczną, ale to był dobry quest.
18604:  Patrzmy, co teraz będzie.
18619:  No teraz będzie to oczywiście.
18629:  Czemu ona nie ma stagera?
18635:  Czemu ona nie miała stagera na tym?
18654:  To jest gorszy Michał od Dark Souls z tego względu, że ataki przeciwnika są zrandomizowane i przeciwnik różnie się zachowuje w zależności od tego, co się dzieje na arenie.
18664:  I to jest problematyczne dla mnie bardzo, bo uczenie się patternów przeciwnika na tym etapie już nic nie daje, bo znam wszystkie.
18672:  Natomiast nie wiem, jakie okoliczności sprawią, że tym razem na przykład czegoś nie uniknę lub uniknę.
18678:  No...
18689:  Jakim prawem w momencie, w którym ona spadła z niebios, zestrzelona strzałą Atreusa, nawiasem mówiąc, czego podobno nie umiem robić, jakim cudem ona nie miała stagera?
18703:  Meteoryty nic nie dadzą, Piotr, z tego względu, że meteoryty są atakiem obszarowym.
18710:  W sklepie powinieneś kupić talizman niezmierzonego potencjału.
18712:  Nie kupuj talizmanu z tego względu, że mnie ratuje w walce zdrowie.
18717:  Jeżeli będę miał możliwość użycia zdrowia, to wtedy co innego.
18723:  Natomiast w tym momencie nie mam takiej możliwości, dlatego też tego nie robię.
18727:  Mam kilka różnych amuletów, ale żadnego nie używam właśnie precyzyjnie z tego względu, że żaden nie regeneruje zdrowia, a w tym momencie w tej walce moim problemem nie jest brak ataków runicznych, tylko brak możliwości przetrwania.
18740:  Dostatecznie długo, żeby zadać obrażenia przeciwnikowi.
18746:  Już zmieniam różnego rodzaju strategie cały czas.
18755:  Na przykład Beras z kolei nie miała tego, co zwykle ma po tym ataku, a mianowicie nie miała krótkotrwałego Staggera.
18764:  Dlaczego?
18783:  Dobra, dwa razy poszło, good.
18792:  Znowu.
18799:  Teraz będę po raz kolejny...
18812:  Dzięki.
18822:  Dobra, potrzebuję teraz bardzo wilków.
18829:  Nie wiem, co ona teraz zrobi.
18848:  Fajny ten atak przez całą arenę, którego nie jestem w stanie uniknąć inaczej niż w prawo.
18861:  Sakra.
18868:  Po otrzymaniu odpowiednio dużej liczby obrażeń dostaję tarczę runiczną, która sprawia, że jej ataki więcej nie staggerują.
18874:  Ona?
18874:  Tego nie wiedziałem.
18879:  O boże.
18882:  Tego nie wiedziałem.
18893:  Mogę się dowiedzieć gdzie są moje wilki?
18896:  Mogę się dowiedzieć gdzie są kuźwa moje wilki?
18911:  Co tu nie powiesz, ciekawe dlaczego.
18915:  Mhm, dzięki za marnowanie mojego szału.
18917:  Bardzo dziękuję za marnowanie mojego szału.
18922:  Bardzo miłe, przecież w tej grze mam absolutnie wyrównane szanse.
18925:  No to nie jest tak, że w tym momencie to była moja jedyna okazja do tego, żeby zadać jakiekolwiek obrażenia.
18931:  W zasadzie się mogę w tym momencie już poddać.
18954:  Czemu on chybia tym ostatnim?
18957:  Na złość mi?
18977:  Dramat.
19008:  No to jest kwina po prostu co tu się dzieje.
19015:  No obrywa w taki sposób, że ja już bardziej nie jestem w stanie niczego robić.
19029:  Uwielbiam szarżę przez ogień, żebym nie zauważył czerwonego kółka nieparowalnego.
19034:  Niesamowite.
19036:  Niesamowite absolutnie.
19038:  Nie mogę użyć żółtu kamieniem, jeżeli stoję w ogniu.
19041:  A tak było w tym przypadku.
19042:  Pan Skorpion pisze, że ma magię ognia i jutro kończy ćwierćwiecze.
19046:  Wszystkiego jamniczego i urodzinowego dla Pana Skorpiona i dziękuję Ci za 24 miesiąca wsparcia.
19054:  Nie, nie.
19054:  Dzisiaj, moi drodzy...
19059:  YAM NYUN GANDRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRR
19103:  Właśnie to nazywam RNG, to znaczy zestaw takich ataków, które razem są nieparowalne.
19109:  Chyba żebym był, nie wiem, po drugiej stronie areny.
19111:  O to chodzi.
19116:  Nie chodzi o to, że one są wewnętrznie zrandomizowane, tylko że ich serie czasem układają się w takie potworne kombosy, które są ekstremalnie ciężkie do sparowania, chwilami niemożliwe do sparowania.
19132:  Ale mnie wkurwia, że za każdym razem chybia ten ostatni atak, po prostu to jest idiotyczne.
19145:  I tak ona się odsuwa na przykład, to jest niesamowite.
19150:  A ja nic nie mogę zrobić z tego względu, że jestem w animacji.
19166:  Jestem w animacji, powiedział każdy bohater Pixara.
19182:  Nie taki był plan.
19194:  No autentycznie, każdy ostatni atak tym chybia.
19233:  Dobra.
19256:  Nie!
19256:  Nie!
19300:  Nie, nie, nie, nie, nie, nie, nie!
19302:  Stalker, stalker!
19318:  Ale zmarnowany.
19326:  To jest nieprawdopodobne, nieprawdopodobne po prostu.
19329:  Nieprawdopodobne.
19330:  Gra tak interweniuje, żebym tego nie skończył.
19361:  Geniusz!
19362:  Wreszcie!
19369:  Boże drogi!
19373:  Mówiłem, że się uda!
19380:  Loser porobił!
19384:  Wolność.
19387:  Wolność.
19388:  Zniszczyłeś moją materialną postać.
19392:  Mogę jedynie ci podziękować.
19395:  To chyba wystarczy.
19396:  Wdzięcznością nie zapłacisz za naostrzenie broni.
19399:  Valhalla czeka.
19400:  Żegnajcie.
19402:  Proszę, już nie żadna Walhalla.
19405:  Czy Walkiria, okej.
19407:  Ja już przez to, że ona mówi Walhalla, pseudonimowałem ją w myślach jako Walhalla, a nie Walkiria, dziękuję Kamilowi Piekarze za bycie.
19417:  Jamnikołajem i witam wszystkich, którzy za sprawą Jamnikołaja wspierającego społeczność.
19422:  Krzysztofa i Jamniki dołączyli do kraj wspierających.
19428:  Jezus Maria.
19429:  Alwaniel jest też Jamnikołajem.
19444:  Padem i Furnes, Czajnik Gazowy Ekstraordynajny, Cichy Luj, Niebiesko Oki, Maharadża, Czerwony Lis, Navarro, Wróbel, Tymoteusz Masłyk i Parmegiano Redziano oraz Karolina Jurewicz otrzymują jamniki.
19465:  Jezus, ta walka.
19468:  To był trening na mordowni, ale autentycznie.
19471:  Ale Jezu, jaka to jest satysfakcja wbrew wszystkim przeciwnościom losu.
19478:  Och, hełm gondul, który nic nam nie da.
19488:  Jaki rzut toporem.
19491:  Jaki rzut toporem.
19495:  I po swojemu zawsze.
19497:  Dostaliśmy karwasze w Valkyrii.
19500:  Godzina trzydzieści tym razem.
19502:  Dobra, teraz robimy fabułkę.
19504:  Zasłużyliście.
19506:  Asgardzki metal zespoły w Valkyrii.
19507:  Dobrze.
19509:  Dobre karwasze.
19512:  Doskonała stal z Asgardu.
19517:  Czemu nie można tego, czemu nie można tego na raz wziąć?
19520:  O Boże.
19521:  Tak, idziemy, idziemy do fabuły.
19523:  Są wszystkie wyzwania.
19524:  Ooo!
19527:  Wszystkie wyzwania porobione.
19528:  Powiedzcie mi, że dostanę mnóstwo surowców do upgrade'u.
19533:  Rozrzedzony węgiel plus 30, ornament ognia plus 12.
19539:  Jak to dwa wyzwania zostały?
19541:  Jak to dwa wyzwania?
19542:  Ulepszenia toporów.
19547:  Dla każdego coś przykrego.
19552:  A, wszystkie wróciły.
19557:  Czaję.
19558:  Czyli z Valkyrią też można walczyć ponownie, tak?
19564:  A po co?
19567:  Po co?
19576:  Set Valkyrie to najmocniejszy set w grze?
19578:  Poważnie?
19582:  Rany boskie.
19584:  Ja będę ulepszał dalej mój set regenerujący zdrowie, który regeneruje zdrowie rzadko.
19591:  Jesus Christ.
19592:  Zuza oprosiła jamniki wsparcia.
19594:  Ja też!
19595:  Zebrałem się w sobie i powiedziałem dzisiaj koledze, że mi się podłani.
19598:  Niestety smutne zakończenie, zostaliśmy nadal w normalnych stosunkach.
19600:  To na poważnie, moi drodzy.
19603:  Wszystkiego dobrego i gratulacje za pierwszy krok.
19605:  W ogóle szanuję bardzo, jak niewiasty w naszym patriarchalnym społeczeństwie czynią pierwszy krok bardzo dobrze i nowocześnie.
19615:  Ulep.
19617:  Możemy otóż ulepić rozżarzone piekielne karwasze.
19622:  To fantastyczna wiadomość.
19624:  Karwasze Walkirii.
19625:  O!
19626:  Walkirii ulepszamy z asgardzkiej stali, czyli niecza ornamentu ognia.
19631:  Doskonale.
19637:  O, ulepszenia ostrzy.
19646:  Chodzi wam o to?
19650:  O rękojeść zapomnianego płomienia, tak?
19654:  Zobacz, minus 12 do szczęścia po ulepszeniu, co?
19665:  Ulepszenia ostrzy.
19671:  Nie mogę?
19674:  Kup płomień chaosu.
19675:  A mogę kupić płomień chaosu?
19677:  Zasoby?
19678:  Nie?
19683:  Aaa!
19688:  Szalejące płomienie z Muspelheimu, let's go!
19694:  Teraz rozumiem.
19695:  Idź, posłać ich do Hel.
19700:  Maksymalnie ulepszone ostrze chaosu.
19703:  No doskonała wiadomość!
19705:  A teraz co?
19706:  Zrobić byle wiatana maksymalnie.
19707:  Mroźny płomień.
19710:  Dobrze, bardzo mi jestem zadowolony.
19712:  Jestem content, powiedział każdy youtuber.
19715:  To był kiepski dowcip.
19718:  Wracamy, wracamy moi drodzy.
19720:  I robimy questy.
19722:  I nowe umiejki jeszcze możemy.
19727:  Są nowe moveset.
19727:  Ooo!
19732:  Ale to jest topór.
19738:  Czy ja mam wrażenie, że tu jest więcej ognia?
19741:  Czy po prostu jesteśmy tak oświetleni?
19746:  Dobra.
19747:  Umiejętności w ostrzy.
19750:  O, piękności.
19752:  Zwiększa liczbę uderzeń, szału chaosu.
19754:  Oczywiście, że biorę.
19755:  Natychmiast.
19758:  Zmień postawę, zatrzymując się na chwilę po dowolnym ataku ostrzami chaosu.
19764:  Okej.
19764:  Wciśnij po chaotycznej serii, by wykonać potężne żgnięcie, umieszczając na każdym trafionym w rogu tykającą bombę.
19774:  Tykająca bomba, no dobrze.
19776:  Zwiększa szczęście!
19777:  Trwale siłę zwiększa!
19779:  To jest pierwszy moment, moi drodzy, kiedy ulepszyłem w pierwszej kolejności siłę.
19785:  Trwale runy i trwale szczęście, no doskonale!
19792:  Oj, podoba mi się.
19794:  Krzysztof nigdy tego nie użyje, domyślił się Saigor, tak jest.
19799:  Drzewka lepsza niż Diabolos... W ogóle tak, drzewko 11 są super tutaj zrobione.
19806:  W opróżnieniu od mapy.
19806:  Czy to była jedyna Walkiria dzisiaj?
19809:  Dwie Walkirie były!
19812:  Dwie!
19813:  Za kogo mnie macie?
19818:  Pokonanie Valkyrie na levelu bez ulepszeń fraza w Google God of War Valkyria Level 1 no upgrades Ile trwa ta walka?
19825:  4,5 godziny?
19829:  Trzymaj LPM trzymając ostrza Ale to jest super!
19845:  Czyli tak i później
19850:  Zaraz.
19856:  To jest przeciekawe!
19868:  Nigdy tego nie powtórzę.
19876:  Zaatakuj, stój chwilę i trzymaj RPM.
19882:  Okej, czyli... Atakuję, teraz czekam.
19886:  Aaa!
19888:  To jest zajebiste.
19893:  Dziaba, dziaba, dziaba, dziaba!
19894:  Jakie dźganie ładne!
19898:  Super.
19899:  Dobra, gdzie idziemy?
19901:  Muspelheim, Muspelheim.
19905:  No, to jest opeta seria ataków, absolutnie.
19909:  Dobra, idziemy.
19913:  Czemu angielski był tak krótko?
19914:  Bo dzisiaj miałem zobowiązanie dla czatów, że... Czy ja dobrze idę, czy źle idę?
19920:  Nigdy nie wiem.
19923:  Załóżmy, że tędy.
19923:  Miałem zobowiązanie, że dzisiaj będzie po polsku.
19927:  Zobacz, jak masz długą serię szybkich ataków podczas zmienionej postawy.
19931:  Chyba właśnie zrobiłem.
19933:  Czy było w końcu oglądane God of War z Pio Wimimira?
19935:  Tak!
19941:  Ania Szymańska napisze, że z kolei była na randce w Krakowie z chłopakiem i było super.
19944:  Pozdrowienia dla chłopaka od nas, jamnicze.
19948:  Czy ja, czy ja znowu źle pojechałem?
19950:  Popłynąłem.
19955:  Boże, czy te, czy, czy, czy znaczniki mogą być ze strzałeczką ku górze lub na dół?
19961:  Jesus Christ, Jesus Christ, Jesus fucking Christ.
19973:  Gdzie chcesz mnie, gro?
19976:  Mam, już wiem.
19977:  Mam po prostu teleportować się w niebiosa.
19979:  Śliczne są niebiosa.
19985:  Znać tajemnicze drzwi Tyra.
19992:  Okej, mam pewien pomysł.
19996:  Może to tu?
19997:  Kaszejat?
20002:  Chyba to o to chodzi.
20005:  Tajemnicze drzwi Tyra?
20007:  Nie wyglądają na tajemnicze drzwi Tyra.
20014:  Okej.
20015:  Powiedzmy, że coś zdobyliśmy.
20018:  Jeszcze niżej.
20022:  Co poniedziałek znajduję tajemnicze drzwi Tyra.
20024:  Pochwalił się Garreat.
20025:  To będzie dla nas również dotyczyło... Ojej, jak dobrze teraz troszeczkę pokwestować, moi drodzy.
20029:  Ojej, jak dobrze.
20032:  Ojej, jak dobrze również.
20033:  To są tajemnicze drzwityra?
20040:  Wyglądają na tajemnicze drzwityra.
20043:  To nie są tajemnicze drzwityra.
20046:  Jak dla mnie były ładne, duże.
20049:  Wyglądamy na tajemnicze.
20056:  Okej.
20057:  Znacznik.
20059:  Widzę znacznik.
20062:  Jest!
20066:  Faktycznie wyglądają bardziej jak drzwi Tyra.
20069:  Runa Tyra.
20070:  To jest to.
20071:  Gra powie kiedy nie iść dalej i zamiast tego robić powroczne misje.
20074:  O, jak uwielbiam, Piotr, to rozwiązanie.
20079:  Szanuję niesamowicie devów, którzy coś takiego robią.
20082:  Jesteśmy w środku, ale co to za miejsce?
20086:  Wiem tyle samo, co ty, braciszku.
20090:  Banał.
20091:  Teraz wszystko się wydaje banalne po pokonaniu tej Valkyrii.
20095:  Wszystko się również wydaje analne po pokonaniu tej Valkyrii.
20099:  Biorąc pod uwagę to, jak byliśmy ruchani.
20103:  Przepraszam, jak to podłoga jest na suficie?
20105:  Czy możesz... Czy możesz mnie dalej nie konfundować?
20111:  Wystarczy, że ja już się gubię.
20112:  Jak mi mówisz, że drzwi są na suficie, będzie jeszcze gorzej.
20130:  Przydatny kaszojat.
20132:  Okej, spojrzałem w górę.
20134:  Ładne, świeci się.
20137:  Nie stąd.
20153:  Okej.
20153:  O!
20155:  Co to tu prowadzi?
20161:  Co tu się dzieje?
20172:  Okej, nic nie rozumiem.
20175:  Sprawdźmy tu.
20178:  Boże, to wszystko wygląda identycznie.
20189:  Ale tu jest pięknie.
20191:  Nie mam kluczy do Nilfheimu, Marcinie.
20193:  O, nie wiem, gdzie je zdobyć.
20195:  Podobno w fabule dostaniemy jeden.
20198:  Jak tu jest pięknie.
20203:  Sala Tyra.
20204:  Nie wiedziałeś?
20205:  Tępy kaszojat.
20210:  Hmm... Więc nic nie wymyśliłem?
20213:  A może?
20240:  Kratos ma bardzo proste sposoby siłowe.
20246:  Kratos nawet drzwi obrócił.
20253:  Tak.
20267:  W tej misji można znaleźć dwa klucze do Nilfheimu.
20269:  Okej, Michale, to będziemy szukać.
20276:  Tak sądziłem, tak sądziłem.
20281:  A nie, źle sądziłem.
20283:  Chłopcze, na posągach.
20285:  Widzę.
20288:  To pustka.
20288:  Brzmi strasznie.
20290:  Dalej, czytaj.
20291:  Gdzie jakiś chuderlawy mak tak zrobi?
20293:  Mak ma zakręcie lewitacji.
20295:  Out.
20300:  Jesteś pewien, że obrócenie świątyni to jedyny sposób na dotarcie do celu?
20305:  Mówiłeś, że będzie droga.
20307:  Świątynię można obrócić.
20308:  Więc obracamy świątynię.
20310:  Z tą logiką nie można się obrócić.
20314:  Ci akurat nie chcą w mord od Kratosa, no popatrzcie.
20316:  Czyli są jednak tacy ludzie.
20318:  Niezwykłe.
20321:  Co teraz?
20331:  Okej.
20332:  I to coś zmieni?
20337:  Obawiam się, że jeżeli chcesz zniszczyć te łańcuchy, musisz to zrobić osobiście.
20342:  Aha.
20345:  Okej.
20346:  Jest za gorąco jak na moje... jak na moje możliwości.
20358:  Hmm.
20363:  Nie wiem co się stanie, gdy od tak odwrócimy do góry nogami pokój połączony z pozostałymi światami, ale ciężko sobie wyobrazić, że to doprowadzi... Szukaj srebrnych szczyń z maskami, będę.
20380:  Cóż, kto wie?
20381:  Być może ty i Tyr jesteście również szaleni.
20384:  Ależ jest piękna ta zbroja, dajcie spokój.
20387:  Ciężko było nam z Valkyrią dlatego, że ta zbroja zakrywa suty z Bifrostu.
20397:  Tu, chłopcze.
20399:  Kolejny.
20399:  Jest i komiks.
20401:  To jest jamnik!
20401:  Nazywał się Bergelmir.
20403:  Mama mówiła, że był królem gigantów.
20406:  Tak, był królem.
20406:  To jest moment wyhodowania pierwszego jamnika przez gigantów.
20409:  Tego miał sporo dzieci.
20411:  To, braciszku, grube niedopowiedzenie.
20416:  Tak.
20420:  Tutaj naokoło ludzie się cieszą.
20423:  Brzydki, on jest zawinięty w tłum oczek, to dlatego.
20426:  Komiks z protojamnikiem, tak jest.
20429:  No dobra, podróżujemy.
20432:  Myślałem, że suty z Bifrostu mają mimir.
20434:  Okazuje się, że my również.
20435:  O, zgromadzone.
20442:  Okej.
20444:  Tędy nie.
20445:  Tędy nie.
20455:  To by nic nie dało.
20459:  Okej.
20461:  Sprawdźmy te drzwi.
20465:  Tam, tam te drzwi mnie pokonały.
20470:  Tak sobie pomyślałem, bracie.
20483:  Może chłopak poniesie mnie przy przyjaciółce, żebyście przyłapili?
20488:  Nie.
20488:  To cię bawi, prawda?
20501:  Ehehe, Brute Force!
20503:  Zawsze Brute Force!
20507:  God!
20510:  Eee, tu są dzi... ojojojojojo... Za mądre to dla mnie jest.
20517:  Hmm... Zbroja się leciutko zarysowała.
20523:  Spokojnie moi drodzy, od czego mamy... hmm... talizman leczenia.
20540:  A jak zrobię tak?
20547:  Co?!
20551:  To nie ma żadnego sensu!
20557:  Albo już wiem.
20570:  Mhm... Tak.
20578:  Eee... Okej, to chyba nie jest na mój mózg.
20595:  Zagadki nielogiczne ponownie uderzają.
20600:  Okej, stamtąd to trzeba wziąć jak będzie na górze.
20605:  Dobra.
20607:  I wrzucamy tutaj.
20621:  Brute Force nie wyszedł.
20627:  Brute Force nie wyszedł.
20630:  O mój Boże.
20639:  To coś zmienia, czy nic?
20640:  Nic.
20660:  To zadziałało?
20661:  Tak!
20663:  Co ciekawe, tak.
20671:  Dobra, to sobie to ułatwimy.
20675:  Tu jest skrzynia.
20677:  Jaka skrzynia?
20689:  W tamtych drzwiach masz skrzynię?
20691:  Których tamtych?
20698:  A, tam skąd wziąłem wiatry.
20701:  Czy to nie będzie kluczyk do Nilfheimu?
20706:  No, jest.
20708:  Dobrze.
20711:  Bardzo dobrze.
20712:  Kaszajat, czytaj.
20717:  Ale leczenia!
20722:  Czy ja muszę w drugą stronę iść?
20728:  Ale sprytne.
20735:  Dobra, to by nic nie dało.
20742:  Jaki łańcuch?
20743:  Jaki łańcuch?
20745:  O mój Boże, faktycznie.
20747:  Nie zauważyłem.
20749:  Nie zauważyłem dosłownie największego przedmiotu ever.
20757:  Dobrze, jest, jest, jest.
20760:  To teraz ta skrzyneczka tylko.
20763:  Bo mi się już neurony skrzyneczkowe... Go do wymiotów.
20789:  Uwaga!
20789:  Uwaga!
20789:  Uwaga!
20790:  Uwaga!
20823:  Zgubę ogra dostaliśmy.
20828:  Wredzielec!
20832:  No ostrza dostały kopa.
20833:  Teraz to wreszcie widzę, nie?
20866:  Wow, to co tu się dzieje z tymi ostrzami?
20871:  Dajcie spokój, jakie to jest piękne.
20875:  I jeszcze ta muzyka.
20878:  No, no.
20881:  Czy planuję urządzić polowanie na wszystkie walki?
20883:  Nie tak.
20886:  O, to jest fajne, czyli te ostrza teraz uciekły.
20910:  Okej.
20910:  To teraz jest łatwiej.
20912:  Power Fantasy level 9000.
20914:  Tak!
20914:  Ja nie wiem, dlaczego niektórzy mi kazali Artur, że zdejmować lastę.
20921:  Nie mam zielonego pojęcia.
20925:  Dobra, dobra, teraz chcę wyprowadzić te nowe ataki.
20935:  Łooo, ładne są.
20956:  Wojednowe ataki.
20957:  Musimy wybrać takie miejsce, gdzie nie będzie nas, wszystko raniło.
20978:  Glory Hammer, czy kojarzę, robią narrację światotwórstwa tylko muzyką metalową.
20982:  Tak, kojarzę, kojarzę Paldwin IV.
20985:  Co więcej, ktoś kiedyś pisał artykuł o tym, który albo recenzowałem, albo coś podobnego się z nim działo.
20993:  I teraz tu jest naprawdę prosto przejść.
20996:  To mnie cieszy.
20998:  A to oznacza, że zostały nam drugie drzwiczki.
21003:  Na ostrzach trzy lekkie ataki, jeden silny.
21008:  No to jest jedno, ale mnie chodzi o ten atak, nie?
21013:  Jest super, tylko mam wrażenie, że on będzie lepszy na wrogów, którzy są pojedynczi.
21023:  A może błąd, może błąd, może błąd, może błąd, może błąd.
21027:  To był błąd.
21028:  Trzeba było w drugą stronę.
21030:  Teraz ta winda będzie nieprawdopodobnie wolno się podnosić.
21038:  Pomyliłem się.
21040:  To jest przez to, że ta gra mi wyświetla cholerną kropencję, nie?
21044:  I cholerna kropencja jest nachalna.
21049:  Zobacz, hak Hyperiona.
21050:  Czym jest hak Hyperiona?
21055:  Obczajmy nową runę.
21058:  Hak Hyperiona.
21060:  Ciśnij ostrzami chaos.
21065:  Aaa...
21068:  Moi drodzy!
21075:  Nie!
21076:  Czemu to jest akurat tu?
21083:  Z drugiej strony to ogłusza.
21086:  Szał Tartaru też ogłusza.
21087:  Wiecie co?
21088:  Niech stracę.
21092:  Mamy coraz mniej doświadczenia.
21095:  Bierzemy ten hak Hyperiona.
21099:  Może być gorsze niż Tartak, mówicie?
21101:  Fenomenalnie.
21104:  Ale zadaje więcej obrażeń.
21108:  Szał Tartaku idzie out.
21110:  Szał Tartaku idzie out.
21114:  Kropka mnie sprowokowała, tak jest marzłe.
21116:  Jak ja widzę kropkę, to ja muszę ją nacisnąć.
21117:  To jest troszeczkę tak z czerwonym przyciskiem.
21119:  O, i teraz można nagle.
21127:  Ten topór nie mógł wolniej lecieć, prawda?
21130:  Nie mógł wolniej lecieć.
21131:  Czy tu jest bezpiecznie?
21136:  Eee?
21139:  Co ja mam zrobić?
21159:  Zamroź to jak będzie na dole?
21163:  Synchronizuj?
21173:  Już wiem o co wam chodzi.
21177:  Czy to jest synchronizacja?
21188:  A, ten środkowy mamy synchronizować.
21200:  Okej.
21202:  Chyba jest.
21210:  Ja nie jestem dobry w takie rzeczy.
21212:  Ja bym tego nigdy nie wymyślił.
21215:  To jest, to jest ten moment, że gdyby nie, gdyby nie wy, ja bym tego nie wymyślił.
21221:  Zostałbym tu na zawsze.
21225:  Użyj ataku ostrzy, staj na chwili pojedynczo, gdzie nie... Ale to zrobiłem, to robiłem wiele razy.
21232:  Tak?
21232:  Potem jest ta seria ataku.
21240:  No.
21241:  Albo tak.
21243:  Tu jest ta seria ataków z kolei.
21245:  Wszystko jest w porządku.
21247:  Okej.
21257:  No ja mam zielonego pojęcia co zrobić.
21261:  Mam bladego i zielonego pojęcia co z tym zrobić.
21290:  Co to zmieniło?
