🔴 Seria niefortunnych zdarzeń | JEDI: SURVIVOR Livestream #4
🔗 https://www.youtube.com/watch?v=ybZpbB2aJNg

4:  Dziękuje za oglądanie.
16606:  Przygodowe akcje, Soulslike, prezentacja na kanale Miętrze, bogata świat, otwarty świat, my ass.
16610:  Platformowe.
16612:  Jest platformowe.
16613:  Ale przede wszystkim jest jako Soulslike.
16615:  Nie dziwi się, że tak dużo ludzi później mówi, że to Soulslike, skoro tak jest dosłownie na Steamie.
16620:  Żeby się nie zesrali z tym Soulslike'iem.
16625:  To był Fallen Order?
16628:  Nie żartuje, nie żartujcie sobie.
16632:  Czemu ja nie widzę takich rzeczy?
16634:  Czemu ja nie widzę takich rzeczy?
16637:  Dobrze.
16638:  To ma mniej, większy sens.
16640:  Oceny są mieszane.
16642:  Ale tagi.
16643:  Akcja przygodowe Soulslike.
16644:  Dalej.
16645:  Science fiction.
16645:  Tak.
16647:  Gwiezdne wojny to science fiction.
16648:  Oczywiście, że to jest science fiction, bo piu, piu, piu, piu.
16651:  Nie, że to jest fantasy typowe, ponieważ się zaczyna od dawno, dawno temu w odległej galaktyce.
16659:  No typowe, takie typowe science fiction to jest, prawda?
16662:  Typowe science fiction zaczyna od bardzo dawno temu w odległej galaktyce.
16665:  Każdy tak mówi.
16668:  Otwarta świat, bogata fabuła.
16670:  Parkour?
16670:  Proszę bardzo, eksploracja.
16672:  Ale zobaczcie, że tutaj platformówki nie ma, czy ja nie widzę?
16677:  Nie ma.
16679:  Ha!
16681:  Zabawne.
16685:  No i często się mówi, że to jest sci-fi, a jak się zastanowicie trochę nad tym, czym są Gwiezdne Wojny, to znaczy rycerze walczą o to, żeby odbić księżniczkę z rąk Mrocznego Lorda, to jest to bardzo fantasy.
16697:  Tak, Metroidvania też świetnie pasuje.
16704:  Właśnie, o, o, to jest właśnie dobra rzecz, dlatego wprowadzono te cholery midichloriany i ludzie się na to denerwowali, bo to wprowadzało taki sztuczny element science fiction do tego wszystkiego.
16713:  To jest przykład tego, jak definiując fantasy powinno się właśnie korzystać bardziej z tagów i w ogóle narracji fantastyczne, bo tutaj są elementy science fiction w znaczeniu jakichś wynalazków futurystycznych, bla, bla, bla, ale jako świat, jako całość jest to fantasy.
16730:  Moc to jest magia, oczywiście.
16741:  Okej, to po kolei.
16749:  Wiedziałem, że zacznie od czerwonego ataku.
16761:  No.
16761:  Teraz będzie czerwony.
16762:  Nie!
16767:  Teraz był czerwony.
16776:  Jak możecie mówić, że Miecz Podwójny nie jest najlepszy?
16781:  Bo haderem takiej gry powinien być Wadę, Wadę by nie robił skoków, żeby wprost przez ścianę, tak, i wszystko miażdżył i niszczył.
16786:  O, jeszcze Kino Nowej Przygody, tak, tak, bardzo często też się mówi o Indianie Jonesie i Gwiezdnych Wojnach Kino Nowej Przygody.
16799:  Przy tym parkurze jeszcze bardziej się docenia gry, typu Detroit Become Human.
16804:  Do dzisiaj nie rozumiem, dlaczego ludzie mają problem z narracją tam.
16810:  Okej.
16812:  Skanowanie.
16813:  No skanuj, skanuj.
16818:  Naprawdę potrzebowaliśmy do tego zeskanować?
16826:  Aaa, czyli teraz działają windy moi kochani.
16829:  Good.
16835:  Myślałeś kiedyś materiale na kanale o tym, jak zacząć czytać fantastykę?
16839:  Wiesz co, Kubo, trochę tak, trochę nie, ponieważ jeżeli zrobię taki materiał, to to będzie strasznie ekskatedra.
16844:  I moim zdaniem nie jest tak, że każdy powinien zaczynać czytać fantastykę od tego samego.
16850:  Bo to będzie kanon wtedy, nie?
16852:  Kanon nie ma sensu.
16854:  Myślę cały czas, jak to zrobić tak, żeby to było bardziej interaktywne.
16857:  To znaczy nowa przygoda?
16859:  Zresztą, Holgu, to jest dobre pytanie.
16861:  Nigdy się nad tym nie zastanawiałem, dlaczego Kina Nowej Przygody akurat tak się nazywało.
16865:  Więc jest bardzo prosta rzecz, żeby to sprawdzić.
16870:  Ciekaw jestem, czy to oczywiście tutaj będzie.
16879:  No proszę bardzo, moi drodzy.
16881:  Jak chcecie takie rzeczy sprawdzać, Google Scholar.
16883:  Arkana nowej przygody.
16885:  Eee... Motyw kosmicznego kontaktu w kinie nowej przygody.
16889:  Może, może sobie to zobaczymy.
16891:  Zobaczymy.
16894:  Eee... Jeżeli to jest dobry tekst, to to jest zdefiniowane.
16899:  Okej.
16904:  Sam termin Kino Nowej Przygody został pierwszy raz użyty przez Jerzego Płażewskiego w miesięczniku Kino i miał zakwalifikować gatunkowo nowe zjawisko, które autor potraktował jako przykład amerykańskiej kinematografii komercyjnej.
16938:  Pozbawionej wartości artystycznych.
16943:  Już wiecie.
16953:  Czy naprawdę w tej chwili... Już się bałem.
16961:  Piłka, piłka, noga.
16965:  Klasizm w humanistyce będący klasizmem w humanistyce.
16969:  No właśnie.
16970:  Mówiłem?
16974:  Ja już nawet nie muszę specjalnie się trudzić, żeby wam pokazywać kolejne dowody na słuszność moich racji.
16981:  To ty!
16987:  BD!
16999:  Pozdrawiam was!
17015:  Czyli od teraz Krzysztof nie używa terminu kinowe nowej przygody?
17018:  Tak.
17019:  Wiecie, ja myślałem zupełnie szczerze, że to chodziło o innowacje w obszarze kina przygodowego faktycznie z lat, nie wiem, dziewięćdziesiątych czy coś takiego.
17030:  Ale nie.
17033:  Jak odnosisz się do koncepcji epok literackich w ostatnich stu latach?
17035:  Daj małem współczesność czterdziestego piątego, czy możemy wyodrębnić już coś nowego?
17039:  Ja nazywam epokę, w której żyjemy postmodernizmem.
17044:  Tymczasem liczba Oscarów nowej nadziei.
17045:  Am I joke to you?
17046:  To samo, jeżeli chodzi o Władcę Pierścieni.
17048:  Rekordowa liczba.
17051:  Klasiczm jest jak rasizm.
17052:  Nieważne, jak coś jest dobre, nie jest w kanonie, więc jest słabe.
17054:  Mhm.
17056:  ale się kiedyś naraziłem na polemikę, jak powiedziałem, że jakiejś osobie, która miała poglądy lewicowe w branży mojej akademickiej i powiedziałem, ale wiesz dobrze o tym, że jeżeli gardzisz ludźmi, którzy czytają fantastykę lub interesują się grami, a równocześnie nawołujesz do szacunku wobec osób LGBTQ+, to prawda jest taka, że w dalszym ciągu promujesz wzgardę względem ludzi i to jest taka sama dyskryminacja jak każda inna.
17084:  Oooo!
17084:  Się zaczęło.
17086:  No nie, to jest inna dyskryminacja, bo tutaj dyskryminujesz coś, na co człowiek nie ma wpływu, a tutaj dyskryminujesz coś, na co ma wpływ, więc za to możesz dyskryminować?
17093:  Aha, rozumiem.
17094:  Mhm.
17095:  Czyli zaczynamy zastanawiać się, która dyskryminacja bardziej waży.
17101:  Uuu.
17101:  Czyli to jest tak zaawansowany faszyzm.
17104:  Mhm.
17105:  Czyli że nie zabijamy ludzi, tylko zagasowujemy w komorach.
17110:  To jest co innego, to nie jest zabijanie ludzi.
17116:  Dramat!
17120:  Jest to, co Orson Scott Card powiedział bardzo mądrze, że wystarczyło w Sadze o Enderze nazwać obcych buggers robactwem, żeby uzasadnić ksenocyt, czyli zabijanie obcych, bo to już nie byli... nie były istoty rozumne, tak, więc się nie kwalifikowały te kategorie wobec nich.
17139:  Ech, twoja dyskryminacja jest mojsza niż twoja, tak?
17141:  Tak, tak, no.
17142:  Albo można dyskryminować grubych, bo to dla ich zdrowia i tak dalej, i tak dalej.
17146:  To jest dokładnie to.
17147:  Jak zaczyna się racjonalizować dyskryminację, to znaczy, że człowiek już zaszedł za daleko.
17157:  Ech...
17169:  W tym terminie w kinie Nowej Przygody chodzi bardziej o to, że to było kino nawiązane do starego kina, przykładowo do lat 30-50, nawiązane bardziej współcześnie z kontekstem nostalgicznym.
17176:  I jak to byłoby tak zdefiniowane, to w porządku, wyczarownik, ale problem polega na tym, że jak zawsze musiał się klasizm do tego brzydliwy, paskudny idiotów literaturoznawcy, kulturoznawcy i oni wszyscy się uspokoją wreszcie.
17190:  Aaaa!
17192:  Wszystkie szmoce wypróbowałem.
17195:  I żadna nie zadziałała.
17197:  Czym jest HE?
17197:  Holistyczna Agencja Eskapistyczna.
17199:  Link w opisie, ara ara.
17203:  Algorytmy YouTube'a nie wytrzymają rasizmu, faszyzmu i LGBT w jednej wypowiedzi.
17206:  We shall see.
17207:  We shall see about that.
17208:  Niech spróbują mnie, niech spróbuje ktoś, niech spróbuje ktoś w ten film.
17213:  Ściągnę za to.
17214:  To wtedy wyślę swoją tradycyjną, pasywno-agresywną wypowiedź, która zawsze działa.
17219:  I zawsze nie tylko... Jestem głęboko przekonany, że te algorytmy będą klęczeć przede mną i szlochać z... Błagam, nie bij!
17229:  Jak z nimi skończę.
17230:  Tak będzie.
17231:  Nie zmyślam.
17237:  Eee... O!
17243:  Tak, tak, tak, tak, tak, tak... To jak toster, tak.
17259:  Nie no, wiadomo, że jeżeli później byli jacyś badacze, którzy to zmienili... Może.
17264:  to ten termin się jakoś rozwinął, ale mnie bardziej denerwuje, że że w ogóle coś takiego istnieje i funkcjonuje zupełnie na serio.
17272:  Teoretycznie, moi drodzy, moglibyśmy tutaj przejść i odblokować te drzwi.
17278:  Teoretycznie.
17279:  Może to zrobimy?
17284:  A może nie?
17290:  Nie wiem, co ja robię.
17301:  O Jezu, mam jeszcze dwa punkty umiejętności, racja.
17312:  Albo wiecie co?
17313:  Nie, nie chce mi się tamtędy iść.
17315:  O co chodzi z kolernym guciem?
17317:  Gucio, pusieńko śnieżna, to jak mnie uświadomiono, streamer, który walczył z żabami.
17323:  Sandro, dzięki serdeczne za trybut.
17326:  Postuję jamnika głaszczącego Krzysztofa.
17329:  Jest taki jamnik.
17330:  Jest taki jamnik w hae, nie żartuję.
17333:  Jednak musimy zjechać, moi drodzy.
17338:  55 tysięcy osób ogląda jak Gucio męczy się z dwiema żabami?
17341:  55 tysięcy?
17342:  Czy to jest poziom, który jest dla mnie nieosiągalny, jeżeli chodzi o wyobrażenie sobie sposobu interakcji z czatem?
17348:  To znaczy mam wrażenie, że wtedy to już zmienia się absolutnie w taką Twitchową... Typowo Twitchową interakcję, nie?
17363:  To znaczy, że nie ma rozmów, nie ma tematów, tylko jest miganie czatu i w zasadzie czat wtedy zmienia się z takich rozmów w... reakcje.
17374:  Ja wiem, że tutaj byłem, ale tutaj nas kierują, zobaczcie.
17379:  Tu nas kierują, tak ewidentnie.
17384:  No.
17385:  Tak.
17387:  Bo tu już możemy zrobić coś, czego wcześniej nie mogliśmy zrobić.
17392:  O. Zemsta!
17393:  To jest niesamowite.
17401:  On został przez nas zaatakowany jako pierwszy, a i tak zdołał zadać cios.
17409:  Do tego Dan Twitchu ludzie donate'y wysyłają, jak się chcą serio o coś zapytać.
17412:  A, no to to wiele wyjaśnia.
17414:  No i widzicie, tu jest coś, do czego mieliśmy pójść, ja nie wiedziałem jak.
17421:  Już widzicie, dlaczego nie wiedziałem jak.
17424:  O nie.
17425:  Ja już wiem, jak tam trzeba zejść.
17429:  Poddaję się.
17433:  Dlatego nie lubię Twitcha.
17434:  Jestem tam tylko jedną z tysięcy reakcji na coś pisze Nipodambonie.
17438:  No właśnie, no właśnie.
17440:  Więc cieszmy się z tego, co mamy, moi drodzy.
17445:  Aha, tu jest dalej ten kretyn i ja nie zamierzam z nim walczyć już więcej, nie ma takiej możliwości.
17451:  Zobacz, jeżeli zejdę tutaj, jeżeli pójdę tu, to czy trafię tam?
17464:  Zemsta!
17466:  Zemsta!
17469:  God!
17473:  Przecież to tutaj powinno być, chaty, dlaczego tego tutaj nie ma?
17489:  Przecież to tutaj powinno być.
17496:  Nie no, przy 55 tysiącach nawet nie da się, moi drodzy, rozmawiać, aby się chciało.
17503:  Tu też się nie dziwię.
17507:  Wróć gdzie byłeś wcześniej pod windy i użyj tej mocy ściągania.
17510:  No dobra, dobra, ale tutaj są, moi drodzy, rzeczy do zdobycia, których nie mieliśmy wcześniej.
17523:  Bo tutaj nie mogliśmy być nawet.
17525:  O, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o
17537:  NoOne pisze, że ma notatnik w telefonie zapchany polecajkami od ci z książek, które zbieram od stycznia zeszłego roku, także trochę mam taki kanon.
17544:  No tak, ale nieintencjonalne, prawda, bo... Co innego jest, jeżeli sobie to robisz oddolnie, za pośrednictwem pytań, a co innego, jeżeli ja walnę film i powiem, tutaj jest pięć książek, które każdy powinien przeczytać.
17556:  Wtedy nie różnię się od osób, które pod łuk apriorycznych, przez siebie wybranych kryteriów decydują, co jest wybitne, a co nie.
17564:  Mamy nawet trzy punkty umiejętności.
17566:  To wspaniale.
17569:  Dobrze, teraz się możemy cofnąć, ale możemy też, moi drodzy, przejść tutaj, bo wcześniej nie mogliśmy i może coś... Aaa!
17575:  Co to jest?
17581:  Ej, o co w tym chodzi?
17592:  Co? !
17594:  Byłem Kubo na Guardians of the Galaxy 3.
17597:  Nie w moim stylu.
17599:  Nie lubię cierpienia zwierzątków.
17601:  Pomijając argumenty, które przytoczyłem wcześniej.
17604:  Dostaliśmy, moi drodzy, easter egga.
17609:  Do zobaczenia, Bob.
17610:  Do zobaczenia.
17614:  Dobrze, więc tak.
17615:  Kazaliście cofnąć się tam, gdzie jest winda.
17619:  Jezus Maria, gdzie jest winda?
17626:  Czy to jest tędy?
17634:  Ma tak.
17653:  I wiem, że tu już byliśmy, bo w grze jest backtracking.
17659:  O czym on mówi?
17661:  Co?
17663:  So wire up.
17666:  Gra nas zmusza do backtrackingu.
17669:  Bo zobaczcie, tutaj musimy przejść, a teraz się otworzyły nowe opcje, nie?
17675:  Więc staram się tutaj dotrzeć, to nie jest proste jak się zmną.
17681:  Bo wtedy człowiek nie wie, gdzie iść.
17683:  O. Tutaj nawet mówiłem, że będziemy mogli przejść wcześniej.
17688:  I faktycznie tak jest.
17690:  O. A. I proszę bardzo, jest i pan glitch.
17697:  Pan glitch ma całą pelerynę z glitchem, moi drodzy.
17700:  To jest celowe utrudnienie, żebyśmy nie wiedzieli, jak z nim walczyć, moi drodzy.
17705:  To jest bardzo ważne.
17706:  Deweloperzy długo nad tym pracowali.
17709:  I w końcu im się udało.
17712:  Jak już opracowali to, to stwierdzili, że wdrażamy.
17718:  Co robi deweloper?
17719:  Dewelopuje.
17727:  Tak, jak stracił moc glitcha, to już nie jest taki prędki do walki, tak?
17732:  Nie jest już taki mocny, jest słaby jak kupa, bo stracił glitcha.
17739:  300 złotych, znaczy 299.
17744:  Glitchman.
17744:  Magna glitch.
17745:  Absolutnie.
17746:  Mamy cztery punkty umiejętności.
17749:  Teraz, moi drodzy, to możemy szaleć.
17755:  Pato-deweloperzy.
17757:  Tak, to jest pato-deweloperka.
17761:  O Jezu, tak.
17762:  Dobra.
17763:  Tu byliśmy zatem.
17765:  Tu jeszcze... No już bez przesady.
17767:  Tutaj nic nie będzie ciekawego.
17769:  Tu jest tylko opcja do przejścia, ale tu zobaczcie, są jakieś windy-pindy.
17773:  Chodźmy do nich.
17776:  Nie ufam im.
17777:  Czy czytałem coś z serii The High Republic?
17779:  Chciałbym.
17780:  Krzysztof Kittman tłumaczy, a ufam Krzysztofowi jako tłumaczowi mega.
17789:  Nie mam pojęcia, jak tam przejść.
17794:  Czy to jest tu?
17796:  Nie, no nie, to jest ewidentnie gdzieś indziej.
17805:  Dobrze, spróbujmy tutaj.
17806:  Okej.
17809:  W tę stronę się już pewnie nie będzie dało przejść.
17813:  Jak dojść w to miejsce?
17814:  No przecież to jest niesamowite.
17818:  W sąsiednim pomieszczeniu podobno jest przejście na dół.
17821:  Podobno.
17828:  Okej, już wiem gdzie.
17829:  Tędy.
17836:  Okej, tych drzwi się nie da odblokować.
17843:  O, dobrze, dobrze, dobrze, dobrze, dobrze, dobrze!
17845:  Jesteśmy, tak.
17846:  I tutaj są dwie płyty.
17855:  Okej.
17857:  Jest też to.
17858:  W Polsce jest dodana cała pierwsza faza High Republic, dobrze wiedzieć.
17864:  Ogarnijmy sobie umiejki, moi drodzy.
17868:  Yyy... Przetrwanie.
17869:  Tym razem przetrwanie.
17877:  Więcej życia.
17880:  Tak.
17882:  Szybszy refleks.
17883:  Yyy... Nieeeeee... Przytrzymaj kontrol, żeby automatycznie unikać zbliż... Co?
17893:  Aha.
17893:  Mhm.
17898:  No dobrze, dobrze, czekam na czerwony, czekam na czerwony.
17901:  Aha, to nie jest do czerwonych ataków.
17903:  Sio.
17904:  Sio mi z tym.
17904:  Cięcie cyklonu nie, uderzenie z doskoku.
17907:  Przytrzymaj.
17909:  Okej.
17916:  Tak, ale ten autoblock nie działa na ataki czerwone, no to pff.
17920:  Jak nie działa na ataki czerwone, to może się odhędorzyć ten autoblock od nas, moi drodzy.
17925:  O Jezu, zapomniałem, że mieliśmy Force Push.
17927:  Jezus Maria, czemu ja mam taką złą pamięć?
17932:  Okej, po co ja podniosłem tę rzecz?
17937:  Tę konkretnie.
17938:  Ja po co się ją podniosłem, prawda?
17943:  Co to nam... Aaa, już widzę co.
17947:  Trzeci raz.
17954:  Zaraz będzie kolejny punkt.
17957:  Tak, chyba tam na górę mamy wyjść.
17968:  Mhm, i teraz na to.
17974:  Aaa, w ten sposób.
17988:  Dobrze.
17992:  Mhm.
17992:  Wci-, wciąż nie wiem, jak tam wejść, wprawdzie, ale co tam?
17997:  Tu jest jakaś ta, tu jest ta winda, o której mówiliście.
18014:  Windooo!
18016:  Zjeżdżaj.
18017:  Good!
18022:  No moi drodzy, progres i postęp, nie wierzę.
18029:  Dobra, dobra, dobra, dobra.
18030:  Za bardzo nas tutaj ściąga, pewnie z tej strony będzie jakaś znajdźka, mówię wam.
18035:  Tak, mapa jest przerażająca, Horgu, absolutnie.
18039:  Widzicie?
18040:  Moja szmoc!
18042:  Jak się dostać do mojej szmocy?
18047:  Centauri, twoja praca jest bezparalelna.
18077:  Ale wysyłać droidów, zamiast się spotkać ze sobą.
18081:  Taka głupiość.
18082:  Ma mały ceny, żeby zapłacić jej za życie.
18085:  Powiedz mi, czy śmierć Jedi Cię zaskoczyła?
18088:  Uciekł.
18088:  Wszelkie te lata inkarcerowania wcieliłeś na górę.
18092:  Ciężko, żeby zobaczyć, że Jedi mogą być Twoim jednym.
18095:  Powiedz to znowu, a ja wyciągnę Twoją głowę.
18100:  Będzie się rozwijać.
18103:  Dagon, słuchaj.
18106:  Jedi są zagrożeniem.
18108:  Nie teraz, że mamy to.
18112:  Już zduplikowałem frekwencje aplikacji.
18113:  Możemy teraz przejechać do każdego miejsca, gdzie została zamknięta.
18118:  Dobra robota, Ravus.
18121:  Ty, aktywuj Arrę Górską.
18127:  Idź do Zgromadzonego Czerwca.
18130:  Wiem, gdzie Centaur miał ostatni kompas.
18133:  Dagon.
18148:  Gdy masz to, zrozumiemy, że twoje obowiązki są ukończone.
18154:  I co wtedy, stary przyjacielu?
18157:  Galakcja się zmieniła.
18161:  Jest wiele wojn, ale nie ma z nich żadnego szacunku.
18165:  Gdy zaczniemy na Tannelore, może możemy wymyślić nową wojnę.
18169:  Ty i ja.
18170:  Może.
18182:  To było na poziomie wirującego pistoletu w głowie cyberpunku.
18214:  Wiecie, co łączy tego szydu pasa z polskim środowiskiem nauczycieli?
18223:  Pomysły?
18227:  Jeden i drugi zrobił hołd pruski, aha!
18233:  Trzeba wykorzystać hołd pruski jako komentarz do pruskiego systemu edukacji.
18239:  Co możemy tutaj zrobić?
18241:  Otóż to.
18250:  Czemu to jest taka jedna z tych rzeczy, którą zrobiłem i mam wrażenie, że nic to nie dało?
18263:  To jest bardzo zdumiewające.
18266:  Otóż tutaj nic nie możemy zrobić, z tej strony, czyli jesteśmy skazani na...
18277:  Śmierć.
18279:  Smyrd.
18284:  Aaaah!
18291:  To nie powinno być jeszcze trzeciego?
18299:  Jesus fucking Christ on the stick.
18311:  co deweloper miał na myśli odcinek 2147,7.
18355:  Otóż tam coś jest moi drodzy.
18357:  Tam coś jest.
18359:  Jak to?
18361:  O nie.
18362:  I have a bad feeling about this.
18381:  Co ja robię?
18382:  Ja nie wiem, co ja robię!
18384:  Ja nie wiem, co ja robię!
18410:  Nie mam pojęcia, co robię.
18413:  Odcinek 2137.
18414:  Ta gra wystawia mnie na cierpliwość.
18420:  Znaczy moją cierpliwość na próbę.
18423:  Co level designer miał na myśli?
18427:  Nie wiem, co miał na myśli, ale chciałbym go poznać.
18434:  Okej.
18450:  Ten dźwięk... Ten dźwięk tej smętnie opadającej sterty żelaza... Krzysztof, to nie miało tak wyglądać!
18473:  Nie, nie, nie, żadnego flikerowania horrorowego, bardzo proszę, dobrze?
18480:  Nawet nie próbujcie udawać, że tutaj będzie coś przerażającego.
18483:  Smyrd!
18489:  Może włącz sobie w opcjach stratę życia po śmierci od upadku.
18493:  To zależy od poziomu trudności.
18501:  To jest Ninja Warrior, ja piszę 420.
18504:  Ktoś jeszcze pamięta te legendarne streamy Roya z Ninja Warrior?
18508:  Boże, jakie to było cudowne.
18516:  Did Firebone pisze, że coraz bardziej się utwierdza w tym, że nie mogłaby w to grać.
18519:  Ja cię całkowicie rozumiem.
18526:  That's what she said.
18529:  Tyle smalcu, a chleba nie ma.
18530:  Pisze hello, że chciało życzyć tylko miłego grania i dobrej nocy wzajemnie.
18534:  Mnie to w zasadzie dobry dzień będzie.
18535:  Uuu, rzeczy.
18539:  Szkoda, że nie ma tego.
18542:  Podwójnego dasza w przód.
18546:  Czy znam kanał PartyElite?
18548:  Nie.
18549:  Lepszy jest kanał o grach strategicznych?
18551:  Polski?
18552:  Nie no, chyba zachodni są to po nazwie.
18554:  Ciekawe, nie kojarzę.
18557:  To brzmi jak arena, nie?
18559:  No.
18560:  Do I hear boss music.
18565:  Kapsuła ratunkowa, coś dla nas!
18571:  Nie no, naprawdę muzyka sitowa się pojawiła teraz, ale co z tego skoro ja tutaj nigdzie nie mogę przejść.
18580:  Jakie polskie kanały stałoś polecasz?
18582:  Bardzo polubiłem Wściekłe Wąsy.
18585:  Niesamowicie kanał się zmienił na przestrzeni lat.
18595:  To jest nasz droid!
18599:  W porządku, zacznijmy od tego.
18601:  Poczekaj, Cal.
18602:  Będzie mnie oprogramować.
18603:  Ta droga jest moją.
18603:  Wydaje mi się, że sam się uratuję.
18608:  Więc wybraliście Rave'a.
18611:  Jak?
18611:  Jak zwykle.
18611:  Zabiłeś swojego jedynego Jedi'a.
18614:  Zabrałem tych, którzy byli przeciwko mi.
18627:  Zostawmy się, czy podzielimy się ich śmiercią?
18629:  Nawet jeśli wierzyłeś, że księżniczka cię zniszczyła, to oni wciąż są twoją rodziną.
18636:  Jak aryginalne.
18637:  To było to, czego szukaliśmy.
18639:  Co ja nie widzę, to to, że twoja obsesja z Tan'alor zablokowała cię.
18644:  Cokolwiek się stało, nie możesz zmienić przeszłości.
18648:  Ufaj mi na to.
18649:  Może masz rację.
18655:  Przeszłość jest księgą.
18657:  Chaos jest łazem.
18658:  Muszę go całkowicie zniszczyć!
18664:  Tuner jest mój!
18678:  Droid jest mój!
18681:  Tan'alor jest mój!
18706:  A, koleś się zmienił w stosunku do poprzedniej części.
18708:  Na plus dla mnie.
18711:  Oho, oho, oho, oho.
18717:  Jezu, smaki.
18727:  No masz.
18730:  Ej, to jest badassowy ruch ten jego.
18733:  Ale mi się podoba.
18764:  Pomóż mi, proszę!
18773:  Przełóżcie mój czas!
18776:  Ty złodzieja!
18777:  Przełóż mnie znowu!
18793:  Znowu przejście z cutsceny do walki i…
18822:  Żeby wykorzystać szansę na blok.
18840:  Ale ma świetny styl walki miecznej.
18857:  Uwielbiam go używać.
18866:  Uwielbiam go używać.
18867:  To nie to.
18888:  Błagam cię.
18888:  Potrzebuję jednego.
18901:  Błagam cię.
18953:  Więc to ten gość, o którym mi o tym mówiłeś.
18956:  Tak.
18956:  Taki przyjaciel jak nigdy.
18957:  Długo mnie przesadziłeś.
18976:  Nie idziesz tak łatwo.
18977:  Dzięki.
18977:  Zobacz.
18977:  Znalazłem ją.
18986:  Znajdź się tam.
18997:  Absolutnie się zgadzam z tym, co pisze Maciek Gorczyca na czacie.
19000:  Zauważcie, że Dagan ma mniej czerwonych ataków niż generyczni wrogowie.
19005:  To jest dokładnie ten... Tak, kiedy jakiś boss jest prostszy niż random z młotkiem.
19011:  To jest właśnie przykład walki, która była dobrze zaprojektowana versus walki, które są idiotycznie zaprojektowane, bo jest przewaga nieparowalnych w żaden sposób ataków.
19023:  Ale ładnie zniszczona arena, to mi się podoba.
19025:  No i dostaliśmy szmoc.
19028:  Jak w jego stylu walki widzę hrabiego duku.
19031:  Były pewne podobieństwa.
19032:  Strasznie mi się podobało to, że władał drugim mieczem mocą.
19036:  Niesamowicie OP.
19041:  Druk 3D ora w firmie jak Games Workshop, gdzie koszt druku jest dosłownie 10 razy mniejszy niż kupno figurek.
19046:  Jak znam życie rozwiązał, to dad Gramer w ten sposób, że powiedział, że takie figurki są niekanoniczne, tylko nasze figurki prawdziwe są.
19057:  Tymczasem, widzicie, kończy się walka z bossem i dzieje się taka rzecz.
19065:  Potężny wojownik ciemnej strony, coraz spierdolił z pola walki przeciwko Jedi, który przegrywał szkolenie w wieku dziesięciu lat, prawda?
19073:  Słuchaj.
19074:  Twój mistrz stworzył ich, by nawigować w niebie.
19075:  To jest pierwsza rzecz, o której słyszę?
19079:  Przeżyła tę wiedzę z twojej pamięci.
19087:  No, Dagon jest pewien, że zostawił kompas, żeby go znaleźć.
19090:  Miejmy nadzieję.
19091:  Dagon wysłał Ravisa, żeby sprawdzić kolejny aray na świecie.
19094:  Może znajdziemy go tam.
19095:  Wróćmy do ruchu.
19096:  Nie ma ręki, ale używam mocy, tak aby ona tworzyła jego rękę.
19099:  To jest właśnie dobre światotwórstwo, lubię takie rzeczy.
19102:  O, mistrzu Kree, dlaczego wysłałeś mnie, żeby ułatwić tego tratora?
19107:  Ludzie są skomplikowane.
19108:  Może ona myślała, że zadajemy jej błąd.
19109:  Ej, fajne pytanie od Sinastej.
19112:  Skoro jest słowo państwo, panie plus panowie, to czy nie można używać podobnie skonstruowanych słów do innych grup, na przykład studenctwo, studentki plus studenci, posłaństwo, posłanki plus posłowie?
19120:  Strasznie mi się to podoba.
19121:  To jest świetne słowotwórstwo.
19124:  Naprawdę mi się to podoba.
19127:  Strukturalnie nie ma powodów, żeby tak nie zrobić.
19131:  Na pewno na prawach okazjonalizmu można zacząć używać, próbować, promować.
19135:  Jest dużo słów, które ja sam próbuję promować.
19138:  Przecież.
19139:  Wiele razy mi się to dzieje.
19141:  Studeniusz to mi się strasznie podoba.
19143:  Przezawawne.
19146:  Dobre, dobre, naprawdę dobre.
19149:  To jest sposób na dobre słowotwórstwo.
19151:  Patrzycie, jaka jest reguła istniejąca.
19154:  I potem dopasowujecie do tego resztę.
19156:  Okej, ale tutaj podobno coś możemy pootwierać i zróbmy to.
19162:  Albo babcia i ba... dziadek, dziadostwo.
19165:  Uwielbiam.
19168:  Dobrze, uciekamy moi drodzy escape podem.
19178:  Jakie słowa promuje?
19181:  Teraz nie wymyślę, ale arestokarczuk był jednym z takich słów.
19185:  Przyjęło się trochę.
19189:  No i parę słów wymyśliłem swoich własnych, ale to naukowo.
19194:  No wujostwo jest też mądre.
19195:  No mówię, że mądre, bardzo dobre.
19245:  Jeregification typ ma żółty miecz świetny dlatego, że jest z okresu starej republiki, czy wysokiej republiki, jak się to teraz nazywa.
19260:  O, i z powrotem wylądowaliśmy u stóp tego cudownego krążownika.
19266:  Ej, ale to oznacza, że będziemy mogli tutaj eksplorować skuteczniej.
19270:  Jaka była nazwa na bić w gęszczy?
19272:  Nie, bo już nie pamiętam.
19273:  Knucik flagellacyjny.
19274:  O, hy hy.
19276:  To jest słowo, które promuje.
19277:  Knut flagellacyjny.
19279:  To jest za... Nietzschem.
