🔴 Potęga ciemnej strony szmocy | JEDI: SURVIVOR Livestream #5
🔗 https://www.youtube.com/watch?v=LcmpMFVK51Q

143:  muzyka muzyka muzyka
18971:  Dobrze!
18973:  Zabij ich!
18983:  Gdzie ja lądowałem?
18993:  Boże drogi!
19003:  Ratunku!
19003:  Au, au!
19004:  Haha!
19005:  Haha!
19032:  Dobra, jest jeden.
19034:  Zostaw go jeden, świetnie.
19042:  Au.
19059:  Moi drodzy, zezłośliwione vivarium absolutnie Catriona.
19064:  Puuu.
19068:  Jedyny Sif, który krzyczy ratunku.
19070:  Tak.
19078:  Praktycznie użyteczne dziedziny humanistyczne, pedagogika, prawo, rozrywka, marketing, jeszcze coś?
19082:  No, to już dużo, nie?
19084:  Swoją drogą, wszystkie mogą być miksowane z inżynierami bez żadnego problemu, dlatego ten podział na nauki ścisłej i humanistycznej jest tak beznadziejny.
19093:  No ale zauważcie, że on jest podsycany wszędzie.
19095:  Weźmy sobie takiego, taki Dziń Świra, tak?
19098:  Niby heheszkowe, lolowe branie trzech stówek z...
19105:  okienka bankowego, a potem macie Macieja Maxona na przykład, świetny człowiek, ale leitmotivem jego wystąpienia na feminatywach jest to, że poloniści mało zarabiają.
19114:  Nie zauważyłem.
19115:  Czy ci, których znam, bardzo sobie bardzo dobrze założyli firmy, robią rzeczy.
19120:  Marcin Blacha, lead narrative designer CD Projektu Red, polonista.
19124:  Piotr Kubiński, CEO Gold Studios, u którego pisałem grant, polonista, haha.
19129:  Mikołaj Marcela, polonista.
19132:  No i tak dalej, nie?
19132:  To nie ma żadnego znaczenia, można robić rzeczy zawsze.
19137:  Cześć Zuza, witaj serdecznie.
19147:  O proszę Zuza, nie wiedziałem, ale zbieg okoliczności.
19150:  Pozdrów brata serdecznie.
19154:  Wespnij się na sufit, dobra.
19159:  Okej.
19161:  Czy ja idę w dobrym kierunku?
19164:  Tak.
19165:  Tak.
19167:  Dobrze.
19170:  Poczynek.
19171:  Szybka podróż.
19173:  Ale czekajcie, tutaj coś jest.
19175:  Wciąż.
19177:  Dobra, o co chodzi?
19180:  Ale to w sobotę było.
19182:  Dobra.
19185:  Tu się nie da dostać.
19187:  Musimy stąd wyjść chyba.
19189:  Przejść tędy, tak.
19192:  Nie, ale szczerze ten poziom jest fajny.
19194:  Znaczy wydaje mi się, że jest dobrze zbalansowane wyzwanie.
19211:  Tak.
19212:  A tutaj się da doskoczyć na naszym wspaniałym wierzchowcu.
19215:  Wierzchowiec z szmocy.
19217:  Krzysztof, Max ma sprawę ważną.
19220:  Max, Max.
19221:  Mam plan jest zrobić u siebie na uniwersytecie taką małą konferencję, gdzie chcę zaprosić kilka osób z internetu, chociażby Dominika Bosaj-Krzysztofa.
19226:  Pytanie, jak się staję tutaj skontaktować.
19228:  Max, wal na Insta.
19229:  Dzięki, hałasakura, za info.
19232:  Wal na Instagramie, możemy się tam śmiało umówić.
19235:  Przy czym błagam, proszę o dzieje, to nie będzie już w maju, błagam, bo ja już mam tyle do roboty wtedy.
19243:  A zwykle takie rzeczy się lepiej ustawiać tak z miesiąc wcześniej.
19252:  Geografia traktowana po macoszemu teoretycznie nauka ścisła w teorii humanistyczna, prawda?
19256:  Nie no, wystarczy sobie uświadomić jak wiele w geodezji na przykład trzeba i wiedzy geograficznej i wiedzy inżynieryjnej.
19264:  Zresztą ta geodezja jest swoją drogą na tym, na AG-ku wykładana przecież.
19277:  Nienawidzę ich!
19278:  Nienawidzę ich!
19279:  Nienawidzę ich!
19294:  Takie sytuacje wzbudzają nienawiść.
19298:  Człowiekowi się udało wskoczyć radośnie, to nie.
19303:  Jak tak można?
19311:  Jak tak można?
19313:  Good, good.
19314:  Nie!
19316:  Let the hate flow through you.
19322:  Ty sobie nawet nie żartuj.
19325:  Ty sobie nawet w tym momencie ze mnie nie żartuj.
19334:  Argument nie do zbicia matematyk też musi znać literki.
19336:  Oczywiście.
19337:  Dlatego też zawsze powtarzam, moi drodzy, że najmądrzejsza rzecz, jaką można robić, to zadawać eseje do pisania.
19343:  W całym systemie anglosaskim na wszystkich przedmiotach pisze się eseje.
19346:  Nie bez powodu.
19347:  I ludzie wtedy, no wiecie co, umieją pisać!
19352:  Aaa, to jest taka pogłoska.
19356:  Moi drodzy, chyba jest już tradycją tych naszych live'ów.
19362:  Że mamy zagadki nielogiczne.
19369:  Czy w wakacje też stimy co tydzień?
19370:  Oj, tu mam dobrą wiadomość.
19372:  Iggy, w wakacje to stimy są trzy razy w tygodniu.
19374:  Środa, sobota, niedziela i środa jest regularna wtedy.
19379:  Zuza pyta, czy słyszałem jakieś opinie o inżynierii akustycznej na AGH.
19383:  Chciałam zdawać tylko na UMFC.
19389:  Czy to jest UMFC?
19390:  Ale tam przyjmują tylko 6 osób, chcą mieć jakieś zabezpieczenie.
19398:  Inżynieria akustyczna na AGQ jest solidnym kierunkiem.
19403:  Ostatnio zresztą był u mnie akustyk, który robi mi adaptację sufitu i ścian.
19411:  Kolejna rzecz dzięki trybutariuszom, która będzie w wierzy, moi drodzy, więc poważne sprawy.
19416:  I też jest właśnie pojęcie akustyczne na AGQ.
19418:  To jest kierunek, po którym się da stosunkowo szybko znaleźć dobrą robotę.
19422:  Ej, czekajcie, ta pogłoska jest na górze.
19426:  Chyba, że tutaj się da iść na górę.
19430:  Ja już nic nie rozumiem.
19432:  A, UMFC to jest Uniwersytet Muzyczny Fryderyka Chopina.
19434:  No nie wpadłbym na to.
19438:  O boże... Komnata Jasności.
19441:  To zabawne, że się nazywa Komnata Jasności, biorąc pod uwagę to, jak bardzo... ...jestem ociemniały tutaj.
19453:  Fru?
19455:  Fru-fru?
19456:  Czy jest możliwość studiowania online?
19458:  Na AG-chu?
19460:  Na AG-chu nie, obawiam się.
19462:  Niestety, wbrew moim najszczerszym chęciom,
19467:  Zajęcia zdalne nie weszły na stałe do ofert.
19474:  Ten moment, kiedy w szkole uczą nas, że humanista, pisze Carl Jungstena, to człowiek wszechstronnie wykształcony, interesuje się wszystkim, po czym dzielą wszystkie na matematykę i fizykę i tych drugich, prawda?
19482:  Mat, fiz i tych drugich, prawda?
19485:  To, co mówisz z pisaniem, to jest prawda.
19486:  Jestem na pierwszym roku studiów, piszę 80, mając dane pisania essay, czuję się totalnie jak dziecko w ogóle.
19489:  Strasznie mnie przeraża fakt, że wewnętrznie czuję, że umiejętność pisania powinienem wyciągnąć z poprzednich etapów edukacji.
19494:  Myśmy od tego dzisiaj streamy zaczęli, że jestem przerażony, że autentycznie uważam, że powinienem zlikwidować swoje seminarium dyplomowe i zaprowadzić warsztaty z pisania kreatywnego.
19502:  Bo po prostu ludzie nie mają podstawowego skilla.
19504:  I to jest właśnie durnota tego systemu.
19507:  Matura nie sprawdza umiejętności pisania.
19509:  Matura sprawdza umiejętność na przykład pisania bezbłędnego w sensie
19513:  Nieupełniania błędów ortograficznych.
19514:  To jest absurdalne, bo o wiele problematyczne bardziej są błędy logiczne chociażby.
19518:  Umiejętność, nie wiem, czy brak umiejętności w tym momencie strukturyzowania myśli, czy komunikatywnego wyrażania się.
19524:  Na przykład ktoś myśli, że o, użyję sobie trudnych słów i będę fajny.
19528:  No nie, no bo jeżeli można użyć prostszych, a nie są one terminami naukowymi, to zrób to, nie?
19534:  Dlatego też ciężko mi myśleć na temat tego filmu, który wam obiecałem, na temat pisania eseju, no bo uświadomiłem sobie, jak wiele trzeba w tej sprawie powiedzieć.
19544:  I zastanawiam się, jak to zrobić, żeby to było sensowne.
19550:  A mam taką świadomość, że to jest naprawdę mega pilne.
19554:  Czemu ja nie mogę tutaj wskoczyć?
19556:  Tak coś sądziłem, że to jest zbyt proste wszystko.
19559:  To tak coś sądziłem.
19562:  Tak, no, w kilku częściach rojwiań to na 1000% będzie musiało być.
19565:  Dlaczego wykłady nie są nagranym kursem, który można było podsłuchać, kiedy się chce, chociażby, że taki na analizie matematycznej pisze logol?
19571:  Zadaję to pytanie wszystkim.
19573:  I jedyna odpowiedź, jaka mi się klaruje, moi drodzy, to jest złośliwa, to znaczy dlatego, żeby nie widać było, jak bardzo odwalają mania na niektórzy wykładowcy.
19583:  Okej, wiem, co można zrobić i robią cały czas to samo, nie?
19600:  Coś tak czułem.
19603:  Ej!
19606:  Coś poszło bardzo nie tak.
19613:  Ups.
19625:  Ej, nie mówcie mi, że gra nie przewidziała, że można to zrobić.
19630:  Okej, przewidziała.
19635:  Styl naukowy jest bardzo trudny, tak?
19637:  Gazowane mleko.
19639:  Absolutnie.
19639:  Do pisania agaplastu naukowego jest potrzebne dużo ćwiczeń.
19642:  Jest to absolutna prawda, moi drodzy.
19645:  Więc jeżeli są jakby braki w takim podstawowym, basicowym skillu porozumiewania się, no to w jaki sposób możecie ćwiczyć styl naukowy?
19655:  To jest w ogóle... Z czym do gościa, nie?
19660:  Nie da się tego zrobić.
19661:  Nie da się tego zrobić w 5 sekund.
19663:  Brakuje czasu.
19665:  I potem macie takich ludzi jak ja, młodych doktorantów, którzy piszą w sposób totalnie niezrozumiały dla wszystkich.
19675:  Okej, nie macie wrażenia, że tu trzeba... Aaa, już wiem.
19685:  Nagrasz wykład, to będzie trzeba przygotować inne zajęcie, pisze EGBOKOTA.
19687:  Gdy masz już przygotowane te kilka godzin dydaktyki w ten sposób, prawda?
19691:  Jup.
19694:  Dałoby się to sprzedać praktycznie, gdyby ludzie chcieli w ten sposób myśleć.
19699:  Ale wiecie co?
19701:  Przerażające jest w tym wszystkim to, że naprawdę ciężko się dyskutuje z ludźmi, którzy są absolutnie święcie przekonani tak religijnie o tym, że... że mają rację w tym temacie.
19712:  Ciężka sprawa.
19713:  Dobra, nie mam pojęcia, co tutaj należy zrobić dalej.
19718:  Nie, nie, nie, nie, stój!
19721:  Stój!
19724:  Jak nauczycie się pisać naukowo?
19726:  Generalnie, jak pisze magisterka, to mój promotor wie, o co chodzi, ale nawet nie powiem moje zdanie, żeby lepiej brzmiało.
19730:  No to jest nieostre, to jest uczenie się takie samo, jak masz tutoringowe, tak?
19735:  Jak nauczyć się robić dobrze pompkę?
19737:  To jest dokładnie ten sam kazus, niestety.
19739:  To znaczy, trzeba ćwiczyć bardzo długo.
19741:  To, co ja robiłem chociażby, to po prostu patrzyłem, jak pisali ludzie, których dobrze mi się czytało naukowo i których ceniłem.
19748:  Głównie to byli ludzie na Zachodzie.
19750:  I wyciągałem z tego wnioski maksymalnie, jak się dało.
19753:  Wiem, co trzeba zrobić.
19756:  Otóż to.
19760:  Aha.
19762:  To nic nie dało.
19767:  A tu?
19769:  Ooo!
19773:  Okej.
19776:  Okej.
19780:  Jak najlepiej zaangażować się naukowo w naukach ścisłych?
19782:  Podbijanie doprowadzących.
19783:  Czy można im pomóc w badaniach jest dobrym pomysłem?
19785:  Tak, to jest dobry pomysł.
19786:  Od tego są dyżury.
19788:  Natalia P. pisze, że przydadzą się wskazówki co do poprawnej bibliografii.
19791:  Też wszyscy narzekały, że nikt tego nie potrafi poprawnie zrobić, bo każdy ma inny styl bibliograficzny, ale dobra.
19796:  Mówcie mi takie rzeczy, będę wiedział, co zrobić.
19800:  Interstellar Music?
19801:  Faktycznie.
19803:  Takie ćwiczenia pisania, pisze Vampirzak, powinny być na każdym etapie studiów, od licencji do doktorat.
19806:  Wymaga się długich prac bez przygotowania studentów.
19809:  Mhm, mhm.
19811:  To też mówię.
19812:  Cały czas.
19815:  Jeśli myślicie, że ludzie uważnie się w to wsłuchują, to niestety nie.
19820:  Dobra, na pewno to jest po coś.
19823:  Nie ma opcji.
19836:  Tak, zrobimy tak.
19844:  Plan był inny.
19846:  Ale mamy to, moi drodzy.
19848:  Jedna z najgłupszych śmierci.
19860:  No dobra, ale tutaj się nie da wskoczyć, prawda?
19862:  To jest problem.
19868:  Hmm.
19881:  Dobrze było.
19883:  Co było dobrze, moi drodzy?
19887:  Tutaj nie wskoczę, niestety.
19889:  Bo podejrzewam, że trzeba... No właśnie.
19895:  Chyba że... o, tak!
19898:  Noo, jest.
19900:  Puuu!
19902:  Jestem zaskoczony.
19903:  Trzymaj się.
19904:  Później to się skończy.
19908:  Prowadzący seminarium jak mantrę powtarza unikać zdań złożonych, co wykład stylu naukowego.
19912:  A to jest też nieprawda, bo zdania złożone po prostu trzeba umieć pisać.
19915:  A to jest z kolei, co mogę powiedzieć jako człowiek, który redagował pracę polskich naukowców, haha.
19921:  No ich pięta Achillesowa, to znaczy sami nie umieją.
19925:  Okej, dzieją się rzeczy moi drodzy, dzieją się rzeczy niestworzone.
19929:  Na przykład kompletnie nie wiem, do czego się nam to może przydać, ale to kompletnie.
19933:  Chyba do tego, żeby tutaj wskoczyć, tak.
19936:  Opcjonalnie.
19939:  Teraz bym ja czegoś nie spieprzył, nie.
19942:  Nic się z tym nie da zrobić.
19943:  To po prostu tutaj jest, żeby się można było wspiąć.
19946:  Ta lokacja wygląda jak piekło.
19947:  Moje?
19948:  Na pewno.
19950:  Moje?
19951:  Na pewno.
19952:  Nic nie wiem, co tutaj można zrobić.
19955:  Ale wszystko wskazuje, że jesteśmy tam, gdzie ta pogłoska.
19960:  A to na przykład w ogóle nie działa.
19964:  No to się wyczerpały nam w tym momencie opcje.
19974:  Chyba, że... Tam jest jakaś skrzyneczka, to widzę.
19983:  Dobra, ale co się zmieniło?
19985:  Zagadka Herodiany się przypomina, to prawda.
19988:  Dlaczego przesuwasz wielkie chłodzenie do procesora?
19991:  Dobre pytanie.
19996:  Moi drodzy.
20000:  Big brain time.
20012:  Jest.
20014:  Jest!
20016:  Mówię, wiem jak każdu napisać referat, po czym dostaję feedback, pisze Aleksandra, w postaci 3 punkciki na 5.
20020:  W ten sposób wiem, jak mam pisać, prawda?
20023:  Mówcie tak.
20024:  Błagam, mówcie tak.
20025:  Mówcie to wszystkim.
20027:  W końcu zaczną ludzie rozumieć.
20031:  Ja se mogę, tak?
20032:  Ja se mogę, już w tym momencie można mnie bardzo łatwo zaklasyfikować, zaszufladkować.
20036:  No tak, tak, tak, Krzysztof ma obsesję.
20038:  Been better than that.
20042:  Ale jak tam przejść, to nie wiem.
20048:  Tu są jeszcze jakieś otwarte ścieżki niby, ale to jest kłamstwo.
20052:  Nie jest żadna otwarta ścieżka.
20055:  Czas wielkomózgowia.
20057:  Big brain time.
20058:  A, to jest podobno otwarta ścieżka.
20060:  No fascynujące.
20063:  Fascynujące, że to jest otwarta ścieżka.
20067:  Bo jak dla mnie, ona była mocno zamknięta.
20074:  Chyba że...
20076:  Dlaczego tabulator nagle nie działa?
20079:  O Boże, tabulator tej akacji nie działa.
20081:  Co?
20083:  Nasza podstawowa szmoc nie działa.
20087:  Dziwne.
20093:  O, tu jeszcze coś jest.
20097:  Okej.
20106:  A tak zupełnie serio, to mamy pewien problem.
20108:  Ponieważ tego się nie da przyciągnąć.
20111:  Dobra, da się.
20116:  Dżwi szeroko zamknięte.
20118:  Jest to prawda.
20128:  Dobra, a teraz?
20130:  Nie.
20131:  Trzy.
20132:  Trzy nie działa w ogóle.
20138:  Zuzia pyta, czy mam jakiś sposób na niestresowanie się?
20141:  Za tydzień mam dyplom z saksofonu, potem wszedł cały dzień egzamin wstępny.
20144:  Jest takim, takim kłębkiem nerwów, że mogę się rozpłakać no już.
20152:  Mój sposób na odstresowanie się jest niezmienny, to znaczy oszukać organizm, że są ważniejsze rzeczy niż egzamin, czyli rzecz abstrakcyjna związana z umysłem.
20161:  W tym przypadku także, wiesz, z kreatywnością, więc musisz mieć wenę.
20168:  Sposób na regenerację weny nie istnieje poza dwoma.
20172:  Jedno to jest sen, ciężko spać, jak się człowiek stresuje, w związku z powyższym mój sposób był taki, żeby się potężnie zmęczyć, iść na cały dzień na przykład na wycieczki, cały dzień i wrócić.
20181:  Na przykład nawet iść, nigdzie nie biegać, nie iść na siłownię, po prostu pójść 40 kilometrów na przykład w dwie strony.
20188:  Absurdalna liczba, wiem, ale to jest hiperbola.
20191:  Więc dużo, na tyle dużo, na ile jesteś w stanie.
20194:  I jak się zmęczysz, to organizm wtedy będzie wołał bardziej o sen.
20199:  Więc to jest coś, co bym polecał.
20201:  Nie znalazłem w całym swoim życiu lepszego sposobu, a wypróbowałem prawie wszystkie.
20205:  Bo eskapizm też pomaga, jasne, ale z drugiej strony, jeżeli siedzisz przed Netflixem i myślisz sobie, że masz egzamin, to to nie pomoże.
20216:  Dobra, czate, czy wiecie, w jaki sposób tutaj przejść?
20218:  Bo ja nie wiem.
20258:  Krzysztof Exe failed successfully.
20263:  Ja pierdziele.
20265:  Jak ja, jak ja nienawidzę tej firmy.
20267:  Jak jej nie znoszę.
20270:  To jest po prostu niesamowite wręcz.
20282:  Niesamowite.
20289:  Aha.
20291:  I co to dało?
20293:  Absolutnie nic.
20297:  A ja myślałem, że dzięki temu będziemy w stanie dotrzeć do tej takiej ładnej kuli, która tutaj była, ale nie.
20303:  Ale nie.
20306:  O bogowie.
20310:  Gra jeszcze nie nauczyła Krzysztofa, że może przechodzić przez drzwi.
20312:  Ewidentnie.
20314:  Ej, a co tutaj jest?
20319:  Śmierć.
20328:  Pieprzone drzwi.
20330:  To jest niesamowite.
20331:  Niesamowite!
20332:  Dlaczego drzwi, nawet drzwi muszą być moim wrogiem?
20336:  Lord Gravitron jeszcze raz atakuje.
20339:  Odznaczyło z mapy znaczek, prawda?
20343:  Czy osiągalne jest, pyta Wojciech, znalezienie zatrudnienia na uczelni, tylko w Polsce, w dziedzinie fizyki i matematyki, czy konkurencja jest duża?
20349:  Nie myśl o konkurencji.
20351:  Najgorszą rzecz jaką możesz zrobić, to myśleć o konkurencji w nauce.
20355:  Musisz raczej myśleć o tym, co ty jesteś w stanie zaoferować, czego inni nie są w stanie zaoferować i skupić się na tym, na rozwojaniu tego, co cię interesuje.
20366:  Wiesz, jaka jest konkurencja w zakresie, nie wiem, zatrudnienia humanistów?
20371:  Gigantyczna.
20373:  w jakim sposobem ja znalazłem zatrudnienie, nie tylko dlatego, że się uparłem, żeby robić coś, co do czego wszyscy mi mówili, że jest bez sensu.
20380:  Do dzisiaj pamiętam, jak jeden z dobrych moich znajomych doktorów powiedział mi kiedyś, Krzysztof, byś ty się zajął Mickiewiczem albo czymś porządnym, a nie marnował tak swój talent.
20394:  Słyszałem to zdanie.
20396:  Zabolało, mocno zabolało.
20398:  Ale to zignorowałem.
20401:  Wiecie, to jest takie samo ryzyko trochę, jak podejmuje przedsiębiorca, nie?
20404:  Że możecie zignorować milion uwag, bo wiecie, że to jest to.
20410:  Że w tym kierunku musicie grindować, żeby dostać ten swój własny cel.
20414:  I się uprzeć.
20416:  No i to jest oczywiście ryzyko, bo może nie wyjść.
20418:  Ale warto.
20420:  No, paskudne zdanie.
20421:  Nigdy nie wolno czegoś takiego powiedzieć, moi drodzy.
20426:  Nie ma w tym nic motywującego.
20431:  No i nawiasem mówiąc, nie żebym był złośliwy, ale bardzo się cieszę z tego miejsca, w którym ja jestem, a on dalej narzeka na to miejsce, w którym jest.
20446:  Co to jest?
20448:  To jest jakiś fort, moi drodzy.
20450:  Au.
20451:  Kto we mnie strzela?
20456:  Otóż ten we mnie strzelał.
20459:  Tymczasem w alternatywnym uniwersum Krzysztof robi stream z Mickiewicza.
20463:  To byłoby ciekawe.
20470:  Igniwus... Nie powiem ci nic mądrzejszego w odpowiedzi na to pytanie, co zrobić, jeżeli jest za dużo projektów, niż w filmie jeden problem naraz.
20479:  Bo ja mam właśnie ten sam syndrom, co ty i to jest to, w jaki sposób ja tego staram się pozbywać.
20489:  Czuj nas, przyjacielu!
20496:  Oto to, co dzisiaj masz!
20497:  B1 już nie ma funkcji motorycznej.
20511:  Wstrzymaj, Salvo.
20512:  Zabiję cię!
20512:  Ciężko!
20512:  Ty jesteś patetyczny.
20519:  Dobra.
20519:  Au!
20521:  Dobra.
20549:  Dajcie spokój, co tu się dzieje?
20555:  Ał, ał.
20560:  Autentycznie nie wiem, co tu się dzieje.
20563:  Pogubiłem się.
20566:  Ał, ał, ał.
20577:  To jest ten właśnie moment, kiedy jest za dużo przeciwników i ja mimo, że cały czas wciskam blok, to się wciąż przed nimi nie bronię.
20594:  Dadgramer, dzięki za wsparcie od 20 miesięcy!
20597:  Dobra, udało się.
20604:  Dobra, jeden poszedł przynajmniej.
20605:  Dwóch poszło.
20615:  Dajcie spokój, co tu się działo?
20624:  Ciekawe jest to, że osoby niezadowolone z tego, gdzie są, żyją w takim przekonaniu, że najlepiej tobie doradzą, co masz robić ze swoim życiem.
20631:  JUP!
20632:  JUP!
20633:  To jest paradoksalne.
20634:  Masz rację.
20636:  Elgato.
20637:  Oczywiście, że Elgato.
20642:  Dlaczego nie jestem zdziwiony?
20650:  Jak zawsze kamera mnie zawiodła.
20656:  Kiedyś Sony udostępni możliwość ładowania pasywnego tej kamery, ale nie.
20662:  Co znaczy Elgato?
20663:  Elgato to jest firma, która produkuje sprzęt dla streamerów i równocześnie karty przechwytujące sygnał 4K.
20672:  Aha, i to była ta pogłoska?
20675:  Przecież tutaj była pogłoska.
20677:  Czyli myśmy odhaczyli tę pogłoskę.
20679:  Dobra, to skoro już tutaj jesteśmy, to zeksplorujmy wszystko, co się da.
20687:  Cześć Kaledorn, witamy serdecznie.
20691:  Miskiewicz Miskiewiczem, pisze Sandra Roza, zawsze szczerze nie znosiłam Gombrowicza od pewnej polonistyki, usłyszałem, że to dlatego, że jestem za głupia.
20698:  I widzicie, dlatego ja nie mam żadnej litości względem polonistów, bo wiem, że mówią takie rzeczy i ja im mówię, że są głupi, skoro nie znają fantastyki.
20706:  Z rozkoszą i radością się mszczę.
20709:  Bardzo przyjemny, bardzo przyjemny moment, kiedy można to zrobić.
20712:  Bardzo.
20716:  Okej.
20717:  To w takim razie, moi drodzy, odpocznijmy.
20722:  Pocznijmy.
20732:  Kontrolowany rzut, nie.
20733:  Podwójne ostrzenie, miecz pojedynczy.
20735:  Powietrzne uderzenie z doskoku.
20737:  Oj, to jest dobre, wydaje mi się.
20739:  As przestworzy.
20740:  Atak powietrzny zadaje większe obrażenia.
20743:  To jest bardzo dobry atak, nie ignorujmy go.
20746:  Oj tak, oj tak.
20749:  Bierzemy to.
20751:  Wpierw, moi drodzy, musimy doprowadzić do tego, żeby nasze drzewka miecza pojedynczego i podwójnego były dobre, a potem dopiero zrobimy resztę.
20767:  Wyciek dziejów Khorinis, nie słyszałem o tym.
20771:  Khorinis to jest przecież goticzek, nie?
20775:  Dobrze mówię?
20784:  Masz jakąś prelekcję na Prykonie?
20785:  Tak, Kaledorn, mam prelekcję i prowadzę jedną rozmowę.
20788:  Ale o tej rozmowie chyba jeszcze nie mogę mówić, chyba że została ogłoszona.
20791:  No i co tu się dzieje?
20794:  Okej, nie wiem.
20796:  Podobno możemy iść tutaj, ale to jest kłamstwo, nie możemy iść tutaj, tu możemy iść.
20801:  Okej, tutaj ktoś jest.
20809:  Dobra, cztery, cztery, dość.
20828:  Poszło.
20831:  Tak, wiemy, Mariuszu, że są dwa punkty z moimi udziałami.
20834:  Ten drugi punkt najwyraźniej jeszcze nie został ujawniony.
20836:  Chyba.
20838:  Jest już cały program wykonany?
20839:  A, okej, okej.
20842:  Ja wolałem nic nie mówić, bo znam swoją pamięć, znam swoje możliwości, jeszcze bym chlapnął o coś i organizatorzy mieliby problem.
20854:  Nie wiem, czy tutaj zjechać, czy nie zjechać.
20856:  Tutaj w każdym razie mamy linkę, która umożliwia nam wyjście na górę.
20861:  Roman pisze, że zaczął projektę przy projekcie naukowym medycznym od początku, od młodych doktentów.
20865:  Słyszę, żeby się w to nie pakować, że przejebany mam trochę dysonans.
20869:  Rób to, co uważasz za stosowne ze swoim zwłaszcza życiem naukowym, bo w ostatecznym rozrachunku to ty będziesz odpowiedzialny za to, co się tam dzieje i nikt inny.
20881:  Grzeczeni inni doktoranci nie pomogą ci w razie czego.
20885:  I know that from experience.
20895:  W ostatecznym rozrachunku człowiek jest zdany na siebie.
20903:  My szukamy sił.
20904:  My kłaniamy się do Ciebie.
20905:  Jesteś mądry, Daniil.
20933:  Jak tu wyjść na górę?
20935:  Na pewno się jakoś da.
20937:  Gazowane mleko.
20938:  Pamiętam, że piszesz o krajobrazie, czyli krajobrazie w grach, ale ja prowadzę 14 prac dyplomowych i jest rzeczą absolutnie niemożliwe, żebym wziął na siebie lekturę czegokolwiek, do czego mnie nie zobowiązuje mój kontrakt na uczelni.
20952:  Bo ja też recenzuję prace magisterskie.
20954:  To nie jest tak, że ja je tylko prowadzę, więc będę mieć tego bardzo dużo.
20957:  Nie dam rady absolutnie przeczytać.
20958:  Ja bym bardzo chętnie, moi drodzy, pomagał wszystkim, komu tylko mogę w ich pracach.
20964:  Natomiast problem polega na tym, że jestem tylko jeden.
20968:  I nauczyłem się w którymś momencie, że... Że po prostu nie da rady.
20975:  A kiedyś robiłem tak, że nie potrafiłem... Nie potrafiłem nie pomóc, a czasem no niestety po prostu muszę.
20982:  Choćbym bardzo chciał, a bardzo chcę.
20986:  Można wskoczyć do góry?
20988:  Gdzie?
20991:  Gdzie można wskoczyć do góry?
20994:  Tutaj nie.
20998:  Ja nie umiem przeczytać po prostu, wiesz.
21001:  O, tutaj można.
21002:  Ja jak czytam tekst naukowy, to ja od razu wchodzę w tryb redakcji, w tryb pracy.
21008:  Nie umiem po prostu przeczytać, to nie jest beletrystyka.
21011:  Sebastian, witam w gronie Trybutariuszy.
21014:  Dzięki serdeczne za dołączenie.
21018:  Widzicie, to jest jeden z tych problemów, które się ma, jeżeli się stara robić rzeczy porządnie.
21023:  Po prostu się nie da.
21024:  Jak ktoś mi wysyła pracę dyplomową, ja od razu zacznę ją redagować.
21029:  Od razu.
21030:  Mimo że teoretycznie nie muszę.
21035:  Ale wiem, że nikt tego nie zrobi.
21041:  To jest droid.
21050:  Ten droid nie ma bombki?
21053:  Chyba nie.
21062:  Bardzo dziwne.
21067:  Aaa, więc ogłosili to już, dobra.
21070:  Dalej napisze, że Jeff is Johnson i ze mną będzie rozmawiać na temat Warhammera.
21075:  Tak jest.
21077:  Tak jest, no z czego jestem bardzo zadowolony, bo ktoś jest z Games Workshop i pracował nad rzeczami, które no dla mnie są drugiem memu serduszku.
21087:  Cześć VagwanHutao, witamy serdecznie.
21091:  Czy miałeś jakieś nieprzyjemności uniwersyteckie związane z twoją działalnością internetową?
21095:  Pyta Eidx.
21097:  Not from a Jedi.
21101:  Co już powinno wam dużo powiedzieć.
21126:  Okej.
21138:  Ooo nie.
21165:  Aha.
21195:  Au, au, au, au, au.
21198:  No przecież i dlaczego nie zjadłeś tego cholernego, przeklętego życia swojego?
21206:  To jest błotoryjnie, żaba, dokładnie tak.
21212:  Igniwus, dzięki serdecznie za wsparcie od jednego miesiąca na pochybę, klątwie, perfekcjonizmu i presji.
21217:  Właśnie.
21224:  Tu!
21224:  Potrzebuję czegoś, kumple.
21252:  Czemu to, czemu to tak strasznie?
21263:  Co jest?
21265:  Jaki to ma zasięg wokół?
21267:  I mówicie, że to są dwie takie żaby?
21272:  To jest błotoryj.
21274:  Eee...
21294:  Jednocześnie dwie takie?
21297:  Przerażacie mnie.
21307:  Jak się przed tym bronić?
21313:  Au.
21316:  Czemu nie mogę wziąć?
21317:  Czemu nie mogę tego wziąć?
21322:  Ja się nie denerwuję w tym momencie na żabę, tylko to cholery ciężkie i czemu trzeba idealnie pixel perfect trafić w miejsce, w którym się zginęło?
21329:  No przecież to jest jakaś abstrakcja.
21335:  Dominik Śluzarczyk, witamy w rejonie Trybutariuszy.
21337:  Tu już jest bardzo, bardzo długo.
21339:  Bardzo długo.
21342:  Nie, ja przy dwóch żabach w tej chwili już na pewno widzę, że zmniejszę poziom trudności, no ja nie zwariowałem.
21359:  A, teraz, teraz się udało.
21361:  Pewnie.
21362:  Jasne.
21374:  Au, au.
21380:  Jak tego unikać?
21397:  Dziwny, opóźniony atak.
