🔴 Sif jest jamnikiem, a Gwyn nie | DARK SOULS REMASTERED Livestream #7
🔗 https://www.youtube.com/watch?v=ZXtgOJU1qpg

183:  Muzyka Muzyka Muzyka
12581:  O Boże, jakie to drzewo jest głupie.
12584:  Kontynuować Niebieskiego Okrogiego Samuraja czy drugi tom Wojny Makowej?
12588:  Wojna Makowa jest gorsza z tomu na tom, więc ja bym trzymał się Niebieskiego Okrogiego Samuraja póki co, Heleno.
12595:  Można coś wywrócić z ekwipunku i być lżejszym.
12598:  Mamy maksimum rola jaki jest.
12605:  Maksimum.
12608:  Kolejny drzewny boss.
12609:  No nie wychodzą one, Hidetakowi.
12611:  Wiecie co, a zrobimy może tak, że teraz są te ataki.
12621:  No Krzysztof, role nie działają.
12625:  Działają!
12627:  Działają!
12628:  Działają!
12631:  Dobra.
12633:  Teraz tam tylko dobierz, cholera jasna.
12636:  Ej, wiecie co?
12637:  Mam pewien pomysł.
12641:  Mam pewien pomysł.
12650:  Nie, nie ty, nie ty.
12664:  Fuck.
12677:  Dobra, jeszcze raz.
12682:  Trafiło!
12684:  Co za oszustwo!
12689:  A gdyby tak, u zgłuku...
12696:  Ten debilny boss cały czas nas napieprza.
12700:  Weźmy długi łuk.
12717:  Łuk trafia, ale ewidentnie nie w to, w co powinien.
12725:  Chociaż coś tam niszczę.
12730:  Teraz zebrała to łapa.
12733:  Coś niszczę, słuchajcie.
12742:  Nie wiem co, ale coś niszczę.
12755:  Pomarańczową gałąź.
12756:  Aaa!
12760:  Aaa!
12763:  Ja teraz to widzę dopiero!
12767:  Okej, czyli tam ewidentnie nie, ale tu może.
12772:  Mam 104 strzały, więc wiecie.
12779:  U podstawy.
12780:  Dobra.
12783:  O, coś tam się zniszczyło.
12795:  No ewidentnie w to napierniczam.
12799:  To nie jest, to nie jest Janku HP bossa.
12805:  Healthpool bossa to my dopiero później będziemy niszczyć.
12814:  Zobaczmy tutaj, coś podryguje mi tutaj.
12821:  Dobra, nic to nie da.
12826:  Hmm... Ja wiem, wiem, wiem, wiem, że się tam świeci na złoto i to widzę, ale problem polega na tym, że... Możemy jeszcze tak spróbować.
12837:  Tutaj powinienem mieć lepszy... Ehm... Dobra.
12849:  O. To, to, to, to, to, to, to, to, coś, coś, coś niszczę.
12856:  Strzelam w złote centralnie.
12863:  Nic to nie da.
12865:  Gdybyśmy mieli bombę teraz, to co innego.
12867:  Dobra.
12869:  Szluz.
12872:  Raz, dwa.
12883:  Spieprzaj.
12892:  Jezus, co się dzieje?
12896:  Nie mam... Nie mam mojej broni.
12900:  Jezus, jest.
12903:  Mój sztylet zniknął.
12904:  Nie pamiętam, jak go zmienić.
12906:  Bo nie działa moje C. Rolem też to można.
12912:  Okej, okej.
12913:  Ale teraz muszę wyekwipować sztylet jak najszybciej.
12915:  Jezus Maria, po prostu.
12918:  Dramat jakiś w tej grze.
12922:  No tak, nie działa mój sztylet.
12926:  Co teraz?
12930:  Dobra, schowam się tu.
12933:  Muszę ogarnąć ten pierdzielony interfejs.
12938:  Bo nie mam mojego sztyletu.
12939:  I teraz mnie zabije, prawda?
12940:  On to zrobi.
12942:  No to mnie teraz zabije.
12944:  On mnie teraz zabije, bo nie mogę znaleźć mojego cholernego sztyletu, mojej debilnej brońki nie mogę znaleźć.
12951:  No, ja wiedziałem, że tak będzie.
12953:  No wiem, że dostałem, oczywiście, że wiem.
12957:  Nie, że jakiś debil wymyślił, że są dwa sloty wymienne do broni, to jest najgenialniejszy, najgenialniejszy projekt ever oczywiście, prawda?
12965:  Jeszcze lepsze jest rolowanie kółkiem myszy tego, to już jest w ogóle genialne.
12972:  Przynajmniej jest już tamto rozwalone i trzeba tylko odbiec na środek tej cholernej areny.
12978:  Wystałem w bardzo bezpiecznym miejscu.
12985:  Nie, no po prostu, nie skomentuję tego bossa nawet.
12991:  Jerzy z Ellenwaldu pisze, że swoją drogą dzięki schematu odkrył bardzo ciekawy cykl essayów o inspiracjach Bloodborne'em i wiktoriańską historię medycyny.
12997:  An Agony of Effort.
12999:  Agony of Effort, my zobaczymy jak należy poprawić Bed of Chaos.
13004:  My to zrobimy, moi drodzy.
13006:  Tuż jak obiecane.
13008:  Tuż po tej beznadziejnej walce.
13011:  Ja zmieniłem sterowanie dawno temu Raccoon, tylko problem polega na tym, że przy tych... no nie jesteś w stanie zmienić tego, że masz dwa sloty na broń.
13020:  To nie jest tak, że jak ja przypiszę zmianę broni na K, to z dwóch slotów na broń zrobią się cztery.
13026:  No po prostu to jest bez sensu kompletnie.
13030:  Musiałbym sobie wcześniej wyłączyć całkowicie magię i to jest może błąd, który zrobiłem, żeby mieć... Za drugim przejściem do bedowka ja też bym tak zrobił, żebym miał sztylet, a z drugiej strony bym miał łuk, bo nie wiedziałem, że to cholerstwo będzie też odporne na ogień.
13051:  Tak, dlatego w następnych częściach jest więcej slotów na broń, absolutnie tak samo.
13054:  Chyba na pierścienie, dobrze mówię?
13056:  Chyba jest więcej.
13061:  z malecholewki, jak zjeżdża mniej inaczej.
13063:  Widzicie, teraz będzie to zabawne ginięcie.
13067:  O, teraz będzie ten, ten, ten cudowny, zabawny... O właśnie, to będzie.
13072:  Teraz musimy poczekać, aż to jest tak, gdzie należy biec.
13076:  Ja zrobię jeszcze tak, żeby nas nie zdławiło.
13080:  Daxus 304, okej.
13081:  To robi tak.
13085:  Ma jakieś nowe ataki teraz, czy już nie?
13095:  Okej.
13107:  A dasz mi tu... Dasz mi i nie dam, przepraszam.
13110:  No właśnie, to jest to.
13113:  Wiecie co, ja chyba nie będę wbiegał za to drzewo, tylko od razu biegnę tam do tego cholernego konaru, który się teraz pokazał.
13119:  Ja wiem, że trzeba do środka, ja widziałem tę walkę, to jest akurat walka, którą sobie zaspoilowałem, ponieważ wiedziałem, że jest bullshit.
13126:  Ja wiedziałem, że jeżeli gracze, którzy bezkrytycznie podchodzą do Daxos, uważają, że to jest bullshit, to mój poziom irytacji będzie tak duży, że nawet nie będę zirytowany.
13137:  Znaczy ja po prostu jestem zniesmaczony.
13141:  Teraz jest już zniszczony środek.
13142:  Tak, no przynajmniej tyle.
13145:  Jeszcze by tego brakowało, żeby ta podłoga się rekonstruowała w trakcie.
13148:  To już dopiero byłyby irytujące.
13150:  Ale spokojnie, zobaczymy, jak to ulepszyć.
13153:  Właśnie, przygotuję już sobie ten film, bo oczywiście muszę go sprawdzić, zobaczyć, gdzie on jest.
13158:  Czy ja mogę przejść na drugi ekran?
13160:  Ja wiem, że to jest bardzo skomplikowany pomysł sam, że mogą być dwa ekrany w wersji remaster.
13166:  Zdaję sobie z tego oczywiście sprawę.
13172:  Teraz, żebym ja to tylko znalazł, bo to było absolutne... Tak!
13175:  I fixed the bed of chaos, moi drodzy, więc będziemy oglądać ten film.
13184:  Dobrze.
13185:  Tak, teraz od razu w dół, tylko zależy wszystko od tego, czy RNG-zus będzie po naszej stronie.
13190:  To znaczy, czy to cholerstwo nie będzie miało takiej serii ataków, że zmiecie mnie od razu z planszy.
13199:  My disappointment is immeasurable and my day is ruined.
13203:  My day isn't ruined, ale reszta tak.
13205:  Tak, Karolitko.
13209:  Dobrze.
13210:  Widzicie, co jest zabawne?
13211:  Aha, bo ja cały czas tracę zdrowie z uwagi na to, ha, ha, ha, że tak, że przeszedłem przez lawę, bo zastanawiałem się, dlaczego startujemy za każdym razem z... z drówkiem nadwątlonym.
13227:  Deathless run in Dark Souls 1 powinien się zaczynać na Club Bed of Chaos.
13230:  Tak, i bez cheese'u.
13234:  To jest jedyna przyjemność jaką się ma tutaj.
13245:  Dobra, więc teraz biegiem.
13255:  To mówiłem właśnie o RNG-zusie.
13257:  Właśnie to.
13264:  R. Wiem co się może zdarzyć, ale to już jest koniec.
13268:  Teraz jeszcze tylko stamina.
13270:  Przynajmniej nie zniszczyło.
13272:  I ciach.
13278:  Nieprawdopodobnie satysfakcjonująca walka.
13288:  Ciepło Chaosu jest złe.
13290:  Wszystko, co robi, jest wyciągnięciem cię w dół.
13294:  Więc zacząłem pracować z narzędziami modowymi, by zrobić lepszą wersję tego bossa.
13310:  Wersja ultimatywna.
13313:  Leża chaosu, moi drodzy.
13316:  Tak to powinno wyglądać, żeby rzeczywiście ta walka sprawdzała skilla.
13321:  Żeby testowała, czy faktycznie gracze są godni tego, by podejść do starcia z ostatecznym bossem, bodajże Głynem.
13329:  Który tak naprawdę jest Głyn F. Paltroy, będziemy tak mówić.
13333:  Proszę bardzo.
13335:  Wielość przeciwników, oczywiście takich stosownie zbalansowanych, zwróci uwagę na tę znakomitą współpracę Taurus Demona z rzygającymi jamnikami, z demonicznymi statułami.
13353:  Znakomite wykorzystanie szkieletowych kół.
13356:  które w dostatecznym okresie zwiększają wystanie związane z tą walką.
13362:  Bazyliszki służą temu, żeby nas przekląć.
13365:  Dzięki temu, jak wrócimy do wcześniejszych lokacji, to będziemy mogli od razu walczyć z duchami.
13372:  Jest to przemyślane.
13373:  Gorejące jamniki służą temu, żebyśmy zasuszyli więcej staminy, pobiegali troszeczkę, trening łydek przed ostateczną walką.
13382:  Pamiętajcie, że to jest bardzo ważne, kluczowe, tutaj, w tym miejscu, to jest kluczowy element.
13388:  Popatrzcie, właśnie, właśnie teraz.
13393:  Będzie trzepa.
13396:  będzie trzeba zastosować ultimatywne strategie speedrunerskie, żeby pokonać w ogóle tę pierwszą fazę.
13402:  Natomiast ja myślę, że najciekawsze rzeczy i najbardziej kluczowe zaczynają się właśnie tutaj, gdzie byliśmy przed sekundą.
13409:  To znaczy trzeba wyminąć tych wszystkich wrogów, w ten sposób pokazujecie swojego skilla i tutaj zeskakujecie, ale no niestety jest to ciężkie, nie da się, szczęście mamy zlodowany pasek życia, normalnie nie byłoby tak prosto i tu
13422:  W sam raz dwa bazy niszki czekają na nas, razem z ziejącym przeciwnikiem, po to, żeby w ostateczny sposób przetestować nasze umiejętności.
13431:  Szczęśliwie tutaj ostatnia rzecz, moi drodzy.
13435:  Za łatwo było, nie, w tym tunelu.
13437:  No, zdecydowanie za łatwo, więc szczęście, że pojawia się tutaj Capra Demon razem z jajami, które możemy zniszczyć, a one mogą nas zarazić, i że pojawiają się również tutaj ziejące bazy niszki.
13449:  Na szczęście na sam koniec również jest dodatkowy Capra Demon, który w ostateczny sposób sprawdza nasze umiejętności i w ten oto sposób, moi drodzy, jest na samym końcu ten sens of pride and accomplishment, zwłaszcza jak udało nam się uniknąć jeszcze dodatkowego szkieleta, który atakuje nas na swoim... To jest czysty skill, absolutnie.
13471:  Ja myślę, że Hidetaka Miyazaki właśnie to miał na myśli, ale w ostatniej chwili zdecydował, że jednak zdecyduje się na taki lamerski design.
13480:  Bardzo duży błąd.
13481:  Więc mam nadzieję, że zostanie to naprawione w ten sposób i że kolejna wersja Dark Souls te wszystkie błędy, które się pojawiły w oryginale, usunie.
13492:  Co było do udowodnienia?
13494:  Wciąż lepsze niż bossowie z Dark Souls 2?
13497:  Pluszczę wam link, bo ten człowiek zasługuje na to, żeby mieć o wiele więcej wyświetleń, moi drodzy.
13502:  Przepraszam najmocniej.
13504:  50 tysięcy wyświetleń.
13505:  Ja myślę, że można więcej.
13507:  Zdecydowanie.
13508:  Absolutna rewelacja.
13511:  Ale ten, moi drodzy, ten sense of pride an accomplishment.
13514:  Absolutnie.
13514:  Wygląda jak Dark Souls 2.
13517:  Może się uda w Dark Souls Remastered, Remastered.
13519:  Tak.
13522:  Zabij teraz pajęczą panią, następnie idź do piromantki w Blighttown.
13524:  To, to, to, to, to, to, to, to.
13525:  Przed zabiciem pani to my idziemy, moi drodzy, po pierścień, który umożliwi nam rozmowę z nią.
13531:  To jest ważne.
13532:  Teraz możemy zrobić sobie jeden nowy poziom.
13534:  Popatrzcie, jakie to jest interesujące.
13536:  Co możemy zrobić teraz?
13537:  No wiecie co?
13538:  Na tym etapie wydaje mi się, że już tylko wytrzymałość ma jakiś sens.
13542:  bo będziemy mieli więcej energii i więcej staminy no bo co innego dostrojenie to prawdopodobnie musielibyśmy wdupić parę leveli to w życiu się nie uda ewentualnie witalność można też zwiększyć HP teoretycznie 1164 no jest to jakiś wzrost jest to jakiś wzrost nie jest to wzrost niesamowity ale jest jakiś więc kaplica filing moi drodzy
13570:  Z panią to zabijemy, jak z panią pająkową porozmawiamy.
13575:  Nie wierzę, że używam sformułowania pani pająkowa.
13582:  Witalność do 40.
13583:  Byłoby dobrze.
13584:  Swoją drogą, jeżeli byśmy teraz wszystkie dusze użyli... Dusza wielkiego bohatera.
13597:  Ooo!
13600:  Krzysztof lubi wielkich bohaterów.
13604:  Pożeranie wielkich bohaterów w mojej mini to jest moja ulubiona czynność.
13613:  No to teraz Staminka.
13618:  Good.
13623:  Dobrze.
13624:  Co powiedziawszy, idziemy po windzie, bo już wiemy jak to zrobić, może pani Pająkowa do Tekla albo Szeloba,
13632:  To może być szalobą.
13634:  Myślę, że to jest pieśń przeszłości powoli.
13640:  Większość firm w sektorze IT patrzy na skilla, zupełnie tak jak w tym filmie o właściwym projekcie Bed of Chaos, a nie patrzy na certyfikaty, znaczy na certyfikaty prędzej, ale nie uniwersyteckie.
13656:  Ja znałem na nazwisko pająk.
13657:  Mam nadzieję, że nie choruje na arachnofobię.
13660:  Widzicie?
13660:  To też był skill.
13661:  To nie był fuks.
13662:  W żadnym razie.
13663:  Czysty skill.
13664:  Czy czysty.
13666:  To też.
13668:  Proszę bardzo.
13670:  Ungolianta.
13671:  O Boże.
13671:  Ungolianta była potężniejsza od Morgota, wiecie?
13674:  Morgot uciekł przez nią spiskiem.
13676:  Mniej więcej takim, jakim uciekał przede mną Manus.
13682:  Manus Manumlawat.
13683:  On po prostu czekał, aż ręka rękę mu umyje.
13686:  Justyna pisze, że choruje i już się boi.
13687:  No właśnie, ja mam tego świadomość, Justyna, ja sam mam arachnowobie, nie znoszę absolutnie.
13692:  Cieszę się, że w nowszych grach są filtry antyarachnowobiczne.
13697:  Jak usłyszysz, co ma do powiedzenia, to nie będziesz chciał jej zabić przy gru samogródów.
13700:  Dlatego właśnie idziemy wpierw po pierścień.
13703:  Oto niedomagiamiks w klatce złożonej ze szponów.
13707:  Wiecie, co robi niedomagiamiks w ten sposób?
13709:  Zupełnie to samo, co Bloodborne, to znaczy klatkuje.
13713:  Dobrze.
13715:  A to znaczy, że jesteśmy w studio jajo.
13717:  W studio jajo, moi drodzy.
13719:  Czy to jest to jajo, do którego mam pójść?
13721:  Chyba nie.
13722:  Tutaj jest inne, inne gniazdo.
13724:  Tu jest inne gniazdo.
13728:  Tak.
13731:  Mhm.
13732:  Byłem tego pewien.
13734:  Jak śmiesz.
13735:  Tak.
13751:  Nieprawdopodobne po prostu.
13753:  To jest nieprawdopodobna bezczelność.
13757:  Czy dam radę streamować dalej dzisiaj?
13759:  Myślę, że tak.
13760:  Gdzie jest to cholerne gniazdo?
13764:  To wszystko zależy od tego, kiedy mnie złapie głód.
13767:  Na razie Krzysztof ma jeszcze shake, zwany także koktajlem.
13770:  Teraz tak, mam tutaj upuścić coś, prawda?
13772:  Mówiliście, że trzeba upuścić.
13779:  Jakiś przedmiot.
13780:  Już wiem, co to jest.
13781:  A mianowicie mieliśmy upuścić te... słonecznego robaka, tak?
13788:  Jeden jedyny raz chciałem coś opuścić, no!
13791:  No jeden jedyny raz, no oczywiście!
13800:  I?
13811:  Wyjdź do mnie i wróć?
13815:  Jezus Chryste... Ja nic nie mówię, ja nic nie mówię, ja nic nie mówię... Ty, ty... Ty... Ciężka, daj mi miękką...
13840:  Pierścień Wiedźmy.
13842:  Gdybyście mi tego nie powiedzieli... Właśnie, to samo Raciavelli pisze.
13847:  Jak ktoś ma to odkryć bez solucji?
13849:  Przecież teoretycznie wymagałoby tego, żebyśmy upuszczali tutaj każdy przedmiot i wychodzili do menu przy każdym przedmiocie.
13861:  Najlepszy starting gift, no tak.
13863:  Teraz wiem.
13865:  Czy widziałem nowe odciny Percy'ego Jacksona?
13867:  Tak, był strasznie nudny.
13869:  Cały czas siedziałem w telefonie, przyznam, dopiero końcówka była interesująca.
13872:  Mam duży problem z tym, że Percy Jackson, będzie to w recenzji mojej, ma tylko 30-minutowe odcinki.
13878:  Nie rozumiem.
13880:  Aldi John pisze, że niektórzy ludzie tak zrobili.
13881:  Ja wiem, ja wiem, podziwiam niezmiennie.
13885:  Ludzie tak robili, próbowali absolutnie wszystkie itemów, Jezus Maria.
13888:  Znaczy, nie no, ja...
13902:  No dobrze.
13911:  No dobrze.
13914:  No dobrze.
13917:  Teleportacja przebiega pomyślnie.
13929:  Mateusz Wendekier pisze, że wydaje się, że już nie ma więcej nosów do zabicia.
13933:  Prawda?
13934:  To jeden z ostatnich nosów.
13936:  Zobaczymy.
13939:  Więc tak, to sio.
13942:  Zamiast osmalonego pierścienia potrzebujemy pierścień wiedźmy i przeczytajmy jego opis jeszcze.
13949:  Dziękuję.
13956:  Rozmawiamy.
13959:  Moja siostra... Quelaag, co to jest?
13975:  Quelaag, moja kochana siostra.
13982:  Ciepłe owoce, to się boi.
13983:  Zostały wciąż.
13983:  Boję się, że może być za późno.
13988:  Przepraszam bardzo, kochana siostra.
13990:  Będę w porządku.
13990:  Masz mnie, kochana siostra, ale obiecuj mi, że zabierzesz się za siebie.
14006:  Będę w porządku.
14006:  Masz mnie.
14016:  Słodka siostra, zapewnij mi, że będziesz się zajmował.
14027:  Będę w porządku.
14028:  Mam cię, słodka siostra, zapewnij mi, że będziesz się zajmował.
14045:  Wiecie co?
14046:  Jej trzeba ukrócić cierpienia.
14049:  Jezus, ona rzeczywiście mówi do nas jako do siostry.
14053:  Aaa, Albatraz pisze, myśli, że jesteś nieoboczuję od ciebie dusze siostry, to jest potężne.
14059:  Julek pisze, że zapiła się specjalnej trucizny, żeby nie zostać przemieniona w potwora, ale było za późno, jest potworem i od trucizny ciągle cierpi katorgi.
14067:  Dobra.
14070:  To jest, moi drodzy, merciful.
14072:  Dlatego użyję...
14075:  Wielkiej kuli ognia chaosu.
14079:  Nie ma wyjścia.
14082:  A, jeszcze można coś kupić tam też.
14083:  Sprawdźmy.
14085:  Nie, nie można nic kupić.
14087:  Trzeba sprawdzać... Jezus, nie mogę.
14090:  Trzeba sprawdzić, czy to cholerstwo... Brak przedmiotu do zakupu.
14097:  Spoko.
14107:  Czemu?
14108:  Czemu?
14108:  Ty... monsterze!
14109:  Święta kobieta!
14110:  Co zrobiłeś?
14112:  Co zrobiłeś?
14136:  Coś tu jeszcze jest?
14138:  Do wypalenia?
14143:  Dramat.
14145:  Siostra Quilla... Aaa!
14147:  Teraz ognisko jest stąd.
14148:  O!
14149:  O!
14149:  Dobrze.
14150:  Dobrze.
14152:  Tego nie przewidziałem.
14153:  Eee... Musimy iść do innego ogniska.
14157:  Jakie do piekła kłócenie!
14158:  No to był... To był mercy kill, moi drodzy.
14160:  Bez przesady.
14161:  Przecież... Babka... Konała.
14164:  Jej siostra nie żyje.
14167:  Więc ona nie ma dla kogo żyć, to po pierwsze.
14169:  Po drugie... Po drugie... Konała od trucizny, no bez przesady.
14177:  Kość wiodąca do domu, ale możemy równie dobrze się przeteleportować, nie?
14191:  Została fajaki PM, żeby mieć zapas człowieczeństwa, ale nadal umierała przy tych grach.
14195:  No właśnie, a my dzięki temu możemy sobie wzmocnić butelkę Estusa.
14200:  Bardzo ważna rzecz.
14203:  Do Quillana iść po piromancję?
14206:  Okej.
14208:  To nie jest Quillana.
14213:  Czy Quillana to jest ta nekromantka w Blight... Boże, nekromantka.
14216:  Piromantka w Blighttown?
14217:  Dobrze mówię?
14218:  Daxos, czy okazuje się, że zanim umarła, powróciła do niej Quillana?
14224:  Czyli to jest ta w Blighttown.
14225:  O Boże, czy jeszcze jednak musimy iść do Blighttown?
14227:  O Jezus Maria.
14231:  Wszyscy wygrywają w tej sytuacji, dobra?
14236:  Dobra, to lecimy do Quillany.
14239:  Smutne.
14240:  Smutna historia.
14242:  Przypomniałbym ci słowa Gandalfa o Smigolu w tej sytuacji przy Raccoon.
14245:  Mądre, mądre.
14246:  Miał do odegrania swoją rolę.
14248:  To prawda.
14255:  A jak się... A ta piromantka w Blighttown już nie ma żadnych duszyczek dla nas?
14260:  Jak dasz jej 80 humanity, to brzmi zdrowiej i mówi, że czuje się lepiej.
14264:  W Dark Souls 3 można znaleźć jej zwłoki i przytuloną do niej siostrę.
14268:  Jezus Maria.
14274:  O tego użyj wielkiej kuli ognia chaosu, nie mam wyjścia.
14276:  A, jeszcze można coś kupić, tak było.
14277:  Reveal, tak.
14279:  I siostra chciała cię zabić tylko po to, żeby podtrzymywać ją przy życiu, dodaje Greg.
14288:  Zabiłeś każdą możliwą do zabicia strażniczkę ognia w tym playthrough.
14291:  Bardzo dobrze, tak należy, Altidżon.
14293:  Dzięki temu nasze butelki Estusa są potężniejsze.
14298:  Nie pogadałeś z Sole, miejsce tym były słoneczne robaki.
14300:  Pogadałem, owszem.
14305:  Nie chciał z nami rozmawiać, moi drodzy.
14306:  To był, to był pewien problem tylko.
14310:  Dobra, teraz tak, wewnętrzna moc, bo chcę ich wszystkich szybko wyeliminować.
14326:  Co?
14327:  Co?
14327:  Co?
14328:  Nie ma?
14328:  Nie ma żyjątek?
14330:  Nie ma żyjątek, bo nie żyją!
14335:  W Dark Souls 3 przy jej zwłokach znajdujesz tom piromancji Izalith.
14339:  Już nie pamiętam, Szymonie, tego momentu.
14342:  Ktoś za nami podąża?
14343:  Oczywiście, że tak.
14348:  Musimy tylko uważać, bo giniemy szybciej.
14353:  Dobra, co ty tam masz dla mnie?
14358:  Piromancja Ognista Nawałnica!
14364:  Jeszcze możemy kupić jedną kulę ognia i jeden zapłon.
14369:  Proszę bardzo.
14371:  Wystrzelała się z wszystkiego.
14379:  To oznacza, że teraz możemy po pierwsze się uzdrowić.
14388:  Mam zapłon, ale mogę mieć więcej.
14392:  Mówca umarłych?
14393:  Po co?
14401:  Yyy... Koleś wiodący do domu.
14410:  Ja kupuję, moi drodzy, jeno zaklęcia ofensywne.
14413:  Dobrze, teraz tak.
14415:  Dostrojenie magii.
14416:  Chcę zobaczyć i wy również, jak wygląda ta wspaniała rzecz.
14424:  Po pierwsze, ognisty beach haos, tego nie widzieliśmy jeszcze ani razu.
14432:  Okej, czyli jest bardziej karminowy.
14436:  W porządku.
14437:  Czaję.
14438:  Chaos.
14440:  Dobrze.
14441:  Czy ja wreszcie kliknę dobrze?
14443:  Chyba tak.
14444:  Nie.
14447:  I teraz tak...
14451:  Te nadmiarowe kliknięcia w tym interfejsie są niesamowite.
14454:  Wielki zapłon, nieeee... Ognista nawałnica, to było to, prawda?
14459:  Teraz pytanie, co jest silniejsze?
14460:  Ognista nawałnica na pewno jest silniejsza od burzy ognia, ale burza chaosu chyba jest najsilniejsza.
14465:  O!
14465:  Tu mamy na jeden slot, słuchajcie.
14467:  Czu-czu-czu-czu-czu-czu-czu-czu-czu-czu-czu-czu-czu-czu-czu-czu-czu-czu-czu-czu-czu-czu-czu-czu-czu-czu-czu-czu-czu-czu-czu-czu-czu-czu-czu-czu-czu-czu-czu-czu-czu-czu-cz
14481:  Nawałnica jest najsilniejsza?
14482:  Rewelacja.
14485:  No, teraz mamy dużo zakręć.
14489:  Spójrzmy.
14495:  Jaa, cały, cały ekran, kurde.
14500:  Duża chaos jest najmocniejsza, ale dwa sloty, no właśnie dwa sloty, czyli to sprawia, że nie jest najmocniejsza, bo w ten sposób mamy mniej zaklęć.
14507:  Piękny pentagramie będzie teraz bity na ostatni boss, czyli chyba Gwyn.
14512:  Nie wiem, co zrobić w trakcie, żeby tam dotrzeć, więc pójdę do mojego węża.
14517:  Wężu, wężu, wężu.
14523:  Głowa węża nadweręża.
14525:  No, no, no.
14528:  Ale ty jesteś starym i nieznośnym wężem.
14534:  Czuję z tym, że można go zupełnie zabić.
14535:  W stu procentach.
14542:  Tak.
14542:  Rozmawiaj.
14543:  Wszyscy posłowie zabiciu budyniu założą.
14548:  Węża nie można zabić, zawsze ucieka.
14551:  Ciekawe.
14552:  No już.
14568:  Ok, nic więcej.
14571:  Przekazanie przedmiotu.
14573:  Mówiście o tych słonecznych medalach, tak?
14576:  Dusze.
14581:  Wow, wow, wow, wow, wow.
14589:  Wow.
14594:  Ooo, to mi się podoba.
14598:  Co wy z tymi monetami?
14599:  Chyba, że te monety.
14601:  Aaa... Czyli dobry.
14615:  Dusza Priscilli.
14619:  Zostawimy sobie duszę Gwyndolina.
14622:  Duszę Sif'a, bo to jest jamnik.
14624:  Dusza Quelaag jest do mieczyka z kolei ewentualnie.
14628:  Dusza Priscilli.
14629:  Nie mam z nią żadnego... Chociaż z drugiej strony to była piękna lodowa pani, fajnie byłoby ją mieć przy sobie.
14639:  Dwa i pół.
14641:  To i tak nam nic nie da, moi drodzy.
14644:  Ostatnia piromancja ukwilana, ale po co mi ona jest?
14646:  Ona nie jest... nie jest do niczego, moi drodzy.
14652:  10 tysięcy kusi.
14653:  15 tysięcy.
14656:  O, jeszcze jest strażnik sanktuarium.
14659:  W hendorze strażnika sanktuarium.
14662:  46 tysięcy.
14662:  Dobrze.
14663:  Nowy poziom.
14682:  iiii... wytrzymałość.
14690:  Dusze wojownika, gdybym mu dałeś więcej, dawałabym, gdybym zjadł je.
14695:  Tak, pryszczyna to była ta kosa, to prawda.
14698:  Dobra.
14699:  Gdzie się tworzy bronie z dusz?
14700:  Nie wiem, ale wiem, że tutaj trzeba teraz spaść.
14714:  Dobrze bardzo.
14716:  Kowali się to robi.
14717:  O Jezus to nigdy.
14718:  Nie znoszę.
14729:  Pamiętaj, żeby sobie pierścień przemienić.
14731:  Jaki pierścień?
14732:  A, już wiem.
14733:  Masz rację.
14733:  Zwiększa magię.
14742:  Można zaatakować handlarkę w kanale, nie za mocno, żeby nie zginęła.
14744:  Ooo, ale zmuszałabym iść do tego akweduktu, nie chce mi się kompletnie.
14754:  Dobrze.
14754:  Od tyłu postać Krzysztofa wygląda jak Shani z pierwszego Wiedźmina.
14759:  To przez rudę.
14762:  Lorda, im kulana, myślałaś, że jesteś kojlak.
14764:  Tak, to wiem, wiem.
14764:  Boję się jej powodem do życia, gdybyś nic jej nie zrobił, bo nie poddałabyś nigdy walce z klątwą.
14768:  Atam, atam.
14769:  Zginęłaby tak, czy tak w Axos, czy ginie.
14771:  Dobra!
14772:  Najlepszy Dark Souls 3 od Koza Krzysztof, prawda.
14774:  Przynajmniej lepszy od Dark Souls 3, to na pewno.
14777:  Chociaż Dark Souls 3 uwielbiam z uwagi na jedną rzecz, którą góruje na Dark Souls 1.
14781:  Epicka muzyka przy bossach i w ogóle projekt bossy jest niesamowity.
14786:  Nawet Vort jest średnim bossem, ma niesamowitą muzykę.
14789:  Uwielbiam.
14789:  Poza tym walki z Midirem, jak dotąd, nic nie przebiło.
14794:  Dzisiaj robimy ostatniego bossa.
14795:  Możemy.
14800:  Dobra.
14801:  Ofiaruj duszy.
14802:  Ładz.
14805:  Niech będzie podpalony, moi drodzy, nigdy nie byłby adekwatniejszy.
14838:  Mam wrażenie, że tu jest troszeczkę... Po pierwsze głośno, bo dźwięki w Dark Souls są niesynchronizowane odpowiednio.
14845:  Po drugie biało.
14859:  Już ja słyszę piękne ambienty.
14865:  Jesteśmy w niebie.
14866:  Moi drodzy, to jest piekło.
14876:  Tutaj jakiś duch idzie.
14883:  Teraz nie wiadomo czy to babcze, no.
14886:  Piec pierwszego płomienia.
14890:  Ktoś spaprał kerning tego napisu.
14892:  Okej.
14904:  To duchy czarnych rycerzy, którzy spłonęli razem z Głynem.
14908:  Czemu spłonęli?
14909:  Co się z nimi stało?
14911:  Wiecie co, będziemy sobie oszczędzać teraz... ...magię.
14926:  No to bardzo.
14931:  2000 za jednego, no proszę.
14934:  Hasbin Hotel?
14936:  Nie słyszałem w ogóle fanatyku o tym serialu.
14938:  Proszę bardzo.
